id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2514265553,7,15,1,0,8,d47tf49ishm9qnfd8zyc8wv0j,1,85.5,73.8,2023-03-02T12:59:52.543Z,2023-03-23T15:38:09Z,4066769401,55,4,4066769405,102,47.1,4066769409,215,,4066769307,233,5,4117063005,178,,4066768515,56,Center,4066768511,22,,4066769399,29,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,4066769413,147,52.7,4066769397,80,4066769297,20,4066768513,64,4066769407,103,12.0,4066769411,146,98.2,,,,,,,,,,,,,,,,,,
2514265563,5,10,1,0,9,ebcxfnmnxrxvv6lcjsahgd38j,1,1.8,47.6,2023-03-02T12:59:53.491Z,2023-03-23T10:37:09Z,4066769315,233,7,4078413229,376,,4066768573,56,Back,4066768877,179,,4066768571,182,,4066768567,173,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265567,6,49,1,0,14,ebcxfnmnxrxvv6lcjsahgd38j,1,15.6,92.7,2023-03-02T12:59:58.172Z,2023-03-23T10:37:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265585,7,1,1,0,14,ebcxfnmnxrxvv6lcjsahgd38j,1,15.6,92.7,2023-03-02T12:59:58.199Z,2023-03-23T10:37:20Z,4066768637,56,Back,4066768643,212,17.0,4066768645,213,4.0,4066768641,141,73.2,4117063683,178,,4066768639,140,5.4,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265593,8,1,1,0,17,ebcxfnmnxrxvv6lcjsahgd38j,0,8.2,80.6,2023-03-02T13:00:00.759Z,2023-03-23T10:37:25Z,4066768687,141,91.4,4117063821,178,,4066768683,56,Back,4066768693,1,,4066768681,155,,4066768685,140,40.8,4066768691,213,0.2,4066768689,212,35.0,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265595,8,49,1,0,20,d47tf49ishm9qnfd8zyc8wv0j,1,62.7,9.8,2023-03-02T13:00:04.081Z,2023-03-23T11:13:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265607,9,1,1,0,21,d47tf49ishm9qnfd8zyc8wv0j,1,62.4,9.7,2023-03-02T13:00:05.124Z,2023-03-23T10:37:33Z,4066768755,212,7.9,4066768751,140,59.7,4117064147,178,,4066768753,141,20.5,4066768757,213,1.9,4066768749,56,Right,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265619,10,1,1,0,23,d47tf49ishm9qnfd8zyc8wv0j,1,59.7,20.9,2023-03-02T13:00:06.874Z,2023-03-23T10:37:37Z,4066768819,140,46.3,4066768823,212,19.7,4066768825,213,2.4,4066768821,141,41.2,4066768817,56,Back,4117064343,178,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265625,11,1,1,0,25,d47tf49ishm9qnfd8zyc8wv0j,1,46.2,41.3,2023-03-02T13:00:09.504Z,2023-03-23T10:37:41Z,4066768857,141,83.9,4117064517,178,,4066768861,213,1.5,4066768853,56,Back,4066768855,140,48.6,4066768859,212,29.1,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265643,12,1,1,0,29,d47tf49ishm9qnfd8zyc8wv0j,1,48.4,84.6,2023-03-02T13:00:12.786Z,2023-03-23T10:37:46Z,4066768929,212,12.5,4117064621,178,,4066768923,56,Back,4066768925,140,43.2,4066768931,213,4.3,4066768927,141,68.1,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265647,13,1,1,0,33,d47tf49ishm9qnfd8zyc8wv0j,0,46.6,59.6,2023-03-02T13:00:17.026Z,2023-03-23T10:37:49Z,4117064783,178,,4066768955,56,Center,4066768953,155,,4066768959,141,77.6,4066768963,213,0.4,4066768961,212,28.4,4066768957,140,71.0,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265651,9,49,1,0,35,ebcxfnmnxrxvv6lcjsahgd38j,1,27.4,22.8,2023-03-02T13:00:18.971Z,2023-03-23T10:37:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516469555,745,3,1,0,38,ebcxfnmnxrxvv6lcjsahgd38j,0,27.5,11,2023-03-02T13:00:21.634Z,2023-03-23T10:37:57Z,4078420839,56,Back,4078420843,465,,4078420841,285,,4078420845,467,dp5fmyett2g7fvus88m85fsut,4117065179,178,,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265679,10,4,1,0,39,ebcxfnmnxrxvv6lcjsahgd38j,1,31.4,16.7,2023-03-02T13:00:22.628Z,2023-03-23T10:38:07Z,4066769111,56,Back,4066769115,152,,4066769119,285,,4066877077,294,,4066769193,233,14,4066769109,13,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265691,14,4,1,0,39,d47tf49ishm9qnfd8zyc8wv0j,0,68.6,83.3,2023-03-02T13:00:22.629Z,2023-03-23T10:38:07Z,4066769179,13,,4117065627,178,,4066769185,152,,4066769181,294,,4066769201,286,,4066769183,56,Left,4066769197,233,10,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265771,11,1,1,0,56,ebcxfnmnxrxvv6lcjsahgd38j,1,34.2,12.3,2023-03-02T13:00:40.428Z,2023-03-23T10:38:10Z,4117065763,178,,4066769597,140,83.6,4066769593,152,,4066769605,1,,4066769601,212,51.9,4066773969,189,,4066774139,155,,4066769591,5,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,4066769595,56,Right,4066769603,213,4066769599,141,,,,,,,,,6.2,8.5,,,,,,,,,,,,,,,,
2523779103,1082,83,1,1,3,d47tf49ishm9qnfd8zyc8wv0j,1,5.8,86.6,2023-03-02T13:00:47.197Z,2023-03-23T11:15:01Z,4117153321,399,486384,,,,,,,,,,,,,,,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265799,12,1,1,1,4,ebcxfnmnxrxvv6lcjsahgd38j,1,97,17.4,2023-03-02T13:00:47.994Z,2023-03-23T10:38:18Z,4078422429,224,,4066774931,210,15,4066769719,155,,4066769729,213,1.7,4066769721,56,Center,4066769725,141,60.4,4066769717,2,,4066769727,212,29.5,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,1,4117066025,178,,4078422431,20,4066774933,154,4066769723,140,,,,,,,,,93.2,,,,,,,,,,,,,,,
2514265801,13,15,1,1,6,ebcxfnmnxrxvv6lcjsahgd38j,1,93.6,55,2023-03-02T13:00:49.952Z,2023-03-23T10:38:19Z,4066774949,102,51.8,4066770757,233,15,4066867097,78,,4066769739,56,Center,4066774943,154,,4066867099,108,,4066774951,103,3.8,4066774955,328,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,4066774945,55,12,4066774941,29,4066774957,146,4117066235,178,4066774953,214,,4066867095,17,,,98.6,,4066769735,22,4066774959,147,51.6,4066770751,20,,,,,,,,
2514265797,15,10,1,1,6,d47tf49ishm9qnfd8zyc8wv0j,1,2.6,48.1,2023-03-02T13:00:50.220Z,2023-03-23T10:38:26Z,4066770247,183,,4066769709,173,,4066770789,233,13,4078423507,376,,4066769711,178,,4066769715,56,Back,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265817,14,1,1,1,12,ebcxfnmnxrxvv6lcjsahgd38j,0,96.7,81.8,2023-03-02T13:00:56.217Z,2023-03-23T10:38:31Z,4066769813,212,20.1,4078424143,223,,4066769809,140,92.6,4117066695,178,,4066769805,155,,4066769815,213,4.5,4066769811,141,53.0,4078424145,20,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,4066769807,56,Center,4066769803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265839,16,12,1,1,13,d47tf49ishm9qnfd8zyc8wv0j,1,8.7,37.6,2023-03-02T13:00:57.187Z,2023-03-23T10:38:48Z,4117067501,178,,4066769929,56,Back,4066769933,141,20.2,4066769935,212,11.8,4066769931,140,9.2,4066769937,213,4.8,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265837,15,44,1,1,16,ebcxfnmnxrxvv6lcjsahgd38j,1,92.7,83.9,2023-03-02T13:01:00.094Z,2023-03-23T11:47:59Z,4066769951,233,17,4066769925,56,Left,4066769927,286,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265843,17,44,1,1,16,d47tf49ishm9qnfd8zyc8wv0j,0,7.3,16.1,2023-03-02T13:01:00.095Z,2023-03-23T10:38:52Z,4066769945,285,,4066769943,56,Back,4066769967,233,15,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265849,16,1,1,1,16,ebcxfnmnxrxvv6lcjsahgd38j,0,94.6,87.8,2023-03-02T13:01:00.247Z,2023-03-23T11:47:59Z,4117067869,388,,4066769977,141,55.7,4066769979,212,21.8,4066769971,3,,4066769975,140,93.7,4066769981,213,4.7,4066769973,56,Center,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265851,18,12,1,1,18,d47tf49ishm9qnfd8zyc8wv0j,1,9,34.5,2023-03-02T13:01:02.053Z,2023-03-23T10:38:58Z,4117068075,388,,4066769983,56,Back,4066769985,140,14.8,4066769991,213,5.2,4066769989,212,13.1,4078425023,15,,4066769987,141,17.4,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265855,19,43,1,1,18,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-03-02T13:01:02.560Z,2023-03-06T13:13:31Z,4066770007,56,Back,4066770009,285,0,4066770027,211,0,4078425559,144,3,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265879,17,15,1,1,20,ebcxfnmnxrxvv6lcjsahgd38j,1,77.8,66.8,2023-03-02T13:01:03.837Z,2023-03-23T10:39:00Z,4066770317,146,95.5,4066770305,102,52.5,4066770327,233,20,4066770309,215,,4066770141,56,Center,4066770313,328,,4066770139,18,,4066770303,76,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,4066770137,22,,4066770311,108,4066770315,458,4066770215,72,4066770319,147,53.1,4066770307,103,10.1,,,,4117068269,178,,,,,,,,,,,,,
2514265881,20,10,1,1,21,d47tf49ishm9qnfd8zyc8wv0j,1,4.7,47.3,2023-03-02T13:01:05.180Z,2023-03-23T10:39:04Z,4066770157,56,Back,4078426893,377,,4066770153,178,,4066770227,233,17,4066770155,21,,4066770151,173,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265887,21,52,1,1,27,d47tf49ishm9qnfd8zyc8wv0j,1,4.7,47.3,2023-03-02T13:01:10.684Z,2023-03-23T10:39:13Z,4078427213,376,,4117068893,178,,4078427359,189,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265951,22,1,1,1,37,d47tf49ishm9qnfd8zyc8wv0j,1,13.5,46.1,2023-03-02T13:01:20.908Z,2023-03-23T10:39:23Z,4066770577,140,27.1,4066770583,213,5.3,4066770571,123,,4066770575,56,Back,4066770581,212,27.8,4066770579,141,11.0,4078427407,189,,4117069439,178,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265959,23,1,1,1,39,d47tf49ishm9qnfd8zyc8wv0j,1,27.1,11,2023-03-02T13:01:23.056Z,2023-03-23T10:39:20Z,4066770617,141,7.7,4117069227,178,,4066770621,213,6.2,4066770615,140,43.7,4066770613,56,Back,4066770619,212,17.6,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265969,24,1,1,1,43,d47tf49ishm9qnfd8zyc8wv0j,1,44,7.7,2023-03-02T13:01:27.121Z,2023-03-23T10:39:27Z,4117069661,178,,4066770649,212,21.4,4066770645,140,25.2,4066770647,141,19.9,4066770643,56,Back,4066770651,213,2.7,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265979,25,1,1,1,47,d47tf49ishm9qnfd8zyc8wv0j,1,22.9,23.9,2023-03-02T13:01:31.005Z,2023-03-23T10:39:30Z,4117069753,178,,4066770709,56,Back,4066770717,213,1.5,4066770711,140,25.8,4066770715,212,25.3,4066770713,141,60.8,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265989,26,1,1,1,53,d47tf49ishm9qnfd8zyc8wv0j,1,33.1,72.9,2023-03-02T13:01:36.904Z,2023-03-23T10:39:33Z,4066770779,140,43.0,4066770783,212,18.0,4066770781,141,94.5,4066770785,213,1.0,4066770777,56,Back,4117070023,178,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265999,27,1,1,1,55,d47tf49ishm9qnfd8zyc8wv0j,1,43.6,94.5,2023-03-02T13:01:39.324Z,2023-03-23T10:39:40Z,4117070511,178,,4066770837,213,4.6,4066770829,56,Back,4066770831,140,42.9,4066770835,212,5.0,4066770833,141,87.3,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266011,28,1,1,1,57,d47tf49ishm9qnfd8zyc8wv0j,1,41.8,91.1,2023-03-02T13:01:41.185Z,2023-03-23T10:39:44Z,4066770917,212,15.7,4117070743,178,,4066770915,141,84.2,4066770911,56,Back,4066770913,140,27.5,4066770919,213,3.4,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266019,29,1,1,2,0,d47tf49ishm9qnfd8zyc8wv0j,1,28.9,84.5,2023-03-02T13:01:44.099Z,2023-03-23T10:39:48Z,4066770971,213,0.6,4066770967,141,93.8,4117070931,178,,4066770965,140,38.3,4066770963,56,Back,4066770969,212,11.7,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266035,30,1,1,2,2,d47tf49ishm9qnfd8zyc8wv0j,1,38,93.8,2023-03-02T13:01:46.222Z,2023-03-23T10:39:56Z,4066771059,140,32.3,4066771057,56,Back,4117071333,178,,4066771063,212,14.7,4066771065,213,4.3,4066771061,141,74.1,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266059,31,1,1,2,5,d47tf49ishm9qnfd8zyc8wv0j,1,33.9,67.7,2023-03-02T13:01:48.692Z,2023-03-23T10:39:59Z,4066771207,56,Back,4066771213,212,14.6,4066771211,141,46.3,4066771215,213,4.7,4066771209,140,33.7,4117071547,178,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266077,32,1,1,2,8,d47tf49ishm9qnfd8zyc8wv0j,1,38.5,44.3,2023-03-02T13:01:51.832Z,2023-03-23T10:40:03Z,4066771311,213,6.1,4117071739,178,,4066771307,141,41.6,4066771305,140,46.2,4066771303,56,Back,4066771309,212,8.3,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266085,33,1,1,2,10,d47tf49ishm9qnfd8zyc8wv0j,1,46.2,41.6,2023-03-02T13:01:53.998Z,2023-03-23T10:40:08Z,4066771353,141,61.4,4117072007,178,,4066771355,212,13.5,4066771351,140,45.0,4066771349,56,Back,4066771357,213,1.7,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266095,34,1,1,2,11,d47tf49ishm9qnfd8zyc8wv0j,1,45,61.4,2023-03-02T13:01:54.841Z,2023-03-23T10:40:13Z,4066771399,140,36.4,4117072245,178,,4066771403,212,11.2,4066771405,213,3.8,4066771401,141,51.6,4066771397,56,Back,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266105,35,1,1,2,13,d47tf49ishm9qnfd8zyc8wv0j,1,36.5,51.6,2023-03-02T13:01:56.640Z,2023-03-23T15:37:00Z,4117072369,178,,4066771445,212,5.1,4066771441,140,37.7,4066771443,141,44.3,4066771439,56,Back,4066771447,213,5.0,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
