id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2472276775,295,1,1,27,1,c9swyor08g9pedxpe3n321svu,1,43.6,50.1,2022-10-15T16:01:45.094Z,2022-10-23T13:29:26Z,3845569955,1,,3845569939,155,,3845569945,141,22.0,3866587689,178,,3845569951,213,5.9,3845569947,212,49.6,3845569941,56,Center,3845569943,140,87.2,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276817,296,1,1,27,5,c9swyor08g9pedxpe3n321svu,0,94.9,34.3,2022-10-15T16:01:49.125Z,2022-10-23T13:29:32Z,3866588469,178,,3845570171,141,61.5,3845570175,212,19.5,3845570161,56,Center,3845570167,140,89.0,3845570179,213,1.9,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276891,129,12,1,27,7,f0zsn74nz0o01gr30weun240i,1,10.6,40.1,2022-10-15T16:01:51.291Z,2022-10-23T13:29:38Z,3845570489,213,1.2,3845570485,141,82.6,3866589165,178,,3845570487,212,31.1,3845570479,56,Back,3845570483,140,21.5,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276893,130,49,1,27,10,f0zsn74nz0o01gr30weun240i,1,22.6,82.9,2022-10-15T16:01:53.962Z,2022-10-23T13:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2ff2szax8e6tod2rts23ok9re,Mohammed Al Qunaian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276931,131,1,1,27,11,f0zsn74nz0o01gr30weun240i,1,22.6,82.9,2022-10-15T16:01:55.532Z,2022-10-23T13:29:53Z,3845570721,140,43.5,3845570719,56,Back,3845570739,212,22.8,3866590967,178,,3845570741,213,0.3,3845570737,141,91.8,,,,,,,2ff2szax8e6tod2rts23ok9re,Mohammed Al Qunaian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276997,132,3,1,27,13,f0zsn74nz0o01gr30weun240i,1,50.3,87.9,2022-10-15T16:01:57.643Z,2022-10-23T13:30:00Z,3845571097,56,Left,3866591795,178,,3850493045,464,,3845571099,286,,3845571105,233,297,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276949,297,45,1,27,13,c9swyor08g9pedxpe3n321svu,0,49.7,12.1,2022-10-15T16:01:57.643Z,2022-10-23T13:30:00Z,3845571109,233,132,3845570781,56,Back,3845570783,285,,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472276999,133,61,1,27,18,f0zsn74nz0o01gr30weun240i,0,65.8,95.4,2022-10-15T16:02:02.663Z,2022-10-23T13:30:07Z,3866592633,178,,3845571117,56,Left,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277013,298,49,1,27,20,c9swyor08g9pedxpe3n321svu,1,14.7,7.9,2022-10-15T16:02:04.252Z,2022-10-23T13:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277045,299,1,1,27,21,c9swyor08g9pedxpe3n321svu,1,15.5,8.3,2022-10-15T16:02:05.340Z,2022-10-23T13:30:19Z,3845571415,141,13.3,3866593845,178,,3845571419,213,0.4,3845571413,140,24.2,3845571411,56,Back,3845571417,212,9.7,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277093,300,1,1,27,23,c9swyor08g9pedxpe3n321svu,1,25,13.1,2022-10-15T16:02:07.448Z,2022-10-23T13:30:23Z,3845571649,212,14.0,3845571645,141,7.4,3845571641,56,Back,3845571643,140,37.8,3845571653,213,6.0,3866594247,178,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277155,301,1,1,27,26,c9swyor08g9pedxpe3n321svu,1,37.6,10.6,2022-10-15T16:02:09.795Z,2022-10-23T13:30:27Z,3845571913,212,10.4,3845571909,140,33.0,3845571911,141,24.1,3845571915,213,2.1,3845571907,56,Back,3866594701,178,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277249,302,1,1,27,29,c9swyor08g9pedxpe3n321svu,1,35.4,31.6,2022-10-15T16:02:13.083Z,2022-10-23T13:30:34Z,3845572339,1,,3845572335,212,42.6,3845572327,196,,3845572337,213,1.5,3845572331,140,40.1,3866595279,178,,3845572329,56,Back,3845572333,141,93.8,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277279,303,1,1,27,36,c9swyor08g9pedxpe3n321svu,1,56.6,92.9,2022-10-15T16:02:19.772Z,2022-10-23T13:30:44Z,3845572489,56,Left,3845572491,140,60.1,3845572497,213,0.5,3845572493,141,95.9,3866596351,178,,3845572495,212,4.2,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476341887,1739,43,1,27,36,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-15T16:02:19.814Z,2022-10-23T14:32:05Z,3867010323,178,0,3867010845,144,82,,,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277309,304,1,1,27,36,c9swyor08g9pedxpe3n321svu,1,59.8,95,2022-10-15T16:02:20.535Z,2022-10-23T13:30:50Z,3845572673,141,87.8,3845572669,56,Back,3845572677,213,3.5,3845572671,140,46.1,3845572675,212,15.2,3866597045,178,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277347,305,1,1,27,39,c9swyor08g9pedxpe3n321svu,1,46.2,87.5,2022-10-15T16:02:23.109Z,2022-10-23T13:30:55Z,3866597593,178,,3845572897,140,56.2,3845572895,56,Left,3845572901,212,10.5,3845572903,213,6.2,3845572899,141,86.1,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277363,306,1,1,27,41,c9swyor08g9pedxpe3n321svu,1,54.1,81.5,2022-10-15T16:02:25.235Z,2022-10-23T13:30:59Z,3845572977,140,61.3,3866598009,178,,3845572981,212,13.9,3845572979,141,64.4,3845572975,56,Center,3845572983,213,5.3,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277381,307,1,1,27,42,c9swyor08g9pedxpe3n321svu,1,61.3,64.4,2022-10-15T16:02:26.110Z,2022-10-23T13:31:03Z,3845573089,212,10.8,3845573091,213,2.5,3866598607,178,,3845573087,141,73.8,3845573083,56,Center,3845573085,140,53.0,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476342381,1744,43,1,27,42,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-15T16:02:26.122Z,2022-10-23T14:32:26Z,3867013177,178,0,3867013641,144,82,,,,,,,,,,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277487,308,1,1,27,44,c9swyor08g9pedxpe3n321svu,1,53,73.4,2022-10-15T16:02:27.953Z,2022-10-23T13:31:07Z,3845573551,56,Center,3845573557,212,19.6,3845573553,140,53.1,3845573559,213,4.7,3845573555,141,44.6,3866599013,178,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277619,309,1,1,27,48,c9swyor08g9pedxpe3n321svu,0,55.3,47.9,2022-10-15T16:02:32.318Z,2022-11-04T06:41:51Z,3845574289,213,0.8,3845574291,1,,3845574287,212,47.5,3845574281,56,Left,3845575379,155,,3845574283,140,88.4,3845574285,141,95.6,3866599783,178,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476343143,1755,43,1,27,51,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-15T16:02:35.145Z,2022-11-04T06:13:32Z,3867017223,178,0,3892447001,144,82,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478274157,894,3,1,27,52,f0zsn74nz0o01gr30weun240i,0,11.9,8.9,2022-10-15T16:02:36.182Z,2022-11-04T05:50:34Z,3877301397,465,,3892434641,178,,3877301399,467,14dpnweb51v7re2xa3qkpulex,3877301395,285,,3877301393,56,Back,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277643,311,4,1,27,52,c9swyor08g9pedxpe3n321svu,1,90,96.1,2022-10-15T16:02:36.643Z,2022-10-23T13:31:19Z,3845574409,13,,3845574417,286,,3845574411,56,Left,3845574413,152,,3845574415,265,,3845574765,233,134,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277695,134,4,1,27,52,f0zsn74nz0o01gr30weun240i,0,10,3.9,2022-10-15T16:02:36.644Z,2022-10-23T13:31:19Z,3845574699,152,,3866600499,178,,3845574695,13,,3845574697,56,Back,3845574701,265,,3845574807,233,311,3845574703,285,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472277633,310,43,1,27,56,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-15T16:02:39.786Z,2022-10-15T16:02:43Z,3845574607,144,42,,,,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279095,312,1,1,29,15,c9swyor08g9pedxpe3n321svu,1,91.5,95.3,2022-10-15T16:03:58.835Z,2022-10-23T13:31:26Z,3845582039,141,30.2,3845582023,5,,3845582045,1,,3850499537,223,,3845582035,56,Center,3845582019,2,,3845582037,140,93.7,3850499539,20,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,3866601271,178,,3845582041,212,44.3,3845582027,155,,3845582043,213,3845582033,152,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,
2472279011,135,53,1,29,16,f0zsn74nz0o01gr30weun240i,1,7,44.5,2022-10-15T16:04:00.070Z,2022-10-23T13:32:22Z,,,,,,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279097,313,61,1,29,17,c9swyor08g9pedxpe3n321svu,1,93.7,30.2,2022-10-15T16:04:00.737Z,2022-10-23T13:31:52Z,3845582053,56,Center,3866604135,178,,,,,,,,,,,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279127,314,1,1,29,19,c9swyor08g9pedxpe3n321svu,1,88.3,33.4,2022-10-15T16:04:02.936Z,2022-10-23T13:32:05Z,3845582205,213,4.1,3866605591,388,,3845582199,140,80.9,3845582203,212,14.3,3845582201,141,15.8,3845582197,56,Right,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279161,315,1,1,29,21,c9swyor08g9pedxpe3n321svu,1,80.9,15.7,2022-10-15T16:04:05.541Z,2022-10-23T13:32:30Z,3845582373,56,Right,3845582377,141,12.5,3845582375,140,96.9,3866608535,178,,3845582381,213,6.2,3845582379,212,16.9,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279181,316,1,1,29,23,c9swyor08g9pedxpe3n321svu,0,96.9,12.5,2022-10-15T16:04:07.607Z,2022-10-23T13:32:36Z,3845582507,213,1.5,3850500771,224,,3850500467,345,,3866609245,178,,3845582499,141,68.1,3845582483,2,,3845582489,56,Center,3845582493,140,100.0,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,3850500773,20,,3845582503,212,38.1,3845582485,155,,3845582511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279155,136,5,1,29,26,f0zsn74nz0o01gr30weun240i,1,-1,29.9,2022-10-15T16:04:10.186Z,2022-10-23T13:32:41Z,3845582361,346,,3845582569,233,317,3845582359,56,Back,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279191,317,5,1,29,26,c9swyor08g9pedxpe3n321svu,0,101,70.1,2022-10-15T16:04:10.186Z,2022-10-23T13:32:41Z,3845582597,233,136,3845582549,346,,3845582547,56,Center,,,,,,,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279857,137,1,1,30,7,f0zsn74nz0o01gr30weun240i,0,4.2,42.1,2022-10-15T16:04:51.362Z,2022-10-23T13:00:28Z,3845586001,212,67.2,3845586007,213,5.8,3845585993,141,0.0,3845586021,74,,3845586015,1,,3845585983,56,Right,3845585981,124,,3845585987,140,61.5,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279871,138,5,1,30,12,f0zsn74nz0o01gr30weun240i,0,62,-1.8,2022-10-15T16:04:56.468Z,2022-10-23T13:00:34Z,3845586133,233,318,3845586073,347,,3845586071,56,Right,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279879,318,5,1,30,12,c9swyor08g9pedxpe3n321svu,1,38,101.8,2022-10-15T16:04:56.468Z,2022-10-23T13:00:33Z,3845586109,56,Back,3845586111,347,,3845586129,233,138,,,,,,,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472279977,319,1,1,30,17,c9swyor08g9pedxpe3n321svu,1,35.4,100,2022-10-15T16:05:00.809Z,2022-10-23T13:00:44Z,3845586661,213,3.9,3845586655,140,25.4,3845586659,212,14.5,3845586653,56,Back,3845586657,141,87.3,3845586651,107,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280063,320,1,1,30,19,c9swyor08g9pedxpe3n321svu,1,25.4,87.2,2022-10-15T16:05:03.467Z,2022-10-23T13:00:54Z,3845587161,140,26.7,3845587167,213,4.8,3845587163,141,59.9,3845587159,56,Back,3845587165,212,18.6,3866370183,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280143,321,1,1,30,28,c9swyor08g9pedxpe3n321svu,1,42.4,38.6,2022-10-15T16:05:11.861Z,2022-10-23T13:01:09Z,3845587627,141,72.3,3845587623,56,Back,3866371569,178,,3845587629,212,23.0,3845587625,140,40.5,3845587631,213,1.7,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280195,322,1,1,30,34,c9swyor08g9pedxpe3n321svu,1,43,73.7,2022-10-15T16:05:17.910Z,2022-10-23T13:01:19Z,3845587923,212,14.2,3845587921,141,55.2,3845587919,140,36.7,3845587925,213,4.2,3845587917,56,Back,3866372353,178,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280221,323,1,1,30,37,c9swyor08g9pedxpe3n321svu,1,37.3,56.4,2022-10-15T16:05:20.700Z,2022-10-23T13:01:28Z,3845588097,212,7.2,3845588091,56,Back,3845588099,213,5.9,3866373367,178,,3845588093,140,43.7,3845588095,141,52.7,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280309,324,1,1,30,39,c9swyor08g9pedxpe3n321svu,1,43.6,52.8,2022-10-15T16:05:22.890Z,2022-10-23T13:01:37Z,3845588439,212,12.9,3845588435,140,44.6,3845588437,141,71.7,3845588441,213,1.5,3845588433,56,Back,3866374159,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280353,325,1,1,30,42,c9swyor08g9pedxpe3n321svu,1,43.7,68.3,2022-10-15T16:05:26.222Z,2022-10-23T13:01:41Z,3845588663,140,44.6,3845588667,212,28.6,3845588661,56,Back,3866374661,178,,3845588665,141,26.2,3845588669,213,4.7,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280397,326,1,1,30,45,c9swyor08g9pedxpe3n321svu,1,44.6,26.2,2022-10-15T16:05:29.549Z,2022-10-23T13:01:48Z,3845588933,141,35.0,3845588929,56,Back,3866375575,178,,3845588937,213,1.1,3845588931,140,47.2,3845588935,212,6.6,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280419,327,1,1,30,47,c9swyor08g9pedxpe3n321svu,0,48,35.5,2022-10-15T16:05:31.410Z,2022-10-23T13:02:01Z,3845589061,1,,3845589055,141,33.8,3845589059,213,6.3,3845589049,155,,3845589053,140,95.1,3866376989,178,,3845589051,56,Center,3845589057,212,49.5,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280435,139,49,1,30,51,f0zsn74nz0o01gr30weun240i,1,2.3,65.8,2022-10-15T16:05:34.717Z,2022-10-23T13:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280697,140,1,1,31,2,f0zsn74nz0o01gr30weun240i,1,9.8,39.8,2022-10-15T16:05:46.187Z,2022-10-23T13:02:09Z,3845590531,213,5.2,3845590525,140,19.8,3845590529,212,21.2,3845590523,56,Back,3866377811,178,,3845590527,141,12.8,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280725,141,1,1,31,8,f0zsn74nz0o01gr30weun240i,0,21.8,11.6,2022-10-15T16:05:51.826Z,2022-10-23T13:02:27Z,3845590675,141,61.8,3845590681,1,,3845590679,213,0.7,3845590673,140,62.2,3866379029,178,,3845590669,155,,3845590671,56,Center,3845590677,212,54.4,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280743,328,61,1,31,11,c9swyor08g9pedxpe3n321svu,0,33.5,32.9,2022-10-15T16:05:54.878Z,2022-10-23T13:02:49Z,3866382267,21,,3866382269,178,,3845590761,56,Back,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476268633,985,83,1,31,13,c9swyor08g9pedxpe3n321svu,1,33.1,49.7,2022-10-15T16:05:56.687Z,2022-10-23T13:37:04Z,3866643983,399,72955,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280791,142,1,1,31,14,f0zsn74nz0o01gr30weun240i,1,64.7,42.2,2022-10-15T16:05:58.542Z,2022-10-23T13:03:02Z,3866383699,178,,3845591045,213,4.4,3845591039,212,7.5,3845591035,141,31.8,3845591031,56,Center,3845591033,140,62.4,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280831,143,1,1,31,18,f0zsn74nz0o01gr30weun240i,1,67.1,40.6,2022-10-15T16:06:01.842Z,2022-10-23T13:03:14Z,3845591249,213,0.8,3866384807,178,,3845591245,141,56.7,3845591241,56,Center,3845591247,212,15.9,3845591243,140,78.1,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280853,144,1,1,31,20,f0zsn74nz0o01gr30weun240i,1,78,55.4,2022-10-15T16:06:04.181Z,2022-10-23T13:08:03Z,3845591377,140,65.5,3866421965,178,,3845591379,141,61.1,3845591381,212,13.7,3845591375,56,Center,3845591383,213,2.9,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280951,145,1,1,31,22,f0zsn74nz0o01gr30weun240i,1,65.5,61.1,2022-10-15T16:06:06.370Z,2022-10-23T13:08:10Z,3845591917,212,38.8,3845591911,56,Right,3845591913,140,73.0,3866422859,178,,3845591919,213,4.9,3845591921,1,,3845591915,141,5.2,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472280957,146,61,1,31,25,f0zsn74nz0o01gr30weun240i,0,74.9,5.6,2022-10-15T16:06:09.335Z,2022-10-23T13:08:39Z,3845591959,56,Right,3866426447,178,,,,,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472281009,329,49,1,31,28,c9swyor08g9pedxpe3n321svu,1,16.1,94.5,2022-10-15T16:06:12.010Z,2022-10-23T13:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472281075,330,1,1,31,29,c9swyor08g9pedxpe3n321svu,1,16.1,94.5,2022-10-15T16:06:13.597Z,2022-10-23T13:09:10Z,3845592633,212,6.5,3845592629,141,85.5,3845592625,140,14.0,3845592637,213,4.4,3845592621,56,Back,3866431003,178,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472281077,331,50,1,31,32,c9swyor08g9pedxpe3n321svu,1,22.4,79.7,2022-10-15T16:06:16.001Z,2022-10-23T13:09:53Z,3845592659,56,Back,3845592833,233,147,3845592661,285,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472281089,147,7,1,31,33,f0zsn74nz0o01gr30weun240i,0,77.6,20.3,2022-10-15T16:06:17.041Z,2022-10-23T13:09:57Z,3845592733,286,,3845592791,233,331,3845592731,56,Right,3866437769,389,,3850505905,383,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472281155,332,1,1,31,34,c9swyor08g9pedxpe3n321svu,1,20.6,82.1,2022-10-15T16:06:18.540Z,2022-10-23T13:10:05Z,3845593163,212,18.6,3866438949,178,,3845593161,141,92.0,3845593157,140,37.1,3845593165,213,0.4,3845593153,56,Back,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476270271,1002,43,1,31,38,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-15T16:06:21.939Z,2022-10-23T13:38:09Z,3866652659,178,0,3866653069,144,82,,,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472281177,333,1,1,31,38,c9swyor08g9pedxpe3n321svu,1,41.2,81,2022-10-15T16:06:22.255Z,2022-10-23T13:10:11Z,3845593285,56,Back,3845593293,213,4.7,3845593291,212,14.7,3845593289,141,59.4,3866439661,178,,3845593287,140,41.0,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
