id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,keyPass,qualifier/19/id,qualifier/19/qualifierId
2514265683,9,1,1,0,13,aekjg4wbxaixtwu4aicmiju92,1,67.1,20.7,2023-03-02T13:00:26.522Z,2023-03-23T11:16:26Z,4117157051,178,,4066769151,56,Right,4066769155,141,9.0,4066769153,140,65.2,4066769157,212,8.2,4066769159,213,4.5,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265695,10,1,1,0,14,aekjg4wbxaixtwu4aicmiju92,1,65.2,9,2023-03-02T13:00:27.325Z,2023-03-23T11:16:32Z,4066769211,141,20.8,4066769215,213,2.8,4066769213,212,23.7,4117157263,178,,4066769207,56,Back,4066769209,140,44.0,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265707,11,1,1,0,17,aekjg4wbxaixtwu4aicmiju92,1,42.4,24.8,2023-03-02T13:00:29.834Z,2023-03-23T11:16:37Z,4066769247,213,1.7,4117157445,178,,4066769243,141,65.2,4066769245,212,27.8,4066769241,140,38.6,4066769239,56,Back,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265721,12,1,1,0,20,aekjg4wbxaixtwu4aicmiju92,1,38.6,65.2,2023-03-02T13:00:32.851Z,2023-03-23T11:16:40Z,4066769333,56,Left,4066769335,140,59.7,4117157527,178,,4066769337,141,95.3,4066769339,212,30.2,4066769341,213,0.7,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265723,13,1,1,0,23,aekjg4wbxaixtwu4aicmiju92,0,62.2,93.8,2023-03-02T13:00:36.634Z,2023-03-23T11:16:57Z,4066769349,140,61.5,4066769347,56,Left,4117158277,178,,4066770285,233,3,4066769353,212,0.9,4066769351,141,93.0,4066769355,213,3.8,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265725,3,8,1,0,24,f0zsn74nz0o01gr30weun240i,1,37.5,7.7,2023-03-02T13:00:36.809Z,2023-03-23T11:17:01Z,4078554087,383,,4117158405,178,,4066769357,56,Back,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265727,4,49,1,0,25,f0zsn74nz0o01gr30weun240i,1,38.7,7.1,2023-03-02T13:00:38.150Z,2023-03-23T11:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265739,5,1,1,0,26,f0zsn74nz0o01gr30weun240i,1,36.1,9.7,2023-03-02T13:00:39.017Z,2023-03-23T11:17:13Z,4066769437,213,1.7,4117159039,178,,4066769429,56,Back,4066769431,140,35.0,4066769435,212,12.3,4066769433,141,27.7,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265759,6,1,1,0,28,f0zsn74nz0o01gr30weun240i,1,33.5,31.9,2023-03-02T13:00:41.493Z,2023-03-23T11:17:17Z,4066769547,212,11.6,4066769549,213,0.9,4066769543,140,40.7,4117159205,178,,4066769545,141,44.9,4066769541,56,Back,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265769,7,1,1,0,30,f0zsn74nz0o01gr30weun240i,1,34.9,58.1,2023-03-02T13:00:43.419Z,2023-03-23T11:17:22Z,4066769583,213,2.5,4066769575,56,Back,4066769581,212,17.1,4066769577,140,21.5,4066769579,141,72.3,4117159443,178,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265783,8,1,1,0,34,f0zsn74nz0o01gr30weun240i,1,20.8,74.4,2023-03-02T13:00:46.790Z,2023-03-23T11:17:25Z,4117159647,178,,4066769661,212,17.1,4066769659,141,98.3,4066769663,213,1.3,4066769657,140,25.9,4066769655,56,Back,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265805,9,1,1,0,36,f0zsn74nz0o01gr30weun240i,1,25.9,98.3,2023-03-02T13:00:49.680Z,2023-03-23T11:17:29Z,4066769755,56,Back,4066769763,213,4.3,4066769757,140,19.8,4066769759,141,77.3,4066769761,212,15.7,4117159771,178,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265825,10,1,1,0,40,f0zsn74nz0o01gr30weun240i,1,15.3,73.2,2023-03-02T13:00:52.792Z,2023-03-23T11:17:32Z,4117159903,178,,4066769851,212,30.4,4066769853,213,4.7,4066769845,56,Back,4066769849,141,28.5,4066769847,140,16.3,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265847,11,1,1,0,45,f0zsn74nz0o01gr30weun240i,1,16.3,28.5,2023-03-02T13:00:57.797Z,2023-03-23T11:17:35Z,4117160025,178,,4066769955,56,Back,4066769959,141,75.0,4066769963,213,1.5,4066769957,140,17.1,4066769961,212,31.6,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265857,12,1,1,0,48,f0zsn74nz0o01gr30weun240i,1,18.8,75,2023-03-02T13:01:01.329Z,2023-03-23T11:17:39Z,4066770013,140,25.9,4117160191,178,,4066770015,141,97.2,4066770011,56,Back,4066770021,213,1.1,4066770017,212,16.8,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265863,13,1,1,0,49,f0zsn74nz0o01gr30weun240i,1,25.9,97.2,2023-03-02T13:01:02.290Z,2023-03-23T11:17:42Z,4066770043,212,12.2,4066770037,56,Back,4066770045,213,4.1,4066770041,141,82.3,4066770039,140,19.4,4117160317,178,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265885,14,1,1,0,51,f0zsn74nz0o01gr30weun240i,1,22.5,85.3,2023-03-02T13:01:04.526Z,2023-03-23T11:17:45Z,4066770179,140,40.0,4117160435,178,,4066770177,56,Back,4066770181,141,93.5,4066770185,213,0.3,4066770183,212,19.2,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265891,15,3,1,0,55,f0zsn74nz0o01gr30weun240i,0,39,94.2,2023-03-02T13:01:08.628Z,2023-03-23T11:17:53Z,4066770201,286,,4066770199,56,Back,4078555799,465,,4117160863,178,,4066770259,233,14,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265895,14,7,1,0,56,aekjg4wbxaixtwu4aicmiju92,1,61,5.8,2023-03-02T13:01:08.926Z,2023-03-23T11:17:56Z,4066770231,167,,4066770235,285,,4117160943,178,,4066770233,56,Right,4078556331,385,,4066770253,233,15,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265897,15,5,1,0,56,aekjg4wbxaixtwu4aicmiju92,0,61.7,-1.6,2023-03-02T13:01:09.560Z,2023-03-23T11:17:59Z,4066770245,347,,4066770243,56,Right,4066770291,233,16,,,,,,,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265901,16,5,1,0,56,f0zsn74nz0o01gr30weun240i,1,38.3,101.6,2023-03-02T13:01:09.560Z,2023-03-23T11:17:59Z,4066770261,56,Back,4066770267,233,15,4066770263,347,,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265923,17,1,1,1,6,f0zsn74nz0o01gr30weun240i,1,37.3,100,2023-03-02T13:01:18.870Z,2023-03-23T11:18:07Z,4066770411,213,4.8,4066770403,56,Back,4066770405,140,37.8,4066770401,107,,4066770409,212,7.6,4066770407,141,90.5,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265927,18,1,1,1,7,f0zsn74nz0o01gr30weun240i,1,37.8,90.5,2023-03-02T13:01:20.329Z,2023-03-23T11:18:14Z,4066770423,140,37.6,4066770421,56,Back,4066770425,141,98.0,4117161739,178,,4066770427,212,5.1,4066770429,213,1.6,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265935,19,1,1,1,8,f0zsn74nz0o01gr30weun240i,1,37.6,98,2023-03-02T13:01:21.059Z,2023-03-23T11:18:18Z,4066770461,140,38.4,4066770467,213,4.9,4066770465,212,6.1,4066770463,141,89.1,4117161855,178,,4066770459,56,Back,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265945,20,1,1,1,10,f0zsn74nz0o01gr30weun240i,1,38.4,89.1,2023-03-02T13:01:22.866Z,2023-03-23T11:18:22Z,4066770523,141,54.2,4066770519,56,Back,4066770521,140,18.0,4066770525,212,32.0,4117161959,178,,4066770527,213,4.0,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265947,21,1,1,1,13,f0zsn74nz0o01gr30weun240i,1,18,54.2,2023-03-02T13:01:26.319Z,2023-03-23T11:18:26Z,4066770543,212,11.8,4117162181,178,,4066770539,140,6.8,4066770541,141,53.0,4066770545,213,3.2,4066770537,56,Back,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265977,22,1,1,1,15,f0zsn74nz0o01gr30weun240i,1,6.8,53,2023-03-02T13:01:27.700Z,2023-03-23T11:18:30Z,4066770697,213,5.1,4066770689,56,Back,4066770699,1,,4117162297,178,,4066770691,140,21.5,4066770695,212,37.6,4066770693,141,2.6,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514265983,23,1,1,1,21,f0zsn74nz0o01gr30weun240i,1,30.4,3.8,2023-03-02T13:01:33.737Z,2023-03-23T11:18:37Z,4066770727,56,Back,4066770729,140,23.3,4117162697,178,,4066770735,213,2.2,4066770731,141,18.8,4066770733,212,12.6,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266003,24,1,1,1,23,f0zsn74nz0o01gr30weun240i,1,23.3,18.8,2023-03-02T13:01:36.426Z,2023-03-23T11:18:40Z,4066770851,141,29.7,4066770855,213,0.7,4066770853,212,11.9,4117162793,178,,4066770847,56,Back,4066770849,140,32.2,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266017,25,1,1,1,26,f0zsn74nz0o01gr30weun240i,1,30.6,44.6,2023-03-02T13:01:38.876Z,2023-03-23T11:18:45Z,4066770947,140,27.2,4117162999,178,,4066770949,141,68.5,4066770951,212,16.6,4066770945,56,Back,4066770953,213,1.8,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266029,26,1,1,1,31,f0zsn74nz0o01gr30weun240i,0,34.7,77.3,2023-03-02T13:01:43.824Z,2023-03-23T11:18:48Z,4066771029,1,,4066771027,213,0.4,4117163107,178,,4066771019,56,Left,4066771025,212,44.8,4066771021,140,74.4,4066771017,155,,4066771023,141,100.0,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266071,16,5,1,1,35,aekjg4wbxaixtwu4aicmiju92,1,24.2,-1.2,2023-03-02T13:01:47.810Z,2023-03-23T11:18:49Z,4066771275,347,,4066771277,233,27,4066771273,56,Back,,,,,,,,,,,,,,,,1vpmf7p9xsaynj1t9g5wm1qz9,T. Dingomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266031,27,5,1,1,35,f0zsn74nz0o01gr30weun240i,0,75.8,101.2,2023-03-02T13:01:47.810Z,2023-03-23T11:18:50Z,4066771285,233,16,4066771035,347,,4066771033,56,Left,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266083,17,1,1,1,40,aekjg4wbxaixtwu4aicmiju92,1,24.6,0,2023-03-02T13:01:52.737Z,2023-03-23T11:18:54Z,4066771329,107,,4066771337,212,21.8,4066771339,213,0.3,4066771341,1,,4066771333,140,44.3,4066771331,56,Back,4066771335,141,8.4,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523798985,887,83,1,1,43,f0zsn74nz0o01gr30weun240i,1,57.6,91,2023-03-02T13:01:55.983Z,2023-03-23T11:50:03Z,4117244287,399,109876,,,,,,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266093,18,1,1,1,43,aekjg4wbxaixtwu4aicmiju92,1,44.6,8.4,2023-03-02T13:01:55.996Z,2023-03-23T11:18:58Z,4117163405,178,,4066771387,212,21.5,4066771389,213,0.3,4066771383,140,64.4,4066771385,141,16.4,4066771381,56,Right,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266101,19,1,1,1,44,aekjg4wbxaixtwu4aicmiju92,0,64.4,16.4,2023-03-02T13:01:56.922Z,2023-03-23T11:19:02Z,4066771421,141,8.2,4066771425,213,4.1,4066771417,56,Right,4117163539,178,,4066771419,140,61.0,4066771423,212,6.6,,,,,,,1vpmf7p9xsaynj1t9g5wm1qz9,T. Dingomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266103,28,49,1,1,45,f0zsn74nz0o01gr30weun240i,1,39.6,96.5,2023-03-02T13:01:58.431Z,2023-03-23T11:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266133,29,1,1,1,46,f0zsn74nz0o01gr30weun240i,1,39.6,96.5,2023-03-02T13:01:59.391Z,2023-03-23T11:19:13Z,4066771559,140,27.9,4117163943,178,,4066771557,56,Back,4066771563,212,15.6,4066771565,213,3.8,4066771561,141,82.4,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266135,30,61,1,1,47,f0zsn74nz0o01gr30weun240i,1,27.9,82.4,2023-03-02T13:01:59.888Z,2023-03-23T11:19:16Z,4117164051,21,,4066771579,56,Back,4117164053,178,,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266159,31,1,1,1,48,f0zsn74nz0o01gr30weun240i,1,26.7,63.9,2023-03-02T13:02:00.941Z,2023-03-23T11:19:25Z,4066771675,140,34.6,4117164371,178,,4066771681,213,0.5,4066771673,56,Back,4066771677,141,70.6,4066771679,212,9.5,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266167,32,1,1,1,51,f0zsn74nz0o01gr30weun240i,1,34.6,70.6,2023-03-02T13:02:04.159Z,2023-03-23T11:19:31Z,4066771729,141,81.2,4117164623,178,,4066771727,140,41.2,4066771731,212,10.0,4066771733,213,0.8,4066771725,56,Back,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266185,33,1,1,1,52,f0zsn74nz0o01gr30weun240i,1,41.2,81.2,2023-03-02T13:02:05.572Z,2023-03-23T11:19:35Z,4066771821,212,11.2,4066771817,140,39.9,4066771819,141,97.5,4117164797,178,,4066771823,213,1.7,4066771815,56,Back,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266189,34,61,1,1,54,f0zsn74nz0o01gr30weun240i,0,51.1,95,2023-03-02T13:02:06.870Z,2023-03-23T11:19:50Z,4066771831,56,Left,4117165261,178,,,,,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514266203,20,12,1,1,55,aekjg4wbxaixtwu4aicmiju92,1,45.4,7.3,2023-03-02T13:02:08.166Z,2023-03-23T11:19:54Z,4066771903,56,Right,4078560033,212,10.5,4066771901,167,,4078560031,141,0.0,4078560029,140,53.6,4117165405,389,,4078560037,213,5.7,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
