id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value
2549925083,11,1,1,1,4,2kzl64gp8x37bon8tyxojqrr1,1,25.7,8.9,2023-05-16T18:32:22.985Z,2023-05-16T18:32:24Z,4283986173,212,11.0,4283986169,140,29.6,4283986171,141,23.9,4283986175,213,1.2,4283986167,56,Back,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925093,12,1,1,1,6,2kzl64gp8x37bon8tyxojqrr1,1,29.6,23.9,2023-05-16T18:32:24.426Z,2023-05-16T18:32:25Z,4283986235,213,4.3,4283986229,140,23.9,4283986227,56,Back,4283986231,141,5.5,4283986233,212,13.9,,,,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925101,13,1,1,1,7,2kzl64gp8x37bon8tyxojqrr1,1,23.9,5.5,2023-05-16T18:32:25.561Z,2023-05-16T18:32:27Z,4283986287,213,6.1,4283986283,141,2.3,4283986285,212,10.1,4283986279,56,Back,4283986281,140,33.3,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925125,14,1,1,1,9,2kzl64gp8x37bon8tyxojqrr1,1,34.1,1.4,2023-05-16T18:32:27.305Z,2023-05-16T18:32:31Z,4283986445,213,2.6,4283986441,141,17.8,4283986443,212,22.9,4283986437,56,Back,4283986439,140,15.1,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925147,15,1,1,1,13,2kzl64gp8x37bon8tyxojqrr1,1,19.1,21.5,2023-05-16T18:32:31.305Z,2023-05-16T18:32:35Z,4283986589,212,11.3,4283986583,56,Back,4283986591,213,5.1,4283986587,141,6.2,4283986585,140,23.4,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925155,16,1,1,1,17,2kzl64gp8x37bon8tyxojqrr1,0,23.9,6.5,2023-05-16T18:32:35.433Z,2023-05-16T18:32:39Z,4283986637,213,0.4,4283986629,56,Center,4283986635,212,77.8,4283986633,141,46.7,4283986631,140,93.3,4283986627,155,,4283986639,1,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925159,17,52,1,1,20,c9swyor08g9pedxpe3n321svu,1,9.6,57.1,2023-05-16T18:32:38.865Z,2023-05-19T14:13:09Z,4289798455,376,,,,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925191,18,1,1,1,22,c9swyor08g9pedxpe3n321svu,1,10.9,57.5,2023-05-16T18:32:40.928Z,2023-05-16T18:32:43Z,4283986827,140,24.6,4283986831,141,71.7,4283986823,56,Back,4283986837,213,0.6,4283986819,123,,4283986835,212,17.3,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925209,19,1,1,1,25,c9swyor08g9pedxpe3n321svu,1,25.5,73.5,2023-05-16T18:32:43.730Z,2023-05-16T18:33:02Z,4283986901,140,30.4,4283986899,56,Back,4283986905,212,8.7,4283986903,141,63.1,4283986907,213,5.3,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925223,20,1,1,1,27,c9swyor08g9pedxpe3n321svu,1,31.6,61.2,2023-05-16T18:32:45.344Z,2023-05-16T18:32:47Z,4283986965,141,59.2,4283986961,56,Back,4283986967,212,9.7,4283986963,140,40.7,4283986969,213,6.1,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925225,21,1,1,1,28,c9swyor08g9pedxpe3n321svu,1,36.5,59.1,2023-05-16T18:32:46.912Z,2023-05-16T18:32:48Z,4283986983,212,12.9,4283986985,213,2.8,4283986979,140,24.8,4283986981,141,64.8,4283986977,56,Back,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925251,22,1,1,1,29,c9swyor08g9pedxpe3n321svu,1,25.9,65.4,2023-05-16T18:32:48.015Z,2023-05-16T18:32:51Z,4283987105,140,30.3,4283987107,141,79.4,4283987111,213,1.1,4283987109,212,10.6,4283987103,56,Back,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925283,23,1,1,1,33,c9swyor08g9pedxpe3n321svu,1,29.8,81.7,2023-05-16T18:32:51.233Z,2023-05-16T18:32:55Z,4283987267,213,4.2,4283987255,56,Back,4283987263,141,70.9,4283987265,212,8.5,4283987261,140,25.8,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925305,24,1,1,1,37,c9swyor08g9pedxpe3n321svu,1,21.7,69.7,2023-05-16T18:32:55.104Z,2023-05-16T18:32:57Z,4283987387,56,Back,4283987393,212,19.3,4283987395,213,3.9,4283987391,141,49.7,4283987389,140,8.6,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925339,25,1,1,1,39,c9swyor08g9pedxpe3n321svu,1,8.6,49.5,2023-05-16T18:32:57.200Z,2023-05-16T18:33:02Z,4283987553,213,5.8,4283987551,212,20.1,4283987549,141,36.9,4283987547,140,25.9,4283987545,56,Back,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925359,26,1,1,1,44,c9swyor08g9pedxpe3n321svu,1,25.4,36.8,2023-05-16T18:33:02.913Z,2023-05-16T18:33:04Z,4283987629,213,3.0,4283987623,140,10.9,4283987627,212,15.4,4283987621,56,Back,4283987625,141,40.6,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925393,27,1,1,1,46,c9swyor08g9pedxpe3n321svu,1,10.8,40.5,2023-05-16T18:33:04.480Z,2023-05-16T18:33:09Z,4283987815,141,15.2,4283987817,212,36.4,4283987809,155,,4283987821,1,,4283987811,56,Back,4283987813,140,41.3,4283987819,213,5.8,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925399,28,1,1,1,51,c9swyor08g9pedxpe3n321svu,1,42.4,30.5,2023-05-16T18:33:09.408Z,2023-05-16T18:33:10Z,4283987871,140,47.8,4283987875,212,13.5,4283987873,141,48.5,4283987877,213,1.1,4283987869,56,Back,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925445,29,1,1,1,52,c9swyor08g9pedxpe3n321svu,1,47.5,49.5,2023-05-16T18:33:10.496Z,2023-05-16T18:33:17Z,4283988141,141,51.4,4283988145,213,2.9,4283988137,56,Back,4283988143,212,4.5,4283988139,140,43.4,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925451,30,4,1,1,58,c9swyor08g9pedxpe3n321svu,1,40.1,44.7,2023-05-16T18:33:16.993Z,2023-05-16T18:33:19Z,4283988173,56,Back,4283988177,265,,4283988171,13,,4283988175,152,,4283988233,233,17,4283988179,286,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925457,17,4,1,1,58,2kzl64gp8x37bon8tyxojqrr1,0,59.9,55.3,2023-05-16T18:33:16.994Z,2023-05-16T18:33:20Z,4283988217,285,,4283988215,265,,4283988209,13,,4283988213,152,,4283988211,56,Center,4283988237,233,30,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549949605,496,1,1,2,15,c9swyor08g9pedxpe3n321svu,1,44.8,48.9,2023-05-16T18:33:33.101Z,2023-05-16T19:24:32Z,4284117195,152,,4284117153,56,Center,4284117159,212,11.5,4284117155,140,54.5,4284117193,5,,4284117157,141,41.2,4284117365,189,,4284117161,213,5.8,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925609,31,1,1,2,16,c9swyor08g9pedxpe3n321svu,1,43.1,39.1,2023-05-16T18:33:34.480Z,2023-05-16T19:24:28Z,4283988897,56,Right,4283988909,212,19.8,4283988913,213,5.2,4283988905,141,13.1,4283988901,140,51.6,,,,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925627,32,1,1,2,23,c9swyor08g9pedxpe3n321svu,1,63.4,16.2,2023-05-16T18:33:41.216Z,2023-05-16T18:33:43Z,4283988989,56,Right,4283988993,141,5.1,4283988997,213,5.2,4283988991,140,66.9,4283988995,212,8.4,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925635,33,1,1,2,25,c9swyor08g9pedxpe3n321svu,1,66.9,5.1,2023-05-16T18:33:43.120Z,2023-05-16T18:33:44Z,4283989037,56,Right,4283989043,212,7.1,4283989041,141,10.6,4283989045,213,2.6,4283989039,140,61.1,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925655,34,1,1,2,26,c9swyor08g9pedxpe3n321svu,1,60.6,11.1,2023-05-16T18:33:44.463Z,2023-05-16T18:33:45Z,4283989145,56,Right,4283989147,140,58.9,4283989149,141,18.5,4283989151,212,5.3,4283989153,213,1.9,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925663,35,1,1,2,27,c9swyor08g9pedxpe3n321svu,0,58.9,18.5,2023-05-16T18:33:45.808Z,2023-05-16T18:33:46Z,4283989189,141,20.0,4283989199,213,0.1,4283989185,140,72.2,4283989195,212,14.0,4283989183,56,Right,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925681,18,8,1,2,30,2kzl64gp8x37bon8tyxojqrr1,1,25.7,74.9,2023-05-16T18:33:48.857Z,2023-05-19T14:14:23Z,4289800893,384,,4283989313,56,Back,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925683,19,49,1,2,31,2kzl64gp8x37bon8tyxojqrr1,1,30.5,71.1,2023-05-16T18:33:49.322Z,2023-05-16T19:25:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925733,20,1,1,2,31,2kzl64gp8x37bon8tyxojqrr1,1,31.4,68.9,2023-05-16T18:33:49.497Z,2023-05-16T19:25:08Z,4283989587,1,,4283989583,212,40.5,4283989585,213,4.8,4283989579,140,35.3,4283989581,141,9.7,4283989577,56,Back,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925765,21,1,1,2,40,2kzl64gp8x37bon8tyxojqrr1,1,65.4,11.3,2023-05-16T18:33:58.267Z,2023-05-16T18:34:03Z,4283989689,56,Right,4283989695,212,7.5,4283989691,140,68.2,4283989697,213,5.1,4283989693,141,1.1,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549925769,22,3,1,2,44,2kzl64gp8x37bon8tyxojqrr1,1,66.8,11.1,2023-05-16T18:34:02.368Z,2023-05-19T14:14:40Z,4283989717,286,,4283989715,56,Right,4289801359,465,,4283989719,233,36,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
