id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497421425,237,1,1,26,36,2ry1fixv27p3xepazsxcuyoho,1,18.7,24.4,2023-01-14T17:57:33.572Z,2023-01-20T21:05:37Z,3978159153,213,3.5,3978159149,141,21.4,3978159151,212,6.0,3978159145,56,Back,3986324519,178,,3978159147,140,13.3,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421435,238,1,1,26,37,2ry1fixv27p3xepazsxcuyoho,1,13.3,21.4,2023-01-14T17:57:34.411Z,2023-01-20T21:05:40Z,3986324595,178,,3978159199,141,34.4,3978159195,140,21.3,3978159207,213,0.8,3978159203,212,12.2,3978159191,56,Back,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421447,239,1,1,26,38,2ry1fixv27p3xepazsxcuyoho,1,21.4,34.4,2023-01-14T17:57:35.455Z,2023-01-20T21:05:44Z,3978159269,212,6.1,3978159271,213,0.0,3986324739,178,,3978159265,140,27.2,3978159263,56,Back,3978159267,141,34.4,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421463,240,1,1,26,38,2ry1fixv27p3xepazsxcuyoho,1,27.5,34.3,2023-01-14T17:57:35.461Z,2023-01-20T21:05:48Z,3978159379,213,5.1,3986324927,178,,3978159371,56,Back,3978159377,212,10.2,3978159375,141,20.4,3978159373,140,31.1,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421503,241,1,1,26,43,2ry1fixv27p3xepazsxcuyoho,1,34.7,29.3,2023-01-14T17:57:40.478Z,2023-01-20T21:05:53Z,3986325075,178,,3978159603,212,23.3,3978159605,213,1.5,3978159597,56,Back,3978159601,141,63.4,3978159599,140,36.7,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421525,242,1,1,26,46,2ry1fixv27p3xepazsxcuyoho,1,42.7,68.8,2023-01-14T17:57:43.637Z,2023-01-20T21:05:58Z,3978159737,212,18.2,3978159735,141,85.1,3978159733,140,56.4,3978159731,56,Left,3986325193,178,,3978159739,213,0.7,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421531,243,1,1,26,49,2ry1fixv27p3xepazsxcuyoho,1,60.7,90.3,2023-01-14T17:57:47.101Z,2023-01-20T21:06:08Z,3978159761,56,Left,3978159763,140,63.4,3978159765,141,81.4,3978159767,212,6.7,3978159769,213,5.2,3986325437,178,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421567,244,1,1,26,50,2ry1fixv27p3xepazsxcuyoho,1,65,77.1,2023-01-14T17:57:47.937Z,2023-01-20T21:06:13Z,3978159967,56,Left,3986325615,178,,3978159971,141,84.0,3978159969,140,92.1,3978159975,213,0.2,3978159973,212,28.8,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421575,245,1,1,26,54,2ry1fixv27p3xepazsxcuyoho,0,97.4,82.8,2023-01-14T17:57:51.655Z,2023-01-20T21:06:19Z,3978159993,155,,3978160083,236,,3978160003,213,4.4,3982242855,224,,3982242857,72,,3978160095,286,,3978159991,2,,3986325799,178,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,3978159995,56,Left,3978159997,140,3978160087,233,218,3978159999,141,79.9,96.7,3978160001,212,2.1,,,,,,,,,,,,,,,,,,,,,
2497421585,218,12,1,26,54,57jcqe38hakh2hfit2zsogsb,1,1.5,16.4,2023-01-14T17:57:51.810Z,2023-01-20T21:06:23Z,3986325893,178,,3978160035,56,Back,3978160033,185,,3978160123,233,245,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421609,219,6,1,26,55,57jcqe38hakh2hfit2zsogsb,0,2.4,18.2,2023-01-14T17:57:52.637Z,2023-01-20T21:06:31Z,3978160159,233,246,3978160141,73,,3978160139,56,Back,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421589,246,6,1,26,55,2ry1fixv27p3xepazsxcuyoho,1,97.6,81.8,2023-01-14T17:57:52.637Z,2023-01-20T21:06:32Z,3978160049,56,Left,3978160155,233,219,3978160051,73,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421823,247,1,1,27,29,2ry1fixv27p3xepazsxcuyoho,1,99.5,99.5,2023-01-14T17:58:26.189Z,2023-01-20T21:06:36Z,3978161281,141,75.6,3978161277,56,Center,3978161275,6,,3978161285,213,4.5,3978161283,212,16.6,3986326439,178,,3978161279,140,96.2,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421829,248,1,1,27,30,2ry1fixv27p3xepazsxcuyoho,1,96.2,75.6,2023-01-14T17:58:27.602Z,2023-01-20T21:06:41Z,3986326561,178,,3978161337,141,90.6,3978161335,140,96.9,3978161333,56,Left,3978161341,213,1.5,3978161339,212,10.2,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421845,249,1,1,27,31,2ry1fixv27p3xepazsxcuyoho,1,97.1,91.7,2023-01-14T17:58:28.663Z,2023-01-20T21:06:56Z,3978164781,210,15,3978161439,213,4.4,3978164783,154,,3978161429,141,74.0,3978161435,212,12.5,3986326717,178,,3978161425,140,93.9,3978161421,56,Center,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2497421851,250,15,1,27,32,2ry1fixv27p3xepazsxcuyoho,1,87,62.3,2023-01-14T17:58:29.911Z,2023-01-20T21:06:57Z,3978164803,328,,3978164811,231,51.1,3986326993,178,,3978164795,55,249,3978161469,56,Center,3978164789,80,,3978215367,17,,3978164801,103,19,ytjrtqtximxhs52bfsezogk5,C. Guanca,3978164787,25,,3978164415,82,3978164799,102,47.7,3978164793,154,,,3978164805,146,90.7,,3978166229,233,233,3978164807,147,61.4,3978164791,29,3978164411,72,3978164809,230,98.8,,,,,,,
2497422691,233,10,1,27,32,57jcqe38hakh2hfit2zsogsb,1,10,43.8,2023-01-14T17:58:29.984Z,2023-01-20T21:07:05Z,3978166089,56,Back,3978166271,233,250,3986327205,389,,3978166085,94,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421869,251,15,1,27,34,2ry1fixv27p3xepazsxcuyoho,1,95,54.4,2023-01-14T17:58:31.758Z,2023-01-20T21:07:28Z,3978165825,25,,3978166615,233,220,3978165827,20,,3986327869,178,,3978161573,56,Center,3978166593,76,,3978218503,16,,3978166603,458,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,3978166599,215,,3978166597,103,3978166595,102,52.8,3978166601,328,,1.9,3978166607,147,50.5,,3978166605,146,99.4,,,,,,,,,,,,,,,,,
2497421875,220,10,1,27,35,57jcqe38hakh2hfit2zsogsb,1,0.8,47.4,2023-01-14T17:58:32.216Z,2023-01-20T21:07:33Z,3978161615,56,Back,3978161613,182,,3978166631,233,251,3982243249,376,,3978162243,179,,3978162241,174,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498981631,1004,67,1,27,36,2ry1fixv27p3xepazsxcuyoho,1,93.9,62.8,2023-01-14T17:58:33.889Z,2023-01-24T21:58:29Z,3986403681,233,939,,,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498981627,939,67,1,27,36,57jcqe38hakh2hfit2zsogsb,0,6.1,37.2,2023-01-14T17:58:33.890Z,2023-01-20T21:54:45Z,3986403689,233,1004,,,,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497431667,402,1,1,27,37,2ry1fixv27p3xepazsxcuyoho,1,95.8,65.3,2023-01-14T17:58:35.026Z,2023-01-20T21:07:39Z,3978216597,141,75.9,3978216595,140,92.1,3978216601,213,2.1,3978216593,56,Center,3978216599,212,8.2,3986328153,178,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497431711,403,1,1,27,38,2ry1fixv27p3xepazsxcuyoho,1,94.3,76.5,2023-01-14T17:58:35.762Z,2023-01-20T21:07:44Z,3982243355,72,,3982243353,224,,3986328347,178,,3978216871,140,92.9,3978217011,2,,3978216869,56,Center,3978216877,213,4.7,3978216873,141,36.1,68cm9uvlgmi1q5xfki3g31i39,É. Banega,3978217013,155,,3978216875,212,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,
2497421945,253,50,1,27,40,2ry1fixv27p3xepazsxcuyoho,1,92.8,40.8,2023-01-14T17:58:37.386Z,2023-01-20T21:08:00Z,3978179813,286,,3978179841,233,221,3978179811,56,Center,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421909,221,7,1,27,40,57jcqe38hakh2hfit2zsogsb,0,7.2,59.2,2023-01-14T17:58:37.458Z,2023-01-20T21:08:12Z,3978161761,56,Back,3978161765,285,,3982243365,385,,3978179833,233,253,3986329087,178,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421937,252,43,1,27,41,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T17:58:38.815Z,2023-01-14T18:22:41Z,3978161957,141,70.0,3978161953,56,Center,3978161955,140,95.4,3978161959,212,3.8,3978218039,144,1,3978161961,213,1.9,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421959,255,1,1,27,41,2ry1fixv27p3xepazsxcuyoho,1,90.2,47.6,2023-01-14T17:58:39.062Z,2023-01-20T21:08:27Z,3978174381,154,,3978174161,56,Center,3978174167,212,7.4,3978174163,140,84.5,3978174165,141,41.2,3978174169,213,3.8,3978174379,210,15,3986329355,178,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2497422119,256,15,1,27,42,2ry1fixv27p3xepazsxcuyoho,1,85.2,37.1,2023-01-14T17:58:40.149Z,2023-01-20T21:08:27Z,3978172207,103,19,3978172205,102,48.7,3978172209,146,93.6,3978180251,328,,3978163141,82,,3978172195,78,,3978172197,29,,3978172199,154,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,3978172215,231,50,3978173035,233,3978184837,25,,3978162961,56,Center,222,3978172201,55,255,,3978172213,230,99.0,3978163137,17,,3978163135,20,3986329513,178,3978172211,147,44.4,,,,,,,
2497421933,222,10,1,27,43,57jcqe38hakh2hfit2zsogsb,1,9.1,54.5,2023-01-14T17:58:40.505Z,2023-01-20T21:10:31Z,3986333117,389,,3978161935,94,,3978161937,56,Back,3978173085,233,256,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497421949,223,6,1,27,43,57jcqe38hakh2hfit2zsogsb,0,47.3,42.4,2023-01-14T17:58:41.023Z,2023-01-20T21:10:38Z,3978162005,56,Back,3978187265,233,257,3978162007,73,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422145,257,6,1,27,43,2ry1fixv27p3xepazsxcuyoho,1,52.7,57.6,2023-01-14T17:58:41.023Z,2023-01-20T21:10:38Z,3978163101,56,Center,3978187261,233,223,3978163103,75,,,,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422213,258,1,1,28,23,2ry1fixv27p3xepazsxcuyoho,0,99.5,0.5,2023-01-14T17:59:20.748Z,2023-01-20T21:11:21Z,3978163529,212,41.0,3978163521,224,,3978163531,213,1.8,3978163525,140,91.8,3978163527,141,59.6,3978163517,6,,3978163515,2,,3978163523,56,Center,68cm9uvlgmi1q5xfki3g31i39,É. Banega,3986334255,178,,3982243413,20,3978163519,155,,3978163533,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422247,224,44,1,28,25,57jcqe38hakh2hfit2zsogsb,1,7.8,44,2023-01-14T17:59:22.548Z,2023-01-24T21:58:30Z,3978163697,56,Back,3978163717,233,259,3978163699,285,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422217,259,44,1,28,25,2ry1fixv27p3xepazsxcuyoho,0,92.2,56,2023-01-14T17:59:22.549Z,2023-01-20T21:11:26Z,3978163721,233,224,3978163549,286,,3978163547,56,Center,,,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422255,225,12,1,28,25,57jcqe38hakh2hfit2zsogsb,1,7.4,49.2,2023-01-14T17:59:22.623Z,2023-01-24T21:58:31Z,3978163743,56,Back,3978163745,140,8.8,3978163747,141,47.5,3986334461,388,,3978163761,15,,3978163751,213,5.6,3978163749,212,1.9,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422239,260,13,1,28,28,2ry1fixv27p3xepazsxcuyoho,1,90.6,52.2,2023-01-14T17:59:25.386Z,2023-01-20T21:11:36Z,3978163651,17,,3982243435,215,,3978164397,25,,3986334731,388,,3978164399,20,,3978164539,74,,3978164543,103,62.5,3978164549,230,98.6,bdtfe5xkr2grbxqkgpntbypjp,Carlos,3978163653,56,Center,3978164551,231,3978164541,102,54.3,3978164545,108,,49.8,3978164547,458,,,,,,,,,,,,,,,,,,,,,,
2497422281,226,5,1,28,29,57jcqe38hakh2hfit2zsogsb,1,-1.1,43.8,2023-01-14T17:59:26.200Z,2023-01-20T21:11:41Z,3978164075,233,261,3978163867,56,Back,3978163869,346,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422317,261,5,1,28,29,2ry1fixv27p3xepazsxcuyoho,0,101.1,56.2,2023-01-14T17:59:26.200Z,2023-01-20T21:11:41Z,3978164057,346,,3978164055,56,Center,3978164091,233,226,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422393,227,1,1,28,45,57jcqe38hakh2hfit2zsogsb,1,4.6,51.4,2023-01-14T17:59:42.440Z,2023-01-20T21:11:49Z,3978164529,213,0.6,3978164521,56,Back,3978164519,124,,3978164533,237,,3978164527,212,10.7,3978164523,140,13.1,3978164525,141,60.1,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422409,228,1,1,28,50,57jcqe38hakh2hfit2zsogsb,1,22.1,62.8,2023-01-14T17:59:47.969Z,2023-01-20T21:11:53Z,3978164637,56,Back,3986335265,178,,3978164641,141,79.8,3978164639,140,26.7,3978164643,212,12.5,3978164645,213,1.2,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422433,229,1,1,28,53,57jcqe38hakh2hfit2zsogsb,1,28.8,80.5,2023-01-14T17:59:51.096Z,2023-01-20T21:11:58Z,3978164849,213,0.5,3986335387,178,,3978164841,56,Back,3978164843,140,47.4,3978164845,141,96.6,3978164847,212,22.4,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422451,230,1,1,28,57,57jcqe38hakh2hfit2zsogsb,0,48.7,95.6,2023-01-14T17:59:54.944Z,2023-01-20T21:12:07Z,3986335579,178,,3978164947,155,,3978164951,140,50.2,3978164953,141,93.5,3978164955,212,2.1,3978164949,56,Left,3978164957,213,5.5,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422463,262,1,1,29,0,2ry1fixv27p3xepazsxcuyoho,1,25.6,35,2023-01-14T17:59:57.511Z,2023-01-20T21:12:31Z,3978165023,213,1.2,3978165019,141,49.0,3978165021,212,10.2,3986336413,178,,3978165017,140,29.0,3978165015,56,Back,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422467,263,43,1,29,1,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T17:59:58.753Z,2023-01-17T16:52:59Z,3978166657,56,Back,3982243601,144,61,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422481,264,49,1,29,2,2ry1fixv27p3xepazsxcuyoho,1,26.4,55.5,2023-01-14T18:00:00.132Z,2023-01-20T21:12:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422507,265,1,1,29,3,2ry1fixv27p3xepazsxcuyoho,1,33.2,52.5,2023-01-14T18:00:00.949Z,2023-01-20T21:12:43Z,3978165189,56,Back,3978165191,140,31.3,3978165197,213,1.9,3978165193,141,61.1,3978165195,212,6.2,3986336729,178,,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422527,266,1,1,29,6,2ry1fixv27p3xepazsxcuyoho,1,31.7,60.7,2023-01-14T18:00:03.496Z,2023-01-20T21:12:48Z,3978165287,140,56.0,3978165285,56,Center,3978165293,213,5.7,3986336825,178,,3978165291,212,30.5,3978165289,141,36.1,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422615,267,1,1,29,8,2ry1fixv27p3xepazsxcuyoho,1,56,36.1,2023-01-14T18:00:05.510Z,2023-01-20T21:13:01Z,3978165701,1,,3978165697,212,41.5,3978165693,140,79.8,3978165695,141,84.8,3978165691,56,Left,3986336985,178,,3978166131,210,15,3978165699,213,0.9,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2497422621,268,15,1,29,15,2ry1fixv27p3xepazsxcuyoho,1,85.4,72.2,2023-01-14T18:00:12.507Z,2023-01-20T21:13:01Z,3986337181,178,,3978165873,20,,3978165915,233,231,3978166157,215,,3978165713,64,,3978166133,81,,3978166161,147,69.7,3978166159,146,86.9,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,3978165711,22,,3978166163,230,3978165881,82,,3978166165,231,52.2,99.0,3978166147,102,46.7,,3978166153,103,27.8,3978165715,56,Center,3978166135,29,3978166139,55,,,,267,,,,,,
2497422625,231,10,1,29,15,57jcqe38hakh2hfit2zsogsb,1,14.7,29.1,2023-01-14T18:00:12.563Z,2023-01-20T21:13:17Z,3986337541,178,,3978165745,56,Back,3978165743,94,,3978165947,233,268,,,,,,,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422641,232,6,1,29,17,57jcqe38hakh2hfit2zsogsb,0,14.6,28.4,2023-01-14T18:00:15.048Z,2023-01-20T21:13:21Z,3978165809,56,Back,3978165811,73,,3978165865,233,269,,,,,,,,,,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497422639,269,6,1,29,17,2ry1fixv27p3xepazsxcuyoho,1,85.4,71.6,2023-01-14T18:00:15.048Z,2023-01-20T21:13:21Z,3978165805,75,,3978165803,56,Center,3978165855,233,232,,,,,,,,,,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423011,270,1,1,30,4,2ry1fixv27p3xepazsxcuyoho,0,99.5,0.5,2023-01-14T18:01:01.584Z,2023-01-20T22:01:02Z,3978167931,6,,3978167935,224,,3986408063,178,,3978167937,56,Center,3978167939,140,94.9,3978167929,2,,3978167943,212,30.8,3982243665,20,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,3978167933,155,,3978167941,141,3978167945,213,1.7,,,,45.3,,,,,,,,,,,,,,,,,,,,,,,,
2497423037,234,12,1,30,5,57jcqe38hakh2hfit2zsogsb,1,6.7,54.3,2023-01-14T18:01:03.154Z,2023-01-20T22:01:07Z,3978168061,141,77.0,3978168065,213,1.3,3978168063,212,16.2,3978168067,15,,3978168059,140,11.4,3978168057,56,Back,3986408117,388,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423049,235,4,1,30,8,57jcqe38hakh2hfit2zsogsb,1,11.4,78.4,2023-01-14T18:01:05.423Z,2023-01-20T22:01:27Z,3978168209,233,271,3978168153,152,,3978168155,285,,3978168149,294,,3978168151,56,Back,3978168147,13,,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423057,271,4,1,30,8,2ry1fixv27p3xepazsxcuyoho,0,88.6,21.6,2023-01-14T18:01:05.424Z,2023-01-20T22:01:27Z,3978168179,152,,3986408423,388,,3978168213,233,235,3978168173,13,,3978168175,294,,3978168181,286,,3978168177,56,Center,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423227,236,1,1,30,24,57jcqe38hakh2hfit2zsogsb,1,9.3,69.9,2023-01-14T18:01:21.958Z,2023-01-20T22:01:29Z,3978169109,152,,3978169113,140,15.2,3982243707,189,,3978169107,5,,3978169117,212,7.7,3978169115,141,63.1,3986408435,178,,3978169111,56,Back,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,3978169119,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423231,237,1,1,30,28,57jcqe38hakh2hfit2zsogsb,1,18.9,62.3,2023-01-14T18:01:25.397Z,2023-01-20T22:01:36Z,3978169157,213,0.8,3978169155,212,15.8,3978169149,56,Back,3978169153,141,78.5,3978169151,140,29.7,3986408545,178,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423287,238,1,1,30,30,57jcqe38hakh2hfit2zsogsb,1,29.7,78.5,2023-01-14T18:01:27.927Z,2023-01-20T22:01:44Z,3978169431,56,Back,3986408631,178,,3978169435,141,96.9,3978169433,140,43.4,3978169437,212,19.1,3978169439,213,0.7,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423321,239,1,1,30,35,57jcqe38hakh2hfit2zsogsb,1,41.4,95.7,2023-01-14T18:01:32.410Z,2023-01-20T22:01:48Z,3978169603,155,,3978169605,56,Back,3978169619,213,4.2,3978169611,141,58.0,3986408663,178,,3978169609,140,28.4,3978169615,212,29.0,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423357,240,1,1,30,38,57jcqe38hakh2hfit2zsogsb,1,28.7,56.5,2023-01-14T18:01:35.582Z,2023-01-20T22:01:51Z,3978169803,213,4.8,3978169795,56,Back,3978169797,140,29.5,3978169801,212,19.0,3986408723,178,,3978169799,141,28.6,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423367,241,1,1,30,41,57jcqe38hakh2hfit2zsogsb,1,29.7,26.9,2023-01-14T18:01:38.518Z,2023-01-20T22:01:54Z,3978169859,213,5.3,3986408747,178,,3978169857,212,17.8,3978169853,140,38.6,3978169855,141,4.6,3978169849,56,Back,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497423399,242,1,1,30,43,57jcqe38hakh2hfit2zsogsb,1,38.6,4.6,2023-01-14T18:01:40.501Z,2023-01-20T22:01:59Z,3986408789,178,,3978170071,140,32.2,3978170075,212,12.2,3978170073,141,19.6,3978170077,213,2.2,3978170069,56,Back,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
