id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2495295741,220,1,1,17,35,o1iwuxbv233ayidxpibbxy59,1,60.9,68.2,2023-01-06T15:17:51.813Z,2023-01-14T05:13:02Z,3966952699,212,15.7,3966952697,141,77.5,3976132273,178,,3966952701,213,2.7,3966952693,56,Back,3966952695,140,47.2,,,,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295755,221,1,1,17,38,o1iwuxbv233ayidxpibbxy59,1,47.2,77.5,2023-01-06T15:17:54.548Z,2023-01-14T05:13:06Z,3976132339,178,,3966952757,212,21.4,3966952751,56,Back,3966952759,213,4.2,3966952755,141,49.7,3966952753,140,37.6,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295763,222,1,1,17,42,o1iwuxbv233ayidxpibbxy59,1,37.6,48.4,2023-01-06T15:17:58.044Z,2023-01-14T05:13:10Z,3966952799,212,12.9,3966952797,141,33.3,3976132375,178,,3966952793,56,Back,3966952795,140,45.0,3966952801,213,5.4,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295775,223,1,1,17,44,o1iwuxbv233ayidxpibbxy59,1,46.3,31,2023-01-06T15:18:00.719Z,2023-01-14T05:13:13Z,3966952865,141,47.5,3966952863,140,40.4,3966952861,56,Back,3966952867,212,12.8,3966952869,213,2.1,3976132419,178,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295787,224,1,1,17,47,o1iwuxbv233ayidxpibbxy59,1,40.5,48.7,2023-01-06T15:18:03.128Z,2023-01-14T05:13:16Z,3966952955,213,1.1,3966952945,56,Left,3966952953,212,28.4,3966952949,141,85.6,3976132473,178,,3966952947,140,53.1,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295799,225,1,1,17,51,o1iwuxbv233ayidxpibbxy59,0,55.5,85.3,2023-01-06T15:18:07.328Z,2023-01-14T05:13:19Z,3976132529,178,,3966953023,212,23.4,3966953015,155,,3966953025,213,6.2,3966953019,140,77.7,3966953021,141,82.7,3966953017,56,Left,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295817,132,4,1,17,53,7w4300dn2tnd0eqmbtk531tkx,1,17.5,17.5,2023-01-06T15:18:09.313Z,2023-01-14T05:13:23Z,3966953131,285,,3966953127,56,Back,3966953129,152,,3966953125,295,,3966953133,233,226,3966953123,13,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295807,226,4,1,17,53,o1iwuxbv233ayidxpibbxy59,0,82.5,82.5,2023-01-06T15:18:09.314Z,2023-01-14T05:13:23Z,3966953055,56,Left,3976132589,178,,3966953053,13,,3966962877,295,,3966953137,233,132,3966953057,152,,3966953061,286,,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295801,131,43,1,17,54,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T15:18:10.476Z,2023-01-10T10:08:20Z,3966953031,56,Back,3972392613,144,8,,,,,,,,,,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295821,133,1,1,17,57,7w4300dn2tnd0eqmbtk531tkx,1,27.9,21,2023-01-06T15:18:13.469Z,2023-01-14T05:13:29Z,3966953155,152,,3966953163,212,16.2,3966953153,5,,3966953165,213,0.5,3966953157,56,Back,3966953159,140,41.5,3976132687,178,,3966953161,141,32.1,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295827,134,1,1,18,2,7w4300dn2tnd0eqmbtk531tkx,0,41.6,32.2,2023-01-06T15:18:17.849Z,2023-01-14T05:13:34Z,3966953193,213,1.1,3966953187,140,55.2,3966953189,141,76.6,3966953195,1,,3966953185,56,Center,3976132751,178,,3966953191,212,33.4,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295831,227,49,1,18,5,o1iwuxbv233ayidxpibbxy59,1,42.3,11.7,2023-01-06T15:18:20.906Z,2023-01-14T05:13:39Z,,,,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295845,228,1,1,18,5,o1iwuxbv233ayidxpibbxy59,1,41.5,12,2023-01-06T15:18:21.066Z,2023-01-14T05:13:42Z,3976132861,178,,3966953263,141,10.6,3966953261,140,32.6,3966953265,212,9.4,3966953259,56,Back,3966953267,213,3.2,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295851,229,1,1,18,9,o1iwuxbv233ayidxpibbxy59,1,33,10.9,2023-01-06T15:18:25.703Z,2023-01-14T05:13:45Z,3966953301,141,39.4,3976132921,178,,3966953303,212,19.6,3966953299,140,30.5,3966953297,56,Back,3966953305,213,1.7,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295857,230,1,1,18,12,o1iwuxbv233ayidxpibbxy59,1,30.5,39.4,2023-01-06T15:18:28.519Z,2023-01-14T05:13:49Z,3966953337,141,32.8,3966953339,212,11.6,3966953335,140,40.7,3976132995,178,,3966953333,56,Back,3966953341,213,5.9,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295861,231,1,1,18,14,o1iwuxbv233ayidxpibbxy59,1,41,31.3,2023-01-06T15:18:30.683Z,2023-01-14T05:13:52Z,3966953363,140,56.6,3976133015,178,,3966953365,141,17.3,3966953369,213,5.8,3966953367,212,18.9,3966953361,56,Right,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295869,232,1,1,18,16,o1iwuxbv233ayidxpibbxy59,1,57.7,17.3,2023-01-06T15:18:32.811Z,2023-01-14T05:13:57Z,3976133085,178,,3966953393,56,Center,3966953401,213,0.2,3966953395,140,86.4,3966953399,212,30.7,3966953397,141,25.9,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295873,233,1,1,18,19,o1iwuxbv233ayidxpibbxy59,0,86.4,25.9,2023-01-06T15:18:35.283Z,2023-01-14T05:13:59Z,3966953425,213,1.3,3976133109,178,,3966956311,343,2,3966953423,212,13.2,3966953417,56,Center,3966953421,141,44.5,3966953419,140,90.1,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295883,135,12,1,18,21,7w4300dn2tnd0eqmbtk531tkx,1,9.1,51,2023-01-06T15:18:37.561Z,2023-01-14T05:14:07Z,3976133225,178,,3966953483,141,57.0,3966953485,212,5.1,3966953481,140,12.0,3966953479,56,Back,3966953487,213,0.9,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296483,241,4,1,18,23,o1iwuxbv233ayidxpibbxy59,1,91.9,53.2,2023-01-06T15:18:38.866Z,2023-01-14T05:14:10Z,3966956699,13,,3966956735,233,141,3966957029,348,9f8pdf7j05xb111c5lunzgvyt,3966956701,56,Center,3966956793,343,3,3966956707,286,,3966956697,9,,3966956703,152,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,3966956705,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296481,141,4,1,18,23,7w4300dn2tnd0eqmbtk531tkx,0,8.1,46.8,2023-01-06T15:18:38.867Z,2023-01-14T05:14:09Z,3966956691,152,,3966956845,343,3,3966956693,265,,3966956739,233,241,3966956831,9,,3966956687,13,,3976133283,178,,3966956695,285,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,3966956689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495295889,136,43,1,18,25,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T15:18:41.373Z,2023-01-06T15:22:50Z,3966956861,144,52,,,,,,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296027,137,27,1,19,0,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T15:19:15.954Z,2023-01-14T05:14:45Z,3966954193,53,8i6yz8rk72m7ovjuxjn0vcxqt,3966954211,233,234,3966954191,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296021,234,27,1,19,0,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T15:19:15.954Z,2023-01-14T05:14:46Z,3966954195,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296229,140,28,1,20,7,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T15:20:23.472Z,2023-01-14T05:14:50Z,3966962101,233,236,3966955365,55,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296141,236,28,1,20,7,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T15:20:23.472Z,2023-01-14T05:14:50Z,3966962097,233,140,3966954781,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296381,238,27,1,21,24,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T15:21:40.593Z,2023-01-14T05:14:55Z,3966956135,207,,3966956137,364,,3966956133,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296415,239,65,1,21,28,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T15:21:44.185Z,2023-01-14T05:14:58Z,3966956315,365,233,3966956589,336,,3966956313,331,,,,,,,,,,,,,,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296463,240,28,1,22,12,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-01-06T15:22:28.426Z,2023-01-14T05:15:00Z,3966956583,364,,3966956585,55,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296615,142,58,1,23,47,7w4300dn2tnd0eqmbtk531tkx,0,0,0,2023-01-06T15:24:03.751Z,2023-01-14T05:15:08Z,3966957405,9,,3966957411,73,,3966957407,188,,3966957413,56,Back,3966957423,233,242,3966957409,179,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296611,242,13,1,23,47,o1iwuxbv233ayidxpibbxy59,1,88.5,50,2023-01-06T15:24:03.751Z,2023-01-14T05:15:08Z,3966957451,231,50.2,3966957415,20,,3966957385,17,,3966957445,390,181218,3966957439,74,,3966957387,56,Center,3966957449,230,98.8,3966957447,458,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,3966957441,102,53.3,3966957389,214,,3966957443,103,3976133655,178,3966957383,9,3966957419,353,,,,,,,,,62.5,,,142,,,,,,,,,
2495296619,143,5,1,23,50,7w4300dn2tnd0eqmbtk531tkx,1,-0.8,45.4,2023-01-06T15:24:06.551Z,2023-01-14T05:15:11Z,3966957427,56,Back,3966957431,233,243,3966957429,346,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296613,243,5,1,23,50,o1iwuxbv233ayidxpibbxy59,0,100.8,54.6,2023-01-06T15:24:06.551Z,2023-01-14T05:15:11Z,3966957401,346,,3966957399,56,Center,3966957437,233,143,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296653,144,1,1,24,22,7w4300dn2tnd0eqmbtk531tkx,0,5,40,2023-01-06T15:24:38.373Z,2023-01-14T05:15:14Z,3966957687,213,6.2,3966957679,56,Center,3966957681,140,69.2,3966957685,212,67.7,3966957691,74,,3966957683,141,30.7,3966957677,124,,3966957689,1,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296669,244,1,1,24,27,o1iwuxbv233ayidxpibbxy59,1,33.8,64.5,2023-01-06T15:24:43.758Z,2023-01-14T05:15:23Z,3966957753,141,66.9,3966957755,212,5.3,3966957747,3,,3966957751,140,38.6,3966957749,56,Back,3966957757,213,0.3,3976133845,388,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296675,245,1,1,24,29,o1iwuxbv233ayidxpibbxy59,1,38.1,67.2,2023-01-06T15:24:45.607Z,2023-01-14T05:15:26Z,3966957785,140,29.8,3966957783,56,Back,3966957791,213,3.8,3966957787,141,57.9,3976133883,388,,3966957781,3,,3966957789,212,10.8,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296677,246,49,1,24,30,o1iwuxbv233ayidxpibbxy59,1,29.6,58.2,2023-01-06T15:24:46.412Z,2023-01-14T05:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296687,247,1,1,24,30,o1iwuxbv233ayidxpibbxy59,0,29.6,58.4,2023-01-06T15:24:46.516Z,2023-01-14T05:15:33Z,3966957867,140,70.0,3966957871,212,45.6,3966957877,1,,3966957869,141,33.9,3966957873,213,5.9,3966957865,56,Center,3976133951,178,,3966957863,157,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296695,145,12,1,24,35,7w4300dn2tnd0eqmbtk531tkx,1,27,63.4,2023-01-06T15:24:51.669Z,2023-01-14T05:15:38Z,3966957943,15,,3966957921,56,Back,3966957927,212,26.0,3966957929,213,1.7,3976134009,388,,3966957925,141,100.0,3966957959,167,,3966957923,140,23.5,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296699,146,5,1,24,39,7w4300dn2tnd0eqmbtk531tkx,0,25.2,101.6,2023-01-06T15:24:55.359Z,2023-01-14T05:15:40Z,3966957955,56,Back,3966958065,233,248,3966957957,347,,,,,,,,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296719,248,5,1,24,39,o1iwuxbv233ayidxpibbxy59,1,74.8,-1.6,2023-01-06T15:24:55.359Z,2023-01-14T05:15:40Z,3966958057,56,Right,3966958061,233,146,3966958059,347,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296727,249,1,1,24,50,o1iwuxbv233ayidxpibbxy59,1,72.2,0,2023-01-06T15:25:05.988Z,2023-01-14T05:15:43Z,3966958123,1,,3966958113,56,Right,3966958115,140,52.2,3966958119,212,21.3,3966958111,107,,3966958121,213,3.0,3966958117,141,4.6,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296745,250,1,1,24,53,o1iwuxbv233ayidxpibbxy59,1,51.7,4.9,2023-01-06T15:25:09.615Z,2023-01-14T05:15:46Z,3966958207,140,42.9,3966958213,212,14.2,3976134129,178,,3966958215,213,2.3,3966958205,56,Back,3966958211,141,20.7,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296753,251,1,1,24,56,o1iwuxbv233ayidxpibbxy59,1,45.1,25.9,2023-01-06T15:25:12.560Z,2023-01-14T05:15:48Z,3976134171,178,,3966958253,141,70.5,3966958255,212,30.5,3966958251,140,48.1,3966958249,56,Back,3966958257,213,1.5,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296757,252,1,1,25,0,o1iwuxbv233ayidxpibbxy59,1,51,73.3,2023-01-06T15:25:16.437Z,2023-01-14T05:15:52Z,3966958277,140,64.2,3966958279,141,79.0,3966958281,212,14.4,3966958283,213,0.3,3966958275,56,Left,3976134227,178,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296765,253,1,1,25,4,o1iwuxbv233ayidxpibbxy59,1,55.4,72.6,2023-01-06T15:25:20.416Z,2023-01-14T05:15:57Z,3966958333,213,3.3,3966958325,56,Back,3976134315,178,,3966958329,141,70.8,3966958327,140,47.5,3966958331,212,8.4,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296781,254,1,1,25,6,o1iwuxbv233ayidxpibbxy59,1,47.5,70.8,2023-01-06T15:25:22.396Z,2023-01-14T05:16:00Z,3966958429,213,4.8,3966958427,212,19.5,3966958421,56,Back,3976134413,178,,3966958423,140,48.2,3966958425,141,42.2,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296791,255,1,1,25,11,o1iwuxbv233ayidxpibbxy59,0,61.2,29.1,2023-01-06T15:25:27.674Z,2023-01-14T05:16:05Z,3966958475,213,0.0,3976134509,178,,3966958473,212,6.8,3966958471,141,29.2,3966958469,140,67.7,3966958467,56,Center,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296787,147,8,1,25,12,7w4300dn2tnd0eqmbtk531tkx,1,26.7,73.2,2023-01-06T15:25:28.418Z,2023-01-14T05:16:08Z,3972394021,385,,3966958461,56,Back,3976134525,178,,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296797,256,1,1,25,14,o1iwuxbv233ayidxpibbxy59,1,62.9,30.3,2023-01-06T15:25:30.325Z,2023-01-14T05:16:11Z,3966958509,213,0.6,3966958501,56,Center,3966958507,212,6.2,3976134621,178,,3966958503,140,67.9,3966958505,141,35.1,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296799,257,50,1,25,14,o1iwuxbv233ayidxpibbxy59,1,68.8,37.7,2023-01-06T15:25:30.793Z,2023-01-14T05:16:14Z,3966958513,56,Center,3966958537,233,148,3966958515,286,,,,,,,,,,,,,,,,,cf6l2e5tkglv7decs50666w44,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296803,148,7,1,25,15,7w4300dn2tnd0eqmbtk531tkx,1,31.2,62.3,2023-01-06T15:25:31.217Z,2023-01-14T05:16:17Z,3966958533,233,257,3966958529,56,Back,3972394137,384,,3966958531,285,,3976134719,178,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296805,149,49,1,25,16,7w4300dn2tnd0eqmbtk531tkx,1,34.2,53.9,2023-01-06T15:25:31.873Z,2023-01-14T05:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296807,150,1,1,25,16,7w4300dn2tnd0eqmbtk531tkx,1,34.2,53.9,2023-01-06T15:25:31.997Z,2023-01-14T05:16:27Z,3966958547,212,8.1,3966958541,56,Back,3976134829,178,,3966958549,213,3.3,3966958545,141,51.5,3966958543,140,26.6,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296829,151,1,1,25,18,7w4300dn2tnd0eqmbtk531tkx,1,26.8,51.5,2023-01-06T15:25:34.129Z,2023-01-14T05:16:31Z,3966958651,212,18.5,3966958649,141,76.4,3966958647,140,33.9,3976134861,178,,3966958653,213,1.2,3966958645,56,Back,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296855,152,1,1,25,28,7w4300dn2tnd0eqmbtk531tkx,1,61.2,92.3,2023-01-06T15:25:44.082Z,2023-01-14T05:16:36Z,3966958801,1,,3966958793,140,57.5,3966958791,56,Right,3966958797,212,56.2,3966958799,213,4.6,3966958795,141,9.8,3966958789,196,,3966958787,155,,netr5hv4nn69u7twf7u892hh,Fábio Martins,3976134931,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296863,153,1,1,25,34,7w4300dn2tnd0eqmbtk531tkx,1,57.2,15.2,2023-01-06T15:25:50.518Z,2023-01-14T05:16:40Z,3966958843,56,Right,3976134991,178,,3966958845,140,63.7,3966958849,212,10.8,3966958851,213,5.4,3966958847,141,2.9,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296873,154,1,1,25,36,7w4300dn2tnd0eqmbtk531tkx,1,63.7,2.9,2023-01-06T15:25:52.204Z,2023-01-14T05:16:43Z,3966958911,140,58.5,3966958917,213,2.2,3976135035,178,,3966958913,141,14.4,3966958915,212,9.5,3966958909,56,Right,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296901,155,1,1,25,41,7w4300dn2tnd0eqmbtk531tkx,1,63.3,29.7,2023-01-06T15:25:57.313Z,2023-01-14T05:16:47Z,3976135073,178,,3966959041,141,74.2,3966959047,1,,3966959045,213,0.9,3966959039,140,86.8,3966959037,56,Center,3966959043,212,39.0,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296925,258,4,1,25,45,o1iwuxbv233ayidxpibbxy59,1,9,31.1,2023-01-06T15:26:01.789Z,2023-01-14T05:16:50Z,3966959167,233,157,3966959145,285,,3966959141,56,Back,3966959139,132,,3966959143,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296927,157,4,1,25,45,7w4300dn2tnd0eqmbtk531tkx,0,91,68.9,2023-01-06T15:26:01.790Z,2023-01-14T05:16:49Z,3976135113,178,,3966959163,286,,3966959159,56,Center,3966959161,241,,3966959171,233,258,3966959157,132,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296903,156,43,1,25,46,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T15:26:02.807Z,2023-01-06T15:26:27Z,3966959053,286,0,3966959225,144,3,3966959051,56,Center,3966959057,211,0,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296929,158,17,1,26,1,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T15:26:17.598Z,2023-01-14T05:16:51Z,3966959187,31,,3966959189,132,243,,,,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296971,259,1,1,26,26,o1iwuxbv233ayidxpibbxy59,1,9.3,30.9,2023-01-06T15:26:42.609Z,2023-01-14T05:16:53Z,3966959465,1,,3966959453,241,,3976135191,178,,3966959463,213,0.9,3966959455,56,Back,3966959461,212,42.4,3966959459,141,79.3,3966959457,140,34.7,2r3ppks82lf3a7aycih7rc63t,Mailson,3966959451,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296973,260,1,1,26,30,o1iwuxbv233ayidxpibbxy59,1,35.9,81.8,2023-01-06T15:26:46.116Z,2023-01-14T05:16:57Z,3966959499,213,4.6,3966959497,212,21.1,3966959491,56,Back,3976135225,178,,3966959493,140,32.7,3966959495,141,51.2,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495296987,261,1,1,26,33,o1iwuxbv233ayidxpibbxy59,1,33.9,45.5,2023-01-06T15:26:48.874Z,2023-01-14T05:16:59Z,3976135261,178,,3966959557,140,34.5,3966959559,141,17.7,3966959561,212,18.9,3966959563,213,4.7,3966959555,56,Back,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
