id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2525036997,1325,83,1,20,46,c9swyor08g9pedxpe3n321svu,1,36.2,6,2023-03-10T17:51:24.714Z,2023-03-27T07:27:03Z,4128541185,399,155744,,,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882187,150,1,1,20,47,o1iwuxbv233ayidxpibbxy59,1,67.3,95,2023-03-10T17:51:25.803Z,2023-03-27T06:44:23Z,4085959885,141,78.5,4085959881,140,88.4,4085959877,56,Center,4085959893,213,5.8,4085959889,212,24.8,4127774677,178,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882193,151,43,1,20,51,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-03-10T17:51:30.550Z,2023-03-14T14:58:43Z,4097982485,464,0,4097983047,144,3,4085959957,233,250,4085959945,56,Center,4085959947,286,0,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882195,250,43,1,20,51,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-10T17:51:30.550Z,2023-03-14T14:58:44Z,4085959951,285,0,4085959949,56,Back,4097983129,144,45,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525037203,1339,83,1,20,52,c9swyor08g9pedxpe3n321svu,1,11,23.5,2023-03-10T17:51:30.663Z,2023-03-27T07:28:18Z,4128574033,399,423633,,,,,,,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882221,152,1,1,20,52,o1iwuxbv233ayidxpibbxy59,1,88.3,76.7,2023-03-10T17:51:30.688Z,2023-03-27T06:44:29Z,4085960087,213,3.7,4085960079,56,Center,4127775479,178,,4085960083,141,65.2,4085960085,212,13.9,4085961907,210,15,4085960081,140,77.3,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882223,153,15,1,20,55,o1iwuxbv233ayidxpibbxy59,1,77,60.8,2023-03-10T17:51:33.702Z,2023-03-27T06:44:30Z,4085961927,146,80.5,4085961653,20,,4085961659,233,251,4085960095,22,,4097983459,80,,4085961925,215,,4085960097,18,,4127776081,178,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,4085961917,55,152,4085961913,29,4085960099,56,Center,,4085961931,230,4085961923,103,4085961657,82,,19,,4085961933,231,4085961921,102,97.8,51.4,47.8,4085961929,147,58.8,,,,,,,,,,
2517882243,251,10,1,20,55,c9swyor08g9pedxpe3n321svu,1,18.8,38.3,2023-03-10T17:51:33.791Z,2023-03-27T06:44:32Z,4085960177,94,,4085961673,233,153,4127776691,178,,4085960179,56,Back,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882235,154,43,1,20,56,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-03-10T17:51:35.317Z,2023-03-10T17:51:44Z,4085960161,56,Center,4085960575,144,61,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882259,252,49,1,20,57,c9swyor08g9pedxpe3n321svu,1,22.4,26.2,2023-03-10T17:51:35.652Z,2023-03-27T06:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882267,253,50,1,20,58,c9swyor08g9pedxpe3n321svu,1,24.2,29,2023-03-10T17:51:36.691Z,2023-03-27T06:44:47Z,4085960271,56,Back,4085960273,285,,4085960355,233,155,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882273,155,7,1,20,58,o1iwuxbv233ayidxpibbxy59,1,75.8,71,2023-03-10T17:51:36.764Z,2023-03-27T06:44:50Z,4127780667,178,,4097983795,383,,4085960335,233,253,4085960297,56,Center,4085960299,286,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525037439,898,67,1,20,59,o1iwuxbv233ayidxpibbxy59,1,78,66.2,2023-03-10T17:51:38.173Z,2023-03-27T10:20:40Z,4128605125,233,1342,,,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525037435,1342,67,1,20,59,c9swyor08g9pedxpe3n321svu,0,22,33.8,2023-03-10T17:51:38.174Z,2023-03-27T07:29:32Z,4128605383,233,898,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882279,156,61,1,20,59,o1iwuxbv233ayidxpibbxy59,0,77.4,66.9,2023-03-10T17:51:38.210Z,2023-03-27T10:20:40Z,4127784313,178,,4085960321,56,Center,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882329,255,1,1,21,1,c9swyor08g9pedxpe3n321svu,1,23.9,27.3,2023-03-10T17:51:40.554Z,2023-03-27T06:45:07Z,4085960583,141,15.0,4085960585,212,8.5,4085960581,140,22.4,4085960587,213,4.5,4127789819,178,,4085960579,56,Back,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882309,254,43,1,21,2,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-10T17:51:40.805Z,2023-03-10T18:34:08Z,4085960467,212,3.2,4085960469,213,5.8,4086084507,144,1,4085960461,56,Back,4085960463,140,23.9,4085960465,141,27.3,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882357,256,1,1,21,5,c9swyor08g9pedxpe3n321svu,1,22.3,12.9,2023-03-10T17:51:44.527Z,2023-03-27T06:45:11Z,4127791863,178,,4085960737,141,21.0,4085960733,56,Back,4085960735,140,9.0,4085960739,212,15.0,4085960741,213,2.8,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882405,257,1,1,21,8,c9swyor08g9pedxpe3n321svu,1,8.7,23,2023-03-10T17:51:47.466Z,2023-03-27T06:45:14Z,4085960935,155,,4085960947,1,,4127793201,178,,4085960939,140,29.9,4085960937,56,Back,4085960945,213,1.0,4085960943,212,41.4,4085960941,141,74.4,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882453,258,1,1,21,12,c9swyor08g9pedxpe3n321svu,1,29.2,75.1,2023-03-10T17:51:51.563Z,2023-03-27T06:45:18Z,4085961211,56,Back,4127795569,178,,4085961213,140,17.3,4085961215,141,65.8,4085961219,213,3.6,4085961217,212,14.0,,,,,,,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882551,259,1,1,21,16,c9swyor08g9pedxpe3n321svu,1,20.6,67,2023-03-10T17:51:54.864Z,2023-03-27T06:45:22Z,4127798439,178,,4085961707,140,31.2,4085961711,212,11.2,4085961713,213,6.2,4085961709,141,66.0,4085961705,56,Back,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882561,260,1,1,21,25,c9swyor08g9pedxpe3n321svu,1,39.5,72.9,2023-03-10T17:52:04.262Z,2023-03-27T06:45:26Z,4085961747,212,7.8,4085961739,56,Back,4085961749,213,5.7,4085961745,141,66.1,4085961743,140,45.5,4127800475,178,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882569,261,1,1,21,26,c9swyor08g9pedxpe3n321svu,1,45.5,66.1,2023-03-10T17:52:04.922Z,2023-03-27T06:45:29Z,4127802141,178,,4085961785,56,Back,4085961789,141,68.5,4085961791,212,13.6,4085961793,213,3.0,4085961815,156,,4085961787,140,32.6,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882611,262,1,1,21,28,c9swyor08g9pedxpe3n321svu,1,33.3,67.5,2023-03-10T17:52:07.571Z,2023-03-27T06:45:31Z,4085962007,141,47.9,4127803557,178,,4085962005,140,37.5,4085962003,56,Back,4085962011,213,5.0,4085962009,212,14.0,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882657,263,1,1,21,31,c9swyor08g9pedxpe3n321svu,1,37.2,42.8,2023-03-10T17:52:09.921Z,2023-03-27T06:45:34Z,4085962177,56,Back,4127805477,178,,4085962183,212,24.5,4085962185,213,5.0,4085962179,140,43.0,4085962181,141,7.9,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882685,264,1,1,21,35,c9swyor08g9pedxpe3n321svu,0,43.4,10.4,2023-03-10T17:52:14.164Z,2023-03-27T06:45:38Z,4085962359,213,0.1,4085962347,56,Right,4085962353,141,13.4,4127807887,178,,4085962355,212,23.1,4085962349,140,65.3,4085962345,155,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882699,157,8,1,21,38,o1iwuxbv233ayidxpibbxy59,1,23.3,85,2023-03-10T17:52:16.782Z,2023-03-27T06:45:46Z,4127811623,388,,4097984513,15,,4097984515,385,,4085962453,56,Back,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882705,158,5,1,21,39,o1iwuxbv233ayidxpibbxy59,0,32.2,101.8,2023-03-10T17:52:18.310Z,2023-03-27T06:45:48Z,4085962533,233,265,4085962485,56,Back,4085962487,347,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882713,265,5,1,21,39,c9swyor08g9pedxpe3n321svu,1,67.8,-1.8,2023-03-10T17:52:18.310Z,2023-03-27T06:45:47Z,4085962511,56,Right,4085962513,347,,4085962519,233,158,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882765,266,1,1,21,42,c9swyor08g9pedxpe3n321svu,1,61,0,2023-03-10T17:52:21.559Z,2023-03-27T06:45:51Z,4085962767,140,73.4,4085962773,213,0.3,4085962771,212,13.5,4085962769,141,3.4,4085962795,189,,4085962765,56,Right,4085962763,107,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882789,267,1,1,21,45,c9swyor08g9pedxpe3n321svu,0,78,3.8,2023-03-10T17:52:24.092Z,2023-03-27T06:45:57Z,4085962879,213,1.0,4085962871,56,Center,4085962873,140,96.9,4085962875,141,49.1,4085962869,155,,4127813939,178,,4097984771,224,,4097984773,20,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,4085962979,233,159,4085962867,2,4085962881,1,,,4085962877,212,,,,,,,,,,,,36.6,,,,,,,,,,,,,,,
2517882809,159,11,1,21,47,o1iwuxbv233ayidxpibbxy59,1,3.4,50.4,2023-03-10T17:52:26.390Z,2023-03-27T06:46:00Z,4127814729,388,,4085962967,56,Back,4085963001,233,267,4085962969,88,,4097984833,378,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882923,160,1,1,21,55,o1iwuxbv233ayidxpibbxy59,1,7.1,46.9,2023-03-10T17:52:33.783Z,2023-03-27T06:46:09Z,4127816461,178,,4085963539,141,71.1,4085963535,56,Back,4085963533,123,,4085963543,213,1.2,4085963541,212,17.4,4085963537,140,12.6,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517882951,161,1,1,21,57,o1iwuxbv233ayidxpibbxy59,1,12.6,71.1,2023-03-10T17:52:36.297Z,2023-03-27T06:46:13Z,4127818117,178,,4085963719,56,Back,4085963725,212,13.5,4085963723,141,64.5,4085963727,213,5.9,4085963721,140,24.7,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883025,162,1,1,21,59,o1iwuxbv233ayidxpibbxy59,1,21.5,79.4,2023-03-10T17:52:38.318Z,2023-03-27T06:46:16Z,4127818913,178,,4085964087,140,38.1,4085964091,212,18.5,4085964089,141,88.3,4085964093,213,0.3,4085964085,56,Back,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883089,163,2,1,22,5,o1iwuxbv233ayidxpibbxy59,1,67.5,83.6,2023-03-10T17:52:44.469Z,2023-03-27T06:46:20Z,4127819805,178,,4085964443,56,Left,4085964447,140,86.0,4085964439,7,12dv2sa9xm0aedpb13ivl11wp,4085964451,141,95.6,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883101,268,55,1,22,5,c9swyor08g9pedxpe3n321svu,1,17.7,7.7,2023-03-10T17:52:44.470Z,2023-03-27T06:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883173,269,1,1,22,20,c9swyor08g9pedxpe3n321svu,1,18.7,7.7,2023-03-10T17:52:59.256Z,2023-03-27T06:46:24Z,4085964785,189,,4085964759,56,Back,4085964755,5,,4085964763,141,32.8,4085964765,212,17.1,4085964761,140,19.0,4085964767,213,1.6,4085964757,241,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,4127822689,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883187,270,1,1,22,22,c9swyor08g9pedxpe3n321svu,1,19,32.8,2023-03-10T17:53:01.145Z,2023-03-27T06:46:29Z,4085964831,141,65.8,4085964833,212,22.5,4085964835,213,1.5,4085964829,140,19.8,4085964827,56,Back,4127825337,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883229,271,1,1,22,28,c9swyor08g9pedxpe3n321svu,1,22.6,65.8,2023-03-10T17:53:06.773Z,2023-03-27T06:46:32Z,4085965109,141,33.3,4085965113,213,4.7,4085965111,212,22.1,4127827419,178,,4085965105,56,Back,4085965107,140,23.0,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883263,272,1,1,22,31,c9swyor08g9pedxpe3n321svu,1,21.5,37.4,2023-03-10T17:53:10.377Z,2023-03-27T06:46:35Z,4085965271,213,1.9,4085965267,141,66.1,4085965265,140,15.5,4085965263,56,Back,4127828453,178,,4085965269,212,20.5,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883277,273,1,1,22,34,c9swyor08g9pedxpe3n321svu,1,11.7,66.7,2023-03-10T17:53:13.321Z,2023-03-27T06:46:38Z,4085965349,212,10.7,4085965345,141,55.5,4085965343,140,4.6,4085965341,56,Back,4127830485,178,,4085965353,213,3.9,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883355,274,1,1,22,35,c9swyor08g9pedxpe3n321svu,1,4.7,55.5,2023-03-10T17:53:14.322Z,2023-03-27T06:46:41Z,4085965759,140,39.1,4085965755,155,,4085965765,213,0.6,4085965763,212,45.0,4085965761,141,95.0,4085965767,1,,4085965757,56,Back,4127831897,178,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883371,275,4,1,22,44,c9swyor08g9pedxpe3n321svu,1,68,93.4,2023-03-10T17:53:23.006Z,2023-03-27T06:46:52Z,4085966917,265,,4085966945,233,166,4085965853,56,Left,4085966913,13,,4085966915,152,,4085966919,286,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883485,166,4,1,22,44,o1iwuxbv233ayidxpibbxy59,0,32,6.6,2023-03-10T17:53:23.007Z,2023-03-27T06:46:52Z,4085966427,265,,4085966959,233,275,4085966425,152,,4085966423,56,Back,4085966421,13,,4127838261,389,,4085966429,285,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883377,276,43,1,22,46,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-10T17:53:25.493Z,2023-03-10T17:53:54Z,4085967033,144,3,4085965875,56,Left,4085965877,286,0,,,,,,,,,,,,,,,,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883395,164,43,1,22,46,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-03-10T17:53:25.494Z,2023-03-10T17:53:51Z,4085965939,56,Back,4085966911,144,7,4085965961,233,276,4085965941,285,0,4085965937,167,0,,,,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883387,277,43,1,22,48,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-10T17:53:26.726Z,2023-03-10T17:53:55Z,4085967083,144,5,4085965903,56,Left,4085965905,347,0,,,,,,,,,,,,,,,,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883397,165,43,1,22,49,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-03-10T17:53:27.750Z,2023-03-10T17:53:53Z,4085965947,56,Back,4085966991,144,5,4085965949,347,0,4085966059,233,277,,,,,,,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517884461,307,1,1,23,13,c9swyor08g9pedxpe3n321svu,1,62.4,96.5,2023-03-10T17:53:52.034Z,2023-03-27T06:46:58Z,4085971491,140,66.5,4085974551,5,,4085971489,56,Left,4085971493,141,96.6,4085974553,152,,4085971495,212,4.3,4127841685,178,,4085971497,213,0.0,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883629,278,1,1,23,14,c9swyor08g9pedxpe3n321svu,1,66.1,95.6,2023-03-10T17:53:52.860Z,2023-03-27T06:47:03Z,4085967235,140,60.6,4085967233,56,Left,4127844829,178,,4085967239,212,5.8,4085967237,141,95.3,4085967241,213,3.2,,,,,,,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883635,279,1,1,23,15,c9swyor08g9pedxpe3n321svu,1,60.4,95,2023-03-10T17:53:54.291Z,2023-03-27T06:47:08Z,4085967269,213,3.4,4085967261,56,Left,4085967265,141,91.1,4085967263,140,52.1,4127846517,178,,4085967267,212,9.1,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883647,280,1,1,23,17,c9swyor08g9pedxpe3n321svu,1,52.1,91.1,2023-03-10T17:53:55.887Z,2023-03-27T06:47:13Z,4085967331,140,49.2,4085967335,212,25.9,4085967333,141,53.3,4085967329,56,Back,4085967337,213,4.6,4127847727,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883653,281,1,1,23,20,c9swyor08g9pedxpe3n321svu,1,51.5,46.3,2023-03-10T17:53:59.075Z,2023-03-27T06:47:21Z,4085967361,56,Right,4127849249,178,,4085967363,140,61.7,4085967365,141,4.4,4085967369,213,5.1,4085967367,212,30.4,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883671,282,1,1,23,23,c9swyor08g9pedxpe3n321svu,1,61.7,4.4,2023-03-10T17:54:01.817Z,2023-03-27T06:47:28Z,4127850891,178,,4085967465,213,2.5,4085967463,212,10.8,4085967461,141,13.5,4085967459,140,53.3,4085967457,56,Right,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883689,283,1,1,23,25,c9swyor08g9pedxpe3n321svu,1,53,14.6,2023-03-10T17:54:04.484Z,2023-03-27T06:47:31Z,4085967531,140,46.6,4085967535,212,18.8,4085967533,141,40.4,4127851383,178,,4085967529,56,Back,4085967537,213,1.9,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883701,284,1,1,23,27,c9swyor08g9pedxpe3n321svu,1,46.5,40.6,2023-03-10T17:54:06.450Z,2023-03-27T06:47:34Z,4085967603,213,0.9,4085967597,140,55.7,4085967601,212,14.7,4085967595,56,Center,4127852153,178,,4085967599,141,56.9,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883715,285,1,1,23,29,c9swyor08g9pedxpe3n321svu,1,55.7,56.9,2023-03-10T17:54:07.690Z,2023-03-27T06:47:37Z,4085967679,56,Back,4085967687,213,3.9,4085967681,140,47.0,4085967685,212,13.1,4127853355,178,,4085967683,141,43.0,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883739,286,1,1,23,31,c9swyor08g9pedxpe3n321svu,1,46.8,44.2,2023-03-10T17:54:10.122Z,2023-03-27T06:47:42Z,4127855347,178,,4085967815,140,46.3,4085967811,56,Back,4085967825,213,1.6,4085967823,212,21.0,4085967819,141,75.1,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883757,287,1,1,23,34,c9swyor08g9pedxpe3n321svu,1,46.8,81.7,2023-03-10T17:54:13.104Z,2023-03-27T06:47:45Z,4127857279,178,,4085967907,56,Left,4085967911,141,95.3,4085967913,212,18.8,4085967915,213,0.5,4085967909,140,62.4,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883783,288,1,1,23,36,c9swyor08g9pedxpe3n321svu,1,62.8,96.2,2023-03-10T17:54:15.102Z,2023-03-27T06:47:48Z,4085968069,212,12.6,4085968065,140,51.5,4085968063,56,Left,4127859323,178,,4085968073,213,3.5,4085968067,141,90.0,,,,,,,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883819,289,1,1,23,38,c9swyor08g9pedxpe3n321svu,1,51.5,90.2,2023-03-10T17:54:17.217Z,2023-03-27T06:47:51Z,4085968221,213,5.0,4085968219,212,11.2,4085968213,56,Center,4085968215,140,54.4,4127860835,178,,4085968217,141,74.4,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883863,290,1,1,23,41,c9swyor08g9pedxpe3n321svu,1,47.8,72.3,2023-03-10T17:54:19.897Z,2023-03-27T06:47:54Z,4085968399,213,4.3,4127862711,178,,4085968391,140,41.6,4085968395,141,49.1,4085968387,56,Back,4085968397,212,17.1,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517883895,291,1,1,23,44,c9swyor08g9pedxpe3n321svu,1,42.4,46.3,2023-03-10T17:54:22.798Z,2023-03-27T06:47:57Z,4127864717,178,,4085968527,141,14.3,4085968529,212,21.8,4085968531,213,4.7,4085968525,140,42.5,4085968523,56,Back,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
