id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2511256081,4,1,1,0,9,2kzl64gp8x37bon8tyxojqrr1,0,34.7,79.4,2023-02-23T17:31:23.800Z,2023-03-15T22:28:23Z,4099578561,388,,4050889157,212,6.0,4050889155,141,74.1,4050889159,213,5.6,4050889153,140,39.3,4050889149,3,,4050889151,56,Back,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,
2511256077,8,61,1,0,10,6ttwlm6op92r4670oayg5md7h,0,64.7,19,2023-02-23T17:31:24.858Z,2023-03-15T18:20:38Z,4050889143,56,Right,4099578601,178,,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,
2511256083,5,49,1,0,11,2kzl64gp8x37bon8tyxojqrr1,1,31.7,69.5,2023-02-23T17:31:26.129Z,2023-03-15T18:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,
2511256089,6,1,1,0,11,2kzl64gp8x37bon8tyxojqrr1,1,31.7,69.5,2023-02-23T17:31:26.140Z,2023-03-15T18:20:48Z,4050889213,56,Back,4050889219,212,21.8,4050889217,141,59.6,4050889215,140,12.0,4099578697,178,,4050889221,213,3.5,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,
2511256091,7,1,1,0,15,2kzl64gp8x37bon8tyxojqrr1,0,8.3,58.7,2023-02-23T17:31:29.870Z,2023-03-15T18:20:56Z,4050889239,1,,4050889233,141,18.5,4050889229,56,Back,4050889231,140,33.4,4099578783,178,,4050889227,157,,4050889237,213,5.5,4050889235,212,38.0,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,
2511256095,9,8,1,0,17,6ttwlm6op92r4670oayg5md7h,1,68.6,80.2,2023-02-23T17:31:31.814Z,2023-03-15T18:21:02Z,4099578835,388,,4063639421,384,,4050889257,56,Left,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,
2511256119,8,1,1,0,26,2kzl64gp8x37bon8tyxojqrr1,1,28.9,25.4,2023-02-23T17:31:41.290Z,2023-03-15T18:21:08Z,4050889431,140,32.3,4050889429,56,Back,4050889433,141,17.5,4099578901,178,,4050889435,212,6.5,4050889437,213,5.3,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,
2511256133,9,1,1,0,32,2kzl64gp8x37bon8tyxojqrr1,1,38.8,20.8,2023-02-23T17:31:46.675Z,2023-03-15T18:21:11Z,4050889525,213,1.7,4050889519,140,37.0,4099578915,178,,4050889521,141,36.5,4050889523,212,10.8,4050889517,56,Back,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,
2511256147,10,1,1,0,38,2kzl64gp8x37bon8tyxojqrr1,1,37.2,37.7,2023-02-23T17:31:53.012Z,2023-03-15T18:21:15Z,4050889597,56,Back,4050889605,213,4.9,4050889603,212,20.1,4050889601,141,8.5,4099578943,178,,4050889599,140,40.3,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,
2511256151,11,1,1,0,43,2kzl64gp8x37bon8tyxojqrr1,1,48.9,12.2,2023-02-23T17:31:57.728Z,2023-03-15T18:21:19Z,4050889625,140,52.7,4050889627,141,5.9,4050889629,212,5.9,4050889623,56,Right,4050889631,213,5.5,4099579005,178,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,
2511256157,12,1,1,0,44,2kzl64gp8x37bon8tyxojqrr1,1,52.7,5.9,2023-02-23T17:31:58.948Z,2023-03-15T18:21:24Z,4050889663,141,21.4,4050889659,56,Back,4050889661,140,38.9,4099579051,178,,4050889665,212,17.9,4050889667,213,2.5,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,
2511256173,13,1,1,0,47,2kzl64gp8x37bon8tyxojqrr1,1,39.1,25,2023-02-23T17:32:01.929Z,2023-03-15T18:21:28Z,4050889757,140,40.3,4050889755,56,Back,4050889761,212,9.1,4099579085,178,,4050889759,141,38.2,4050889763,213,1.4,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,
2511256177,14,1,1,0,52,2kzl64gp8x37bon8tyxojqrr1,1,44.7,41.2,2023-02-23T17:32:07.316Z,2023-03-15T18:21:36Z,4050889795,213,4.6,4050889787,56,Back,4050889789,140,43.3,4050889791,141,27.8,4050889793,212,9.2,4099579175,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256181,15,1,1,0,55,2kzl64gp8x37bon8tyxojqrr1,1,43,25.6,2023-02-23T17:32:09.956Z,2023-03-15T18:21:48Z,4050889819,56,Right,4050889827,213,5.6,4050889825,212,20.4,4050889821,140,58.2,4099579287,178,,4050889823,141,6.8,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,
2511256205,16,1,1,0,59,2kzl64gp8x37bon8tyxojqrr1,1,55.9,10.1,2023-02-23T17:32:13.971Z,2023-03-15T18:21:55Z,4050889943,141,32.3,4050889939,56,Back,4050889941,140,43.7,4050889945,212,19.8,4050889947,213,2.3,4099579353,178,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,
2511256213,17,1,1,1,2,2kzl64gp8x37bon8tyxojqrr1,1,40.1,37.9,2023-02-23T17:32:17.344Z,2023-03-15T18:22:03Z,4099579429,178,,4050889979,140,38.9,4050889985,213,1.6,4050889983,212,26.7,4050889977,56,Back,4050889981,141,77.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256217,18,1,1,1,5,2kzl64gp8x37bon8tyxojqrr1,1,42.2,74.6,2023-02-23T17:32:19.759Z,2023-03-15T18:22:10Z,4050890009,212,18.0,4050890011,213,0.9,4050890003,56,Left,4099579479,178,,4050890007,141,95.6,4050890005,140,52.7,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,
2511263281,292,1,1,1,6,2kzl64gp8x37bon8tyxojqrr1,1,60.7,93.8,2023-02-23T17:32:21.206Z,2023-03-15T18:22:15Z,4050932303,213,4.3,4050932299,141,84.8,4050932301,212,6.8,4050932297,140,57.8,4099579541,178,,4050932295,56,Left,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256227,19,1,1,1,8,2kzl64gp8x37bon8tyxojqrr1,1,54.4,73.7,2023-02-23T17:32:22.977Z,2023-03-15T18:22:19Z,4050890087,140,50.1,4050890085,56,Center,4050890089,141,58.7,4050890091,212,11.2,4050890093,213,4.3,4099579563,178,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,
2511256235,20,1,1,1,11,2kzl64gp8x37bon8tyxojqrr1,1,52,56.7,2023-02-23T17:32:25.724Z,2023-03-15T18:22:22Z,4050890143,212,18.5,4050890139,140,46.7,4050890141,141,30.8,4050890137,56,Back,4099579595,178,,4050890145,213,4.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256237,21,1,1,1,15,2kzl64gp8x37bon8tyxojqrr1,1,53.9,21.8,2023-02-23T17:32:29.637Z,2023-03-15T18:22:27Z,4050890179,56,Right,4050890185,212,14.9,4050890187,213,5.5,4099579625,178,,4050890183,141,5.6,4050890181,140,63.5,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,
2520460163,704,43,1,1,18,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-02-23T17:32:32.552Z,2023-03-15T19:17:42Z,4099599331,399,130038,4099622039,144,83,,,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,
2511256239,22,61,1,1,18,2kzl64gp8x37bon8tyxojqrr1,0,71.3,5.8,2023-02-23T17:32:32.593Z,2023-03-15T18:22:38Z,4050890197,56,Right,4099579677,178,,,,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,
2511256243,10,4,1,1,19,6ttwlm6op92r4670oayg5md7h,1,30.9,95,2023-02-23T17:32:34.447Z,2023-03-15T18:22:45Z,4050890219,56,Back,4050890239,233,23,4050890221,152,,4050890217,13,,4050890223,265,,4050890243,285,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,
2511256245,23,4,1,1,19,2kzl64gp8x37bon8tyxojqrr1,0,69.1,5,2023-02-23T17:32:34.448Z,2023-03-15T18:22:45Z,4099579757,178,,4050890257,233,10,4050890227,13,,4050890237,286,,4050890235,265,,4050890233,152,,4050890229,56,Right,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,
2511256271,11,1,1,1,56,6ttwlm6op92r4670oayg5md7h,1,25.1,90.2,2023-02-23T17:33:10.720Z,2023-03-15T18:22:53Z,4050890555,56,Back,4050890557,140,20.7,4050890561,212,15.7,4050890551,5,,4050890563,213,4.4,4050890559,141,68.1,4050890553,152,,4099579833,178,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,
2511256277,12,1,1,2,0,6ttwlm6op92r4670oayg5md7h,0,20.8,62,2023-02-23T17:33:14.527Z,2023-03-15T18:22:58Z,4050890615,141,28.9,4050890617,212,64.0,4099579927,178,,4050890621,1,,4050890609,155,,4050890611,56,Center,4050890613,140,77.9,4050890619,213,5.9,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,
2511256283,24,49,1,2,5,2kzl64gp8x37bon8tyxojqrr1,1,15.5,81.6,2023-02-23T17:33:20.072Z,2023-03-15T18:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256285,25,1,1,2,8,2kzl64gp8x37bon8tyxojqrr1,1,14.2,89.3,2023-02-23T17:33:23.382Z,2023-03-15T18:23:08Z,4099580069,178,,4050890665,56,Back,4050890667,140,31.7,4050890671,212,18.8,4050890669,141,94.8,4050890673,213,0.2,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256289,26,1,1,2,10,2kzl64gp8x37bon8tyxojqrr1,1,31.7,94.8,2023-02-23T17:33:25.038Z,2023-03-15T18:23:21Z,4050890733,140,30.4,4050890739,213,4.3,4050890731,56,Back,4099580131,178,,4050890737,212,3.5,4050890735,141,90.0,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,
2520465505,1124,67,1,2,11,2kzl64gp8x37bon8tyxojqrr1,1,26.1,89.8,2023-02-23T17:33:25.674Z,2023-03-15T22:28:24Z,4099623365,233,707,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2520465501,707,67,1,2,11,6ttwlm6op92r4670oayg5md7h,0,73.9,10.2,2023-02-23T17:33:25.675Z,2023-03-15T19:18:34Z,4099623369,233,1124,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,
2511256293,27,1,1,2,11,2kzl64gp8x37bon8tyxojqrr1,0,30.4,90,2023-02-23T17:33:25.716Z,2023-03-15T22:28:24Z,4050890749,212,1.4,4099580251,389,,4050890743,56,Back,4050890751,213,0,4050890745,140,31.7,4050890747,141,90.0,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256295,13,61,1,2,11,6ttwlm6op92r4670oayg5md7h,1,74.6,11,2023-02-23T17:33:25.773Z,2023-03-15T18:23:44Z,4099580173,178,,4050890753,56,Right,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,
2511256301,14,5,1,2,13,6ttwlm6op92r4670oayg5md7h,0,72,-1.4,2023-02-23T17:33:27.598Z,2023-03-15T18:23:52Z,4050890767,347,,4050890765,56,Right,4050890833,233,28,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,
2511256305,28,5,1,2,13,2kzl64gp8x37bon8tyxojqrr1,1,28,101.4,2023-02-23T17:33:27.598Z,2023-03-15T18:23:52Z,4050890821,56,Back,4050890827,233,14,4050890823,347,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256307,29,1,1,2,21,2kzl64gp8x37bon8tyxojqrr1,1,31.9,100,2023-02-23T17:33:35.601Z,2023-03-15T18:24:05Z,4050890847,213,4.6,4050890845,212,8.4,4050890837,107,,4050890839,56,Back,4050890841,140,30.9,4050890843,141,89.7,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256309,30,1,1,2,22,2kzl64gp8x37bon8tyxojqrr1,1,31.1,89.7,2023-02-23T17:33:36.878Z,2023-03-15T18:24:12Z,4050890867,213,1.9,4050890861,140,29.5,4050890865,212,4.8,4099580543,178,,4050890859,56,Back,4050890863,141,96.3,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256313,15,45,1,2,23,6ttwlm6op92r4670oayg5md7h,0,69.4,3.2,2023-02-23T17:33:38.342Z,2023-03-15T18:24:16Z,4050890883,56,Right,4050890885,286,,4050890907,233,31,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,
2511256315,31,3,1,2,23,2kzl64gp8x37bon8tyxojqrr1,1,30.6,96.8,2023-02-23T17:33:38.342Z,2023-03-15T18:24:16Z,4099580591,178,,4050890903,233,15,4050890895,56,Back,4063645127,465,,4050890897,285,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256321,32,1,1,2,25,2kzl64gp8x37bon8tyxojqrr1,1,34.5,96.6,2023-02-23T17:33:40.433Z,2023-03-15T18:24:23Z,4050890981,141,93.2,4050890977,56,Left,4050890983,212,26.2,4099580621,178,,4050890985,213,6.2,4050890979,140,59.4,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256323,33,1,1,2,32,2kzl64gp8x37bon8tyxojqrr1,0,73.5,88.4,2023-02-23T17:33:47.405Z,2023-03-15T18:24:30Z,4050890999,212,4.2,4050890993,56,Left,4050891007,236,,4099580695,178,,4050891009,233,16,4050891001,213,6.1,4050890997,141,87.0,4050890995,140,77.4,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,4050891013,286,,,,,,,,,,,,,,,,,,,,,,,
2511256325,16,74,1,2,33,6ttwlm6op92r4670oayg5md7h,1,20.1,14.1,2023-02-23T17:33:47.658Z,2023-03-15T18:24:36Z,4050891003,56,Back,4099580717,178,,4050891015,233,33,4050891005,285,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,
2511256327,17,49,1,2,35,6ttwlm6op92r4670oayg5md7h,1,13.2,0.6,2023-02-23T17:33:50.180Z,2023-03-15T18:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,
2511256333,18,1,1,2,35,6ttwlm6op92r4670oayg5md7h,0,13.2,0.6,2023-02-23T17:33:50.278Z,2023-03-15T18:24:56Z,4050891063,212,28.2,4050891059,140,40.0,4050891061,141,0.0,4099580879,178,,4050891055,157,,4050891057,56,Back,4050891065,213,6.2,4050891067,1,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,
2511256335,19,5,1,2,37,6ttwlm6op92r4670oayg5md7h,0,34.8,-1.4,2023-02-23T17:33:52.169Z,2023-03-15T18:25:00Z,4050891101,233,34,4050891071,347,,4050891069,56,Back,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,
2511256341,34,5,1,2,37,2kzl64gp8x37bon8tyxojqrr1,1,65.2,101.4,2023-02-23T17:33:52.169Z,2023-03-15T18:25:00Z,4050891097,233,19,4050891095,347,,4050891093,56,Left,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,
2511256367,35,1,1,2,43,2kzl64gp8x37bon8tyxojqrr1,1,66.6,100,2023-02-23T17:33:58.163Z,2023-03-15T18:25:10Z,4050891221,56,Left,4050891223,140,63.5,4050891229,213,4.1,4050891219,107,,4050891227,212,6.1,4050891225,141,94.1,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,
2511256369,36,1,1,2,46,2kzl64gp8x37bon8tyxojqrr1,1,62.8,91.1,2023-02-23T17:34:01.027Z,2023-03-15T18:25:16Z,4050891253,212,17.9,4050891249,140,58.6,4050891251,141,65.6,4099581075,178,,4050891255,213,4.5,4050891247,56,Center,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,
2511256371,37,1,1,2,49,2kzl64gp8x37bon8tyxojqrr1,1,60.8,61.4,2023-02-23T17:34:03.859Z,2023-03-15T18:25:21Z,4050891277,1,,4050891275,213,4.9,4050891267,56,Right,4050891271,141,12.8,4050891269,140,66.5,4099581129,178,,4050891273,212,33.6,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,
