id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/14/value,qualifier/20/value,assist
2511973595,1,34,16,0,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-25T14:55:04.627Z,2023-02-25T15:31:17Z,4054658385,194,h17s3qts1dz1zqjw19jazzkl,4054658375,30,"92mpk5ev1xz0pcw6bp24xjhwq, 74yjko6gbejstpnhkr1gn8xxx, 19djqex4nu3lz6vw08f3fwv6x, dayca044hynhii8kgr7g1azth, 4uyfs1epryrirnq46jttxm6sp, drd86nrgxki1eobo3pam0jk5x, 8wxgeu7xdeuvvuhn5ga0vu4q2, rbhqo1mjhl4j1enpfpbehlgp, h17s3qts1dz1zqjw19jazzkl, 12x5lacdmnvc801277ugw9ecp, cpws4xoaun4lc21p379rpd59l, ej4r05u0q7ebnlwk9rlp7pv4l, 2gqls23835l3x6466sfwnthhx, bfbozn43eclzjwzz8nt69ktsl, 85oc68xls37jerkaimzc1lv8q, 1h4lbj5lsr3be6k2e5esd6356, 8h4z74vxc8qqbmwelwpo8oq5m, 4u3pq05nvcw6aemv99pbiopp0, 1t15mjei0rp87wgz2jseajutx, eiarh2kihedqxxoftjyi55td5",4054658383,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054658387,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054658381,130,8,4054658377,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4055044373,197,16905,4054658379,59,"44, 2, 13, 18, 5, 3, 23, 17, 7, 14, 29, 22, 4, 8, 12, 16, 19, 27, 77, 78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981889,1,34,16,0,0,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-02-25T15:03:02.641Z,2023-02-25T15:34:50Z,4054695729,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054995293,197,4263,4054695731,194,5376r1hbhrywje7cys1vcyb4l,4054695721,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4054695725,130,11,4054695719,30,"exmyiidka52uylmreef9fpn85, 5zwi7f2u6vd88wvc00ynpv209, 820fen2dxh3d2zmcbn9ak0u6t, cp8kbj12wth398bnglywepk9, 5376r1hbhrywje7cys1vcyb4l, 624uaxchaea87v6na4wsd50x5, 1fypwti6kn4ae12fc9outj845, cgwl99clcp8j1z4tq5n0bh9ed, 5x2mcnjeclk64b5l9o2h4d5g5, evyk938tt0eebkhxrwejaonv9, g15ldg2cnu1otbiwsm3dppg4, 2rdvd4egt9kk7cocies197i6t, 30k7kvnsp7a4gsl43gun7yhyi, 9d3t6xtk6bceipt63k6c5rnit, 6yga33ui0heg0zkpe4r3kznmy, 2j90w131xjmie2ozb2wb6a6p6, paq60rfkhm8gy9412w5tuo0k, 12aymg9roti0joastjxyswzqh, 970jrhb28ry898d1ocpad6dwp, 465tn4volgmbkntekrvwuvmne",4054695735,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054695723,59,"30, 32, 13, 4, 15, 3, 2, 6, 7, 17, 12, 8, 14, 10, 11, 20, 22, 23, 38, 40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048445,2,32,1,0,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-25T15:30:57.269Z,2023-02-25T15:31:21Z,4055045245,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047383,2,32,1,0,0,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-02-25T15:30:57.269Z,2023-03-18T09:35:33Z,4055039639,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047569,3,1,1,0,0,4djrvao40r1vgr4psfl5dzc80,1,48.9,50.7,2023-02-25T15:30:57.420Z,2023-03-18T10:51:15Z,4055040719,141,46.6,4055040723,212,15.2,4055040707,56,Back,4055040713,140,34.7,4104305019,178,,4055040729,213,3.3,4055040731,279,S,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513876011,704,1,1,0,1,4djrvao40r1vgr4psfl5dzc80,1,40,58.5,2023-02-25T15:30:58.640Z,2023-03-18T10:51:24Z,4064718985,140,37.8,4064718983,56,Back,4064718989,212,9.5,4064718991,213,4.5,4104305217,178,,4064718987,141,45.0,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513876061,705,1,1,0,2,4djrvao40r1vgr4psfl5dzc80,1,37.8,45,2023-02-25T15:30:59.430Z,2023-03-18T10:51:28Z,4064719263,213,1.4,4104305275,178,,4064719255,56,Back,4064719257,140,39.2,4064719259,141,58.2,4064719261,212,9.1,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047681,4,1,1,0,3,4djrvao40r1vgr4psfl5dzc80,1,34.7,46.6,2023-02-25T15:31:01.076Z,2023-03-18T10:51:31Z,4055041267,212,32.8,4055041261,56,Back,4055041269,213,1.3,4104305303,178,,4055041273,1,,4055041263,140,43.3,4055041265,141,92.9,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047811,5,1,1,0,6,4djrvao40r1vgr4psfl5dzc80,1,43.3,92.9,2023-02-25T15:31:03.852Z,2023-03-18T10:51:36Z,4055041991,141,78.2,4055041987,56,Back,4055041989,140,31.1,4104305333,178,,4055041993,212,16.2,4055041995,213,3.8,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047923,6,1,1,0,8,4djrvao40r1vgr4psfl5dzc80,1,31.1,78.2,2023-02-25T15:31:05.509Z,2023-03-18T10:51:41Z,4055042521,213,5.6,4055042513,140,37.7,4055042517,141,69.7,4055042519,212,9.0,4104305395,178,,4055042509,56,Back,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048231,7,1,1,0,9,4djrvao40r1vgr4psfl5dzc80,1,32.3,71.9,2023-02-25T15:31:07.074Z,2023-03-18T10:51:44Z,4055044145,56,Back,4104305417,178,,4055044161,213,3.4,4055044159,212,31.4,4055044149,140,3.3,4055044155,141,60.4,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048333,8,1,1,0,16,4djrvao40r1vgr4psfl5dzc80,1,10.4,54.3,2023-02-25T15:31:13.386Z,2023-03-18T10:51:48Z,4055044701,140,15.4,4055044707,212,11.6,4055044711,213,5.2,4104305449,178,,4055044699,56,Back,4055044703,141,39.1,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048459,9,1,1,0,20,4djrvao40r1vgr4psfl5dzc80,1,15.4,39.1,2023-02-25T15:31:17.670Z,2023-03-18T10:51:50Z,4055045315,155,,4055045329,213,1.0,4055045331,1,,4055045321,141,88.9,4055045325,212,39.5,4055045319,140,34.7,4055045317,56,Back,4104305513,178,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048489,10,1,1,0,24,4djrvao40r1vgr4psfl5dzc80,0,34.7,88.9,2023-02-25T15:31:22.233Z,2023-03-18T10:52:01Z,4104305631,178,,4055045475,56,Center,4064719475,155,,4055045477,140,70.0,4055045487,213,5.8,4055045481,212,42.5,4055045489,1,,4055045479,141,58.2,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048759,3,1,1,0,27,57jcqe38hakh2hfit2zsogsb,1,27.7,32.2,2023-02-25T15:31:24.951Z,2023-03-18T10:52:14Z,4055047025,3,,4055047035,140,43.7,4055047049,213,5.7,4104305767,388,,4055047039,141,16.2,4055047031,56,Back,4055047043,212,20.0,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513876179,915,49,1,0,29,57jcqe38hakh2hfit2zsogsb,1,38.4,20.8,2023-02-25T15:31:26.965Z,2023-03-18T10:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048767,4,1,1,0,30,57jcqe38hakh2hfit2zsogsb,1,40.5,17.4,2023-02-25T15:31:27.515Z,2023-03-18T10:52:26Z,4055699789,213,2.3,4055699787,212,9.9,4055699781,56,Back,4055699783,140,34.3,4055699785,141,28.3,4104305913,178,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048773,5,1,1,0,31,57jcqe38hakh2hfit2zsogsb,1,38.5,29.9,2023-02-25T15:31:29.117Z,2023-03-18T10:52:31Z,4055707351,212,29.0,4055707345,56,Back,4055707349,141,67.0,4055707347,140,24.9,4104305945,178,,4055707353,213,2.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048789,6,43,1,0,34,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-25T15:31:31.876Z,2023-02-25T16:35:41Z,4055710745,141,93.8,4055710743,140,46.9,4055712301,144,1,4055710749,213,0.7,4055710747,212,18.1,4055710741,56,Back,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048939,8,1,1,0,36,57jcqe38hakh2hfit2zsogsb,1,29.7,92.4,2023-02-25T15:31:34.233Z,2023-03-18T10:52:36Z,4055047971,56,Back,4055047977,212,18.7,4055047973,140,47.4,4055047979,213,0.1,4104305997,178,,4055047975,141,95.4,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049059,9,1,1,0,39,57jcqe38hakh2hfit2zsogsb,1,47.4,95.4,2023-02-25T15:31:37.128Z,2023-03-18T10:52:40Z,4055048727,212,11.5,4055048729,213,4.3,4104306041,178,,4055048723,140,42.9,4055048725,141,80.0,4055048719,56,Back,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049149,10,1,1,0,42,57jcqe38hakh2hfit2zsogsb,1,43.2,80.3,2023-02-25T15:31:39.475Z,2023-03-18T10:52:46Z,4055049243,213,3.3,4055049237,140,27.3,4055049239,141,76.0,4055049241,212,16.9,4104306153,178,,4055049235,56,Back,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049377,11,1,1,0,45,57jcqe38hakh2hfit2zsogsb,1,27.3,75.5,2023-02-25T15:31:42.736Z,2023-03-18T10:52:52Z,4055050473,141,39.5,4104306167,178,,4055050469,140,25.0,4055050481,213,4.6,4055050477,212,24.6,4055050467,56,Back,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049481,12,1,1,0,52,57jcqe38hakh2hfit2zsogsb,1,34.8,28.1,2023-02-25T15:31:49.636Z,2023-03-18T10:53:00Z,4055051031,213,1.5,4055051021,56,Back,4055051027,141,40.8,4055051029,212,8.7,4104306399,178,,4055051023,140,35.6,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049583,13,1,1,0,54,57jcqe38hakh2hfit2zsogsb,1,36.1,41.9,2023-02-25T15:31:51.707Z,2023-03-18T10:53:03Z,4055051559,213,1.4,4055051561,1,,4055051557,212,33.4,4055051551,140,41.5,4104306459,178,,4055051555,141,90.3,4055051547,56,Back,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049727,14,1,1,0,58,57jcqe38hakh2hfit2zsogsb,1,41.5,90.3,2023-02-25T15:31:55.514Z,2023-03-18T10:53:13Z,4055052349,56,Left,4055052353,141,94.6,4055052355,212,17.8,4055052357,213,0.2,4055052351,140,58.2,4104306581,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049903,15,1,1,1,1,57jcqe38hakh2hfit2zsogsb,1,58.8,91.6,2023-02-25T15:31:58.279Z,2023-03-18T10:53:21Z,4055053251,212,21.7,4055053243,140,67.7,4104306707,178,,4055053253,213,5.2,4055053247,141,62.8,4055053241,56,Center,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049917,16,50,1,1,2,57jcqe38hakh2hfit2zsogsb,1,71,66.6,2023-02-25T15:31:59.906Z,2023-03-18T10:53:43Z,4055053293,56,Center,4055055197,233,11,4055053295,286,,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050239,11,7,1,1,3,4djrvao40r1vgr4psfl5dzc80,0,29,33.4,2023-02-25T15:32:00.744Z,2023-03-18T10:53:52Z,4055055033,285,,4064720221,385,,4055055109,233,16,4104307191,178,,4055055031,56,Back,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513876251,916,61,1,1,3,57jcqe38hakh2hfit2zsogsb,1,68.5,71.2,2023-02-25T15:32:00.765Z,2023-03-18T10:53:55Z,4064720257,56,Center,4104307237,178,,,,,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050249,12,49,1,1,4,4djrvao40r1vgr4psfl5dzc80,1,33.3,32.4,2023-02-25T15:32:01.702Z,2023-03-18T10:54:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050297,13,1,1,1,5,4djrvao40r1vgr4psfl5dzc80,1,33.3,32.4,2023-02-25T15:32:02.942Z,2023-03-18T10:54:24Z,4055055355,56,Back,4104307651,178,,4055055363,212,19.1,4055055359,141,47.8,4055055367,213,0.6,4055055357,140,48.5,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050373,14,1,1,1,9,4djrvao40r1vgr4psfl5dzc80,1,48.5,47.8,2023-02-25T15:32:06.663Z,2023-03-18T10:54:40Z,4055055795,213,1.3,4055055785,56,Left,4055055793,212,31.5,4104307841,178,,4055055791,141,92.9,4055055789,140,55.3,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050473,15,1,1,1,14,4djrvao40r1vgr4psfl5dzc80,1,51.9,77.5,2023-02-25T15:32:11.537Z,2023-03-18T10:54:46Z,4055056369,213,3.9,4055056357,56,Back,4104307887,178,,4055056361,141,64.7,4055056359,140,43.6,4055056365,212,12.3,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050563,16,1,1,1,17,4djrvao40r1vgr4psfl5dzc80,1,43.3,64.5,2023-02-25T15:32:14.944Z,2023-03-18T10:54:53Z,4055056835,213,5.1,4055056833,212,39.2,4055056825,155,,4055056829,140,59.0,4055056839,1,,4055056827,56,Right,4104307927,178,,4055056831,141,12.2,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050677,17,1,1,1,21,4djrvao40r1vgr4psfl5dzc80,1,59.2,11.1,2023-02-25T15:32:19.077Z,2023-03-18T10:55:31Z,4055057455,56,Right,4055057459,141,4.0,4055057467,213,6.1,4055057461,212,21.4,4055057457,140,79.1,4104308381,178,,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050835,18,1,1,1,25,4djrvao40r1vgr4psfl5dzc80,0,71.9,6.9,2023-02-25T15:32:22.372Z,2023-03-18T10:55:38Z,4055058385,212,64.7,4055058373,196,,4055058383,141,100.0,4104308463,178,,4055058389,1,,4055058381,140,76.1,4055058387,213,1.5,4055058367,155,,1fypwti6kn4ae12fc9outj845,H. Soudani,4055058377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050843,19,43,1,1,27,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-02-25T15:32:24.647Z,2023-03-01T09:05:38Z,4064720717,144,61,4055058427,56,Left,,,,,,,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051579,17,5,1,1,28,57jcqe38hakh2hfit2zsogsb,1,24.1,-1.8,2023-02-25T15:32:26.177Z,2023-03-18T10:55:41Z,4055062507,347,,4055062503,56,Back,4055062559,233,20,,,,,,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050925,20,5,1,1,28,4djrvao40r1vgr4psfl5dzc80,0,75.9,101.8,2023-02-25T15:32:26.177Z,2023-03-18T10:55:42Z,4055058871,56,Left,4055062641,233,17,4055058873,347,,,,,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051657,18,1,1,1,51,57jcqe38hakh2hfit2zsogsb,0,29.3,0,2023-02-25T15:32:48.487Z,2023-03-18T10:55:48Z,4055063011,141,1.5,4055063017,1,,4055063007,56,Right,4055063009,140,54.2,4055063013,212,26.2,4055063015,213,0.1,4055063005,107,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051705,21,8,1,1,52,4djrvao40r1vgr4psfl5dzc80,1,45,90.9,2023-02-25T15:32:50.023Z,2023-03-18T10:56:00Z,4104308775,389,,4064721033,385,,4055063279,56,Back,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
