id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2521024659,8,44,1,0,43,2xl3g56k2mbuwdbre46s29vt4,1,89.2,38.8,2023-03-17T17:32:17.373Z,2023-03-30T06:23:16Z,4102602445,286,,4102602549,233,4,4102602443,56,Center,,,,,,,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024673,4,44,1,0,43,o1iwuxbv233ayidxpibbxy59,0,10.8,61.2,2023-03-17T17:32:17.374Z,2023-03-30T04:53:52Z,4102602567,233,8,4102602519,56,Back,4102602521,285,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024669,9,15,1,0,43,2xl3g56k2mbuwdbre46s29vt4,1,90,38.5,2023-03-17T17:32:17.442Z,2023-03-30T06:23:16Z,4102602483,17,,4102602655,328,,4102602651,15,,4148973215,388,,4102602485,56,Center,4102603095,29,,4102603105,103,19,4102603111,147,40.2,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,4102769425,82,4102603113,230,98.8,,4102769703,233,429,4102769423,80,,4102603103,102,47.8,4102603115,231,47.3,4102603109,146,91.9,4102603091,24,4102603097,154,4102603099,55,7,,,,,,,,,,
2521056107,429,10,1,0,43,o1iwuxbv233ayidxpibbxy59,1,8.6,60.9,2023-03-17T17:32:17.452Z,2023-03-30T04:54:03Z,4102769625,56,Back,4148973259,388,,4102769623,94,,4148973261,15,,4102769651,233,9,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024697,5,52,1,0,45,o1iwuxbv233ayidxpibbxy59,1,5,31.5,2023-03-17T17:32:19.520Z,2023-03-30T04:54:09Z,4114501449,378,,4148973297,388,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024733,6,1,1,0,49,o1iwuxbv233ayidxpibbxy59,1,6,30.9,2023-03-17T17:32:23.661Z,2023-03-30T04:54:21Z,4102602845,213,6.2,4102602839,140,24.9,4102602837,56,Back,4148973391,178,,4102602835,123,,4102602843,212,19.9,4102602841,141,27.9,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024781,7,1,1,0,50,o1iwuxbv233ayidxpibbxy59,1,26.6,29.8,2023-03-17T17:32:25.155Z,2023-03-30T04:54:25Z,4102603135,213,2.1,4148973447,178,,4102603129,140,22.1,4102603127,56,Back,4102603131,141,41.0,4102603133,212,9.0,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024791,8,1,1,0,54,o1iwuxbv233ayidxpibbxy59,1,26.1,44.8,2023-03-17T17:32:29.178Z,2023-03-30T04:54:28Z,4102603191,141,52.8,4102603187,56,Back,4102603189,140,32.4,4102603193,212,8.6,4102603195,213,0.7,4148973469,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024805,9,1,1,0,56,o1iwuxbv233ayidxpibbxy59,1,32.4,52.8,2023-03-17T17:32:30.258Z,2023-03-30T04:54:32Z,4102603243,56,Back,4102603255,213,2.8,4102603249,141,56.9,4102603245,140,25.3,4102603253,212,8.0,4148973513,178,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024859,10,1,1,0,57,o1iwuxbv233ayidxpibbxy59,1,25.3,56.9,2023-03-17T17:32:31.818Z,2023-03-30T04:54:42Z,4102603511,141,70.2,4102603513,212,20.1,4102603515,213,0.5,4148973643,178,,4102603507,56,Back,4102603509,140,42.4,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024877,11,1,1,1,1,o1iwuxbv233ayidxpibbxy59,0,40.6,66.9,2023-03-17T17:32:35.373Z,2023-03-30T04:54:50Z,4102603603,56,Right,4102603599,155,,4148973733,178,,4102603609,212,49.5,4102603607,141,0.0,4102603601,196,,4102603605,140,55.8,4102603611,213,5.0,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,4102603613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024997,10,5,1,1,4,2xl3g56k2mbuwdbre46s29vt4,1,44.2,102,2023-03-17T17:32:38.661Z,2023-03-30T04:54:53Z,4102604275,347,,4102604273,56,Back,4102604293,233,12,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521024881,12,5,1,1,4,o1iwuxbv233ayidxpibbxy59,0,55.8,-2,2023-03-17T17:32:38.661Z,2023-03-30T04:54:54Z,4102603635,56,Right,4102603637,347,,4102604311,233,10,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025021,11,1,1,1,13,2xl3g56k2mbuwdbre46s29vt4,1,42.9,100,2023-03-17T17:32:48.210Z,2023-03-30T04:54:56Z,4102604399,107,,4102604405,141,95.8,4102604409,213,6.0,4102604401,56,Left,4102604407,212,16.0,4102604403,140,57.7,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025057,13,61,1,1,15,2xl3g56k2mbuwdbre46s29vt4,0,63.2,95.7,2023-03-17T17:32:49.705Z,2023-03-30T04:55:02Z,4148973865,178,,4102604583,56,Left,,,,,,,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025053,12,43,1,1,16,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-03-17T17:32:50.310Z,2023-03-17T18:20:59Z,4102604561,141,95.7,4102604563,212,23.7,4102772139,144,1,4102604565,213,0.1,4102604559,140,63.2,4102604557,56,Left,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025035,13,49,1,1,18,o1iwuxbv233ayidxpibbxy59,1,37,3.1,2023-03-17T17:32:52.421Z,2023-03-30T04:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025045,14,50,1,1,18,o1iwuxbv233ayidxpibbxy59,1,38.1,3.6,2023-03-17T17:32:52.547Z,2023-03-30T04:56:33Z,4102604523,286,,4102604697,233,14,4102604521,56,Back,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025075,14,7,1,1,18,2xl3g56k2mbuwdbre46s29vt4,0,61.9,96.4,2023-03-17T17:32:53.027Z,2023-03-30T04:56:38Z,4102604633,285,,4102604675,233,14,4102604631,56,Left,4148974689,178,,4114510043,385,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523276433,829,61,1,1,19,o1iwuxbv233ayidxpibbxy59,1,37.8,5.2,2023-03-17T17:32:53.619Z,2023-03-30T04:56:47Z,4148974793,178,,4114510545,56,Back,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025087,15,49,1,1,20,2xl3g56k2mbuwdbre46s29vt4,1,64.2,95.7,2023-03-17T17:32:54.679Z,2023-03-30T04:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025113,16,1,1,1,20,2xl3g56k2mbuwdbre46s29vt4,1,64.2,95.7,2023-03-17T17:32:54.780Z,2023-03-30T04:56:53Z,4102604807,141,81.8,4102604809,212,9.8,4148974889,178,,4102604803,56,Left,4102604805,140,66.6,4102604811,213,5.0,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025145,17,1,1,1,23,2xl3g56k2mbuwdbre46s29vt4,1,66.6,78.4,2023-03-17T17:32:57.291Z,2023-03-30T04:56:58Z,4102604997,212,7.5,4102604983,56,Center,4102604989,140,59.5,4102604993,141,78.2,4148974921,178,,4102605001,213,3.2,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025171,18,1,1,1,26,2xl3g56k2mbuwdbre46s29vt4,1,59.3,79.9,2023-03-17T17:33:00.457Z,2023-03-30T04:57:08Z,4148975055,178,,4102605125,212,9.7,4102605123,141,94.1,4102605119,56,Left,4102605127,213,1.6,4102605121,140,59.0,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025189,19,1,1,1,28,2xl3g56k2mbuwdbre46s29vt4,1,59,94.1,2023-03-17T17:33:02.847Z,2023-03-30T04:57:13Z,4102605205,212,10.7,4148975087,178,,4102605201,140,69.1,4102605209,213,6.1,4102605203,141,92.0,4102605199,56,Left,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025193,20,1,1,1,29,2xl3g56k2mbuwdbre46s29vt4,1,69.1,92,2023-03-17T17:33:03.662Z,2023-03-30T04:57:15Z,4148975099,178,,4102605235,213,1.1,4102605231,141,96.3,4102605229,140,70.4,4102605227,56,Left,4102605233,212,3.2,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025227,21,1,1,1,33,2xl3g56k2mbuwdbre46s29vt4,1,68,96.8,2023-03-17T17:33:07.268Z,2023-03-30T04:57:19Z,4102605379,212,6.8,4102605377,141,90.5,4102605373,56,Left,4102605381,213,3.8,4148975123,178,,4102605375,140,63.0,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025239,22,1,1,1,35,2xl3g56k2mbuwdbre46s29vt4,1,62.6,90.2,2023-03-17T17:33:10.065Z,2023-03-30T04:57:23Z,4102605445,212,8.4,4148975137,178,,4102605439,56,Left,4102605443,141,97.5,4102605447,213,2.5,4102605441,140,56.1,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025271,23,1,1,1,37,2xl3g56k2mbuwdbre46s29vt4,1,56.1,97.5,2023-03-17T17:33:11.294Z,2023-03-30T04:57:27Z,4102605617,141,77.8,4102605619,212,22.3,4102605613,56,Back,4102605621,213,3.8,4148975169,178,,4102605615,140,39.1,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025315,24,1,1,1,39,2xl3g56k2mbuwdbre46s29vt4,1,39,76.3,2023-03-17T17:33:13.826Z,2023-03-30T04:57:31Z,4102605835,140,34.8,4148975193,178,,4102605841,213,4.5,4102605833,56,Back,4102605839,212,24.0,4102605837,141,41.6,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025367,25,1,1,1,43,2xl3g56k2mbuwdbre46s29vt4,1,36.4,30.4,2023-03-17T17:33:18.054Z,2023-03-30T04:57:34Z,4102606123,140,53.2,4102606125,141,5.3,4148975225,178,,4102606129,213,5.5,4102606127,212,24.5,4102606121,56,Right,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025383,26,1,1,1,46,2xl3g56k2mbuwdbre46s29vt4,0,56.5,5.3,2023-03-17T17:33:20.476Z,2023-03-30T04:57:38Z,4102606205,212,15.3,4148975249,178,,4102606203,141,9.1,4102606199,56,Right,4102606201,140,70.9,4102606207,213,0.2,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025401,15,61,1,1,47,o1iwuxbv233ayidxpibbxy59,0,25.4,94.5,2023-03-17T17:33:21.516Z,2023-03-30T04:57:48Z,4148975327,21,,4148975329,178,,4102606279,56,Back,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025415,16,5,1,1,49,o1iwuxbv233ayidxpibbxy59,0,27.8,101.8,2023-03-17T17:33:23.300Z,2023-03-30T04:57:52Z,4102606349,56,Back,4102606351,347,,4102606443,233,27,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025419,27,5,1,1,49,2xl3g56k2mbuwdbre46s29vt4,1,72.2,-1.8,2023-03-17T17:33:23.300Z,2023-03-30T04:57:51Z,4102606375,347,,4102606373,56,Right,4102606385,233,16,,,,,,,,,,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025587,28,1,1,1,58,2xl3g56k2mbuwdbre46s29vt4,1,67.6,0,2023-03-17T17:33:32.384Z,2023-03-30T04:57:55Z,4102607253,56,Right,4102607257,141,5.3,4102607251,107,,4102607259,212,19.2,4102607261,213,0.2,4102607255,140,85.3,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025565,17,45,1,2,0,o1iwuxbv233ayidxpibbxy59,0,15.4,93.9,2023-03-17T17:33:34.513Z,2023-03-30T04:58:14Z,4102607149,285,,4102607147,56,Back,4102607387,233,29,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025605,29,3,1,2,0,2xl3g56k2mbuwdbre46s29vt4,1,84.6,6.1,2023-03-17T17:33:34.513Z,2023-03-30T04:58:14Z,4114519209,465,,4102607351,233,17,4102607339,286,,4102607337,56,Right,4148975531,178,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025633,30,1,1,2,2,2xl3g56k2mbuwdbre46s29vt4,0,91.4,17,2023-03-17T17:33:37.133Z,2023-03-30T04:58:17Z,4148975561,178,,4102607451,141,49.3,4102607453,212,26.1,4102607447,56,Center,4102607449,140,77.9,4102607455,213,2.1,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025645,18,49,1,2,5,o1iwuxbv233ayidxpibbxy59,1,29.6,41.5,2023-03-17T17:33:39.331Z,2023-03-30T04:58:23Z,,,,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025705,19,3,1,2,8,o1iwuxbv233ayidxpibbxy59,0,36,30.8,2023-03-17T17:33:42.268Z,2023-03-30T04:58:27Z,4114519939,465,,4148975643,178,,4102607891,233,31,4102607779,56,Back,4102607781,286,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025701,31,7,1,2,8,2xl3g56k2mbuwdbre46s29vt4,0,64,69.2,2023-03-17T17:33:42.432Z,2023-03-30T04:58:36Z,4102607749,56,Center,4114520321,385,,4102607751,285,,4148975755,389,,4102607835,233,19,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025769,20,61,1,2,8,o1iwuxbv233ayidxpibbxy59,1,30.5,28,2023-03-17T17:33:42.524Z,2023-03-30T04:58:40Z,4102608085,56,Back,4148975807,178,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025733,32,49,1,2,9,2xl3g56k2mbuwdbre46s29vt4,1,59,89.3,2023-03-17T17:33:44.109Z,2023-03-30T04:58:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521025793,33,1,1,2,13,2xl3g56k2mbuwdbre46s29vt4,1,70.4,85.6,2023-03-17T17:33:47.359Z,2023-03-30T04:58:47Z,4102608213,213,1.0,4102608205,56,Left,4102608211,212,6.6,4102608209,141,93.6,4102608207,140,73.9,4148975853,178,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
