id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2529922889,7,1,1,0,13,c9swyor08g9pedxpe3n321svu,1,28.6,9.1,2023-04-07T19:01:02.028Z,2023-04-07T19:01:05Z,4170605577,212,9.9,4170605573,141,21.9,4170605581,213,2.1,4170605567,56,Back,4170605569,140,24.1,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529922941,8,1,1,0,16,c9swyor08g9pedxpe3n321svu,1,24.1,25.3,2023-04-07T19:01:05.436Z,2023-04-07T19:01:08Z,4170605843,212,26.5,4170605839,140,22.1,4170605837,56,Back,4170605841,141,64.2,4170605845,213,1.7,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529922987,9,1,1,0,19,c9swyor08g9pedxpe3n321svu,1,23.6,69.1,2023-04-07T19:01:08.108Z,2023-04-07T19:01:11Z,4170606135,212,16.7,4170606131,140,26.4,4170606129,56,Back,4170606133,141,93.3,4170606137,213,1.4,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923013,10,1,1,0,22,c9swyor08g9pedxpe3n321svu,1,27.4,92.6,2023-04-07T19:01:11.548Z,2023-04-07T19:01:14Z,4170606273,140,23.7,4170606279,213,4.4,4170606277,212,12.3,4170606271,56,Back,4170606275,141,75.4,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923077,11,1,1,0,25,c9swyor08g9pedxpe3n321svu,1,23.7,75.4,2023-04-07T19:01:14.652Z,2023-04-07T19:01:19Z,4170606635,56,Back,4170606645,1,,4170606641,212,33.7,4170606639,141,25.9,4170606637,140,23.5,4170606643,213,4.7,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923099,12,1,1,0,30,c9swyor08g9pedxpe3n321svu,1,23.8,25.9,2023-04-07T19:01:19.052Z,2023-04-07T19:50:36Z,4170606755,212,10.0,4170606751,140,31.6,4170606757,213,5.7,4170606753,141,17.4,4170606749,56,Back,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923149,13,1,1,0,31,c9swyor08g9pedxpe3n321svu,1,31.7,17.3,2023-04-07T19:01:20.524Z,2023-04-07T19:50:47Z,4170607007,141,11.3,4170607009,212,25.9,4170607003,56,Right,4170607011,213,6.1,4170607005,140,56.1,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923193,14,1,1,0,34,c9swyor08g9pedxpe3n321svu,1,52.7,5.8,2023-04-07T19:01:23.629Z,2023-04-07T19:01:27Z,4170607259,141,10.9,4170607253,56,Back,4170607263,212,15.8,4170607267,213,2.9,4170607255,140,38.0,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923261,15,1,1,0,38,c9swyor08g9pedxpe3n321svu,1,38.7,15.2,2023-04-07T19:01:26.956Z,2023-04-07T19:51:04Z,4170607651,56,Back,4170607655,141,35.2,4170607659,213,2.3,4170607653,140,26.2,4170607657,212,18.9,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923279,16,1,1,0,43,c9swyor08g9pedxpe3n321svu,1,26.8,35.4,2023-04-07T19:01:31.805Z,2023-04-07T19:01:33Z,4170607819,140,26.5,4170607823,212,17.5,4170607817,56,Back,4170607821,141,61.2,4170607825,213,1.6,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923339,17,1,1,0,44,c9swyor08g9pedxpe3n321svu,1,27.7,65.2,2023-04-07T19:01:33.037Z,2023-04-07T19:01:36Z,4170608167,213,1.2,4170608163,141,94.4,4170608159,56,Back,4170608165,212,21.7,4170608161,140,36.0,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923413,18,1,1,0,47,c9swyor08g9pedxpe3n321svu,1,39,71.9,2023-04-07T19:01:36.701Z,2023-04-10T08:46:33Z,4170608601,212,32.2,4179191285,1,,4170608595,56,Back,4170608597,140,8.4,4170608599,141,68.2,4170608603,213,3.2,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923569,19,1,1,0,53,c9swyor08g9pedxpe3n321svu,1,11.5,63.6,2023-04-07T19:01:42.509Z,2023-04-07T19:01:51Z,4170609473,140,24.4,4170609479,213,5.2,4170609477,212,28.8,4170609475,141,26.2,4170609469,56,Back,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923613,20,1,1,1,2,c9swyor08g9pedxpe3n321svu,1,30.5,18.9,2023-04-07T19:01:51.277Z,2023-04-07T19:01:55Z,4170609765,212,8.1,4170609761,140,30.1,4170609759,56,Back,4170609767,213,4.7,4170609763,141,7.0,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923637,21,1,1,1,6,c9swyor08g9pedxpe3n321svu,1,30.1,7.1,2023-04-07T19:01:55.613Z,2023-04-07T19:51:25Z,4170609919,56,Back,4170609923,140,11.0,4170609929,212,26.6,4170609925,141,32.8,4170609933,213,2.4,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923671,22,1,1,1,8,c9swyor08g9pedxpe3n321svu,0,11.1,32.8,2023-04-07T19:01:57.038Z,2023-04-10T08:46:47Z,4170610081,140,72.5,4170610085,212,65.0,4170610079,56,Center,4170610089,1,,4170610083,141,21.2,4170610087,213,6.2,4179191661,155,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923719,5,1,1,1,11,2ry1fixv27p3xepazsxcuyoho,1,34.1,92.7,2023-04-07T19:02:00.005Z,2023-04-07T19:50:43Z,4170610315,212,11.5,4170610311,140,40.5,4170610313,141,78.9,4170610309,56,Back,4170610307,3,,4170610317,213,5.3,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923725,6,49,1,1,13,2ry1fixv27p3xepazsxcuyoho,1,39.3,76.1,2023-04-07T19:02:02.082Z,2023-04-07T19:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923781,7,1,1,1,14,2ry1fixv27p3xepazsxcuyoho,1,36.9,72.6,2023-04-07T19:02:03.347Z,2023-04-07T19:02:05Z,4170610587,212,10.7,4170610589,213,3.3,4170610583,140,26.8,4170610585,141,70.8,4170610581,56,Back,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923875,8,1,1,1,16,2ry1fixv27p3xepazsxcuyoho,1,25.6,70.5,2023-04-07T19:02:05.426Z,2023-04-07T19:02:11Z,4170611171,56,Back,4170611175,141,48.1,4170611177,212,24.2,4170611179,213,3.8,4170611173,140,7.7,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923909,9,1,1,1,22,2ry1fixv27p3xepazsxcuyoho,1,9,39.2,2023-04-07T19:02:11.649Z,2023-04-07T19:02:13Z,4170611327,212,15.0,4170611329,213,4.9,4170611323,140,11.0,4170611325,141,17.3,4170611321,56,Back,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923993,10,1,1,1,24,2ry1fixv27p3xepazsxcuyoho,1,11,17,2023-04-07T19:02:13.698Z,2023-04-07T19:02:19Z,4170611811,212,16.9,4170611805,56,Back,4170611813,213,5.9,4170611809,141,6.8,4170611807,140,25.7,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923997,11,4,1,1,29,2ry1fixv27p3xepazsxcuyoho,1,30.1,4.5,2023-04-07T19:02:17.921Z,2023-04-07T19:02:21Z,4170611833,285,,4170611951,233,23,4170611825,13,,4170611831,152,,4170611827,294,,4170611829,56,Back,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924009,23,4,1,1,29,c9swyor08g9pedxpe3n321svu,0,69.9,95.5,2023-04-07T19:02:17.922Z,2023-04-07T19:02:22Z,4170611907,152,,4170611983,233,11,4170611903,294,,4170611909,286,,4170611905,56,Left,4170611901,13,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924233,12,1,1,1,46,2ry1fixv27p3xepazsxcuyoho,1,30.2,6.2,2023-04-07T19:02:34.771Z,2023-04-07T19:51:11Z,4170613155,141,25.7,4170613151,56,Back,4170613157,212,13.8,4170905515,189,,4170613147,5,,4170613153,140,26.5,4170613159,213,1.9,4170613149,152,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924269,13,1,1,1,47,2ry1fixv27p3xepazsxcuyoho,1,28.3,26.2,2023-04-07T19:02:35.715Z,2023-04-10T08:47:42Z,4170613355,140,27.2,4179192857,189,,4170613361,213,1.6,4170613357,141,71.7,4170613353,56,Back,4170613359,212,31.0,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924381,14,1,1,1,48,2ry1fixv27p3xepazsxcuyoho,1,28.8,67.5,2023-04-07T19:02:37.058Z,2023-04-07T19:02:42Z,4170613971,56,Back,4170613975,141,87.5,4170613977,212,14.9,4170613973,140,34.5,4170613979,213,1.2,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924451,15,1,1,1,53,2ry1fixv27p3xepazsxcuyoho,1,41.9,94.8,2023-04-07T19:02:42.546Z,2023-04-07T19:51:26Z,4170614283,212,15.2,4170614281,141,84.5,4170614285,213,5.8,4170614277,56,Left,4170614279,140,54.7,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924463,16,1,1,1,56,2ry1fixv27p3xepazsxcuyoho,1,56,75.5,2023-04-07T19:02:45.507Z,2023-04-07T19:51:37Z,4170614377,213,4.5,4170614373,141,56.9,4170614369,56,Center,4170614375,212,13.0,4170614371,140,53.3,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924543,17,1,1,1,57,2ry1fixv27p3xepazsxcuyoho,1,53.3,56.9,2023-04-07T19:02:46.482Z,2023-04-07T19:02:51Z,4170614833,56,Back,4170614851,213,2.4,4170614845,212,11.4,4170614841,141,68.0,4170614835,140,45.2,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924575,18,1,1,2,2,2ry1fixv27p3xepazsxcuyoho,1,45.8,69.6,2023-04-07T19:02:51.491Z,2023-04-07T19:02:52Z,4170615013,140,64.3,4170615019,213,5.7,4170615017,212,23.9,4170615011,56,Center,4170615015,141,49.0,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924601,19,1,1,2,4,2ry1fixv27p3xepazsxcuyoho,1,64.3,49,2023-04-07T19:02:52.722Z,2023-04-07T19:02:53Z,4170615143,212,6.0,4170615137,56,Center,4170615139,140,69.9,4170615145,213,6.1,4170615141,141,47.6,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924607,20,50,1,2,4,2ry1fixv27p3xepazsxcuyoho,1,75.2,42.8,2023-04-07T19:02:53.407Z,2023-04-07T19:02:55Z,4170615187,286,,4170615185,56,Center,4170615367,233,24,,,,,,,,,,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924627,24,7,1,2,4,c9swyor08g9pedxpe3n321svu,1,24.8,57.2,2023-04-07T19:02:53.408Z,2023-04-10T08:48:15Z,4170615301,285,,4170615299,56,Back,4179193599,384,,4170615317,233,20,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924631,25,49,1,2,6,c9swyor08g9pedxpe3n321svu,1,25.4,64.2,2023-04-07T19:02:54.880Z,2023-04-07T19:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924665,26,1,1,2,6,c9swyor08g9pedxpe3n321svu,1,31.3,64.2,2023-04-07T19:02:55.520Z,2023-04-07T19:02:57Z,4170615509,213,2.8,4170615503,140,21.2,4170615507,212,11.3,4170615505,141,70.0,4170615501,56,Back,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924703,21,45,1,2,8,2ry1fixv27p3xepazsxcuyoho,0,72.1,24.9,2023-04-07T19:02:57.088Z,2023-04-07T19:03:01Z,4170615853,233,27,4170615687,286,,4170615685,56,Center,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924721,27,3,1,2,8,c9swyor08g9pedxpe3n321svu,1,27.9,75.1,2023-04-07T19:02:57.088Z,2023-04-10T08:48:29Z,4170615821,233,21,4179193823,464,,4170615769,285,,4170615767,56,Back,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924743,28,1,1,2,11,c9swyor08g9pedxpe3n321svu,0,40.8,82.4,2023-04-07T19:03:00.704Z,2023-04-07T19:03:03Z,4170615907,141,78.2,4170616091,286,,4170615903,140,41.3,4170615913,213,4.9,4170616087,233,22,4170616085,236,,4170615911,212,2.9,4170615899,56,Back,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924771,22,74,1,2,11,2ry1fixv27p3xepazsxcuyoho,1,60.9,24.4,2023-04-07T19:03:00.705Z,2023-04-07T19:52:05Z,4170616051,56,Center,4170616053,285,,4170616115,233,28,,,,,,,,,,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924791,23,49,1,2,15,2ry1fixv27p3xepazsxcuyoho,1,60.7,30.8,2023-04-07T19:03:04.258Z,2023-04-07T19:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924837,24,1,1,2,17,2ry1fixv27p3xepazsxcuyoho,1,59.7,31.4,2023-04-07T19:03:05.987Z,2023-04-07T19:03:07Z,4170616423,140,53.0,4170616429,213,3.1,4170616427,212,7.0,4170616421,56,Center,4170616425,141,31.7,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924887,25,1,1,2,18,2ry1fixv27p3xepazsxcuyoho,1,53.1,31.7,2023-04-07T19:03:07.379Z,2023-04-07T19:03:10Z,4170616703,56,Back,4170616707,141,22.6,4170616711,212,8.0,4170616715,213,4.0,4170616705,140,48.3,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924907,26,1,1,2,21,2ry1fixv27p3xepazsxcuyoho,1,47.1,18.8,2023-04-07T19:03:10.243Z,2023-04-07T19:03:11Z,4170616815,140,64.7,4170616821,213,5.8,4170616817,141,4.0,4170616813,56,Right,4170616819,212,21.0,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924925,27,1,1,2,22,2ry1fixv27p3xepazsxcuyoho,1,64.7,4,2023-04-07T19:03:11.587Z,2023-04-07T19:03:13Z,4170616919,140,55.3,4170616917,56,Right,4170616923,212,10.8,4170616921,141,10.3,4170616925,213,2.7,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924939,28,1,1,2,24,2ry1fixv27p3xepazsxcuyoho,1,55.6,13,2023-04-07T19:03:13.187Z,2023-04-07T19:03:14Z,4170617041,56,Center,4170617045,141,29.3,4170617049,213,1.3,4170617043,140,58.6,4170617047,212,11.5,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924949,29,1,1,2,25,2ry1fixv27p3xepazsxcuyoho,1,58.6,29.3,2023-04-07T19:03:14.292Z,2023-04-07T19:03:15Z,4170617101,213,6.0,4170617095,140,63.8,4170617099,212,5.7,4170617093,56,Center,4170617097,141,27.1,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
