id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/16/value
2463118969,1051,43,1,0,20,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-09-08T18:00:34.255Z,2022-09-21T23:05:41Z,3796795511,144,82,3796795491,178,0,,,,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463119091,1619,43,1,0,20,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-09-08T18:00:34.322Z,2022-09-21T23:07:36Z,3796796923,144,83,3796796097,399,69888,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463119319,1620,83,1,0,20,d47tf49ishm9qnfd8zyc8wv0j,1,36.3,5,2022-09-08T18:00:34.322Z,2022-09-21T23:07:55Z,3796797351,399,69888,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249449,10,1,1,0,20,2xl3g56k2mbuwdbre46s29vt4,1,61.4,95.7,2022-09-08T18:00:34.384Z,2022-09-21T23:05:53Z,3765631267,56,Left,3765631273,212,3.7,3765631269,140,59.2,3765631271,141,91.5,3765631275,213,4.0,3789498067,178,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249453,11,1,1,0,20,2xl3g56k2mbuwdbre46s29vt4,1,59.2,91.5,2022-09-08T18:00:35.172Z,2022-09-21T23:06:08Z,3765631297,141,91.5,3789498129,178,,3765631293,56,Left,3765631299,212,5.2,3765631295,140,64.2,3765631301,213,0,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249491,12,1,1,0,21,2xl3g56k2mbuwdbre46s29vt4,1,64.2,91.5,2022-09-08T18:00:35.786Z,2022-09-21T23:06:35Z,3765631501,140,68.8,3765631505,212,5.8,3765631507,213,0.6,3789498215,178,,3765631503,141,96.3,3765631499,56,Left,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249497,13,61,1,0,22,2xl3g56k2mbuwdbre46s29vt4,0,69.8,96.8,2022-09-08T18:00:36.469Z,2022-09-18T08:19:23Z,3765631515,56,Left,3789498327,178,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249523,3,49,1,0,25,d47tf49ishm9qnfd8zyc8wv0j,1,11.4,2.2,2022-09-08T18:00:39.957Z,2022-09-18T08:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249531,4,1,1,0,25,d47tf49ishm9qnfd8zyc8wv0j,0,11.4,2.2,2022-09-08T18:00:39.992Z,2022-09-18T08:19:49Z,3789498663,178,,3765631663,213,5.5,3765631657,140,14.0,3765631653,157,,3765631659,141,0.0,3765631655,56,Back,3765631665,1,,3765631661,212,3.9,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249535,5,5,1,0,26,d47tf49ishm9qnfd8zyc8wv0j,0,16.2,-2,2022-09-08T18:00:40.491Z,2022-09-18T08:20:00Z,3765631681,56,Back,3765631683,347,,3765632273,233,14,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249623,14,5,1,0,26,2xl3g56k2mbuwdbre46s29vt4,1,83.8,102,2022-09-08T18:00:40.491Z,2022-09-18T08:19:59Z,3765632187,56,Left,3765632189,347,,3765632221,233,5,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249727,15,1,1,0,36,2xl3g56k2mbuwdbre46s29vt4,1,78.3,100,2022-09-08T18:00:51.241Z,2022-09-18T08:20:08Z,3765632737,141,95.9,3765632733,56,Left,3765632739,212,18.0,3765632741,213,3.4,3765632735,140,61.6,3765632731,107,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249757,16,1,1,0,40,2xl3g56k2mbuwdbre46s29vt4,1,61.6,95.9,2022-09-08T18:00:54.589Z,2022-09-18T08:20:11Z,3765632917,213,5.9,3765632909,56,Left,3765632913,141,86.3,3789498869,178,,3765632915,212,16.2,3765632911,140,75.7,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459176881,691,1,1,0,41,2xl3g56k2mbuwdbre46s29vt4,0,76.7,86.2,2022-09-08T18:00:55.801Z,2022-09-18T08:20:17Z,3775871673,56,Left,3789498951,178,,3775871681,213,0.2,3775871677,141,90.2,3775871679,212,11.1,3775871675,140,86.9,3775871671,168,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249763,6,49,1,0,44,d47tf49ishm9qnfd8zyc8wv0j,1,12.7,5.5,2022-09-08T18:00:58.812Z,2022-09-18T08:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249783,7,1,1,0,46,d47tf49ishm9qnfd8zyc8wv0j,0,2.6,1,2022-09-08T18:01:00.682Z,2022-09-18T08:20:30Z,3765633073,56,Back,3765633077,141,2.0,3765633081,213,0.1,3789499107,178,,3765633079,212,13.4,3765633075,140,15.3,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249795,17,49,1,0,47,2xl3g56k2mbuwdbre46s29vt4,1,86.1,92.7,2022-09-08T18:01:01.798Z,2022-09-18T08:20:42Z,,,,,,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249839,18,1,1,0,53,2xl3g56k2mbuwdbre46s29vt4,0,98.7,89.3,2022-09-08T18:01:07.456Z,2022-09-18T08:20:56Z,3789499375,178,,3765634639,286,,3765633415,213,3.1,3765634633,236,,3765633407,56,Left,3765634635,233,8,3765633411,141,89.4,3765633413,212,1.7,b21fztzyrqua7i6lkfk7wh979,K. Yoda,3765633409,140,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249851,8,74,1,0,53,d47tf49ishm9qnfd8zyc8wv0j,1,2.6,12.8,2022-09-08T18:01:07.860Z,2022-09-18T08:21:03Z,3789499481,178,,3765633481,56,Back,3765634671,233,18,3765634603,285,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249875,9,6,1,0,53,d47tf49ishm9qnfd8zyc8wv0j,0,2.8,11.7,2022-09-08T18:01:07.900Z,2022-09-18T08:21:12Z,3765633685,233,19,3765633623,73,,3765633621,56,Back,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249855,19,6,1,0,53,2xl3g56k2mbuwdbre46s29vt4,1,97.2,88.3,2022-09-08T18:01:07.900Z,2022-09-18T08:21:12Z,3765633645,233,9,3765633505,56,Left,3765633507,73,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250237,20,1,1,1,30,2xl3g56k2mbuwdbre46s29vt4,1,99.5,99.5,2022-09-08T18:01:44.619Z,2022-09-18T08:21:17Z,3765635693,56,Center,3775872237,20,,3765635689,155,,3765635685,2,,3765635697,141,59.6,3765635701,213,4.4,3789499641,178,,3765635687,6,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,3765635695,140,91.8,3765635691,223,3765635699,212,28.3,,,,,,,,,,,,,,,,,,,,,,,
2459177241,692,61,1,1,31,2xl3g56k2mbuwdbre46s29vt4,0,89,62.2,2022-09-08T18:01:45.797Z,2022-09-18T08:21:42Z,3775872811,56,Center,3789500063,178,,,,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250239,10,49,1,1,31,d47tf49ishm9qnfd8zyc8wv0j,1,11.2,38.5,2022-09-08T18:01:45.886Z,2022-09-18T08:21:47Z,,,,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250293,11,1,1,1,36,d47tf49ishm9qnfd8zyc8wv0j,0,26.1,22.5,2022-09-08T18:01:50.311Z,2022-09-18T08:21:52Z,3765636023,212,35.8,3765636017,56,Center,3765636027,1,,3789500311,178,,3765636015,155,,3765636019,140,56.8,3765636021,141,45.5,3765636025,213,0.5,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250299,21,49,1,1,38,2xl3g56k2mbuwdbre46s29vt4,1,43.1,49.1,2022-09-08T18:01:52.428Z,2022-09-18T08:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250377,22,1,1,1,39,2xl3g56k2mbuwdbre46s29vt4,1,38.8,58.8,2022-09-08T18:01:54.017Z,2022-09-18T08:22:00Z,3765636507,212,25.3,3765636503,140,15.0,3765636509,213,3.3,3765636505,141,53.4,3765636501,56,Back,3789500479,178,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250463,23,1,1,1,44,2xl3g56k2mbuwdbre46s29vt4,1,10.7,42.2,2022-09-08T18:01:58.979Z,2022-09-18T08:22:02Z,3765636925,56,Right,3765636929,141,6.2,3765636931,212,57.9,3765636935,1,,3789500527,178,,3765636933,213,5.8,3765636927,140,60.7,3765636923,157,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250477,24,50,1,1,48,2xl3g56k2mbuwdbre46s29vt4,1,60.4,4.5,2022-09-08T18:02:02.915Z,2022-09-18T08:22:16Z,3765636987,286,,3765636985,56,Right,3776050301,233,12,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250507,12,7,1,1,49,d47tf49ishm9qnfd8zyc8wv0j,1,39.6,95.5,2022-09-08T18:02:03.720Z,2022-09-18T08:22:22Z,3765637173,233,24,3765637143,56,Back,3765637141,167,,3765637145,285,,3775873233,385,,3789500885,178,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250513,13,5,1,1,50,d47tf49ishm9qnfd8zyc8wv0j,0,37.6,101,2022-09-08T18:02:04.345Z,2022-09-18T08:22:27Z,3765637169,56,Back,3765637829,233,25,3765637171,347,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250611,25,5,1,1,50,2xl3g56k2mbuwdbre46s29vt4,1,62.4,-1,2022-09-08T18:02:04.345Z,2022-09-18T08:22:26Z,3765637743,347,,3765637805,233,13,3765637741,56,Right,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250635,26,1,1,2,1,2xl3g56k2mbuwdbre46s29vt4,0,58.5,0,2022-09-08T18:02:16.120Z,2022-09-18T08:22:33Z,3765637887,107,,3765637895,212,14.1,3765637891,140,70.4,3765637893,141,8.5,3765637897,213,0.5,3765637889,56,Right,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463090103,1617,67,1,2,3,d47tf49ishm9qnfd8zyc8wv0j,1,20.6,88,2022-09-08T18:02:17.690Z,2022-09-21T18:16:44Z,3796646293,233,1049,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463090099,1049,67,1,2,3,2xl3g56k2mbuwdbre46s29vt4,0,79.4,12,2022-09-08T18:02:17.691Z,2022-09-21T18:12:30Z,3796646297,233,1617,,,,,,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463030641,929,43,1,2,3,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-09-08T18:02:17.708Z,2022-09-21T18:11:24Z,3796645239,144,67,3796337797,233,723,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463030639,723,43,1,2,3,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-09-08T18:02:17.709Z,2022-09-21T18:11:24Z,3796337809,233,929,3796645219,144,67,,,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250625,14,8,1,2,3,d47tf49ishm9qnfd8zyc8wv0j,1,19.4,88.7,2022-09-08T18:02:17.722Z,2022-09-21T18:16:44Z,3789501053,178,,3765637833,56,Back,3775873347,384,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463089923,1616,43,1,2,4,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-09-08T18:02:19.053Z,2022-09-21T18:12:03Z,3796645447,233,1048,3796645837,144,67,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463089917,1048,43,1,2,4,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-09-08T18:02:19.054Z,2022-09-21T18:12:02Z,3796645831,144,67,3796645455,233,1616,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463090145,1618,67,1,2,4,d47tf49ishm9qnfd8zyc8wv0j,1,30.8,78.4,2022-09-08T18:02:19.082Z,2022-09-21T18:16:45Z,3796646461,233,1050,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463090143,1050,67,1,2,4,2xl3g56k2mbuwdbre46s29vt4,0,69.2,21.6,2022-09-08T18:02:19.083Z,2022-09-21T18:12:47Z,3796646469,233,1618,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250673,15,1,1,2,4,d47tf49ishm9qnfd8zyc8wv0j,1,40.6,72.9,2022-09-08T18:02:19.093Z,2022-09-21T18:16:45Z,3765638115,212,5.2,3765638111,140,37.1,3789501165,178,,3765638117,213,2.3,3765638109,56,Back,3765638113,141,78.4,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459177583,910,49,1,2,6,d47tf49ishm9qnfd8zyc8wv0j,1,32.3,83.6,2022-09-08T18:02:20.675Z,2022-09-18T08:23:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250707,16,1,1,2,6,d47tf49ishm9qnfd8zyc8wv0j,1,38.4,75,2022-09-08T18:02:20.720Z,2022-09-18T08:24:34Z,3765638267,212,18.4,3765638263,140,29.2,3789502573,178,,3765638269,213,2.1,3765638265,141,98.1,3765638261,56,Back,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250719,18,1,1,2,11,d47tf49ishm9qnfd8zyc8wv0j,0,27.9,97.4,2022-09-08T18:02:25.854Z,2022-09-18T08:23:32Z,3765647027,236,,3765638333,56,Back,3765638337,141,96.8,3765647029,233,27,3765638339,212,1.5,3765638331,157,,3765647033,286,,3789502187,178,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,3765638343,1,,3765638335,140,3765638341,213,6.0,29.3,,,,,,,,,,,,,,,,,,,,,,
2457250745,27,74,1,2,11,2xl3g56k2mbuwdbre46s29vt4,1,73.1,2.2,2022-09-08T18:02:25.893Z,2022-09-18T08:23:38Z,3765638477,285,,3765647049,233,18,3765638475,56,Right,3789502265,178,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250753,20,5,1,2,11,d47tf49ishm9qnfd8zyc8wv0j,1,27.6,101.2,2022-09-08T18:02:26.147Z,2022-09-18T08:24:41Z,3765638521,347,,3765638585,233,28,3765638519,56,Back,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
