id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2516546197,117,49,1,15,53,aekjg4wbxaixtwu4aicmiju92,1,40.8,11,2023-03-06T17:46:28.788Z,2023-03-26T04:59:46Z,,,,,,,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546203,118,4,1,15,55,aekjg4wbxaixtwu4aicmiju92,1,39.8,11.6,2023-03-06T17:46:30.953Z,2023-03-26T04:59:54Z,4078851393,152,,4078851395,265,,4078851397,286,,4078851389,13,,4078851391,56,Back,4078851435,233,124,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546207,124,4,1,15,55,c9swyor08g9pedxpe3n321svu,0,60.2,88.4,2023-03-06T17:46:30.954Z,2023-03-26T04:59:53Z,4078851417,152,,4078851421,285,,4078851413,13,,4124325707,178,,4078851415,56,Left,4078851455,233,118,4078851419,265,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546257,119,43,1,16,9,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-06T17:46:44.795Z,2023-03-06T17:46:47Z,4078851845,144,49,,,,,,,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546299,120,1,1,16,13,aekjg4wbxaixtwu4aicmiju92,1,42.1,8,2023-03-06T17:46:48.502Z,2023-03-26T04:59:58Z,4078851907,152,,4124325741,178,,4078851911,140,44.8,4078851905,5,,4078851917,213,1.3,4078851913,141,25.2,4078851909,56,Back,4078851915,212,12.0,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546311,121,1,1,16,15,aekjg4wbxaixtwu4aicmiju92,1,46.1,23,2023-03-06T17:46:50.519Z,2023-03-26T05:00:05Z,4124325809,178,,4078851967,212,14.2,4078851965,141,2.5,4078851963,140,43.7,4078851969,213,4.5,4078851961,56,Back,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546335,122,1,1,16,16,aekjg4wbxaixtwu4aicmiju92,1,43.7,2.5,2023-03-06T17:46:51.935Z,2023-03-26T05:00:10Z,4078852063,140,26.3,4078852065,141,8.8,4078852067,212,18.8,4124325867,178,,4078852061,56,Back,4078852069,213,2.9,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546351,123,1,1,16,19,aekjg4wbxaixtwu4aicmiju92,1,25.3,10.4,2023-03-06T17:46:54.782Z,2023-03-26T05:00:23Z,4078852149,140,8.4,4078852155,213,2.3,4078852153,212,26.5,4124326047,178,,4078852147,56,Back,4078852151,141,39.4,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546389,124,1,1,16,23,aekjg4wbxaixtwu4aicmiju92,1,8.6,39.4,2023-03-06T17:46:58.087Z,2023-03-26T05:00:27Z,4124326149,178,,4078852321,212,24.7,4078852315,56,Back,4078852319,141,4.7,4078852317,140,15.5,4078852327,213,5.0,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546409,125,1,1,16,28,aekjg4wbxaixtwu4aicmiju92,0,31.5,4.7,2023-03-06T17:47:03.560Z,2023-03-26T05:00:31Z,4078852431,212,63.1,4078852429,141,18.8,4078852423,155,,4078852433,213,0.2,4124326193,178,,4078852435,1,,4078852425,56,Right,4078852427,140,90.9,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546413,125,49,1,16,33,c9swyor08g9pedxpe3n321svu,1,11.7,80.6,2023-03-06T17:47:07.998Z,2023-03-26T05:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546455,126,1,1,16,35,c9swyor08g9pedxpe3n321svu,1,12.4,64.2,2023-03-06T17:47:10.728Z,2023-03-26T05:00:42Z,4078852651,212,22.2,4124326327,178,,4078852645,56,Back,4078852647,140,23.7,4078852653,213,5.3,4078852649,141,36.6,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546499,127,1,1,16,41,c9swyor08g9pedxpe3n321svu,1,30.2,32.4,2023-03-06T17:47:16.262Z,2023-03-26T05:00:50Z,4078852883,212,22.5,4078852885,213,1.6,4078852879,140,29.1,4124326421,178,,4078852881,141,65.4,4078852877,56,Back,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546507,128,1,1,16,47,c9swyor08g9pedxpe3n321svu,1,33.2,63.6,2023-03-06T17:47:22.917Z,2023-03-26T05:00:56Z,4078852947,212,18.4,4124326475,178,,4078852943,140,26.1,4078852945,141,38.9,4078852941,56,Back,4078852949,213,4.3,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546535,129,1,1,16,51,c9swyor08g9pedxpe3n321svu,1,26.6,38.6,2023-03-06T17:47:26.195Z,2023-03-26T05:01:00Z,4078853113,212,22.2,4078853115,213,1.3,4078853109,140,31.9,4078853107,56,Back,4124326529,178,,4078853111,141,70.2,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546563,130,1,1,16,56,c9swyor08g9pedxpe3n321svu,1,53,77.3,2023-03-06T17:47:31.847Z,2023-03-26T05:01:04Z,4078853231,212,16.9,4078853229,141,95.7,4078853233,213,0.8,4124326583,178,,4078853225,56,Left,4078853227,140,63.8,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546601,131,1,1,16,59,c9swyor08g9pedxpe3n321svu,1,63.8,95.7,2023-03-06T17:47:34.727Z,2023-03-26T05:01:09Z,4078853411,140,84.5,4124326663,178,,4078853413,141,93.2,4078853415,212,21.8,4078853409,56,Left,4078853417,213,6.2,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546607,132,3,1,17,4,c9swyor08g9pedxpe3n321svu,0,93.5,93.2,2023-03-06T17:47:39.032Z,2023-03-26T05:02:59Z,4124327885,178,,4078853439,286,,4085452863,465,,4078853437,56,Left,4078853471,233,126,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546611,126,7,1,17,4,aekjg4wbxaixtwu4aicmiju92,1,6.5,6.8,2023-03-06T17:47:39.674Z,2023-03-26T05:03:03Z,4078853467,233,132,4124327943,178,,4085452943,385,,4078853457,285,,4078853455,56,Back,4078853453,167,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546615,127,6,1,17,5,aekjg4wbxaixtwu4aicmiju92,0,3.5,6.2,2023-03-06T17:47:40.154Z,2023-03-26T05:03:07Z,4078853483,73,,4078853521,233,133,4078853481,56,Back,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546619,133,6,1,17,5,c9swyor08g9pedxpe3n321svu,1,96.5,93.8,2023-03-06T17:47:40.154Z,2023-03-26T05:03:06Z,4078853513,233,127,4078853495,56,Left,4078853499,73,,,,,,,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546817,134,1,1,17,43,c9swyor08g9pedxpe3n321svu,1,99.5,99.5,2023-03-06T17:48:18.641Z,2023-03-26T05:03:12Z,4078854589,140,95.4,4124328065,178,,4078854595,213,4.5,4078854593,212,18.3,4078854585,6,,4078854591,141,73.3,4078854587,56,Center,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546831,135,1,1,17,45,c9swyor08g9pedxpe3n321svu,1,95.5,75.9,2023-03-06T17:48:20.395Z,2023-03-26T05:03:17Z,4078854653,140,86.2,4078854655,141,87.4,4078854657,212,12.5,4078854651,56,Left,4078854659,213,2.5,4124328157,178,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517789963,719,45,1,17,47,aekjg4wbxaixtwu4aicmiju92,0,12.5,12.4,2023-03-06T17:48:22.515Z,2023-03-26T05:03:21Z,4085455447,285,,4085455445,56,Back,4085738605,233,931,,,,,,,,,,,,,,,,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517789961,931,3,1,17,47,c9swyor08g9pedxpe3n321svu,1,87.5,87.6,2023-03-06T17:48:22.515Z,2023-03-26T05:03:21Z,4085455441,56,Left,4085455443,286,,4085455517,465,,4085738589,233,719,4124328209,178,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546845,136,1,1,17,49,c9swyor08g9pedxpe3n321svu,1,92.3,84.4,2023-03-06T17:48:24.253Z,2023-03-26T05:03:25Z,4078854711,212,39.9,4078854705,56,Center,4078854701,2,,4078854715,1,,4078854707,140,88.9,4078854703,155,,4085455829,72,,4124328273,178,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,4085455827,387,,4078854713,213,4.6,4085455823,225,,,4078854709,141,,,,,,,,,25.9,,,,,,,,,,,,,,
2516546849,137,61,1,17,51,c9swyor08g9pedxpe3n321svu,0,88.8,25.6,2023-03-06T17:48:26.270Z,2023-03-26T05:03:32Z,4124328353,178,,4078854721,56,Center,,,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546841,128,49,1,17,55,aekjg4wbxaixtwu4aicmiju92,1,20.7,95.1,2023-03-06T17:48:29.990Z,2023-03-26T05:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546875,129,3,1,17,58,aekjg4wbxaixtwu4aicmiju92,0,44.2,96.2,2023-03-06T17:48:33.387Z,2023-03-26T05:03:44Z,4085456589,465,,4078855153,233,138,4078854855,56,Back,4124328527,178,,4078854857,286,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546917,138,7,1,17,59,c9swyor08g9pedxpe3n321svu,1,55.8,3.8,2023-03-06T17:48:34.853Z,2023-03-26T05:04:06Z,4124328553,178,,4078855081,167,,4085456645,385,,4078855083,56,Right,4078855115,233,129,4078855085,285,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546925,130,5,1,18,1,aekjg4wbxaixtwu4aicmiju92,1,51.9,101.4,2023-03-06T17:48:36.082Z,2023-03-26T05:04:10Z,4078856355,233,139,4078855135,347,,4078855133,56,Left,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516546921,139,5,1,18,1,c9swyor08g9pedxpe3n321svu,0,48.1,-1.4,2023-03-06T17:48:36.082Z,2023-03-26T05:04:11Z,4078856359,233,130,4078855109,347,,4078855107,56,Back,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547019,131,1,1,18,27,aekjg4wbxaixtwu4aicmiju92,0,51.9,100,2023-03-06T17:49:02.205Z,2023-03-26T05:04:17Z,4078855647,56,Left,4078855679,189,,4078855651,141,91.2,4078855645,107,,4078855657,1,,4078855653,212,25.8,4078855655,213,6.0,4078855649,140,75.6,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547021,140,49,1,18,28,c9swyor08g9pedxpe3n321svu,1,34.4,8.9,2023-03-06T17:49:03.525Z,2023-03-26T05:04:33Z,4078856321,189,,,,,,,,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547027,141,1,1,18,30,c9swyor08g9pedxpe3n321svu,0,34.4,8.9,2023-03-06T17:49:05.935Z,2023-03-26T05:04:39Z,4078855699,212,16.6,4078855697,141,26.8,4124329299,178,,4078855701,213,0.8,4078855695,140,45.1,4078855693,56,Back,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547033,132,49,1,18,32,aekjg4wbxaixtwu4aicmiju92,1,56.2,71.2,2023-03-06T17:49:07.551Z,2023-03-26T05:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547041,133,1,1,18,33,aekjg4wbxaixtwu4aicmiju92,1,56.2,71.2,2023-03-06T17:49:08.470Z,2023-03-26T05:04:50Z,4078855771,141,90.6,4078855769,140,37.2,4124329433,178,,4078855775,213,2.6,4078855767,56,Back,4078855773,212,23.9,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547045,134,1,1,18,35,aekjg4wbxaixtwu4aicmiju92,1,37.2,90.6,2023-03-06T17:49:10.561Z,2023-03-26T05:04:54Z,4124329485,178,,4078855791,141,84.7,4078855787,56,Left,4078855789,140,54.1,4078855793,212,18.2,4078855795,213,6.1,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547065,135,1,1,18,36,aekjg4wbxaixtwu4aicmiju92,1,54.1,84.7,2023-03-06T17:49:11.244Z,2023-03-26T05:04:58Z,4078855897,140,43.4,4078855895,56,Back,4124329541,178,,4078855901,212,12.8,4078855899,141,93.8,4078855903,213,2.6,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547067,136,4,1,18,38,aekjg4wbxaixtwu4aicmiju92,1,43.2,95.6,2023-03-06T17:49:13.060Z,2023-03-26T05:05:32Z,4078855911,56,Back,4078855917,286,,4078855913,152,,4078855921,233,142,4078855909,13,,4078855915,265,,,,,,,,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547059,142,4,1,18,38,c9swyor08g9pedxpe3n321svu,0,56.8,4.4,2023-03-06T17:49:13.061Z,2023-03-26T05:05:32Z,4078855877,285,,4124329945,178,,4078855875,265,,4078855873,152,,4078855869,13,,4078855927,233,136,4078855871,56,Right,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547123,143,17,1,18,50,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-06T17:49:25Z,2023-03-26T05:05:51Z,4078856229,31,,4078856233,13,243,4078856231,392,,,,,,,,,,,,,,,,,hki3chjlidmwubff6srauj56,Abdullah Al Hamdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547277,137,1,1,19,7,aekjg4wbxaixtwu4aicmiju92,1,45,95.6,2023-03-06T17:49:42.885Z,2023-03-26T05:06:03Z,4078856915,213,4.1,4078856909,140,31.9,4124330345,178,,4078856913,212,22.6,4078856905,152,,4085460499,189,,4078856903,5,,4078856911,141,69.3,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,4078856907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547287,138,1,1,19,13,aekjg4wbxaixtwu4aicmiju92,1,31.9,69.3,2023-03-06T17:49:48.329Z,2023-03-26T05:06:06Z,4078856975,141,22.1,4085460579,189,,4078856973,140,35.4,4078856981,1,,4078856977,212,32.3,4078856979,213,4.8,4078856971,56,Back,4124330381,178,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547315,139,1,1,19,15,aekjg4wbxaixtwu4aicmiju92,1,36.4,20.9,2023-03-06T17:49:50.314Z,2023-03-26T05:06:12Z,4124330443,178,,4078857161,141,20.6,4085460645,189,,4078857165,213,6.3,4078857159,140,99.5,4078857157,56,Right,4078857167,1,,4078857153,155,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,4078857163,212,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524805649,1211,67,1,19,20,aekjg4wbxaixtwu4aicmiju92,1,97.5,19.1,2023-03-06T17:49:55.167Z,2023-03-26T13:02:33Z,4124792961,233,1860,,,,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524805647,1860,67,1,19,20,c9swyor08g9pedxpe3n321svu,0,2.5,80.9,2023-03-06T17:49:55.168Z,2023-03-26T12:49:11Z,4124792967,233,1211,,,,,,,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547317,140,1,1,19,20,aekjg4wbxaixtwu4aicmiju92,0,99.3,20.6,2023-03-06T17:49:55.205Z,2023-03-26T13:02:33Z,4078857175,2,,4124330571,178,,4078857181,140,99.3,4085460855,225,,4078857265,233,144,4078857185,212,0.8,4085460859,20,,4078857269,286,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,4078857177,155,,4078857179,56,Center,4078857263,236,,,4078857187,213,4078857183,141,21.8,4085460857,387,,,,1.6,,,,,,,,,,,,,,
2516547325,144,12,1,19,20,c9swyor08g9pedxpe3n321svu,1,0.9,75.6,2023-03-06T17:49:55.291Z,2023-03-26T05:06:30Z,4078857241,185,,4078857243,56,Back,4078857271,233,140,4124330665,389,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547327,141,6,1,19,20,aekjg4wbxaixtwu4aicmiju92,1,100,23.2,2023-03-06T17:49:55.646Z,2023-03-26T05:06:35Z,4078857247,75,,4078857327,233,145,4078857245,56,Center,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547337,145,6,1,19,20,c9swyor08g9pedxpe3n321svu,0,0,76.8,2023-03-06T17:49:55.646Z,2023-03-26T05:06:34Z,4078857333,233,141,4078857319,73,,4078857317,56,Back,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547431,142,1,1,19,41,aekjg4wbxaixtwu4aicmiju92,1,99.5,0.5,2023-03-06T17:50:16.786Z,2023-03-26T05:06:43Z,4078857773,56,Right,4078857775,140,95.5,4078857777,141,5.9,4078857781,213,2.4,4078857771,6,,4124330853,178,,4078857779,212,5.6,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547529,145,1,1,19,44,aekjg4wbxaixtwu4aicmiju92,1,93.8,4.9,2023-03-06T17:50:19.075Z,2023-03-26T05:06:53Z,4078858285,141,8.6,4078858283,140,89.0,4078858287,212,5.6,4078858289,213,2.7,4078858281,56,Right,4124330945,178,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547439,143,1,1,19,45,aekjg4wbxaixtwu4aicmiju92,0,85.6,11.4,2023-03-06T17:50:20.966Z,2023-03-26T05:06:56Z,4078857825,213,1.2,4085461453,223,,4078857815,155,,4078857821,141,41.9,4124330975,178,,4078857819,140,92.5,4078857823,212,22.0,4085461455,72,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,4078857813,2,,4078857817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547447,146,12,1,19,46,c9swyor08g9pedxpe3n321svu,1,11.8,69.6,2023-03-06T17:50:21.717Z,2023-03-26T05:07:09Z,4078857869,213,4.4,4078857883,15,,4078857861,56,Back,4124331129,388,,4078857865,141,39.4,4078857863,140,6.3,4078857867,212,21.3,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547467,147,4,1,19,48,c9swyor08g9pedxpe3n321svu,1,4.8,38.6,2023-03-06T17:50:23.235Z,2023-03-26T05:13:50Z,4078857965,285,,4078857963,152,,4078857957,13,,4078857967,233,144,4078857959,294,,4078857961,56,Back,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547463,144,4,1,19,48,aekjg4wbxaixtwu4aicmiju92,0,95.2,61.4,2023-03-06T17:50:23.236Z,2023-03-26T05:13:49Z,4124335631,178,,4078857973,233,147,4078857941,286,,4078857939,152,,4078857937,56,Center,4078857933,13,,4078857935,294,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547633,148,1,1,20,21,c9swyor08g9pedxpe3n321svu,0,12.8,39.7,2023-03-06T17:50:56.671Z,2023-03-26T05:13:55Z,4078858823,140,68.8,4078858819,152,,4078858827,212,62.9,4078858831,1,,4078858829,213,5.9,4078858817,157,,4124335771,178,,4078858825,141,6.8,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,4078858821,56,Right,4078858815,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547643,146,61,1,20,25,aekjg4wbxaixtwu4aicmiju92,1,28.6,89.1,2023-03-06T17:51:00.315Z,2023-03-26T05:14:08Z,4124335921,15,,4124335923,388,,4078858895,56,Back,,,,,,,,,,,,,,,,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547667,149,4,1,20,28,c9swyor08g9pedxpe3n321svu,1,77.9,18.6,2023-03-06T17:51:03.855Z,2023-03-26T05:14:23Z,4078859017,13,,4078859021,152,,4078859027,233,147,4078859019,56,Right,4078859025,286,,4078859023,265,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547663,147,4,1,20,28,aekjg4wbxaixtwu4aicmiju92,0,22.1,81.4,2023-03-06T17:51:03.856Z,2023-03-26T05:14:23Z,4078859013,265,,4078859009,56,Back,4078859015,285,,4078859011,152,,4078859033,233,149,4078859007,13,,4124336059,178,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516547921,148,17,1,20,59,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-06T17:51:34.703Z,2023-03-26T05:14:59Z,4078860527,31,,4078860531,13,243,4078860529,393,,,,,,,,,,,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516548063,150,1,1,21,47,c9swyor08g9pedxpe3n321svu,1,78.8,9.8,2023-03-06T17:52:22.964Z,2023-03-26T05:15:05Z,4078861297,152,,4085465299,20,,4078861305,212,44.9,4124336613,178,,4078861293,5,,4085465297,224,,4078861299,56,Center,4078861301,140,96.8,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,4078861307,213,1.1,4078861295,155,,4078861303,141,69.7,,4078861309,1,4078861291,2,,,,,,,,,,,,,,,,,,,,,
2516548067,151,1,1,21,50,c9swyor08g9pedxpe3n321svu,0,96.8,69.7,2023-03-06T17:52:25.167Z,2023-03-26T05:15:11Z,4078861327,213,4.4,4078861317,3,,4124336673,388,,4078861321,140,95.7,4078861323,141,64.3,4078861319,56,Center,4078861325,212,3.8,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516548073,149,12,1,21,52,aekjg4wbxaixtwu4aicmiju92,1,5.8,33.3,2023-03-06T17:52:27.134Z,2023-03-26T05:15:19Z,4078861369,212,28.1,4078861371,213,0.0,4078861363,56,Back,4078861365,140,32.6,4078861373,15,,4078861367,141,34.3,4124336743,388,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
