id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2546008249,4,74,1,0,9,2kzl64gp8x37bon8tyxojqrr1,1,61.2,8.7,2023-05-08T18:30:50.355Z,2023-05-08T18:42:34Z,4263179887,56,Right,4263179891,285,,4263205119,233,7,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008313,8,1,1,0,13,d47tf49ishm9qnfd8zyc8wv0j,1,38.5,85.4,2023-05-08T18:30:53.796Z,2023-05-08T18:30:55Z,4263180337,213,0.8,4263180331,141,94.2,4263180329,140,44.3,4263180335,212,8.5,4263180327,56,Back,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008333,9,1,1,0,14,d47tf49ishm9qnfd8zyc8wv0j,1,45.4,94.4,2023-05-08T18:30:55.444Z,2023-05-08T19:31:07Z,4263180425,212,11.2,4263180421,140,48.3,4263180423,141,78.5,4263180427,213,5.0,4263180419,56,Back,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008339,10,1,1,0,15,d47tf49ishm9qnfd8zyc8wv0j,1,47.9,84.7,2023-05-08T18:30:56.180Z,2023-05-08T19:31:14Z,4263180455,212,8.2,4263180457,213,4.1,4263180453,141,74.6,4263180451,140,43.7,4263180449,56,Back,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008377,11,1,1,0,16,d47tf49ishm9qnfd8zyc8wv0j,1,44,69.6,2023-05-08T18:30:56.692Z,2023-05-08T18:31:00Z,4263180713,212,29.5,4263180711,141,30.0,4263180709,140,55.5,4263180715,213,5.1,4263180707,56,Center,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008475,12,1,1,0,19,d47tf49ishm9qnfd8zyc8wv0j,1,63.8,25.1,2023-05-08T18:30:59.923Z,2023-05-08T19:21:57Z,4263181249,212,10.3,4263181245,140,73.1,4263181247,141,29.8,4263181243,56,Center,4263181251,213,0.3,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008477,13,61,1,0,19,d47tf49ishm9qnfd8zyc8wv0j,0,69.1,29.5,2023-05-08T18:30:59.948Z,2023-05-08T19:22:09Z,4263181255,56,Center,,,,,,,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008453,5,49,1,0,20,2kzl64gp8x37bon8tyxojqrr1,1,26.4,74.4,2023-05-08T18:31:01.036Z,2023-05-08T18:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008457,6,1,1,0,20,2kzl64gp8x37bon8tyxojqrr1,0,28.5,66.2,2023-05-08T18:31:01.370Z,2023-05-08T19:20:35Z,4263363091,233,128,4263219249,236,,4263219251,286,,4263219069,141,68.4,4263219067,140,29.5,4263219073,213,1.0,4263219071,212,1.8,4263219065,56,Back,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546016947,128,74,1,0,20,d47tf49ishm9qnfd8zyc8wv0j,1,68.9,30.5,2023-05-08T18:31:01.371Z,2023-05-08T19:22:41Z,4263363121,233,6,4263363073,285,,4263240769,56,Center,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008509,8,43,1,0,26,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-05-08T18:31:07.507Z,2023-05-08T18:39:35Z,4263224175,144,49,,,,,,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008511,9,1,1,0,27,2kzl64gp8x37bon8tyxojqrr1,0,21.8,87.8,2023-05-08T18:31:07.651Z,2023-05-08T19:15:05Z,4263181631,233,14,4263181527,56,Back,4263181635,286,,4263181529,140,23.6,4263181629,236,,4263181535,213,0.2,4263181533,212,1.9,4263181531,141,88.3,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008517,14,74,1,0,27,d47tf49ishm9qnfd8zyc8wv0j,1,69.8,9.7,2023-05-08T18:31:07.652Z,2023-05-08T19:22:41Z,4263181693,233,9,4263181567,285,,4263181565,56,Right,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008585,10,1,1,0,28,2kzl64gp8x37bon8tyxojqrr1,0,19.7,91.2,2023-05-08T18:31:08.867Z,2023-05-08T19:20:44Z,4263181985,140,50.1,4263181995,1,,4263181993,213,0.2,4263181987,141,100.0,4263181983,56,Left,4263181979,157,,4263181989,212,32.7,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008595,11,5,1,0,30,2kzl64gp8x37bon8tyxojqrr1,0,46.2,101.7,2023-05-08T18:31:10.643Z,2023-05-08T19:22:34Z,4263182043,347,,4263182041,56,Back,4263182531,233,15,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008671,15,5,1,0,30,d47tf49ishm9qnfd8zyc8wv0j,1,53.8,-1.7,2023-05-08T18:31:10.643Z,2023-05-08T18:31:17Z,4263182515,56,Right,4263182527,233,11,4263182517,347,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008705,16,1,1,0,36,d47tf49ishm9qnfd8zyc8wv0j,1,57.7,0,2023-05-08T18:31:16.755Z,2023-05-12T13:40:53Z,4269986285,189,,4263182719,1,,4263182707,107,,4263182715,212,29.9,4263182709,56,Back,4263182717,213,2.3,4263182713,141,30.4,4263182711,140,38.3,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008767,17,1,1,0,38,d47tf49ishm9qnfd8zyc8wv0j,1,34.6,30.7,2023-05-08T18:31:18.835Z,2023-05-08T18:31:22Z,4263183105,141,63.8,4263183101,140,34.9,4263183109,212,22.5,4263183097,56,Back,4263183113,213,1.6,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008853,18,1,1,0,41,d47tf49ishm9qnfd8zyc8wv0j,1,34.9,59.7,2023-05-08T18:31:22.324Z,2023-05-08T18:31:29Z,4263183665,155,,4263183675,212,23.9,4263183671,140,56.7,4263183673,141,49.8,4263183677,213,6.0,4263183669,56,Center,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008875,19,1,1,0,48,d47tf49ishm9qnfd8zyc8wv0j,1,56.7,49.8,2023-05-08T18:31:28.916Z,2023-05-12T13:41:36Z,4263183783,212,19.5,4263183781,141,58.1,4263183779,140,74.5,4263183785,213,0.3,4263183775,168,,4263183773,3,,4263183777,56,Center,4263185209,210,15,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008879,20,15,1,0,49,d47tf49ishm9qnfd8zyc8wv0j,1,74.1,53.2,2023-05-08T18:31:30.275Z,2023-05-12T13:41:37Z,4263184539,82,,4263185245,215,,4263184607,233,12,4263185241,102,53.7,4263185235,29,,4263185237,55,19,4263185231,72,,4263185251,328,,dp5fmyett2g7fvus88m85fsut,U. Matić,4263185257,146,76.6,4263183809,18,,,4263185243,103,19,4263183811,56,Center,4269987349,76,4263183807,22,4263185265,230,98.4,4263185261,147,53.2,4263185267,231,50,,,,,,,,,,,
2546008883,12,10,1,0,49,2kzl64gp8x37bon8tyxojqrr1,1,23.8,47,2023-05-08T18:31:30.375Z,2023-05-12T13:59:47Z,4263184693,233,20,4263183833,94,,4263183835,56,Back,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008921,21,1,1,0,50,d47tf49ishm9qnfd8zyc8wv0j,0,72.3,72.6,2023-05-08T18:31:31.523Z,2023-05-08T18:31:58Z,4263184107,56,Left,4263184109,140,93.2,4263184115,213,0.4,4263184111,141,88.0,4263184113,212,24.3,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546036089,400,43,1,0,52,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-05-08T18:31:32.774Z,2023-05-08T19:13:27Z,4263339223,144,61,4263338195,56,Back,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008941,13,12,1,0,54,2kzl64gp8x37bon8tyxojqrr1,1,6.7,5,2023-05-08T18:31:34.610Z,2023-05-08T18:31:35Z,4263184279,167,,4263184229,213,4.5,4263184227,212,4.8,4263184221,56,Back,4263184223,140,5.7,4263184225,141,0.0,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546008951,14,5,1,0,54,2kzl64gp8x37bon8tyxojqrr1,0,6.8,-1,2023-05-08T18:31:34.915Z,2023-05-08T19:22:34Z,4263184249,56,Back,4263184251,347,,4263184661,233,22,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009003,22,5,1,0,54,d47tf49ishm9qnfd8zyc8wv0j,1,93.2,101,2023-05-08T18:31:34.915Z,2023-05-08T18:31:38Z,4263184529,347,,4263184567,233,14,4263184527,56,Left,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009341,23,1,1,1,20,d47tf49ishm9qnfd8zyc8wv0j,1,87.5,100,2023-05-08T18:32:01.076Z,2023-05-08T18:43:25Z,4263186777,212,5.6,4263186773,140,83.9,4263186771,56,Left,4263186775,141,95.4,4263186769,107,,4263186779,213,4.0,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009371,24,1,1,1,21,d47tf49ishm9qnfd8zyc8wv0j,1,79.5,93.7,2023-05-08T18:32:01.923Z,2023-05-08T18:43:38Z,4263186961,141,97.8,4263186963,212,8.8,4263186957,56,Left,4263186965,213,0.3,4263186959,140,87.4,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009381,25,1,1,1,22,d47tf49ishm9qnfd8zyc8wv0j,1,87.3,97.8,2023-05-08T18:32:02.955Z,2023-05-08T18:43:34Z,4263187045,212,6.8,4263187039,56,Left,4263187047,213,3.5,4263187041,140,81.2,4263187043,141,94.4,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546019333,137,1,1,1,22,d47tf49ishm9qnfd8zyc8wv0j,0,79.8,97.2,2023-05-08T18:32:03.064Z,2023-05-08T19:14:15Z,4263246751,213,0,4263247047,233,29,4263247045,236,,4263246743,56,Left,4263246747,141,97.2,4263246745,140,81.4,4263247051,286,,4263246749,212,1.7,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546010373,29,74,1,1,22,2kzl64gp8x37bon8tyxojqrr1,1,11.4,3.4,2023-05-08T18:32:03.065Z,2023-05-08T19:22:41Z,4263247055,233,137,4263193283,56,Back,4263193285,285,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009477,26,1,1,1,26,d47tf49ishm9qnfd8zyc8wv0j,1,81,94.2,2023-05-08T18:32:07.092Z,2023-05-08T18:43:37Z,4263187553,141,96.0,4263187563,213,3.1,4263187559,212,19.1,4263187543,56,Left,4263187549,140,62.8,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009513,27,1,1,1,31,d47tf49ishm9qnfd8zyc8wv0j,1,55,92.6,2023-05-08T18:32:12.035Z,2023-05-08T18:32:15Z,4263187769,1,,4263187759,56,Right,4263187763,141,10.7,4263187761,140,53.9,4263187767,213,4.7,4263187757,196,,4263187765,212,55.7,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009551,28,1,1,1,34,d47tf49ishm9qnfd8zyc8wv0j,1,53.9,10.7,2023-05-08T18:32:15.203Z,2023-05-08T18:32:17Z,4263187995,212,17.3,4263187985,56,Right,4263187997,213,6.0,4263187991,141,4.0,4263187987,140,69.8,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009555,29,61,1,1,36,d47tf49ishm9qnfd8zyc8wv0j,0,69.8,4,2023-05-08T18:32:17.475Z,2023-05-08T18:32:17Z,4263188013,56,Right,,,,,,,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009665,15,5,1,1,37,2kzl64gp8x37bon8tyxojqrr1,1,23.7,101.1,2023-05-08T18:32:17.699Z,2023-05-08T18:32:24Z,4263188643,233,30,4263188637,347,,4263188635,56,Back,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009563,30,5,1,1,37,d47tf49ishm9qnfd8zyc8wv0j,0,76.3,-1.1,2023-05-08T18:32:17.699Z,2023-05-08T19:22:34Z,4263188051,56,Right,4263188053,347,,4263188679,233,15,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009701,16,1,1,1,43,2kzl64gp8x37bon8tyxojqrr1,1,19.2,100,2023-05-08T18:32:24.322Z,2023-05-08T18:32:26Z,4263188887,213,5.1,4263188879,56,Back,4263188883,141,83.6,4263188881,140,24.4,4263188885,212,13.6,4263188877,107,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009727,17,1,1,1,46,2kzl64gp8x37bon8tyxojqrr1,1,24.4,83.6,2023-05-08T18:32:26.850Z,2023-05-08T18:32:29Z,4263189035,1,,4263189029,141,33.1,4263189033,213,4.7,4263189031,212,34.3,4263189027,140,24.4,4263189025,56,Back,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009751,18,1,1,1,48,2kzl64gp8x37bon8tyxojqrr1,1,24.4,33.1,2023-05-08T18:32:29.058Z,2023-05-08T18:32:31Z,4263189211,141,12.9,4263189209,140,27.5,4263189215,212,14.1,4263189207,56,Back,4263189219,213,4.9,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009775,19,1,1,1,50,2kzl64gp8x37bon8tyxojqrr1,1,27.5,12.9,2023-05-08T18:32:30.754Z,2023-05-08T18:32:32Z,4263189341,212,14.2,4263189343,213,5.7,4263189339,141,1.7,4263189337,140,38.9,4263189335,56,Back,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009849,20,1,1,1,51,2kzl64gp8x37bon8tyxojqrr1,1,38.9,2.6,2023-05-08T18:32:32.082Z,2023-05-08T18:32:35Z,4263189783,213,2.6,4263189779,212,11.7,4263189777,141,11.7,4263189773,56,Back,4263189775,140,29.4,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009903,21,1,1,1,55,2kzl64gp8x37bon8tyxojqrr1,1,28.7,13.4,2023-05-08T18:32:35.858Z,2023-05-08T18:32:40Z,4263190121,213,1.6,4263190115,140,26.7,4263190113,56,Back,4263190117,141,56.1,4263190119,212,29.1,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546009953,22,1,1,2,0,2kzl64gp8x37bon8tyxojqrr1,1,30.9,55.5,2023-05-08T18:32:40.770Z,2023-05-08T18:32:44Z,4263190479,213,1.6,4263190475,141,83.3,4263190473,140,31.2,4263190471,56,Back,4263190477,212,18.9,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
