id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2511867199,8,1,1,0,9,dbhdov3cc47kcr1hjg5qr5qg7,0,43.3,53.4,2023-02-25T13:00:25.271Z,2023-03-18T10:31:39Z,4054118341,140,43.9,4054118337,3,,4054118347,213,4.8,4104230205,388,,4054118345,212,6.8,4054118339,56,Back,4054118343,141,43.4,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867211,5,49,1,0,11,7dkxxicrwn77jpdfkwpnlnnyn,1,51,59,2023-02-25T13:00:26.982Z,2023-03-18T09:39:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867237,6,1,1,0,11,7dkxxicrwn77jpdfkwpnlnnyn,0,50.6,59.6,2023-02-25T13:00:27.042Z,2023-03-18T09:39:10Z,4104230351,178,,4054118557,141,62.4,4054118551,157,,4054118561,213,0.1,4054118563,1,,4054118555,140,68.1,4054118553,56,Center,4054118559,212,18.5,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867255,9,49,1,0,13,dbhdov3cc47kcr1hjg5qr5qg7,1,24.6,32.5,2023-02-25T13:00:28.937Z,2023-03-18T09:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867273,10,1,1,0,13,dbhdov3cc47kcr1hjg5qr5qg7,1,24.8,31.8,2023-02-25T13:00:28.978Z,2023-03-18T09:39:25Z,4054118749,140,29.6,4054118751,141,16.4,4054118753,212,11.6,4054118747,56,Back,4054118755,213,5.2,4104230521,178,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867291,11,1,1,0,18,dbhdov3cc47kcr1hjg5qr5qg7,1,30.4,16.7,2023-02-25T13:00:33.698Z,2023-03-18T09:39:36Z,4054118859,213,2.5,4054118853,140,22.0,4054118855,141,26.7,4104230653,178,,4054118851,56,Back,4054118857,212,11.1,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867315,12,1,1,0,20,dbhdov3cc47kcr1hjg5qr5qg7,1,21.8,27.3,2023-02-25T13:00:35.736Z,2023-03-18T09:39:42Z,4054118989,141,41.3,4054118993,213,1.5,4104230715,178,,4054118985,56,Back,4054118991,212,9.6,4054118987,140,22.6,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867335,13,1,1,0,22,dbhdov3cc47kcr1hjg5qr5qg7,0,22.2,36.4,2023-02-25T13:00:37.969Z,2023-03-18T09:39:45Z,4054119097,56,Back,4054119101,141,39.1,4054119103,212,18.9,4054119099,140,40.1,4054119105,213,0.1,4104230753,178,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867357,7,49,1,0,24,7dkxxicrwn77jpdfkwpnlnnyn,1,58.7,64.1,2023-02-25T13:00:39.811Z,2023-03-18T09:39:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867409,8,1,1,0,25,7dkxxicrwn77jpdfkwpnlnnyn,0,58.5,63.9,2023-02-25T13:00:41.303Z,2023-03-18T09:40:00Z,4054119571,212,13.6,4054119565,56,Center,4054119567,140,71.4,4054119573,213,6.2,4054119569,141,61.8,4104230919,178,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867415,9,4,1,0,26,7dkxxicrwn77jpdfkwpnlnnyn,1,72.8,59.6,2023-02-25T13:00:42.320Z,2023-03-18T09:40:24Z,4054119599,56,Center,4054119605,286,,4054165225,233,14,4054119603,265,,4054119601,152,,4054119597,13,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511867389,14,4,1,0,26,dbhdov3cc47kcr1hjg5qr5qg7,0,27.2,40.4,2023-02-25T13:00:42.321Z,2023-03-18T09:40:24Z,4054119455,285,,4054119453,265,,4054119447,13,,4054119451,152,,4054119449,56,Back,4054165245,233,9,4104231169,178,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511868159,10,15,1,1,35,7dkxxicrwn77jpdfkwpnlnnyn,1,73.6,56.3,2023-02-25T13:01:50.803Z,2023-03-18T09:40:28Z,4054126121,102,50.6,4054123455,56,Center,4054126127,146,84.3,4054126131,230,99.5,4054123451,26,,4104231223,178,,4065220385,78,,4054126125,458,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,4054125699,233,15,4054126129,147,54.0,4054123453,18,4054125683,82,4054126133,231,49.3,4054125679,20,4054126123,103,19,,,,,,,,,,,,,,,,,,,,
2511868181,15,10,1,1,35,dbhdov3cc47kcr1hjg5qr5qg7,1,17.5,36.7,2023-02-25T13:01:51.138Z,2023-03-18T09:40:37Z,4054124735,239,,4104231343,15,,4054125725,233,10,4054123571,94,,4054123573,56,Back,4104231341,388,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511868909,17,61,1,1,39,dbhdov3cc47kcr1hjg5qr5qg7,1,18.9,36.9,2023-02-25T13:01:55.135Z,2023-03-18T09:40:50Z,4054128121,56,Back,4104231511,178,,,,,,,,,,,,,,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511868349,11,27,1,1,46,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-02-25T13:02:02.296Z,2023-03-18T09:40:58Z,4054124523,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511868333,16,27,1,1,46,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-02-25T13:02:02.296Z,2023-03-18T09:40:58Z,4054124283,53,tt0300qkkmgu52dbkxcaywut,4054124505,233,11,4054124279,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869151,12,28,1,2,49,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-02-25T13:03:05.093Z,2023-03-18T09:41:25Z,4054128621,55,11,4054128839,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869195,18,28,1,2,49,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-02-25T13:03:05.093Z,2023-03-18T09:41:25Z,4054128825,233,12,4054128815,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869161,13,68,1,2,51,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-02-25T13:03:07.082Z,2023-03-18T09:41:33Z,4065222953,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869365,21,68,1,2,52,dbhdov3cc47kcr1hjg5qr5qg7,0,0,0,2023-02-25T13:03:07.764Z,2023-03-18T09:41:43Z,4065222971,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869237,14,1,1,2,53,7dkxxicrwn77jpdfkwpnlnnyn,0,67.5,36.5,2023-02-25T13:03:08.582Z,2023-03-18T09:41:54Z,4054129085,1,,4054129079,141,93.6,4054129083,213,1.1,4054129075,56,Left,4065223515,189,,4104232321,178,,4054129081,212,43.5,4054129077,140,86.2,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,4054352773,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869271,19,12,1,2,55,dbhdov3cc47kcr1hjg5qr5qg7,1,11.8,12.6,2023-02-25T13:03:11.273Z,2023-03-18T09:42:04Z,4054352457,213,4.8,4054352449,167,,4054352451,140,13.0,4104232469,388,,4054129229,56,Back,4065223653,15,,4054352455,212,9.9,4054352453,141,0.0,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869305,16,5,1,2,57,7dkxxicrwn77jpdfkwpnlnnyn,1,84,101.2,2023-02-25T13:03:12.585Z,2023-03-18T09:42:12Z,4054129453,233,20,4054129425,347,,4054129423,56,Left,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869295,20,5,1,2,57,dbhdov3cc47kcr1hjg5qr5qg7,0,16,-1.2,2023-02-25T13:03:12.585Z,2023-03-18T09:42:13Z,4054129477,233,16,4054129381,347,,4054129379,56,Back,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869371,17,1,1,3,1,7dkxxicrwn77jpdfkwpnlnnyn,1,83.1,100,2023-02-25T13:03:17.025Z,2023-03-18T09:42:17Z,4054129795,56,Center,4054129815,1,,4054129799,140,54.1,4054129807,212,35.3,4054129791,107,,4054129811,213,3.7,4054129803,141,75.1,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869399,18,1,1,3,5,7dkxxicrwn77jpdfkwpnlnnyn,1,58.4,68.9,2023-02-25T13:03:20.633Z,2023-03-18T09:42:28Z,4054129991,140,45.9,4104232787,178,,4054129995,141,44.6,4054129999,212,21.1,4054129989,56,Back,4054130003,213,4.0,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869495,19,1,1,3,10,7dkxxicrwn77jpdfkwpnlnnyn,1,46.2,44,2023-02-25T13:03:26.331Z,2023-03-18T09:42:32Z,4054130445,140,86.7,4104232861,178,,4054130443,56,Right,4054130457,1,,4054130449,141,14.9,4054130453,212,46.9,4054130441,155,,4054130455,213,5.8,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869671,20,1,1,3,17,7dkxxicrwn77jpdfkwpnlnnyn,1,86.3,10.2,2023-02-25T13:03:32.418Z,2023-03-18T09:42:36Z,4054131329,212,12.7,4054131323,140,74.4,4054131321,56,Right,4104232933,178,,4054131327,141,7.2,4054131331,213,3.3,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869531,22,43,1,3,19,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-02-25T13:03:34.962Z,2023-03-01T14:34:12Z,4054359849,233,21,4054130637,285,0,4054130635,56,Back,4065225859,144,74,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869679,21,1,1,3,19,7dkxxicrwn77jpdfkwpnlnnyn,1,68.1,11,2023-02-25T13:03:35.239Z,2023-03-18T09:42:42Z,4054357547,141,13.9,4104233021,178,,4054357543,56,Right,4054357549,212,11.7,4054357551,213,3.0,4054357545,140,57.1,,,,,,,c12jn6s39vsx86muur0cv16hg,A. Oumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511914433,344,1,1,3,23,7dkxxicrwn77jpdfkwpnlnnyn,1,53.6,14.6,2023-02-25T13:03:38.359Z,2023-03-18T09:42:46Z,4054358455,56,Back,4054358469,1,,4054358465,213,1.9,4054358459,141,69.3,4104233047,178,,4054358457,140,42.9,4054358461,212,38.9,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869761,23,1,1,3,32,7dkxxicrwn77jpdfkwpnlnnyn,0,54.3,77.3,2023-02-25T13:03:47.520Z,2023-03-18T09:42:52Z,4054131819,141,75.9,4104233131,178,,4054131813,155,,4054131821,212,29.6,4054131815,56,Center,4054131823,213,6.3,4054131817,140,82.5,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869809,23,1,1,3,34,dbhdov3cc47kcr1hjg5qr5qg7,1,13.3,23.6,2023-02-25T13:03:49.936Z,2023-03-18T09:42:57Z,4054132017,141,17.6,4054132011,3,,4054132013,56,Back,4054132019,212,12.5,4104233203,388,,4054132015,140,24.6,4054132021,213,6.0,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513974353,847,49,1,3,36,dbhdov3cc47kcr1hjg5qr5qg7,1,23.1,20.5,2023-02-25T13:03:51.471Z,2023-03-18T09:43:16Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869841,24,45,1,3,36,7dkxxicrwn77jpdfkwpnlnnyn,0,75.2,76.4,2023-02-25T13:03:51.655Z,2023-03-18T09:43:27Z,4054132155,286,,4054132153,56,Center,4054132251,233,24,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869831,24,3,1,3,36,dbhdov3cc47kcr1hjg5qr5qg7,1,24.8,23.6,2023-02-25T13:03:51.655Z,2023-03-18T09:43:27Z,4054132211,233,24,4054132125,56,Back,4104233675,178,,4065227925,465,,4054132127,285,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869837,25,61,1,3,37,dbhdov3cc47kcr1hjg5qr5qg7,0,24.4,15.9,2023-02-25T13:03:52.633Z,2023-03-18T09:43:33Z,4104233801,178,,4054132141,56,Back,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869881,25,49,1,3,38,7dkxxicrwn77jpdfkwpnlnnyn,1,60.5,95.6,2023-02-25T13:03:53.941Z,2023-03-18T09:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521349219,962,83,1,3,40,dbhdov3cc47kcr1hjg5qr5qg7,1,33.5,6.4,2023-02-25T13:03:55.749Z,2023-03-18T10:49:34Z,4104303381,399,490291,,,,,,,,,,,,,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869981,26,1,1,3,41,7dkxxicrwn77jpdfkwpnlnnyn,1,60.5,95.6,2023-02-25T13:03:57.289Z,2023-03-18T09:43:48Z,4054132957,213,3.9,4054132949,56,Left,4054132951,140,53.2,4104234131,178,,4054132953,141,84.9,4054132955,212,10.6,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511869993,27,1,1,3,44,7dkxxicrwn77jpdfkwpnlnnyn,1,42.4,77.1,2023-02-25T13:04:00.036Z,2023-03-18T09:44:01Z,4054133007,140,33.6,4054133019,213,3.2,4054133015,212,9.2,4104234363,178,,4054133003,56,Back,4054133011,141,76.5,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511870013,28,1,1,3,46,7dkxxicrwn77jpdfkwpnlnnyn,1,33.5,76.5,2023-02-25T13:04:01.490Z,2023-03-18T09:44:07Z,4054133117,212,12.6,4054133109,56,Back,4054133111,140,40.5,4054133113,141,91.6,4054133121,213,0.9,4104234437,178,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511870075,29,1,1,3,49,7dkxxicrwn77jpdfkwpnlnnyn,0,40.3,90.8,2023-02-25T13:04:04.453Z,2023-03-18T10:09:56Z,4054133435,213,6.3,4104255221,178,,4054133425,155,,4054133429,140,86.0,4054133433,212,48.0,4054133437,1,,4054133431,141,89.4,4054133427,56,Left,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511870067,26,49,1,3,53,dbhdov3cc47kcr1hjg5qr5qg7,1,20.3,10.9,2023-02-25T13:04:08.537Z,2023-03-18T10:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511870153,27,1,1,3,57,dbhdov3cc47kcr1hjg5qr5qg7,1,10.2,3.8,2023-02-25T13:04:12.717Z,2023-03-18T10:10:13Z,4054133857,140,7.3,4054133855,56,Back,4054133863,213,1.8,4104255533,178,,4054133859,141,23.3,4054133861,212,13.6,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
