id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2546702657,18,61,1,0,12,f0zsn74nz0o01gr30weun240i,1,46,88.6,2023-05-10T16:00:37.080Z,2023-05-10T16:02:49Z,4266827815,56,Back,,,,,,,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702131,7,1,1,0,13,dbhdov3cc47kcr1hjg5qr5qg7,1,55.6,23.8,2023-05-10T16:00:37.815Z,2023-05-10T16:03:24Z,4266824709,212,13.1,4266824711,213,4.8,4266824705,140,56.8,4266824707,141,4.6,4266824703,56,Right,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702133,8,61,1,0,14,dbhdov3cc47kcr1hjg5qr5qg7,0,57.4,3.6,2023-05-10T16:00:39.648Z,2023-05-10T16:00:39Z,4266824717,56,Right,,,,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702147,4,4,1,0,15,f0zsn74nz0o01gr30weun240i,1,48.2,87.6,2023-05-10T16:00:39.750Z,2023-05-10T16:28:01Z,4266824781,56,Back,4266826885,10,,4266848563,286,,4266844483,233,9,4266826887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702141,9,4,1,0,15,dbhdov3cc47kcr1hjg5qr5qg7,0,51.8,12.4,2023-05-10T16:00:39.751Z,2023-05-10T16:28:01Z,4266826875,152,,4266826873,10,,4266826877,285,,4266824755,56,Right,4266844497,233,4,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702165,5,1,1,0,23,f0zsn74nz0o01gr30weun240i,1,43.4,96,2023-05-10T16:00:48.391Z,2023-05-10T16:03:11Z,4266824905,140,37.2,4266828287,189,,4266824903,56,Back,4266824907,141,86.6,4266824911,213,3.9,4266827013,5,,4266827015,152,,4266824909,212,9.1,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702171,6,1,1,0,24,f0zsn74nz0o01gr30weun240i,1,37.3,86,2023-05-10T16:00:49.383Z,2023-05-10T16:00:51Z,4266824959,213,4.6,4266824955,141,59.4,4266824957,212,18.2,4266824953,140,35.1,4266824951,56,Back,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702175,7,1,1,0,26,f0zsn74nz0o01gr30weun240i,1,35.1,59.4,2023-05-10T16:00:51.062Z,2023-05-10T16:16:00Z,4266824981,56,Back,4266824987,212,20.1,4266824983,140,25.5,4266824989,213,4.2,4266824985,141,33.8,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702189,8,1,1,0,28,f0zsn74nz0o01gr30weun240i,1,27,29.3,2023-05-10T16:00:53.206Z,2023-05-10T16:00:56Z,4266825073,141,6.5,4266825077,213,5.1,4266825069,56,Back,4266825075,212,17.0,4266825071,140,33.7,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702195,9,1,1,0,31,f0zsn74nz0o01gr30weun240i,1,35.2,6.1,2023-05-10T16:00:56.711Z,2023-05-10T16:00:58Z,4266825107,56,Right,4266825115,213,6.3,4266825113,212,23.5,4266825109,140,57.6,4266825111,141,5.3,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702201,10,1,1,0,33,f0zsn74nz0o01gr30weun240i,0,57.6,5.3,2023-05-10T16:00:58.711Z,2023-05-10T16:00:59Z,4266825147,140,70.5,4266825149,141,10.6,4266825145,56,Right,4266825153,213,0.3,4266825151,212,14.0,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702207,10,49,1,0,37,dbhdov3cc47kcr1hjg5qr5qg7,1,31.5,87.2,2023-05-10T16:01:02.144Z,2023-05-10T16:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702237,11,1,1,0,37,dbhdov3cc47kcr1hjg5qr5qg7,1,32.5,87.3,2023-05-10T16:01:02.610Z,2023-05-10T16:01:09Z,4266825337,56,Back,4266825341,141,76.2,4266825345,213,5.8,4266825343,212,17.4,4266825339,140,47.4,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702249,12,1,1,0,45,dbhdov3cc47kcr1hjg5qr5qg7,0,60.6,83.5,2023-05-10T16:01:10.208Z,2023-05-10T16:01:14Z,4266825421,213,6.0,4266825419,212,32.9,4266825423,1,,4266825433,4,,4266825417,141,70.6,4266825413,56,Center,4266825415,140,90.8,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702251,11,54,1,0,49,f0zsn74nz0o01gr30weun240i,1,5.5,28.6,2023-05-10T16:01:13.769Z,2023-05-10T16:01:16Z,4266825479,232,,,,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702255,12,52,1,0,50,f0zsn74nz0o01gr30weun240i,1,5.5,28.6,2023-05-10T16:01:14.921Z,2023-05-10T16:01:15Z,,,,,,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702291,13,1,1,0,52,f0zsn74nz0o01gr30weun240i,1,9.8,32,2023-05-10T16:01:17.610Z,2023-05-10T16:16:31Z,4266825651,140,29.8,4266825953,189,,4266825655,212,21.4,4266825649,56,Back,4266825653,141,38.0,4266825657,213,0.2,4266825647,123,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702299,14,43,1,0,57,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-10T16:01:21.834Z,2023-05-10T16:16:32Z,4266825679,141,43.1,4266825681,212,10.5,4266825683,213,5.3,4266825787,189,0,4266825675,56,Back,4266840577,144,1,4266825677,140,31.1,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702317,15,1,1,0,59,f0zsn74nz0o01gr30weun240i,1,31.1,43.1,2023-05-10T16:01:24.218Z,2023-05-10T16:16:39Z,4266825771,212,10.9,4266825765,56,Back,4266825767,140,28.0,4266825773,213,1.9,4266825769,141,58.4,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702351,16,1,1,1,4,f0zsn74nz0o01gr30weun240i,1,27,58.8,2023-05-10T16:01:29.388Z,2023-05-10T16:01:33Z,4266825945,141,69.6,4266825943,140,24.5,4266825947,212,7.8,4266825949,213,1.9,4266825941,56,Back,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702443,14,27,1,1,25,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-05-10T16:01:50.025Z,2023-05-10T16:21:03Z,4266844551,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702433,17,27,1,1,25,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-10T16:01:50.025Z,2023-05-10T16:21:04Z,4266844555,233,14,4266826379,53,bodbz7zwlae3zytzhmbk5ncwk,4266826377,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702975,15,28,1,3,20,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-05-10T16:03:44.809Z,2023-05-10T16:05:23Z,4266830981,233,19,4266829277,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702941,19,28,1,3,20,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-10T16:03:44.809Z,2023-05-10T16:05:24Z,4266829037,55,17,4266830991,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702979,20,68,1,3,22,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-10T16:03:46.742Z,2023-05-10T16:04:46Z,4266830303,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703283,35,68,1,3,22,dbhdov3cc47kcr1hjg5qr5qg7,0,0,0,2023-05-10T16:03:47.455Z,2023-05-10T16:06:17Z,4266832019,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702981,21,1,1,3,23,f0zsn74nz0o01gr30weun240i,1,14.1,70.1,2023-05-10T16:03:47.934Z,2023-05-10T16:06:43Z,4266830871,212,19.2,4266830869,141,92.1,4266830873,213,0.9,4266830985,189,,4266830867,140,25.6,4266830865,56,Back,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702985,22,1,1,3,30,f0zsn74nz0o01gr30weun240i,1,22.4,89.8,2023-05-10T16:03:55.094Z,2023-05-10T16:06:42Z,4266832385,140,48.3,4266832389,212,27.3,4266832383,56,Back,4266832387,141,93.1,4266832391,213,0.1,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702993,23,3,1,3,33,f0zsn74nz0o01gr30weun240i,0,70.8,91.9,2023-05-10T16:03:57.814Z,2023-05-10T16:03:59Z,4266829359,233,16,4266829347,56,Left,4266829349,286,,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702991,16,7,1,3,33,dbhdov3cc47kcr1hjg5qr5qg7,0,29.2,8.1,2023-05-10T16:03:57.815Z,2023-05-10T16:03:58Z,4266829335,56,Back,4266829355,233,23,4266829337,285,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702995,24,1,1,3,34,f0zsn74nz0o01gr30weun240i,0,72.5,85.5,2023-05-10T16:03:58.934Z,2023-05-10T16:09:50Z,4266829369,212,3.6,4266829371,213,0.2,4266829363,56,Left,4266829367,141,86.7,4266829365,140,75.8,4266835901,233,17,4266835899,236,,4266835905,286,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703001,17,74,1,3,34,dbhdov3cc47kcr1hjg5qr5qg7,1,26.9,11.8,2023-05-10T16:03:58.935Z,2023-05-10T16:20:58Z,4266829393,56,Back,4266835907,233,24,4266835895,285,,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546702999,25,61,1,3,35,f0zsn74nz0o01gr30weun240i,0,77.3,90.5,2023-05-10T16:04:00.582Z,2023-05-10T16:04:00Z,4266829391,56,Left,,,,,,,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703005,18,49,1,3,38,dbhdov3cc47kcr1hjg5qr5qg7,1,22.7,5.1,2023-05-10T16:04:02.948Z,2023-05-10T16:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703009,19,1,1,3,40,dbhdov3cc47kcr1hjg5qr5qg7,0,24.4,3.1,2023-05-10T16:04:05.613Z,2023-05-10T16:09:12Z,4266835363,286,,4266830775,140,25.2,4266835357,236,,4266830777,141,3.8,4266829423,56,Back,4266835359,233,28,4266830779,212,1.0,4266830781,213,0.5,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703035,28,74,1,3,40,f0zsn74nz0o01gr30weun240i,1,77.6,99.5,2023-05-10T16:04:05.614Z,2023-05-10T16:20:58Z,4266829519,56,Left,4266835355,285,,4266835379,233,19,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703011,26,43,1,3,41,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-10T16:04:06.343Z,2023-05-10T16:04:09Z,4266829509,144,74,4266829425,56,Left,4266829427,285,0,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703025,20,5,1,3,42,dbhdov3cc47kcr1hjg5qr5qg7,1,24.2,-1.4,2023-05-10T16:04:07.044Z,2023-05-10T16:04:14Z,4266829483,347,,4266829531,233,27,4266829481,56,Back,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703033,27,5,1,3,42,f0zsn74nz0o01gr30weun240i,0,75.8,101.4,2023-05-10T16:04:07.044Z,2023-05-10T16:21:02Z,4266829523,233,20,4266829517,347,,4266829515,56,Left,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703057,21,1,1,3,50,dbhdov3cc47kcr1hjg5qr5qg7,1,25.1,0,2023-05-10T16:04:15.189Z,2023-05-10T16:04:15Z,4266829641,56,Back,4266829649,213,1.2,4266829639,107,,4266829647,212,13.3,4266829643,140,30.1,4266829645,141,15.9,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703075,22,1,1,3,51,dbhdov3cc47kcr1hjg5qr5qg7,1,31.2,17,2023-05-10T16:04:16.389Z,2023-05-10T16:04:19Z,4266829739,213,1.6,4266829733,140,30.6,4266829737,212,12.8,4266829735,141,35.8,4266829731,56,Back,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703089,23,1,1,3,55,dbhdov3cc47kcr1hjg5qr5qg7,1,31.6,40,2023-05-10T16:04:20.421Z,2023-05-10T16:10:09Z,4266829835,141,79.3,4266829837,212,26.8,4266829833,140,29.5,4266829847,189,,4266829829,56,Back,4266829839,213,1.7,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546704483,86,1,1,3,59,dbhdov3cc47kcr1hjg5qr5qg7,1,28.9,82.6,2023-05-10T16:04:23.999Z,2023-05-10T16:12:59Z,4266837737,140,23.3,4266837739,141,68.0,4266837743,213,4.2,4266837735,56,Back,4266837769,189,,4266837741,212,11.5,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703093,24,1,1,4,3,dbhdov3cc47kcr1hjg5qr5qg7,1,24.1,68.8,2023-05-10T16:04:27.830Z,2023-05-10T16:13:00Z,4266829861,56,Back,4266829871,212,24.0,4266829863,140,25.4,4266829867,141,33.6,4266829873,213,4.8,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703101,25,1,1,4,6,dbhdov3cc47kcr1hjg5qr5qg7,1,21.8,27.2,2023-05-10T16:04:31.470Z,2023-05-10T16:13:02Z,4266829905,56,Back,4266829909,141,32.4,4266829913,213,0.5,4266829907,140,28.3,4266829911,212,7.7,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703109,26,1,1,4,9,dbhdov3cc47kcr1hjg5qr5qg7,1,36.9,33.7,2023-05-10T16:04:33.925Z,2023-05-10T16:04:35Z,4266829979,1,,4266829975,212,33.8,4266829969,56,Right,4266829973,141,0.0,4266829977,213,5.5,4266829971,140,60.5,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703113,27,3,1,4,11,dbhdov3cc47kcr1hjg5qr5qg7,0,64.4,2.8,2023-05-10T16:04:36.262Z,2023-05-10T16:13:11Z,4266829985,286,,4266829983,56,Right,4266830067,233,29,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703121,29,7,1,4,11,f0zsn74nz0o01gr30weun240i,1,35.6,97.2,2023-05-10T16:04:36.263Z,2023-05-10T16:04:38Z,4266830057,233,27,4266830029,167,,4266830033,285,,4266830031,56,Back,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546703117,28,5,1,4,13,dbhdov3cc47kcr1hjg5qr5qg7,1,65,-1.4,2023-05-10T16:04:37.782Z,2023-05-10T16:04:38Z,4266830003,347,,4266830061,233,30,4266830001,56,Right,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
