id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2531279879,8,1,1,0,12,dbhdov3cc47kcr1hjg5qr5qg7,1,61.4,29.2,2023-04-09T19:00:43.420Z,2023-04-09T19:53:33Z,4177727107,56,Back,4177727109,140,40.8,4177727113,212,21.7,4177727115,213,3.2,4177727111,141,27.4,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531279903,9,1,1,0,15,dbhdov3cc47kcr1hjg5qr5qg7,1,40.8,32.8,2023-04-09T19:00:46.939Z,2023-04-09T19:00:48Z,4177727261,141,55.5,4177727265,213,1.3,4177727257,56,Back,4177727263,212,15.9,4177727259,140,44.4,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531279937,10,1,1,0,17,dbhdov3cc47kcr1hjg5qr5qg7,1,44.7,55.5,2023-04-09T19:00:48.252Z,2023-04-09T19:00:53Z,4177727473,141,68.1,4177727471,140,32.5,4177727477,213,2.6,4177727475,212,15.4,4177727469,56,Back,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531279965,11,1,1,0,23,dbhdov3cc47kcr1hjg5qr5qg7,1,37.3,73.6,2023-04-09T19:00:54.988Z,2023-04-09T19:00:56Z,4177727621,56,Left,4177727625,141,95.1,4177727623,140,56.3,4177727627,212,24.7,4177727629,213,0.6,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531279991,12,1,1,0,25,dbhdov3cc47kcr1hjg5qr5qg7,1,56.5,95.3,2023-04-09T19:00:56.364Z,2023-04-09T19:53:53Z,4177727781,212,30.4,4177727783,213,3.7,4177727775,56,Back,4177727779,141,72.4,4177727777,140,31.6,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280011,13,1,1,0,28,dbhdov3cc47kcr1hjg5qr5qg7,1,31.8,72.4,2023-04-09T19:00:59.324Z,2023-04-09T19:54:10Z,4177727865,212,36.5,4177727867,213,0.3,4177727869,1,,4177727855,56,Left,4177727857,140,64.8,4177972373,155,,4177727859,141,89.3,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280081,14,1,1,0,29,dbhdov3cc47kcr1hjg5qr5qg7,1,64.3,90.9,2023-04-09T19:01:00.444Z,2023-04-09T19:01:07Z,4177728201,212,9.4,4177728199,141,77.3,4177728197,140,66.1,4177728203,213,4.9,4177728195,56,Center,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280089,15,1,1,0,36,dbhdov3cc47kcr1hjg5qr5qg7,0,68.4,96.8,2023-04-09T19:01:07.356Z,2023-04-09T19:55:06Z,4177728225,56,Left,4177728233,213,5.0,4177728271,286,,4177728265,236,,4177728231,212,6.0,4177728229,141,88.4,4177728227,140,70.2,4177728267,233,3,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280091,3,74,1,0,36,d47tf49ishm9qnfd8zyc8wv0j,1,23.8,2,2023-04-09T19:01:07.357Z,2023-04-09T20:50:38Z,4177728289,233,15,4177728237,285,,4177728235,56,Back,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280143,16,43,1,0,37,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-04-09T19:01:08.532Z,2023-04-10T08:43:20Z,4177728579,286,0,4177728577,56,Left,4179186191,144,3,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280903,17,43,1,0,37,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-04-09T19:01:08.532Z,2023-04-10T08:43:18Z,4177732761,233,16,4177732561,285,0,4177732559,56,Back,4179186125,144,45,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531325531,426,1,1,0,38,dbhdov3cc47kcr1hjg5qr5qg7,1,70.8,94.4,2023-04-09T19:01:08.992Z,2023-04-09T19:55:35Z,4177976357,213,3.7,4177976351,140,64.7,4177976355,212,7.4,4177976349,56,Left,4177976353,141,89.0,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280151,17,50,1,0,41,dbhdov3cc47kcr1hjg5qr5qg7,1,66,81.2,2023-04-09T19:01:12.415Z,2023-04-09T19:55:49Z,4177728601,286,,4177976841,233,4,4177728599,56,Left,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280145,4,7,1,0,41,d47tf49ishm9qnfd8zyc8wv0j,1,34,18.8,2023-04-09T19:01:12.416Z,2023-04-10T08:43:29Z,4177728583,56,Back,4177728631,233,17,4179186417,384,,4177728585,285,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280147,5,49,1,0,43,d47tf49ishm9qnfd8zyc8wv0j,1,39.8,26.1,2023-04-09T19:01:14.247Z,2023-04-09T19:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280199,6,1,1,0,44,d47tf49ishm9qnfd8zyc8wv0j,1,43.3,31.3,2023-04-09T19:01:15.511Z,2023-04-09T19:01:19Z,4177728849,213,1.0,4177728845,141,78.5,4177728847,212,38.6,4177728841,56,Center,4177728851,1,,4177728843,140,63.7,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280259,7,1,1,0,48,d47tf49ishm9qnfd8zyc8wv0j,1,73.1,77.6,2023-04-09T19:01:19.064Z,2023-04-10T08:44:09Z,4177730123,154,,4177729151,56,Center,4177729155,141,71.7,4177730121,210,15,4177729153,140,93.9,4177729159,213,6.1,4177729157,212,22.2,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280261,8,15,1,0,51,d47tf49ishm9qnfd8zyc8wv0j,1,92.9,62,2023-04-09T19:01:22.312Z,2023-04-10T08:44:10Z,4177730187,233,18,4177730129,23,,4177730145,146,95.4,4177865269,328,,4177730135,154,,4179187375,17,,4177729523,20,,4177730143,103,8.2,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,4177730137,55,7,4177730141,102,50.9,4177729173,56,Center,4177867145,214,4177730133,29,4177730131,78,4177730147,147,58.5,,,,,,,,,,,,,,,,,,
2531280237,18,10,1,0,51,dbhdov3cc47kcr1hjg5qr5qg7,1,1.6,45,2023-04-09T19:01:22.412Z,2023-04-10T08:43:51Z,4177729905,389,,4177729055,173,,4177729907,183,,4179186901,376,,4177729957,233,8,4177729061,56,Back,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280277,9,6,1,0,51,d47tf49ishm9qnfd8zyc8wv0j,1,95.2,60.9,2023-04-09T19:01:22.923Z,2023-04-09T19:35:46Z,4177729271,56,Center,4177729277,233,19,4177729273,73,,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280255,19,6,1,0,51,dbhdov3cc47kcr1hjg5qr5qg7,0,4.8,39.1,2023-04-09T19:01:22.923Z,2023-04-10T08:44:32Z,4177729303,233,9,4177729137,56,Back,4177729139,73,,,,,,,,,,,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280589,10,1,1,1,25,d47tf49ishm9qnfd8zyc8wv0j,0,99.5,99.5,2023-04-09T19:01:56.472Z,2023-04-10T08:44:38Z,4177730871,212,30.6,4177730875,213,4.5,4177730865,56,Center,4177730861,155,,4177731135,233,20,4177730857,2,,4177730863,224,,4177730859,6,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,4177730867,140,94.2,4177730869,141,55.2,4179188181,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280631,20,12,1,1,26,dbhdov3cc47kcr1hjg5qr5qg7,1,3.4,48.9,2023-04-09T19:01:57.723Z,2023-04-10T08:44:48Z,4177979037,15,,4177978989,56,Back,4177731067,141,22.3,4177731065,140,36.8,4177731071,213,5.8,4177731069,212,39.5,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531545263,804,61,1,1,28,d47tf49ishm9qnfd8zyc8wv0j,0,69.9,70,2023-04-09T19:01:59.744Z,2023-04-10T08:45:19Z,4179189519,56,Center,,,,,,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531326355,427,61,1,1,31,dbhdov3cc47kcr1hjg5qr5qg7,1,31.7,28.3,2023-04-09T19:02:01.992Z,2023-04-09T19:57:26Z,4177980935,56,Back,,,,,,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280691,11,1,1,1,32,d47tf49ishm9qnfd8zyc8wv0j,1,65.1,76.3,2023-04-09T19:02:03.288Z,2023-04-09T19:45:48Z,4177731377,213,1.1,4177731375,212,7.8,4177731371,140,68.8,4177731369,56,Left,4177731373,141,86.3,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280711,12,1,1,1,34,d47tf49ishm9qnfd8zyc8wv0j,1,67.4,91.4,2023-04-09T19:02:05.159Z,2023-04-09T19:02:07Z,4177731485,56,Left,4177731491,212,6.5,4177731493,213,0.3,4177731489,141,93.9,4177731487,140,73.4,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280739,13,50,1,1,37,d47tf49ishm9qnfd8zyc8wv0j,1,73.2,91.2,2023-04-09T19:02:08.299Z,2023-04-09T19:51:39Z,4177731653,56,Left,4177731655,286,,4177731695,233,21,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280725,21,7,1,1,37,dbhdov3cc47kcr1hjg5qr5qg7,0,26.8,8.8,2023-04-09T19:02:08.300Z,2023-04-10T08:45:34Z,4179189929,385,,4177731567,285,,4177731691,233,13,4177731563,56,Back,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280763,14,3,1,1,39,d47tf49ishm9qnfd8zyc8wv0j,1,80.6,91.8,2023-04-09T19:02:10.907Z,2023-04-10T08:45:36Z,4177731753,56,Left,4179189993,464,,4177731801,233,22,4177731757,286,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280749,22,45,1,1,39,dbhdov3cc47kcr1hjg5qr5qg7,0,19.4,8.2,2023-04-09T19:02:10.907Z,2023-04-09T19:02:12Z,4177731711,56,Back,4177731713,285,,4177731815,233,14,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280765,15,3,1,1,40,d47tf49ishm9qnfd8zyc8wv0j,0,86.9,89.6,2023-04-09T19:02:11.800Z,2023-04-10T08:45:45Z,4177731769,286,,4177731885,233,23,4177731767,56,Left,4179190217,464,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280781,23,7,1,1,40,dbhdov3cc47kcr1hjg5qr5qg7,1,13.1,10.4,2023-04-09T19:02:11.801Z,2023-04-10T08:45:47Z,4177731849,56,Back,4177731867,233,15,4177731847,167,,4179190285,385,,4177731851,285,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280789,16,6,1,1,41,d47tf49ishm9qnfd8zyc8wv0j,1,86.9,89.6,2023-04-09T19:02:12.968Z,2023-04-09T19:02:15Z,4177731903,73,,4177731965,233,24,4177731901,56,Left,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531280801,24,6,1,1,41,dbhdov3cc47kcr1hjg5qr5qg7,0,13.1,10.4,2023-04-09T19:02:12.968Z,2023-04-10T08:46:02Z,4177731955,56,Back,4177731957,73,,4177731985,233,16,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281025,18,1,1,2,2,d47tf49ishm9qnfd8zyc8wv0j,0,99.5,99.5,2023-04-09T19:02:33.655Z,2023-04-10T08:46:06Z,4179190631,20,,4177733185,141,0.0,4177733175,6,,4177733189,213,4.7,4177733187,212,69.0,4177733179,223,,4177733289,345,,4177733177,155,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,4177733191,1,,4177733181,56,Right,4177733173,2,,4177733183,140,,,,,,,,97.6,,,,,,,,,,,,,,,,,
2531281033,19,5,1,2,5,d47tf49ishm9qnfd8zyc8wv0j,0,97.4,-2,2023-04-09T19:02:36.972Z,2023-04-09T19:35:38Z,4177733231,347,,4177733229,56,Right,4177734281,233,25,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281219,25,5,1,2,5,dbhdov3cc47kcr1hjg5qr5qg7,1,2.6,102,2023-04-09T19:02:36.972Z,2023-04-09T19:58:15Z,4177734245,56,Back,4177734247,347,,4177734251,233,19,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281271,26,1,1,2,26,dbhdov3cc47kcr1hjg5qr5qg7,1,7,100,2023-04-09T19:02:57.371Z,2023-04-09T19:03:02Z,4177734557,213,6.1,4177734561,1,,4177734547,140,51.0,4177734551,141,85.0,4177734543,56,Left,4177734553,212,47.5,4177734539,107,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281283,27,3,1,2,31,dbhdov3cc47kcr1hjg5qr5qg7,0,57.4,81.2,2023-04-09T19:03:02.139Z,2023-04-10T08:46:30Z,4177734597,56,Left,4177734813,233,20,4179191163,465,,4177734599,286,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281315,20,7,1,2,31,d47tf49ishm9qnfd8zyc8wv0j,0,42.6,18.8,2023-04-09T19:03:02.140Z,2023-04-10T08:46:32Z,4179191255,385,,4177734761,285,,4177734759,56,Back,4177734805,233,27,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281303,28,1,1,2,33,dbhdov3cc47kcr1hjg5qr5qg7,0,51.9,74.5,2023-04-09T19:03:04.715Z,2023-04-10T08:46:48Z,4177734707,213,5.6,4177734701,140,68.9,4177734705,212,22.2,4177734703,141,55.2,4177734699,56,Center,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281339,21,1,1,2,35,d47tf49ishm9qnfd8zyc8wv0j,0,38,29.7,2023-04-09T19:03:06.215Z,2023-04-09T19:51:29Z,4177734871,212,21.8,4177734865,56,Center,4177734873,213,0.1,4177962993,1,,4177734867,140,58.7,4177734869,141,31.8,4177962991,157,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531281367,29,1,1,2,36,dbhdov3cc47kcr1hjg5qr5qg7,1,35.8,66.6,2023-04-09T19:03:07.338Z,2023-04-09T19:03:10Z,4177735027,140,63.5,4177735029,141,20.9,4177735035,1,,4177735031,212,42.6,4177735033,213,5.5,4177735025,56,Right,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
