id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2517550815,8,1,1,0,11,2kzl64gp8x37bon8tyxojqrr1,1,35.3,88.4,2023-03-09T17:32:30.993Z,2023-03-27T04:44:46Z,4084178169,141,72.5,4084178167,140,30.7,4084178173,213,4.3,4125945541,178,,4084178171,212,11.8,4084178165,56,Back,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550819,9,1,1,0,14,2kzl64gp8x37bon8tyxojqrr1,1,30.5,71.1,2023-03-09T17:32:33.738Z,2023-03-27T04:44:52Z,4084178193,141,39.8,4084178197,213,4.7,4084178195,212,21.3,4125945575,178,,4084178189,56,Back,4084178191,140,30.0,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550829,10,1,1,0,16,2kzl64gp8x37bon8tyxojqrr1,1,29.7,37.1,2023-03-09T17:32:35.955Z,2023-03-27T04:44:59Z,4084178279,213,4.9,4084178273,140,32.0,4084178275,141,20.3,4084178277,212,11.7,4084178271,56,Back,4125945629,178,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550831,11,1,1,0,20,2kzl64gp8x37bon8tyxojqrr1,1,32.5,15.1,2023-03-09T17:32:39.879Z,2023-03-27T04:45:06Z,4084178285,140,39.0,4125945695,178,,4084178287,141,2.8,4084178291,213,5.4,4084178283,56,Back,4084178289,212,10.8,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550851,12,1,1,0,21,2kzl64gp8x37bon8tyxojqrr1,1,39,2.8,2023-03-09T17:32:40.796Z,2023-03-27T04:45:13Z,4084178407,212,6.5,4084178403,140,35.2,4084178409,213,2.2,4125945759,178,,4084178401,56,Back,4084178405,141,10.3,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550853,13,4,1,0,23,2kzl64gp8x37bon8tyxojqrr1,1,37.4,6.4,2023-03-09T17:32:43.256Z,2023-03-27T04:45:20Z,4084178437,233,3,4097997951,265,,4084178417,56,Back,4084178413,13,,4084178419,152,,4084178441,286,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550857,3,4,1,0,23,57jcqe38hakh2hfit2zsogsb,0,62.6,93.6,2023-03-09T17:32:43.257Z,2023-03-27T04:45:20Z,4084178431,56,Left,4084178435,285,,4125945819,178,,4084178427,13,,4097998027,265,,4084178443,233,13,4084178433,152,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550877,14,1,1,0,31,2kzl64gp8x37bon8tyxojqrr1,1,34.3,3.2,2023-03-09T17:32:50.719Z,2023-03-27T04:45:24Z,4084178557,141,11.5,4084178561,213,2.1,4084178559,212,6.7,4084178553,56,Back,4084178551,152,,4084178549,5,,4125945861,178,,4084178555,140,30.9,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550881,15,1,1,0,36,2kzl64gp8x37bon8tyxojqrr1,1,30.9,11.5,2023-03-09T17:32:55.702Z,2023-03-27T04:45:35Z,4125945987,178,,4084178623,140,34.0,4084178629,213,6.1,4084178627,212,3.3,4084178625,141,10.6,4084178621,56,Back,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550887,16,1,1,0,38,2kzl64gp8x37bon8tyxojqrr1,1,34,10.6,2023-03-09T17:32:58.474Z,2023-03-27T04:45:41Z,4084178705,140,28.7,4084178709,212,27.4,4084178703,56,Back,4084178707,141,50.0,4084178711,213,1.8,4125946053,178,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550897,17,1,1,0,42,2kzl64gp8x37bon8tyxojqrr1,1,29.4,53.4,2023-03-09T17:33:01.810Z,2023-03-27T04:45:47Z,4084178759,56,Back,4084178765,212,16.3,4084178761,140,32.6,4084178763,141,76.8,4125946123,178,,4084178767,213,1.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550907,18,1,1,0,47,2kzl64gp8x37bon8tyxojqrr1,1,32.6,76.8,2023-03-09T17:33:07.396Z,2023-03-27T04:45:59Z,4084178795,140,45.9,4084178797,141,95.7,4084178793,56,Back,4084178801,213,0.7,4084178799,212,19.0,4125946243,178,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550937,19,1,1,0,50,2kzl64gp8x37bon8tyxojqrr1,1,57,93.5,2023-03-09T17:33:09.951Z,2023-03-27T04:46:10Z,4084178943,213,5.1,4084178939,141,88.8,4084178933,56,Left,4125946365,178,,4084178935,140,58.4,4084178941,212,3.5,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550939,20,4,1,0,52,2kzl64gp8x37bon8tyxojqrr1,1,58.4,82.1,2023-03-09T17:33:12.042Z,2023-03-27T04:46:34Z,4084178951,152,,4084178947,13,,4084178955,286,,4084178949,56,Left,4084178957,233,4,4084178953,265,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550929,4,4,1,0,52,57jcqe38hakh2hfit2zsogsb,0,41.6,17.9,2023-03-09T17:33:12.043Z,2023-03-27T04:46:34Z,4084178907,13,,4084178911,152,,4084178915,285,,4084178909,56,Back,4084178967,233,20,4084178913,265,,4125946617,178,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550983,21,1,1,1,3,2kzl64gp8x37bon8tyxojqrr1,1,59.5,85.8,2023-03-09T17:33:23.597Z,2023-03-27T04:46:40Z,4084179231,5,,4084179235,56,Left,4084179243,213,0.7,4084179241,212,9.8,4097999327,189,,4084179237,140,66.8,4125946667,178,,4084179239,141,94.7,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,4084179233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550987,22,1,1,1,9,2kzl64gp8x37bon8tyxojqrr1,0,66.8,94.7,2023-03-09T17:33:29.230Z,2023-03-27T04:46:47Z,4084179257,213,5.1,4084179251,140,71.1,4084179253,141,75.8,4084179249,56,Center,4125946713,178,,4084179255,212,13.6,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550991,5,8,1,1,10,57jcqe38hakh2hfit2zsogsb,1,26,33.4,2023-03-09T17:33:30.228Z,2023-03-27T04:46:57Z,4084179273,56,Back,4125946781,178,,4097999505,384,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551005,6,4,1,1,11,57jcqe38hakh2hfit2zsogsb,1,42,27.6,2023-03-09T17:33:31.218Z,2023-03-27T04:47:04Z,4084179343,152,,4084179339,13,,4084179347,286,,4084179465,233,23,4084179345,265,,4084179341,56,Back,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551029,23,4,1,1,11,2kzl64gp8x37bon8tyxojqrr1,0,58,72.4,2023-03-09T17:33:31.219Z,2023-03-27T04:47:04Z,4084179451,13,,4125946853,178,,4084179469,233,6,4084179455,152,,4084179457,265,,4084179459,285,,4084179453,56,Center,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551107,7,1,1,1,41,57jcqe38hakh2hfit2zsogsb,1,39.5,27.8,2023-03-09T17:34:00.730Z,2023-03-27T04:47:13Z,4084179917,1,,4084179899,5,,4084179901,155,,4084179905,152,,4125946907,178,,4084179913,212,52.5,4084179911,141,92.7,4084179907,56,Left,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,4084179903,196,4084179909,140,66.6,4084179915,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551111,8,1,1,1,44,57jcqe38hakh2hfit2zsogsb,0,66.5,94,2023-03-09T17:34:03.872Z,2023-03-27T04:47:21Z,4084179935,140,78.1,4125946973,178,,4084179931,3,,4084179941,213,5.8,4084179939,212,13.5,4084179933,56,Left,4084179937,141,85.6,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551117,24,1,1,1,45,2kzl64gp8x37bon8tyxojqrr1,1,25.3,14.2,2023-03-09T17:34:05.106Z,2023-03-27T04:47:33Z,4084179977,56,Back,4084179981,141,6.1,4125947051,178,,4084179979,140,30.1,4084179985,213,5.5,4084179983,212,7.5,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551139,26,1,1,1,45,2kzl64gp8x37bon8tyxojqrr1,1,30.1,6.1,2023-03-09T17:34:05.433Z,2023-03-27T04:47:46Z,4084180083,212,21.9,4125947137,178,,4098000439,155,,4084180079,140,38.6,4084180085,213,1.2,4084180081,141,35.5,4084180077,56,Back,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551121,25,49,1,1,48,2kzl64gp8x37bon8tyxojqrr1,1,39.5,31.2,2023-03-09T17:34:07.900Z,2023-03-27T04:47:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551143,27,3,1,1,48,2kzl64gp8x37bon8tyxojqrr1,0,38.5,35.9,2023-03-09T17:34:07.932Z,2023-03-27T04:48:50Z,4084180103,56,Back,4098000285,465,,4084180181,233,9,4125947589,178,,4084180105,286,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551137,9,7,1,1,50,57jcqe38hakh2hfit2zsogsb,1,61.5,64.1,2023-03-09T17:34:10.259Z,2023-03-27T04:49:51Z,4084180117,233,27,4084180069,56,Center,4098000639,384,,4084180071,285,,4125947955,178,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551149,11,61,1,1,51,57jcqe38hakh2hfit2zsogsb,1,56.5,69,2023-03-09T17:34:11.600Z,2023-03-27T04:50:27Z,4084180139,56,Center,4125948017,178,,,,,,,,,,,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551145,10,49,1,1,53,57jcqe38hakh2hfit2zsogsb,1,44.3,68.4,2023-03-09T17:34:13.048Z,2023-03-27T04:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551155,12,1,1,1,53,57jcqe38hakh2hfit2zsogsb,0,42.3,74.4,2023-03-09T17:34:13.072Z,2023-03-27T04:50:41Z,4084180175,141,81.7,4084180179,213,0.2,4084180173,140,65.4,4125948273,178,,4084180171,56,Left,4084180177,212,24.8,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551163,28,8,1,1,54,2kzl64gp8x37bon8tyxojqrr1,1,42.1,18.7,2023-03-09T17:34:13.887Z,2023-03-27T04:50:46Z,4098000993,384,,4125948315,178,,4084180223,56,Back,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551231,13,5,1,1,57,57jcqe38hakh2hfit2zsogsb,1,36,101.5,2023-03-09T17:34:17.119Z,2023-03-27T04:50:52Z,4084180523,347,,4084180525,233,29,4084180521,56,Back,,,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551165,29,5,1,1,57,2kzl64gp8x37bon8tyxojqrr1,0,64,-1.5,2023-03-09T17:34:17.119Z,2023-03-27T04:50:53Z,4084180225,56,Right,4084180533,233,13,4084180227,347,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551245,15,43,1,2,13,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-03-09T17:34:33.019Z,2023-03-09T17:34:38Z,4084180613,213,4.4,4084180605,56,Left,4084180603,3,0,4084180609,141,90.5,4084180705,144,1,4084180611,212,4.2,4084180607,140,62.5,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551241,14,1,1,2,14,57jcqe38hakh2hfit2zsogsb,0,32.9,100,2023-03-09T17:34:33.987Z,2023-03-27T04:51:00Z,4084180577,213,6.2,4084180569,56,Left,4084180573,141,96.4,4084180579,1,,4084180567,107,,4084180571,140,63.7,4084180575,212,32.6,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551271,30,4,1,2,15,2kzl64gp8x37bon8tyxojqrr1,1,35.6,4.8,2023-03-09T17:34:35.258Z,2023-03-27T04:51:17Z,4084180747,233,16,4084180737,13,,4084180739,294,,4084180743,152,,4084180741,56,Back,4084180745,286,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551265,16,4,1,2,15,57jcqe38hakh2hfit2zsogsb,0,64.4,95.2,2023-03-09T17:34:35.259Z,2023-03-27T04:51:17Z,4084180697,152,,4084180693,294,,4084180699,285,,4084180763,233,30,4084180691,13,,4084180695,56,Left,4125948505,178,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551287,31,1,1,2,21,2kzl64gp8x37bon8tyxojqrr1,1,29.1,7.9,2023-03-09T17:34:40.669Z,2023-03-27T04:51:25Z,4084180817,212,23.5,4084180813,140,29.6,4084180819,213,1.5,4084180807,5,,4084180811,56,Back,4084180815,141,42.5,4084180809,152,,4125948573,178,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551297,32,1,1,2,25,2kzl64gp8x37bon8tyxojqrr1,1,29.6,42.5,2023-03-09T17:34:44.805Z,2023-03-27T04:51:27Z,4125948603,178,,4084180853,212,28.9,4084180847,56,Back,4084180851,141,83.9,4084180855,213,1.3,4084180849,140,35.8,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551299,33,1,1,2,29,2kzl64gp8x37bon8tyxojqrr1,1,37.9,85.4,2023-03-09T17:34:49.039Z,2023-03-27T04:51:33Z,4125948653,178,,4084180877,141,71.9,4084180881,213,4.8,4084180875,140,38.5,4084180873,56,Back,4084180879,212,9.2,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551311,34,1,1,2,32,2kzl64gp8x37bon8tyxojqrr1,0,38.5,71.9,2023-03-09T17:34:52.099Z,2023-03-27T04:51:38Z,4084180961,141,36.5,4084180957,56,Center,4084180965,213,5.7,4125948687,178,,4084180959,140,77.2,4084180967,1,,4084180955,155,,4084180963,212,47.2,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551317,17,1,1,2,35,57jcqe38hakh2hfit2zsogsb,0,23.4,65.2,2023-03-09T17:34:54.850Z,2023-03-27T04:51:47Z,4084180987,213,0.5,4084180983,141,75.0,4125948741,388,,4084180981,140,33.8,4084180977,3,,4084180985,212,12.8,4084180979,56,Back,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551331,35,1,1,2,36,2kzl64gp8x37bon8tyxojqrr1,1,72,32.5,2023-03-09T17:34:56.527Z,2023-03-27T04:51:55Z,4084181071,213,1.5,4084181065,140,73.0,4084181063,56,Center,4084181069,212,10.7,4125948803,178,,4084181067,141,48.1,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517551341,36,1,1,2,38,2kzl64gp8x37bon8tyxojqrr1,0,72.5,47,2023-03-09T17:34:58.414Z,2023-03-27T04:52:02Z,4084181117,213,0.6,4084181113,141,47.4,4084181111,140,72.9,4125948845,178,,4084181115,212,0.5,4084181109,56,Center,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
