id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId
2456317201,800,49,1,0,5,57jcqe38hakh2hfit2zsogsb,1,41.4,27.7,2022-09-03T16:00:40.039Z,2022-09-10T05:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455181741,358,43,1,0,6,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:00:40.094Z,2022-09-05T14:24:21Z,3760628665,144,49,,,,,,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456317295,801,1,1,0,6,57jcqe38hakh2hfit2zsogsb,1,41.4,27.7,2022-09-03T16:00:40.967Z,2022-09-10T05:00:28Z,3760629455,140,49.6,3760629457,141,20.2,3768277271,178,,3760629461,213,5.7,3760629453,56,Back,3760629459,212,10.0,,,,,,,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455181739,357,3,1,0,8,57jcqe38hakh2hfit2zsogsb,0,52.2,18.6,2022-09-03T16:00:42.354Z,2022-09-10T05:00:34Z,3768277357,178,,3754600943,286,,3754600941,56,Right,3754601059,233,309,3760629467,465,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455181409,309,7,1,0,8,o1iwuxbv233ayidxpibbxy59,1,47.8,81.4,2022-09-03T16:00:42.474Z,2022-09-10T05:00:49Z,3768277711,178,,3754601051,233,357,3754599075,56,Back,3754599077,285,,3760629517,385,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455181801,310,49,1,0,10,o1iwuxbv233ayidxpibbxy59,1,62.5,97.1,2022-09-03T16:00:44.722Z,2022-09-10T05:42:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129379,7,1,1,0,10,o1iwuxbv233ayidxpibbxy59,0,61.2,97.2,2022-09-03T16:00:44.760Z,2022-09-10T05:42:49Z,3754325133,56,Left,3754325159,233,4,3754325137,141,95.6,3754325163,286,,3754325141,213,3.5,3754325139,212,3.4,3754325135,140,58.1,3768277983,178,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,3754325157,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129373,4,74,1,0,10,57jcqe38hakh2hfit2zsogsb,1,40.1,4.7,2022-09-03T16:00:44.846Z,2022-09-10T05:01:07Z,3754325167,233,7,3754325105,56,Back,3754325107,285,,3768278121,178,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129385,5,5,1,0,11,57jcqe38hakh2hfit2zsogsb,0,40.6,-1.6,2022-09-03T16:00:45.225Z,2022-09-10T05:01:14Z,3754325181,56,Back,3754325785,233,8,3754325183,347,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129487,8,5,1,0,11,o1iwuxbv233ayidxpibbxy59,1,59.4,101.6,2022-09-03T16:00:45.225Z,2022-09-10T05:01:14Z,3754325763,56,Left,3754325765,347,,3754325781,233,5,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129337,3,43,1,0,12,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:00:46.284Z,2022-09-03T16:54:28Z,3754324939,56,Back,3754324941,286,0,3754581151,144,50,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129371,6,43,1,0,12,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-03T16:00:46.338Z,2022-09-03T16:59:37Z,3754325099,212,9.1,3754599163,144,1,3754325097,141,97.2,3754325093,56,Left,3754325095,140,61.2,3754325101,213,6.2,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129587,9,1,1,0,21,o1iwuxbv233ayidxpibbxy59,1,59.6,100,2022-09-03T16:00:55.897Z,2022-09-10T05:01:28Z,3754326293,140,54.0,3754326297,212,9.9,3754326289,107,,3754326295,141,89.7,3754326299,213,4.1,3754326291,56,Left,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129637,10,1,1,0,25,o1iwuxbv233ayidxpibbxy59,1,38.7,88.3,2022-09-03T16:00:59.640Z,2022-09-10T05:01:36Z,3754326625,213,4.6,3754326617,56,Back,3768278635,178,,3754326621,141,52.7,3754326623,212,24.3,3754326619,140,36.4,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129775,11,1,1,0,30,o1iwuxbv233ayidxpibbxy59,1,37.2,37.7,2022-09-03T16:01:04.195Z,2022-09-10T05:01:41Z,3754327289,212,55.5,3768278705,178,,3754327291,213,0.7,3754327281,56,Left,3754327293,1,,3754327285,140,77.3,3754327279,155,,3754327287,141,90.8,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130103,12,1,1,0,35,o1iwuxbv233ayidxpibbxy59,0,88.2,87,2022-09-03T16:01:09.826Z,2022-09-10T05:01:47Z,3754328825,212,13.7,3754328823,141,69.7,3754328827,213,4.2,3768278821,178,,3754328819,56,Center,3754328821,140,81.5,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456317853,802,49,1,0,36,57jcqe38hakh2hfit2zsogsb,1,20.1,28.2,2022-09-03T16:01:11.052Z,2022-09-10T05:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456317945,803,1,1,0,38,57jcqe38hakh2hfit2zsogsb,1,20.1,28.2,2022-09-03T16:01:12.535Z,2022-09-10T05:01:58Z,3760632975,213,1.0,3760632967,56,Back,3760632971,141,34.9,3760632973,212,5.5,3760632969,140,23.1,3768279035,178,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456317951,804,1,1,0,39,57jcqe38hakh2hfit2zsogsb,0,23.1,34.9,2022-09-03T16:01:13.674Z,2022-09-10T05:02:06Z,3760947811,233,663,3768279219,178,,3760633473,286,,3760633015,212,5.7,3760633011,140,26.1,3760633013,141,41.8,3760633017,213,1.0,3760633471,236,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,3760633009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318039,663,74,1,0,39,o1iwuxbv233ayidxpibbxy59,1,73.9,58.2,2022-09-03T16:01:13.771Z,2022-09-10T05:02:13Z,3760947815,233,804,3760633443,56,Center,3760633445,285,,3768279401,178,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318115,806,43,1,0,40,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:15.081Z,2022-09-05T14:35:15Z,3760633979,56,Back,3760633981,73,0,3760635215,144,6,,,,,,,,,,,,,,,,5hm2s34cfjlc1ha8bxnyelhm2,Mansour Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318111,664,1,1,0,43,o1iwuxbv233ayidxpibbxy59,1,75.9,67.7,2022-09-03T16:01:17.235Z,2022-09-10T05:02:31Z,3760633953,140,71.7,3760633959,213,4.0,3760633957,212,6.9,3760633955,141,59.9,3768279781,178,,3760633951,56,Center,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318293,665,1,1,0,43,o1iwuxbv233ayidxpibbxy59,0,73.9,67.4,2022-09-03T16:01:17.984Z,2022-09-10T05:02:36Z,3760635275,212,29.2,3760635277,213,0.2,3760635267,155,,3760635271,140,100.0,3760635273,141,76.3,3760635269,56,Center,3768279865,178,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318113,805,43,1,0,43,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:18.080Z,2022-09-05T14:35:13Z,3760635211,144,1,3760633969,140,0.0,3760633973,212,34.0,3760633971,141,19.6,3760633967,56,Back,3760633977,1,0,3760633965,155,0,3760633975,213,3.6,5hm2s34cfjlc1ha8bxnyelhm2,Mansour Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318335,807,43,1,0,45,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:19.881Z,2022-09-05T18:13:53Z,3760955305,144,5,3760635535,56,Back,3760635537,346,0,,,,,,,,,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318295,666,5,1,0,47,o1iwuxbv233ayidxpibbxy59,0,101.1,79,2022-09-03T16:01:21.100Z,2022-09-20T15:58:51Z,3760635279,56,Left,3795188029,233,872,3760635281,346,,,,,,,,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456373855,872,5,1,0,47,57jcqe38hakh2hfit2zsogsb,1,-1.1,21,2022-09-03T16:01:21.100Z,2022-09-20T15:58:50Z,3760955723,56,Back,3760955725,346,,3795188025,233,666,,,,,,,,,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455129927,6,79,1,0,55,57jcqe38hakh2hfit2zsogsb,0,0,0,2022-09-03T16:01:29.368Z,2022-09-10T05:04:21Z,3754328027,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130117,9,79,1,0,55,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:29.739Z,2022-09-10T05:04:38Z,3754328911,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130035,7,43,1,0,57,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:31.147Z,2022-09-03T16:58:43Z,3754328495,344,0,3754596099,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318429,808,1,1,1,0,57jcqe38hakh2hfit2zsogsb,1,5.4,60.2,2022-09-03T16:01:34.251Z,2022-09-10T05:03:47Z,3760636009,213,4.5,3760922815,124,,3760922817,237,,3760636003,140,3.6,3760636001,56,Back,3760636005,141,49.3,3760636007,212,7.6,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130099,8,43,1,1,1,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:35.131Z,2022-09-03T16:58:42Z,3754328805,344,0,3754595963,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130119,13,43,1,1,1,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-09-03T16:01:35.285Z,2022-09-03T16:31:01Z,3754328913,56,Left,3754328915,286,0,3754461949,144,7,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318447,809,1,1,1,2,57jcqe38hakh2hfit2zsogsb,1,3.6,49.3,2022-09-03T16:01:36.251Z,2022-09-10T05:03:56Z,3760636163,213,5.1,3760636159,141,27.4,3760636155,56,Back,3760636157,140,9.0,3768281797,178,,3760636161,212,15.9,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318449,810,1,1,1,5,57jcqe38hakh2hfit2zsogsb,1,14.3,14.7,2022-09-03T16:01:39.749Z,2022-09-10T05:04:51Z,3760636179,212,19.7,3760636181,213,6.2,3760636173,56,Back,3768283225,178,,3760636171,155,,3760636177,141,11.3,3760636175,140,32.9,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318581,811,50,1,1,7,57jcqe38hakh2hfit2zsogsb,1,36.1,12.1,2022-09-03T16:01:41.877Z,2022-09-10T05:05:05Z,3760637195,56,Back,3760947877,233,667,3760637197,286,,,,,,,,,,,,,,,,,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318633,667,7,1,1,7,o1iwuxbv233ayidxpibbxy59,1,63.9,87.9,2022-09-03T16:01:42.014Z,2022-09-10T05:05:35Z,3760637595,56,Left,3760637597,285,,3760947861,233,811,3760637665,384,,3768284303,178,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457762905,1261,83,1,1,9,57jcqe38hakh2hfit2zsogsb,1,36.3,16.2,2022-09-03T16:01:43.888Z,2022-09-10T06:31:14Z,3768386491,399,514614,,,,,,,,,,,,,,,,,,,,,,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130143,14,1,1,1,9,o1iwuxbv233ayidxpibbxy59,0,61,94.7,2022-09-03T16:01:43.891Z,2022-09-10T05:06:04Z,3754329021,140,71.7,3768284895,178,,3754329025,212,11.2,3754329027,213,6.2,3754329019,56,Left,3754329023,141,93.9,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130189,10,1,1,1,11,57jcqe38hakh2hfit2zsogsb,1,28,16.5,2022-09-03T16:01:45.479Z,2022-09-10T05:06:20Z,3754329317,213,0.5,3754329315,212,18.2,3754329311,140,43.3,3754329309,56,Back,3754329313,141,29.1,3768285263,178,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182325,359,61,1,1,12,57jcqe38hakh2hfit2zsogsb,0,41.3,24.4,2022-09-03T16:01:47.035Z,2022-09-10T05:06:33Z,3754603729,56,Back,3768285535,178,,,,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130387,11,79,1,1,13,57jcqe38hakh2hfit2zsogsb,0,0,0,2022-09-03T16:01:47.177Z,2022-09-10T09:54:39Z,3754330223,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130393,12,79,1,1,13,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-03T16:01:47.217Z,2022-09-10T09:54:45Z,3754330265,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456318667,668,1,1,1,13,o1iwuxbv233ayidxpibbxy59,1,62.4,78.4,2022-09-03T16:01:47.478Z,2022-09-10T05:06:58Z,3760637901,141,71.8,3760637897,56,Center,3760637905,213,4.2,3760637899,140,60.2,3760637903,212,5.0,3768286065,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130231,15,1,1,1,14,o1iwuxbv233ayidxpibbxy59,1,56.1,64.9,2022-09-03T16:01:48.138Z,2022-09-10T05:07:12Z,3754329533,56,Back,3768286369,178,,3754329549,212,15.4,3754329537,141,77.8,3754329535,140,44.1,3754329551,213,2.5,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130289,16,1,1,1,15,o1iwuxbv233ayidxpibbxy59,1,44.1,77.8,2022-09-03T16:01:49.252Z,2022-09-10T05:07:23Z,3768286607,178,,3754329819,141,53.7,3754329823,213,4.9,3754329821,212,16.6,3754329815,56,Back,3754329817,140,46.6,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455130327,17,1,1,1,20,o1iwuxbv233ayidxpibbxy59,1,53.9,49.9,2022-09-03T16:01:54.202Z,2022-09-10T05:07:47Z,3754329985,213,3.7,3754329979,140,39.2,3754329981,141,37.0,3754329983,212,17.8,3754329977,56,Back,3768287163,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
