id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503335419,139,1,1,15,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,96.6,17.2,2023-02-03T17:45:20.123Z,2023-02-22T10:11:34Z,4009206903,56,Left,4009206907,141,83.7,4009206899,2,,4019946831,387,,4009206911,213,1.9,4009206909,212,48.0,4049057765,178,,4009206901,155,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,4009206905,140,81.2,4009206917,345,4019946829,225,4009206913,1,,4019946833,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335433,140,1,1,15,7,cq4rdp1mkan8zhaw7bmzjdaqk,0,78.2,79.4,2023-02-03T17:45:27.532Z,2023-02-22T10:11:39Z,4009206953,2,,4019947015,223,,4009206957,56,Center,4009206963,212,27.3,4009206959,140,91.1,4009206955,155,,4049057831,178,,4009206961,141,44.5,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,4009206965,213,5.2,4019947017,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335431,152,44,1,15,9,7dkxxicrwn77jpdfkwpnlnnyn,1,8.9,58.6,2023-02-03T17:45:29.049Z,2023-02-23T12:46:05Z,4009206951,285,,4009207007,233,141,4009206949,56,Back,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335441,141,44,1,15,9,cq4rdp1mkan8zhaw7bmzjdaqk,0,91.1,41.4,2023-02-03T17:45:29.050Z,2023-02-22T10:11:48Z,4009206985,286,,4009206983,56,Center,4009207031,233,152,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335449,153,12,1,15,9,7dkxxicrwn77jpdfkwpnlnnyn,1,8.8,61.8,2023-02-03T17:45:29.096Z,2023-02-23T12:46:05Z,4009207039,141,61.2,4009207035,56,Back,4009207041,212,1.2,4009207045,15,,4009207043,213,5.9,4009207037,140,9.9,4049057965,388,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335445,142,61,1,15,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,91.1,44.5,2023-02-03T17:45:29.141Z,2023-02-22T10:11:58Z,4049058067,21,,4049058069,388,,4009207001,56,Center,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2503335457,143,15,1,15,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,90.9,30.2,2023-02-03T17:45:31.574Z,2023-02-22T10:12:05Z,4009207679,230,98.9,4009207681,231,46.8,4009207813,233,154,4009207071,63,,4009207069,22,,4009207661,29,,4049058153,178,,4009207673,100,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,4009207677,147,38.8,4009207335,20,4009207675,146,4009207671,328,,4009207659,78,,4009207669,103,19,4009207073,56,94.7,,4009207667,102,4009207663,55,,Center,50.6,142,4009207339,82,,,,,,,,,,
2503335463,154,10,1,15,12,7dkxxicrwn77jpdfkwpnlnnyn,1,3.4,56.1,2023-02-03T17:45:31.817Z,2023-02-22T10:12:09Z,4009207105,56,Back,4009207799,94,,4009207837,233,143,4049058197,178,,,,,,,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335473,144,6,1,15,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,95.8,35.9,2023-02-03T17:45:34.517Z,2023-02-22T10:12:10Z,4009207141,56,Center,4009207143,75,,4009207187,233,155,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335475,155,6,1,15,14,7dkxxicrwn77jpdfkwpnlnnyn,0,4.2,64.1,2023-02-03T17:45:34.517Z,2023-02-22T10:12:10Z,4009207177,73,,4009207191,233,144,4009207151,56,Back,,,,,,,,,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335671,145,1,1,15,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,99.5,0.5,2023-02-03T17:46:07.500Z,2023-02-22T10:12:15Z,4009208137,213,1.8,4009208129,56,Center,4009208133,141,50.9,4009208121,2,,4009208125,155,,4019948417,20,,4009208127,224,,4049058283,178,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,4009208139,1,,4009208277,233,4009208123,6,4009208131,140,92.7,4009208135,212,35.0,,,,,,,,,,,,158,,,,,,,,,,,,,,,
2503335685,156,12,1,15,49,7dkxxicrwn77jpdfkwpnlnnyn,1,9.9,45.2,2023-02-03T17:46:09.499Z,2023-02-22T10:12:19Z,4009208207,212,3.8,4009208211,15,,4009208203,140,6.3,4009208201,56,Back,4009208205,141,44.9,4009208209,213,3.2,4049058329,388,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335693,157,44,1,15,52,7dkxxicrwn77jpdfkwpnlnnyn,1,6.8,46.5,2023-02-03T17:46:11.584Z,2023-02-23T12:46:06Z,4009208243,285,,4009208241,56,Back,4009208307,233,146,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335703,146,44,1,15,52,cq4rdp1mkan8zhaw7bmzjdaqk,0,93.2,53.5,2023-02-03T17:46:11.585Z,2023-02-22T10:12:23Z,4009208311,233,157,4009208291,56,Center,4009208293,286,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335697,158,11,1,15,52,7dkxxicrwn77jpdfkwpnlnnyn,1,7.1,44.3,2023-02-03T17:46:11.699Z,2023-02-23T12:46:06Z,4049058401,388,,4019949669,378,,4009208281,233,145,4009208255,88,,4009208251,56,Back,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335739,159,1,1,16,0,7dkxxicrwn77jpdfkwpnlnnyn,1,14,59.4,2023-02-03T17:46:20.435Z,2023-02-22T10:12:28Z,4009208487,1,,4009208477,56,Back,4049058421,178,,4009208523,287,,4009208483,212,32.2,4009208481,141,12.8,4009208485,213,4.9,4009208475,123,,77988i6l4je97ycm9rthdims5,Paulo Victor,4009208479,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335775,160,1,1,16,3,7dkxxicrwn77jpdfkwpnlnnyn,1,23.7,11.9,2023-02-03T17:46:23.568Z,2023-02-22T10:12:31Z,4009208629,212,12.4,4009208623,56,Back,4009208631,213,5.8,4009208625,140,34.4,4049058443,178,,4009208627,141,4.1,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335803,161,1,1,16,8,7dkxxicrwn77jpdfkwpnlnnyn,1,44.3,12.4,2023-02-03T17:46:28.242Z,2023-02-22T10:12:34Z,4049058483,178,,4009208811,56,Center,4009208815,141,26.3,4009208813,140,58.6,4009208819,213,0.6,4009208817,212,17.7,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335817,162,1,1,16,12,7dkxxicrwn77jpdfkwpnlnnyn,1,63.8,22.3,2023-02-03T17:46:32.571Z,2023-02-22T10:12:38Z,4009208905,212,14.8,4009208901,140,72.2,4009208903,141,4.9,4009208907,213,5.4,4049058527,178,,4009208899,56,Right,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335827,163,1,1,16,15,7dkxxicrwn77jpdfkwpnlnnyn,1,72.2,4.9,2023-02-03T17:46:34.916Z,2023-02-22T10:12:42Z,4009208943,56,Right,4009208945,140,61.5,4009208947,141,7.7,4009208949,212,11.4,4049058605,178,,4009208951,213,3.0,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335845,164,1,1,16,17,7dkxxicrwn77jpdfkwpnlnnyn,1,61.4,10.1,2023-02-03T17:46:37.265Z,2023-02-22T10:12:45Z,4009209039,213,2.0,4009209035,141,34.6,4009209031,56,Center,4009209033,140,53.2,4049058633,178,,4009209037,212,18.8,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335857,165,1,1,16,21,7dkxxicrwn77jpdfkwpnlnnyn,1,51.1,35.5,2023-02-03T17:46:40.789Z,2023-02-22T10:12:50Z,4049058683,178,,4009209087,212,6.0,4009209089,213,1.0,4009209083,140,54.4,4009209081,56,Center,4009209085,141,42.7,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335861,166,1,1,16,22,7dkxxicrwn77jpdfkwpnlnnyn,1,54.4,42.7,2023-02-03T17:46:42.036Z,2023-02-22T10:12:54Z,4009209105,140,40.5,4009209103,56,Back,4009209109,212,17.5,4009209117,156,,4009209107,141,28.4,4049058709,178,,4009209111,213,3.7,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335903,167,1,1,16,25,7dkxxicrwn77jpdfkwpnlnnyn,1,40,27.4,2023-02-03T17:46:44.576Z,2023-02-22T10:12:57Z,4049058745,178,,4009209327,140,50.1,4009209331,212,19.7,4009209325,56,Right,4009209333,213,5.3,4009209329,141,2.9,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335909,168,1,1,16,27,7dkxxicrwn77jpdfkwpnlnnyn,1,54,2.6,2023-02-03T17:46:46.886Z,2023-02-22T10:13:03Z,4049058771,178,,4009209357,212,11.4,4009209359,213,6.3,4009209353,140,64.9,4009209351,56,Right,4009209355,141,2.3,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335913,169,1,1,16,29,7dkxxicrwn77jpdfkwpnlnnyn,0,65.1,2.3,2023-02-03T17:46:48.884Z,2023-02-22T10:13:06Z,4009209379,140,66.9,4049058817,178,,4009209381,141,1.7,4009209385,213,6.1,4009209483,236,,4009209383,212,1.9,4009209485,233,147,4009209377,56,Right,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,4009209489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335925,147,74,1,16,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.8,95.7,2023-02-03T17:46:49.012Z,2023-02-22T10:13:08Z,4009209495,233,169,4049058851,178,,4009209467,285,,4009209465,56,Back,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335929,148,5,1,16,31,cq4rdp1mkan8zhaw7bmzjdaqk,0,32.8,100.9,2023-02-03T17:46:51.351Z,2023-02-22T10:13:10Z,4009209547,233,170,4009209493,347,,4009209491,56,Back,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335939,170,5,1,16,31,7dkxxicrwn77jpdfkwpnlnnyn,1,67.2,-0.9,2023-02-03T17:46:51.351Z,2023-02-22T10:13:10Z,4009209515,347,,4009209513,56,Right,4009209535,233,148,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503335999,171,1,1,16,42,7dkxxicrwn77jpdfkwpnlnnyn,1,74.9,0,2023-02-03T17:47:02.412Z,2023-02-22T10:13:12Z,4009209851,56,Right,4009209855,141,13.9,4009209853,140,59.8,4009209875,189,,4009209859,213,2.6,4009209857,212,18.8,4009209849,107,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336023,172,1,1,16,45,7dkxxicrwn77jpdfkwpnlnnyn,1,55.2,22.9,2023-02-03T17:47:05.399Z,2023-02-22T10:13:15Z,4009210009,56,Back,4009210017,213,2.3,4049058911,178,,4009210011,140,45.2,4009210015,212,15.8,4009210013,141,40.3,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336039,173,1,1,16,48,7dkxxicrwn77jpdfkwpnlnnyn,1,45.8,40.9,2023-02-03T17:47:08.398Z,2023-02-22T10:13:18Z,4009210117,140,46.3,4049058961,178,,4009210121,212,18.2,4009210123,213,1.5,4009210119,141,67.7,4009210115,56,Back,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336071,174,1,1,16,52,7dkxxicrwn77jpdfkwpnlnnyn,1,53.6,70.1,2023-02-03T17:47:11.770Z,2023-02-22T10:13:22Z,4009210245,213,1.1,4009210243,212,20.3,4009210235,140,62.1,4009210233,56,Left,4009210239,141,96.9,4049059015,178,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336091,175,1,1,16,55,7dkxxicrwn77jpdfkwpnlnnyn,1,66,95.7,2023-02-03T17:47:14.982Z,2023-02-22T10:13:26Z,4049059057,178,,4009210317,212,28.2,4009210319,213,3.8,4009210315,141,69.2,4009210311,56,Back,4009210313,140,45.3,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336115,176,1,1,16,57,7dkxxicrwn77jpdfkwpnlnnyn,1,46.1,69,2023-02-03T17:47:17.360Z,2023-02-22T10:13:30Z,4009210419,140,41.3,4009210423,212,13.0,4009210425,213,4.3,4009210421,141,51.3,4049059099,178,,4009210417,56,Back,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336141,177,1,1,17,1,7dkxxicrwn77jpdfkwpnlnnyn,1,43.6,42.4,2023-02-03T17:47:20.878Z,2023-02-22T10:13:33Z,4049059133,178,,4009210527,140,66.5,4009210529,141,6.4,4009210535,1,,4009210525,56,Right,4009210531,212,34.3,4009210533,213,5.5,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336157,178,1,1,17,4,7dkxxicrwn77jpdfkwpnlnnyn,1,67.5,6.4,2023-02-03T17:47:23.735Z,2023-02-22T10:13:36Z,4009210617,56,Right,4009210619,140,55.6,4049059173,178,,4009210625,213,2.5,4009210621,141,18.8,4009210623,212,15.1,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336199,179,1,1,17,6,7dkxxicrwn77jpdfkwpnlnnyn,1,55.3,19.3,2023-02-03T17:47:26.365Z,2023-02-22T10:13:40Z,4009210827,140,41.7,4049059211,178,,4009210829,141,39.4,4009210833,213,2.4,4009210831,212,19.8,4009210825,56,Back,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336221,180,1,1,17,14,7dkxxicrwn77jpdfkwpnlnnyn,1,42.3,38.8,2023-02-03T17:47:34.087Z,2023-02-22T10:13:42Z,4009210905,56,Back,4009210909,141,64.8,4049059237,178,,4009210911,212,18.6,4009210913,213,1.9,4009210907,140,36.7,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336259,181,1,1,17,18,7dkxxicrwn77jpdfkwpnlnnyn,1,38.2,63.8,2023-02-03T17:47:37.891Z,2023-02-22T10:13:46Z,4009211109,140,55.4,4009211107,56,Left,4049059303,178,,4009211111,141,95.6,4009211115,213,0.9,4009211113,212,28.2,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336271,182,1,1,17,25,7dkxxicrwn77jpdfkwpnlnnyn,1,66.6,98.6,2023-02-03T17:47:45.374Z,2023-02-22T10:13:52Z,4009211169,213,6.2,4009211161,56,Left,4009211165,141,97.8,4009211163,140,74.1,4009211167,212,7.9,4049059401,178,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336289,183,1,1,17,27,7dkxxicrwn77jpdfkwpnlnnyn,1,75.2,97.8,2023-02-03T17:47:46.832Z,2023-02-22T10:14:09Z,4009211243,141,80.0,4049059553,178,,4009211241,140,78.6,4009211245,212,12.6,4009211239,56,Left,4009211247,213,5.0,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336309,184,1,1,17,29,7dkxxicrwn77jpdfkwpnlnnyn,0,78.4,75.5,2023-02-03T17:47:49.168Z,2023-02-22T10:14:13Z,4009211337,56,Center,4009211405,4,,4009211339,140,96.3,4049059605,178,,4009211343,212,21.4,4009211345,213,5.8,4009211341,141,60.3,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336311,149,52,1,17,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,4.5,41,2023-02-03T17:47:51.244Z,2023-02-22T10:14:16Z,4019951147,376,,4049059645,178,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336331,150,1,1,17,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,7.9,44,2023-02-03T17:47:53.525Z,2023-02-22T10:14:19Z,4009211463,56,Back,4009211461,123,,4009211465,140,24.9,4009211469,212,19.1,4009211467,141,34.0,4049059691,178,,4009211471,213,5.9,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336335,151,1,1,17,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,24.9,34,2023-02-03T17:47:54.590Z,2023-02-22T10:14:27Z,4009211487,212,7.6,4049059779,178,,4009211489,213,2.4,4009211481,56,Back,4009211485,141,41.3,4009211483,140,19.4,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336343,152,1,1,17,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,19.4,41.3,2023-02-03T17:47:55.561Z,2023-02-22T10:14:32Z,4009211527,212,9.0,4009211529,213,5.0,4009211521,56,Back,4009211525,141,28.4,4009211523,140,21.5,4049059863,178,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336391,153,1,1,17,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,21.5,28.4,2023-02-03T17:47:57.873Z,2023-02-22T10:14:35Z,4009211759,141,6.5,4009211755,56,Back,4049059923,178,,4009211763,213,5.4,4009211761,212,18.9,4009211757,140,32.6,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336395,154,1,1,17,42,cq4rdp1mkan8zhaw7bmzjdaqk,0,34.2,6.4,2023-02-03T17:48:02.124Z,2023-02-22T10:14:40Z,4009211785,212,4.5,4009211781,140,37.7,4009211783,141,2.5,4009211779,56,Back,4009211787,213,5.7,4049059979,178,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503348027,388,50,1,17,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.2,4,2023-02-03T17:48:03.765Z,2023-02-22T10:14:56Z,4009270657,286,,4009270655,56,Back,4009270687,233,405,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503347793,405,7,1,17,44,7dkxxicrwn77jpdfkwpnlnnyn,1,62.8,96,2023-02-03T17:48:03.831Z,2023-02-22T10:14:59Z,4009269415,285,,4009269413,56,Left,4019951493,384,,4009270671,233,388,4049060209,178,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336397,185,49,1,17,44,7dkxxicrwn77jpdfkwpnlnnyn,1,58.3,93,2023-02-03T17:48:04.445Z,2023-02-22T10:15:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336421,186,1,1,17,45,7dkxxicrwn77jpdfkwpnlnnyn,1,58.3,93,2023-02-03T17:48:05.127Z,2023-02-22T10:15:10Z,4009211897,140,66.8,4049060391,178,,4009211901,212,8.9,4009211903,213,6.2,4009211895,56,Left,4009211899,141,92.3,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336425,187,3,1,17,47,7dkxxicrwn77jpdfkwpnlnnyn,0,66.5,92.3,2023-02-03T17:48:07.002Z,2023-02-22T10:15:17Z,4009211915,56,Left,4049060479,178,,4019951655,211,,4019951671,465,,4019951639,286,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336433,155,49,1,17,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,27.7,9.8,2023-02-03T17:48:09.228Z,2023-02-22T10:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336445,156,1,1,17,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,27.7,9.8,2023-02-03T17:48:09.278Z,2023-02-22T10:15:28Z,4049060655,178,,4009211999,140,5.6,4009211997,56,Back,4009212005,213,2.5,4009212001,141,36.5,4009212003,212,29.5,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336455,157,1,1,17,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,5.6,36.5,2023-02-03T17:48:12.740Z,2023-02-22T10:15:32Z,4009212051,213,1.5,4009212053,1,,4049060741,178,,4009212047,141,83.9,4009212045,140,9.1,4009212043,56,Back,4009212049,212,32.4,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336477,158,1,1,17,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,10.4,87.8,2023-02-03T17:48:18.033Z,2023-02-22T10:15:35Z,4009212169,140,22.1,4009212171,141,72.3,4009212175,213,5.6,4009212173,212,16.2,4049060855,178,,4009212167,56,Back,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336491,159,1,1,17,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,22.1,72.3,2023-02-03T17:48:19.480Z,2023-02-22T10:15:38Z,4049060901,178,,4009212233,140,14.4,4009212235,141,88.2,4009212231,56,Back,4009212239,213,2.2,4009212237,212,13.5,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336499,160,1,1,18,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.4,88.2,2023-02-03T17:48:20.964Z,2023-02-22T10:15:42Z,4009212271,140,28.2,4009212275,212,14.8,4009212273,141,83.9,4049060945,178,,4009212277,213,6.1,4009212269,56,Back,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503336549,161,1,1,18,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.2,83.9,2023-02-03T17:48:23.108Z,2023-02-22T10:15:46Z,4009212473,141,93.9,4009212471,140,29.9,4009212475,212,7.0,4049060999,178,,4009212477,213,1.3,4009212469,56,Back,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
