id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2546347239,9,1,1,0,11,aekjg4wbxaixtwu4aicmiju92,1,47.2,4.9,2023-05-09T16:00:30.205Z,2023-05-09T16:00:31Z,4264945465,140,49.2,4264945467,141,18.9,4264945469,212,9.7,4264945471,213,1.4,4264945463,56,Back,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347251,10,1,1,0,12,aekjg4wbxaixtwu4aicmiju92,1,49.2,18.9,2023-05-09T16:00:31.484Z,2023-05-09T16:00:35Z,4264945533,140,67.0,4264945531,56,Right,4264945539,213,5.8,4264945537,212,21.5,4264945535,141,3.4,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347249,3,43,1,0,16,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-05-09T16:00:34.795Z,2023-05-09T16:00:38Z,4264945623,144,49,,,,,,,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347253,11,61,1,0,16,aekjg4wbxaixtwu4aicmiju92,0,66.4,3.2,2023-05-09T16:00:35.310Z,2023-05-09T16:00:35Z,4264945543,56,Right,,,,,,,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347323,4,5,1,0,19,ebcxfnmnxrxvv6lcjsahgd38j,1,36.8,101.8,2023-05-09T16:00:37.790Z,2023-05-09T16:21:01Z,4264945931,347,,4264945957,233,12,4264945929,56,Back,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347271,12,5,1,0,19,aekjg4wbxaixtwu4aicmiju92,0,63.2,-1.8,2023-05-09T16:00:37.790Z,2023-05-09T16:02:13Z,4264945619,56,Right,4264945961,233,4,4264945621,347,,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347339,5,1,1,0,27,ebcxfnmnxrxvv6lcjsahgd38j,1,43.1,100,2023-05-09T16:00:46.491Z,2023-05-09T16:00:49Z,4264946007,107,,4264946013,141,92.4,4264946009,56,Left,4264946017,213,5.9,4264946015,212,18.6,4264946011,140,59.8,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347347,6,1,1,0,30,ebcxfnmnxrxvv6lcjsahgd38j,0,59.8,92.4,2023-05-09T16:00:49.307Z,2023-05-09T16:00:51Z,4264946051,213,3.1,4264946039,140,58.1,4264946047,212,1.8,4264946055,236,,4264946057,233,13,4264946035,56,Left,4264946043,141,92.4,4264946061,286,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347343,13,74,1,0,30,aekjg4wbxaixtwu4aicmiju92,1,36.3,8.5,2023-05-09T16:00:49.308Z,2023-05-09T16:00:50Z,4264946029,285,,4264946027,56,Back,4264946069,233,6,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347351,14,49,1,0,32,aekjg4wbxaixtwu4aicmiju92,1,34.4,17.6,2023-05-09T16:00:50.700Z,2023-05-09T16:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347357,15,1,1,0,32,aekjg4wbxaixtwu4aicmiju92,1,34.4,17.6,2023-05-09T16:00:50.973Z,2023-05-09T16:00:51Z,4264946105,212,8.9,4264946095,56,Back,4264946101,141,18.5,4264946109,213,0.1,4264946099,140,42.9,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347361,16,1,1,0,33,aekjg4wbxaixtwu4aicmiju92,0,43.4,18.5,2023-05-09T16:00:51.628Z,2023-05-09T16:00:52Z,4264946137,212,5.1,4264946135,141,25.6,4264946133,140,41.9,4264946139,213,1.9,4264946131,56,Back,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347371,7,61,1,0,35,ebcxfnmnxrxvv6lcjsahgd38j,1,58.2,91.5,2023-05-09T16:00:53.771Z,2023-05-09T16:00:53Z,4264946173,56,Left,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347379,8,61,1,0,36,ebcxfnmnxrxvv6lcjsahgd38j,1,57.9,91.7,2023-05-09T16:00:54.763Z,2023-05-09T16:07:49Z,4264946209,56,Left,,,,,,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347391,9,49,1,0,37,ebcxfnmnxrxvv6lcjsahgd38j,1,55.7,90.8,2023-05-09T16:00:55.962Z,2023-05-09T16:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347393,17,8,1,0,37,aekjg4wbxaixtwu4aicmiju92,1,60.8,34.2,2023-05-09T16:00:56.253Z,2023-05-09T16:00:56Z,4264946257,56,Center,,,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347399,10,1,1,0,37,ebcxfnmnxrxvv6lcjsahgd38j,0,54.9,89.9,2023-05-09T16:00:56.348Z,2023-05-09T16:00:57Z,4264946287,212,14.1,4264946285,141,78.7,4264946283,140,43.6,4264946281,56,Back,4264946289,213,3.7,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347397,18,49,1,0,38,aekjg4wbxaixtwu4aicmiju92,1,61.4,34.8,2023-05-09T16:00:56.654Z,2023-05-09T16:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347413,19,1,1,0,39,aekjg4wbxaixtwu4aicmiju92,0,61.6,42.7,2023-05-09T16:00:58.253Z,2023-05-09T16:01:01Z,4264946375,213,5.9,4264946365,56,Center,4264946371,141,25.0,4264946373,212,29.2,4264946369,140,86.9,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347419,11,49,1,0,43,ebcxfnmnxrxvv6lcjsahgd38j,1,12.8,76,2023-05-09T16:01:01.771Z,2023-05-09T16:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347429,12,1,1,0,43,ebcxfnmnxrxvv6lcjsahgd38j,0,13.9,77.6,2023-05-09T16:01:02.282Z,2023-05-09T16:01:03Z,4264946469,212,33.3,4264946473,1,,4264946461,157,,4264946465,140,45.6,4264946467,141,75.4,4264946471,213,6.2,4264946463,56,Back,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347441,20,49,1,0,46,aekjg4wbxaixtwu4aicmiju92,1,54.4,30.1,2023-05-09T16:01:05.277Z,2023-05-09T16:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347453,21,1,1,0,46,aekjg4wbxaixtwu4aicmiju92,0,54.4,30.1,2023-05-09T16:01:05.438Z,2023-05-09T16:01:06Z,4264946633,157,,4264946643,213,6.0,4264946639,141,21.2,4264946641,212,22.3,4264946637,140,74.8,4264946635,56,Center,4264946645,1,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347481,13,1,1,0,48,ebcxfnmnxrxvv6lcjsahgd38j,1,32.8,90.2,2023-05-09T16:01:06.763Z,2023-05-09T16:01:09Z,4264946773,141,66.3,4264946769,56,Back,4264946767,3,,4264946771,140,32.8,4264946777,213,4.7,4264946775,212,16.3,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347485,14,49,1,0,51,ebcxfnmnxrxvv6lcjsahgd38j,1,32.8,66.3,2023-05-09T16:01:09.723Z,2023-05-09T16:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347511,15,1,1,0,51,ebcxfnmnxrxvv6lcjsahgd38j,1,32.8,66.3,2023-05-09T16:01:09.835Z,2023-05-09T16:01:14Z,4264946933,157,,4264946943,213,0.0,4264946939,141,67.5,4264946941,212,33.0,4264946937,140,64.2,4264946935,56,Center,4264946945,1,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347517,16,43,1,0,55,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-05-09T16:01:13.931Z,2023-05-09T16:01:17Z,4264946953,56,Center,4264947035,144,61,,,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347523,17,61,1,0,56,ebcxfnmnxrxvv6lcjsahgd38j,0,65.3,68.8,2023-05-09T16:01:15.211Z,2023-05-09T16:01:15Z,4264946993,56,Center,,,,,,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347533,22,49,1,0,58,aekjg4wbxaixtwu4aicmiju92,1,31.5,38.2,2023-05-09T16:01:16.733Z,2023-05-09T16:01:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347577,23,1,1,0,58,aekjg4wbxaixtwu4aicmiju92,1,30.9,38,2023-05-09T16:01:17.181Z,2023-05-09T16:01:22Z,4264947257,140,36.8,4264947255,56,Back,4264947263,213,1.3,4264947259,141,67.6,4264947261,212,21.1,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347603,24,1,1,1,4,aekjg4wbxaixtwu4aicmiju92,1,35.6,70,2023-05-09T16:01:22.845Z,2023-05-09T16:01:25Z,4264947373,212,11.4,4264947369,140,25.6,4264947371,141,63.6,4264947375,213,3.5,4264947367,56,Back,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347635,25,1,1,1,7,aekjg4wbxaixtwu4aicmiju92,1,25.7,63.9,2023-05-09T16:01:25.773Z,2023-05-09T16:01:29Z,4264947537,141,77.5,4264947535,140,39.1,4264947533,56,Back,4264947539,212,16.8,4264947541,213,0.6,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347653,26,1,1,1,10,aekjg4wbxaixtwu4aicmiju92,1,39.1,76.7,2023-05-09T16:01:29.292Z,2023-05-09T16:01:32Z,4264947651,212,16.7,4264947649,141,68.8,4264947653,213,3.5,4264947647,140,24.0,4264947645,56,Back,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347665,27,1,1,1,14,aekjg4wbxaixtwu4aicmiju92,1,20,66.6,2023-05-09T16:01:32.604Z,2023-05-09T16:01:35Z,4264947713,141,44.3,4264947709,56,Back,4264947711,140,6.3,4264947717,213,4.0,4264947715,212,20.9,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347697,28,1,1,1,16,aekjg4wbxaixtwu4aicmiju92,1,6.4,44.5,2023-05-09T16:01:35.053Z,2023-05-09T16:01:38Z,4264947877,212,22.1,4264947875,141,13.4,4264947873,140,12.4,4264947879,213,5.0,4264947871,56,Back,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347725,29,1,1,1,19,aekjg4wbxaixtwu4aicmiju92,1,14.5,9.5,2023-05-09T16:01:38.253Z,2023-05-09T16:01:44Z,4264948061,213,0.1,4264948053,56,Back,4264948063,1,,4264948059,212,33.0,4264948051,155,,4264948055,140,45.9,4264948057,141,12.0,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347729,30,4,1,1,24,aekjg4wbxaixtwu4aicmiju92,1,42.3,13.4,2023-05-09T16:01:43.325Z,2023-05-09T16:02:06Z,4264948207,233,18,4264948083,13,,4264948091,286,,4264948089,265,,4264948087,152,,4264948085,56,Back,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347741,18,4,1,1,24,ebcxfnmnxrxvv6lcjsahgd38j,0,57.7,86.6,2023-05-09T16:01:43.326Z,2023-05-09T16:01:46Z,4264948163,56,Left,4264948183,233,30,4264948169,285,,4264948161,13,,4264948167,265,,4264948165,152,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347779,31,1,1,1,32,aekjg4wbxaixtwu4aicmiju92,1,44.2,13.1,2023-05-09T16:01:50.799Z,2023-05-09T16:58:01Z,4265077815,189,,4264948423,152,,4264948433,213,2.2,4264948435,1,,4264948421,5,,4264948429,141,64.6,4264948431,212,41.9,4264948427,140,22.3,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,4264948425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347791,32,1,1,1,33,aekjg4wbxaixtwu4aicmiju92,1,21.5,65.8,2023-05-09T16:01:52.525Z,2023-05-09T16:01:55Z,4264948513,140,38.2,4264948511,56,Back,4264948519,213,0.8,4264948517,212,25.1,4264948515,141,92.3,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347813,33,1,1,1,36,aekjg4wbxaixtwu4aicmiju92,1,38.2,92.3,2023-05-09T16:01:55.405Z,2023-05-09T16:02:00Z,4264948623,141,81.5,4264948627,213,5.7,4264948625,212,13.3,4264948619,56,Back,4264948621,140,48.8,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347819,34,61,1,1,41,aekjg4wbxaixtwu4aicmiju92,0,45,95,2023-05-09T16:01:59.916Z,2023-05-09T16:57:50Z,4264948657,56,Back,,,,,,,,,,,,,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347823,19,49,1,1,41,ebcxfnmnxrxvv6lcjsahgd38j,1,54.5,20.1,2023-05-09T16:02:00.555Z,2023-05-09T16:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347839,20,1,1,1,42,ebcxfnmnxrxvv6lcjsahgd38j,1,54.9,16.5,2023-05-09T16:02:01.130Z,2023-05-09T16:10:40Z,4264948771,140,55.0,4264948777,213,1.6,4264948775,212,6.8,4264948773,141,26.5,4264948769,56,Center,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347847,21,1,1,1,43,ebcxfnmnxrxvv6lcjsahgd38j,1,55,26.5,2023-05-09T16:02:02.203Z,2023-05-09T16:10:41Z,4264948833,140,42.9,4264948839,213,3.5,4264948831,56,Back,4264948837,212,13.4,4264948835,141,20.4,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347851,22,1,1,1,45,ebcxfnmnxrxvv6lcjsahgd38j,1,42.3,22.5,2023-05-09T16:02:03.803Z,2023-05-09T16:02:04Z,4264948863,140,32.4,4264948865,141,38.8,4264948867,212,15.2,4264948869,213,2.3,4264948861,56,Back,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347875,23,1,1,1,45,ebcxfnmnxrxvv6lcjsahgd38j,1,32.4,42.2,2023-05-09T16:02:04.586Z,2023-05-09T16:02:08Z,4264949009,56,Back,4264949013,141,67.0,4264949011,140,34.0,4264949015,212,16.9,4264949017,213,1.5,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347901,24,1,1,1,49,ebcxfnmnxrxvv6lcjsahgd38j,1,36.4,65.1,2023-05-09T16:02:08.059Z,2023-05-09T16:02:12Z,4264949193,140,38.6,4264949199,213,4.9,4264949191,56,Back,4264949195,141,47.2,4264949197,212,12.4,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546347909,25,1,1,1,54,ebcxfnmnxrxvv6lcjsahgd38j,1,39.9,38.9,2023-05-09T16:02:12.827Z,2023-05-09T16:02:15Z,4264949235,212,20.6,4264949237,213,4.5,4264949229,56,Back,4264949231,140,36.0,4264949233,141,9.2,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
