id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2517550523,9,1,1,0,18,2ry1fixv27p3xepazsxcuyoho,1,38,62.1,2023-03-09T17:30:55.876Z,2023-03-27T04:30:10Z,4084176409,141,59.1,4084176405,56,Back,4084176407,140,44.1,4084176411,212,6.7,4125939933,178,,4084176413,213,6.0,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550533,10,1,1,0,19,2ry1fixv27p3xepazsxcuyoho,1,44.4,58.8,2023-03-09T17:30:56.844Z,2023-03-27T04:30:15Z,4084176477,140,36.3,4125939993,178,,4084176479,141,37.7,4084176483,213,4.2,4084176481,212,16.7,4084176475,56,Back,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550547,11,1,1,0,23,2ry1fixv27p3xepazsxcuyoho,1,34.8,35.7,2023-03-09T17:31:00.810Z,2023-03-27T04:30:18Z,4084176559,56,Back,4125940023,178,,4084176567,213,0,4084176563,141,35.7,4084176561,140,44.7,4084176565,212,10.4,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550551,12,1,1,0,25,2ry1fixv27p3xepazsxcuyoho,1,41.3,35.5,2023-03-09T17:31:03.521Z,2023-03-27T04:30:26Z,4084176587,56,Back,4125940083,178,,4084176593,212,14.3,4084176591,141,25.3,4084176595,213,3.6,4084176589,140,29.4,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550555,13,1,1,0,27,2ry1fixv27p3xepazsxcuyoho,1,29.3,25.2,2023-03-09T17:31:05.344Z,2023-03-27T04:30:30Z,4125940117,178,,4084176619,213,5.2,4084176613,140,34.6,4084176611,56,Back,4084176615,141,8.9,4084176617,212,12.4,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550559,14,1,1,0,30,2ry1fixv27p3xepazsxcuyoho,1,34.6,8.9,2023-03-09T17:31:07.972Z,2023-03-27T04:30:37Z,4084176643,213,2.5,4084176641,212,39.4,4084176645,1,,4084176635,56,Back,4084176639,141,41.8,4125940149,178,,4084176637,140,3.7,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550589,15,1,1,0,33,2ry1fixv27p3xepazsxcuyoho,1,3.7,41.8,2023-03-09T17:31:11.009Z,2023-03-27T04:32:31Z,4125940759,178,,4084176817,141,53.0,4084176819,212,20.7,4084176813,56,Back,4084176815,140,22.0,4084176821,213,0.4,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525086123,1696,43,1,0,36,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-03-09T17:31:13.918Z,2023-03-27T11:01:05Z,4130271253,399,214041,4130271767,144,83,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525086217,1697,83,1,0,36,ebcxfnmnxrxvv6lcjsahgd38j,1,87.9,48.9,2023-03-09T17:31:13.988Z,2023-03-27T11:01:03Z,4130271665,399,214041,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550591,3,45,1,0,39,ebcxfnmnxrxvv6lcjsahgd38j,0,74.6,48.4,2023-03-09T17:31:17.550Z,2023-03-27T04:32:39Z,4084176827,56,Center,4084176881,233,16,4084176829,286,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550597,16,3,1,0,39,2ry1fixv27p3xepazsxcuyoho,1,25.4,51.6,2023-03-09T17:31:17.550Z,2023-03-27T04:32:39Z,4084176865,233,3,4084176857,56,Back,4125940811,178,,4097889795,464,,4084176859,285,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550603,17,1,1,0,44,2ry1fixv27p3xepazsxcuyoho,1,31.5,66.6,2023-03-09T17:31:21.807Z,2023-03-27T04:32:46Z,4084176913,141,93.5,4084176915,212,21.3,4084176917,213,1.0,4084176911,140,41.9,4125940845,178,,4084176909,56,Back,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550611,18,1,1,0,47,2ry1fixv27p3xepazsxcuyoho,0,42.1,93.5,2023-03-09T17:31:24.861Z,2023-03-27T04:32:49Z,4084176941,140,53.4,4084176945,212,14.2,4084176943,141,82.1,4084176939,56,Left,4084176947,213,5.7,4125940867,178,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550609,4,8,1,0,48,ebcxfnmnxrxvv6lcjsahgd38j,1,43.3,17.3,2023-03-09T17:31:25.723Z,2023-03-27T04:32:54Z,4084176937,56,Back,4097890499,383,,4125940879,178,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517575443,419,61,1,0,48,ebcxfnmnxrxvv6lcjsahgd38j,0,46.6,12.8,2023-03-09T17:31:25.925Z,2023-03-27T11:03:39Z,4084323907,56,Back,4125940911,178,,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550623,5,5,1,0,49,ebcxfnmnxrxvv6lcjsahgd38j,0,43.6,-0.6,2023-03-09T17:31:27.103Z,2023-03-27T04:33:02Z,4084177075,233,19,4084177009,56,Back,4084177011,347,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550635,19,5,1,0,49,2ry1fixv27p3xepazsxcuyoho,1,56.4,100.6,2023-03-09T17:31:27.103Z,2023-03-27T04:33:02Z,4084177067,233,5,4084177065,347,,4084177063,56,Left,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550671,20,1,1,1,1,2ry1fixv27p3xepazsxcuyoho,1,54.2,100,2023-03-09T17:31:38.932Z,2023-03-27T04:33:08Z,4084177307,213,3.8,4084177297,107,,4084177309,1,,4084177299,56,Back,4084177303,141,78.2,4084177301,140,35.3,4084177305,212,25.1,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550675,21,1,1,1,4,2ry1fixv27p3xepazsxcuyoho,1,36.6,72.1,2023-03-09T17:31:41.861Z,2023-03-27T04:35:44Z,4084177337,141,33.6,4125940987,178,,4084177341,213,4.5,4084177335,140,32.3,4084177333,56,Back,4084177339,212,26.6,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550679,22,1,1,1,6,2ry1fixv27p3xepazsxcuyoho,1,30,29.1,2023-03-09T17:31:43.881Z,2023-03-27T04:35:54Z,4084177373,213,5.3,4084177371,212,17.8,4084177367,140,39.5,4084177369,141,7.4,4125941059,178,,4084177365,56,Back,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550683,23,1,1,1,10,2ry1fixv27p3xepazsxcuyoho,1,37.8,10.3,2023-03-09T17:31:48.602Z,2023-03-27T04:36:26Z,4084177389,56,Back,4084177393,141,31.8,4084177391,140,43.2,4084177395,212,15.7,4084177397,213,1.2,4125941105,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550701,24,1,1,1,13,2ry1fixv27p3xepazsxcuyoho,1,39.4,29.2,2023-03-09T17:31:51.104Z,2023-03-27T04:36:34Z,4084177507,213,2.3,4125941237,178,,4084177499,56,Back,4084177503,141,54.5,4084177505,212,22.8,4084177501,140,25.2,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550707,25,1,1,1,19,2ry1fixv27p3xepazsxcuyoho,1,32.9,56,2023-03-09T17:31:57.404Z,2023-03-27T04:35:24Z,4084177537,56,Back,4125941755,178,,4084177539,140,39.4,4084177541,141,44.9,4084177545,213,5.4,4084177543,212,10.2,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550713,26,1,1,1,21,2ry1fixv27p3xepazsxcuyoho,1,39.4,44.9,2023-03-09T17:31:59.302Z,2023-03-27T04:36:44Z,4084177577,141,31.9,4084177579,212,19.7,4084177581,213,5.8,4084177575,140,56.2,4125941787,178,,4084177573,56,Center,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550717,27,1,1,1,23,2ry1fixv27p3xepazsxcuyoho,1,56.3,31.9,2023-03-09T17:32:00.982Z,2023-03-27T04:36:55Z,4084177603,212,20.8,4084177599,140,67.0,4084177605,213,5.3,4084177601,141,6.1,4125942451,178,,4084177597,56,Right,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550733,28,1,1,1,25,2ry1fixv27p3xepazsxcuyoho,1,66.7,6.1,2023-03-09T17:32:03.419Z,2023-03-27T04:36:59Z,4084177709,141,4.3,4084177705,56,Back,4125942461,178,,4084177707,140,47.2,4084177711,212,20.5,4084177713,213,3.2,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550917,38,61,1,1,29,2ry1fixv27p3xepazsxcuyoho,0,45.7,2.9,2023-03-09T17:32:06.793Z,2023-03-27T04:37:09Z,4084179085,56,Back,4125942491,178,,,,,,,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550737,6,3,1,1,29,ebcxfnmnxrxvv6lcjsahgd38j,0,52,97.1,2023-03-09T17:32:07.460Z,2023-03-27T04:37:16Z,4097892759,464,,4084179131,233,29,4084178665,286,,4125942529,178,,4084177721,56,Left,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550735,29,7,1,1,29,2ry1fixv27p3xepazsxcuyoho,0,48,2.9,2023-03-09T17:32:07.567Z,2023-03-27T04:37:20Z,4084179119,285,,4084179121,233,6,4097892865,383,,4125942537,178,,4084177717,56,Back,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550739,7,49,1,1,31,ebcxfnmnxrxvv6lcjsahgd38j,1,47.9,94.2,2023-03-09T17:32:08.878Z,2023-03-27T04:37:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550743,8,1,1,1,32,ebcxfnmnxrxvv6lcjsahgd38j,1,53.4,90.6,2023-03-09T17:32:10.018Z,2023-03-27T04:37:36Z,4084177759,213,5.3,4084177753,140,62.3,4084177751,56,Center,4084177755,141,71.0,4125942611,178,,4084177757,212,16.3,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550745,9,1,1,1,33,ebcxfnmnxrxvv6lcjsahgd38j,1,65,66.2,2023-03-09T17:32:10.958Z,2023-03-27T04:37:40Z,4084177767,141,59.3,4084177771,213,3.6,4084177763,56,Center,4084177765,140,54.8,4084177769,212,11.7,4125942633,178,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550755,10,1,1,1,34,ebcxfnmnxrxvv6lcjsahgd38j,0,54.8,58.7,2023-03-09T17:32:12.112Z,2023-03-27T04:37:44Z,4084177827,212,39.8,4084177829,213,5.5,4084177823,140,82.0,4084177831,1,,4125942653,178,,4084177821,56,Right,4084177825,141,17.9,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550757,30,49,1,1,38,2ry1fixv27p3xepazsxcuyoho,1,17.7,87.1,2023-03-09T17:32:16.291Z,2023-03-27T04:37:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550761,31,1,1,1,38,2ry1fixv27p3xepazsxcuyoho,1,15.9,84.2,2023-03-09T17:32:16.412Z,2023-03-27T04:38:01Z,4084177857,213,3.9,4084177849,56,Back,4125942743,178,,4084177853,141,65.1,4084177855,212,18.2,4084177851,140,3.7,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550771,32,1,1,1,41,2ry1fixv27p3xepazsxcuyoho,0,4.3,65.5,2023-03-09T17:32:18.982Z,2023-03-27T04:38:07Z,4084177913,141,64.2,4084177911,140,42.0,4084177915,212,39.6,4084177919,1,,4125942787,178,,4084177917,213,6.3,4097893383,155,,4084177909,56,Back,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550789,11,8,1,1,43,ebcxfnmnxrxvv6lcjsahgd38j,1,56.4,32.3,2023-03-09T17:32:21.255Z,2023-03-27T04:38:16Z,4084178021,15,,4125942863,388,,4084178007,56,Center,4097893609,384,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550803,33,1,1,1,45,2ry1fixv27p3xepazsxcuyoho,1,52.3,65.8,2023-03-09T17:32:23.027Z,2023-03-27T04:38:23Z,4084178089,212,8.8,4084178083,56,Center,4084178091,213,4.7,4084178085,140,52.4,4125942895,178,,4084178087,141,52.8,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525022575,1003,83,1,1,47,ebcxfnmnxrxvv6lcjsahgd38j,1,47.7,42.8,2023-03-09T17:32:25.165Z,2023-03-27T11:13:11Z,4125957671,399,201918,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550811,34,1,1,1,47,2ry1fixv27p3xepazsxcuyoho,1,52.6,58.8,2023-03-09T17:32:25.172Z,2023-03-27T04:38:44Z,4084178149,141,69.4,4125943085,178,,4084178145,56,Center,4084178153,213,0.3,4084178151,212,24.1,4084178147,140,74.5,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550813,35,3,1,1,50,2ry1fixv27p3xepazsxcuyoho,0,80,66,2023-03-09T17:32:28.231Z,2023-03-27T04:38:48Z,4084178263,233,12,4084178161,56,Center,4084178163,286,,4125943107,178,,4097896307,465,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550821,12,7,1,1,51,ebcxfnmnxrxvv6lcjsahgd38j,0,20,34,2023-03-09T17:32:29.158Z,2023-03-27T04:39:20Z,4084178259,233,35,4097896255,385,,4084178243,285,,4125943271,178,,4084178241,56,Back,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550883,36,61,1,1,51,2ry1fixv27p3xepazsxcuyoho,1,81.6,65.2,2023-03-09T17:32:29.198Z,2023-03-27T04:39:27Z,4084178655,56,Center,4125943321,178,,,,,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517550823,13,49,1,1,54,ebcxfnmnxrxvv6lcjsahgd38j,1,15.9,81.6,2023-03-09T17:32:32.636Z,2023-03-27T04:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
