id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2529022727,5,5,1,0,5,o1iwuxbv233ayidxpibbxy59,1,60.3,101.8,2023-04-05T19:01:14.121Z,2023-04-05T19:18:28Z,4165758959,233,4,4165758937,347,,4165758935,56,Left,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022861,6,1,1,0,19,o1iwuxbv233ayidxpibbxy59,0,64.8,100,2023-04-05T19:01:28.700Z,2023-04-05T19:01:30Z,4165759629,213,6.0,4165759621,56,Left,4165759627,212,20.5,4165759625,141,91.5,4165759619,107,,4165759623,140,83.4,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022889,5,8,1,0,23,d47tf49ishm9qnfd8zyc8wv0j,1,11.6,8.5,2023-04-05T19:01:32.712Z,2023-04-07T08:14:50Z,4165759791,56,Back,4165759809,15,,4168720045,383,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022901,6,49,1,0,24,d47tf49ishm9qnfd8zyc8wv0j,1,11.6,8.6,2023-04-05T19:01:33.641Z,2023-04-05T19:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022927,7,1,1,0,25,d47tf49ishm9qnfd8zyc8wv0j,1,11.6,8.6,2023-04-05T19:01:34.058Z,2023-04-05T19:01:36Z,4165759969,141,45.1,4165759965,56,Back,4165759963,157,,4165759971,212,32.6,4165759967,140,31.7,4165759975,1,,4165759973,213,0.9,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022935,8,1,1,0,27,d47tf49ishm9qnfd8zyc8wv0j,0,31.7,45.1,2023-04-05T19:01:36.265Z,2023-04-05T19:01:36Z,4165759999,140,38.7,4165760003,212,10.9,4165760005,213,0.8,4165759993,3,,4165760001,141,57.0,4165759995,168,,4165759997,56,Back,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022953,7,1,1,0,29,o1iwuxbv233ayidxpibbxy59,0,69,51.2,2023-04-05T19:01:38.091Z,2023-04-05T19:01:38Z,4165760077,56,Center,4165760079,140,79.1,4165760081,141,50.7,4165760085,213,6.3,4165760083,212,10.6,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022955,9,1,1,0,29,d47tf49ishm9qnfd8zyc8wv0j,0,26.4,64.3,2023-04-05T19:01:38.648Z,2023-04-05T19:01:39Z,4165760087,56,Back,4165760093,212,7.2,4165760095,213,6.2,4165760089,140,33.2,4165760091,141,62.9,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022963,8,49,1,0,30,o1iwuxbv233ayidxpibbxy59,1,66.6,48.4,2023-04-05T19:01:39.707Z,2023-04-05T19:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529022991,9,1,1,0,31,o1iwuxbv233ayidxpibbxy59,1,64.4,47.3,2023-04-05T19:01:40.299Z,2023-04-05T19:01:42Z,4165760259,213,0.8,4165760257,212,5.4,4165760255,141,53.1,4165760253,140,67.9,4165760251,56,Center,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023013,10,1,1,0,33,o1iwuxbv233ayidxpibbxy59,1,65.2,52.2,2023-04-05T19:01:41.931Z,2023-04-05T19:01:43Z,4165760329,56,Back,4165760333,141,34.3,4165760335,212,21.8,4165760337,213,3.7,4165760331,140,48.0,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023063,11,1,1,0,34,o1iwuxbv233ayidxpibbxy59,1,48,34.3,2023-04-05T19:01:43.371Z,2023-04-05T19:01:47Z,4165760603,140,44.0,4165760605,141,69.1,4165760607,212,24.0,4165760601,56,Back,4165760609,213,1.7,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023075,12,1,1,0,38,o1iwuxbv233ayidxpibbxy59,1,45.3,81.1,2023-04-05T19:01:47.435Z,2023-04-05T19:01:49Z,4165760689,56,Left,4165760691,140,57.6,4165760697,213,0.7,4165760693,141,96.9,4165760695,212,16.8,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023105,13,1,1,0,40,o1iwuxbv233ayidxpibbxy59,1,58.7,97.7,2023-04-05T19:01:49.643Z,2023-04-05T19:01:52Z,4165760847,141,87.7,4165760851,213,5.4,4165760845,140,63.6,4165760843,56,Left,4165760849,212,8.5,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023119,14,1,1,0,43,o1iwuxbv233ayidxpibbxy59,1,63.6,87.7,2023-04-05T19:01:52.619Z,2023-04-05T19:01:54Z,4165760937,140,57.5,4165760943,213,2.4,4165760941,212,8.8,4165760935,56,Left,4165760939,141,96.6,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023131,15,1,1,0,45,o1iwuxbv233ayidxpibbxy59,1,57.5,96.6,2023-04-05T19:01:53.867Z,2023-04-05T19:01:55Z,4165760999,141,75.7,4165760995,56,Center,4165761001,212,14.8,4165761003,213,4.4,4165760997,140,53.6,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023145,16,1,1,0,46,o1iwuxbv233ayidxpibbxy59,0,53.6,75.7,2023-04-05T19:01:54.890Z,2023-04-05T19:01:55Z,4165761093,213,5.2,4165761095,1,,4165761089,141,0.0,4165761091,212,58.7,4165761083,196,,4165761085,56,Right,4165761081,155,,4165761087,140,79.8,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023209,10,5,1,0,46,d47tf49ishm9qnfd8zyc8wv0j,1,21.5,101.2,2023-04-05T19:01:55.710Z,2023-04-05T19:18:29Z,4165761421,56,Back,4165761437,233,17,4165761423,347,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023151,17,5,1,0,46,o1iwuxbv233ayidxpibbxy59,0,78.5,-1.2,2023-04-05T19:01:55.710Z,2023-04-05T19:02:03Z,4165761113,56,Right,4165761117,347,,4165761461,233,10,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023269,11,1,1,0,55,d47tf49ishm9qnfd8zyc8wv0j,1,22.6,100,2023-04-05T19:02:04.712Z,2023-04-05T19:02:08Z,4165761733,213,3.7,4165761725,56,Back,4165761731,212,16.4,4165761723,107,,4165761729,141,90.0,4165761727,140,9.1,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023335,12,1,1,0,59,d47tf49ishm9qnfd8zyc8wv0j,1,8,82.4,2023-04-05T19:02:08.184Z,2023-04-05T19:02:18Z,4165762111,140,4.3,4165762117,213,4.5,4165762113,141,58.7,4165762115,212,16.6,4165762109,56,Back,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023367,13,1,1,1,9,d47tf49ishm9qnfd8zyc8wv0j,0,10.8,46.1,2023-04-05T19:02:18.104Z,2023-04-05T19:02:23Z,4165762321,140,60.3,4165762327,213,6.2,4165762319,56,Center,4165762325,212,52.0,4165762323,141,42.5,4165762329,1,,4165762317,155,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023369,18,44,1,1,13,o1iwuxbv233ayidxpibbxy59,1,39.1,55.9,2023-04-05T19:02:22.123Z,2023-04-05T19:02:23Z,4165762333,56,Back,4165762335,285,,4165762369,233,14,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023375,14,44,1,1,13,d47tf49ishm9qnfd8zyc8wv0j,0,60.9,44.1,2023-04-05T19:02:22.124Z,2023-04-05T19:02:24Z,4165762359,286,,4165762447,233,18,4165762357,56,Center,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023379,19,1,1,1,13,o1iwuxbv233ayidxpibbxy59,0,38.5,54.2,2023-04-05T19:02:22.538Z,2023-04-05T19:02:24Z,4165762405,213,5.9,4165762403,212,11.5,4165762401,141,48.0,4165762395,3,,4165762399,140,48.7,4165762397,56,Back,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023403,15,1,1,1,16,d47tf49ishm9qnfd8zyc8wv0j,1,52.7,52.5,2023-04-05T19:02:24.856Z,2023-04-05T19:02:26Z,4165762577,213,2.2,4165762569,56,Back,4165762573,141,77.3,4165762575,212,20.4,4165762571,140,41.8,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023411,16,1,1,1,17,d47tf49ishm9qnfd8zyc8wv0j,1,41.8,77.3,2023-04-05T19:02:26.744Z,2023-04-05T19:02:27Z,4165762637,141,64.8,4165762641,212,8.7,4165762643,213,4.9,4165762631,56,Back,4165762633,140,43.6,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023431,17,1,1,1,18,d47tf49ishm9qnfd8zyc8wv0j,1,43.6,64.9,2023-04-05T19:02:27.672Z,2023-04-05T19:02:30Z,4165762733,213,2.1,4165762725,56,Back,4165762731,212,17.1,4165762729,141,87.1,4165762727,140,36.0,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023453,18,1,1,1,21,d47tf49ishm9qnfd8zyc8wv0j,1,36.1,87.1,2023-04-05T19:02:30.584Z,2023-04-05T19:02:33Z,4165762901,140,28.5,4165762905,212,10.5,4165762903,141,77.0,4165762907,213,3.9,4165762899,56,Back,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023479,19,1,1,1,24,d47tf49ishm9qnfd8zyc8wv0j,1,27.8,76.3,2023-04-05T19:02:33.656Z,2023-04-05T19:02:36Z,4165763029,212,9.8,4165763027,141,79.1,4165763025,140,37.0,4165763031,213,0.2,4165763023,56,Back,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023503,20,1,1,1,27,d47tf49ishm9qnfd8zyc8wv0j,1,36.3,75,2023-04-05T19:02:36.104Z,2023-04-05T19:02:37Z,4165763131,140,30.3,4165763133,141,92.1,4165763137,212,13.2,4165763141,213,2.1,4165763129,56,Back,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023539,21,1,1,1,28,d47tf49ishm9qnfd8zyc8wv0j,1,30.3,92.1,2023-04-05T19:02:37.816Z,2023-04-05T19:02:41Z,4165763315,213,3.9,4165763313,212,11.1,4165763309,140,22.3,4165763311,141,81.5,4165763307,56,Back,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023573,22,1,1,1,32,d47tf49ishm9qnfd8zyc8wv0j,1,22.3,81.5,2023-04-05T19:02:41.752Z,2023-04-05T19:02:44Z,4165763483,212,28.4,4165763485,213,5.8,4165763481,141,63.0,4165763477,56,Back,4165763479,140,46.5,4165763475,155,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023577,23,44,1,1,35,d47tf49ishm9qnfd8zyc8wv0j,1,47,59.9,2023-04-05T19:02:44.091Z,2023-04-05T19:03:00Z,4165763521,233,20,4165763507,56,Back,4165763509,285,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023569,20,44,1,1,35,o1iwuxbv233ayidxpibbxy59,0,53,40.1,2023-04-05T19:02:44.092Z,2023-04-05T19:02:45Z,4165763467,56,Center,4165763469,286,,4165763529,233,23,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023583,24,1,1,1,36,d47tf49ishm9qnfd8zyc8wv0j,0,46.3,63,2023-04-05T19:02:44.872Z,2023-04-05T19:03:02Z,4165763551,56,Center,4165763557,212,11.0,4165763555,141,62.1,4165763547,3,,4165763553,140,56.8,4165763559,213,6.2,4165763549,168,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023587,21,61,1,1,37,o1iwuxbv233ayidxpibbxy59,0,41.4,33,2023-04-05T19:02:45.914Z,2023-04-05T19:02:46Z,4165763585,56,Back,,,,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023685,25,1,1,1,40,d47tf49ishm9qnfd8zyc8wv0j,1,66.7,70.8,2023-04-05T19:02:49Z,2023-04-07T08:18:15Z,4165764043,213,0.6,4165764041,212,11.7,4165764037,140,76.1,4165764039,141,80.0,4165809041,210,15,4165764035,56,Left,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023689,26,15,1,1,47,d47tf49ishm9qnfd8zyc8wv0j,1,84.8,72.3,2023-04-05T19:02:56.038Z,2023-04-07T08:18:15Z,4165764313,233,23,4165764067,22,,4165820585,215,,4165764687,146,98.9,4165764679,79,,4165764071,56,Center,4165764683,103,24.1,4165764681,102,50.3,dp5fmyett2g7fvus88m85fsut,U. Matić,,4165809053,55,25,4165764303,72,4165764689,147,52.3,4165809051,29,4165764069,64,,,,,,,,,,,,,,,,,,,,,
2529023687,23,10,1,1,47,o1iwuxbv233ayidxpibbxy59,1,2.1,48.3,2023-04-05T19:02:56.138Z,2023-04-07T08:17:48Z,4165764059,178,,4165764213,173,,4165764343,233,26,4165764063,56,Back,4168722477,378,,4165764061,182,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023683,22,52,1,1,47,o1iwuxbv233ayidxpibbxy59,1,2.1,48.3,2023-04-05T19:02:56.148Z,2023-04-07T08:17:58Z,4168722623,377,,,,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023735,24,1,1,1,54,o1iwuxbv233ayidxpibbxy59,1,4.7,45.8,2023-04-05T19:03:03.035Z,2023-04-05T19:03:04Z,4165764359,141,57.5,4165764351,56,Back,4165764355,140,22.5,4165764365,213,0.4,4165764363,212,20.3,4165764349,123,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023759,25,1,1,1,55,o1iwuxbv233ayidxpibbxy59,1,22.5,57.5,2023-04-05T19:03:04.570Z,2023-04-05T19:03:06Z,4165764459,56,Back,4165764467,213,1.7,4165764465,212,19.5,4165764463,141,85.8,4165764461,140,19.7,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023821,26,1,1,1,57,o1iwuxbv233ayidxpibbxy59,1,20.1,85,2023-04-05T19:03:06.682Z,2023-04-05T19:03:10Z,4165764777,212,8.5,4165764779,213,5.0,4165764771,56,Back,4165764773,140,22.6,4165764775,141,73.1,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023841,27,1,1,2,1,o1iwuxbv233ayidxpibbxy59,1,26,71,2023-04-05T19:03:10.746Z,2023-04-05T19:03:13Z,4165764899,140,24.7,4165764897,56,Back,4165764905,213,4.7,4165764903,212,29.4,4165764901,141,27.8,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023853,28,1,1,2,4,o1iwuxbv233ayidxpibbxy59,1,26.4,25.8,2023-04-05T19:03:13.403Z,2023-04-05T19:03:15Z,4165764997,213,5.6,4165764993,141,2.8,4165764995,212,24.3,4165764989,56,Back,4165764991,140,44.1,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529023883,29,1,1,2,6,o1iwuxbv233ayidxpibbxy59,1,44.9,3.4,2023-04-05T19:03:15.290Z,2023-04-05T19:03:20Z,4165765159,213,2.3,4165765151,56,Back,4165765161,1,,4165765155,141,45.6,4165765153,140,19.9,4165765157,212,38.9,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
