id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/12/value,qualifier/17/value,qualifier/18/value,qualifier/14/value
2466707001,154,1,1,15,58,aekjg4wbxaixtwu4aicmiju92,1,44.2,73.9,2022-10-02T18:16:11.472Z,2022-10-08T21:35:50Z,3815869435,213,4.0,3815869431,141,52.5,3829629327,178,,3815869433,212,19.1,3815869427,56,Back,3815869429,140,32.4,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707033,155,1,1,16,1,aekjg4wbxaixtwu4aicmiju92,1,32.1,47.8,2022-10-02T18:16:14.553Z,2022-10-08T21:35:57Z,3815869631,140,37.3,3815869635,212,26.8,3829629527,178,,3815869629,56,Back,3815869637,213,4.9,3815869633,141,9.2,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707043,156,1,1,16,4,aekjg4wbxaixtwu4aicmiju92,1,40.9,6.7,2022-10-02T18:16:17.432Z,2022-10-08T21:36:02Z,3815869671,141,15.6,3815869675,213,1.0,3815869667,56,Back,3829629769,178,,3815869673,212,7.0,3815869669,140,44.3,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707075,157,1,1,16,5,aekjg4wbxaixtwu4aicmiju92,1,44.3,15.6,2022-10-02T18:16:18.502Z,2022-10-08T21:36:06Z,3815869835,56,Back,3815869841,212,8.3,3829629875,178,,3815869837,140,40.1,3815869839,141,5.2,3815869843,213,4.2,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707087,158,1,1,16,7,aekjg4wbxaixtwu4aicmiju92,1,40.1,5.2,2022-10-02T18:16:20.212Z,2022-10-08T21:36:12Z,3815869891,141,24.9,3815869895,213,1.4,3815869887,56,Back,3829630097,178,,3815869889,140,41.9,3815869893,212,13.5,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707105,159,1,1,16,10,aekjg4wbxaixtwu4aicmiju92,1,41.9,24.9,2022-10-02T18:16:22.781Z,2022-10-08T21:36:21Z,3815869977,213,3.5,3815869969,56,Back,3829630447,389,,3815869973,141,18.5,3815869975,212,12.8,3815869971,140,30.4,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707123,160,1,1,16,13,aekjg4wbxaixtwu4aicmiju92,1,26.6,26.7,2022-10-02T18:16:26.223Z,2022-10-08T21:36:29Z,3829630715,178,,3815870071,56,Back,3815870073,140,24.5,3815870079,213,1.7,3815870077,212,19.9,3815870075,141,55.8,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707157,161,1,1,16,15,aekjg4wbxaixtwu4aicmiju92,1,21.3,45.8,2022-10-02T18:16:28.643Z,2022-10-08T21:36:33Z,3815870243,212,8.9,3815870239,140,29.4,3815870237,56,Back,3815870245,213,6.0,3829630939,178,,3815870241,141,41.9,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707189,162,1,1,16,19,aekjg4wbxaixtwu4aicmiju92,1,36.1,36,2022-10-02T18:16:32.208Z,2022-10-08T21:36:38Z,3815870407,212,19.3,3815870409,213,5.1,3815870403,140,42.8,3815870401,56,Back,3815870405,141,9.5,3829631085,178,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707249,163,2,1,16,22,aekjg4wbxaixtwu4aicmiju92,1,52.5,17.1,2022-10-02T18:16:35.201Z,2022-10-08T21:36:50Z,3815870725,56,Center,3829631111,178,,3815872411,7,3a2ef34105eqoes4s6zu1310p,3815870729,140,64.0,3815870733,141,26.1,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707441,140,55,1,16,22,d47tf49ishm9qnfd8zyc8wv0j,1,38.2,75.3,2022-10-02T18:16:35.202Z,2022-10-08T21:36:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473504991,827,43,1,16,22,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:16:35.685Z,2022-10-17T11:56:33Z,3852170145,144,82,3852034043,178,0,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473505007,829,43,1,16,24,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:16:37.643Z,2022-10-17T11:56:30Z,3852034129,178,0,3852170113,144,82,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473505065,831,43,1,16,26,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:16:39.171Z,2022-10-17T11:56:29Z,3852034317,178,0,3852170089,144,82,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473505101,833,43,1,16,27,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:16:40.338Z,2022-10-17T11:56:32Z,3852170119,144,82,3852034423,178,0,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707281,164,43,1,16,30,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T18:16:43.106Z,2022-10-02T18:17:17Z,3815870855,140,81.3,3815870853,56,Center,3815870859,212,6.7,3815872233,144,1,3815870857,141,45.8,3815870861,213,2.9,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707285,165,43,1,16,33,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T18:16:46.034Z,2022-10-02T18:17:15Z,3815870881,22,0,3815870891,252,0,3815870885,56,Center,3815870883,18,0,3815872173,144,39,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707291,166,43,1,16,34,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T18:16:47.585Z,2022-10-02T18:17:13Z,3815870903,56,Center,3815872111,144,5,3815870905,346,0,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707557,141,1,1,16,59,d47tf49ishm9qnfd8zyc8wv0j,1,35,70.7,2022-10-02T18:17:11.912Z,2022-10-08T21:37:00Z,3815872347,140,22.2,3815966327,241,,3815872349,141,40.9,3815872353,213,4.1,3815966251,5,,3815872345,56,Back,3815872351,212,24.3,3829631677,178,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707569,142,1,1,17,3,d47tf49ishm9qnfd8zyc8wv0j,1,22.2,40.9,2022-10-02T18:17:16.027Z,2022-10-08T21:37:12Z,3815872421,140,25.8,3829632145,178,,3815872425,212,11.6,3815872419,56,Back,3815872427,213,5.0,3815872423,141,24.8,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707637,143,1,1,17,8,d47tf49ishm9qnfd8zyc8wv0j,1,29.8,28.9,2022-10-02T18:17:21.001Z,2022-10-08T21:37:18Z,3815872799,140,25.7,3815872805,213,1.9,3815872797,56,Back,3815872801,141,47.2,3829632319,178,,3815872803,212,13.2,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707673,144,1,1,17,11,d47tf49ishm9qnfd8zyc8wv0j,1,28.6,40.3,2022-10-02T18:17:24.188Z,2022-10-08T21:37:26Z,3815872979,140,45.7,3815872977,56,Back,3815872983,212,30.7,3815872981,141,3.7,3815872975,155,,3829632635,178,,3815872985,213,5.3,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707689,145,1,1,17,13,d47tf49ishm9qnfd8zyc8wv0j,1,44.7,8.3,2022-10-02T18:17:26.346Z,2022-10-08T21:38:05Z,3815873065,141,19.2,3815873059,3,,3829633977,388,,3815873061,56,Back,3815873063,140,48.4,3815873069,213,1.1,3815873067,212,8.4,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467013771,764,61,1,17,14,d47tf49ishm9qnfd8zyc8wv0j,0,47.2,21,2022-10-02T18:17:27.347Z,2022-10-08T21:38:11Z,3829634309,178,,3817429949,56,Back,,,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707735,167,1,1,17,16,aekjg4wbxaixtwu4aicmiju92,1,43.3,82.6,2022-10-02T18:17:29.342Z,2022-10-08T21:38:19Z,3817430345,1,,3829634585,178,,3815873307,56,Left,3815873319,213,0.2,3815873309,140,79.7,3815873311,141,94.7,3817430343,157,,3815873315,212,39.1,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707739,168,49,1,17,21,aekjg4wbxaixtwu4aicmiju92,1,78.9,94.7,2022-10-02T18:17:33.882Z,2022-10-08T21:39:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707779,169,1,1,17,23,aekjg4wbxaixtwu4aicmiju92,1,72,95,2022-10-02T18:17:36.304Z,2022-10-08T21:39:23Z,3815873601,140,51.8,3829636407,178,,3815873605,212,21.8,3815873599,56,Left,3815873603,141,87.5,3815873607,213,3.4,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707813,170,1,1,17,26,aekjg4wbxaixtwu4aicmiju92,1,49.5,82,2022-10-02T18:17:39.726Z,2022-10-08T21:39:33Z,3815873783,212,38.4,3815873787,1,,3815873779,140,54.9,3815873777,56,Center,3815873785,213,4.9,3829636817,178,,3815873781,141,26.1,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707885,171,1,1,17,30,aekjg4wbxaixtwu4aicmiju92,1,57.9,20.1,2022-10-02T18:17:43.545Z,2022-10-08T21:39:37Z,3815874159,212,21.4,3815874153,56,Right,3815874157,141,15.0,3829636957,178,,3815874155,140,78.0,3815874163,213,6.1,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707901,172,1,1,17,38,aekjg4wbxaixtwu4aicmiju92,1,90.3,6.7,2022-10-02T18:17:51.162Z,2022-10-08T21:39:43Z,3815874271,140,86.9,3829637101,178,,3815874275,212,4.4,3815874277,213,2.5,3815874273,141,10.6,3815874269,56,Right,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707947,173,1,1,17,39,aekjg4wbxaixtwu4aicmiju92,1,86.9,10.6,2022-10-02T18:17:51.920Z,2022-10-08T21:39:49Z,3815874587,56,Right,3829637377,178,,3815874589,140,97.4,3815874593,212,11.9,3815874591,141,17.1,3815874595,213,0.4,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707961,174,1,1,17,42,aekjg4wbxaixtwu4aicmiju92,1,98.2,26.1,2022-10-02T18:17:55.086Z,2022-10-08T21:39:55Z,3815874667,212,31.0,3815874669,213,1.7,3815874663,140,93.7,3815874665,141,71.1,3815874661,56,Center,3829637621,178,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466707971,175,1,1,17,44,aekjg4wbxaixtwu4aicmiju92,1,93.7,71.1,2022-10-02T18:17:57.282Z,2022-10-08T21:40:08Z,3815874707,140,95.4,3815874709,141,50.7,3815874713,213,4.8,3815874705,56,Center,3829638075,178,,3815874711,212,14.0,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708023,176,1,1,17,46,aekjg4wbxaixtwu4aicmiju92,1,92.8,53.3,2022-10-02T18:17:58.930Z,2022-10-08T21:41:47Z,3815877133,154,,3829638873,178,,3815875001,140,91.5,3815877129,210,15,3815875005,212,5.0,3815875003,141,46.3,3815874999,56,Center,3815875007,213,4.4,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2466708189,149,43,1,17,47,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:17:59.873Z,2022-10-03T14:02:57Z,3815875919,212,8.3,3815875913,56,Back,3815875917,141,46.1,3817431431,144,12,3815875915,140,9.6,3815875921,213,5.3,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708027,177,15,1,17,47,aekjg4wbxaixtwu4aicmiju92,1,91.5,46.3,2022-10-02T18:17:59.946Z,2022-10-08T21:41:31Z,3815877165,328,,3815876799,82,,3815877153,29,,3815877161,102,49.9,3815876795,72,,3815877173,231,48.9,3815877169,147,47.3,3815875035,22,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,3815877157,55,176,3815875039,56,Center,3815876821,233,3815877171,230,3815877163,103,,3815877151,78,3815875037,17,3815877155,154,,3829640681,178,,3815877167,146,,,,,,146,99.7,,,19,93.8,,
2466708033,146,10,1,17,47,d47tf49ishm9qnfd8zyc8wv0j,1,7.9,53.4,2022-10-02T18:18:00.238Z,2022-10-08T21:42:16Z,3815876827,233,177,3815875065,56,Back,3829642243,178,,3815875061,94,,3829642245,21,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708077,147,12,1,17,48,d47tf49ishm9qnfd8zyc8wv0j,1,7.8,50.9,2022-10-02T18:18:01.326Z,2022-10-08T21:42:26Z,3829642521,178,,3815875291,140,24.0,3815875289,56,Back,3815875299,213,5.9,3815875293,141,41.5,3815875297,212,18.2,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708063,178,1,1,17,51,aekjg4wbxaixtwu4aicmiju92,1,75.2,62.9,2022-10-02T18:18:04.630Z,2022-10-08T21:42:35Z,3829642747,178,,3815875227,141,78.4,3815875229,212,12.6,3815875223,56,Center,3815875231,213,1.0,3815875225,140,81.8,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708111,179,1,1,17,54,aekjg4wbxaixtwu4aicmiju92,1,79.5,77.5,2022-10-02T18:18:07.585Z,2022-10-08T21:42:49Z,3815875517,212,14.1,3815875513,140,66.8,3815875519,213,3.5,3815875515,141,70.6,3815875891,210,13,3815875511,56,Center,3829643003,178,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2466708117,180,13,1,17,57,aekjg4wbxaixtwu4aicmiju92,1,67.6,67.6,2022-10-02T18:18:10.541Z,2022-10-08T21:42:49Z,3815875927,55,179,3829643181,178,,3815875933,103,6.9,3815875939,231,50.2,3815875931,102,67.1,3815875935,215,,3815875675,20,,3815875545,56,Center,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,3815875923,73,,3815875937,230,99.3,3815875541,22,3815875925,29,3815875543,18,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708121,148,5,1,17,59,d47tf49ishm9qnfd8zyc8wv0j,1,-1.1,39.4,2022-10-02T18:18:12.018Z,2022-10-08T21:42:53Z,3815875575,233,181,3815875557,56,Back,3815875559,346,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708119,181,5,1,17,59,aekjg4wbxaixtwu4aicmiju92,0,101.1,60.6,2022-10-02T18:18:12.018Z,2022-10-08T21:42:53Z,3815875581,233,148,3815875553,56,Center,3815875555,346,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708465,150,1,1,18,33,d47tf49ishm9qnfd8zyc8wv0j,1,4.1,53.1,2022-10-02T18:18:46.064Z,2022-10-08T21:43:54Z,3815877495,1,,3815877491,212,35.1,3815877485,56,Back,3815877511,189,,3815877493,213,0.2,3815877499,237,,3815877483,124,,3815877489,141,63.6,7qirhp2v0034pkiwvnmsfd785,D. Epassy,3815877487,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708535,151,1,1,18,33,d47tf49ishm9qnfd8zyc8wv0j,1,44.5,67.1,2022-10-02T18:18:46.648Z,2022-10-08T21:44:23Z,3815877823,56,Back,3815877829,212,13.7,3815877827,141,51.8,3829646123,178,,3815877831,213,4.0,3815877825,140,36.0,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708543,152,1,1,18,36,d47tf49ishm9qnfd8zyc8wv0j,1,35.9,51.8,2022-10-02T18:18:49.437Z,2022-10-08T21:44:34Z,3829646533,178,,3815877851,140,43.3,3815877849,56,Back,3815877853,141,66.9,3815877855,212,12.9,3815877857,213,0.9,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708571,153,1,1,18,40,d47tf49ishm9qnfd8zyc8wv0j,1,43.3,66.9,2022-10-02T18:18:53.168Z,2022-10-08T21:44:44Z,3815878039,213,4.8,3815878033,140,45.5,3815878037,212,20.4,3815878035,141,37.1,3829646751,178,,3815878031,56,Back,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708585,154,1,1,18,45,d47tf49ishm9qnfd8zyc8wv0j,1,42.7,29.6,2022-10-02T18:18:58.043Z,2022-10-08T21:44:49Z,3829646895,178,,3815878175,56,Back,3815878181,212,17.0,3815878179,141,6.5,3815878177,140,36.5,3815878183,213,4.3,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708609,155,1,1,18,47,d47tf49ishm9qnfd8zyc8wv0j,1,35.2,6.2,2022-10-02T18:19:00.299Z,2022-10-08T21:45:04Z,3815878327,212,14.8,3815878323,140,41.2,3815878329,213,1.1,3815878325,141,25.9,3829647421,178,,3815878321,56,Back,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708621,156,1,1,18,52,d47tf49ishm9qnfd8zyc8wv0j,1,44,26.6,2022-10-02T18:19:04.938Z,2022-10-08T21:45:10Z,3815878405,141,6.8,3815878401,56,Back,3815878403,140,36.6,3815878409,213,4.2,3815878407,212,15.5,3829647619,178,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708645,157,1,1,18,54,d47tf49ishm9qnfd8zyc8wv0j,1,35.5,7.6,2022-10-02T18:19:07.292Z,2022-10-08T21:45:15Z,3815878499,56,Back,3815878501,140,14.9,3829647815,178,,3815878503,141,25.0,3815878507,213,2.6,3815878505,212,24.7,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708671,158,1,1,18,56,d47tf49ishm9qnfd8zyc8wv0j,0,14.9,25,2022-10-02T18:19:09.744Z,2022-10-08T21:45:20Z,3815878661,157,,3815878671,213,6.1,3815878665,140,57.3,3815878673,1,,3815878669,212,45.0,3815878663,56,Right,3815878667,141,15.4,3829647985,178,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708667,182,44,1,19,0,aekjg4wbxaixtwu4aicmiju92,1,42.2,79.6,2022-10-02T18:19:13.483Z,2022-10-17T11:57:41Z,3815878715,233,159,3815878641,56,Back,3815878643,285,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708677,159,44,1,19,0,d47tf49ishm9qnfd8zyc8wv0j,0,57.8,20.4,2022-10-02T18:19:13.484Z,2022-10-08T21:48:29Z,3815878697,56,Right,3815878699,286,,3815878747,233,182,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708685,183,1,1,19,0,aekjg4wbxaixtwu4aicmiju92,1,41.8,74.7,2022-10-02T18:19:13.567Z,2022-10-17T11:57:41Z,3815878735,140,51.3,3815878731,3,,3815878739,212,10.7,3815878733,56,Center,3829653549,178,,3815878741,213,5.9,3815878737,141,69.1,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473506059,982,43,1,19,1,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T18:19:13.929Z,2022-10-17T11:35:37Z,3852039681,178,0,3852149567,144,82,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473528225,1496,43,1,19,1,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T18:19:13.964Z,2022-10-17T11:35:36Z,3852149523,178,0,3852149541,144,82,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708687,184,49,1,19,1,aekjg4wbxaixtwu4aicmiju92,1,51.3,69.1,2022-10-02T18:19:14.105Z,2022-10-08T21:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708707,185,50,1,19,4,aekjg4wbxaixtwu4aicmiju92,1,46.8,64.4,2022-10-02T18:19:17.393Z,2022-10-08T21:49:15Z,3815878833,56,Back,3817435441,286,,3817435691,233,765,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467014853,765,7,1,19,5,d47tf49ishm9qnfd8zyc8wv0j,1,53.2,35.6,2022-10-02T18:19:18.067Z,2022-10-08T21:49:21Z,3817435609,285,,3829654693,178,,3817435607,56,Center,3817435687,233,185,3817435611,383,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473506125,872,43,1,19,6,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:19:18.883Z,2022-10-17T11:35:50Z,3852149717,144,82,3852040051,178,0,,,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473528245,1414,43,1,19,6,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T18:19:18.974Z,2022-10-17T11:35:48Z,3852149695,144,82,3852149635,178,0,,,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708711,160,49,1,19,6,d47tf49ishm9qnfd8zyc8wv0j,1,53.7,43.7,2022-10-02T18:19:19.063Z,2022-10-08T21:49:48Z,,,,,,,,,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466708781,161,1,1,19,8,d47tf49ishm9qnfd8zyc8wv0j,1,54,54,2022-10-02T18:19:21.485Z,2022-10-08T21:50:04Z,3815879239,56,Center,3815879243,141,49.6,3815879247,213,6.0,3829655851,178,,3815879241,140,63.1,3815879245,212,10.0,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
