id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2517424093,1673,83,1,0,22,4djrvao40r1vgr4psfl5dzc80,1,20.1,83.1,2023-02-18T15:00:36.511Z,2023-03-09T07:16:15Z,4083500099,399,68657,,,,,,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121517,8,1,1,0,22,7w4300dn2tnd0eqmbtk531tkx,0,76.4,9.5,2023-02-18T15:00:36.970Z,2023-03-09T04:38:19Z,4049338169,236,,4039613505,56,Right,4049338171,286,,4039613513,213,2.4,4049492517,233,5,4083412253,178,,4039613507,140,75.4,4039613511,212,1.4,22cd6gzfwo341qai1o6014251,S. Çikalleshi,4039613509,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121581,5,74,1,0,22,4djrvao40r1vgr4psfl5dzc80,1,26.2,86,2023-02-18T15:00:37.123Z,2023-03-09T04:38:30Z,4049338205,285,,4039613819,56,Back,4049492521,233,8,4083412347,178,,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121505,7,43,1,0,22,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-02-18T15:00:37.152Z,2023-02-22T14:09:56Z,4039613849,233,5,4039613465,286,0,4039613463,56,Right,4049337833,144,50,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510966753,939,49,1,0,23,4djrvao40r1vgr4psfl5dzc80,1,24.3,80.4,2023-02-18T15:00:37.554Z,2023-03-09T04:38:46Z,,,,,,,,,,,,,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510966887,940,1,1,0,23,4djrvao40r1vgr4psfl5dzc80,1,24.3,80.4,2023-02-18T15:00:37.818Z,2023-03-09T04:38:52Z,4049339503,56,Back,4049339505,140,21.5,4049339509,212,6.7,4083412543,178,,4049339511,213,4.3,4049339507,141,71.5,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121591,6,1,1,0,24,4djrvao40r1vgr4psfl5dzc80,0,26.6,71.1,2023-02-18T15:00:38.844Z,2023-03-09T04:38:58Z,4039613895,213,0.1,4039613893,212,41.9,4039613885,155,,4039613889,140,66.5,4083412595,178,,4039613887,56,Center,4039613897,1,,4039613891,141,74.2,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509203501,309,43,1,0,25,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-02-18T15:00:39.846Z,2023-02-22T14:09:20Z,4049336369,144,49,,,,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510966891,774,49,1,0,29,7w4300dn2tnd0eqmbtk531tkx,1,31.5,25.4,2023-02-18T15:00:43.768Z,2023-03-09T04:39:10Z,,,,,,,,,,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121649,9,1,1,0,29,7w4300dn2tnd0eqmbtk531tkx,1,34.8,28.6,2023-02-18T15:00:43.844Z,2023-03-09T04:39:15Z,4039614147,213,2.7,4039614141,140,22.3,4083412775,178,,4039614139,56,Back,4039614145,212,14.3,4039614143,141,37.1,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121773,10,1,1,0,31,7w4300dn2tnd0eqmbtk531tkx,1,22.3,37.1,2023-02-18T15:00:45.289Z,2023-03-09T04:39:19Z,4039614681,212,26.1,4039614677,140,44.6,4039614679,141,54.0,4039614685,1,,4039614675,56,Back,4083412789,178,,4039614673,157,,4039614683,213,0.5,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121843,11,1,1,0,35,7w4300dn2tnd0eqmbtk531tkx,1,44.7,58.4,2023-02-18T15:00:50.245Z,2023-03-09T04:39:27Z,4039614975,212,17.6,4039614973,141,80.9,4083412837,178,,4039614969,56,Back,4039614977,213,2.1,4039614971,140,36.5,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121933,12,1,1,0,38,7w4300dn2tnd0eqmbtk531tkx,1,36.5,80.9,2023-02-18T15:00:52.757Z,2023-03-09T04:39:35Z,4039615393,213,3.9,4083412927,178,,4039615385,56,Back,4039615389,141,68.1,4039615387,140,27.5,4039615391,212,12.8,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509121973,13,1,1,0,41,7w4300dn2tnd0eqmbtk531tkx,1,27.5,68.1,2023-02-18T15:00:55.449Z,2023-03-09T04:39:41Z,4083412979,178,,4039615547,140,26.0,4039615553,212,11.0,4039615549,141,52.1,4039615543,56,Back,4039615557,213,4.6,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122117,14,1,1,0,43,7w4300dn2tnd0eqmbtk531tkx,1,26,52.1,2023-02-18T15:00:57.713Z,2023-03-09T04:39:44Z,4083413019,178,,4039616193,213,4.8,4039616185,56,Back,4039616189,141,12.9,4039616187,140,27.0,4039616191,212,26.7,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122155,15,1,1,0,45,7w4300dn2tnd0eqmbtk531tkx,1,27,12.8,2023-02-18T15:00:59.875Z,2023-03-09T04:39:50Z,4039616355,213,1.6,4039616347,56,Back,4039616353,212,8.9,4039616349,140,26.8,4083413079,178,,4039616351,141,25.9,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122237,16,1,1,0,48,7w4300dn2tnd0eqmbtk531tkx,1,26.8,25.9,2023-02-18T15:01:02.529Z,2023-03-09T04:39:55Z,4039616831,141,44.0,4039616827,56,Back,4083413111,178,,4039616829,140,29.8,4039616833,212,12.7,4039616835,213,1.3,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122427,17,1,1,0,53,7w4300dn2tnd0eqmbtk531tkx,1,35.8,46,2023-02-18T15:01:07.382Z,2023-03-09T04:39:59Z,4039617733,140,28.5,4083413137,178,,4039617735,141,70.2,4039617739,213,2.0,4039617731,56,Back,4039617737,212,18.2,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122617,18,1,1,0,59,7w4300dn2tnd0eqmbtk531tkx,1,31,73.6,2023-02-18T15:01:13.377Z,2023-03-09T04:40:04Z,4039618657,212,21.2,4039618651,56,Back,4039618659,213,3.9,4083413197,178,,4039618655,141,52.1,4039618653,140,16.4,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122735,19,1,1,1,4,7w4300dn2tnd0eqmbtk531tkx,1,22.6,51.8,2023-02-18T15:01:19.043Z,2023-03-09T04:40:08Z,4039619133,141,74.1,4039619135,212,15.7,4039619137,213,1.3,4039619131,140,26.5,4083413229,178,,4039619129,56,Back,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122875,20,1,1,1,7,7w4300dn2tnd0eqmbtk531tkx,1,26.4,74.5,2023-02-18T15:01:21.328Z,2023-03-09T04:40:13Z,4039619759,56,Back,4039619767,213,1.1,4039619761,140,30.9,4083413277,178,,4039619765,212,10.9,4039619763,141,89.0,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122913,21,1,1,1,9,7w4300dn2tnd0eqmbtk531tkx,0,30.9,89,2023-02-18T15:01:23.809Z,2023-03-09T04:40:20Z,4039619963,212,35.8,4083413331,178,,4039619965,213,0.0,4039619955,155,,4039619957,56,Left,4039619961,141,91.1,4039619967,1,,4039619959,140,65.0,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509122967,7,8,1,1,11,4djrvao40r1vgr4psfl5dzc80,1,33.5,13.8,2023-02-18T15:01:25.943Z,2023-03-09T04:40:30Z,4039620267,56,Back,4049343443,384,,4083413427,388,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510967865,941,49,1,1,12,4djrvao40r1vgr4psfl5dzc80,1,42,6.9,2023-02-18T15:01:26.832Z,2023-03-09T04:40:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123037,8,3,1,1,15,4djrvao40r1vgr4psfl5dzc80,0,40.6,5.9,2023-02-18T15:01:29.705Z,2023-03-09T04:41:05Z,4049345309,465,,4039620901,233,22,4039620553,56,Back,4039620555,286,,4083413667,178,,,,,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123091,22,7,1,1,15,7w4300dn2tnd0eqmbtk531tkx,0,59.4,94.1,2023-02-18T15:01:29.898Z,2023-03-09T04:41:12Z,4039620837,285,,4083413695,178,,4049346505,385,,4039620877,233,8,4039620835,56,Left,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123193,10,1,1,1,17,4djrvao40r1vgr4psfl5dzc80,1,39,28.8,2023-02-18T15:01:31.990Z,2023-03-09T04:41:25Z,4039621397,141,53.9,4083413803,178,,4039621399,212,21.6,4039621401,213,2.2,4039621395,140,26.4,4039621393,56,Back,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123275,11,1,1,1,19,4djrvao40r1vgr4psfl5dzc80,1,26.4,53.9,2023-02-18T15:01:33.815Z,2023-03-09T04:41:32Z,4083413841,178,,4039621783,140,22.1,4039621785,141,34.3,4039621781,56,Back,4039621787,212,14.1,4039621789,213,4.4,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123139,9,43,1,1,20,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-02-18T15:01:34.895Z,2023-02-22T14:15:29Z,4049346615,144,49,,,,,,,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123167,23,43,1,1,21,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-02-18T15:01:35.831Z,2023-02-18T15:01:36Z,4039621247,140,59.6,4039621253,213,0,4039621249,141,91.1,4039621375,144,1,4039621251,212,0,4039621245,56,Left,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123355,12,1,1,1,22,4djrvao40r1vgr4psfl5dzc80,1,22.1,34.2,2023-02-18T15:01:37.170Z,2023-03-09T04:41:39Z,4039622167,213,5.3,4039622161,140,29.2,4039622159,56,Back,4083413883,178,,4039622163,141,15.9,4039622165,212,14.5,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123429,13,1,1,1,26,4djrvao40r1vgr4psfl5dzc80,1,29.2,15.9,2023-02-18T15:01:41.005Z,2023-03-09T04:41:46Z,4039622495,140,36.2,4083413919,178,,4039622493,56,Back,4039622501,213,0.9,4039622499,212,11.2,4039622497,141,28.3,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123543,14,1,1,1,28,4djrvao40r1vgr4psfl5dzc80,1,36.2,28.3,2023-02-18T15:01:42.848Z,2023-03-09T04:42:14Z,4039623079,140,23.3,4039623089,213,3.2,4039623081,141,26.7,4039623077,56,Back,4039623085,212,13.6,4083414165,178,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123727,15,1,1,1,30,4djrvao40r1vgr4psfl5dzc80,1,22.9,26.7,2023-02-18T15:01:44.884Z,2023-03-09T04:42:18Z,4039623879,212,12.9,4083414193,178,,4039623881,213,4.9,4039623877,141,7.9,4039623871,56,Back,4039623875,140,24.7,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123755,16,1,1,1,35,4djrvao40r1vgr4psfl5dzc80,0,25.4,7.9,2023-02-18T15:01:49.560Z,2023-03-09T04:42:24Z,4049348489,155,,4039624047,213,0.3,4039624041,141,25.6,4039624051,1,,4039624043,212,42.1,4039624037,56,Center,4083414255,178,,4039624039,140,63.8,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123767,24,49,1,1,36,7w4300dn2tnd0eqmbtk531tkx,1,43.8,70.3,2023-02-18T15:01:50.750Z,2023-03-09T04:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123881,25,1,1,1,36,7w4300dn2tnd0eqmbtk531tkx,1,43.8,70.3,2023-02-18T15:01:50.768Z,2023-03-09T04:43:10Z,4083414925,178,,4039624643,56,Left,4039624653,212,21.5,4039624647,140,58.0,4039624655,213,0.8,4039624649,141,93.0,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509123897,26,61,1,1,38,7w4300dn2tnd0eqmbtk531tkx,0,58,97.5,2023-02-18T15:01:52.998Z,2023-03-09T04:43:27Z,4039624719,56,Left,4083415093,178,,,,,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124189,17,5,1,1,39,4djrvao40r1vgr4psfl5dzc80,1,40.5,-1.6,2023-02-18T15:01:53.691Z,2023-03-09T04:43:35Z,4039626133,56,Back,4040186655,233,27,4039626137,347,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124449,27,5,1,1,39,7w4300dn2tnd0eqmbtk531tkx,0,59.5,101.6,2023-02-18T15:01:53.691Z,2023-03-09T04:43:35Z,4039627423,56,Left,4039627427,347,,4040186799,233,17,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124263,18,1,1,1,46,4djrvao40r1vgr4psfl5dzc80,1,39.5,0,2023-02-18T15:02:00.617Z,2023-03-09T05:54:35Z,4039626503,140,32.5,4039626505,141,3.5,4039626499,107,,4039626507,212,8.2,4039626501,56,Back,4039626509,213,2.7,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510969063,775,45,1,1,48,7w4300dn2tnd0eqmbtk531tkx,0,62.4,93.8,2023-02-18T15:02:03.145Z,2023-03-09T04:43:49Z,4049492647,233,942,4049351823,56,Left,4049351825,285,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510968987,942,3,1,1,48,4djrvao40r1vgr4psfl5dzc80,1,37.6,6.2,2023-02-18T15:02:03.145Z,2023-03-09T04:43:49Z,4083415295,178,,4049351521,464,,4049492643,233,775,4049351349,286,,4049351347,56,Back,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509124531,19,1,1,1,50,4djrvao40r1vgr4psfl5dzc80,1,41.9,16.5,2023-02-18T15:02:04.466Z,2023-03-09T04:43:54Z,4083415333,178,,4039627849,140,36.0,4039627853,212,9.7,4039627855,213,2.3,4039627847,56,Back,4039627851,141,27.4,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
