id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,assist
2450830035,8,1,1,0,10,c9swyor08g9pedxpe3n321svu,1,40.2,8.3,2022-08-25T18:03:28.562Z,2022-08-31T18:03:22Z,3731405333,212,10.2,3731405327,56,Back,3731405329,140,36.9,3731405335,213,1.9,3731405331,141,22.4,3747584345,178,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830043,9,1,1,0,11,c9swyor08g9pedxpe3n321svu,1,36.9,22.4,2022-08-25T18:03:29.692Z,2022-08-31T18:03:25Z,3731405367,56,Back,3731405369,140,27.1,3731405371,141,25.2,3731405375,213,3.0,3747584507,178,,3731405373,212,10.5,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830057,10,1,1,0,15,c9swyor08g9pedxpe3n321svu,1,27.3,25.2,2022-08-25T18:03:33.444Z,2022-08-31T18:03:28Z,3731405427,56,Back,3731405429,140,26.7,3747584617,178,,3731405433,212,18.3,3731405431,141,52.1,3731405435,213,1.6,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830073,11,1,1,0,18,c9swyor08g9pedxpe3n321svu,1,28,58.8,2022-08-25T18:03:36.297Z,2022-08-31T18:03:32Z,3731405523,212,8.3,3731405525,213,1.3,3731405521,141,70.6,3747584757,178,,3731405517,56,Back,3731405519,140,30.1,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830083,12,1,1,0,20,c9swyor08g9pedxpe3n321svu,1,30.5,70.6,2022-08-25T18:03:38.437Z,2022-08-31T18:03:44Z,3747585339,178,,3731405587,213,0.9,3731405583,141,87.5,3731405579,56,Back,3731405585,212,15.1,3731405581,140,39.8,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830095,13,1,1,0,21,c9swyor08g9pedxpe3n321svu,1,40.1,89.4,2022-08-25T18:03:40.028Z,2022-08-31T18:03:51Z,3747585771,178,,3731405651,56,Back,3731405655,141,82.0,3731405653,140,34.7,3731405659,213,3.9,3731405657,212,7.6,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830101,14,1,1,0,24,c9swyor08g9pedxpe3n321svu,1,35.2,78.4,2022-08-25T18:03:42.254Z,2022-08-31T18:03:55Z,3747585879,178,,3731405689,140,29.8,3731405687,56,Back,3731405693,212,15.9,3731405691,141,56.6,3731405695,213,4.3,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830109,15,1,1,0,26,c9swyor08g9pedxpe3n321svu,1,29.8,56.6,2022-08-25T18:03:44.685Z,2022-08-31T18:03:58Z,3731405723,140,29.1,3731405729,213,4.7,3731405727,212,16.6,3731405725,141,32.2,3731405721,56,Back,3747585977,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830119,16,1,1,0,28,c9swyor08g9pedxpe3n321svu,1,29.3,31.9,2022-08-25T18:03:46.968Z,2022-08-31T18:04:02Z,3731405769,56,Back,3731405775,212,21.9,3731405771,140,41.5,3731405773,141,5.8,3747586217,178,,3731405777,213,5.3,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830129,17,1,1,0,32,c9swyor08g9pedxpe3n321svu,1,42.4,6.2,2022-08-25T18:03:50.195Z,2022-08-31T18:04:06Z,3731405847,213,6.2,3731405843,141,4.6,3731405839,56,Right,3747586459,178,,3731405845,212,14.3,3731405841,140,56.0,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830131,18,61,1,0,32,c9swyor08g9pedxpe3n321svu,0,56.4,2.9,2022-08-25T18:03:51.119Z,2022-08-31T18:04:12Z,3731405851,56,Right,3747586697,178,,,,,,,,,,,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830149,3,5,1,0,33,7w4300dn2tnd0eqmbtk531tkx,1,44,101.1,2022-08-25T18:03:51.652Z,2022-08-31T18:04:16Z,3731405943,56,Back,3731405945,347,,3731405959,233,19,,,,,,,,,,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830141,19,5,1,0,33,c9swyor08g9pedxpe3n321svu,0,56,-1.1,2022-08-25T18:03:51.652Z,2022-08-31T18:04:16Z,3731405901,347,,3731405983,233,3,3731405899,56,Right,,,,,,,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830179,4,1,1,0,39,7w4300dn2tnd0eqmbtk531tkx,1,42.4,100,2022-08-25T18:03:58.091Z,2022-08-31T18:04:21Z,3731406121,212,14.0,3731406123,213,4.1,3731406113,107,,3731406119,141,84.2,3731406115,56,Back,3731406117,140,35.1,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830189,5,1,1,0,43,7w4300dn2tnd0eqmbtk531tkx,1,32.2,83.8,2022-08-25T18:04:01.927Z,2022-08-31T18:04:27Z,3731406193,212,20.7,3731406189,140,14.3,3731406195,213,3.6,3731406191,141,70.9,3731406185,56,Back,3747587181,178,,,,,,,,c5qx29j7n98wz29hkhtk377it,Abdullah Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830201,6,1,1,0,47,7w4300dn2tnd0eqmbtk531tkx,0,14.3,70.9,2022-08-25T18:04:05.984Z,2022-08-31T18:04:31Z,3731406277,1,,3731406273,212,33.4,3747587325,178,,3731406265,157,,3731406271,141,100.0,3731406275,213,0.7,3731406269,140,39.1,3731406267,56,Back,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830203,7,5,1,0,50,7w4300dn2tnd0eqmbtk531tkx,0,40.5,101.6,2022-08-25T18:04:08.696Z,2022-08-31T18:04:39Z,3731406281,347,,3731406535,233,20,3731406279,56,Back,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830253,20,5,1,0,50,c9swyor08g9pedxpe3n321svu,1,59.5,-1.6,2022-08-25T18:04:08.696Z,2022-08-31T18:04:39Z,3731406525,347,,3731406523,56,Right,3731406531,233,7,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830261,21,1,1,1,1,c9swyor08g9pedxpe3n321svu,1,58.5,0,2022-08-25T18:04:19.277Z,2022-08-31T18:04:48Z,3731406579,107,,3731406585,141,16.2,3731406581,56,Right,3731406583,140,61.7,3731406589,213,1.3,3731406587,212,12.8,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830263,22,1,1,1,2,c9swyor08g9pedxpe3n321svu,1,61.7,16.4,2022-08-25T18:04:20.319Z,2022-08-31T18:05:25Z,3731406599,56,Right,3731406605,212,12.4,3731406601,140,53.8,3747589887,178,,3731406603,141,2.9,3731406607,213,4.0,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830265,23,61,1,1,3,c9swyor08g9pedxpe3n321svu,0,53.8,2.9,2022-08-25T18:04:21.620Z,2022-08-31T18:05:33Z,3731406611,56,Right,3747590331,178,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830323,8,5,1,1,3,7w4300dn2tnd0eqmbtk531tkx,1,43.4,101.8,2022-08-25T18:04:21.920Z,2022-08-31T18:05:36Z,3731406943,56,Back,3731406947,233,24,3731406945,347,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830267,24,5,1,1,3,c9swyor08g9pedxpe3n321svu,0,56.6,-1.8,2022-08-25T18:04:21.920Z,2022-08-31T18:05:37Z,3731406617,56,Right,3731406619,347,,3731406951,233,8,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830359,9,1,1,1,25,7w4300dn2tnd0eqmbtk531tkx,0,39.6,100,2022-08-25T18:04:43.607Z,2022-08-31T18:05:42Z,3731407151,141,86.3,3731407145,107,,3731407155,213,5.9,3731407157,1,,3731407149,140,64.1,3731407147,56,Left,3731407153,212,27.8,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830347,25,44,1,1,27,c9swyor08g9pedxpe3n321svu,1,32.6,12,2022-08-25T18:04:45.492Z,2022-09-01T08:23:19Z,3731407099,285,,3731407241,233,10,3731407097,56,Back,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830363,10,44,1,1,27,7w4300dn2tnd0eqmbtk531tkx,0,67.4,88,2022-08-25T18:04:45.493Z,2022-08-31T18:05:45Z,3731407251,233,25,3731407165,56,Left,3731407167,286,,,,,,,,,,,,,,,,,602ni3z01educzy1qx0cuvzai,Saleh Al Abbas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830357,26,1,1,1,27,c9swyor08g9pedxpe3n321svu,1,28.8,10.3,2022-08-25T18:04:45.566Z,2022-09-01T08:23:19Z,3731407133,56,Back,3731407139,212,12.4,3747591097,388,,3731407137,141,27.3,3731407131,3,,3731407141,213,1.2,3731407135,140,33.0,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830369,27,1,1,1,29,c9swyor08g9pedxpe3n321svu,0,33,27.3,2022-08-25T18:04:47.145Z,2022-08-31T18:06:02Z,3731407205,213,5.5,3731407199,141,20.6,3731407187,3,,3747591719,178,,3731407203,212,6.7,3731407195,140,37.7,3731407191,56,Back,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830385,11,1,1,1,32,7w4300dn2tnd0eqmbtk531tkx,1,62.6,89,2022-08-25T18:04:50.184Z,2022-08-31T18:06:09Z,3731407345,213,2.7,3731407341,141,91.4,3731407339,140,59.3,3731407337,56,Left,3731407343,212,3.8,3747592061,178,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830387,12,1,1,1,34,7w4300dn2tnd0eqmbtk531tkx,0,60.1,90.2,2022-08-25T18:04:52.357Z,2022-08-31T18:06:12Z,3747592333,178,,3731407355,141,83.3,3731407351,56,Left,3731407353,140,68.1,3731407359,213,5.8,3731407357,212,9.6,3731407349,155,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830393,28,12,1,1,35,c9swyor08g9pedxpe3n321svu,1,19.4,18.2,2022-08-25T18:04:53.933Z,2022-08-31T18:06:21Z,3731407377,212,13.6,3731407379,213,4.9,3731407373,140,21.3,3747592763,388,,3731407375,141,0.0,3731407409,167,,3731407407,15,,3731407371,56,Back,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830433,13,5,1,1,37,7w4300dn2tnd0eqmbtk531tkx,1,74.6,101.4,2022-08-25T18:04:55.727Z,2022-08-31T18:06:28Z,3731407617,233,29,3731407585,56,Left,3731407587,347,,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830397,29,5,1,1,37,c9swyor08g9pedxpe3n321svu,0,25.4,-1.4,2022-08-25T18:04:55.727Z,2022-08-31T18:06:28Z,3731407627,233,13,3731407395,56,Back,3731407397,347,,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830445,14,1,1,1,44,7w4300dn2tnd0eqmbtk531tkx,1,68.9,100,2022-08-25T18:05:02.912Z,2022-08-31T18:06:31Z,3731407637,56,Left,3731407639,140,67.8,3731407643,212,7.8,3731407645,213,4.6,3731407635,107,,3731407641,141,90.3,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450833725,75,1,1,1,46,7w4300dn2tnd0eqmbtk531tkx,0,60.9,87.4,2022-08-25T18:05:04.248Z,2022-08-31T18:06:37Z,3731425061,56,Left,3747593773,178,,3731425065,141,91.7,3731425069,213,1.0,3731425067,212,3.5,3731425063,140,62.8,3731448539,233,31,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830455,30,43,1,1,46,c9swyor08g9pedxpe3n321svu,1,0,0,2022-08-25T18:05:04.893Z,2022-08-30T13:11:20Z,3744639803,144,8,3731407681,56,Back,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830465,31,50,1,1,47,c9swyor08g9pedxpe3n321svu,1,32.6,4.3,2022-08-25T18:05:05.301Z,2022-08-31T18:06:45Z,3744788737,233,15,3731407713,56,Back,3731407715,285,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830467,15,7,1,1,47,7w4300dn2tnd0eqmbtk531tkx,1,67.4,95.7,2022-08-25T18:05:05.718Z,2022-08-31T18:06:48Z,3744640059,385,,3747594389,178,,3744788731,233,31,3731407717,56,Left,3744788735,286,,,,,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830493,16,5,1,1,48,7w4300dn2tnd0eqmbtk531tkx,1,69.8,101.1,2022-08-25T18:05:06.575Z,2022-08-31T18:06:51Z,3731407833,347,,3731407845,233,32,3731407831,56,Left,,,,,,,,,,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830479,32,5,1,1,48,c9swyor08g9pedxpe3n321svu,0,30.2,-1.1,2022-08-25T18:05:06.575Z,2022-08-31T18:06:51Z,3731407793,347,,3731407791,56,Back,3731407853,233,16,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830499,17,1,1,1,52,7w4300dn2tnd0eqmbtk531tkx,1,67.7,100,2022-08-25T18:05:10.472Z,2022-08-31T18:06:55Z,3731407883,212,11.5,3731407875,107,,3731407885,213,4.0,3731407881,141,88.6,3731407879,140,60.3,3731407877,56,Left,,,,,,,axq2a1kfogeahtcdulwezvdre,Hazim Al Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830515,18,1,1,1,54,7w4300dn2tnd0eqmbtk531tkx,1,57.9,87.2,2022-08-25T18:05:12.956Z,2022-08-31T18:07:00Z,3731407975,140,41.7,3731407973,56,Back,3731407979,212,17.0,3731407977,141,88.6,3747595189,178,,3731407981,213,3.1,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830543,19,1,1,1,58,7w4300dn2tnd0eqmbtk531tkx,1,43,88.4,2022-08-25T18:05:16.674Z,2022-08-31T18:07:04Z,3731408117,56,Back,3731408119,140,45.5,3731408125,213,4.9,3731408121,141,68.4,3731408123,212,13.9,3747595403,178,,,,,,,,c5qx29j7n98wz29hkhtk377it,Abdullah Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830551,20,1,1,2,0,7w4300dn2tnd0eqmbtk531tkx,1,41,66.9,2022-08-25T18:05:18.766Z,2022-08-31T18:07:08Z,3747595659,178,,3731408155,212,13.8,3731408151,140,29.1,3731408149,56,Back,3731408157,213,3.6,3731408153,141,58.2,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450830563,21,50,1,2,2,7w4300dn2tnd0eqmbtk531tkx,1,28.9,51.5,2022-08-25T18:05:20.893Z,2022-08-31T18:07:13Z,3731408203,285,,3731408213,233,33,3731408201,56,Back,,,,,,,,,,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
