id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/10/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/16/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2508676753,8,1,1,0,8,o1iwuxbv233ayidxpibbxy59,1,54.3,93.5,2023-02-17T15:00:44.745Z,2023-03-02T17:39:31Z,4037306905,141,85.1,4037306901,56,Back,4037306909,213,3.7,4067146735,178,,4037306903,140,46.4,4037306907,212,10.1,,,,,,,92gmexjsv0jv637cxhachstn8,Sulaiman Hazazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676771,9,1,1,0,10,o1iwuxbv233ayidxpibbxy59,1,46.4,85,2023-02-17T15:00:46.639Z,2023-03-02T17:39:15Z,4067148099,178,,4037307033,141,65.8,4037307037,213,4.4,4037307031,140,41.8,4037307035,212,13.9,4037307029,56,Back,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676783,10,1,1,0,12,o1iwuxbv233ayidxpibbxy59,1,41.4,67.6,2023-02-17T15:00:49.123Z,2023-03-02T17:38:40Z,4037307077,213,2.5,4037307073,141,80.8,4037307071,140,28.8,4067147073,178,,4037307075,212,16.0,4037307069,56,Back,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676791,11,1,1,0,15,o1iwuxbv233ayidxpibbxy59,1,28.8,80.8,2023-02-17T15:00:51.375Z,2023-03-02T17:38:48Z,4037307099,141,78.8,4037307097,140,40.4,4037307101,212,12.3,4037307103,213,6.2,4037307095,56,Back,4067147225,178,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676803,12,1,1,0,16,o1iwuxbv233ayidxpibbxy59,1,40.4,78.8,2023-02-17T15:00:52.408Z,2023-03-02T17:38:55Z,4067147493,178,,4037307171,212,7.6,4037307165,56,Back,4037307173,213,4.1,4037307169,141,69.3,4037307167,140,36.5,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676809,13,1,1,0,18,o1iwuxbv233ayidxpibbxy59,1,36.5,68.7,2023-02-17T15:00:54.616Z,2023-03-02T17:39:50Z,4037307205,141,50.7,4037307209,213,3.7,4037307203,140,19.6,4037307207,212,21.6,4037307201,56,Back,4067149051,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676817,14,1,1,0,20,o1iwuxbv233ayidxpibbxy59,1,19.6,50.7,2023-02-17T15:00:56.831Z,2023-03-02T17:40:17Z,4037307271,140,28.7,4067149761,178,,4037307277,213,5.2,4037307273,141,25.9,4037307269,56,Back,4037307275,212,19.4,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676823,15,1,1,0,24,o1iwuxbv233ayidxpibbxy59,0,29.4,25.2,2023-02-17T15:01:00.875Z,2023-03-02T17:40:35Z,4037307317,213,0.3,4037307313,141,43.9,4037307319,1,,4037307311,140,73.6,4037307315,212,48.1,4067150235,178,,4037307305,155,,4037307307,56,Center,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676829,3,52,1,0,36,57jcqe38hakh2hfit2zsogsb,1,26.7,48.8,2023-02-17T15:01:13.160Z,2023-03-02T17:40:55Z,4067150723,178,,4046208945,376,,,,,,,,,,,,,,,,,,,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676911,4,80,1,0,41,57jcqe38hakh2hfit2zsogsb,0,9,54.6,2023-02-17T15:01:18.326Z,2023-03-02T17:41:06Z,4067150971,178,,,,,,,,,,,,,,,,,,,,,,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676931,5,1,1,0,43,57jcqe38hakh2hfit2zsogsb,1,9.6,55.2,2023-02-17T15:01:19.683Z,2023-03-02T17:41:12Z,4037307869,213,0.9,4037307861,141,94.2,4037307871,1,,4037307865,212,33.8,4067151147,178,,4037307855,56,Back,4037307851,155,,4037307859,140,29.6,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676945,6,1,1,0,46,57jcqe38hakh2hfit2zsogsb,1,29.7,94.2,2023-02-17T15:01:22.907Z,2023-03-02T17:41:22Z,4037307925,212,11.0,4037307919,56,Back,4037307921,140,36.7,4067151319,178,,4037307923,141,82.2,4037307927,213,5.4,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676951,7,1,1,0,48,57jcqe38hakh2hfit2zsogsb,1,41.5,81.2,2023-02-17T15:01:24.718Z,2023-03-02T17:42:16Z,4037307961,213,2.0,4067152471,178,,4037307955,140,37.9,4037307957,141,95.1,4037307953,56,Back,4037307959,212,10.2,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676973,8,1,1,0,49,57jcqe38hakh2hfit2zsogsb,1,37.6,95.1,2023-02-17T15:01:26.209Z,2023-03-02T17:42:21Z,4037308065,212,13.5,4037308069,213,4.5,4037308061,141,75.6,4037308059,140,35.1,4037308057,56,Back,4067152933,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508676991,9,1,1,0,51,57jcqe38hakh2hfit2zsogsb,1,35.1,75.6,2023-02-17T15:01:27.708Z,2023-03-02T17:42:29Z,4037308159,56,Back,4037308163,141,89.4,4037308167,213,2.6,4037308161,140,20.8,4067153101,178,,4037308165,212,17.7,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677003,10,1,1,0,53,57jcqe38hakh2hfit2zsogsb,1,20.1,90.6,2023-02-17T15:01:29.743Z,2023-03-02T17:42:41Z,4037308239,141,67.7,4037308237,140,5.6,4037308243,213,3.9,4037308235,56,Back,4037308241,212,21.8,4067153405,178,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677015,11,1,1,0,56,57jcqe38hakh2hfit2zsogsb,1,6,68.7,2023-02-17T15:01:32.382Z,2023-03-02T17:42:52Z,4037308293,56,Back,4037308297,141,52.1,4037308299,212,31.4,4037308291,157,,4037308295,140,33.9,4037308303,1,,4037308301,213,5.9,4067153651,178,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677019,12,1,1,0,58,57jcqe38hakh2hfit2zsogsb,0,33.9,52.1,2023-02-17T15:01:34.736Z,2023-03-02T17:43:04Z,4067153965,178,,4037308325,212,16.2,4037308321,140,46.3,4037308319,56,Back,4037308327,213,0.6,4037308323,141,66.2,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677021,16,49,1,0,59,o1iwuxbv233ayidxpibbxy59,1,47.3,31,2023-02-17T15:01:35.630Z,2023-03-02T17:43:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677031,17,1,1,0,59,o1iwuxbv233ayidxpibbxy59,0,47.3,31,2023-02-17T15:01:35.747Z,2023-03-02T17:43:22Z,4067154559,178,,4037308381,56,Center,4037308389,213,0.2,4037308387,212,13.1,4037308383,140,59.5,4037308385,141,35.1,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677037,13,1,1,1,0,57jcqe38hakh2hfit2zsogsb,0,32.3,63,2023-02-17T15:01:37.218Z,2023-03-02T17:43:30Z,4037308415,141,54.2,4067154777,178,,4037308419,213,5.3,4037308413,140,35.9,4037308417,212,7.1,4037308411,56,Back,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510374187,941,49,1,1,1,o1iwuxbv233ayidxpibbxy59,1,61.6,41.8,2023-02-17T15:01:38.095Z,2023-03-02T17:53:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677057,18,1,1,1,1,o1iwuxbv233ayidxpibbxy59,1,60.1,41.6,2023-02-17T15:01:38.185Z,2023-03-02T17:43:37Z,4037308559,56,Center,4067155035,178,,4037308565,212,4.3,4037308563,141,39.2,4037308567,213,5.9,4037308561,140,63.9,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677059,19,4,1,1,3,o1iwuxbv233ayidxpibbxy59,1,63.4,41.7,2023-02-17T15:01:39.712Z,2023-03-02T22:35:57Z,4037308589,152,,4037308593,286,,4037308587,56,Center,4037308591,265,,4037308585,13,,4037308609,233,14,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677053,14,4,1,1,3,57jcqe38hakh2hfit2zsogsb,0,36.6,58.3,2023-02-17T15:01:39.713Z,2023-03-02T22:35:57Z,4037308509,13,,4067155185,178,,4037308515,265,,4037308619,233,19,4037308511,56,Back,4037308513,152,,4037308517,285,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677105,20,1,1,1,17,o1iwuxbv233ayidxpibbxy59,1,61.7,41.9,2023-02-17T15:01:53.626Z,2023-03-02T17:43:51Z,4067155387,178,,4037308875,213,1.8,4037308867,56,Center,4037308863,5,,4037308869,140,56.9,4037308873,212,24.7,4037308865,152,,4037308871,141,77.5,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677115,21,1,1,1,19,o1iwuxbv233ayidxpibbxy59,1,56.8,77.5,2023-02-17T15:01:55.849Z,2023-03-02T17:44:06Z,4037308929,140,55.1,4067155871,178,,4037308941,213,4.5,4037308925,56,Center,4037308937,212,7.8,4037308931,141,66.4,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677127,22,1,1,1,21,o1iwuxbv233ayidxpibbxy59,1,54.7,66.6,2023-02-17T15:01:57.954Z,2023-03-02T17:44:13Z,4067156041,178,,4037309015,140,53.7,4037309021,213,1.6,4037309013,56,Left,4037309017,141,89.9,4037309019,212,15.9,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677133,23,1,1,1,23,o1iwuxbv233ayidxpibbxy59,1,52.6,88,2023-02-17T15:01:59.468Z,2023-03-02T17:44:20Z,4037309051,56,Center,4037309059,213,4.7,4037309057,212,9.6,4037309053,140,52.6,4067156125,178,,4037309055,141,73.9,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677147,24,1,1,1,27,o1iwuxbv233ayidxpibbxy59,1,58,68.1,2023-02-17T15:02:03.481Z,2023-03-02T17:44:30Z,4037309143,213,5.5,4037309135,141,59.9,4037309133,140,63.6,4037309139,212,8.1,4037309131,56,Center,4067156437,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677151,15,43,1,1,27,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-17T15:02:04.042Z,2023-02-20T13:27:21Z,4037309153,56,Back,4046212725,144,8,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514385667,1647,67,1,1,27,o1iwuxbv233ayidxpibbxy59,1,62.6,58.8,2023-02-17T15:02:04.295Z,2023-03-02T23:11:42Z,4067433071,233,1407,,,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514385665,1407,67,1,1,27,57jcqe38hakh2hfit2zsogsb,0,37.4,41.2,2023-02-17T15:02:04.296Z,2023-03-02T22:37:46Z,4067433075,233,1647,,,,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510374681,942,61,1,1,27,o1iwuxbv233ayidxpibbxy59,1,64.9,53.9,2023-02-17T15:02:04.317Z,2023-03-02T23:11:42Z,4067156611,178,,4046212449,56,Center,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677155,16,49,1,1,29,57jcqe38hakh2hfit2zsogsb,1,33.3,40,2023-02-17T15:02:05.622Z,2023-03-02T17:45:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677163,17,1,1,1,30,57jcqe38hakh2hfit2zsogsb,1,33.2,40.7,2023-02-17T15:02:06.533Z,2023-03-02T17:45:50Z,4037309185,56,Back,4067158491,178,,4037309187,140,47.4,4037309189,141,53.7,4037309193,213,0.5,4037309191,212,17.3,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677169,18,1,1,1,31,57jcqe38hakh2hfit2zsogsb,0,47.4,53.7,2023-02-17T15:02:07.466Z,2023-03-02T17:46:16Z,4037309277,233,26,4037309205,141,43.9,4037309209,213,4.9,4037309207,212,6.8,4037309203,140,48.7,4037309201,56,Back,4067159333,178,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514385763,1648,67,1,1,31,o1iwuxbv233ayidxpibbxy59,1,52.2,50.2,2023-02-17T15:02:08.125Z,2023-03-02T23:11:42Z,4067433435,233,1408,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514385761,1408,67,1,1,31,57jcqe38hakh2hfit2zsogsb,0,47.8,49.8,2023-02-17T15:02:08.126Z,2023-03-02T22:38:59Z,4067433439,233,1648,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677167,25,8,1,1,31,o1iwuxbv233ayidxpibbxy59,1,50.7,61.8,2023-02-17T15:02:08.147Z,2023-03-02T23:11:43Z,4046214517,383,,4037309197,56,Center,4067159887,178,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677263,28,61,1,1,32,o1iwuxbv233ayidxpibbxy59,1,52,47.8,2023-02-17T15:02:08.711Z,2023-03-02T17:47:13Z,4037309613,56,Center,4067160273,178,,,,,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514385789,1409,67,1,1,34,57jcqe38hakh2hfit2zsogsb,1,43,70,2023-02-17T15:02:10.395Z,2023-03-02T23:11:43Z,4067433561,233,1649,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514385787,1649,67,1,1,34,o1iwuxbv233ayidxpibbxy59,0,57,30,2023-02-17T15:02:10.396Z,2023-03-02T22:39:15Z,4067433565,233,1409,,,,,,,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508677183,19,1,1,1,34,57jcqe38hakh2hfit2zsogsb,0,42.3,69.3,2023-02-17T15:02:10.399Z,2023-03-02T23:11:43Z,4037309273,213,5.0,4046214215,286,,4046214213,236,,4037309269,141,65.1,4046214951,233,26,4037309265,56,Back,4037309271,212,2.9,4037309267,140,43.0,19djqex4nu3lz6vw08f3fwv6x,G. Konan,4067160633,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
