id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2493177383,128,3,1,16,21,7w4300dn2tnd0eqmbtk531tkx,0,40.4,51.6,2022-12-25T17:46:37.163Z,2022-12-30T17:39:06Z,3960781779,178,,3959422643,465,,3955776191,233,193,3955776151,286,,3955776149,56,Back,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177389,193,7,1,16,22,7dkxxicrwn77jpdfkwpnlnnyn,0,59.6,48.4,2022-12-25T17:46:38.293Z,2022-12-30T17:39:12Z,3959422679,383,,3955776187,233,128,3955776179,56,Center,3955776181,285,,3960781905,178,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177405,129,61,1,16,24,7w4300dn2tnd0eqmbtk531tkx,1,43.9,43.1,2022-12-25T17:46:40.138Z,2022-12-30T17:39:44Z,3955776277,56,Back,3960782213,178,,3955776441,238,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177409,130,5,1,16,28,7w4300dn2tnd0eqmbtk531tkx,0,35.6,-2,2022-12-25T17:46:45.048Z,2022-12-30T17:39:49Z,3955776293,347,,3955776291,56,Back,3955776299,233,197,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177407,197,5,1,16,28,7dkxxicrwn77jpdfkwpnlnnyn,1,64.4,102,2022-12-25T17:46:45.048Z,2022-12-30T17:39:49Z,3955776295,233,130,3955776287,56,Left,3955776289,347,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177517,131,27,1,16,31,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T17:46:47.839Z,2022-12-30T17:40:16Z,3955776889,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177529,198,27,1,16,31,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T17:46:47.839Z,2022-12-30T17:40:16Z,3955776883,233,131,3955776881,53,5brwa0y63724t6s3y6gtz28yx,3955776879,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177587,132,28,1,18,5,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T17:48:21.840Z,2022-12-30T17:40:55Z,3955777215,55,131,3955777225,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177583,199,28,1,18,5,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T17:48:21.840Z,2022-12-30T17:40:55Z,3955777211,55,198,3955777221,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177595,201,1,1,18,19,7dkxxicrwn77jpdfkwpnlnnyn,0,75.8,100,2022-12-25T17:48:35.840Z,2022-12-30T17:40:58Z,3955777695,238,,3955777237,141,69.9,3955777239,212,23.9,3955777675,1,,3955777241,213,5.2,3955777233,56,Center,3955793817,189,,3955777673,107,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,3955777235,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177627,136,1,1,18,21,7w4300dn2tnd0eqmbtk531tkx,1,14.4,39,2022-12-25T17:48:37.847Z,2022-12-30T17:41:04Z,3955794091,213,5.5,3955794085,140,21.6,3960784789,178,,3955794087,141,28.1,3955794089,212,10.6,3955794083,56,Back,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177591,200,43,1,18,22,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T17:48:38.819Z,2022-12-25T17:49:01Z,3955777505,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177629,137,1,1,18,24,7w4300dn2tnd0eqmbtk531tkx,1,19.1,23.1,2022-12-25T17:48:40.272Z,2022-12-30T17:41:11Z,3960785013,178,,3955794221,212,13.9,3955794215,56,Back,3955794219,141,37.1,3955794217,140,9.4,3955794223,213,2.4,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177593,133,43,1,18,24,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T17:48:40.884Z,2022-12-25T18:31:03Z,3955793683,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177631,138,1,1,18,29,7w4300dn2tnd0eqmbtk531tkx,0,12.4,37.3,2022-12-25T17:48:45.506Z,2022-12-30T17:41:15Z,3955794289,141,38.0,3955794293,213,0.0,3955794287,140,56.8,3955794283,155,,3955794295,1,,3955794291,212,46.6,3955794285,56,Center,3960785105,178,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493180687,471,44,1,18,31,7dkxxicrwn77jpdfkwpnlnnyn,1,32.4,63.3,2022-12-25T17:48:47.968Z,2022-12-30T18:49:49Z,3955794577,233,139,3955794405,285,,3955794403,56,Back,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177635,139,44,1,18,31,7w4300dn2tnd0eqmbtk531tkx,0,67.6,36.7,2022-12-25T17:48:47.969Z,2022-12-30T17:41:29Z,3955794557,56,Center,3955794559,286,,3955794585,233,471,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493180697,472,1,1,18,31,7dkxxicrwn77jpdfkwpnlnnyn,1,20.8,61.5,2022-12-25T17:48:48.025Z,2022-12-30T18:49:49Z,3955794443,140,31.6,3955794447,212,12.7,3955794449,213,0.5,3960785537,388,,3955794445,141,70.0,3955794441,56,Back,3955794439,3,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177615,202,44,1,18,33,7dkxxicrwn77jpdfkwpnlnnyn,1,51.2,59.1,2022-12-25T17:48:49.553Z,2022-12-30T18:49:50Z,3955777337,286,,3955795019,233,141,3955777335,56,Center,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177641,141,44,1,18,33,7w4300dn2tnd0eqmbtk531tkx,0,48.8,40.9,2022-12-25T17:48:49.554Z,2022-12-30T17:41:41Z,3955795017,285,,3955795015,56,Back,3955795039,233,202,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177623,203,1,1,18,33,7dkxxicrwn77jpdfkwpnlnnyn,1,52,54.5,2022-12-25T17:48:49.641Z,2022-12-30T18:49:50Z,3955777383,56,Left,3955777389,212,23.5,3955777387,141,87.4,3955777381,3,,3955777385,140,58.8,3955777391,213,1.3,3960785807,388,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177621,135,43,1,18,34,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T17:48:50.901Z,2022-12-25T18:38:08Z,3955777377,213,0.1,3955777379,1,0,3955777373,141,46.7,3955777367,157,0,3955777369,56,Center,3955795393,144,1,3955777375,212,41.1,3955777371,140,61.9,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177617,134,43,1,18,34,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T17:48:51.026Z,2022-12-25T18:38:13Z,3955777339,56,Back,3955777345,212,20.3,3955777341,140,29.9,3955777347,213,1.5,3955777343,141,41.5,3955795409,144,1,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177625,204,49,1,18,36,7dkxxicrwn77jpdfkwpnlnnyn,1,59.8,86.5,2022-12-25T17:48:52.319Z,2022-12-30T17:41:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177643,205,1,1,18,39,7dkxxicrwn77jpdfkwpnlnnyn,0,62.8,77.5,2022-12-25T17:48:55.323Z,2022-12-30T17:42:00Z,3955777435,213,6.1,3955777431,141,74.5,3960786249,178,,3955777433,212,13.3,3955777429,140,75.3,3955777427,56,Center,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177649,142,8,1,18,40,7w4300dn2tnd0eqmbtk531tkx,1,19.1,15.3,2022-12-25T17:48:56.756Z,2022-12-31T05:12:18Z,3961491203,389,,3955777453,56,Back,3959423513,385,,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177655,143,5,1,18,43,7w4300dn2tnd0eqmbtk531tkx,0,28.5,-2,2022-12-25T17:48:59.299Z,2022-12-30T17:42:11Z,3955777483,347,,3955777501,233,206,3955777481,56,Back,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177647,206,5,1,18,43,7dkxxicrwn77jpdfkwpnlnnyn,1,71.5,102,2022-12-25T17:48:59.299Z,2022-12-30T17:42:11Z,3955777497,233,143,3955777449,56,Left,3955777451,347,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177667,207,1,1,18,50,7dkxxicrwn77jpdfkwpnlnnyn,0,68.5,100,2022-12-25T17:49:06.100Z,2022-12-30T17:42:16Z,3955777575,212,12.3,3955777571,140,70.3,3955777573,141,84.1,3955777569,56,Left,3955777567,107,,3955777577,213,4.9,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177671,144,8,1,18,51,7w4300dn2tnd0eqmbtk531tkx,1,27.2,6.4,2022-12-25T17:49:07.387Z,2022-12-30T17:43:35Z,3960788675,178,,3960788673,21,,3955777593,56,Back,3959423565,383,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177673,145,49,1,18,51,7w4300dn2tnd0eqmbtk531tkx,1,27.2,6.4,2022-12-25T17:49:07.932Z,2022-12-30T17:43:52Z,,,,,,,,,,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494252831,1526,83,1,18,52,7dkxxicrwn77jpdfkwpnlnnyn,1,72.3,93.4,2022-12-25T17:49:08.929Z,2022-12-31T05:12:59Z,3961491855,399,176594,,,,,,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177687,146,1,1,18,54,7w4300dn2tnd0eqmbtk531tkx,1,27.2,6.4,2022-12-25T17:49:10.769Z,2022-12-30T17:44:16Z,3960789685,178,,3955777661,141,17.3,3955777663,212,9.0,3955777665,213,1.0,3955777659,140,32.0,3955777657,56,Back,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177689,147,1,1,18,55,7w4300dn2tnd0eqmbtk531tkx,1,32,17.4,2022-12-25T17:49:11.940Z,2022-12-30T17:44:23Z,3960789867,178,,3955777683,141,5.0,3955777679,56,Back,3955777687,213,3.7,3955777685,212,15.1,3955777681,140,20.1,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177691,148,61,1,18,58,7w4300dn2tnd0eqmbtk531tkx,1,20.1,5,2022-12-25T17:49:14.772Z,2022-12-30T17:44:36Z,3960790173,178,,3955777693,238,,3955777691,56,Back,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177693,149,5,1,18,59,7w4300dn2tnd0eqmbtk531tkx,0,24.2,-1.8,2022-12-25T17:49:16.052Z,2022-12-30T17:44:42Z,3955777771,233,208,3955777707,347,,3955777705,56,Back,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177701,208,5,1,18,59,7dkxxicrwn77jpdfkwpnlnnyn,1,75.8,101.8,2022-12-25T17:49:16.052Z,2022-12-30T17:44:42Z,3955777745,56,Left,3955777767,233,149,3955777747,347,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177789,209,1,1,20,11,7dkxxicrwn77jpdfkwpnlnnyn,0,73.2,100,2022-12-25T17:50:27.922Z,2022-12-30T17:45:03Z,3955778305,107,,3955778317,1,,3955796291,189,,3955778313,212,29.9,3955778311,141,87.5,3955778309,140,100.0,3955778347,238,,3955778307,56,Left,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,3955778315,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177793,150,5,1,20,13,7w4300dn2tnd0eqmbtk531tkx,1,-0.6,17,2022-12-25T17:50:29.092Z,2022-12-30T17:45:49Z,3955778323,56,Back,3955778325,346,,3955778327,233,210,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177791,210,5,1,20,13,7dkxxicrwn77jpdfkwpnlnnyn,0,100.6,83,2022-12-25T17:50:29.092Z,2022-12-30T17:45:50Z,3955778321,346,,3955778319,56,Left,3955778339,233,150,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177799,151,1,1,20,17,7w4300dn2tnd0eqmbtk531tkx,1,3.7,49.1,2022-12-25T17:50:33.530Z,2022-12-30T17:45:55Z,3955778373,1,,3955778369,212,68.8,3955778367,141,41.9,3955778377,74,,3955778363,56,Center,3955778371,213,6.2,3955778361,124,,3955778365,140,69.1,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177805,152,1,1,20,22,7w4300dn2tnd0eqmbtk531tkx,1,70,42.2,2022-12-25T17:50:38.113Z,2022-12-30T17:46:15Z,3955778391,212,5.7,3960792315,178,,3955778385,56,Center,3955778389,141,36.0,3955778393,213,4.0,3955778387,140,66.3,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177811,153,1,1,20,24,7w4300dn2tnd0eqmbtk531tkx,0,66.8,36.3,2022-12-25T17:50:40.129Z,2022-12-30T17:46:25Z,3960792565,178,,3955778417,56,Center,3955778419,140,70.6,3955778423,212,12.7,3955778421,141,54.0,3955778425,213,1.3,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177821,211,43,1,20,24,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T17:50:40.762Z,2022-12-25T17:51:06Z,3955778753,144,8,3955778455,56,Back,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177825,212,49,1,20,25,7dkxxicrwn77jpdfkwpnlnnyn,1,36.1,47.9,2022-12-25T17:50:41.246Z,2022-12-30T17:46:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177831,213,1,1,20,26,7dkxxicrwn77jpdfkwpnlnnyn,1,31.9,50.4,2022-12-25T17:50:42.431Z,2022-12-30T17:46:35Z,3955778501,212,25.3,3955778495,56,Back,3960792787,178,,3955778503,213,2.9,3955778499,141,60.6,3955778497,140,8.7,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177833,214,1,1,20,29,7dkxxicrwn77jpdfkwpnlnnyn,0,8.8,60.6,2022-12-25T17:50:45.672Z,2022-12-30T17:46:40Z,3959424223,155,,3955778515,212,26.4,3955778511,140,29.4,3955778509,56,Back,3955778517,213,0.6,3960792913,178,,3955778513,141,82.9,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181087,377,44,1,20,32,7w4300dn2tnd0eqmbtk531tkx,1,70,20.2,2022-12-25T17:50:48.128Z,2022-12-30T18:49:50Z,3955796881,286,,3955796795,56,Right,3955796883,233,215,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177837,215,44,1,20,32,7dkxxicrwn77jpdfkwpnlnnyn,0,30,79.8,2022-12-25T17:50:48.129Z,2022-12-30T17:46:46Z,3955796887,233,377,3955778533,56,Back,3955778535,285,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177839,154,1,1,20,32,7w4300dn2tnd0eqmbtk531tkx,1,68.5,16.5,2022-12-25T17:50:48.211Z,2022-12-30T18:49:51Z,3960793233,178,,3955778547,213,0.3,3955778543,141,20.4,3955778539,56,Right,3955778537,3,,3955778545,212,10.1,3955778541,140,77.8,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177841,155,49,1,20,33,7w4300dn2tnd0eqmbtk531tkx,1,77.8,20.4,2022-12-25T17:50:49.770Z,2022-12-30T17:46:59Z,,,,,,,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177847,156,1,1,20,34,7w4300dn2tnd0eqmbtk531tkx,1,77.8,20.4,2022-12-25T17:50:50.938Z,2022-12-30T17:47:04Z,3955778583,213,6.1,3960793485,178,,3955778577,140,96.2,3955778579,141,14.9,3955778575,56,Right,3955778581,212,19.7,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177853,157,1,1,20,37,7w4300dn2tnd0eqmbtk531tkx,0,96.2,14.9,2022-12-25T17:50:53.385Z,2022-12-30T17:47:12Z,3959424661,20,,3955778603,141,46.3,3955778595,2,,3955778607,213,1.5,3960793579,178,,3955778599,56,Center,3955778601,140,97.9,3959424659,224,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,3955778605,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177865,216,12,1,20,38,7dkxxicrwn77jpdfkwpnlnnyn,1,8.1,64.9,2022-12-25T17:50:54.194Z,2022-12-30T17:47:19Z,3955778651,141,66.6,3955778647,56,Back,3955778675,167,,3955778649,140,0.0,3955778655,213,3.0,3955778653,212,10.0,3960793705,178,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177863,158,6,1,20,39,7w4300dn2tnd0eqmbtk531tkx,1,99.6,39.8,2022-12-25T17:50:55.472Z,2022-12-30T17:47:26Z,3955778645,75,,3955778677,233,217,3955778643,56,Center,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177867,217,6,1,20,39,7dkxxicrwn77jpdfkwpnlnnyn,0,0.4,60.2,2022-12-25T17:50:55.472Z,2022-12-30T17:47:26Z,3955778681,233,158,3955778657,56,Back,3955778659,73,,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177935,159,1,1,21,21,7w4300dn2tnd0eqmbtk531tkx,0,99.5,0.5,2022-12-25T17:51:37.802Z,2022-12-30T17:47:37Z,3955779085,223,,3955779081,6,,3960794209,178,,3955779095,213,1.8,3955779091,141,37.7,3955779083,155,,3955779093,212,25.8,3955779089,140,94.9,73n9fjkvpac4i2s9kn6j86evp,Morato,3955779087,56,Center,3955779079,2,,3959424789,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177939,218,12,1,21,22,7dkxxicrwn77jpdfkwpnlnnyn,1,7.3,60.5,2022-12-25T17:51:38.921Z,2022-12-30T17:47:43Z,3955779113,56,Back,3955779123,15,,3960794349,178,,3955779119,212,12.1,3955779117,141,45.1,3955779115,140,13.1,3955779121,213,5.2,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177941,160,61,1,21,23,7w4300dn2tnd0eqmbtk531tkx,1,87.3,42.5,2022-12-25T17:51:39.322Z,2022-12-30T17:49:03Z,3960794675,178,,3955779125,56,Center,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177943,219,49,1,21,25,7dkxxicrwn77jpdfkwpnlnnyn,1,20.3,71.4,2022-12-25T17:51:41.334Z,2022-12-30T17:49:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177945,220,1,1,21,25,7dkxxicrwn77jpdfkwpnlnnyn,0,20.3,71.7,2022-12-25T17:51:41.409Z,2022-12-30T17:49:17Z,3955779135,141,52.2,3955779131,56,Back,3960797223,178,,3955779133,140,37.1,3955779137,212,22.1,3955779139,213,5.6,3955779129,155,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177949,161,1,1,21,27,7w4300dn2tnd0eqmbtk531tkx,0,56.6,45.5,2022-12-25T17:51:43.735Z,2022-12-30T17:49:25Z,3955779163,213,0.5,3955779159,141,55.4,3955779157,140,69.4,3955779153,3,,3955779161,212,15.0,3960797409,178,,3955779155,56,Center,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177955,221,1,1,21,29,7dkxxicrwn77jpdfkwpnlnnyn,0,33.8,47.8,2022-12-25T17:51:45.125Z,2022-12-30T17:49:31Z,3955779193,56,Center,3955779197,141,49.4,3955779199,212,36.3,3955779201,213,0.0,3955779195,140,68.4,3955779191,155,,3955779203,1,,3960797513,178,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177957,162,59,1,21,31,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T17:51:48.054Z,2022-12-30T17:49:35Z,3955779207,56,Back,,,,,,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493177961,163,12,1,21,32,7w4300dn2tnd0eqmbtk531tkx,1,29.1,49.7,2022-12-25T17:51:48.832Z,2022-12-31T05:15:25Z,3955779227,141,43.7,3955779229,212,8.5,3955779223,56,Back,3955779233,15,,3961494075,388,,3955779231,213,5.8,3955779225,140,36.2,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
