id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2457249405,8,1,1,0,19,2ry1fixv27p3xepazsxcuyoho,1,60,17.7,2022-09-08T18:00:30.833Z,2022-09-14T19:14:40Z,3765631039,213,0.5,3765631021,56,Center,3765631025,140,71.1,3765631031,141,26.4,3765631035,212,13.1,3779924987,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249425,9,1,1,0,20,2ry1fixv27p3xepazsxcuyoho,1,71.1,26.4,2022-09-08T18:00:31.464Z,2022-09-14T19:15:38Z,3765631161,213,5.1,3765631159,212,15.5,3765631155,140,77.1,3779928605,178,,3765631153,56,Right,3765631157,141,5.5,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249427,10,50,1,0,21,2ry1fixv27p3xepazsxcuyoho,1,84.4,5.9,2022-09-08T18:00:32.689Z,2022-09-14T19:15:52Z,3765631167,286,,3765631165,56,Right,3767215067,233,3,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249433,3,7,1,0,22,f0zsn74nz0o01gr30weun240i,1,15.6,94.1,2022-09-08T18:00:34.025Z,2022-09-14T19:16:01Z,3765631191,167,,3765631195,56,Back,3779930189,178,,3765631201,285,,3766981081,385,,3765631223,233,10,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249439,4,5,1,0,23,f0zsn74nz0o01gr30weun240i,0,13,101.1,2022-09-08T18:00:34.696Z,2022-09-14T19:16:08Z,3765631219,56,Back,3765631757,233,11,3765631221,347,,,,,,,,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249539,11,5,1,0,23,2ry1fixv27p3xepazsxcuyoho,1,87,-1.1,2022-09-08T18:00:34.696Z,2022-09-14T19:16:08Z,3765631721,233,4,3765631695,347,,3765631693,56,Right,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249571,12,1,1,0,32,2ry1fixv27p3xepazsxcuyoho,0,87.4,0,2022-09-08T18:00:43.610Z,2022-09-14T19:16:14Z,3765631875,56,Center,3765631877,140,94.4,3765631873,107,,3765631883,213,1.2,3765631881,212,23.0,3765631885,1,,3765631879,141,31.0,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457274735,346,49,1,0,34,f0zsn74nz0o01gr30weun240i,1,3.6,56,2022-09-08T18:00:45.931Z,2022-09-14T19:16:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bkpoy149cdahszf7g50fdox04,Hassan Al Jubairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249629,6,1,1,0,35,f0zsn74nz0o01gr30weun240i,0,3.9,64.9,2022-09-08T18:00:46.703Z,2022-09-14T19:16:28Z,3765772711,1,,3765772709,157,,3765632227,56,Back,3765632229,140,24.2,3779931601,178,,3765632235,213,0.7,3765632231,141,91.2,3765632233,212,27.8,bkpoy149cdahszf7g50fdox04,Hassan Al Jubairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249619,5,43,1,0,36,f0zsn74nz0o01gr30weun240i,1,0,0,2022-09-08T18:00:48.290Z,2022-09-08T18:00:57Z,3765632847,144,49,,,,,,,,,,,,,,,,,,,,,,bkpoy149cdahszf7g50fdox04,Hassan Al Jubairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460116407,730,43,1,0,36,2ry1fixv27p3xepazsxcuyoho,1,0,0,2022-09-08T18:00:48.393Z,2022-09-15T08:02:42Z,3780866637,144,67,3780866359,233,719,,,,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460116499,732,67,1,0,36,2ry1fixv27p3xepazsxcuyoho,1,76.2,8.4,2022-09-08T18:00:48.393Z,2022-09-15T08:29:27Z,3780866671,233,720,,,,,,,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460116403,719,43,1,0,36,f0zsn74nz0o01gr30weun240i,1,0,0,2022-09-08T18:00:48.394Z,2022-09-15T08:02:42Z,3780866367,233,730,3780866635,144,67,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460116493,720,67,1,0,36,f0zsn74nz0o01gr30weun240i,0,23.8,91.6,2022-09-08T18:00:48.394Z,2022-09-15T08:02:47Z,3780866689,233,732,,,,,,,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249667,13,1,1,0,37,2ry1fixv27p3xepazsxcuyoho,1,76.9,15.3,2022-09-08T18:00:48.405Z,2022-09-15T08:29:28Z,3779932019,178,,3765632437,213,6.1,3765632433,141,10.3,3765632435,212,20.9,3765632431,140,96.5,3765632429,56,Right,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249675,14,50,1,0,39,2ry1fixv27p3xepazsxcuyoho,1,96.3,10.9,2022-09-08T18:00:50.913Z,2022-09-14T19:16:48Z,3765632497,286,,3767215091,233,7,3765632495,56,Right,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249685,7,7,1,0,40,f0zsn74nz0o01gr30weun240i,1,3.7,89.1,2022-09-08T18:00:51.814Z,2022-09-14T19:16:57Z,3765632553,233,14,3765632511,167,,3765632513,56,Back,3779933527,389,,3766983593,385,,3765632517,285,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249689,8,6,1,0,40,f0zsn74nz0o01gr30weun240i,0,1.3,92.1,2022-09-08T18:00:51.978Z,2022-09-14T19:17:04Z,3765632531,73,,3765632679,233,15,3765632523,56,Back,,,,,,,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457249711,15,6,1,0,40,2ry1fixv27p3xepazsxcuyoho,1,98.7,7.9,2022-09-08T18:00:51.978Z,2022-09-14T19:17:04Z,3765632645,75,,3765632665,233,8,3765632643,56,Right,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250163,16,1,1,1,25,2ry1fixv27p3xepazsxcuyoho,0,99.5,0.5,2022-09-08T18:01:37.108Z,2022-09-14T19:17:12Z,3765635219,223,,3765635229,213,1.7,3765635231,1,,3765635225,141,49.9,3765635215,6,,3779934427,178,,3765635217,155,,3766983721,72,,ytjrtqtximxhs52bfsezogk5,C. Guanca,3765635227,212,33.9,3765635221,56,Center,3765635223,140,95.5,3765635213,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457508169,685,44,1,1,27,f0zsn74nz0o01gr30weun240i,1,5.2,47.6,2022-09-08T18:01:38.504Z,2022-09-15T08:29:28Z,3767215163,233,699,3766985577,285,,3766985575,56,Back,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457508189,699,44,1,1,27,2ry1fixv27p3xepazsxcuyoho,0,94.8,52.4,2022-09-08T18:01:38.505Z,2022-09-14T19:17:37Z,3766985709,56,Center,3767215167,233,685,3766985711,286,,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250171,9,12,1,1,27,f0zsn74nz0o01gr30weun240i,1,4.4,49.1,2022-09-08T18:01:38.548Z,2022-09-15T08:29:28Z,3779935573,388,,3765635295,15,,3765635281,213,5.4,3765635279,212,26.1,3765635275,140,20.9,3765635273,56,Back,3765635277,141,20.4,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250203,17,1,1,1,30,2ry1fixv27p3xepazsxcuyoho,0,75,77.3,2022-09-08T18:01:42.151Z,2022-09-14T19:17:44Z,3779936437,178,,3765635483,2,,3765635493,212,21.6,3765635491,141,49.3,3766986699,225,,3765635489,140,84.8,3766986701,387,,3765635487,56,Center,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,3765635495,213,5.2,3766986703,72,,3765635485,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250219,10,12,1,1,32,f0zsn74nz0o01gr30weun240i,1,17.6,45.5,2022-09-08T18:01:43.865Z,2022-09-14T19:17:51Z,3765635577,56,Back,3765635589,15,,3765635581,141,47.1,3765635585,213,0.1,3765635579,140,30.2,3779936815,388,,3765635583,212,13.3,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250245,11,49,1,1,33,f0zsn74nz0o01gr30weun240i,1,31.5,48.6,2022-09-08T18:01:44.909Z,2022-09-14T19:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250285,12,1,1,1,34,f0zsn74nz0o01gr30weun240i,1,32.2,48.6,2022-09-08T18:01:46.217Z,2022-09-14T19:18:19Z,3765635957,56,Center,3765635959,140,53.8,3779938477,178,,3765635963,212,23.0,3765635961,141,43.1,3765635965,213,6.1,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250317,13,1,1,1,38,f0zsn74nz0o01gr30weun240i,1,69.6,42.9,2022-09-08T18:01:49.941Z,2022-09-14T19:18:40Z,3765636165,56,Center,3765636171,212,24.8,3765636173,213,0.9,3765636167,140,85.0,3779939863,178,,3765636169,141,70.6,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250361,14,1,1,1,44,f0zsn74nz0o01gr30weun240i,1,85.1,70.6,2022-09-08T18:01:55.566Z,2022-09-14T19:18:47Z,3765636441,56,Center,3765636445,141,65.1,3779940319,178,,3765636447,212,6.5,3765636443,140,80.0,3765636449,213,3.8,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250367,15,50,1,1,45,f0zsn74nz0o01gr30weun240i,1,86.4,68.8,2022-09-08T18:01:57.108Z,2022-09-14T19:19:03Z,3765636467,56,Center,3765636469,286,,3765636537,233,18,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250375,18,7,1,1,46,2ry1fixv27p3xepazsxcuyoho,0,13.6,31.2,2022-09-08T18:01:57.618Z,2022-09-14T19:19:14Z,3765636499,285,,3765636513,233,15,3779941981,178,,3766987155,384,,3765636497,56,Back,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250457,16,1,1,1,49,f0zsn74nz0o01gr30weun240i,1,91.9,82.3,2022-09-08T18:02:00.511Z,2022-09-14T19:19:21Z,3765636889,56,Left,3779942469,178,,3765636895,212,8.4,3765636891,140,89.2,3765636897,213,1.9,3765636893,141,94.0,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250525,17,1,1,1,51,f0zsn74nz0o01gr30weun240i,1,90.7,91.9,2022-09-08T18:02:03.225Z,2022-09-14T19:19:42Z,3765637221,140,96.0,3765638483,154,,3766987303,223,,3765638481,210,13,3765637223,141,39.8,3765637219,56,Center,3765637229,1,,3765637225,212,35.9,f0fot1juj3i62tt8i2vybnjdh,K. Musona,3765637215,2,,3765637217,155,,3779943049,178,,3765637227,213,1,4.9,3766987305,20,,,,,,,,,,,,,,,,,,,,,,,,,
2457250527,18,13,1,1,53,f0zsn74nz0o01gr30weun240i,1,95.4,41.5,2022-09-08T18:02:05.217Z,2022-09-14T19:19:42Z,3766987347,60,,3765638499,230,99.4,3765638489,154,,3765638239,15,,3765638485,84,,3765638495,102,43.2,3765638487,29,,3765638497,103,6.9,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,3765637245,56,Center,3765638247,328,,3779943955,178,,3765638501,231,,49.8,3765638491,55,17,3765637241,22,,,,,,,,,,,,,,,,,,,,,,
2457250533,19,5,1,1,54,f0zsn74nz0o01gr30weun240i,0,100.6,42.8,2022-09-08T18:02:05.493Z,2022-09-14T19:19:50Z,3765637323,233,19,3765637287,56,Center,3765637289,346,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250487,19,5,1,1,54,2ry1fixv27p3xepazsxcuyoho,1,-0.6,57.2,2022-09-08T18:02:05.493Z,2022-09-14T19:19:50Z,3765637059,56,Back,3765637061,346,,3765637301,233,19,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250737,20,1,1,2,14,2ry1fixv27p3xepazsxcuyoho,1,0.6,52.5,2022-09-08T18:02:25.985Z,2022-09-14T19:20:03Z,3765638429,124,,3765638431,56,Back,3765638435,141,67.8,3765638437,212,11.7,3765638433,140,5.6,3765638443,237,,3765638461,189,,3765638439,213,1.1,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250755,21,1,1,2,17,2ry1fixv27p3xepazsxcuyoho,1,5.6,67.8,2022-09-08T18:02:28.628Z,2022-09-14T19:20:08Z,3765638525,140,2.9,3765638523,56,Back,3765638527,141,51.9,3779945701,178,,3765638531,212,11.2,3765638535,213,4.5,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250795,22,1,1,2,18,2ry1fixv27p3xepazsxcuyoho,1,2.9,51.9,2022-09-08T18:02:29.880Z,2022-09-14T19:20:17Z,3765638733,213,0.2,3765638735,1,,3765638731,212,39.8,3765638729,141,64.3,3765638725,56,Back,3765638727,140,39.9,3779946307,178,,3765638723,157,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250803,23,50,1,2,20,2ry1fixv27p3xepazsxcuyoho,1,44,64.5,2022-09-08T18:02:32.046Z,2022-09-14T19:20:30Z,3765638775,56,Back,3765638777,286,,3765641127,233,31,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457251229,31,7,1,2,21,f0zsn74nz0o01gr30weun240i,1,56,35.5,2022-09-08T18:02:32.944Z,2022-09-14T19:22:07Z,3765641085,56,Center,3765641091,233,23,3766988027,383,,3779947749,178,,3765641087,285,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457508591,687,61,1,2,21,f0zsn74nz0o01gr30weun240i,1,60,30.8,2022-09-08T18:02:33.035Z,2022-09-14T19:22:21Z,3779948479,178,,3766987973,56,Center,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457508577,686,61,1,2,21,f0zsn74nz0o01gr30weun240i,1,59.8,27.1,2022-09-08T18:02:33.173Z,2022-09-14T19:22:31Z,3779951405,178,,3766987881,56,Center,,,,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457250799,20,49,1,2,23,f0zsn74nz0o01gr30weun240i,1,63.6,30.2,2022-09-08T18:02:34.809Z,2022-09-14T19:22:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460116725,735,83,1,2,24,2ry1fixv27p3xepazsxcuyoho,1,35.8,70.2,2022-09-08T18:02:35.749Z,2022-09-15T08:05:02Z,3780867447,399,430505,,,,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
