id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/15/value,assist,qualifier/18/value
2528647149,156,1,1,15,48,57jcqe38hakh2hfit2zsogsb,1,71.1,100,2023-04-04T19:16:01.581Z,2023-05-06T10:56:06Z,4163758257,212,17.0,4163758249,140,56.3,4163758253,141,91.4,4163758245,107,,4163758259,213,3.6,4163758247,56,Left,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647177,157,1,1,15,52,57jcqe38hakh2hfit2zsogsb,1,55.4,90.2,2023-04-04T19:16:04.756Z,2023-05-06T10:56:10Z,4163758419,212,22.5,4163758417,141,62.1,4253682641,178,,4163758415,140,44.0,4163758421,213,4.2,4163758413,56,Back,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647223,158,1,1,15,55,57jcqe38hakh2hfit2zsogsb,0,46.4,54.1,2023-04-04T19:16:08.062Z,2023-05-06T10:56:16Z,4163758625,140,75.2,4163758629,212,36.0,4163758633,1,,4163758621,155,,4163758631,213,5.7,4163758623,56,Center,4253682801,178,,4163758627,141,25.5,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647285,127,4,1,15,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,20.2,74.1,2023-04-04T19:16:10.900Z,2023-05-06T10:56:23Z,4163758905,152,,4163758913,233,159,4163758899,13,,4163758901,294,,4163758903,56,Back,4163758907,285,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647265,159,4,1,15,58,57jcqe38hakh2hfit2zsogsb,0,79.8,25.9,2023-04-04T19:16:10.901Z,2023-05-06T10:56:22Z,4163758807,294,,4163758819,286,,4163758923,233,127,4163758815,152,,4253682907,178,,4163758803,13,,4163758811,56,Center,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647357,128,1,1,16,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,22.2,74.7,2023-04-04T19:16:15.004Z,2023-05-06T10:56:27Z,4253683029,178,,4163759301,56,Back,4163759303,140,26.1,4163759297,5,,4163759307,212,13.5,4163759305,141,93.6,4163759299,152,,4163759309,213,1.3,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647365,129,1,1,16,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,39,93.8,2023-04-04T19:16:21.471Z,2023-05-06T10:56:32Z,4163759343,140,34.7,4253683183,178,,4163759341,56,Back,4163759347,212,7.7,4163759345,141,84.7,4163759349,213,4.1,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647407,130,1,1,16,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.7,84.4,2023-04-04T19:16:23.321Z,2023-05-06T10:56:37Z,4163759551,212,11.3,4163759545,56,Back,4253683277,178,,4163759553,213,0.7,4163759549,141,94.7,4163759547,140,44.1,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647429,131,1,1,16,15,cq4rdp1mkan8zhaw7bmzjdaqk,0,47.7,77.9,2023-04-04T19:16:28.125Z,2023-05-06T10:56:42Z,4163759645,140,79.4,4163759651,213,5.6,4163759653,1,,4253683473,178,,4163759649,212,42.8,4163759643,56,Center,4163759647,141,38.3,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647427,160,49,1,16,19,57jcqe38hakh2hfit2zsogsb,1,25.7,63.2,2023-04-04T19:16:32.010Z,2023-05-06T10:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647519,161,1,1,16,25,57jcqe38hakh2hfit2zsogsb,1,35.5,84.9,2023-04-04T19:16:38.301Z,2023-05-06T10:56:56Z,4253683833,178,,4163760117,140,27.3,4163760121,212,15.9,4163760123,213,4.1,4163760115,56,Back,4163760119,141,65.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647565,162,1,1,16,28,57jcqe38hakh2hfit2zsogsb,1,27.8,63.3,2023-04-04T19:16:41.495Z,2023-05-06T10:56:59Z,4253683925,178,,4163760377,56,Back,4163760385,213,4.9,4163760379,140,31.2,4163760381,141,36.7,4163760383,212,18.4,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647585,163,1,1,16,36,57jcqe38hakh2hfit2zsogsb,1,60.3,25.7,2023-04-04T19:16:48.756Z,2023-05-06T10:57:03Z,4163760479,140,69.8,4253684031,178,,4163760483,212,10.0,4163760481,141,24.2,4163760477,56,Center,4163760485,213,6.2,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647601,164,1,1,16,38,57jcqe38hakh2hfit2zsogsb,1,70,19.3,2023-04-04T19:16:50.949Z,2023-05-06T10:57:08Z,4163760559,212,9.9,4163760557,141,4.8,4163760561,213,4.8,4163760555,140,70.5,4253684151,178,,4163760553,56,Right,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647609,165,1,1,16,40,57jcqe38hakh2hfit2zsogsb,0,70.5,4.8,2023-04-04T19:16:52.971Z,2023-05-06T10:57:16Z,4163760615,212,2.7,4163760753,233,132,4163760751,236,,4253684323,178,,4163760617,213,1.6,4163760757,286,,4163760609,56,Right,4163760611,140,70.3,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,4163760613,141,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647627,132,74,1,16,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.4,84.7,2023-04-04T19:16:53.016Z,2023-05-06T10:57:27Z,4163760731,285,,4253684501,178,,4163760779,233,165,4163760729,56,Back,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647651,133,61,1,16,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,26.8,91.5,2023-04-04T19:16:53.418Z,2023-05-06T10:57:36Z,4253684763,21,,4163765443,56,Back,4253684765,178,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647629,166,50,1,16,42,57jcqe38hakh2hfit2zsogsb,1,76.5,16,2023-04-04T19:16:54.748Z,2023-05-06T10:57:46Z,4163767015,233,134,4163760735,286,,4163760733,56,Right,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647687,134,7,1,16,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,23.5,84,2023-04-04T19:16:54.868Z,2023-05-06T10:57:49Z,4163766683,285,,4253685131,178,,4163766679,56,Back,4163766971,233,166,4165179245,383,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647705,135,49,1,16,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,5.2,52.5,2023-04-04T19:16:55.212Z,2023-05-06T10:57:55Z,,,,,,,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649147,145,1,1,16,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,18.5,84.7,2023-04-04T19:16:56.449Z,2023-05-06T10:57:59Z,4253685463,178,,4163768879,140,7.4,4163768881,141,58.2,4163768883,212,21.5,4163768877,56,Back,4163768885,213,4.1,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647721,136,1,1,16,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,5.2,52.5,2023-04-04T19:17:00.765Z,2023-05-06T10:58:06Z,4163761135,213,6.1,4163761125,155,,4163761129,140,56.4,4163761131,141,36.9,4163761133,212,54.8,4253685655,178,,4163761127,56,Center,4163761137,1,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647739,167,1,1,16,51,57jcqe38hakh2hfit2zsogsb,0,42.5,63.8,2023-04-04T19:17:04.139Z,2023-05-06T10:58:12Z,4163761221,141,63.5,4163761215,3,,4163761223,212,22.3,4163761219,140,63.7,4253685813,388,,4163761225,213,6.3,4163761217,56,Center,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647763,137,61,1,16,53,cq4rdp1mkan8zhaw7bmzjdaqk,0,38.5,40.7,2023-04-04T19:17:06.046Z,2023-05-06T10:58:24Z,4163761343,56,Back,4253686203,178,,4253686201,21,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647793,168,4,1,16,54,57jcqe38hakh2hfit2zsogsb,1,66.2,61.6,2023-04-04T19:17:07.008Z,2023-05-06T10:58:36Z,4163761529,295,,4163761535,286,,4163761527,13,,4163761533,152,,4163761673,233,138,4163761531,56,Center,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528647811,138,4,1,16,54,cq4rdp1mkan8zhaw7bmzjdaqk,0,33.8,38.4,2023-04-04T19:17:07.009Z,2023-05-06T10:58:36Z,4163761609,13,,4163761617,285,,4163761611,295,,4163761613,56,Back,4163761737,233,168,4163761615,152,,4253686517,178,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648007,169,1,1,17,14,57jcqe38hakh2hfit2zsogsb,1,68.5,63.9,2023-04-04T19:17:26.792Z,2023-05-06T10:58:44Z,4163762657,140,75.0,4163762653,152,,4163762651,5,,4163762659,141,73.3,4163762661,212,9.4,4253686689,178,,4163762663,213,0.8,4163762655,56,Center,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268307,844,83,1,17,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.3,31.8,2023-04-04T19:17:29.036Z,2023-05-06T11:47:10Z,4253885599,399,14937,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648029,170,1,1,17,17,57jcqe38hakh2hfit2zsogsb,1,73,72.1,2023-04-04T19:17:30.236Z,2023-05-06T10:58:49Z,4253686777,178,,4163762775,212,5.5,4163762777,213,3.9,4163762773,141,66.6,4163762769,56,Center,4163762771,140,69.2,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648065,171,1,1,17,19,57jcqe38hakh2hfit2zsogsb,1,69,66.5,2023-04-04T19:17:32.196Z,2023-05-06T10:58:52Z,4163763009,56,Right,4163763005,196,,4163763011,140,82.7,4163763025,1,,4163763019,212,44.2,4163763023,213,5.0,4163763015,141,5.0,4163763003,155,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,4253686899,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648087,172,1,1,17,24,57jcqe38hakh2hfit2zsogsb,1,79.7,6.9,2023-04-04T19:17:36.963Z,2023-05-06T10:58:57Z,4163763123,141,11.2,4163763121,140,67.3,4163763127,213,2.9,4163763119,56,Right,4253687055,178,,4163763125,212,13.3,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648137,173,1,1,17,26,57jcqe38hakh2hfit2zsogsb,1,68.4,13.4,2023-04-04T19:17:39.084Z,2023-05-06T10:59:00Z,4163763381,140,61.1,4163763383,141,25.2,4253687119,178,,4163763387,213,2.3,4163763379,56,Center,4163763385,212,11.1,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648159,174,1,1,17,30,57jcqe38hakh2hfit2zsogsb,1,59.8,34.3,2023-04-04T19:17:42.953Z,2023-05-06T10:59:04Z,4163763489,140,53.9,4163763491,141,48.2,4253687247,178,,4163763493,212,11.3,4163763487,56,Center,4163763495,213,2.2,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648189,175,1,1,17,32,57jcqe38hakh2hfit2zsogsb,1,54,47.1,2023-04-04T19:17:44.941Z,2023-05-06T10:59:10Z,4163763667,56,Right,4163763675,213,5.0,4163763673,212,23.5,4163763669,140,61.1,4163763671,141,14.3,4253687359,178,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648215,176,1,1,17,35,57jcqe38hakh2hfit2zsogsb,0,60.3,8.7,2023-04-04T19:17:48.206Z,2023-05-06T10:59:15Z,4163763807,1,,4253687535,178,,4163763803,212,33.9,4163763797,56,Center,4163763801,141,37.5,4163763795,155,,4163763799,140,86.7,4163763805,213,0.6,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648231,139,12,1,17,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.3,63.7,2023-04-04T19:17:50.247Z,2023-05-06T10:59:21Z,4163763887,213,0.4,4163763879,56,Back,4163763909,15,,4253687671,388,,4163763881,140,27.5,4163763883,141,74.1,4163763885,212,16.5,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648263,140,49,1,17,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.1,71.4,2023-04-04T19:17:51.437Z,2023-05-06T10:59:26Z,,,,,,,,,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648297,141,1,1,17,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.1,71.4,2023-04-04T19:17:51.447Z,2023-05-06T10:59:41Z,4163764231,140,29.8,4163764233,141,63.4,4163764237,213,4.8,4163764235,212,5.5,4163764229,56,Back,4253688469,388,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648325,142,1,1,17,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.8,63.3,2023-04-04T19:17:52.633Z,2023-05-06T10:59:49Z,4163764369,141,68.2,4163764373,212,5.2,4163764365,140,26.0,4163764377,213,2.4,4253688759,388,,4163764363,56,Back,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648329,143,1,1,17,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,24.1,68.5,2023-04-04T19:17:54.480Z,2023-05-06T10:59:59Z,4163764403,212,2.8,4163764423,286,,4163764401,141,65.8,4163764419,233,177,4163764397,56,Back,4253689131,178,,4163764405,213,5.6,4163764417,236,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,4163764399,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648285,177,74,1,17,41,57jcqe38hakh2hfit2zsogsb,1,72,37.2,2023-04-04T19:17:54.530Z,2023-05-06T11:00:03Z,4253689285,178,,4163764137,56,Center,4163764139,285,,4163764437,233,143,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528667473,346,1,1,17,43,cq4rdp1mkan8zhaw7bmzjdaqk,0,23.6,43.3,2023-04-04T19:17:55.786Z,2023-05-06T11:00:06Z,4163869279,1,,4163869263,56,Center,4163869261,157,,4163869265,140,51.0,4163869267,141,42.2,4163869269,212,28.8,4163869273,213,6.3,4253689411,178,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648309,178,49,1,17,44,57jcqe38hakh2hfit2zsogsb,1,45.6,52.9,2023-04-04T19:17:57.491Z,2023-05-06T11:00:11Z,,,,,,,,,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648337,179,1,1,17,44,57jcqe38hakh2hfit2zsogsb,1,45.6,52.9,2023-04-04T19:17:57.533Z,2023-05-06T11:00:15Z,4163764445,141,66.0,4163764449,213,0.7,4163764441,56,Center,4163764443,140,55.3,4253689689,178,,4163764447,212,13.5,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648347,180,1,1,17,48,57jcqe38hakh2hfit2zsogsb,1,44.7,61.9,2023-04-04T19:18:01.541Z,2023-05-06T11:00:21Z,4163764497,141,55.4,4163764501,213,4.9,4163764493,56,Back,4253689847,178,,4163764499,212,4.5,4163764495,140,45.5,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648401,181,1,1,17,49,57jcqe38hakh2hfit2zsogsb,1,45.5,55.4,2023-04-04T19:18:02.546Z,2023-05-06T11:00:25Z,4163764789,213,3.3,4163764791,1,,4163764785,141,47.4,4163764787,212,35.7,4253689949,178,,4163764781,56,Back,4163764783,140,11.9,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648421,182,1,1,17,53,57jcqe38hakh2hfit2zsogsb,1,12.5,47.1,2023-04-04T19:18:06.693Z,2023-05-06T11:00:27Z,4163764893,141,67.2,4163764889,56,Back,4163764891,140,23.1,4163764897,213,0.9,4253690051,178,,4163764895,212,17.6,,,,,,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648445,183,1,1,17,57,57jcqe38hakh2hfit2zsogsb,1,21.8,72.7,2023-04-04T19:18:10.002Z,2023-05-06T11:00:33Z,4163765009,212,17.9,4163765005,140,32.5,4253690257,178,,4163765011,213,0.9,4163765007,141,93.1,4163765003,56,Back,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648513,184,1,1,17,59,57jcqe38hakh2hfit2zsogsb,1,32.5,93.1,2023-04-04T19:18:12.280Z,2023-05-06T11:00:41Z,4163765361,141,74.8,4163765359,140,31.6,4163765363,212,12.5,4163765365,213,4.6,4163765357,56,Back,4253690589,178,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648539,185,1,1,18,3,57jcqe38hakh2hfit2zsogsb,1,45.4,79.2,2023-04-04T19:18:16.332Z,2023-05-06T11:00:46Z,4163765511,56,Left,4163765515,141,93.7,4163765513,140,68.8,4253690801,178,,4163765519,213,0.4,4163765517,212,26.5,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648585,186,2,1,18,5,57jcqe38hakh2hfit2zsogsb,1,68.7,93.8,2023-04-04T19:18:18.138Z,2023-05-06T11:00:51Z,4163765733,140,72.7,4253690965,178,,4163765735,141,82.0,4163766049,7,h17s3qts1dz1zqjw19jazzkl,4163765729,56,Left,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648637,144,55,1,18,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.3,8.7,2023-04-04T19:18:18.139Z,2023-05-06T11:00:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528648599,187,43,1,18,8,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-04-04T19:18:20.758Z,2023-04-04T19:18:23Z,4163765911,144,1,4163765835,213,5.7,4163765831,141,75.8,4163765833,212,4.3,4163765829,140,75.1,4163765827,56,Center,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649467,188,18,1,19,26,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-04-04T19:19:39.077Z,2023-05-06T11:00:59Z,4163770751,55,189,4163770711,41,,4163770715,59,14,4163770713,44,Midfielder,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649469,189,19,1,19,26,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-04-04T19:19:39.078Z,2023-05-06T11:00:59Z,4163770727,292,6,4163770719,41,,4163770723,145,10,4163770731,44,Midfielder,4163770733,55,188,4163770729,293,4,4163770725,59,23,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649577,146,1,1,19,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,27,31,2023-04-04T19:19:42.161Z,2023-05-06T11:01:04Z,4253691529,178,,4163771359,189,,4163771345,213,1.2,4163771333,241,,4163771349,1,,4163771331,5,,4163771339,141,83.3,4163771341,212,37.7,3qf9lidcmozvvpy2jprlx3v11,B. Godál,4163771335,56,Back,4163771337,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649631,147,1,1,19,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,38.6,82.6,2023-04-04T19:19:47.026Z,2023-05-06T11:01:10Z,4163771609,212,21.0,4163771611,213,0.3,4163771605,140,57.8,4163771607,141,91.5,4253691793,178,,4163771603,56,Left,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649653,148,1,1,19,38,cq4rdp1mkan8zhaw7bmzjdaqk,0,64.7,93.3,2023-04-04T19:19:51.230Z,2023-05-06T11:01:13Z,4163771727,140,70.8,4163771733,213,5.2,4253691993,178,,4163771723,155,,4163771731,212,14.0,4163771729,141,75.0,4163771725,56,Center,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270135,956,67,1,19,39,57jcqe38hakh2hfit2zsogsb,1,30.3,25,2023-04-04T19:19:52.621Z,2023-05-06T12:32:53Z,4253894771,233,855,,,,,,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270131,855,67,1,19,39,cq4rdp1mkan8zhaw7bmzjdaqk,0,69.7,75,2023-04-04T19:19:52.622Z,2023-05-06T11:49:34Z,4253894777,233,956,,,,,,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649659,190,8,1,19,39,57jcqe38hakh2hfit2zsogsb,1,28.9,24.8,2023-04-04T19:19:52.657Z,2023-05-06T12:32:53Z,4165189131,385,,4253692367,178,,4163771763,56,Back,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528649693,191,1,1,19,41,57jcqe38hakh2hfit2zsogsb,0,26.5,20.5,2023-04-04T19:19:54.720Z,2023-05-06T11:01:23Z,4253692707,388,,4163771937,140,26.9,4163771933,3,,4163771941,212,8.4,4163771943,213,4.8,4163771939,141,8.1,4163771935,56,Back,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
