id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2495207699,9,1,1,0,15,2ry1fixv27p3xepazsxcuyoho,1,49,32.7,2023-01-05T17:30:57.046Z,2023-01-13T03:45:15Z,3974962895,178,,3966505527,212,23.3,3966505523,140,69.1,3966505521,56,Right,3966505529,213,5.8,3966505525,141,18.3,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207707,10,1,1,0,18,2ry1fixv27p3xepazsxcuyoho,1,70.9,18.5,2023-01-05T17:31:00.009Z,2023-01-13T03:45:24Z,3974962913,178,,3966505583,212,20.1,3966505581,141,4.1,3966505579,140,87.6,3966505585,213,5.8,3966505577,56,Right,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207709,11,1,1,0,22,2ry1fixv27p3xepazsxcuyoho,0,88.8,7.4,2023-01-05T17:31:03.894Z,2023-01-13T03:45:37Z,3966505591,155,,3966505593,56,Center,3966505597,141,40.6,3966505595,140,88.5,3966505599,212,22.6,3966505601,213,1.6,3966505589,2,,3972365803,20,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,3972365801,387,3972365797,225,3974962929,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207711,3,12,1,0,23,2xl3g56k2mbuwdbre46s29vt4,1,10.2,62.3,2023-01-05T17:31:05.201Z,2023-01-13T03:45:41Z,3966505605,140,33.7,3966505609,212,26.4,3966505603,56,Back,3966505607,141,76.3,3966505611,213,0.4,3966505613,15,,3974962965,178,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207717,12,44,1,0,25,2ry1fixv27p3xepazsxcuyoho,1,68.2,20.8,2023-01-05T17:31:07.083Z,2023-01-19T09:57:05Z,3966505689,233,4,3966505643,56,Right,3966505645,286,,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207723,4,44,1,0,25,2xl3g56k2mbuwdbre46s29vt4,0,31.8,79.2,2023-01-05T17:31:07.084Z,2023-01-13T03:45:48Z,3966505693,233,12,3966505671,56,Back,3966505673,285,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207721,13,1,1,0,25,2ry1fixv27p3xepazsxcuyoho,0,70.2,18,2023-01-05T17:31:07.205Z,2023-01-19T09:57:05Z,3966505661,56,Right,3966505663,140,68.2,3966505667,212,6.0,3966505659,3,,3966505665,141,9.7,3966505669,213,4.4,3974963047,388,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207729,5,49,1,0,28,2xl3g56k2mbuwdbre46s29vt4,1,37.8,90.2,2023-01-05T17:31:09.842Z,2023-01-13T04:55:46Z,,,,,,,,,,,,,,,,,,,,,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207733,6,1,1,0,28,2xl3g56k2mbuwdbre46s29vt4,1,37.8,90.2,2023-01-05T17:31:10.645Z,2023-01-13T03:48:24Z,3974963663,178,,3966505709,56,Back,3966505711,140,39.6,3966505713,141,78.4,3966505717,213,4.9,3966505715,212,8.2,,,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207735,7,1,1,0,29,2xl3g56k2mbuwdbre46s29vt4,1,39.6,78.4,2023-01-05T17:31:11.498Z,2023-01-13T03:49:16Z,3974963919,178,,3966505721,56,Back,3966505723,140,43.4,3966505727,212,8.4,3966505725,141,89.3,3966505729,213,1.1,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207749,8,1,1,0,30,2xl3g56k2mbuwdbre46s29vt4,1,43.4,89.3,2023-01-05T17:31:12.737Z,2023-01-13T03:49:23Z,3966505787,56,Back,3966505789,140,45.8,3966505795,213,5.0,3966505791,141,76.9,3966505793,212,8.8,3974963945,178,,,,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207755,9,1,1,0,35,2xl3g56k2mbuwdbre46s29vt4,1,61.2,88.9,2023-01-05T17:31:17.096Z,2023-01-13T03:49:52Z,3966505823,56,Center,3974964097,178,,3966505827,141,78.8,3966505829,212,7.4,3966505825,140,63.7,3966505831,213,5.1,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207757,10,1,1,0,36,2xl3g56k2mbuwdbre46s29vt4,1,63.7,77.2,2023-01-05T17:31:18.453Z,2023-01-13T03:49:58Z,3974964133,178,,3966505855,213,5.3,3966505853,212,10.0,3966505851,141,65.1,3966505847,56,Center,3966505849,140,69.1,,,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496823731,949,43,1,0,37,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-05T17:31:19.674Z,2023-01-19T12:09:41Z,3974992361,399,533387,3984452949,144,83,,,,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207759,11,1,1,0,41,2xl3g56k2mbuwdbre46s29vt4,1,57.4,61.1,2023-01-05T17:31:22.804Z,2023-01-13T03:50:18Z,3966505867,212,9.9,3966505863,140,50.1,3966505861,56,Center,3966505869,213,3.8,3966505865,141,51.8,3974964233,178,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207765,12,1,1,0,42,2xl3g56k2mbuwdbre46s29vt4,1,50.1,49.4,2023-01-05T17:31:24.054Z,2023-01-13T03:50:24Z,3966505911,212,25.8,3966505913,213,5.1,3966505907,140,59.0,3966505905,56,Right,3974964299,178,,3966505909,141,14.1,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207767,13,1,1,0,44,2xl3g56k2mbuwdbre46s29vt4,1,59.2,14.1,2023-01-05T17:31:26.415Z,2023-01-13T03:50:29Z,3966505925,212,20.9,3974964325,178,,3966505923,141,9.8,3966505927,213,6.1,3966505921,140,78.9,3966505919,56,Right,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207771,14,1,1,0,48,2xl3g56k2mbuwdbre46s29vt4,0,77.6,5,2023-01-05T17:31:30.055Z,2023-01-13T03:50:39Z,3966530753,286,,3972367005,20,,3974964367,178,,3966505955,213,1.1,3966505943,2,,3966505947,56,Right,3966505949,140,79.2,3966530747,236,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,3972367003,224,3966530749,233,3966505953,212,14,4.0,3966505951,141,10.3,3966505945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207773,14,12,1,0,48,2ry1fixv27p3xepazsxcuyoho,1,17,93,2023-01-05T17:31:30.213Z,2023-01-13T03:50:51Z,3966530745,185,,3974964445,178,,3966505959,56,Back,3966530755,233,14,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207775,15,1,1,0,49,2xl3g56k2mbuwdbre46s29vt4,1,75.3,7.6,2023-01-05T17:31:31.645Z,2023-01-13T03:51:41Z,3966547465,155,,3974964707,178,,3966505961,56,Right,3966505963,140,67.8,3966505967,212,8.0,3966505965,141,9.4,3966505969,213,3.0,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207777,16,61,1,0,51,2xl3g56k2mbuwdbre46s29vt4,0,67.8,9.4,2023-01-05T17:31:33.451Z,2023-01-13T03:51:46Z,3966505973,56,Right,3974964733,178,,,,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207789,15,1,1,0,52,2ry1fixv27p3xepazsxcuyoho,1,35,85.7,2023-01-05T17:31:34.053Z,2023-01-13T03:51:52Z,3966506025,212,7.5,3966506021,140,28.9,3966506027,213,2.6,3966506023,141,91.4,3966506019,56,Back,3966506017,3,,3974964763,178,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207791,16,49,1,0,52,2ry1fixv27p3xepazsxcuyoho,1,29.2,92.6,2023-01-05T17:31:34.635Z,2023-01-19T07:23:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207801,17,1,1,0,53,2ry1fixv27p3xepazsxcuyoho,1,29.3,92.6,2023-01-05T17:31:35.543Z,2023-01-13T03:54:37Z,3966506089,56,Back,3966506093,141,94.7,3966506097,213,3.0,3966506091,140,20.1,3966506095,212,9.8,3974964909,178,,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207805,18,1,1,0,57,2ry1fixv27p3xepazsxcuyoho,1,20.1,94.7,2023-01-05T17:31:38.796Z,2023-01-13T03:54:51Z,3966506121,212,13.7,3966506123,213,5.8,3966506115,56,Back,3966506119,141,86.0,3966506117,140,31.9,3974965455,178,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207809,19,1,1,0,58,2ry1fixv27p3xepazsxcuyoho,1,31.9,85.7,2023-01-05T17:31:40.203Z,2023-01-13T03:54:59Z,3966506133,141,89.7,3966506137,213,1.2,3966506131,140,32.9,3966506135,212,2.9,3966506129,56,Back,3974965953,178,,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207815,20,1,1,0,59,2ry1fixv27p3xepazsxcuyoho,1,34.8,87.7,2023-01-05T17:31:41.095Z,2023-01-13T03:55:03Z,3974966017,178,,3966506175,213,4.8,3966506169,140,36.3,3966506173,212,19.6,3966506167,56,Back,3966506171,141,59.0,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207823,21,1,1,1,2,2ry1fixv27p3xepazsxcuyoho,1,35.8,61.2,2023-01-05T17:31:43.760Z,2023-01-13T03:55:09Z,3966506209,140,49.9,3966506205,155,,3966506207,56,Back,3966506215,213,5.1,3974966051,178,,3966506217,1,,3966506213,212,38.5,3966506211,141,8.9,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207861,22,1,1,1,5,2ry1fixv27p3xepazsxcuyoho,1,51.1,8.9,2023-01-05T17:31:47.646Z,2023-01-13T03:55:27Z,3966506391,141,24.8,3966506393,212,15.4,3966506395,213,2.4,3966506389,140,40.6,3974966185,178,,3966506387,56,Back,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207873,23,1,1,1,11,2ry1fixv27p3xepazsxcuyoho,1,45,28.9,2023-01-05T17:31:53.186Z,2023-01-13T03:55:31Z,3966506467,141,4.9,3966506471,213,4.9,3966506463,56,Back,3966506465,140,48.5,3966506469,212,16.7,3974966203,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207877,24,1,1,1,13,2ry1fixv27p3xepazsxcuyoho,0,49,4.7,2023-01-05T17:31:55.099Z,2023-01-13T03:55:36Z,3966506497,213,0.1,3966506493,141,8.0,3966506491,140,63.4,3966506495,212,15.3,3966506489,56,Right,3974966247,178,,,,,,,,9e8phbwelzhbdk0bfsuyu4a5m,Nader Abdullah Al Sharari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496318187,798,49,1,1,14,2xl3g56k2mbuwdbre46s29vt4,1,41,93.1,2023-01-05T17:31:56.355Z,2023-01-13T03:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207901,18,1,1,1,14,2xl3g56k2mbuwdbre46s29vt4,0,35.8,87.8,2023-01-05T17:31:56.413Z,2023-01-13T03:55:58Z,3974966389,178,,3966506637,213,0.5,3966506633,141,100.0,3966506629,56,Left,3966506631,140,50.3,3966506635,212,17.8,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207903,19,5,1,1,15,2xl3g56k2mbuwdbre46s29vt4,0,49.3,101.6,2023-01-05T17:31:57.307Z,2023-01-13T03:56:05Z,3966506665,233,25,3966506639,56,Back,3966506641,347,,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207905,25,5,1,1,15,2ry1fixv27p3xepazsxcuyoho,1,50.7,-1.6,2023-01-05T17:31:57.307Z,2023-01-13T03:56:04Z,3966506659,233,19,3966506645,347,,3966506643,56,Right,,,,,,,,,,,,,,,,9e8phbwelzhbdk0bfsuyu4a5m,Nader Abdullah Al Sharari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207897,17,43,1,1,16,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-01-05T17:31:58.300Z,2023-01-05T18:24:48Z,3966547633,144,49,,,,,,,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207949,26,1,1,1,28,2ry1fixv27p3xepazsxcuyoho,1,48,0,2023-01-05T17:32:10.209Z,2023-01-13T03:56:10Z,3966506939,107,,3966506941,56,Back,3966506947,212,18.0,3966506943,140,32.6,3966506945,141,10.0,3966506949,213,2.7,,,,,,,9e8phbwelzhbdk0bfsuyu4a5m,Nader Abdullah Al Sharari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207959,27,1,1,1,33,2ry1fixv27p3xepazsxcuyoho,1,35.7,16.7,2023-01-05T17:32:15.109Z,2023-01-13T03:59:36Z,3966507015,141,46.0,3966507019,213,2.5,3974967343,178,,3966507011,56,Back,3966507017,212,31.6,3966507013,140,12.3,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207983,28,1,1,1,37,2ry1fixv27p3xepazsxcuyoho,1,13,47,2023-01-05T17:32:18.806Z,2023-01-13T03:59:42Z,3966507113,155,,3966507117,140,40.4,3966507119,141,88.4,3966507115,56,Back,3966507123,213,0.8,3966507121,212,40.3,3974967371,178,,3966507125,1,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207987,29,4,1,1,39,2ry1fixv27p3xepazsxcuyoho,1,40.2,88.2,2023-01-05T17:32:21.270Z,2023-01-19T12:14:38Z,3966507153,286,,3966507151,152,,3966507225,233,21,3966507145,13,,3966507149,56,Back,3966507147,294,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207997,21,4,1,1,39,2xl3g56k2mbuwdbre46s29vt4,0,59.8,11.8,2023-01-05T17:32:21.271Z,2023-01-19T12:14:37Z,3966507295,294,,3966507201,56,Right,3966507199,13,,3966507203,152,,3966507207,285,,3966507229,233,29,3984454509,388,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495207967,20,43,1,1,39,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-01-05T17:32:21.274Z,2023-01-05T17:32:31Z,3966507049,56,Right,3966507245,144,44,3966507051,286,0,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495208037,22,27,1,1,43,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-01-05T17:32:25.434Z,2023-01-19T11:53:51Z,3966507503,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
