id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498805719,9,1,1,0,21,7w4300dn2tnd0eqmbtk531tkx,1,33.9,68.5,2023-01-20T12:30:34.439Z,2023-02-09T08:24:59Z,3985456633,212,21.6,3985456629,140,34.6,3985456631,141,36.7,4020770295,178,,3985456635,213,4.7,3985456627,56,Back,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805723,10,1,1,0,26,7w4300dn2tnd0eqmbtk531tkx,1,46.7,41.3,2023-01-20T12:30:38.545Z,2023-02-09T08:25:02Z,3985456661,213,0.9,3985456663,1,,3985456659,212,46.0,3985456655,140,74.4,3985456653,56,Left,3985456657,141,93.8,3985456651,155,,4020770327,178,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805725,11,1,1,0,31,7w4300dn2tnd0eqmbtk531tkx,0,76,88.7,2023-01-20T12:30:43.570Z,2023-02-09T08:25:08Z,4020770371,178,,3985456673,212,30.2,3985456671,141,59.1,3985456669,140,97.5,3985456675,213,5.6,3985456667,56,Center,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805727,3,52,1,0,33,6ttwlm6op92r4670oayg5md7h,1,6.4,50.1,2023-01-20T12:30:45.779Z,2023-02-10T06:06:04Z,3993185573,376,,4021877113,179,,,,,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805737,4,1,1,0,37,6ttwlm6op92r4670oayg5md7h,1,7.2,48.4,2023-01-20T12:30:50.446Z,2023-02-09T08:25:18Z,4020770475,178,,3985456765,212,17.8,3985456757,123,,3985456763,141,24.1,3985456759,56,Back,3985456761,140,13.4,3985456767,213,5.1,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805743,5,1,1,0,46,6ttwlm6op92r4670oayg5md7h,1,28.4,24.4,2023-01-20T12:30:58.893Z,2023-02-09T08:25:21Z,3985456797,56,Back,3985456805,213,1.9,4020770517,178,,3985456799,140,22.7,3985456801,141,47.9,3985456803,212,17.1,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805751,6,1,1,0,50,6ttwlm6op92r4670oayg5md7h,1,27.3,57,2023-01-20T12:31:02.758Z,2023-02-09T08:25:24Z,3985456839,140,34.1,4020770531,178,,3985456841,141,86.5,3985456843,212,21.3,3985456845,213,1.2,3985456837,56,Back,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805755,7,1,1,0,53,6ttwlm6op92r4670oayg5md7h,1,34.1,84.2,2023-01-20T12:31:05.885Z,2023-02-09T08:25:27Z,3985456877,141,69.0,3985456873,56,Back,3985456879,212,11.7,4020770547,178,,3985456875,140,28.8,3985456881,213,4.2,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805763,8,1,1,0,58,6ttwlm6op92r4670oayg5md7h,1,32,65.4,2023-01-20T12:31:11.170Z,2023-02-09T08:25:30Z,3985456945,140,94.3,3985456951,213,0.1,3985456953,1,,3985456949,212,66.0,4020770565,178,,3985456943,56,Center,3985456941,155,,3985456947,141,77.8,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805769,9,1,1,1,5,6ttwlm6op92r4670oayg5md7h,1,95.1,85.1,2023-01-20T12:31:18.158Z,2023-02-09T08:25:36Z,3985456967,56,Left,3985456971,141,88.3,3985456973,212,6.9,4020770609,178,,3985456969,140,88.9,3985456975,213,2.8,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805771,10,4,1,1,8,6ttwlm6op92r4670oayg5md7h,1,90.4,91.9,2023-01-20T12:31:20.766Z,2023-02-09T08:25:40Z,3985456985,265,,3985456987,286,,3985456981,56,Left,3985456999,233,12,3985456983,152,,3985456979,13,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805773,12,4,1,1,8,7w4300dn2tnd0eqmbtk531tkx,0,9.6,8.1,2023-01-20T12:31:20.767Z,2023-02-09T08:25:40Z,3985456997,285,,3985456989,13,,3985456991,56,Back,3985456993,152,,4020770635,178,,3985457005,233,10,3985456995,265,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805821,11,1,1,1,48,6ttwlm6op92r4670oayg5md7h,1,89.6,89,2023-01-20T12:32:00.794Z,2023-02-09T08:25:42Z,3985457287,152,,3985457283,5,,3985457285,155,,4020770671,178,,3985457289,56,Center,3985457291,140,91.3,3985457295,212,30.2,3985457281,2,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,3993186263,223,3993186265,20,3985457297,213,4.8,3985457293,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498806515,86,61,1,1,49,6ttwlm6op92r4670oayg5md7h,1,90.5,47,2023-01-20T12:32:02.475Z,2023-02-09T08:25:52Z,4020770737,21,,4020770739,388,,3985461305,56,Center,,,,,,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498806225,63,61,1,1,50,7w4300dn2tnd0eqmbtk531tkx,1,10.5,50.6,2023-01-20T12:32:02.593Z,2023-02-09T08:26:14Z,4020770933,21,,3985459729,56,Back,4020770935,388,,,,,,,,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805823,13,12,1,1,51,7w4300dn2tnd0eqmbtk531tkx,1,2.9,45.8,2023-01-20T12:32:04.036Z,2023-02-09T08:26:26Z,3985457311,212,29.7,3985457307,140,11.2,3985457309,141,4.1,3985457313,213,5.0,3985457305,56,Back,4020771011,178,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505563295,803,83,1,1,56,7w4300dn2tnd0eqmbtk531tkx,1,18.5,15.1,2023-01-20T12:32:09.096Z,2023-02-09T10:14:34Z,4020862043,399,120621,,,,,,,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805829,12,1,1,1,57,6ttwlm6op92r4670oayg5md7h,0,79.4,79.7,2023-01-20T12:32:09.822Z,2023-02-09T08:26:30Z,4020771073,178,,3985457341,2,,3985457351,212,34.5,3985457347,140,90.8,3985457343,155,,3993186657,20,,3985457355,1,,3985457353,213,5.1,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,3985457349,141,3993186655,223,3985457345,56,Center,,,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805825,14,44,1,1,59,7w4300dn2tnd0eqmbtk531tkx,1,7.6,65.3,2023-01-20T12:32:11.995Z,2023-02-09T10:51:01Z,3985457325,285,,3985457365,233,13,3985457323,56,Back,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805831,13,44,1,1,59,6ttwlm6op92r4670oayg5md7h,0,92.4,34.7,2023-01-20T12:32:11.996Z,2023-02-09T08:26:34Z,3985457363,286,,3985457369,233,14,3985457361,56,Center,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805827,15,12,1,1,59,7w4300dn2tnd0eqmbtk531tkx,1,6.1,62.7,2023-01-20T12:32:12.046Z,2023-02-09T10:51:02Z,3985457331,56,Back,3985457337,212,18.1,3985457333,140,18.1,3985457339,213,0.8,4020771135,388,,3985457335,141,81.8,3985457359,15,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805833,14,1,1,2,2,6ttwlm6op92r4670oayg5md7h,0,86.6,14.6,2023-01-20T12:32:15.282Z,2023-02-09T08:26:43Z,3985457385,155,,3993187353,20,,3985457391,141,30.7,3985457389,140,89.6,3985457387,56,Center,3985457383,2,,4020771173,178,,3985457393,212,11.4,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,3993187351,224,3985457395,213,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805835,16,12,1,2,3,7w4300dn2tnd0eqmbtk531tkx,1,5.1,60.6,2023-01-20T12:32:16.125Z,2023-02-09T08:26:47Z,3985457405,212,23.1,4020771223,178,,3985457401,140,22.5,3985457407,213,0.7,3985457403,141,81.5,3985457399,56,Back,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805837,15,1,1,2,5,6ttwlm6op92r4670oayg5md7h,1,76.5,16.8,2023-01-20T12:32:18.425Z,2023-02-09T08:26:50Z,3985457413,140,87.4,3985457411,56,Right,3985457417,212,13.8,3985457415,141,5.5,4020771247,178,,3985457419,213,5.7,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805839,16,1,1,2,8,6ttwlm6op92r4670oayg5md7h,0,88.1,5.8,2023-01-20T12:32:21.045Z,2023-02-09T08:26:55Z,3985457429,155,,3985457433,140,92.1,3985457437,212,20.8,3985457431,56,Center,3985457427,2,,3993187653,20,,3993187651,224,,3985457439,213,1.4,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,4020771337,178,3985457435,141,,,,,,,,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805847,17,12,1,2,9,7w4300dn2tnd0eqmbtk531tkx,1,6.9,51,2023-01-20T12:32:22.097Z,2023-02-10T06:09:21Z,3985457477,56,Back,3985457485,213,0.6,3985457479,140,22.7,4021878261,388,,3985457483,212,19.6,3985457481,141,66.3,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505563795,933,67,1,2,11,6ttwlm6op92r4670oayg5md7h,1,80.5,33.9,2023-01-20T12:32:23.779Z,2023-02-09T10:51:02Z,4020864417,233,804,,,,,,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505563791,804,67,1,2,11,7w4300dn2tnd0eqmbtk531tkx,0,19.5,66.1,2023-01-20T12:32:23.780Z,2023-02-10T06:12:23Z,4020864425,233,933,,,,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805845,17,13,1,2,11,6ttwlm6op92r4670oayg5md7h,1,81.7,34.6,2023-01-20T12:32:23.815Z,2023-02-09T10:51:02Z,3985457467,18,,3985457551,231,46.2,3985457533,24,,3985457537,102,46.2,3985457541,215,,3985457469,56,Center,3985457535,74,,3985457539,103,81.9,829ypq99t1vn90xey32mwt7th,Mohammed Salem,4020771403,178,3985457549,230,3985457545,328,,3985457547,458,,,98.2,3985457543,108,3985457515,20,,,,,,,,,,,,,,,,,,,,,,,,
2498805849,18,5,1,2,12,7w4300dn2tnd0eqmbtk531tkx,1,-0.6,55.2,2023-01-20T12:32:25.218Z,2023-02-09T08:27:08Z,3985457495,233,18,3985457489,346,,3985457487,56,Back,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805851,18,5,1,2,12,6ttwlm6op92r4670oayg5md7h,0,100.6,44.8,2023-01-20T12:32:25.218Z,2023-02-09T08:27:08Z,3985457491,56,Center,3985457499,233,18,3985457493,346,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805871,19,1,1,2,41,7w4300dn2tnd0eqmbtk531tkx,0,4.5,50,2023-01-20T12:32:53.500Z,2023-02-09T08:27:17Z,3985457627,56,Center,3985457641,74,,3985457635,213,6.2,3985457629,140,64.3,3985457633,212,62.8,3985457637,1,,3985457631,141,46.0,3985457625,124,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805875,19,44,1,2,42,6ttwlm6op92r4670oayg5md7h,1,36.2,52.5,2023-01-20T12:32:54.778Z,2023-02-09T10:51:03Z,3985457653,285,,3985457657,233,20,3985457651,56,Back,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805873,20,44,1,2,42,7w4300dn2tnd0eqmbtk531tkx,0,63.8,47.5,2023-01-20T12:32:54.779Z,2023-02-09T08:27:21Z,3985457647,56,Center,3985457649,286,,3985457663,233,19,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805877,20,61,1,2,42,6ttwlm6op92r4670oayg5md7h,1,36.7,51,2023-01-20T12:32:54.862Z,2023-02-09T10:51:03Z,4020771633,388,,3985457655,56,Back,4020771631,15,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805887,21,44,1,2,44,6ttwlm6op92r4670oayg5md7h,1,27.8,41.6,2023-01-20T12:32:56.553Z,2023-02-09T10:51:03Z,3985457701,233,21,3985457699,285,,3985457697,56,Back,,,,,,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805879,21,44,1,2,44,7w4300dn2tnd0eqmbtk531tkx,0,72.2,58.4,2023-01-20T12:32:56.554Z,2023-02-09T08:27:30Z,3985457667,286,,3985457705,233,21,3985457665,56,Center,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805889,22,1,1,2,44,6ttwlm6op92r4670oayg5md7h,1,27.8,34.9,2023-01-20T12:32:56.626Z,2023-02-09T10:51:04Z,4020771685,388,,3985457719,141,20.3,3985457723,213,4.6,3985457715,56,Back,3985457721,212,10.0,3985457717,140,27.0,3985457713,3,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805891,23,49,1,2,46,6ttwlm6op92r4670oayg5md7h,1,27.4,20.3,2023-01-20T12:32:59.020Z,2023-02-09T08:27:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805893,24,1,1,2,46,6ttwlm6op92r4670oayg5md7h,0,27.4,20.3,2023-01-20T12:32:59.109Z,2023-02-09T08:27:41Z,3985457737,212,28.0,3985457731,56,Center,3985457733,140,52.7,3985457729,155,,3985457739,213,0.3,4020771765,178,,3985457735,141,33.4,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805897,22,1,1,2,48,7w4300dn2tnd0eqmbtk531tkx,1,43.3,59.9,2023-01-20T12:33:01.040Z,2023-02-09T08:27:46Z,3985457753,141,75.7,3985457749,56,Center,3985457757,213,0.8,3985457751,140,53.4,3985457747,3,,4020771807,388,,3985457755,212,15.1,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805899,23,1,1,2,50,7w4300dn2tnd0eqmbtk531tkx,0,57.8,74.6,2023-01-20T12:33:02.802Z,2023-02-09T08:27:53Z,3993190897,212,4.1,3993190891,3,,3993190893,140,60.5,4020771851,388,,3985457761,56,Center,3993190899,213,5.5,3993190895,141,70.3,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805901,25,1,1,2,53,6ttwlm6op92r4670oayg5md7h,0,44.2,33.1,2023-01-20T12:33:05.497Z,2023-02-09T08:27:56Z,3985457767,155,,3985457773,141,71.1,4020771875,178,,3985457777,213,1.0,3985457771,140,59.1,3985457775,212,30.2,3985457769,56,Center,,,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498805909,24,1,1,2,55,7w4300dn2tnd0eqmbtk531tkx,0,42.4,10.4,2023-01-20T12:33:07.695Z,2023-02-09T08:28:00Z,3985457815,141,0.0,3985457809,3,,3985457819,213,5.9,4020771919,388,,3985457813,140,59.1,3985457811,56,Right,3985457817,212,19.3,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
