id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2543030791,149,12,1,20,12,o1iwuxbv233ayidxpibbxy59,1,2.3,40.2,2023-05-03T16:22:18.433Z,2023-05-03T16:22:40Z,4247253645,140,30.8,4247253643,56,Back,4247253649,212,30.2,4247253651,213,0.1,4247253647,141,46.7,4247253655,15,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030817,177,1,1,20,13,2kzl64gp8x37bon8tyxojqrr1,1,74.9,62.3,2023-05-03T16:22:19.523Z,2023-05-03T16:22:22Z,4247253793,56,Center,4247253795,140,71.2,4247253797,141,27.2,4247253801,213,4.6,4247253799,212,24.2,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030837,178,1,1,20,16,2kzl64gp8x37bon8tyxojqrr1,1,71.2,27.1,2023-05-03T16:22:22.823Z,2023-05-03T16:22:25Z,4247253909,56,Right,4247253911,140,70.6,4247253913,141,15.4,4247253915,212,8.0,4247253917,213,4.6,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030845,179,1,1,20,19,2kzl64gp8x37bon8tyxojqrr1,1,71.2,15.4,2023-05-03T16:22:25.863Z,2023-05-03T16:22:53Z,4247253957,56,Center,4247253961,141,24.8,4247253959,140,70.6,4247253965,213,1.7,4247253963,212,6.4,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030877,180,1,1,20,21,2kzl64gp8x37bon8tyxojqrr1,1,70.6,25,2023-05-03T16:22:27.703Z,2023-05-03T16:22:31Z,4247254153,56,Center,4247254155,140,87.8,4247254151,155,,4247254159,212,31.9,4247254161,213,1.0,4247254157,141,63.6,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030883,181,1,1,20,25,2kzl64gp8x37bon8tyxojqrr1,1,85.4,74.7,2023-05-03T16:22:31.655Z,2023-05-03T16:22:32Z,4247254221,56,Left,4247254229,213,2.0,4247254225,141,87.6,4247254223,140,82.0,4247254227,212,9.5,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030923,182,1,1,20,26,2kzl64gp8x37bon8tyxojqrr1,1,81.6,87.6,2023-05-03T16:22:32.455Z,2023-05-03T16:22:36Z,4247254419,56,Center,4247254423,141,75.9,4247254425,212,16.3,4247254421,140,95.1,4247254427,213,5.8,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030931,183,1,1,20,30,2kzl64gp8x37bon8tyxojqrr1,0,98.9,69.9,2023-05-03T16:22:36.823Z,2023-05-03T16:22:41Z,4247254439,141,68.0,4247254443,213,4.1,4247254457,236,,4247254435,56,Center,4247254441,212,1.5,4247254459,233,150,4247254655,195,,4247254437,140,98.1,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,4247254463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030927,150,74,1,20,30,o1iwuxbv233ayidxpibbxy59,1,1.1,30.5,2023-05-03T16:22:36.824Z,2023-05-03T16:22:39Z,4247254433,285,,4247254471,233,183,4247254431,56,Back,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030939,151,6,1,20,31,o1iwuxbv233ayidxpibbxy59,0,1.5,31.2,2023-05-03T16:22:37.665Z,2023-05-09T11:09:44Z,4247254491,56,Back,4247254493,73,,4247254573,233,184,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543030949,184,6,1,20,31,2kzl64gp8x37bon8tyxojqrr1,1,98.5,68.8,2023-05-03T16:22:37.665Z,2023-05-03T16:22:45Z,4247254541,73,,4247254555,233,151,4247254539,56,Center,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031151,185,1,1,20,56,2kzl64gp8x37bon8tyxojqrr1,0,99.5,99.5,2023-05-03T16:23:02.310Z,2023-05-09T11:09:47Z,4247255657,141,36.5,4247255645,2,,4247255663,1,,4247255647,6,,4247255655,140,100.0,4264372647,20,,4247255651,223,,4247255649,155,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,4247255653,56,4247255661,213,4247255659,212,,,,Center,4.7,42.9,,,,,,,,,,,,,,,,,,,,,,,,
2543031159,152,5,1,20,59,o1iwuxbv233ayidxpibbxy59,1,-1,63.3,2023-05-03T16:23:05.251Z,2023-05-03T16:23:19Z,4247255699,346,,4247255697,56,Back,4247255749,233,186,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031155,186,5,1,20,59,2kzl64gp8x37bon8tyxojqrr1,0,101,36.7,2023-05-03T16:23:05.251Z,2023-05-03T16:23:06Z,4247255685,56,Center,4247255769,233,152,4247255687,346,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031361,153,1,1,21,22,o1iwuxbv233ayidxpibbxy59,1,4.9,49.6,2023-05-03T16:23:28.416Z,2023-05-03T16:23:41Z,4247256901,237,,4247256887,124,,4247256897,213,5.6,4247256895,212,13.3,4247257555,189,,4247256893,141,37.8,4247256891,140,15.0,4247256889,56,Back,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031373,154,1,1,21,23,o1iwuxbv233ayidxpibbxy59,1,15,37.8,2023-05-03T16:23:29.440Z,2023-05-03T16:23:42Z,4247257699,189,,4247256951,141,49.5,4247256947,56,Back,4247256955,213,2.5,4247256953,212,13.0,4247256949,140,5.2,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031395,155,1,1,21,24,o1iwuxbv233ayidxpibbxy59,0,5.2,49.5,2023-05-03T16:23:30.465Z,2023-05-03T16:23:33Z,4247257045,56,Center,4247257043,155,,4247257049,141,45.4,4247257051,212,52.3,4247257053,213,6.2,4247257055,1,,4247257047,140,54.9,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031423,187,1,1,21,25,2kzl64gp8x37bon8tyxojqrr1,1,40.9,49.9,2023-05-03T16:23:31.406Z,2023-05-03T16:29:36Z,4247257205,140,57.7,4247257203,56,Center,4247257207,141,56.7,4247257201,3,,4247257209,212,18.2,4247257211,213,0.3,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031435,188,49,1,21,26,2kzl64gp8x37bon8tyxojqrr1,1,56.6,60.2,2023-05-03T16:23:32.840Z,2023-05-03T16:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031557,159,8,1,21,27,o1iwuxbv233ayidxpibbxy59,1,37.9,21.6,2023-05-03T16:23:33.128Z,2023-05-09T11:10:36Z,4247257965,56,Back,4264374329,384,,,,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031437,189,1,1,21,27,2kzl64gp8x37bon8tyxojqrr1,0,56.6,60.2,2023-05-03T16:23:33.935Z,2023-05-03T16:29:39Z,4247257249,56,Center,4247257255,212,7.4,4247257253,141,59.9,4247257257,213,6.3,4247257251,140,63.6,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031461,156,1,1,21,28,o1iwuxbv233ayidxpibbxy59,1,35.1,36.6,2023-05-03T16:23:34.616Z,2023-05-03T16:23:51Z,4247257373,213,6.1,4247257367,140,57.1,4247257371,212,23.4,4247257369,141,31.2,4247257365,56,Center,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031463,157,49,1,21,31,o1iwuxbv233ayidxpibbxy59,1,57.1,31.2,2023-05-03T16:23:37.985Z,2023-05-03T16:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031483,158,4,1,21,33,o1iwuxbv233ayidxpibbxy59,1,58,35.8,2023-05-03T16:23:39.360Z,2023-05-03T16:45:57Z,4247257499,13,,4247257507,286,,4247257501,56,Center,4247257503,152,,4247257505,265,,4247329253,233,190,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031489,190,4,1,21,33,2kzl64gp8x37bon8tyxojqrr1,0,42,64.2,2023-05-03T16:23:39.361Z,2023-05-03T16:45:58Z,4247257551,265,,4247329233,285,,4247257543,13,,4247329267,233,158,4247257547,56,Back,4247257549,152,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031703,160,1,1,21,55,o1iwuxbv233ayidxpibbxy59,1,54,30.1,2023-05-03T16:24:01.120Z,2023-05-03T16:24:13Z,4247259269,189,,4247258845,5,,4247258857,213,1.5,4247258849,56,Center,4247258851,140,55.7,4247258853,141,70.2,4247258855,212,27.3,4247258847,152,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031715,161,1,1,21,56,o1iwuxbv233ayidxpibbxy59,1,55.7,70.2,2023-05-03T16:24:02.768Z,2023-05-03T16:24:04Z,4247258933,141,95.3,4247258935,212,17.7,4247258931,140,60.3,4247258929,56,Left,4247258937,213,1.3,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031745,162,1,1,21,57,o1iwuxbv233ayidxpibbxy59,1,60.3,95.3,2023-05-03T16:24:04.032Z,2023-05-03T16:24:07Z,4247259077,213,4.8,4247259069,56,Left,4247259071,140,60.6,4247259075,212,6.8,4247259073,141,85.3,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546237297,680,50,1,21,58,o1iwuxbv233ayidxpibbxy59,1,60.8,85.9,2023-05-03T16:24:04.898Z,2023-05-09T14:08:05Z,4264375439,56,Left,4264375441,286,,4264767755,233,896,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546237567,896,7,1,21,58,2kzl64gp8x37bon8tyxojqrr1,0,39.2,14.1,2023-05-03T16:24:04.899Z,2023-05-09T14:08:04Z,4264376889,285,,4264376885,56,Back,4264767735,233,680,4264376895,385,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031751,163,61,1,21,59,o1iwuxbv233ayidxpibbxy59,1,60.1,89.1,2023-05-03T16:24:06.040Z,2023-05-09T11:10:58Z,4247259105,56,Left,,,,,,,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031759,164,5,1,22,2,o1iwuxbv233ayidxpibbxy59,0,55.4,101.6,2023-05-03T16:24:08.512Z,2023-05-03T16:24:17Z,4247259135,347,,4247259133,56,Left,4247259497,233,191,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031809,191,5,1,22,2,2kzl64gp8x37bon8tyxojqrr1,1,44.6,-1.6,2023-05-03T16:24:08.512Z,2023-05-03T16:49:56Z,4247259431,347,,4247259469,233,164,4247259429,56,Back,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031829,192,1,1,22,10,2kzl64gp8x37bon8tyxojqrr1,1,43.5,0,2023-05-03T16:24:16.982Z,2023-05-03T16:24:19Z,4247259543,56,Back,4247259545,140,42.3,4247259541,107,,4247259549,212,6.5,4247259551,213,1.8,4247259585,189,,4247259547,141,7.4,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031855,193,1,1,22,13,2kzl64gp8x37bon8tyxojqrr1,1,42.3,9.2,2023-05-03T16:24:19.110Z,2023-05-03T16:25:31Z,4247259677,56,Back,4247259685,213,2.8,4247259683,212,15.5,4247259679,140,28.6,4247259681,141,17.5,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031949,194,1,1,22,14,2kzl64gp8x37bon8tyxojqrr1,1,27.3,20.9,2023-05-03T16:24:20.279Z,2023-05-03T16:24:29Z,4247260257,212,28.2,4247260251,56,Back,4247260259,213,1.6,4247260255,141,62.3,4247260253,140,25.2,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543031993,195,1,1,22,23,2kzl64gp8x37bon8tyxojqrr1,1,31.2,48.4,2023-05-03T16:24:29.382Z,2023-05-03T16:24:33Z,4247260457,140,35.2,4247260463,213,4.9,4247260455,56,Back,4247260453,155,,4247260461,212,20.4,4247260459,141,19.1,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032011,196,1,1,22,27,2kzl64gp8x37bon8tyxojqrr1,1,37.8,14.8,2023-05-03T16:24:33.686Z,2023-05-03T16:24:35Z,4247260551,140,61.4,4247260559,213,6.0,4247260547,56,Right,4247260555,141,2.5,4247260557,212,26.2,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032041,197,1,1,22,29,2kzl64gp8x37bon8tyxojqrr1,1,61.7,2.5,2023-05-03T16:24:35.815Z,2023-05-03T16:24:38Z,4247260697,56,Right,4247260705,213,2.7,4247260703,212,7.3,4247260699,140,55.3,4247260701,141,6.8,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032061,198,1,1,22,31,2kzl64gp8x37bon8tyxojqrr1,1,58.1,7,2023-05-03T16:24:37.974Z,2023-05-03T16:24:39Z,4247260821,140,66.3,4247260823,141,12.5,4247260825,212,9.4,4247260827,213,0.4,4247260817,56,Right,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032069,199,1,1,22,33,2kzl64gp8x37bon8tyxojqrr1,1,66.3,12.5,2023-05-03T16:24:39.110Z,2023-05-03T16:24:40Z,4247260875,141,3.5,4247260873,140,67.5,4247260877,212,6.2,4247260879,213,4.9,4247260871,56,Right,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032067,165,43,1,22,33,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-03T16:24:39.330Z,2023-05-03T16:25:09Z,4247260859,56,Back,4247262593,144,61,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032091,200,1,1,22,34,2kzl64gp8x37bon8tyxojqrr1,1,67.6,3.5,2023-05-03T16:24:40.486Z,2023-05-03T16:24:42Z,4247261037,212,7.5,4247261031,56,Right,4247261039,213,0.4,4247261033,140,74.1,4247261035,141,7.9,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032097,201,1,1,22,36,2kzl64gp8x37bon8tyxojqrr1,0,74.2,7.9,2023-05-03T16:24:42.246Z,2023-05-03T16:24:44Z,4247261073,141,5.5,4247261075,212,1.7,4247261071,140,74.8,4247261069,56,Right,4247261203,236,,4247261205,233,166,4247261209,286,,4247261077,213,5.1,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032113,166,74,1,22,36,o1iwuxbv233ayidxpibbxy59,1,14.2,92.2,2023-05-03T16:24:42.247Z,2023-05-03T16:50:04Z,4247261213,233,201,4247261139,285,,4247261137,56,Back,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032131,167,49,1,22,39,o1iwuxbv233ayidxpibbxy59,1,15.8,92.5,2023-05-03T16:24:45.632Z,2023-05-03T16:24:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032169,168,1,1,22,40,o1iwuxbv233ayidxpibbxy59,1,15.8,92.5,2023-05-03T16:24:46.128Z,2023-05-03T16:24:49Z,4247261429,140,28.9,4247261435,213,0.0,4247261433,212,13.8,4247261427,56,Back,4247261431,141,93.0,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032171,169,3,1,22,41,o1iwuxbv233ayidxpibbxy59,0,31.1,95.5,2023-05-03T16:24:47.925Z,2023-05-09T11:12:22Z,4247261495,233,202,4247261447,285,,4247261445,56,Back,4264377977,464,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032159,202,7,1,22,41,2kzl64gp8x37bon8tyxojqrr1,0,68.9,4.5,2023-05-03T16:24:47.926Z,2023-05-09T11:12:24Z,4264378115,385,,4247261465,233,169,4247261385,286,,4247261383,56,Right,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032179,170,61,1,22,42,o1iwuxbv233ayidxpibbxy59,1,28.9,94.4,2023-05-03T16:24:48.135Z,2023-05-03T16:24:54Z,4247261501,56,Back,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032187,171,5,1,22,43,o1iwuxbv233ayidxpibbxy59,0,29.9,101.8,2023-05-03T16:24:49.414Z,2023-05-03T16:49:56Z,4247261527,347,,4247261743,233,203,4247261525,56,Back,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032223,203,5,1,22,43,2kzl64gp8x37bon8tyxojqrr1,1,70.1,-1.8,2023-05-03T16:24:49.414Z,2023-05-03T16:24:55Z,4247261695,347,,4247261693,56,Right,4247261737,233,171,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032247,204,1,1,22,49,2kzl64gp8x37bon8tyxojqrr1,1,68.8,0,2023-05-03T16:24:55.942Z,2023-05-03T16:24:56Z,4247261827,212,12.6,4247261825,141,9.8,4247261823,140,59.3,4247261819,107,,4247261829,213,2.5,4247261821,56,Right,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032263,205,1,1,22,50,2kzl64gp8x37bon8tyxojqrr1,1,58.3,11.5,2023-05-03T16:24:56.854Z,2023-05-03T16:24:58Z,4247261913,56,Back,4247261915,140,47.3,4247261921,213,2.3,4247261919,212,17.6,4247261917,141,31.0,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032307,206,1,1,22,52,2kzl64gp8x37bon8tyxojqrr1,1,47,32.8,2023-05-03T16:24:58.598Z,2023-05-03T16:25:02Z,4247262115,141,70.1,4247262113,140,48.8,4247262119,213,1.5,4247262111,56,Back,4247262117,212,25.4,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032327,207,1,1,22,56,2kzl64gp8x37bon8tyxojqrr1,1,53.9,67.7,2023-05-03T16:25:02.118Z,2023-05-03T16:25:03Z,4247262199,212,8.7,4247262197,141,67.1,4247262195,140,62.2,4247262193,56,Center,4247262203,213,6.2,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032375,208,1,1,22,57,2kzl64gp8x37bon8tyxojqrr1,1,62.2,67.1,2023-05-03T16:25:03.766Z,2023-05-03T16:25:08Z,4247262465,140,48.1,4247262469,141,74.0,4247262461,56,Back,4247262471,212,15.5,4247262473,213,2.8,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032427,209,1,1,23,1,2kzl64gp8x37bon8tyxojqrr1,1,58.7,72.3,2023-05-03T16:25:07.862Z,2023-05-03T16:25:11Z,4247262717,213,0.8,4247262707,140,72.3,4247262709,141,93.5,4247262705,56,Left,4247262713,212,20.3,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032451,210,1,1,23,5,2kzl64gp8x37bon8tyxojqrr1,0,75.7,93.3,2023-05-03T16:25:11.206Z,2023-05-09T11:12:36Z,4247262803,212,29.3,4247262805,213,5.1,4247262797,56,Center,4264378527,224,,4247262801,141,53.1,4247262793,2,,4247262795,155,,4264378529,72,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,4247262799,140,,,,,,,,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032477,172,12,1,23,8,o1iwuxbv233ayidxpibbxy59,1,12.7,40.8,2023-05-03T16:25:15.008Z,2023-05-03T16:25:56Z,4247262947,212,22.3,4247262945,141,16.6,4247262943,140,27.1,4247262949,213,5.5,4247262941,56,Back,4247264599,15,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032487,173,1,1,23,10,o1iwuxbv233ayidxpibbxy59,1,27.1,16.6,2023-05-03T16:25:16.111Z,2023-05-03T16:25:17Z,4247263009,140,17.0,4247263011,141,7.5,4247263005,3,,4247263015,213,3.7,4247263013,212,12.3,4247263007,56,Back,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032489,174,49,1,23,11,o1iwuxbv233ayidxpibbxy59,1,17.2,7.8,2023-05-03T16:25:17.615Z,2023-05-03T16:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032517,175,1,1,23,11,o1iwuxbv233ayidxpibbxy59,1,17.2,7.8,2023-05-03T16:25:17.792Z,2023-05-03T16:25:21Z,4247263149,213,0.1,4247263141,56,Back,4247263145,141,10.9,4247263143,140,48.7,4247263139,155,,4247263147,212,33.1,4247263151,1,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032521,176,3,1,23,15,o1iwuxbv233ayidxpibbxy59,0,47.5,16.2,2023-05-03T16:25:21.584Z,2023-05-09T11:12:48Z,4247263233,233,211,4264378991,464,,4247263165,286,,4247263163,56,Back,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032527,211,7,1,23,15,2kzl64gp8x37bon8tyxojqrr1,0,52.5,83.8,2023-05-03T16:25:21.585Z,2023-05-09T11:12:50Z,4247263205,233,176,4264379067,385,,4247263191,285,,4247263189,56,Left,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543032557,177,1,1,23,18,o1iwuxbv233ayidxpibbxy59,1,45.9,6.5,2023-05-03T16:25:24.160Z,2023-05-03T16:25:26Z,4247263343,140,28.4,4247263345,141,8.2,4247263341,56,Back,4247263349,213,3.1,4247263347,212,18.4,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
