id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2465894393,10,1,1,0,18,7w4300dn2tnd0eqmbtk531tkx,1,37.3,34.5,2022-10-01T18:00:52.486Z,2022-10-16T07:43:30Z,3811489431,140,43.9,3811489429,56,Back,3811489435,212,25.4,3811489433,141,70.5,3811489437,213,1.3,3847929387,178,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894419,11,1,1,0,24,7w4300dn2tnd0eqmbtk531tkx,1,56.2,76.3,2022-10-01T18:00:58.584Z,2022-10-16T07:43:33Z,3811489617,212,29.2,3811489613,140,72.3,3811489615,141,41.2,3811489619,213,5.3,3847929463,178,,3811489611,56,Center,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894447,12,1,1,0,26,7w4300dn2tnd0eqmbtk531tkx,1,74.7,37.6,2022-10-01T18:00:59.974Z,2022-10-16T07:43:37Z,3811489789,168,,3811489795,141,6.5,3811489799,213,5.4,3811489791,56,Right,3811489797,212,26.4,3847929557,178,,3811489793,140,89.8,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894463,13,1,1,0,29,7w4300dn2tnd0eqmbtk531tkx,0,93.1,7.9,2022-10-01T18:01:03.655Z,2022-10-16T07:43:42Z,3811489899,212,29.0,3811489893,56,Center,3811489897,141,50.6,3847929663,178,,3818363717,224,,3811489891,155,,3811489895,140,93.7,3811489889,2,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,3818363719,20,3811489901,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894591,3,12,1,0,31,dbhdov3cc47kcr1hjg5qr5qg7,1,8.1,44.7,2022-10-01T18:01:05.145Z,2022-10-16T07:43:50Z,3811490591,212,26.0,3811490585,56,Back,3811490589,141,7.7,3847929841,388,,3811490593,213,5.0,3811490587,140,14.2,3811490609,15,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894509,14,1,1,0,33,7w4300dn2tnd0eqmbtk531tkx,1,76.9,53,2022-10-01T18:01:07.076Z,2022-10-16T07:43:56Z,3811490163,213,1.7,3811490147,56,Center,3847929959,178,,3811490155,141,68.7,3811490151,140,75.7,3811490159,212,10.8,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894549,15,1,1,0,35,7w4300dn2tnd0eqmbtk531tkx,0,75.1,69.6,2022-10-01T18:01:08.745Z,2022-10-16T07:44:00Z,3847930107,178,,3811490405,141,82.9,3811490409,213,0.5,3811490407,212,17.8,3811490401,56,Left,3811490403,140,89.7,,,,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467165109,577,49,1,0,39,dbhdov3cc47kcr1hjg5qr5qg7,1,3.8,6.4,2022-10-01T18:01:13.666Z,2022-10-16T07:44:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894681,4,1,1,0,40,dbhdov3cc47kcr1hjg5qr5qg7,0,16.4,4.3,2022-10-01T18:01:14.295Z,2022-10-16T07:44:31Z,3847930743,178,,3811491165,286,,3811491151,213,0.0,3811491149,212,7.9,3811491161,233,16,3811491143,56,Back,3811491147,141,4.3,3811491159,236,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,3811491145,140,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894619,16,74,1,0,40,7w4300dn2tnd0eqmbtk531tkx,1,93.1,93.6,2022-10-01T18:01:14.476Z,2022-10-16T07:44:36Z,3811490803,285,,3811490801,56,Left,3847930803,178,,3811491195,233,4,,,,,,,,,,,,,b2klrrbklz788iu4vd46j0e3u,Ayman Al Hujaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894719,5,5,1,0,43,dbhdov3cc47kcr1hjg5qr5qg7,1,-1.4,12.8,2022-10-01T18:01:17.217Z,2022-10-16T07:44:38Z,3811491387,56,Back,3811491389,346,,3811491885,233,17,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894631,17,5,1,0,43,7w4300dn2tnd0eqmbtk531tkx,0,101.4,87.2,2022-10-01T18:01:17.217Z,2022-10-16T07:44:39Z,3811490855,56,Left,3811491893,233,5,3811490857,346,,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895067,6,1,1,1,13,dbhdov3cc47kcr1hjg5qr5qg7,0,1.8,55.7,2022-10-01T18:01:47.645Z,2022-10-16T07:44:45Z,3811493389,213,0.2,3811493381,56,Center,3811493395,74,,3811493391,1,,3811493385,141,74.2,3811493387,212,57.7,3811493379,124,,3811493383,140,55.4,92j12068e102fecql9i8bvehg,Meshaal Hariss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895023,18,1,1,1,17,7w4300dn2tnd0eqmbtk531tkx,0,47.1,22.2,2022-10-01T18:01:50.996Z,2022-10-16T07:44:51Z,3811493123,140,66.1,3811493127,212,20.3,3811493119,3,,3811493125,141,27.7,3847931109,388,,3811493121,56,Center,3811493129,213,0.2,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467165223,578,1,1,1,19,dbhdov3cc47kcr1hjg5qr5qg7,1,40,69.2,2022-10-01T18:01:53.216Z,2022-10-16T07:44:57Z,3818364659,212,9.5,3847931257,178,,3818364651,3,,3818364655,140,31.5,3818364661,213,3.5,3818364657,141,64.3,3818364653,56,Back,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465944067,295,44,1,1,21,dbhdov3cc47kcr1hjg5qr5qg7,1,24.2,77,2022-10-01T18:01:54.776Z,2022-10-17T09:26:54Z,3811765037,233,19,3811765033,56,Back,3811765035,285,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895047,19,44,1,1,21,7w4300dn2tnd0eqmbtk531tkx,0,75.8,23,2022-10-01T18:01:54.777Z,2022-10-16T07:45:04Z,3811493251,56,Center,3811493255,286,,3811765049,233,295,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895087,7,12,1,1,21,dbhdov3cc47kcr1hjg5qr5qg7,1,24.9,65.1,2022-10-01T18:01:54.906Z,2022-10-17T09:26:54Z,3811493529,56,Back,3811493531,140,42.9,3811493535,212,18.9,3847931489,178,,3811493537,213,0.0,3811493533,141,65.7,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895079,20,1,1,1,22,7w4300dn2tnd0eqmbtk531tkx,0,59.8,26.5,2022-10-01T18:01:56.175Z,2022-10-16T07:45:12Z,3811493489,141,40.1,3847931625,178,,3811493491,212,13.3,3811493485,56,Center,3811493483,3,,3811493487,140,68.9,3811493493,213,0.8,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895089,8,49,1,1,23,dbhdov3cc47kcr1hjg5qr5qg7,1,42.9,65.7,2022-10-01T18:01:57.076Z,2022-10-16T07:45:17Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895141,10,44,1,1,26,dbhdov3cc47kcr1hjg5qr5qg7,1,39.2,60.6,2022-10-01T18:02:00.335Z,2022-10-17T09:26:54Z,3811493837,285,,3811493841,233,21,3811493835,56,Back,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895133,21,44,1,1,26,7w4300dn2tnd0eqmbtk531tkx,0,60.8,39.4,2022-10-01T18:02:00.336Z,2022-10-16T07:45:27Z,3811493867,233,10,3811493791,56,Center,3811493793,286,,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895173,11,1,1,1,26,dbhdov3cc47kcr1hjg5qr5qg7,0,39.3,60,2022-10-01T18:02:00.436Z,2022-10-17T09:26:55Z,3847932099,388,,3811494043,56,Back,3811494053,213,5.9,3811494049,141,55.2,3818365095,3,,3811494051,212,7.9,3811494045,140,46.1,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895135,9,43,1,1,27,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-10-01T18:02:00.858Z,2022-10-04T14:42:09Z,3818364957,1,0,3811493807,141,61.7,3818365081,144,1,3811493803,56,Center,3811493805,140,50.5,3811493809,212,15.1,3811493811,213,5.9,3818364955,157,0,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895151,22,1,1,1,28,7w4300dn2tnd0eqmbtk531tkx,0,52.7,61.4,2022-10-01T18:02:01.876Z,2022-10-16T07:45:38Z,3811493893,213,0.5,3811493883,3,,3811493887,140,63.6,3811493891,212,13.1,3847932179,178,,3811493885,56,Center,3811493889,141,70.8,,,,1im5k8tl0j4weq6bkwet3le96,Hani Al Sebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895277,12,1,1,1,29,dbhdov3cc47kcr1hjg5qr5qg7,1,33.2,18.8,2022-10-01T18:02:03.366Z,2022-10-16T07:45:47Z,3811494629,213,5.9,3811494621,56,Back,3847932355,388,,3811494625,141,12.2,3811494627,212,12.6,3811494623,140,44.4,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472716659,696,67,1,1,30,dbhdov3cc47kcr1hjg5qr5qg7,1,42.1,40.7,2022-10-01T18:02:04.035Z,2022-10-17T09:26:55Z,3847958943,233,961,,,,,,,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472716657,961,67,1,1,30,7w4300dn2tnd0eqmbtk531tkx,0,57.9,59.3,2022-10-01T18:02:04.036Z,2022-10-16T08:12:08Z,3847958955,233,696,,,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895281,13,1,1,1,30,dbhdov3cc47kcr1hjg5qr5qg7,0,43,20.7,2022-10-01T18:02:04.117Z,2022-10-17T10:46:43Z,3818365245,213,5.1,3847932503,178,,3818365241,141,5.2,3818365239,140,47.2,3811494651,56,Back,3818365243,212,11.4,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895269,23,49,1,1,33,7w4300dn2tnd0eqmbtk531tkx,1,48.1,86.5,2022-10-01T18:02:06.918Z,2022-10-16T07:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472716755,698,43,1,1,34,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-10-01T18:02:07.757Z,2022-10-16T08:12:40Z,3847959441,144,83,3847959377,399,209320,,,,,,,,,,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895319,24,1,1,1,35,7w4300dn2tnd0eqmbtk531tkx,1,43,92.1,2022-10-01T18:02:09.447Z,2022-10-16T07:46:10Z,3811494873,56,Back,3811494883,212,16.7,3811494887,213,4.0,3811494879,141,73.8,3847932733,178,,3811494875,140,32.4,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895327,25,1,1,1,37,7w4300dn2tnd0eqmbtk531tkx,1,32.5,73.8,2022-10-01T18:02:11.437Z,2022-10-16T07:46:20Z,3811494925,56,Back,3811494929,141,68.4,3811494931,212,10.2,3811494927,140,41.6,3847932907,178,,3811494933,213,5.9,,,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895363,26,1,1,1,41,7w4300dn2tnd0eqmbtk531tkx,1,41.6,68.4,2022-10-01T18:02:15.127Z,2022-10-16T07:46:24Z,3847932987,178,,3811495115,212,8.9,3811495111,140,42.4,3811495109,56,Back,3811495117,213,1.5,3811495113,141,81.5,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895389,27,1,1,1,43,7w4300dn2tnd0eqmbtk531tkx,1,42.2,77,2022-10-01T18:02:16.737Z,2022-10-16T07:46:28Z,3811495267,212,27.0,3811495263,140,36.4,3811495269,213,4.5,3811495261,56,Back,3811495265,141,38.3,3847933071,178,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895483,28,1,1,1,50,7w4300dn2tnd0eqmbtk531tkx,1,43.6,31.2,2022-10-01T18:02:24.198Z,2022-10-16T07:46:35Z,3811495835,141,70.2,3847933211,178,,3811495839,213,1.4,3811495831,56,Back,3811495837,212,26.8,3811495833,140,47.1,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895551,29,1,1,1,53,7w4300dn2tnd0eqmbtk531tkx,1,54.6,70.6,2022-10-01T18:02:27.596Z,2022-10-16T07:46:39Z,3811496317,56,Left,3811496321,141,95.3,3811496325,213,0.6,3811496319,140,77.5,3811496323,212,29.3,3811496315,155,,3847933293,178,,,,,anje77akol69g67tssc9p2bpx,D. Benlamri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895575,30,1,1,1,57,7w4300dn2tnd0eqmbtk531tkx,0,89.2,93.3,2022-10-01T18:02:31.497Z,2022-10-16T07:46:42Z,3811496471,56,Center,3811496479,213,4.5,3818365487,72,,3811496475,141,46.3,3811496467,2,,3847933321,178,,3811496481,1,,3811496473,140,81.5,b2klrrbklz788iu4vd46j0e3u,Ayman Al Hujaili,3818365485,224,3811496477,212,33.0,,3811496469,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895789,15,4,1,2,1,dbhdov3cc47kcr1hjg5qr5qg7,1,24.6,50.1,2022-10-01T18:02:35.566Z,2022-10-16T07:46:57Z,3811497599,265,,3811698769,233,31,3811497591,13,,3811497597,152,,3811497593,56,Back,3811497601,285,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895655,31,4,1,2,1,7w4300dn2tnd0eqmbtk531tkx,0,75.4,49.9,2022-10-01T18:02:35.567Z,2022-10-16T07:46:57Z,3847933531,178,,3811496861,152,,3811496859,56,Center,3811496865,286,,3811698715,233,15,3811496863,265,,3811496857,13,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895751,14,43,1,2,10,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-10-01T18:02:43.738Z,2022-10-01T20:33:06Z,3812154963,144,49,,,,,,,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465896157,16,1,1,2,33,dbhdov3cc47kcr1hjg5qr5qg7,0,23.6,50,2022-10-01T18:03:07.378Z,2022-10-16T07:47:00Z,3811499763,141,54.6,3811499767,213,0.1,3811499757,157,,3847933595,178,,3811499769,1,,3812130765,152,,3811499759,56,Center,3812130763,5,,92j12068e102fecql9i8bvehg,Meshaal Hariss,3811499761,140,3811499765,212,45.7,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465896159,32,44,1,2,36,7w4300dn2tnd0eqmbtk531tkx,1,34.5,36.6,2022-10-01T18:03:10.497Z,2022-10-17T09:26:56Z,3811499777,56,Back,3811499821,233,17,3811499779,285,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465896165,17,44,1,2,36,dbhdov3cc47kcr1hjg5qr5qg7,0,65.5,63.4,2022-10-01T18:03:10.498Z,2022-10-16T07:47:07Z,3811499791,286,,3811499789,56,Center,3811499847,233,32,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465896173,33,1,1,2,36,7w4300dn2tnd0eqmbtk531tkx,1,36.1,28.5,2022-10-01T18:03:10.599Z,2022-10-17T09:26:56Z,3811499887,212,17.9,3811499879,3,,3847933881,388,,3811499883,140,43.5,3811499885,141,52.2,3811499889,213,1.1,3811499881,56,Back,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
