id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value
2549426649,103,49,1,11,18,dbhdov3cc47kcr1hjg5qr5qg7,1,24.4,4.5,2023-05-15T16:11:52.107Z,2023-05-15T16:12:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426659,104,1,1,11,18,dbhdov3cc47kcr1hjg5qr5qg7,0,24.4,4.5,2023-05-15T16:11:52.187Z,2023-05-16T12:21:38Z,4283054397,157,,4281361761,56,Right,4281361765,141,7.1,4281361767,212,38.8,4281361771,1,,4281361769,213,0.0,4281361763,140,61.3,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426663,111,49,1,11,19,ebcxfnmnxrxvv6lcjsahgd38j,1,37.7,92.9,2023-05-15T16:11:53.847Z,2023-05-15T16:11:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426695,112,1,1,11,21,ebcxfnmnxrxvv6lcjsahgd38j,0,43.2,93.2,2023-05-15T16:11:55.159Z,2023-05-15T16:11:58Z,4281361961,141,66.7,4281361955,155,,4281361967,1,,4281361957,56,Center,4281361965,213,5.8,4281361963,212,39.6,4281361959,140,76.8,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426703,105,1,1,11,24,dbhdov3cc47kcr1hjg5qr5qg7,1,27.1,34.8,2023-05-15T16:11:58.059Z,2023-05-15T16:11:59Z,4281362023,141,52.5,4281362019,56,Back,4281362021,140,25.7,4281362025,212,12.1,4281362027,213,1.7,4281362017,3,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426705,106,49,1,11,25,dbhdov3cc47kcr1hjg5qr5qg7,1,28.2,53.6,2023-05-15T16:11:59.659Z,2023-05-15T16:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426741,107,1,1,11,29,dbhdov3cc47kcr1hjg5qr5qg7,1,30.8,64.1,2023-05-15T16:12:03.786Z,2023-05-15T16:12:04Z,4281362273,213,2.0,4281362267,140,26.8,4281362271,212,10.0,4281362265,56,Back,4281362269,141,77.4,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426767,108,1,1,11,30,dbhdov3cc47kcr1hjg5qr5qg7,1,26.8,77.6,2023-05-15T16:12:04.747Z,2023-05-15T16:12:08Z,4281362433,213,5.1,4281362431,212,8.1,4281362429,141,66.8,4281362427,140,30.0,4281362425,56,Back,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426785,109,1,1,11,34,dbhdov3cc47kcr1hjg5qr5qg7,1,31.3,59.8,2023-05-15T16:12:08.555Z,2023-05-15T16:12:12Z,4281362529,213,5.1,4281362523,140,35.5,4281362527,212,11.6,4281362525,141,44.1,4281362521,56,Back,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426811,110,1,1,11,38,dbhdov3cc47kcr1hjg5qr5qg7,1,45.3,24.1,2023-05-15T16:12:12.715Z,2023-05-15T16:12:16Z,4281362675,56,Right,4281362677,140,51.8,4281362679,141,5.3,4281362681,212,14.5,4281362683,213,5.2,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426833,111,1,1,11,42,dbhdov3cc47kcr1hjg5qr5qg7,1,46,7.6,2023-05-15T16:12:16.059Z,2023-05-15T16:12:18Z,4281362805,140,32.9,4281362807,141,27.1,4281362811,213,2.4,4281362803,56,Back,4281362809,212,19.1,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426865,112,1,1,11,44,dbhdov3cc47kcr1hjg5qr5qg7,1,33.9,28.3,2023-05-15T16:12:18.523Z,2023-05-15T16:12:22Z,4281362969,56,Back,4281362975,212,16.4,4281362977,213,1.3,4281362971,140,38.1,4281362973,141,51.5,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426885,113,1,1,11,48,dbhdov3cc47kcr1hjg5qr5qg7,1,39,54.7,2023-05-15T16:12:22.780Z,2023-05-15T16:12:26Z,4281363097,141,74.0,4281363095,140,34.4,4281363101,213,1.9,4281363093,56,Back,4281363099,212,14.0,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426929,114,1,1,11,52,dbhdov3cc47kcr1hjg5qr5qg7,1,44.4,70,2023-05-15T16:12:26.155Z,2023-05-15T16:12:32Z,4281363339,140,90.4,4281363347,1,,4281363345,213,5.5,4281363341,141,2.9,4281363333,155,,4281363337,56,Right,4281363335,196,,4281363343,212,66.4,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426931,115,50,1,11,58,dbhdov3cc47kcr1hjg5qr5qg7,1,89.6,5.6,2023-05-15T16:12:32.507Z,2023-05-15T16:12:34Z,4281363469,233,113,4281363355,56,Right,4281363357,286,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426945,113,7,1,11,58,ebcxfnmnxrxvv6lcjsahgd38j,1,10.4,94.4,2023-05-15T16:12:32.508Z,2023-05-16T12:22:18Z,4281363429,285,,4281363461,233,115,4283058109,385,,4281363427,56,Back,4281363425,167,,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426949,114,5,1,11,59,ebcxfnmnxrxvv6lcjsahgd38j,0,10.5,101.4,2023-05-15T16:12:33.066Z,2023-05-15T16:13:04Z,4281363445,347,,4281363443,56,Back,4281363589,233,116,,,,,,,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549426973,116,5,1,11,59,dbhdov3cc47kcr1hjg5qr5qg7,1,89.5,-1.4,2023-05-15T16:12:33.066Z,2023-05-15T16:12:37Z,4281363573,56,Right,4281363575,347,,4281363585,233,114,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427013,117,1,1,12,7,dbhdov3cc47kcr1hjg5qr5qg7,1,90.4,0,2023-05-15T16:12:40.955Z,2023-05-15T16:12:42Z,4281363789,212,13.0,4281363783,56,Right,4281363791,213,2.7,4281363781,107,,4281363787,141,5.3,4281363785,140,79.0,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427023,118,1,1,12,8,dbhdov3cc47kcr1hjg5qr5qg7,0,84.9,4.3,2023-05-15T16:12:42.634Z,2023-05-16T12:22:30Z,4281363845,212,3.8,4281363851,236,,4281363841,140,86.7,4283059301,224,,4281363835,2,,4281363847,213,1.0,4281363857,286,,4281363839,56,Right,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,4281363853,233,115,4281363837,155,,4281363843,141,9.1,4283059303,20,,,,,,,,,,,,,,,,,,
2549427017,115,12,1,12,8,ebcxfnmnxrxvv6lcjsahgd38j,1,13.2,86.8,2023-05-15T16:12:42.734Z,2023-05-15T16:12:44Z,4281363807,185,,4281363809,56,Back,4281363879,233,118,,,,,,,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427027,116,5,1,12,9,ebcxfnmnxrxvv6lcjsahgd38j,0,17,101.7,2023-05-15T16:12:43.846Z,2023-05-15T16:12:45Z,4281363863,347,,4281363861,56,Back,4281363923,233,119,,,,,,,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427033,119,5,1,12,9,dbhdov3cc47kcr1hjg5qr5qg7,1,83,-1.7,2023-05-15T16:12:43.846Z,2023-05-15T16:13:04Z,4281363905,347,,4281363903,56,Right,4281363919,233,116,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427081,120,1,1,12,15,dbhdov3cc47kcr1hjg5qr5qg7,1,84.8,0,2023-05-15T16:12:49.947Z,2023-05-16T12:22:39Z,4283059999,189,,4281364163,213,0.9,4281364153,107,,4281364159,141,24.1,4281364161,212,21.3,4281364155,56,Center,4281364165,1,,4281364157,140,96.9,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427085,121,1,1,12,18,dbhdov3cc47kcr1hjg5qr5qg7,0,97.5,26.6,2023-05-15T16:12:52.234Z,2023-05-15T16:12:53Z,4281364179,141,29.5,4281364181,212,2.0,4281364243,236,,4281364175,56,Center,4281364177,140,97.5,4281364247,233,117,4281364255,286,,4281364183,213,1.6,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427089,117,74,1,12,18,ebcxfnmnxrxvv6lcjsahgd38j,1,7.5,71.4,2023-05-15T16:12:52.235Z,2023-05-15T16:13:00Z,4281364269,233,121,4281364193,285,,4281364191,56,Back,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427101,118,6,1,12,20,ebcxfnmnxrxvv6lcjsahgd38j,0,0,75.2,2023-05-15T16:12:54.076Z,2023-05-16T12:22:51Z,4281364273,56,Back,4281364353,233,122,4281364299,73,,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427111,122,6,1,12,20,dbhdov3cc47kcr1hjg5qr5qg7,1,100,24.8,2023-05-15T16:12:54.076Z,2023-05-15T16:12:55Z,4281364309,56,Center,4281364331,233,118,4281364311,75,,,,,,,,,,,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427313,123,1,1,12,47,dbhdov3cc47kcr1hjg5qr5qg7,1,99.5,0.5,2023-05-15T16:13:21.915Z,2023-05-16T12:26:15Z,4281365351,140,90.0,4283061335,20,,4281365345,155,,4281365341,2,,4281365355,212,36.3,4281365347,224,,4281365357,213,1.8,4281365781,154,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,1,4281365359,1,,4281365779,210,15,4281365349,56,Center,4281365353,141,4281365343,6,51.9,,,,,,,,,,,,,,,
2549427317,124,15,1,12,49,dbhdov3cc47kcr1hjg5qr5qg7,1,90.7,51.8,2023-05-15T16:13:23.067Z,2023-05-16T12:26:15Z,4281365817,103,19,4283070799,100,,4281365375,56,Center,4283070805,147,50.4,4281365801,25,,4283070801,82,,4283070797,139,,4281365823,231,51.1,tt0300qkkmgu52dbkxcaywut,R. López,,4281365819,328,,4281365815,102,47.4,4281365811,55,123,4281365803,15,4283070803,146,,4281365821,230,4281365809,154,,4281365807,29,4283070795,80,94.9,98.8,4281365373,17,,
2549756159,804,61,1,12,49,dbhdov3cc47kcr1hjg5qr5qg7,1,93.5,49.9,2023-05-15T16:13:23.938Z,2023-05-16T12:26:04Z,4283072249,228,,4283071951,56,Center,,,,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427291,119,5,1,12,51,ebcxfnmnxrxvv6lcjsahgd38j,1,-1.1,59.2,2023-05-15T16:13:25.846Z,2023-05-15T16:13:29Z,4281365253,346,,4281365451,233,125,4281365247,56,Back,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427333,125,5,1,12,51,dbhdov3cc47kcr1hjg5qr5qg7,0,101.1,40.8,2023-05-15T16:13:25.846Z,2023-05-15T16:18:32Z,4281365455,233,119,4281365423,346,,4281365421,56,Center,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427527,120,1,1,13,26,ebcxfnmnxrxvv6lcjsahgd38j,0,4.3,53.7,2023-05-15T16:14:00.053Z,2023-05-15T16:14:03Z,4281366555,1,,4281366557,74,,4281366541,124,,4281366545,56,Center,4281366551,212,56.8,4281366547,140,58.3,4281366549,141,58.7,4281366543,155,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,4281366553,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427545,126,1,1,13,31,dbhdov3cc47kcr1hjg5qr5qg7,1,31.6,37.3,2023-05-15T16:14:05.289Z,2023-05-15T16:14:06Z,4281366677,141,38.8,4281366675,140,37.7,4281366671,3,,4281366673,56,Back,4281366681,213,0.2,4281366679,212,6.5,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427565,127,1,1,13,32,dbhdov3cc47kcr1hjg5qr5qg7,1,37.7,38.8,2023-05-15T16:14:06.377Z,2023-05-15T16:14:08Z,4281366813,3,,4281366823,213,4.4,4281366819,141,20.1,4281366815,56,Back,4281366817,140,34.3,4281366821,212,13.2,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427569,128,49,1,13,34,dbhdov3cc47kcr1hjg5qr5qg7,1,34.3,19.8,2023-05-15T16:14:08.602Z,2023-05-15T16:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427589,129,1,1,13,34,dbhdov3cc47kcr1hjg5qr5qg7,1,31.1,21.5,2023-05-15T16:14:08.874Z,2023-05-15T16:14:12Z,4281366977,56,Back,4281366983,212,12.1,4281366981,141,34.0,4281366979,140,22.9,4281366985,213,2.4,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427617,130,1,1,13,38,dbhdov3cc47kcr1hjg5qr5qg7,1,23.2,30.6,2023-05-15T16:14:11.994Z,2023-05-15T16:14:16Z,4281367127,56,Back,4281367135,213,6.1,4281367131,141,26.6,4281367133,212,12.1,4281367129,140,34.4,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427633,131,1,1,13,42,dbhdov3cc47kcr1hjg5qr5qg7,1,44.7,23.2,2023-05-15T16:14:16.602Z,2023-05-15T16:14:19Z,4281367263,140,62.7,4281367275,213,6.2,4281367257,56,Right,4281367267,141,19.5,4281367271,212,19.1,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427641,121,45,1,13,45,ebcxfnmnxrxvv6lcjsahgd38j,0,37.4,72.8,2023-05-15T16:14:19.178Z,2023-05-15T16:14:23Z,4281367299,56,Back,4281367301,285,,4281367461,233,132,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427663,132,3,1,13,45,dbhdov3cc47kcr1hjg5qr5qg7,1,62.6,27.2,2023-05-15T16:14:19.178Z,2023-05-16T12:27:33Z,4281367445,233,121,4281367441,56,Center,4281367443,286,,4283081443,464,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427679,133,1,1,13,48,dbhdov3cc47kcr1hjg5qr5qg7,1,57.7,37.3,2023-05-15T16:14:22.858Z,2023-05-15T16:14:24Z,4281367549,212,16.1,4281367543,56,Back,4281367545,140,47.5,4281367551,213,2.3,4281367547,141,54.9,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427689,134,1,1,13,50,dbhdov3cc47kcr1hjg5qr5qg7,1,53,57.8,2023-05-15T16:14:24.698Z,2023-05-15T16:14:28Z,4281367617,56,Left,4281367621,141,96.6,4281367625,213,1.4,4281367623,212,26.6,4281367619,140,56.1,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427703,135,1,1,13,54,dbhdov3cc47kcr1hjg5qr5qg7,1,56.1,95.7,2023-05-15T16:14:27.994Z,2023-05-15T16:14:30Z,4281367733,56,Center,4281367741,213,4.6,4281367739,212,15.0,4281367735,140,54.7,4281367737,141,73.7,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427715,136,1,1,13,56,dbhdov3cc47kcr1hjg5qr5qg7,1,55.1,68.8,2023-05-15T16:14:30.218Z,2023-05-15T16:14:32Z,4281367819,141,55.8,4281367823,213,5.2,4281367821,212,10.2,4281367817,140,59.9,4281367815,56,Center,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427729,137,1,1,13,58,dbhdov3cc47kcr1hjg5qr5qg7,1,59.9,55.8,2023-05-15T16:14:32.074Z,2023-05-15T16:14:35Z,4281367897,56,Back,4281367905,213,2.7,4281367903,212,15.6,4281367901,141,65.2,4281367899,140,46.3,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427757,138,1,1,14,1,dbhdov3cc47kcr1hjg5qr5qg7,1,48.7,64.3,2023-05-15T16:14:35.082Z,2023-05-15T16:14:39Z,4281368047,213,4.6,4281368045,212,21.5,4281368041,140,46.8,4281368039,56,Back,4281368043,141,32.8,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427773,139,1,1,14,5,dbhdov3cc47kcr1hjg5qr5qg7,0,52.1,32.5,2023-05-15T16:14:39.146Z,2023-05-15T16:14:41Z,4281368095,155,,4281368109,140,90.8,4281368125,213,0.3,4281368121,212,43.1,4281368103,56,Center,4281368115,141,53.5,4281368129,1,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427779,122,1,1,14,8,ebcxfnmnxrxvv6lcjsahgd38j,1,17.6,43.3,2023-05-15T16:14:42.261Z,2023-05-15T16:14:43Z,4281368171,212,6.7,4281368167,140,24.0,4281368165,56,Back,4281368169,141,43.9,4281368173,213,0.1,4281368163,3,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427783,123,49,1,14,9,ebcxfnmnxrxvv6lcjsahgd38j,1,24,43.7,2023-05-15T16:14:43.398Z,2023-05-15T16:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427795,124,1,1,14,10,ebcxfnmnxrxvv6lcjsahgd38j,1,24.3,42.8,2023-05-15T16:14:43.957Z,2023-05-15T16:14:46Z,4281368313,56,Back,4281368319,212,26.4,4281368323,1,,4281368311,157,,4281368317,141,69.1,4281368315,140,42.8,4281368321,213,0.7,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427819,125,1,1,14,12,ebcxfnmnxrxvv6lcjsahgd38j,1,42.8,69.1,2023-05-15T16:14:46.037Z,2023-05-16T12:28:29Z,4281368469,212,26.8,4281368463,56,Left,4283084523,168,,4281368461,3,,4281368471,213,0.5,4281368467,141,89.0,4281368465,140,64.8,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427831,126,1,1,14,17,ebcxfnmnxrxvv6lcjsahgd38j,1,66.3,93.2,2023-05-15T16:14:51.141Z,2023-05-15T16:14:52Z,4281368529,56,Back,4281368533,141,92.6,4281368531,140,47.8,4281368535,212,19.4,4281368537,213,3.2,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427837,127,1,1,14,18,ebcxfnmnxrxvv6lcjsahgd38j,1,47.7,92.3,2023-05-15T16:14:52.805Z,2023-05-15T16:14:53Z,4281368563,141,70.9,4281368559,56,Back,4281368561,140,46.7,4281368567,212,14.6,4281368571,213,4.6,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427849,128,1,1,14,19,ebcxfnmnxrxvv6lcjsahgd38j,1,46.4,71.2,2023-05-15T16:14:53.782Z,2023-05-15T16:14:55Z,4281368631,56,Left,4281368637,212,17.0,4281368635,141,91.2,4281368633,140,56.1,4281368639,213,0.9,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427869,129,1,1,14,21,ebcxfnmnxrxvv6lcjsahgd38j,1,55.9,91.2,2023-05-15T16:14:55.541Z,2023-05-15T16:14:57Z,4281368761,212,10.3,4281368755,56,Left,4281368757,140,65.4,4281368759,141,95.1,4281368763,213,0.3,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427909,130,1,1,14,23,ebcxfnmnxrxvv6lcjsahgd38j,1,65,95.4,2023-05-15T16:14:57.301Z,2023-05-15T16:15:01Z,4281368971,212,19.1,4281368973,213,3.5,4281368967,140,47.8,4281368965,56,Back,4281368969,141,86.3,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427939,131,1,1,14,27,ebcxfnmnxrxvv6lcjsahgd38j,1,45.3,72.6,2023-05-15T16:15:01.797Z,2023-05-15T16:15:04Z,4281369119,213,2.8,4281369113,140,32.8,4281369111,56,Back,4281369115,141,78.5,4281369117,212,13.7,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427961,132,1,1,14,30,ebcxfnmnxrxvv6lcjsahgd38j,1,34.8,78.5,2023-05-15T16:15:04.613Z,2023-05-15T16:15:08Z,4281369233,140,42.2,4281369239,213,6.0,4281369237,212,8.1,4281369235,141,75.0,4281369231,56,Back,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549427993,133,1,1,14,34,ebcxfnmnxrxvv6lcjsahgd38j,1,43.4,66.6,2023-05-15T16:15:07.989Z,2023-05-15T16:15:11Z,4281369413,213,3.9,4281369405,56,Back,4281369407,140,29.4,4281369411,212,20.4,4281369409,141,45.8,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549428025,134,1,1,14,37,ebcxfnmnxrxvv6lcjsahgd38j,1,29.5,46,2023-05-15T16:15:11.541Z,2023-05-15T16:15:15Z,4281369589,213,1.4,4281369587,212,20.2,4281369585,141,75.4,4281369581,56,Back,4281369583,140,32.3,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549428057,135,1,1,14,41,ebcxfnmnxrxvv6lcjsahgd38j,0,32.5,75.3,2023-05-15T16:15:15.237Z,2023-05-15T16:15:19Z,4281369727,56,Center,4281369725,155,,4281369735,213,6.0,4281369737,1,,4281369733,212,53.0,4281369731,141,53.0,4281369729,140,80.9,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549428071,140,1,1,14,44,dbhdov3cc47kcr1hjg5qr5qg7,0,20.1,47.8,2023-05-15T16:15:18.761Z,2023-05-15T16:15:20Z,4281369795,3,,4281369797,56,Back,4281369799,140,31.5,4281369803,212,12.1,4281369801,141,44.8,4281369805,213,6.1,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549428097,136,3,1,14,47,ebcxfnmnxrxvv6lcjsahgd38j,0,72.8,54.9,2023-05-15T16:15:21.477Z,2023-05-16T12:29:23Z,4283088055,465,,4281370057,233,141,4281369929,56,Center,4281369931,286,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549428115,141,7,1,14,47,dbhdov3cc47kcr1hjg5qr5qg7,1,27.2,45.1,2023-05-15T16:15:21.478Z,2023-05-16T12:29:26Z,4281370043,233,136,4281370037,285,,4281370035,56,Back,4283088253,384,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
