id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2549935843,202,1,1,23,12,f0zsn74nz0o01gr30weun240i,1,22.6,26.8,2023-05-16T18:54:07.845Z,2023-05-16T18:54:11Z,4284043105,56,Back,4284043107,140,28.5,4284043113,213,5.2,4284043111,212,14.5,4284043109,141,7.6,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935853,203,1,1,23,15,f0zsn74nz0o01gr30weun240i,1,35.3,14.9,2023-05-16T18:54:11.253Z,2023-05-16T18:54:12Z,4284043195,212,18.5,4284043193,141,22.5,4284043191,140,52.2,4284043197,213,0.3,4284043189,56,Center,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935891,204,1,1,23,17,f0zsn74nz0o01gr30weun240i,1,52.6,22.5,2023-05-16T18:54:12.853Z,2023-05-16T18:54:16Z,4284043403,140,44.2,4284043401,56,Back,4284043405,141,5.2,4284043409,213,4.1,4284043407,212,14.7,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935903,205,1,1,23,21,f0zsn74nz0o01gr30weun240i,0,50.5,4,2023-05-16T18:54:16.405Z,2023-05-16T18:54:18Z,4284043481,213,1.1,4284043477,141,17.9,4284043473,56,Right,4284043479,212,10.4,4284043475,140,54.6,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935899,252,49,1,23,21,57jcqe38hakh2hfit2zsogsb,1,46.1,82.9,2023-05-16T18:54:16.875Z,2023-05-16T18:54:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935927,253,1,1,23,22,57jcqe38hakh2hfit2zsogsb,1,46.1,82.9,2023-05-16T18:54:17.275Z,2023-05-16T18:54:18Z,4284043589,140,55.7,4284043587,56,Center,4284043591,141,65.4,4284043593,212,15.6,4284043595,213,5.4,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935951,254,1,1,23,23,57jcqe38hakh2hfit2zsogsb,0,56.1,65.4,2023-05-16T18:54:18.843Z,2023-05-16T18:54:21Z,4284043695,141,62.7,4284043693,140,73.8,4284043691,56,Center,4284043699,213,6.2,4284043697,212,18.7,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935957,206,8,1,23,25,f0zsn74nz0o01gr30weun240i,1,30.6,34,2023-05-16T18:54:21.063Z,2023-05-16T18:54:21Z,4284043717,56,Back,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935969,207,49,1,23,27,f0zsn74nz0o01gr30weun240i,1,43.2,46.1,2023-05-16T18:54:22.965Z,2023-05-16T18:54:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935987,208,1,1,23,28,f0zsn74nz0o01gr30weun240i,1,43.2,47.6,2023-05-16T18:54:23.526Z,2023-05-16T18:54:25Z,4284043859,212,10.7,4284043857,141,63.4,4284043855,140,43.4,4284043853,56,Back,4284043861,213,1.6,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936013,209,3,1,23,30,f0zsn74nz0o01gr30weun240i,1,49.6,56.6,2023-05-16T18:54:25.766Z,2023-05-16T18:54:30Z,4284044057,56,Back,4284044093,233,255,4284044059,286,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549935997,255,45,1,23,30,57jcqe38hakh2hfit2zsogsb,0,50.4,43.4,2023-05-16T18:54:25.766Z,2023-05-16T18:54:31Z,4284044121,233,209,4284043961,56,Center,4284043963,285,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936019,210,4,1,23,34,f0zsn74nz0o01gr30weun240i,1,55.7,52.2,2023-05-16T18:54:30.038Z,2023-05-16T18:54:32Z,4284044211,233,256,4284044073,13,,4284044075,56,Center,4284044079,265,,4284044081,286,,4284044077,152,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936039,256,4,1,23,34,57jcqe38hakh2hfit2zsogsb,0,44.3,47.8,2023-05-16T18:54:30.039Z,2023-05-16T18:54:32Z,4284044185,265,,4284044183,152,,4284044181,56,Back,4284044179,13,,4284044187,285,,4284044225,233,210,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936179,211,1,1,23,47,f0zsn74nz0o01gr30weun240i,1,54.4,55.4,2023-05-16T18:54:43.247Z,2023-05-16T18:54:59Z,4284044967,140,63.6,4284044969,141,9.2,4284044971,212,32.9,4284044973,213,5.0,4284044965,56,Right,4284045583,189,,4284044975,1,,4284044961,5,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,4284044963,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936215,212,1,1,23,52,f0zsn74nz0o01gr30weun240i,0,70,11.3,2023-05-16T18:54:48.150Z,2023-05-16T18:54:52Z,4284045215,141,100.0,4284045207,2,,4284045221,1,,4284045219,213,1.1,4284045209,155,,4284045217,212,67.9,4284045213,140,97.1,4284045211,56,Left,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936219,213,5,1,23,57,f0zsn74nz0o01gr30weun240i,0,96.6,101.6,2023-05-16T18:54:52.828Z,2023-05-16T18:54:58Z,4284045237,56,Left,4284045239,347,,4284045529,233,257,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936267,257,5,1,23,57,57jcqe38hakh2hfit2zsogsb,1,3.4,-1.6,2023-05-16T18:54:52.828Z,2023-05-16T18:55:04Z,4284045513,233,213,4284045493,56,Back,4284045495,347,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936437,258,1,1,24,17,57jcqe38hakh2hfit2zsogsb,1,14.3,0,2023-05-16T18:55:12.925Z,2023-05-16T18:55:14Z,4284046415,140,23.2,4284046417,141,11.0,4284046419,212,12.9,4284046421,213,0.8,4284046413,56,Back,4284046411,107,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936449,259,1,1,24,19,57jcqe38hakh2hfit2zsogsb,1,23.2,11,2023-05-16T18:55:14.301Z,2023-05-16T18:55:19Z,4284046479,140,19.9,4284046477,56,Back,4284046483,212,6.4,4284046481,141,3.0,4284046649,156,,4284046485,213,4.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936451,260,1,1,24,20,57jcqe38hakh2hfit2zsogsb,0,19.9,3,2023-05-16T18:55:15.613Z,2023-05-16T18:55:16Z,4284046499,213,1.0,4284046497,212,0.4,4284046495,141,3.5,4284046531,286,,4284046491,56,Back,4284046493,140,20.1,4284046527,233,214,4284046525,236,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936453,214,74,1,24,20,f0zsn74nz0o01gr30weun240i,1,78.5,95.3,2023-05-16T18:55:15.614Z,2023-05-16T18:58:34Z,4284046585,233,260,4284046503,56,Left,4284046505,285,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936463,215,5,1,24,21,f0zsn74nz0o01gr30weun240i,0,77.9,101.3,2023-05-16T18:55:16.685Z,2023-05-16T18:58:33Z,4284046571,347,,4284046655,233,261,4284046569,56,Left,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936477,261,5,1,24,21,57jcqe38hakh2hfit2zsogsb,1,22.1,-1.3,2023-05-16T18:55:16.685Z,2023-05-16T18:55:19Z,4284046643,347,,4284046641,56,Back,4284046651,233,215,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936545,262,1,1,24,31,57jcqe38hakh2hfit2zsogsb,1,25.7,0,2023-05-16T18:55:26.909Z,2023-05-16T18:55:29Z,4284046995,141,13.7,4284046997,212,12.2,4284046999,213,1.0,4284046989,107,,4284046991,56,Back,4284046993,140,31.7,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936575,263,1,1,24,34,57jcqe38hakh2hfit2zsogsb,1,31.7,13.7,2023-05-16T18:55:29.677Z,2023-05-16T18:55:33Z,4284047133,140,38.7,4284047131,56,Back,4284047137,212,26.5,4284047139,213,1.3,4284047129,155,,4284047135,141,51.1,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936645,264,1,1,24,38,57jcqe38hakh2hfit2zsogsb,1,57.2,62.8,2023-05-16T18:55:33.757Z,2023-05-16T18:55:39Z,4284047417,140,72.6,4284047421,212,24.6,4284047423,213,0.9,4284047419,141,90.1,4284047415,56,Left,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936675,265,1,1,24,43,57jcqe38hakh2hfit2zsogsb,0,77.9,79,2023-05-16T18:55:39.053Z,2023-05-16T18:55:58Z,4284047579,213,5.5,4284047577,212,28.4,4284047575,141,49.5,4284047571,56,Center,4284047573,140,97.0,4284047567,2,,4284047569,155,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936693,216,12,1,24,45,f0zsn74nz0o01gr30weun240i,1,4.5,54.2,2023-05-16T18:55:40.728Z,2023-05-16T18:55:44Z,4284047671,213,1.7,4284047665,140,2.2,4284047667,141,88.7,4284047663,56,Back,4284047669,212,23.6,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936695,217,49,1,24,49,f0zsn74nz0o01gr30weun240i,1,2.3,89.1,2023-05-16T18:55:44.344Z,2023-05-16T18:55:44Z,,,,,,,,,,,,,,,,,,,,,,,,,37ozmigs9h3hachibcihs8t05,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936743,218,1,1,24,51,f0zsn74nz0o01gr30weun240i,1,8.2,92.1,2023-05-16T18:55:46.936Z,2023-05-16T18:55:49Z,4284047921,212,13.3,4284047923,213,4.5,4284047919,141,73.0,4284047917,140,5.7,4284047915,56,Back,,,,,,,,,,37ozmigs9h3hachibcihs8t05,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936759,219,1,1,24,53,f0zsn74nz0o01gr30weun240i,1,5.7,73,2023-05-16T18:55:49.256Z,2023-05-16T18:55:52Z,4284048013,56,Back,4284048015,140,8.7,4284048017,141,94.4,4284048021,213,1.4,4284048019,212,14.9,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936789,220,1,1,24,56,f0zsn74nz0o01gr30weun240i,1,9.6,93.3,2023-05-16T18:55:52.008Z,2023-05-16T18:55:55Z,4284048157,212,15.4,4284048159,213,4.4,4284048153,140,5.3,4284048151,56,Back,4284048155,141,71.7,,,,,,,,,,37ozmigs9h3hachibcihs8t05,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936831,221,1,1,25,0,f0zsn74nz0o01gr30weun240i,1,7.7,66.1,2023-05-16T18:55:55.656Z,2023-05-16T18:56:01Z,4284048371,56,Back,4284048373,140,4.3,4284048379,213,4.6,4284048377,212,29.7,4284048375,141,22.8,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936843,222,1,1,25,6,f0zsn74nz0o01gr30weun240i,1,23,16.5,2023-05-16T18:56:01.320Z,2023-05-16T18:56:02Z,4284048459,141,40.7,4284048457,140,35.9,4284048455,56,Back,4284048461,212,21.3,4284048463,213,0.9,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936859,223,1,1,25,7,f0zsn74nz0o01gr30weun240i,1,35.6,40.4,2023-05-16T18:56:02.712Z,2023-05-16T18:56:04Z,4284048549,213,3.4,4284048547,212,12.3,4284048545,141,36.3,4284048543,140,24.2,4284048541,56,Back,4284048557,156,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549936897,224,1,1,25,9,f0zsn74nz0o01gr30weun240i,1,24.2,37.6,2023-05-16T18:56:04.360Z,2023-05-16T18:56:09Z,4284048775,140,3.4,4284048777,141,40.1,4284048781,213,3.1,4284048779,212,21.9,4284048773,56,Back,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937007,225,1,1,25,13,f0zsn74nz0o01gr30weun240i,1,3.9,42.4,2023-05-16T18:56:09.224Z,2023-05-16T18:56:21Z,4284049341,56,Back,4284049343,140,5.1,4284049347,212,14.7,4284049349,213,1.5,4284049345,141,64.0,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937095,226,1,1,25,25,f0zsn74nz0o01gr30weun240i,1,32.2,59.4,2023-05-16T18:56:21.145Z,2023-05-16T18:56:28Z,4284049815,141,43.3,4284049817,212,11.9,4284049819,213,4.3,4284049813,140,27.7,4284049811,56,Back,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937129,227,1,1,25,33,f0zsn74nz0o01gr30weun240i,1,39.2,31.3,2023-05-16T18:56:28.841Z,2023-05-16T18:56:32Z,4284049973,56,Back,4284049981,213,3.6,4284049977,141,22.8,4284049979,212,12.0,4284049975,140,29.2,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937161,228,1,1,25,36,f0zsn74nz0o01gr30weun240i,1,32.1,24.3,2023-05-16T18:56:31.913Z,2023-05-16T18:56:33Z,4284050107,140,29.1,4284050113,213,1.7,4284050111,212,19.2,4284050109,141,52.2,4284050105,56,Back,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937205,229,1,1,25,38,f0zsn74nz0o01gr30weun240i,1,24.8,53.4,2023-05-16T18:56:33.434Z,2023-05-16T18:56:38Z,4284050333,56,Back,4284050339,212,15.3,4284050337,141,43.9,4284050335,140,11.6,4284050341,213,3.6,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937235,230,1,1,25,43,f0zsn74nz0o01gr30weun240i,1,9,37.3,2023-05-16T18:56:38.538Z,2023-05-16T18:56:42Z,4284050501,213,5.9,4284050493,56,Back,4284050497,141,24.1,4284050499,212,25.2,4284050495,140,31.4,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937251,231,1,1,25,47,f0zsn74nz0o01gr30weun240i,1,40.6,23.3,2023-05-16T18:56:42.266Z,2023-05-16T18:56:44Z,4284050597,212,8.9,4284050593,141,34.6,4284050591,140,44.9,4284050589,56,Back,4284050601,213,1.0,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937277,232,1,1,25,49,f0zsn74nz0o01gr30weun240i,1,44.6,36,2023-05-16T18:56:44.458Z,2023-05-16T18:56:47Z,4284050703,56,Center,4284050711,213,1.2,4284050709,212,19.4,4284050707,141,62.1,4284050705,140,52.1,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937325,233,1,1,25,52,f0zsn74nz0o01gr30weun240i,1,56.1,65.4,2023-05-16T18:56:47.641Z,2023-05-16T18:56:52Z,4284050963,1,,4284050947,212,32.3,4284050941,56,Left,4284050943,140,82.6,4284050945,141,89.4,4284050951,213,0.5,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937329,234,1,1,25,57,f0zsn74nz0o01gr30weun240i,1,87,81.1,2023-05-16T18:56:52.858Z,2023-05-16T18:56:54Z,4284050995,141,74.8,4284050999,213,4.5,4284050991,56,Center,4284050993,140,86.0,4284050997,212,4.4,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937339,235,1,1,25,58,f0zsn74nz0o01gr30weun240i,1,86,74.8,2023-05-16T18:56:54.170Z,2023-05-16T18:56:55Z,4284051041,56,Center,4284051043,140,97.7,4284051045,141,68.8,4284051049,213,6.0,4284051047,212,12.9,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937351,236,1,1,26,0,f0zsn74nz0o01gr30weun240i,0,97.5,67.8,2023-05-16T18:56:55.546Z,2023-05-16T18:57:06Z,4284051097,213,4.4,4284051089,56,Center,4284051093,141,54.5,4284051091,140,94.9,4284051583,195,,4284051095,212,9.4,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937405,266,12,1,26,0,57jcqe38hakh2hfit2zsogsb,1,8.3,46.2,2023-05-16T18:56:55.959Z,2023-05-16T18:57:46Z,4284051355,212,8.2,4284051347,140,2.6,4284051359,213,3.9,4284051351,141,38.0,4284051345,56,Back,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937413,267,61,1,26,1,57jcqe38hakh2hfit2zsogsb,1,2.7,35.9,2023-05-16T18:56:56.895Z,2023-05-16T18:57:48Z,4284051377,56,Back,,,,,,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937387,237,6,1,26,4,f0zsn74nz0o01gr30weun240i,1,95.9,61.3,2023-05-16T18:57:00.234Z,2023-05-16T18:57:05Z,4284051269,56,Center,4284051515,233,268,4284051271,73,,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549937427,268,6,1,26,4,57jcqe38hakh2hfit2zsogsb,0,4.1,38.7,2023-05-16T18:57:00.234Z,2023-05-16T18:58:31Z,4284051459,56,Back,4284051461,73,,4284051537,233,237,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938167,238,1,1,27,25,f0zsn74nz0o01gr30weun240i,0,99.5,99.5,2023-05-16T18:58:20.557Z,2023-05-16T18:58:27Z,4284055037,1,,4284055025,223,,4284055029,140,100.0,4284055035,213,4.7,4284055027,56,Right,4284055031,141,3.8,4284055033,212,65.1,4284055019,2,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,4284055021,6,4284055023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938171,239,5,1,27,29,f0zsn74nz0o01gr30weun240i,0,101.2,4.7,2023-05-16T18:58:24.927Z,2023-05-16T18:58:30Z,4284055049,346,,4284055161,233,269,4284055047,56,Right,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938159,269,5,1,27,29,57jcqe38hakh2hfit2zsogsb,1,-1.2,95.3,2023-05-16T18:58:24.927Z,2023-05-16T18:58:33Z,4284055081,233,239,4284054981,56,Back,4284054983,346,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938347,270,1,1,27,52,57jcqe38hakh2hfit2zsogsb,1,5,49.9,2023-05-16T18:58:47.698Z,2023-05-16T19:15:40Z,4284055975,56,Back,4284055979,141,30.5,4284055981,212,13.5,4284055983,213,4.9,4284055977,140,7.8,4284099699,189,,4284055973,124,,4284055987,237,,ej4r05u0q7ebnlwk9rlp7pv4l,A. Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938353,271,43,1,27,53,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-05-16T18:58:48.498Z,2023-05-16T19:15:35Z,4284099553,144,1,4284056013,56,Back,4284056015,140,5.6,4284056019,212,9.5,4284056023,213,4.1,4284056017,141,49.4,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938375,272,43,1,27,54,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-05-16T18:58:49.490Z,2023-05-16T19:15:37Z,4284056143,56,Back,4284099621,144,1,4284056149,212,20.3,4284056147,141,21.9,4284056145,140,13.1,4284056151,213,5.1,,,,,,,ej4r05u0q7ebnlwk9rlp7pv4l,A. Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938397,273,1,1,27,56,57jcqe38hakh2hfit2zsogsb,1,14.3,19.3,2023-05-16T18:58:51.378Z,2023-05-16T18:58:53Z,4284056255,140,38.6,4284056259,212,25.5,4284056257,141,18.4,4284056261,213,6.3,4284056253,56,Back,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938435,274,1,1,27,58,57jcqe38hakh2hfit2zsogsb,1,36.5,17.7,2023-05-16T18:58:53.410Z,2023-05-16T18:58:57Z,4284056469,141,2.1,4284056467,140,42.9,4284056465,56,Back,4284056471,212,12.6,4284056473,213,5.3,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938471,275,1,1,28,4,57jcqe38hakh2hfit2zsogsb,1,65.6,3,2023-05-16T18:59:00.162Z,2023-05-16T18:59:03Z,4284056635,141,3.3,4284056631,56,Right,4284056633,140,57.4,4284056639,213,3.1,4284056637,212,8.6,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938503,276,1,1,28,7,57jcqe38hakh2hfit2zsogsb,0,55.2,5.2,2023-05-16T18:59:03.106Z,2023-05-16T18:59:05Z,4284056837,213,1.0,4284056833,141,63.3,4284056831,140,80.1,4284056839,1,,4284056829,56,Center,4284056827,155,,4284056835,212,47.4,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938521,240,1,1,28,10,f0zsn74nz0o01gr30weun240i,0,22.8,41,2023-05-16T18:59:05.566Z,2023-05-16T18:59:07Z,4284056953,213,1.8,4284056939,140,20.6,4284056933,3,,4284056943,141,54.5,4284056935,56,Back,4284056947,212,9.5,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549938555,277,15,1,28,12,57jcqe38hakh2hfit2zsogsb,1,81.3,47.6,2023-05-16T18:59:07.859Z,2023-05-16T18:59:32Z,4284058039,233,241,4284058011,103,22.2,4284058013,215,,4284057101,18,,4284058005,113,,4284058007,77,,4284058009,102,53.2,4284057303,72,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,4284057105,56,4284057097,22,,4284058015,458,4284058019,147,4284058017,146,,,Center,49.8,98.4,,,,,,,,,,,,,,,,,
2549938561,241,10,1,28,12,f0zsn74nz0o01gr30weun240i,1,2.8,48.3,2023-05-16T18:59:07.959Z,2023-05-16T19:00:29Z,4284057137,173,,4284057343,233,277,4284057331,179,,4284057143,56,Back,4284057141,182,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
