id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2470640279,157,1,1,16,31,57jcqe38hakh2hfit2zsogsb,0,26.3,94.1,2022-10-11T17:46:48.615Z,2022-10-16T20:22:04Z,3836892151,141,90.5,3836892155,213,6.0,3836892149,140,35.3,3836892153,212,9.8,3836892147,56,Back,3836892143,3,,3836892145,168,,3850839033,178,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640283,101,44,1,16,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,71.2,11.2,2022-10-11T17:46:49.719Z,2022-11-03T05:49:38Z,3836985251,233,485,3836892175,286,,3836892173,56,Right,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470656299,485,44,1,16,32,57jcqe38hakh2hfit2zsogsb,0,28.8,88.8,2022-10-11T17:46:49.720Z,2022-10-16T20:22:11Z,3836985217,285,,3836985215,56,Back,3836985257,233,101,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470656393,281,1,1,16,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.8,13.1,2022-10-11T17:46:49.842Z,2022-11-03T05:49:38Z,3836985841,3,,3836985845,140,78.4,3836985847,141,18.5,3836985843,56,Right,3850839747,388,,3836985849,212,6.9,3836985851,213,0.6,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640285,102,49,1,16,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,68.9,22.1,2022-10-11T17:46:50.682Z,2022-10-16T20:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473489165,745,43,1,16,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T17:46:53.251Z,2022-10-17T09:21:22Z,3851965581,144,82,3851965187,178,0,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473489309,748,43,1,16,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T17:46:53.252Z,2022-10-17T09:21:35Z,3851965725,178,0,3851965865,144,82,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640305,103,1,1,16,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,69.2,24.7,2022-10-11T17:46:54.238Z,2022-10-16T20:22:37Z,3836892275,213,1.8,3836892271,141,44.6,3836892267,56,Center,3836892273,212,13.9,3850840745,178,,3836892269,140,66.2,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640317,104,1,1,16,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,67.8,49.4,2022-10-11T17:46:56.528Z,2022-10-16T20:22:43Z,3836892345,56,Center,3836892347,140,78.7,3850840999,178,,3836892349,141,71.7,3836892353,213,0.9,3836892351,212,19.0,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640331,105,1,1,16,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,79.3,82.9,2022-10-11T17:47:00.588Z,2022-10-16T20:22:49Z,3836892453,213,2.5,3836892449,141,91.5,3836892451,212,10.1,3850841329,178,,3836892445,56,Left,3836892447,140,71.4,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640353,106,1,1,16,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.7,86.3,2022-10-11T17:47:03.819Z,2022-10-16T20:23:09Z,3836892559,155,,3850842421,178,,3836892569,213,5.9,3836892565,141,72.7,3836892561,56,Center,3836892567,212,22.4,3836892563,140,94.1,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640357,107,1,1,16,49,cq4rdp1mkan8zhaw7bmzjdaqk,0,96.5,72.4,2022-10-11T17:47:06.498Z,2022-10-16T20:23:21Z,3836892593,213,4.3,3836892591,212,13.3,3836892589,141,54.5,3850843015,178,,3836892585,56,Center,3836892587,140,91.3,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640377,158,12,1,16,50,57jcqe38hakh2hfit2zsogsb,1,5.6,41.5,2022-10-11T17:47:07.239Z,2022-10-16T20:23:27Z,3836892701,141,0.0,3836892705,213,5.0,3836892703,212,29.8,3836892725,167,,3836892697,56,Back,3836892699,140,14.5,3850843333,178,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640481,108,5,1,16,52,cq4rdp1mkan8zhaw7bmzjdaqk,1,88,100.6,2022-10-11T17:47:09.780Z,2022-10-16T20:23:37Z,3836893307,56,Left,3836893309,347,,3836893331,233,159,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640381,159,5,1,16,52,57jcqe38hakh2hfit2zsogsb,0,12,-0.6,2022-10-11T17:47:09.780Z,2022-10-16T20:23:37Z,3836893345,233,108,3836892723,347,,3836892721,56,Back,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640503,109,1,1,17,16,cq4rdp1mkan8zhaw7bmzjdaqk,0,90.6,100,2022-10-11T17:47:33.380Z,2022-10-16T20:23:46Z,3836893457,141,57.6,3836893453,56,Center,3836893459,212,29.7,3836893455,140,92.7,3836893451,107,,3836893463,1,,3836893461,213,4.8,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640501,160,44,1,17,18,57jcqe38hakh2hfit2zsogsb,1,7.4,45.1,2022-10-11T17:47:35.480Z,2022-11-03T05:49:39Z,3836893445,285,,3836893443,56,Back,3836893507,233,110,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640505,110,44,1,17,18,cq4rdp1mkan8zhaw7bmzjdaqk,0,92.6,54.9,2022-10-11T17:47:35.481Z,2022-10-16T20:23:54Z,3836893473,286,,3836893471,56,Center,3836893523,233,160,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640507,161,12,1,17,18,57jcqe38hakh2hfit2zsogsb,1,7.6,47.8,2022-10-11T17:47:35.558Z,2022-11-03T05:49:39Z,3836893483,213,5.6,3836893501,15,,3836893481,212,10.0,3836893479,141,38.5,3850844993,388,,3836893477,140,15.0,3836893475,56,Back,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640511,162,12,1,17,19,57jcqe38hakh2hfit2zsogsb,1,14.9,38.2,2022-10-11T17:47:36.529Z,2022-10-16T20:24:09Z,3836893529,140,30.2,3850845489,388,,3836893533,212,16.9,3836893537,15,,3836893531,141,30.7,3836893527,56,Back,3836893535,213,6.0,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640515,111,1,1,17,21,cq4rdp1mkan8zhaw7bmzjdaqk,1,75.3,79.6,2022-10-11T17:47:38.310Z,2022-10-16T20:24:19Z,3836893571,213,1.0,3836893565,140,81.2,3836893561,155,,3836893567,141,93.2,3836893563,56,Left,3850845497,178,,3836893569,212,11.1,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640517,112,1,1,17,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,81.2,94.2,2022-10-11T17:47:41.110Z,2022-10-16T20:24:25Z,3836893617,56,Left,3836893623,212,6.9,3836893625,213,3.6,3836893621,141,89.9,3836893619,140,75.3,3850846433,178,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640525,113,1,1,17,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,78.6,75.4,2022-10-11T17:47:44.269Z,2022-10-16T20:24:37Z,3836893723,213,5.3,3836893721,212,15.4,3850846567,178,,3836894067,154,,3836894065,210,13,3842410985,224,,3836893715,56,Center,3842410987,72,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,3836893717,140,87.0,3836893719,141,3836893711,2,3836893713,155,,,1,,,,,,,,,,,56.9,,,,,,,,,,,,,,,,,,
2470640527,114,13,1,17,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,87,56.9,2022-10-11T17:47:45.221Z,2022-10-16T20:24:37Z,3836894089,231,49.8,3836893735,17,,3836893737,56,Center,3836894073,77,,3836894083,102,58.3,3836894079,55,113,3836893799,15,,3850846985,178,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,3836893733,22,,3836893803,328,3836894077,154,3836894075,29,3836894087,230,,,,99.1,3836894085,103,70.8,,,,,,,,,,,,,,,,,,,,,,,
2470640531,115,5,1,17,29,cq4rdp1mkan8zhaw7bmzjdaqk,0,100.8,57.8,2022-10-11T17:47:46.367Z,2022-10-16T20:24:50Z,3836893751,56,Center,3836893757,346,,3836893779,233,163,,,,,,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640519,163,5,1,17,29,57jcqe38hakh2hfit2zsogsb,1,-0.8,42.2,2022-10-11T17:47:46.367Z,2022-10-16T20:24:50Z,3836893771,233,115,3836893653,346,,3836893651,56,Back,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640561,164,1,1,17,38,57jcqe38hakh2hfit2zsogsb,1,4.2,46.1,2022-10-11T17:47:55.280Z,2022-10-16T20:24:55Z,3836894029,237,,3836894015,56,Back,3836894017,140,20.2,3836894013,124,,3836894023,213,1.1,3836894021,212,34.6,3836894025,1,,3836894019,141,90.5,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640575,165,1,1,17,44,57jcqe38hakh2hfit2zsogsb,1,31,90.5,2022-10-11T17:48:01.626Z,2022-10-16T20:25:03Z,3850848513,178,,3836894183,141,79.7,3836894187,213,4.6,3836894181,140,30.2,3836894185,212,7.4,3836894179,56,Back,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640589,166,1,1,17,46,57jcqe38hakh2hfit2zsogsb,1,31.5,77.3,2022-10-11T17:48:03.740Z,2022-10-16T20:25:09Z,3836894297,56,Back,3836894299,140,39.9,3836894305,213,5.2,3850848913,178,,3836894301,141,50.1,3836894303,212,20.5,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640591,167,1,1,17,52,57jcqe38hakh2hfit2zsogsb,1,44.4,44.5,2022-10-11T17:48:09.138Z,2022-10-16T20:25:16Z,3850849269,178,,3836894349,213,1.3,3836894347,212,13.4,3836894343,140,47.4,3836894341,56,Back,3836894345,141,63.6,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640609,168,1,1,17,54,57jcqe38hakh2hfit2zsogsb,1,47.2,71.5,2022-10-11T17:48:11.319Z,2022-10-16T20:25:20Z,3836894437,140,56.8,3836894435,56,Left,3836894443,213,1.0,3836894441,212,18.3,3836894439,141,93.9,3850849543,178,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640621,169,1,1,17,58,57jcqe38hakh2hfit2zsogsb,1,57.2,94.1,2022-10-11T17:48:15.190Z,2022-10-16T20:25:25Z,3836894515,56,Back,3836894517,140,46.7,3836894523,213,3.7,3836894521,212,12.7,3836894519,141,84.8,3850849905,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640633,170,1,1,18,0,57jcqe38hakh2hfit2zsogsb,1,46.2,83.2,2022-10-11T17:48:17.530Z,2022-10-16T20:25:30Z,3836894633,212,16.5,3836894627,56,Back,3836894635,213,4.1,3836894631,141,62.9,3850850307,178,,3836894629,140,37.6,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640645,171,1,1,18,4,57jcqe38hakh2hfit2zsogsb,1,44,55.5,2022-10-11T17:48:21.280Z,2022-10-16T20:25:35Z,3850850609,178,,3836894739,140,51.6,3836894737,56,Center,3836894745,212,16.9,3836894743,141,33.6,3836894747,213,5.2,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640657,172,1,1,18,8,57jcqe38hakh2hfit2zsogsb,1,56,31.3,2022-10-11T17:48:25.282Z,2022-10-16T20:25:40Z,3836894829,213,0.7,3836894823,140,62.2,3836894827,212,8.8,3850850955,178,,3836894825,141,40.0,3836894821,56,Center,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640671,173,1,1,18,10,57jcqe38hakh2hfit2zsogsb,1,63.9,47.3,2022-10-11T17:48:27.819Z,2022-10-16T20:25:47Z,3836894899,213,1.1,3836894901,1,,3850851475,178,,3836894889,155,,3836894895,141,91.8,3836894891,56,Left,3836894893,140,78.8,3836894897,212,34.1,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640685,174,1,1,18,14,57jcqe38hakh2hfit2zsogsb,0,80.8,95.6,2022-10-11T17:48:31.029Z,2022-10-16T20:25:52Z,3836894967,56,Right,3836894973,212,66.5,3836894971,141,2.1,3836894965,155,,3836991837,1,,3842413667,72,,3842413665,224,,3836894963,2,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,3836894975,213,5.0,3836894969,140,3850851789,178,,,,,,,,,,,,,,,,99.3,,,,,,,,,,,,,,,,,,
2470640691,175,43,1,18,17,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T17:48:34.450Z,2022-10-11T18:33:29Z,3836991697,144,44,3836895009,286,0,3836895007,56,Center,3836895077,233,116,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640703,116,43,1,18,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T17:48:34.451Z,2022-10-11T18:33:36Z,3836992043,144,44,3836895063,285,0,3836895061,56,Back,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640695,176,43,1,18,18,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T17:48:35.042Z,2022-10-11T18:33:29Z,3836991667,144,13,3836895391,154,0,3836895165,15,0,3836895025,22,0,3836895405,230,99.7,3836895399,103,2.8,3836895401,146,99.4,3836895387,75,0,4lhyi7xvorswax9xwmz4v5tqt,Talisca,3836895169,328,0,3836895029,56,3836895393,55,3836895389,29,3836895171,153,,174,0,0,3836895027,17,0,3836895407,231,3836895397,102,Center,3836895403,147,,,50.2,0.3,0.5,,,,,,,,,,,
2470640723,117,49,1,18,20,cq4rdp1mkan8zhaw7bmzjdaqk,1,2,95.7,2022-10-11T17:48:37.635Z,2022-10-16T20:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640743,118,1,1,18,21,cq4rdp1mkan8zhaw7bmzjdaqk,1,2,95.7,2022-10-11T17:48:38.181Z,2022-10-16T20:26:11Z,3850852977,178,,3836895275,212,10.4,3836895271,140,11.9,3836895273,141,97.1,3836895277,213,0.1,3836895269,56,Back,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640755,119,1,1,18,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.1,77.8,2022-10-11T17:48:44.682Z,2022-10-16T20:26:21Z,3850853597,178,,3836895359,213,5.0,3836895357,212,34.4,3836895353,140,41.0,3836895355,141,29.5,3836895351,56,Back,3836895361,1,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640773,120,1,1,18,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,43.2,28.5,2022-10-11T17:48:49.490Z,2022-10-16T20:26:25Z,3836895469,141,14.1,3850853793,178,,3836895471,212,17.3,3836895465,140,56.8,3836895463,56,Right,3836895473,213,5.7,,,,,,,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640779,121,1,1,18,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,56.8,14.6,2022-10-11T17:48:54.034Z,2022-10-16T20:26:30Z,3836895515,56,Back,3836895517,140,43.2,3850854051,178,,3836895519,141,22.5,3836895523,213,2.8,3836895521,212,15.3,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640789,122,1,1,18,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,43.3,25.5,2022-10-11T17:48:56.320Z,2022-10-16T20:26:37Z,3836895571,212,23.8,3836895565,56,Back,3836895573,213,1.6,3836895567,140,41.9,3836895569,141,60.5,3850854401,178,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640805,123,1,1,18,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,42.1,61.1,2022-10-11T17:48:59.991Z,2022-10-16T20:26:41Z,3836895645,140,43.9,3836895647,141,84.1,3836895643,56,Back,3850854577,178,,3836895649,212,15.8,3836895651,213,1.5,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640807,124,1,1,18,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.2,85.7,2022-10-11T17:49:02.491Z,2022-10-16T20:26:44Z,3836895657,140,58.7,3836895655,56,Left,3850854651,178,,3836895663,213,0.5,3836895661,212,17.2,3836895659,141,97.4,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640821,125,1,1,18,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.8,97.4,2022-10-11T17:49:03.951Z,2022-10-16T20:26:47Z,3836895717,213,4.8,3836895713,141,84.2,3836895715,212,9.0,3836895711,140,59.4,3836895709,56,Left,3850854861,178,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640823,126,61,1,18,50,cq4rdp1mkan8zhaw7bmzjdaqk,0,65.2,83.8,2022-10-11T17:49:07.281Z,2022-10-16T20:26:57Z,3850855535,178,,3836895725,56,Left,,,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640825,177,49,1,18,51,57jcqe38hakh2hfit2zsogsb,1,22.9,25,2022-10-11T17:49:08.641Z,2022-10-16T20:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640831,178,1,1,18,51,57jcqe38hakh2hfit2zsogsb,1,22.5,26.4,2022-10-11T17:49:08.751Z,2022-10-16T20:27:10Z,3836895757,56,Back,3836895763,212,13.0,3836895765,213,0.4,3836895761,141,34.5,3850856283,178,,3836895759,140,33.7,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640835,179,1,1,18,53,57jcqe38hakh2hfit2zsogsb,1,33.7,34.5,2022-10-11T17:49:09.990Z,2022-10-16T20:27:16Z,3836895791,213,5.7,3850856691,178,,3836895789,212,10.0,3836895787,141,25.9,3836895783,56,Back,3836895785,140,41.4,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640839,180,1,1,18,55,57jcqe38hakh2hfit2zsogsb,1,39.9,30.4,2022-10-11T17:49:12.869Z,2022-10-16T20:27:22Z,3850857097,178,,3836895813,141,57.0,3836895817,213,0.7,3836895815,212,28.6,3836895811,140,61.0,3836895809,56,Center,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640845,181,1,1,18,58,57jcqe38hakh2hfit2zsogsb,0,60.9,59.4,2022-10-11T17:49:15.330Z,2022-10-16T20:27:28Z,3836895877,236,,3836895851,141,61.5,3836895855,213,0.4,3836895853,212,3.5,3836895849,140,63.9,3836895879,233,127,3850857443,178,,3836895847,56,Center,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,3836895883,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640851,127,74,1,18,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.7,51.3,2022-10-11T17:49:15.457Z,2022-10-16T20:27:43Z,3836895887,233,181,3836895873,56,Back,3836895875,285,,3850858429,178,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470641321,211,43,1,18,59,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T17:49:16.612Z,2022-10-14T18:22:09Z,3836898603,56,Center,3842417129,144,61,,,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640855,182,1,1,19,0,57jcqe38hakh2hfit2zsogsb,1,58.8,68.4,2022-10-11T17:49:17.680Z,2022-10-16T20:27:56Z,3850857971,178,,3836895907,141,60.3,3836895903,56,Center,3836895905,140,52.7,3836895911,213,3.9,3836895909,212,8.4,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640861,183,1,1,19,2,57jcqe38hakh2hfit2zsogsb,1,52.7,60.2,2022-10-11T17:49:19.099Z,2022-10-16T20:28:02Z,3850859559,178,,3836895927,140,55.8,3836895931,212,9.2,3836895933,213,1.2,3836895925,56,Center,3836895929,141,72.9,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640869,184,1,1,19,4,57jcqe38hakh2hfit2zsogsb,1,56.9,73,2022-10-11T17:49:20.959Z,2022-10-16T20:28:08Z,3836895979,141,90.0,3850859889,178,,3836895981,212,21.3,3836895983,213,0.6,3836895975,56,Left,3836895977,140,73.9,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640873,185,1,1,19,6,57jcqe38hakh2hfit2zsogsb,1,72.7,85.9,2022-10-11T17:49:23.498Z,2022-10-16T20:28:13Z,3836896009,213,2.6,3836896005,141,93.9,3836896001,56,Left,3836896003,140,64.0,3836896007,212,10.6,3850860133,178,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470640887,186,1,1,19,8,57jcqe38hakh2hfit2zsogsb,1,64.3,93.8,2022-10-11T17:49:25.039Z,2022-10-16T20:28:19Z,3850860413,178,,3836896059,56,Back,3836896071,213,3.9,3836896061,140,45.3,3836896063,141,68.5,3836896067,212,26.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
