id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2511498349,3,49,1,0,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,16.3,75.5,2023-02-24T15:01:23.660Z,2023-03-17T06:49:15Z,,,,,,,,,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498365,4,1,1,0,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,16.3,75.5,2023-02-24T15:01:23.663Z,2023-03-17T06:49:19Z,4052171769,56,Back,4052171775,212,14.2,4052171773,141,60.3,4101750165,178,,4052171771,140,7.0,4052171777,213,4.0,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498367,5,1,1,0,12,cq4rdp1mkan8zhaw7bmzjdaqk,0,7,60.3,2023-02-24T15:01:25.466Z,2023-03-17T06:49:24Z,4052171783,56,Left,4052171785,140,56.1,4052171793,1,,4052171787,141,93.2,4052171791,213,0.4,4101750239,178,,4052171789,212,56.2,4052171781,157,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498369,7,1,1,0,15,7w4300dn2tnd0eqmbtk531tkx,0,36.9,12.9,2023-02-24T15:01:28.811Z,2023-03-17T06:49:26Z,4052171807,212,24.9,4101750277,388,,4052171801,56,Center,4052171809,213,0.5,4052171799,3,,4052171803,140,57.6,4052171805,141,30.7,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498391,6,1,1,0,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,42.7,68.1,2023-02-24T15:01:31.418Z,2023-03-17T06:49:30Z,4052171885,140,41.6,4101750351,178,,4052171893,213,2.0,4052171883,56,Back,4052171889,141,71.9,4052171891,212,2.8,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498397,7,1,1,0,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,41.6,71.9,2023-02-24T15:01:32.608Z,2023-03-17T06:49:35Z,4052171917,56,Back,4052171925,213,5.1,4101750419,178,,4052171923,212,14.1,4052171919,140,46.3,4052171921,141,52.4,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498401,8,3,1,0,21,cq4rdp1mkan8zhaw7bmzjdaqk,0,49.8,57,2023-02-24T15:01:34.298Z,2023-03-17T06:49:42Z,4052171941,56,Back,4052171943,286,,4052172001,233,8,4063636947,464,,4101750533,178,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498405,8,7,1,0,21,7w4300dn2tnd0eqmbtk531tkx,1,50.2,43,2023-02-24T15:01:34.455Z,2023-03-17T06:49:46Z,4052171973,56,Center,4101750615,178,,4052171975,285,,4063636833,383,,4052171987,233,8,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498407,9,4,1,0,22,7w4300dn2tnd0eqmbtk531tkx,1,53.3,47.8,2023-02-24T15:01:35.921Z,2023-03-17T06:49:53Z,4052171977,13,,4052171981,56,Center,4052171979,295,,4052172005,233,9,4052171985,286,,4052171983,152,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498411,9,4,1,0,22,cq4rdp1mkan8zhaw7bmzjdaqk,0,46.7,52.2,2023-02-24T15:01:35.922Z,2023-03-17T06:49:53Z,4052171995,56,Back,4052171993,295,,4101750707,178,,4052171997,152,,4052172027,233,9,4052171999,285,,4052171991,13,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498447,10,1,1,0,28,7w4300dn2tnd0eqmbtk531tkx,1,33.9,60.6,2023-02-24T15:01:41.095Z,2023-03-17T06:50:02Z,4052172189,56,Back,4063637421,189,,4052172191,140,44.4,4052172187,152,,4101750863,178,,4052172197,213,1.0,4052172185,5,,4052172193,141,88.6,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,4052172195,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498461,11,1,1,0,31,7w4300dn2tnd0eqmbtk531tkx,0,43.6,92.9,2023-02-24T15:01:44.163Z,2023-03-17T06:49:58Z,4052172277,140,42.4,4052172281,212,9.1,4052172279,141,79.6,4052172283,213,4.6,4101750789,178,,4052172275,56,Back,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498475,12,1,1,0,33,7w4300dn2tnd0eqmbtk531tkx,1,43.9,74,2023-02-24T15:01:46.868Z,2023-03-17T06:50:06Z,4052172341,140,43.6,4052172347,213,1.6,4052172339,56,Back,4052172343,141,88.2,4052172345,212,9.7,4101750933,178,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513670097,792,1,1,0,36,7w4300dn2tnd0eqmbtk531tkx,1,42.8,89.9,2023-02-24T15:01:49.032Z,2023-03-17T06:50:12Z,4063639305,56,Back,4063639313,213,3.2,4063639309,141,87.0,4063639307,140,24.3,4063639311,212,19.5,4101751021,178,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498483,13,1,1,0,39,7w4300dn2tnd0eqmbtk531tkx,0,32,85.3,2023-02-24T15:01:52.423Z,2023-03-17T06:50:17Z,4052172403,141,69.3,4052172399,56,Center,4052172405,212,36.4,4052172397,155,,4052172409,1,,4052172401,140,65.1,4101751063,178,,4052172407,213,6.0,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498469,10,44,1,0,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.1,29.4,2023-02-24T15:01:54.692Z,2023-03-17T07:37:14Z,4052219363,233,382,4052172313,56,Back,4052172315,285,,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511507475,382,44,1,0,41,7w4300dn2tnd0eqmbtk531tkx,0,71.9,70.6,2023-02-24T15:01:54.693Z,2023-03-17T06:50:21Z,4052219361,286,,4052219367,233,10,4052219359,56,Center,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498471,11,1,1,0,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,28.5,28.7,2023-02-24T15:01:54.807Z,2023-03-17T07:37:14Z,4052172327,213,0.1,4101751165,388,,4052172321,140,34.4,4052172319,56,Back,4052172323,141,29.3,4052172325,212,6.2,4052172317,3,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498507,14,1,1,0,48,7w4300dn2tnd0eqmbtk531tkx,1,62.4,63.3,2023-02-24T15:02:01.064Z,2023-03-17T06:50:27Z,4052172509,56,Right,4052172517,213,5.0,4052172511,140,72.1,4101751253,178,,4052172519,1,,4052172507,155,,4052172515,212,39.4,4052172513,141,7.4,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498535,15,1,1,0,54,7w4300dn2tnd0eqmbtk531tkx,1,70.8,7.9,2023-02-24T15:02:07.048Z,2023-03-17T06:50:36Z,4052172649,212,13.6,4101751387,178,,4052172647,141,10.0,4052172651,213,0.1,4052172643,56,Right,4052172645,140,83.7,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498537,16,1,1,0,58,7w4300dn2tnd0eqmbtk531tkx,0,92.7,7.3,2023-02-24T15:02:11.758Z,2023-03-17T06:50:39Z,4052172703,236,,4052172705,233,12,4063640333,20,,4052172709,286,,4052172671,141,10.1,4052172673,212,2.2,4101751449,178,,4052172669,140,93.7,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,4063640331,224,,4052172675,213,1.1,4052172667,56,Right,4052172663,2,4052172665,155,,,,,,,,,,,,,,,,,,,,,,
2511498539,12,12,1,0,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,8.5,92,2023-02-24T15:02:11.811Z,2023-03-17T06:50:41Z,4052172729,233,16,4052172679,56,Back,4101751489,178,,4052172677,185,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498567,14,5,1,1,1,cq4rdp1mkan8zhaw7bmzjdaqk,0,16.4,101.4,2023-02-24T15:02:14.201Z,2023-03-17T06:50:48Z,4052172809,347,,4052172807,56,Back,4052173067,233,17,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498631,17,5,1,1,1,7w4300dn2tnd0eqmbtk531tkx,1,83.6,-1.4,2023-02-24T15:02:14.201Z,2023-03-17T06:50:48Z,4052173059,347,,4052173063,233,14,4052173057,56,Right,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498557,13,43,1,1,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-02-24T15:02:15.947Z,2023-02-28T15:33:20Z,4052172775,56,Back,4063641057,144,61,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498633,18,1,1,1,25,7w4300dn2tnd0eqmbtk531tkx,0,82.7,0,2023-02-24T15:02:38.033Z,2023-03-17T06:50:53Z,4052173085,1,,4052173075,56,Center,4052173073,107,,4052173083,213,1.2,4052173077,140,92.4,4052173081,212,27.2,4052173079,141,35.7,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498639,15,44,1,1,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,7.8,62.7,2023-02-24T15:02:40.141Z,2023-03-17T07:37:15Z,4052173119,285,,4052223415,233,384,4052173117,56,Back,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511508131,384,44,1,1,27,7w4300dn2tnd0eqmbtk531tkx,0,92.2,37.3,2023-02-24T15:02:40.142Z,2023-03-17T06:50:59Z,4052223413,286,,4052223419,233,15,4052223411,56,Center,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498647,16,12,1,1,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,7.6,64.8,2023-02-24T15:02:40.264Z,2023-03-17T07:37:15Z,4052173145,56,Back,4052173157,213,2.7,4052173169,15,,4101751843,388,,4052173153,212,9.9,4052173149,141,70.8,4052173147,140,0.0,4052173189,167,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498653,17,6,1,1,29,cq4rdp1mkan8zhaw7bmzjdaqk,0,3.3,67.6,2023-02-24T15:02:42.671Z,2023-03-17T06:51:08Z,4052173187,73,,4052212289,233,19,4052173185,56,Back,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498689,19,6,1,1,29,7w4300dn2tnd0eqmbtk531tkx,1,96.7,32.4,2023-02-24T15:02:42.671Z,2023-03-17T06:51:07Z,4052173365,75,,4052173361,56,Center,4052212285,233,17,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498715,20,1,1,1,48,7w4300dn2tnd0eqmbtk531tkx,1,99.5,0.5,2023-02-24T15:03:01.848Z,2023-03-17T06:51:14Z,4052173495,213,3.0,4052173485,6,,4101752037,178,,4052173493,212,16.0,4052173491,141,3.5,4052173489,140,84.4,4052173487,56,Right,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498725,21,1,1,1,50,7w4300dn2tnd0eqmbtk531tkx,1,84.4,3.5,2023-02-24T15:03:03.546Z,2023-03-17T06:51:20Z,4101752103,178,,4052173545,56,Right,4052173551,212,13.4,4052173547,140,72.2,4052173553,213,2.8,4052173549,141,9.4,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498731,22,1,1,1,53,7w4300dn2tnd0eqmbtk531tkx,0,72.5,9.7,2023-02-24T15:03:06.270Z,2023-03-17T06:51:22Z,4052173567,155,,4063642951,20,,4052173573,141,45.8,4052173569,56,Center,4052173575,212,30.4,4063642949,224,,4052173577,213,0.9,4101752153,178,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,4052173565,2,,4052173571,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498741,18,12,1,1,54,cq4rdp1mkan8zhaw7bmzjdaqk,1,10.6,69,2023-02-24T15:03:07.062Z,2023-03-17T06:51:28Z,4052173611,15,,4052173597,56,Back,4052173599,140,30.0,4052173601,141,73.8,4101752231,178,,4052173605,213,0.2,4052173603,212,20.6,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498769,23,1,1,1,58,7w4300dn2tnd0eqmbtk531tkx,1,61.4,45.7,2023-02-24T15:03:11.539Z,2023-03-17T06:51:33Z,4052173737,140,71.3,4052173739,141,72.1,4052173743,213,1.0,4052173735,56,Center,4101752301,178,,4052173741,212,20.7,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498775,24,1,1,2,1,7w4300dn2tnd0eqmbtk531tkx,0,71.3,72.1,2023-02-24T15:03:14.657Z,2023-03-17T06:51:37Z,4101752359,178,,4052173767,155,,4052173769,56,Center,4052173775,212,28.7,4052173773,141,63.9,4052173777,213,6.1,4052173771,140,98.1,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498781,19,52,1,2,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,2.4,32.8,2023-02-24T15:03:18.296Z,2023-03-17T06:51:55Z,4063649265,377,,4101752659,178,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498809,20,1,1,2,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.7,33.5,2023-02-24T15:03:22.337Z,2023-03-17T06:52:02Z,4052173923,140,21.9,4052173917,123,,4052173925,141,8.3,4101752787,178,,4052173921,56,Back,4052173929,213,5.2,4052173927,212,19.2,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498819,21,1,1,2,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,25.9,8.2,2023-02-24T15:03:26.351Z,2023-03-17T06:52:06Z,4101752843,178,,4052173983,141,8.2,4052173985,212,7.0,4052173987,213,0,4052173981,140,32.6,4052173979,56,Back,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498837,22,1,1,2,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,36,25.9,2023-02-24T15:03:30.984Z,2023-03-17T06:52:11Z,4052174051,212,25.9,4101752891,178,,4052174045,56,Back,4052174047,140,31.3,4052174053,213,1.8,4052174049,141,63.3,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498847,23,1,1,2,21,cq4rdp1mkan8zhaw7bmzjdaqk,1,33.7,66.8,2023-02-24T15:03:34.716Z,2023-03-17T06:52:18Z,4052174107,213,1.4,4101752949,178,,4052174099,56,Back,4052174101,140,35.8,4052174103,141,92.6,4052174105,212,17.7,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498853,24,1,1,2,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.4,94.8,2023-02-24T15:03:37.584Z,2023-03-17T06:52:22Z,4052174147,213,4.4,4052174141,140,31.3,4101752999,178,,4052174145,212,13.6,4052174143,141,75.8,4052174139,56,Back,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498867,25,1,1,2,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.1,73.8,2023-02-24T15:03:39.793Z,2023-03-17T06:52:25Z,4052174211,140,31.2,4052174209,56,Back,4052174217,213,4.8,4101753045,178,,4052174215,212,25.1,4052174213,141,37.0,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511498881,26,1,1,2,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.9,31.3,2023-02-24T15:03:43.430Z,2023-03-17T06:52:28Z,4052174281,56,Back,4052174289,213,6.2,4052174287,212,13.8,4052174283,140,46.0,4101753091,178,,4052174285,141,30.4,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
