id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2550686149,9,1,1,0,18,7dkxxicrwn77jpdfkwpnlnnyn,0,30.6,69.3,2023-05-18T16:00:44.478Z,2023-05-18T16:00:49Z,4288035141,212,40.8,4288035143,213,0.3,4288035133,155,,4288035139,141,86.6,4288035135,56,Left,4288035145,1,,4288035137,140,67.8,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686163,3,1,1,0,22,d47tf49ishm9qnfd8zyc8wv0j,1,32.2,15.7,2023-05-18T16:00:48.092Z,2023-05-18T16:00:50Z,4288035247,212,22.9,4288035239,3,,4288035249,213,6.1,4288035245,141,10.1,4288035241,56,Right,4288035243,140,53.7,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686167,4,1,1,0,24,d47tf49ishm9qnfd8zyc8wv0j,0,53.7,10.1,2023-05-18T16:00:50.124Z,2023-05-18T16:19:07Z,4288035267,213,1.5,4288035257,3,,4288035261,140,54.5,4288035263,141,24.4,4288035259,56,Center,4288035265,212,9.8,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686195,10,1,1,0,26,7dkxxicrwn77jpdfkwpnlnnyn,1,46.7,83.1,2023-05-18T16:00:52.639Z,2023-05-18T16:00:56Z,4288035439,212,19.4,4288035435,140,65.0,4288035437,141,87.2,4288035441,213,0.1,4288035433,56,Left,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686213,5,45,1,0,30,d47tf49ishm9qnfd8zyc8wv0j,0,36.8,15.1,2023-05-18T16:00:56.303Z,2023-05-18T16:00:58Z,4288035567,233,11,4288035557,285,,4288035555,56,Back,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686207,11,3,1,0,30,7dkxxicrwn77jpdfkwpnlnnyn,1,63.2,84.9,2023-05-18T16:00:56.303Z,2023-05-18T16:00:58Z,4288035521,286,,4288035519,56,Left,4288035559,233,5,,,,,,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686233,6,8,1,0,31,d47tf49ishm9qnfd8zyc8wv0j,1,38,15.3,2023-05-18T16:00:57.140Z,2023-05-18T16:05:04Z,4288035687,56,Back,,,,,,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686217,12,1,1,0,31,7dkxxicrwn77jpdfkwpnlnnyn,1,64.2,83.9,2023-05-18T16:00:57.359Z,2023-05-18T16:00:58Z,4288035575,56,Left,4288035579,141,84.6,4288035577,140,57.4,4288035581,212,7.2,4288035583,213,3.1,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686237,13,1,1,0,32,7dkxxicrwn77jpdfkwpnlnnyn,1,57.4,84.6,2023-05-18T16:00:58.286Z,2023-05-18T16:01:00Z,4288035703,212,10.1,4288035701,141,84.3,4288035699,140,67.0,4288035705,213,6.3,4288035697,56,Left,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686239,14,50,1,0,32,7dkxxicrwn77jpdfkwpnlnnyn,1,63,82.9,2023-05-18T16:00:58.623Z,2023-05-18T16:52:47Z,4288035713,56,Left,4288035969,233,8,4288035715,286,,,,,,,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686281,8,7,1,0,32,d47tf49ishm9qnfd8zyc8wv0j,0,37,17.1,2023-05-18T16:00:58.624Z,2023-05-18T16:52:45Z,4288035963,233,14,4288035923,56,Back,4288035925,285,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686249,7,45,1,0,33,d47tf49ishm9qnfd8zyc8wv0j,0,41.2,13.6,2023-05-18T16:00:59.428Z,2023-05-18T16:05:08Z,4288035949,233,15,4288035779,285,,4288035777,56,Back,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686275,15,3,1,0,33,7dkxxicrwn77jpdfkwpnlnnyn,1,58.8,86.4,2023-05-18T16:00:59.428Z,2023-05-18T16:52:53Z,4288035927,233,7,4288035901,56,Left,4288035903,286,,,,,,,,,,,,,,,,,3ps4l9x2ndwkypm1y4z6h5uxh,Abdulrahman Al Obaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686279,16,50,1,0,34,7dkxxicrwn77jpdfkwpnlnnyn,1,62.6,79.6,2023-05-18T16:01:00.099Z,2023-05-18T16:53:25Z,4288035921,286,,4288035919,56,Left,4288039941,233,38,,,,,,,,,,,,,,,,3ps4l9x2ndwkypm1y4z6h5uxh,Abdulrahman Al Obaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686987,38,7,1,0,34,d47tf49ishm9qnfd8zyc8wv0j,1,37.4,20.4,2023-05-18T16:01:00.100Z,2023-05-18T16:53:33Z,4288039937,233,16,4288039923,285,,4288039921,56,Back,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686283,9,49,1,0,35,d47tf49ishm9qnfd8zyc8wv0j,1,58.7,21.1,2023-05-18T16:01:01.342Z,2023-05-18T16:53:35Z,,,,,,,,,,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686307,10,1,1,0,36,d47tf49ishm9qnfd8zyc8wv0j,1,58.7,21.1,2023-05-18T16:01:02.500Z,2023-05-18T16:53:36Z,4288036065,213,3.0,4288036061,141,23.1,4288036063,212,14.3,4288036059,140,45.1,4288036057,56,Back,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550687707,51,1,1,0,37,d47tf49ishm9qnfd8zyc8wv0j,1,43.1,18.5,2023-05-18T16:01:03.307Z,2023-05-18T16:05:22Z,4288044029,213,5.7,4288044021,56,Right,4288044023,140,56.6,4288044025,141,5.0,4288044027,212,16.9,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550688147,55,1,1,0,38,d47tf49ishm9qnfd8zyc8wv0j,1,54.9,7.3,2023-05-18T16:01:04.818Z,2023-05-18T16:06:08Z,4288046553,141,23.5,4288046561,213,2.4,4288046557,212,15.6,4288046537,56,Back,4288046547,140,44.4,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686309,11,1,1,0,39,d47tf49ishm9qnfd8zyc8wv0j,0,43.3,16.5,2023-05-18T16:01:05.742Z,2023-05-18T16:07:10Z,4288047565,141,12.8,4288047569,213,6.1,4288047563,140,59.1,4288047561,56,Right,4288047567,212,16.8,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686321,17,1,1,0,44,7dkxxicrwn77jpdfkwpnlnnyn,1,33.1,89.9,2023-05-18T16:01:10.974Z,2023-05-18T16:01:12Z,4288036167,212,7.2,4288036165,141,89.7,4288036163,140,40.0,4288036169,213,6.3,4288036161,56,Back,,,,,,,,,,3ps4l9x2ndwkypm1y4z6h5uxh,Abdulrahman Al Obaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686327,18,49,1,0,46,7dkxxicrwn77jpdfkwpnlnnyn,1,40,89.7,2023-05-18T16:01:12.174Z,2023-05-18T16:01:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686349,19,1,1,0,47,7dkxxicrwn77jpdfkwpnlnnyn,0,40,89.7,2023-05-18T16:01:13.855Z,2023-05-18T16:50:53Z,4288036331,155,,4288036333,56,Center,4288036343,1,,4288036341,213,6.0,4288036335,140,89.9,4288036339,212,54.3,4288036337,141,68.9,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686359,14,52,1,0,50,d47tf49ishm9qnfd8zyc8wv0j,1,12.9,32.4,2023-05-18T16:01:16.957Z,2023-05-18T16:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686393,15,1,1,0,54,d47tf49ishm9qnfd8zyc8wv0j,1,12,35.8,2023-05-18T16:01:20.669Z,2023-05-18T16:01:24Z,4288036585,56,Back,4288036589,141,72.0,4288036587,140,24.4,4288036593,213,1.1,4288036591,212,27.8,4288036583,123,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686419,16,1,1,0,58,d47tf49ishm9qnfd8zyc8wv0j,1,26.2,71.6,2023-05-18T16:01:24.396Z,2023-05-18T16:01:30Z,4288036733,56,Back,4288036741,213,4.6,4288036739,212,25.2,4288036735,140,24.4,4288036737,141,34.6,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686441,17,1,1,1,4,d47tf49ishm9qnfd8zyc8wv0j,1,32.6,36.4,2023-05-18T16:01:30.028Z,2023-05-18T16:01:33Z,4288036869,140,37.9,4288036875,213,5.0,4288036873,212,19.6,4288036871,141,8.7,4288036867,56,Back,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686475,18,1,1,1,7,d47tf49ishm9qnfd8zyc8wv0j,1,44.2,7.9,2023-05-18T16:01:33.596Z,2023-05-18T16:01:39Z,4288037057,212,54.9,4288037055,141,22.5,4288037059,213,0.2,4288037051,56,Center,4288037053,140,95.6,4288037061,1,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686479,19,3,1,1,13,d47tf49ishm9qnfd8zyc8wv0j,0,95.8,22.5,2023-05-18T16:01:39.563Z,2023-05-18T16:01:40Z,4288037069,56,Center,4288037079,211,,4288037071,286,,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686477,20,5,1,1,13,7dkxxicrwn77jpdfkwpnlnnyn,1,-0.6,72,2023-05-18T16:01:39.694Z,2023-05-18T16:01:41Z,4288037067,346,,4288037141,233,20,4288037065,56,Back,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686489,20,5,1,1,13,d47tf49ishm9qnfd8zyc8wv0j,0,100.6,28,2023-05-18T16:01:39.694Z,2023-05-18T16:53:39Z,4288037111,346,,4288037109,56,Center,4288037153,233,20,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686591,21,1,1,1,34,7dkxxicrwn77jpdfkwpnlnnyn,1,4.8,51.3,2023-05-18T16:02:00.126Z,2023-05-18T16:02:04Z,4288037647,212,20.8,4288037645,141,21.5,4288037639,124,,4288037649,213,4.9,4288037653,237,,4288037643,140,9.2,4288037641,56,Back,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686615,22,1,1,1,38,7dkxxicrwn77jpdfkwpnlnnyn,0,11.9,13.4,2023-05-18T16:02:04.270Z,2023-05-18T16:02:12Z,4288037803,141,47.5,4288037791,155,,4288037813,1,,4288037811,213,0.3,4288037807,212,82.1,4288037795,56,Center,4288037799,140,86.9,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686623,21,52,1,1,46,d47tf49ishm9qnfd8zyc8wv0j,1,13.1,48.3,2023-05-18T16:02:12.652Z,2023-05-18T16:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686643,22,1,1,1,46,d47tf49ishm9qnfd8zyc8wv0j,1,13.1,48.3,2023-05-18T16:02:12.780Z,2023-05-18T16:02:15Z,4288037939,123,,4288037949,213,5.6,4288037945,141,37.0,4288037947,212,12.9,4288037941,56,Back,4288037943,140,23.0,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686663,23,1,1,1,49,d47tf49ishm9qnfd8zyc8wv0j,1,24,37.4,2023-05-18T16:02:15.804Z,2023-05-18T16:02:19Z,4288038079,140,25.4,4288038081,141,65.8,4288038083,212,19.4,4288038085,213,1.5,4288038077,56,Back,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686671,24,1,1,1,53,d47tf49ishm9qnfd8zyc8wv0j,1,25.6,70.4,2023-05-18T16:02:19.116Z,2023-05-18T16:02:22Z,4288038177,56,Back,4288038181,140,34.8,4288038189,212,20.3,4288038187,141,96.6,4288038193,213,1.1,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686677,25,1,1,1,56,d47tf49ishm9qnfd8zyc8wv0j,0,34.8,96.6,2023-05-18T16:02:22.844Z,2023-05-18T16:02:24Z,4288038225,213,6.3,4288038221,141,96.0,4288038223,212,22.8,4288038219,140,56.5,4288038217,56,Left,,,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686683,23,49,1,2,0,7dkxxicrwn77jpdfkwpnlnnyn,1,43.8,1.9,2023-05-18T16:02:26.190Z,2023-05-18T16:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686695,24,1,1,2,0,7dkxxicrwn77jpdfkwpnlnnyn,1,43.8,1.9,2023-05-18T16:02:26.782Z,2023-05-18T16:02:29Z,4288038319,212,21.3,4288038315,140,28.2,4288038317,141,22.0,4288038313,56,Back,4288038321,213,2.4,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686731,25,1,1,2,3,7dkxxicrwn77jpdfkwpnlnnyn,1,27,24.5,2023-05-18T16:02:29.342Z,2023-05-18T16:02:35Z,4288038497,56,Back,4288038511,213,0.3,4288038501,140,34.4,4288038505,141,27.7,4288038509,212,8.1,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686747,26,1,1,2,8,7dkxxicrwn77jpdfkwpnlnnyn,1,34.4,27.7,2023-05-18T16:02:34.879Z,2023-05-18T16:02:36Z,4288038573,140,8.7,4288038579,213,2.6,4288038571,56,Back,4288038575,141,51.8,4288038577,212,31.6,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686775,27,1,1,2,10,7dkxxicrwn77jpdfkwpnlnnyn,1,8.7,51.8,2023-05-18T16:02:36.590Z,2023-05-18T16:02:41Z,4288038777,213,5.3,4288038775,212,23.0,4288038769,56,Back,4288038771,140,20.7,4288038773,141,23.5,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686783,28,1,1,2,14,7dkxxicrwn77jpdfkwpnlnnyn,0,27.6,20,2023-05-18T16:02:40.926Z,2023-05-18T16:02:47Z,4288038817,140,61.5,4288038819,141,3.1,4288038815,56,Right,4288038825,1,,4288038823,213,6.0,4288038821,212,37.4,4288038813,155,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686807,26,1,1,2,18,d47tf49ishm9qnfd8zyc8wv0j,1,32.2,93.1,2023-05-18T16:02:44.061Z,2023-05-18T16:02:47Z,4288038993,3,,4288039001,212,11.7,4288039003,213,0.3,4288038995,56,Back,4288038999,141,98.4,4288038997,140,42.8,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686811,27,49,1,2,21,d47tf49ishm9qnfd8zyc8wv0j,1,42.8,98.4,2023-05-18T16:02:47.404Z,2023-05-18T16:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550686817,28,1,1,2,21,d47tf49ishm9qnfd8zyc8wv0j,1,42.8,98.4,2023-05-18T16:02:47.596Z,2023-05-18T16:02:48Z,4288039045,56,Back,4288039049,141,95.8,4288039047,140,33.3,4288039051,212,10.1,4288039053,213,3.3,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
