id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2455233853,6,1,1,0,10,2kzl64gp8x37bon8tyxojqrr1,1,58.1,75.9,2022-09-03T18:01:17.692Z,2022-09-10T05:29:03Z,3754879969,212,9.4,3754879961,140,64.9,3768312537,178,,3754879959,56,Center,3754879965,141,66.9,3754879973,213,5.6,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455233881,7,1,1,0,13,2kzl64gp8x37bon8tyxojqrr1,1,53.5,54.7,2022-09-03T18:01:19.967Z,2022-09-10T05:29:08Z,3768312599,178,,3754880119,213,3.1,3754880111,56,Back,3754880113,140,33.2,3754880115,141,55.0,3754880117,212,21.3,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455233941,8,1,1,0,15,2kzl64gp8x37bon8tyxojqrr1,1,33.1,58.3,2022-09-03T18:01:22.366Z,2022-09-10T05:29:14Z,3754880445,56,Back,3754880447,140,48.3,3754880449,141,87.1,3754880453,213,0.9,3768312669,178,,3754880451,212,25.3,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234007,9,1,1,0,21,2kzl64gp8x37bon8tyxojqrr1,1,46.1,67.9,2022-09-03T18:01:27.936Z,2022-09-10T05:29:20Z,3754880773,141,25.0,3754880771,140,45.3,3754880777,213,4.7,3768312729,178,,3754880769,56,Back,3754880775,212,29.2,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234055,10,1,1,0,25,2kzl64gp8x37bon8tyxojqrr1,1,53.9,19.7,2022-09-03T18:01:32.515Z,2022-09-10T05:29:25Z,3754881019,213,1.4,3754881011,56,Center,3768312803,178,,3754881015,141,34.5,3754881013,140,56.0,3754881017,212,10.3,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234089,11,1,1,0,28,2kzl64gp8x37bon8tyxojqrr1,1,58.9,16,2022-09-03T18:01:35.330Z,2022-09-10T05:29:29Z,3754881193,141,20.7,3768312859,178,,3754881189,56,Back,3754881191,140,38.9,3754881197,213,3.0,3754881195,212,21.2,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234119,12,1,1,0,30,2kzl64gp8x37bon8tyxojqrr1,1,37.1,23.6,2022-09-03T18:01:37.595Z,2022-09-10T05:29:33Z,3754881353,141,51.4,3754881361,213,1.6,3754881347,140,35.7,3754881357,212,19.0,3768312875,178,,3754881345,56,Back,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234163,13,1,1,0,33,2kzl64gp8x37bon8tyxojqrr1,1,35.4,52.4,2022-09-03T18:01:40.180Z,2022-09-10T05:29:39Z,3754881577,212,13.3,3768312933,178,,3754881575,141,70.3,3754881573,140,40.4,3754881579,213,1.2,3754881571,56,Back,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234215,14,1,1,0,37,2kzl64gp8x37bon8tyxojqrr1,1,38.6,73.6,2022-09-03T18:01:44.428Z,2022-09-10T05:29:46Z,3754881819,141,36.2,3754881811,56,Back,3754881817,140,43.7,3754881823,213,4.9,3768313001,178,,3754881821,212,26.0,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234279,15,1,1,0,40,2kzl64gp8x37bon8tyxojqrr1,1,47,32.6,2022-09-03T18:01:47.576Z,2022-09-10T05:29:54Z,3754882163,212,50.3,3754882157,56,Right,3754882161,141,17.8,3754882155,155,,3768313109,178,,3754882167,1,,3754882159,140,93.9,3754882165,213,6.1,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234311,16,1,1,0,45,2kzl64gp8x37bon8tyxojqrr1,0,94.2,17.8,2022-09-03T18:01:52.028Z,2022-09-10T05:29:58Z,3754882309,155,,3754882315,141,66.8,3754882321,1,,3754882317,212,34.1,3754882311,56,Center,3754882319,213,1.4,3768313179,178,,3754882313,140,100.0,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,3754882307,2,3760600235,387,3760600237,20,3760600233,225,,,,,,,,,,,,,,,,,,,,,,,
2455234329,5,5,1,0,50,7dkxxicrwn77jpdfkwpnlnnyn,1,-1.2,30.4,2022-09-03T18:01:56.929Z,2022-09-10T05:30:05Z,3754882449,346,,3754882481,233,17,3754882447,56,Back,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234315,17,5,1,0,50,2kzl64gp8x37bon8tyxojqrr1,0,101.2,69.6,2022-09-03T18:01:56.929Z,2022-09-10T05:30:05Z,3754882505,233,5,3754882327,346,,3754882325,56,Center,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234845,6,1,1,1,23,7dkxxicrwn77jpdfkwpnlnnyn,0,3.6,49.1,2022-09-03T18:02:30.259Z,2022-09-10T05:30:19Z,3754885119,124,,3754885143,213,6.2,3754885125,155,,3754885149,74,,3754885141,212,52.1,3754885131,56,Center,3754885139,141,46.4,3754885135,140,53.2,77988i6l4je97ycm9rthdims5,Paulo Victor,3754885145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234821,18,44,1,1,26,2kzl64gp8x37bon8tyxojqrr1,1,41.5,47.5,2022-09-03T18:02:33.783Z,2022-09-10T12:56:48Z,3754884997,56,Back,3754885323,233,7,3754884999,285,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234853,7,44,1,1,26,7dkxxicrwn77jpdfkwpnlnnyn,0,58.5,52.5,2022-09-03T18:02:33.784Z,2022-09-10T05:30:25Z,3754885181,56,Center,3754885337,233,18,3754885183,286,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234875,19,1,1,1,27,2kzl64gp8x37bon8tyxojqrr1,1,36,42.6,2022-09-03T18:02:33.875Z,2022-09-10T12:56:48Z,3754885303,3,,3754885315,213,5.4,3768313781,388,,3754885309,141,36.2,3754885307,140,39.6,3754885305,56,Back,3754885311,212,5.8,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234877,20,49,1,1,28,2kzl64gp8x37bon8tyxojqrr1,1,39.6,36.2,2022-09-03T18:02:35.604Z,2022-09-10T05:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234909,21,4,1,1,29,2kzl64gp8x37bon8tyxojqrr1,1,36.7,39.2,2022-09-03T18:02:36.690Z,2022-09-10T05:30:37Z,3754885493,56,Back,3754885489,13,,3754885491,294,,3754885613,233,8,3754885497,286,,3754885495,152,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455234911,8,4,1,1,29,7dkxxicrwn77jpdfkwpnlnnyn,0,63.3,60.8,2022-09-03T18:02:36.691Z,2022-09-10T05:30:37Z,3754885535,285,,3754885529,294,,3754885531,56,Center,3768313895,178,,3754885527,13,,3754885533,152,,3754885659,233,21,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235033,22,1,1,1,38,2kzl64gp8x37bon8tyxojqrr1,1,35.5,40.8,2022-09-03T18:02:45.753Z,2022-09-10T05:30:43Z,3754886161,140,34.0,3754886155,5,,3754886163,141,70.4,3754886157,152,,3754886159,56,Back,3754886165,212,20.2,3768313969,178,,3754886167,213,1.6,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235063,23,1,1,1,42,2kzl64gp8x37bon8tyxojqrr1,1,34,70.4,2022-09-03T18:02:48.828Z,2022-09-10T05:30:48Z,3754886303,140,42.7,3754886309,213,1.1,3754886301,56,Back,3768314059,178,,3754886307,212,20.5,3754886305,141,97.4,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235115,24,1,1,1,44,2kzl64gp8x37bon8tyxojqrr1,1,42.7,97.4,2022-09-03T18:02:51.445Z,2022-09-10T05:30:52Z,3754886591,141,76.0,3754886589,140,32.0,3768314145,178,,3754886593,212,18.4,3754886595,213,4.1,3754886587,56,Back,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235175,25,1,1,1,47,2kzl64gp8x37bon8tyxojqrr1,1,34,67.8,2022-09-03T18:02:53.955Z,2022-09-10T05:30:56Z,3754886941,213,5.1,3754886939,212,23.3,3768314251,178,,3754886933,56,Back,3754886935,140,41.4,3754886937,141,35.5,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235211,26,1,1,1,51,2kzl64gp8x37bon8tyxojqrr1,1,37.8,30.6,2022-09-03T18:02:58.003Z,2022-09-10T05:31:01Z,3754887103,56,Back,3754887109,141,8.6,3768314349,178,,3754887113,213,5.0,3754887105,140,41.8,3754887111,212,15.5,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235251,27,1,1,1,52,2kzl64gp8x37bon8tyxojqrr1,1,41.8,8.6,2022-09-03T18:02:59.575Z,2022-09-10T05:31:07Z,3754887283,56,Right,3754887299,213,6.0,3754887289,141,3.3,3754887293,212,14.1,3768314427,178,,3754887285,140,54.8,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235271,28,1,1,1,54,2kzl64gp8x37bon8tyxojqrr1,1,54.8,3.3,2022-09-03T18:03:01.005Z,2022-09-10T05:31:11Z,3754887425,141,29.1,3768314485,178,,3754887427,212,21.2,3754887421,56,Back,3754887429,213,2.2,3754887423,140,43.5,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235353,29,1,1,1,56,2kzl64gp8x37bon8tyxojqrr1,1,43.5,29.1,2022-09-03T18:03:03.197Z,2022-09-10T05:31:16Z,3754887853,213,2.2,3754887849,141,51.2,3754887851,212,19.0,3754887845,56,Back,3768314579,178,,3754887847,140,32.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235391,30,1,1,2,0,2kzl64gp8x37bon8tyxojqrr1,1,37.9,47.6,2022-09-03T18:03:07.618Z,2022-09-10T05:31:21Z,3754888079,141,3.1,3754888085,1,,3768314633,178,,3754888083,213,5.2,3754888077,140,53.7,3754888081,212,34.5,3754888075,56,Right,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235405,31,1,1,2,3,2kzl64gp8x37bon8tyxojqrr1,1,54.2,3.1,2022-09-03T18:03:10.304Z,2022-09-10T05:31:26Z,3754888169,212,10.8,3754888163,56,Right,3754888165,140,57.4,3754888171,213,1.3,3768314661,178,,3754888167,141,18.2,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235481,32,1,1,2,4,2kzl64gp8x37bon8tyxojqrr1,1,57.4,18.2,2022-09-03T18:03:10.918Z,2022-09-10T05:31:32Z,3754888559,56,Back,3754888571,213,3.2,3754888565,141,17.7,3754888561,140,44.1,3754888569,212,14.0,3768314711,178,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235527,33,1,1,2,8,2kzl64gp8x37bon8tyxojqrr1,0,44.6,19.3,2022-09-03T18:03:15.045Z,2022-09-10T05:31:38Z,3754888843,212,59.3,3754888841,141,100.0,3754888839,140,62.8,3754888831,155,,3754888837,56,Left,3754888847,1,,3768314801,178,,3754888835,196,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,3754888845,213,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
2455235707,9,5,1,2,11,7dkxxicrwn77jpdfkwpnlnnyn,1,34.3,-1.8,2022-09-03T18:03:18.570Z,2022-09-10T05:31:44Z,3754889775,347,,3754889809,233,34,3754889773,56,Back,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235529,34,5,1,2,11,2kzl64gp8x37bon8tyxojqrr1,0,65.7,101.8,2022-09-03T18:03:18.570Z,2022-09-10T05:31:44Z,3754888855,347,,3754889873,233,9,3754888853,56,Left,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235739,10,1,1,2,26,7dkxxicrwn77jpdfkwpnlnnyn,1,33.5,0,2022-09-03T18:03:33.133Z,2022-09-10T05:31:48Z,3754889951,213,0.5,3754889943,56,Right,3754889953,1,,3754889941,107,,3754889949,212,24.3,3754889947,141,16.8,3754889945,140,53.4,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235863,11,1,1,2,27,7dkxxicrwn77jpdfkwpnlnnyn,1,55.9,17,2022-09-03T18:03:34.525Z,2022-09-10T05:31:53Z,3754890569,140,66.3,3754890575,213,5.6,3768315041,388,,3754890571,141,4.1,3754890573,212,14.0,3754890567,56,Right,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235881,12,1,1,2,36,7dkxxicrwn77jpdfkwpnlnnyn,1,86.7,5.9,2022-09-03T18:03:42.965Z,2022-09-10T05:31:57Z,3760603191,20,,3754890681,213,1.7,3768315135,178,,3760603187,224,,3754890675,140,84.5,3754890669,2,,3754890677,141,43.4,3754890679,212,25.6,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,3754890671,155,3754890673,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2455235883,13,61,1,2,37,7dkxxicrwn77jpdfkwpnlnnyn,0,89.3,43.1,2022-09-03T18:03:44.314Z,2022-09-10T05:32:02Z,3768315235,178,,3754890685,56,Center,,,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235907,35,52,1,2,39,2kzl64gp8x37bon8tyxojqrr1,1,5.3,43.1,2022-09-03T18:03:46.387Z,2022-09-10T05:32:08Z,3768315327,388,,3760603287,378,,,,,,,,,,,,,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455235963,36,1,1,2,43,2kzl64gp8x37bon8tyxojqrr1,1,11.4,39.8,2022-09-03T18:03:50.658Z,2022-09-10T05:32:13Z,3754891241,287,,3754891207,213,6.0,3754891197,123,,3768315377,178,,3754891205,212,13.2,3754891203,141,34.7,3754891199,56,Back,3754891201,140,23.5,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457753991,849,43,1,2,48,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-09-03T18:03:55.604Z,2022-09-10T05:55:53Z,3768341063,144,82,3768340993,178,0,,,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455236043,37,1,1,2,48,2kzl64gp8x37bon8tyxojqrr1,1,54.8,3.6,2022-09-03T18:03:55.613Z,2022-09-10T05:32:27Z,3768315531,178,,3754891667,56,Right,3754891673,212,15.4,3754891671,141,9.1,3754891669,140,69.0,3754891675,213,0.2,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455236051,14,45,1,2,50,7dkxxicrwn77jpdfkwpnlnnyn,0,21.5,94,2022-09-03T18:03:57.155Z,2022-09-10T05:32:32Z,3754891729,285,,3754891837,233,38,3754891727,56,Back,,,,,,,,,,,,,,,,3ps4l9x2ndwkypm1y4z6h5uxh,Abdulrahman Al Obaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455236067,38,3,1,2,50,2kzl64gp8x37bon8tyxojqrr1,1,78.5,6,2022-09-03T18:03:57.155Z,2022-09-10T05:32:31Z,3768315615,178,,3760603479,464,,3754891803,233,14,3754891801,286,,3754891799,56,Right,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455236099,39,1,1,2,53,2kzl64gp8x37bon8tyxojqrr1,1,84.6,5.6,2022-09-03T18:04:00.601Z,2022-09-10T05:32:42Z,3754891961,212,8.9,3754891955,56,Right,3754891963,213,3.0,3754891957,140,76.2,3754891959,141,7.3,3768315775,178,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455236113,40,1,1,2,56,2kzl64gp8x37bon8tyxojqrr1,0,78.1,13.9,2022-09-03T18:04:02.963Z,2022-09-10T05:32:46Z,3754892423,286,,3754892029,212,3.8,3754892021,56,Right,3754892417,236,,3754892031,213,1.6,3754892419,233,15,3754892027,141,19.5,3768315869,178,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,3754892025,140,,,,,,,78.1,,,,,,,,,,,,,,,,,,,,,,
