id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2531970377,9,1,1,0,17,aekjg4wbxaixtwu4aicmiju92,1,58.9,37.6,2023-04-10T19:01:40.397Z,2023-04-10T19:24:58Z,4181455753,213,5.2,4181455749,141,6.7,4181455745,56,Right,4181455747,140,70.7,4181455751,212,24.4,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970417,10,1,1,0,24,aekjg4wbxaixtwu4aicmiju92,1,65.5,17.7,2023-04-10T19:01:46.557Z,2023-04-10T19:01:50Z,4181455953,213,1.4,4181455939,56,Center,4181455955,1,,4181455947,141,69.3,4181455951,212,35.6,4181455943,140,71.1,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970433,11,1,1,0,27,aekjg4wbxaixtwu4aicmiju92,1,71.8,68.7,2023-04-10T19:01:50.156Z,2023-04-10T19:25:11Z,4181456039,140,63.5,4181456041,141,52.6,4181456043,212,14.0,4181456037,56,Center,4181456045,213,4.0,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970447,12,1,1,0,29,aekjg4wbxaixtwu4aicmiju92,1,63.3,53.7,2023-04-10T19:01:52.124Z,2023-04-10T19:01:54Z,4181456141,140,62.7,4181456147,213,1.6,4181456145,212,28.1,4181456143,141,95.0,4181456139,56,Left,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970491,13,1,1,0,31,aekjg4wbxaixtwu4aicmiju92,1,63,96,2023-04-10T19:01:54.221Z,2023-04-10T19:01:58Z,4181456381,141,74.9,4181456379,140,53.5,4181456385,213,4.1,4181456377,56,Center,4181456383,212,17.5,,,,,,,,,,73sjrd456fd075zz1gmoutpuc,Salem Al Najdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970509,14,1,1,0,35,aekjg4wbxaixtwu4aicmiju92,0,54.3,67.4,2023-04-10T19:01:58.349Z,2023-04-10T19:02:01Z,4181456461,212,48.3,4181456459,141,15.9,4181456457,140,86.0,4181456463,213,5.5,4181456455,56,Right,4181456453,155,,4181456465,1,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970513,3,8,1,0,38,6ttwlm6op92r4670oayg5md7h,1,17.7,84.1,2023-04-10T19:02:01.040Z,2023-04-13T14:26:25Z,4186206789,15,,4186206803,385,,4181456467,56,Back,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970517,4,5,1,0,39,6ttwlm6op92r4670oayg5md7h,0,18.4,101.4,2023-04-10T19:02:02.062Z,2023-04-10T19:46:11Z,4181456491,56,Back,4181456629,233,15,4181456493,347,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970535,15,5,1,0,39,aekjg4wbxaixtwu4aicmiju92,1,81.6,-1.4,2023-04-10T19:02:02.062Z,2023-04-10T19:02:05Z,4181456587,56,Right,4181456589,347,,4181456603,233,4,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970603,16,1,1,0,45,aekjg4wbxaixtwu4aicmiju92,1,84.4,0,2023-04-10T19:02:08.255Z,2023-04-10T19:02:12Z,4181456991,141,6.4,4181456987,56,Right,4181456985,107,,4181456989,140,91.0,4181456995,213,0.7,4181456993,212,8.8,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970625,17,1,1,0,50,aekjg4wbxaixtwu4aicmiju92,0,88.2,3.4,2023-04-10T19:02:12.684Z,2023-04-10T19:02:14Z,4181457097,141,14.5,4181457095,140,78.9,4181457101,213,2.5,4181457093,56,Right,4181457099,212,12.3,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970649,5,8,1,0,53,6ttwlm6op92r4670oayg5md7h,1,22.5,87.5,2023-04-10T19:02:15.806Z,2023-04-13T14:28:22Z,4186207879,384,,4181457195,56,Back,,,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970667,6,49,1,0,54,6ttwlm6op92r4670oayg5md7h,1,25,90.8,2023-04-10T19:02:17.261Z,2023-04-10T19:02:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970673,7,3,1,0,55,6ttwlm6op92r4670oayg5md7h,0,29.1,89.1,2023-04-10T19:02:17.789Z,2023-04-13T14:28:35Z,4181457297,56,Back,4181457305,211,,4186207971,465,,4181457299,285,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970683,18,49,1,0,56,aekjg4wbxaixtwu4aicmiju92,1,58.2,12.1,2023-04-10T19:02:18.957Z,2023-04-10T19:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970741,19,1,1,0,56,aekjg4wbxaixtwu4aicmiju92,1,58.2,12.1,2023-04-10T19:02:19.117Z,2023-04-10T19:02:24Z,4181457671,56,Back,4181457677,212,41.0,4181457675,141,44.0,4181457673,140,25.1,4181457681,1,,4181457679,213,2.6,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970771,20,1,1,1,2,aekjg4wbxaixtwu4aicmiju92,1,23.5,44.3,2023-04-10T19:02:24.589Z,2023-04-10T19:25:40Z,4181457857,140,35.6,4181457863,213,5.9,4181457855,56,Back,4181457861,212,13.5,4181457859,141,37.8,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970795,21,1,1,1,4,aekjg4wbxaixtwu4aicmiju92,1,35.6,34.1,2023-04-10T19:02:27.373Z,2023-04-10T19:02:30Z,4181457999,212,22.9,4181458001,213,5.2,4181457993,140,45.7,4181457997,141,4.3,4181457989,56,Back,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970847,22,1,1,1,7,aekjg4wbxaixtwu4aicmiju92,1,45.7,6.3,2023-04-10T19:02:30.044Z,2023-04-10T19:02:36Z,4181458305,140,64.1,4181458307,141,7.5,4181458309,212,19.3,4181458303,56,Right,4181458311,213,0.0,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532864185,1036,50,1,1,10,aekjg4wbxaixtwu4aicmiju92,1,62.4,5.2,2023-04-10T19:02:32.651Z,2023-04-13T18:46:44Z,4186208565,56,Right,4186208567,286,,4186551757,233,678,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532864193,678,7,1,1,10,6ttwlm6op92r4670oayg5md7h,0,37.6,94.8,2023-04-10T19:02:32.652Z,2023-04-13T18:46:43Z,4186551749,233,1036,4186208595,285,,4186208637,383,,4186208593,56,Back,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970849,23,50,1,1,12,aekjg4wbxaixtwu4aicmiju92,1,65.2,4.8,2023-04-10T19:02:35.292Z,2023-04-10T19:25:52Z,4181458359,233,8,4181458315,56,Right,4181458317,286,,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970845,8,7,1,1,12,6ttwlm6op92r4670oayg5md7h,1,34.8,95.2,2023-04-10T19:02:35.293Z,2023-04-13T14:29:29Z,4181458301,285,,4181458299,56,Back,4181458297,167,,4186208661,385,,4181458343,233,23,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970851,9,5,1,1,13,6ttwlm6op92r4670oayg5md7h,0,34.8,101.4,2023-04-10T19:02:35.902Z,2023-04-10T19:02:39Z,4181458391,233,24,4181458319,56,Back,4181458321,347,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970857,24,5,1,1,13,aekjg4wbxaixtwu4aicmiju92,1,65.2,-1.4,2023-04-10T19:02:35.902Z,2023-04-10T19:46:11Z,4181458365,56,Right,4181458383,233,9,4181458367,347,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970905,25,1,1,1,18,aekjg4wbxaixtwu4aicmiju92,1,64.7,0,2023-04-10T19:02:41.101Z,2023-04-10T19:26:00Z,4181458689,213,2.7,4181556345,189,,4181458683,140,45.0,4181458691,1,,4181458685,141,12.8,4181458679,107,,4181458681,56,Back,4181458687,212,22.9,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970931,26,1,1,1,22,aekjg4wbxaixtwu4aicmiju92,1,45.8,8.7,2023-04-10T19:02:45.005Z,2023-04-10T19:02:46Z,4181458861,1,,4181458859,213,1.8,4181458851,56,Back,4181458853,140,37.6,4181458857,212,37.2,4181458855,141,61.9,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970947,27,1,1,1,23,aekjg4wbxaixtwu4aicmiju92,1,37.6,61.9,2023-04-10T19:02:46.300Z,2023-04-10T19:02:48Z,4181458959,213,0.0,4181458951,56,Center,4181458953,140,59.7,4181458957,212,23.2,4181458955,141,63.2,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970969,28,1,1,1,25,aekjg4wbxaixtwu4aicmiju92,1,59.7,63.2,2023-04-10T19:02:48.141Z,2023-04-10T19:26:08Z,4181459091,141,34.2,4181459087,56,Back,4181459089,140,34.4,4181459095,213,3.8,4181459097,1,,4181459093,212,33.1,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531970987,29,1,1,1,28,aekjg4wbxaixtwu4aicmiju92,1,34.6,34.1,2023-04-10T19:02:50.700Z,2023-04-10T19:02:53Z,4181459231,140,41.8,4181459237,213,5.2,4181459229,56,Back,4181459235,212,15.5,4181459233,141,14.2,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971013,30,1,1,1,30,aekjg4wbxaixtwu4aicmiju92,1,45.1,12.5,2023-04-10T19:02:53.277Z,2023-04-10T19:02:56Z,4181459371,212,17.1,4181459369,141,20.9,4181459367,140,60.4,4181459365,56,Right,4181459373,213,0.3,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971025,31,1,1,1,34,aekjg4wbxaixtwu4aicmiju92,1,60.7,20.9,2023-04-10T19:02:56.604Z,2023-04-10T19:02:58Z,4181459439,140,55.3,4181459441,141,28.1,4181459443,212,7.5,4181459437,56,Center,4181459445,213,2.4,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971029,32,1,1,1,35,aekjg4wbxaixtwu4aicmiju92,1,55.3,28.1,2023-04-10T19:02:58.428Z,2023-04-10T19:02:59Z,4181459473,213,4.3,4181459465,56,Right,4181459467,140,50.1,4181459469,141,10.2,4181459471,212,13.3,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971035,33,1,1,1,36,aekjg4wbxaixtwu4aicmiju92,1,50.1,10.2,2023-04-10T19:02:59.373Z,2023-04-10T19:03:00Z,4181459525,212,24.6,4181459527,213,2.3,4181459519,56,Back,4181459521,140,34.1,4181459523,141,36.7,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971051,34,1,1,1,38,aekjg4wbxaixtwu4aicmiju92,1,34.1,36.7,2023-04-10T19:03:00.605Z,2023-04-10T19:03:02Z,4181459625,141,53.4,4181459621,56,Back,4181459627,212,16.5,4181459629,213,0.8,4181459623,140,45.5,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971067,35,1,1,1,39,aekjg4wbxaixtwu4aicmiju92,1,45.5,53.4,2023-04-10T19:03:02.365Z,2023-04-10T19:46:32Z,4181459711,140,61.3,4181459717,213,0.2,4181459715,212,17.0,4181459709,56,Center,4181459713,141,58.7,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971103,36,1,1,1,42,aekjg4wbxaixtwu4aicmiju92,1,61.4,57,2023-04-10T19:03:05.180Z,2023-04-10T19:46:33Z,4181459917,212,6.1,4181459915,141,48.6,4181459913,140,63.3,4181459911,56,Center,4181459919,213,5.0,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971129,37,1,1,1,46,aekjg4wbxaixtwu4aicmiju92,1,62.6,47.4,2023-04-10T19:03:08.684Z,2023-04-10T19:03:10Z,4181460033,140,60.6,4181460039,213,4.6,4181460031,56,Right,4181460037,212,24.3,4181460035,141,11.8,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971147,38,1,1,1,48,aekjg4wbxaixtwu4aicmiju92,1,60.6,11.8,2023-04-10T19:03:10.540Z,2023-04-10T19:03:12Z,4181460121,213,5.8,4181460119,212,12.6,4181460113,56,Right,4181460115,140,71.2,4181460117,141,3.0,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971153,39,1,1,1,49,aekjg4wbxaixtwu4aicmiju92,0,71.2,3.7,2023-04-10T19:03:11.917Z,2023-04-10T19:03:22Z,4181460677,286,,4181460151,56,Right,4181460673,233,11,4181460159,213,0.3,4181460671,236,,4181460157,212,6.4,4181460155,141,6.9,4181460153,140,76.9,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971231,11,74,1,1,49,6ttwlm6op92r4670oayg5md7h,1,29.8,96.6,2023-04-10T19:03:11.918Z,2023-04-10T19:45:36Z,4181460543,285,,4181460539,56,Back,4181460757,233,39,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971225,10,5,1,1,51,6ttwlm6op92r4670oayg5md7h,0,34.2,101.6,2023-04-10T19:03:13.565Z,2023-04-10T19:03:24Z,4181460837,233,40,4181460515,347,,4181460513,56,Back,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971175,40,5,1,1,51,aekjg4wbxaixtwu4aicmiju92,1,65.8,-1.6,2023-04-10T19:03:13.565Z,2023-04-10T19:46:11Z,4181460255,56,Right,4181460779,233,10,4181460257,347,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971321,41,1,1,2,1,aekjg4wbxaixtwu4aicmiju92,1,68,0,2023-04-10T19:03:23.644Z,2023-04-10T19:03:27Z,4181461055,212,14.7,4181461039,107,,4181461043,56,Right,4181461051,141,19.6,4181461059,213,1.9,4181461047,140,64.1,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971349,42,1,1,2,4,aekjg4wbxaixtwu4aicmiju92,1,54.7,28.7,2023-04-10T19:03:27.309Z,2023-04-10T19:03:29Z,4181461237,189,,4181461191,141,39.3,4181461187,56,Back,4181461195,213,2.7,4181461189,140,39.0,4181461193,212,18.0,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971389,43,1,1,2,7,aekjg4wbxaixtwu4aicmiju92,1,38,40.8,2023-04-10T19:03:29.868Z,2023-04-10T19:03:31Z,4181461379,140,51.5,4181461381,141,14.2,4181461383,212,23.0,4181461377,56,Right,4181461385,213,5.4,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971419,44,1,1,2,9,aekjg4wbxaixtwu4aicmiju92,1,53.6,13.4,2023-04-10T19:03:31.548Z,2023-04-10T19:03:33Z,4181461521,212,19.1,4181461519,141,13.8,4181461515,56,Right,4181461523,213,0.0,4181461517,140,71.8,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531971449,45,1,1,2,10,aekjg4wbxaixtwu4aicmiju92,1,71.8,13.8,2023-04-10T19:03:33.452Z,2023-04-10T19:03:36Z,4181461695,213,2.5,4181461689,141,30.0,4181461685,56,Center,4181461687,140,58.1,4181461691,212,18.1,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
