id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2539878323,9,1,1,0,17,d47tf49ishm9qnfd8zyc8wv0j,0,29.8,80.8,2023-04-27T16:01:27.436Z,2023-04-27T16:01:31Z,4230133711,56,Left,4230133717,212,24.4,4230133715,141,96.5,4230133713,140,50.7,4230133709,155,,4230133719,213,0.5,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878325,3,49,1,0,21,f0zsn74nz0o01gr30weun240i,1,41.3,8.5,2023-04-27T16:01:31.114Z,2023-04-27T16:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878329,4,1,1,0,22,f0zsn74nz0o01gr30weun240i,0,39.7,8.5,2023-04-27T16:01:32.459Z,2023-04-27T16:01:33Z,4230133763,1,,4230133753,56,Right,4230133757,141,0.0,4230133755,140,59.8,4230133759,212,22.0,4230133751,157,,4230133761,213,6.0,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878331,5,5,1,0,23,f0zsn74nz0o01gr30weun240i,0,60,-0.7,2023-04-27T16:01:32.718Z,2023-04-27T16:06:41Z,4230133767,56,Right,4230133797,233,10,4230133769,347,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878335,10,5,1,0,23,d47tf49ishm9qnfd8zyc8wv0j,1,40,100.7,2023-04-27T16:01:32.718Z,2023-04-27T16:01:34Z,4230133783,56,Back,4230133787,233,5,4230133785,347,,,,,,,,,,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878341,11,1,1,0,29,d47tf49ishm9qnfd8zyc8wv0j,1,40.7,100,2023-04-27T16:01:39.072Z,2023-04-27T16:59:47Z,4230133911,140,46.8,4230133915,212,10.6,4230133917,213,5.4,4230133913,141,89.4,4230133909,56,Back,4230133907,107,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878347,12,1,1,0,34,d47tf49ishm9qnfd8zyc8wv0j,1,41.1,80.8,2023-04-27T16:01:44.525Z,2023-04-27T16:01:48Z,4230133939,212,21.9,4230133941,213,4.8,4230133933,56,Back,4230133937,141,48.7,4230133935,140,42.9,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878355,13,1,1,0,38,d47tf49ishm9qnfd8zyc8wv0j,1,43.6,47.8,2023-04-27T16:01:48.573Z,2023-04-27T16:01:52Z,4230133989,140,44.5,4230133991,141,13.7,4230133993,212,23.2,4230133995,213,4.8,4230133987,56,Back,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878363,14,1,1,0,42,d47tf49ishm9qnfd8zyc8wv0j,1,39.7,10.3,2023-04-27T16:01:52.333Z,2023-04-27T16:01:55Z,4230134033,140,12.9,4230134037,212,36.7,4230134035,141,44.9,4230134041,1,,4230134031,56,Back,4230134039,213,2.4,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878375,15,1,1,0,46,d47tf49ishm9qnfd8zyc8wv0j,1,13.1,44.9,2023-04-27T16:01:55.821Z,2023-04-27T16:02:00Z,4230134093,141,97.5,4230134097,213,1.0,4230134095,212,43.9,4230134089,56,Back,4230134091,140,37.4,4230134087,155,,4230134099,1,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878377,16,1,1,0,49,d47tf49ishm9qnfd8zyc8wv0j,0,37.4,97.5,2023-04-27T16:01:59.015Z,2023-04-27T16:02:13Z,4230134109,141,89.4,4230134113,213,3.9,4230134111,212,8.1,4230134105,56,Back,4230134107,140,31.8,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878373,6,49,1,0,50,f0zsn74nz0o01gr30weun240i,1,67,6.7,2023-04-27T16:01:59.801Z,2023-04-27T16:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878383,7,1,1,0,52,f0zsn74nz0o01gr30weun240i,0,67.1,11.6,2023-04-27T16:02:02.169Z,2023-04-27T16:02:02Z,4230134161,212,14.6,4230134159,141,26.3,4230134157,140,77.2,4230134155,56,Center,4230134153,155,,4230134163,213,0.8,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878389,17,49,1,0,53,d47tf49ishm9qnfd8zyc8wv0j,1,22.5,77,2023-04-27T16:02:03.364Z,2023-04-27T16:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878403,18,1,1,0,53,d47tf49ishm9qnfd8zyc8wv0j,0,22.5,77,2023-04-27T16:02:03.532Z,2023-04-27T16:02:09Z,4230134265,212,11.9,4230134267,213,0.2,4230134263,141,80.2,4230134261,140,33.6,4230134259,56,Back,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878393,8,49,1,0,56,f0zsn74nz0o01gr30weun240i,1,64.8,17,2023-04-27T16:02:05.882Z,2023-04-27T16:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878425,9,1,1,0,56,f0zsn74nz0o01gr30weun240i,1,64.8,17,2023-04-27T16:02:05.977Z,2023-04-27T16:02:14Z,4230134429,212,63.7,4230134419,155,,4230134421,196,,4230134433,1,,4230134431,213,1.0,4230134425,140,97.4,4230134423,56,Left,4230134427,141,96.0,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878429,10,1,1,1,4,f0zsn74nz0o01gr30weun240i,1,86.1,91.4,2023-04-27T16:02:14.362Z,2023-04-27T16:02:17Z,4230134519,140,78.3,4230134521,141,66.5,4230134517,56,Center,4230134523,212,18.8,4230134525,213,4.3,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878451,11,1,1,1,8,f0zsn74nz0o01gr30weun240i,0,78.3,66.5,2023-04-27T16:02:17.641Z,2023-04-27T16:02:19Z,4230134589,56,Center,4230134591,140,100.0,4230134597,213,0.3,4230134593,141,77.6,4230134595,212,25.3,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878455,12,5,1,1,8,f0zsn74nz0o01gr30weun240i,0,101.5,75.6,2023-04-27T16:02:18.461Z,2023-04-27T16:06:42Z,4230134611,233,19,4230134605,346,,4230134603,56,Center,,,,,,,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878439,19,5,1,1,8,d47tf49ishm9qnfd8zyc8wv0j,1,-1.5,24.4,2023-04-27T16:02:18.461Z,2023-04-27T16:02:19Z,4230134607,233,12,4230134555,56,Back,4230134557,346,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878483,20,1,1,1,19,d47tf49ishm9qnfd8zyc8wv0j,1,3.9,46.3,2023-04-27T16:02:28.828Z,2023-04-27T16:02:31Z,4230134757,213,1.3,4230134753,141,65.2,4230134755,212,13.5,4230134751,140,7.7,4230134749,56,Back,4230134747,124,,4230134761,237,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878495,21,1,1,1,21,d47tf49ishm9qnfd8zyc8wv0j,1,8,66,2023-04-27T16:02:30.940Z,2023-04-27T16:02:33Z,4230134831,140,21.2,4230134833,141,95.4,4230134835,212,24.3,4230134837,213,1.0,4230134829,56,Back,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878509,22,1,1,1,24,d47tf49ishm9qnfd8zyc8wv0j,0,23.1,95.3,2023-04-27T16:02:33.838Z,2023-04-27T17:00:41Z,4230134907,140,38.3,4230134905,56,Back,4230134911,212,16.4,4230134913,213,0.2,4230134909,141,100.0,,,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878521,13,5,1,1,26,f0zsn74nz0o01gr30weun240i,1,59,-1.2,2023-04-27T16:02:36.286Z,2023-04-27T16:06:42Z,4230134967,56,Right,4230134983,233,23,4230134969,347,,,,,,,,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878511,23,5,1,1,26,d47tf49ishm9qnfd8zyc8wv0j,0,41,101.2,2023-04-27T16:02:36.286Z,2023-04-27T16:02:39Z,4230134987,233,13,4230134917,347,,4230134915,56,Back,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878531,14,1,1,1,29,f0zsn74nz0o01gr30weun240i,1,56.4,0,2023-04-27T16:02:38.906Z,2023-04-27T16:02:41Z,4230135019,141,8.8,4230135021,212,7.1,4230135017,140,54.7,4230135013,107,,4230135015,56,Right,4230135023,213,1.8,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878547,15,1,1,1,31,f0zsn74nz0o01gr30weun240i,1,54.9,10.4,2023-04-27T16:02:41.113Z,2023-04-27T16:02:46Z,4230135141,141,41.5,4230135137,56,Back,4230135145,213,2.2,4230135143,212,26.6,4230135139,140,39.5,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878553,16,1,1,1,36,f0zsn74nz0o01gr30weun240i,1,40.3,62.4,2023-04-27T16:02:46.505Z,2023-04-27T16:02:49Z,4230135187,141,66.6,4230135185,140,54.2,4230135183,56,Center,4230135189,212,14.9,4230135191,213,0.2,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878555,17,1,1,1,39,f0zsn74nz0o01gr30weun240i,1,54.2,66.8,2023-04-27T16:02:48.905Z,2023-04-27T16:02:50Z,4230135199,56,Center,4230135203,141,59.4,4230135205,212,5.1,4230135207,213,4.9,4230135201,140,55.2,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878567,18,1,1,1,40,f0zsn74nz0o01gr30weun240i,1,55.2,59.4,2023-04-27T16:02:49.865Z,2023-04-27T17:05:05Z,4230201117,155,,4230135271,141,81.6,4230135273,212,23.1,4230135275,213,0.7,4230135269,140,71.9,4230135267,56,Left,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878569,19,43,1,1,43,f0zsn74nz0o01gr30weun240i,1,0,0,2023-04-27T16:02:53.304Z,2023-04-27T16:03:19Z,4230135281,286,0,4230135761,144,3,4230135279,56,Center,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878575,20,61,1,1,44,f0zsn74nz0o01gr30weun240i,0,77.3,74.6,2023-04-27T16:02:54.345Z,2023-04-27T16:03:20Z,4230135299,56,Center,,,,,,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878577,24,49,1,1,47,d47tf49ishm9qnfd8zyc8wv0j,1,22.7,23.1,2023-04-27T16:02:57.084Z,2023-04-27T16:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878587,25,1,1,1,47,d47tf49ishm9qnfd8zyc8wv0j,1,22.7,23.1,2023-04-27T16:02:57.277Z,2023-04-27T17:01:52Z,4230135365,213,0.2,4230135363,212,20.1,4230135359,140,41.5,4230135361,141,28.5,4230135357,56,Back,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878591,26,1,1,1,49,d47tf49ishm9qnfd8zyc8wv0j,1,41.5,28.5,2023-04-27T16:02:58.909Z,2023-04-27T16:03:01Z,4230135403,140,34.2,4230135407,141,29.4,4230135401,56,Back,4230135415,213,3.1,4230135413,212,7.7,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878617,27,2,1,1,51,d47tf49ishm9qnfd8zyc8wv0j,1,34.2,29.4,2023-04-27T16:03:00.988Z,2023-04-27T17:02:03Z,4230135589,56,Right,4230135591,140,73.8,4230135593,141,12.5,4230135585,7,2ycm47qi7qr17i31a8f6oq9gq,4230135587,1,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878601,21,55,1,1,51,f0zsn74nz0o01gr30weun240i,1,36.8,70.1,2023-04-27T16:03:00.989Z,2023-04-27T16:10:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878735,22,27,1,2,37,f0zsn74nz0o01gr30weun240i,1,0,0,2023-04-27T16:03:46.721Z,2023-04-27T16:06:49Z,4230136357,41,Injury,4230136359,53,3s3rnrrv8i4rb0x7vaa5mhvpx,4230139601,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879265,38,27,1,2,37,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-04-27T16:03:46.721Z,2023-04-27T16:06:50Z,4230139605,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539878965,23,28,1,4,4,f0zsn74nz0o01gr30weun240i,1,0,0,2023-04-27T16:05:14.555Z,2023-04-27T16:06:50Z,4230139621,233,39,4230137729,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879271,39,28,1,4,4,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-04-27T16:05:14.555Z,2023-04-27T16:06:50Z,4230139577,55,38,4230139625,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879013,24,1,1,4,23,f0zsn74nz0o01gr30weun240i,1,36.9,67.5,2023-04-27T16:05:33.496Z,2023-04-28T10:28:00Z,4230138029,141,52.1,4231448285,189,,4230138025,56,Back,4230138027,140,21.9,4230138023,241,,4230138031,212,18.9,4230138033,213,3.7,4230138021,5,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879031,25,1,1,4,24,f0zsn74nz0o01gr30weun240i,1,21.9,52.1,2023-04-27T16:05:34.520Z,2023-04-27T17:00:34Z,4230138119,140,26.2,4230138121,141,66.0,4230138123,212,10.5,4230138125,213,1.1,4230138117,56,Back,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879053,26,1,1,4,27,f0zsn74nz0o01gr30weun240i,1,26.5,68.9,2023-04-27T16:05:37.368Z,2023-04-27T16:05:43Z,4230138235,213,4.2,4230138233,212,30.9,4230138223,56,Back,4230138225,140,11.9,4230138229,141,29.5,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879061,27,1,1,4,33,f0zsn74nz0o01gr30weun240i,0,18.4,18.7,2023-04-27T16:05:42.647Z,2023-04-27T16:05:44Z,4230138287,155,,4230138299,1,,4230138297,213,6.2,4230138295,212,41.9,4230138293,141,16.6,4230138289,56,Right,4230138291,140,58.3,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879069,28,1,1,4,35,d47tf49ishm9qnfd8zyc8wv0j,1,41.5,86.5,2023-04-27T16:05:45.228Z,2023-04-27T16:05:48Z,4230138361,140,52.5,4230138359,56,Left,4230138367,213,0.3,4230138363,141,92.4,4230138365,212,12.2,4230138357,3,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539879073,29,49,1,4,38,d47tf49ishm9qnfd8zyc8wv0j,1,47.8,96,2023-04-27T16:05:48.203Z,2023-04-27T16:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
