id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2496376527,12,1,1,0,41,c9swyor08g9pedxpe3n321svu,1,18.7,13.1,2023-01-10T17:30:56.713Z,2023-01-19T12:30:33Z,3972645497,213,2.4,3972645491,140,9.5,3972645489,56,Back,3984458853,178,,3972645495,212,13.0,3972645493,141,26.0,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376543,13,1,1,0,43,c9swyor08g9pedxpe3n321svu,1,9.5,26,2023-01-10T17:30:58.586Z,2023-01-19T12:30:39Z,3972645567,140,10.9,3984458899,178,,3972645573,213,1.5,3972645569,141,61.7,3972645571,212,24.3,3972645565,56,Back,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376581,14,1,1,0,47,c9swyor08g9pedxpe3n321svu,1,18.6,66.2,2023-01-10T17:31:03.002Z,2023-01-19T12:30:44Z,3972645769,140,27.2,3972645771,141,80.7,3984458943,178,,3972645773,212,13.4,3972645775,213,0.8,3972645767,56,Back,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376585,15,1,1,0,50,c9swyor08g9pedxpe3n321svu,1,31.4,81,2023-01-10T17:31:05.759Z,2023-01-19T12:30:59Z,3972645795,140,44.4,3972645799,212,14.9,3972645793,56,Back,3984459069,178,,3972645797,141,89.9,3972645801,213,0.4,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376589,16,1,1,0,53,c9swyor08g9pedxpe3n321svu,1,44.3,89.9,2023-01-10T17:31:08.372Z,2023-01-19T12:31:04Z,3972645825,213,3.9,3972645817,56,Back,3972645823,212,8.5,3984459111,178,,3972645819,140,38.6,3972645821,141,81.0,,,,,,,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376601,17,1,1,1,0,c9swyor08g9pedxpe3n321svu,1,38.6,80.7,2023-01-10T17:31:15.219Z,2023-01-19T12:31:10Z,3972645897,213,6.0,3972645891,140,60.2,3972645893,141,72.2,3984459127,178,,3972645889,56,Center,3972645895,212,23.4,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376603,18,4,1,1,1,c9swyor08g9pedxpe3n321svu,1,60.6,69.8,2023-01-10T17:31:16.759Z,2023-01-19T12:31:16Z,3972645933,233,11,3972645901,13,,3972645907,265,,3972645903,56,Center,3972645905,152,,3972645909,286,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376605,11,4,1,1,1,6ttwlm6op92r4670oayg5md7h,0,39.4,30.2,2023-01-10T17:31:16.760Z,2023-01-19T12:31:15Z,3972645913,56,Back,3972645949,233,18,3984459139,178,,3972645917,265,,3972645919,285,,3972645911,13,,3972645915,152,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376653,19,1,1,1,15,c9swyor08g9pedxpe3n321svu,1,60.1,72.5,2023-01-10T17:31:30.444Z,2023-01-19T12:31:28Z,3984459209,178,,3972646215,141,56.7,3972646219,213,4.2,3972646213,140,54.8,3972646209,152,,3972711029,189,,3972646217,212,12.1,3972646211,56,Center,2lkra7wic5b481l7qybjh8lx,A. Carrillo,3972646207,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376661,20,1,1,1,16,c9swyor08g9pedxpe3n321svu,1,54.8,56.7,2023-01-10T17:31:31.826Z,2023-01-19T12:31:34Z,3972646273,213,4.7,3972646267,140,54.7,3984459269,178,,3972646269,141,32.3,3972646271,212,16.6,3972646265,56,Center,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376669,21,1,1,1,19,c9swyor08g9pedxpe3n321svu,1,54.8,32,2023-01-10T17:31:34.033Z,2023-01-19T12:31:38Z,3972646347,213,4.7,3972646341,140,55.0,3972646339,56,Right,3984459325,178,,3972646345,212,16.1,3972646343,141,8.3,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376673,22,1,1,1,21,c9swyor08g9pedxpe3n321svu,1,55,8.3,2023-01-10T17:31:36.348Z,2023-01-19T12:31:43Z,3984459383,178,,3972646369,140,43.0,3972646371,141,33.7,3972646373,212,21.4,3972646367,56,Back,3972646375,213,2.2,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376681,23,1,1,1,24,c9swyor08g9pedxpe3n321svu,1,43,33.7,2023-01-10T17:31:39.476Z,2023-01-19T12:31:48Z,3972646423,140,45.1,3972646429,213,1.5,3972646425,141,71.9,3972646421,56,Back,3984459441,178,,3972646427,212,26.1,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376699,24,1,1,1,27,c9swyor08g9pedxpe3n321svu,1,45.1,71.9,2023-01-10T17:31:42.152Z,2023-01-19T12:31:53Z,3972646513,140,53.2,3984459495,178,,3972646519,213,1.0,3972646515,141,91.5,3972646511,56,Left,3972646517,212,15.8,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376721,25,1,1,1,28,c9swyor08g9pedxpe3n321svu,1,55.1,91.5,2023-01-10T17:31:43.648Z,2023-01-19T12:31:57Z,3972646645,212,11.0,3972646639,56,Left,3972646643,141,94.7,3984459555,178,,3972646647,213,0.2,3972646641,140,65.4,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376747,26,1,1,1,30,c9swyor08g9pedxpe3n321svu,1,67.7,91.8,2023-01-10T17:31:45.363Z,2023-01-19T12:32:04Z,3972646775,140,92.4,3972646779,212,27.9,3972646781,213,5.9,3972646773,56,Center,3984459579,178,,3972646777,141,76.7,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376757,27,1,1,1,35,c9swyor08g9pedxpe3n321svu,1,92.4,76.7,2023-01-10T17:31:50.349Z,2023-01-25T14:24:51Z,3972646835,155,,3994456461,195,,3972646843,212,28.4,3972647411,210,13,3972646839,140,87.4,3972646845,213,4.5,3972647413,154,,3972646837,56,Center,27jg2mdzgw4bt7l4215hq12sq,Hamad Al Yami,3984459639,178,1,3972646841,141,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376759,28,13,1,1,37,c9swyor08g9pedxpe3n321svu,1,89.7,41.7,2023-01-10T17:31:52.429Z,2023-01-25T14:24:51Z,3972711275,147,49.1,3974415335,17,,3972647435,230,98.4,3972647423,154,,3972647429,102,38.0,3972646947,20,,3972711269,328,,3972711271,153,,1jfxkmks9lci345fiz9z2gfl5,Michael,3972647431,103,,3972647425,55,27,26.4,3972711273,146,93.7,3972646851,22,3972647437,231,46.9,3972647421,29,3986685843,178,3972647419,75,3972646855,56,Center,,,,,,,,,,,,,
2496376767,29,61,1,1,37,c9swyor08g9pedxpe3n321svu,1,90,43.4,2023-01-10T17:31:52.651Z,2023-01-19T12:32:54Z,3972646901,56,Center,3984459967,178,,3984459965,21,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376749,12,5,1,1,38,6ttwlm6op92r4670oayg5md7h,1,-1.4,56.2,2023-01-10T17:31:53.728Z,2023-01-19T12:32:58Z,3972710589,233,30,3972646787,346,,3972646785,56,Back,,,,,,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376771,30,5,1,1,38,c9swyor08g9pedxpe3n321svu,0,101.4,43.8,2023-01-10T17:31:53.728Z,2023-01-19T12:32:58Z,3972710593,233,12,3972646917,56,Center,3972646919,346,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376895,13,1,1,2,8,6ttwlm6op92r4670oayg5md7h,0,3.5,54.6,2023-01-10T17:32:23.178Z,2023-01-19T12:33:17Z,3972647565,1,,3972647557,140,61.0,3972647563,213,0.3,3972647585,189,,3972647561,212,63.2,3972647559,141,82.3,3972647555,56,Left,3972647567,74,,d21tm0cmhxpy6rq71iyu5yzf9,Ahmad Al Harbi,3972647553,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496387769,498,61,1,2,8,c9swyor08g9pedxpe3n321svu,1,41.3,28.1,2023-01-10T17:32:23.367Z,2023-01-19T12:33:24Z,3972711461,189,,3972711459,56,Back,3984460175,178,,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498622979,672,67,1,2,9,6ttwlm6op92r4670oayg5md7h,1,38.3,91.1,2023-01-10T17:32:24.301Z,2023-01-21T10:08:19Z,3984485969,233,1150,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498622977,1150,67,1,2,9,c9swyor08g9pedxpe3n321svu,0,61.7,8.9,2023-01-10T17:32:24.302Z,2023-01-19T13:12:12Z,3984485981,233,672,,,,,,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496378951,68,1,1,2,9,6ttwlm6op92r4670oayg5md7h,0,37.9,87.4,2023-01-10T17:32:24.334Z,2023-01-25T14:26:21Z,3994457571,213,5.6,3994457569,212,32.4,3994457565,140,62.1,3994457563,157,,3994457723,178,,3972659077,56,Center,3994457567,141,57.9,3994457573,1,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376901,31,49,1,2,12,c9swyor08g9pedxpe3n321svu,1,31.7,52.5,2023-01-10T17:32:27.047Z,2023-01-19T12:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376925,32,1,1,2,14,c9swyor08g9pedxpe3n321svu,1,31.3,51.6,2023-01-10T17:32:29.520Z,2023-01-19T12:33:44Z,3972647701,140,31.9,3972647707,213,4.8,3972647699,56,Back,3984460323,178,,3972647705,212,6.1,3972647703,141,42.7,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376951,33,1,1,2,17,c9swyor08g9pedxpe3n321svu,1,35,41.5,2023-01-10T17:32:32.812Z,2023-01-19T12:33:48Z,3972647831,56,Back,3972647837,212,14.9,3984460363,178,,3972647835,141,62.6,3972647839,213,1.3,3972647833,140,38.9,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376961,34,1,1,2,21,c9swyor08g9pedxpe3n321svu,1,39,61.7,2023-01-10T17:32:36.043Z,2023-01-19T12:33:51Z,3972647907,213,4.8,3972647901,140,43.4,3972647903,141,11.8,3972647899,56,Back,3984460385,178,,3972647905,212,34.2,3972647909,1,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376973,35,1,1,2,23,c9swyor08g9pedxpe3n321svu,1,43.4,11.8,2023-01-10T17:32:38.586Z,2023-01-19T12:33:59Z,3972647969,56,Back,3972647971,140,35.4,3972647977,213,3.2,3972647973,141,11.5,3972647975,212,8.4,3984460411,178,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376983,36,1,1,2,27,c9swyor08g9pedxpe3n321svu,1,25.4,9.4,2023-01-10T17:32:42.848Z,2023-01-19T12:34:17Z,3972648031,140,10.0,3972648037,213,2.4,3972648035,212,21.2,3972648029,56,Back,3972648033,141,29.5,3984460487,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496376987,37,1,1,2,29,c9swyor08g9pedxpe3n321svu,0,10,29.5,2023-01-10T17:32:44.991Z,2023-01-19T12:34:20Z,3972648059,141,18.2,3972648061,212,25.3,3972648055,56,Back,3972648053,155,,3972648057,140,33.0,3984460521,178,,3972648063,213,6.0,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496377005,14,49,1,2,32,6ttwlm6op92r4670oayg5md7h,1,68.9,77,2023-01-10T17:32:47.056Z,2023-01-19T12:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
