id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value
2495505113,365,7,1,0,11,dbhdov3cc47kcr1hjg5qr5qg7,1,74.4,92.4,2023-01-07T12:30:50.799Z,2023-01-13T05:45:11Z,3972511595,385,,3968060415,233,358,3975009035,178,,3968060413,286,,3968060411,56,Left,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505025,359,5,1,0,11,ebcxfnmnxrxvv6lcjsahgd38j,1,25.4,-1.4,2023-01-07T12:30:51.552Z,2023-01-13T05:45:17Z,3968059895,56,Back,3968059897,347,,3968060055,233,364,,,,,,,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505047,364,5,1,0,11,dbhdov3cc47kcr1hjg5qr5qg7,0,74.6,101.4,2023-01-07T12:30:51.552Z,2023-01-13T05:45:16Z,3968060013,347,,3968060011,56,Left,3968060031,233,359,,,,,,,,,,,,,,,,d5sexeurir6iq57sqk1d2xrs9,Hasan Gazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506023,368,1,1,0,16,ebcxfnmnxrxvv6lcjsahgd38j,1,22.8,0,2023-01-07T12:30:56.047Z,2023-01-13T05:45:20Z,3968064843,141,26.6,3968064839,56,Back,3968064847,213,1.6,3968064841,140,21.4,3968065307,107,,3968064845,212,18.9,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506043,369,1,1,0,19,ebcxfnmnxrxvv6lcjsahgd38j,1,22.3,30.2,2023-01-07T12:30:59.240Z,2023-01-13T07:08:57Z,3968064927,56,Back,3968064933,212,25.2,3968064931,141,67.3,3975025421,178,,3968064929,140,23.2,3968064935,213,1.5,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506091,371,1,1,0,26,ebcxfnmnxrxvv6lcjsahgd38j,1,36.6,93.7,2023-01-07T12:31:06.078Z,2023-01-13T07:09:03Z,3968065253,141,66.8,3968065251,140,24.1,3968065257,213,4.1,3975025437,178,,3968065255,212,22.5,3968065249,56,Back,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506269,372,1,1,0,29,ebcxfnmnxrxvv6lcjsahgd38j,1,24.7,73.9,2023-01-07T12:31:08.745Z,2023-01-13T07:09:06Z,3968066233,140,37.2,3968066237,212,13.6,3968066231,56,Back,3975025451,178,,3968066239,213,6.0,3968066235,141,68.5,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506317,373,1,1,0,33,ebcxfnmnxrxvv6lcjsahgd38j,1,35.4,66.6,2023-01-07T12:31:12.832Z,2023-01-13T07:09:10Z,3968066535,212,31.2,3968066529,56,Back,3968066531,140,36.2,3968066537,213,4.7,3975025479,178,,3968066533,141,20.8,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506067,370,43,1,0,34,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-01-07T12:31:13.730Z,2023-01-07T13:28:46Z,3968065987,144,1,3968065051,56,Back,3968065057,212,21.4,3968065053,140,36.8,3968065059,213,0.9,3968065055,141,95.2,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506333,374,1,1,0,40,ebcxfnmnxrxvv6lcjsahgd38j,1,45.3,18.4,2023-01-07T12:31:19.760Z,2023-01-13T07:09:15Z,3975025499,178,,3968066639,56,Back,3968066643,141,48.4,3968066641,140,26.4,3968066645,212,28.5,3968066647,213,2.3,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506349,375,1,1,0,44,ebcxfnmnxrxvv6lcjsahgd38j,1,27.1,47.9,2023-01-07T12:31:23.759Z,2023-01-13T07:09:18Z,3975025519,178,,3968066743,140,37.5,3968066741,56,Back,3968066747,212,23.5,3968066749,213,1.1,3968066745,141,78.5,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506365,376,1,1,0,49,ebcxfnmnxrxvv6lcjsahgd38j,0,50.5,79,2023-01-07T12:31:29.226Z,2023-01-13T07:09:21Z,3968066835,213,5.2,3968066829,140,76.0,3968066825,196,,3975025533,178,,3968066831,141,0.0,3968066823,155,,3968066837,1,,3968066827,56,Right,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,3968066833,212,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505213,366,5,1,0,53,dbhdov3cc47kcr1hjg5qr5qg7,1,24,101.4,2023-01-07T12:31:32.952Z,2023-01-13T07:09:28Z,3968067127,233,377,3968060923,347,,3968060921,56,Back,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506413,377,5,1,0,53,ebcxfnmnxrxvv6lcjsahgd38j,0,76,-1.4,2023-01-07T12:31:32.952Z,2023-01-13T07:09:28Z,3968067105,56,Right,3968067155,233,366,3968067107,347,,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505289,367,1,1,1,16,dbhdov3cc47kcr1hjg5qr5qg7,0,24.9,100,2023-01-07T12:31:56.017Z,2023-01-13T07:09:47Z,3968061335,141,94.2,3968061339,213,5.9,3968061399,107,,3968061337,212,13.9,3968061331,56,Back,3968061333,140,37.2,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506453,378,8,1,1,17,ebcxfnmnxrxvv6lcjsahgd38j,1,56.3,15,2023-01-07T12:31:57.338Z,2023-01-13T07:11:37Z,3975025815,388,,3972512105,385,,3968067383,56,Right,3968067413,15,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505333,368,5,1,1,19,dbhdov3cc47kcr1hjg5qr5qg7,1,43.8,101,2023-01-07T12:31:58.936Z,2023-01-13T07:11:40Z,3968061547,56,Back,3968061549,347,,3968067553,233,379,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506485,379,5,1,1,19,ebcxfnmnxrxvv6lcjsahgd38j,0,56.2,-1,2023-01-07T12:31:58.936Z,2023-01-13T07:11:39Z,3968067557,233,368,3968067513,56,Right,3968067515,347,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505411,369,1,1,1,36,dbhdov3cc47kcr1hjg5qr5qg7,0,43.6,100,2023-01-07T12:32:16.665Z,2023-01-13T07:11:47Z,3968061953,213,5.8,3968061947,140,63.7,3968061951,212,23.4,3968061979,107,,3968061981,1,,3968061945,56,Left,3968061949,141,87.2,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496352755,834,1,1,1,38,ebcxfnmnxrxvv6lcjsahgd38j,0,42.4,9.8,2023-01-07T12:32:17.939Z,2023-01-13T07:11:53Z,3972512793,213,0.3,3972512787,140,59.0,3972512791,212,18.2,3972512783,3,,3972512789,141,17.6,3972512785,56,Right,3975025889,388,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505437,370,8,1,1,39,dbhdov3cc47kcr1hjg5qr5qg7,1,39.8,70.6,2023-01-07T12:32:19.293Z,2023-01-13T07:11:58Z,3968062113,56,Back,3972512937,384,,3975025901,388,,3968062153,15,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505491,371,1,1,1,40,dbhdov3cc47kcr1hjg5qr5qg7,0,48,74.8,2023-01-07T12:32:20.127Z,2023-01-13T07:12:07Z,3968062357,212,20.8,3968062351,56,Center,3968062353,140,67.8,3975025917,178,,3968062361,1,,3968062349,157,,3968062359,213,0.0,3968062355,141,75.6,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506533,380,1,1,1,43,ebcxfnmnxrxvv6lcjsahgd38j,0,26.6,23.7,2023-01-07T12:32:22.832Z,2023-01-13T07:12:12Z,3968067833,141,24.6,3968067827,157,,3968067837,213,0.0,3968067831,140,48.3,3975025929,178,,3968067829,56,Back,3968067835,212,22.8,3968067839,1,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505667,373,44,1,1,45,dbhdov3cc47kcr1hjg5qr5qg7,1,57.8,78.2,2023-01-07T12:32:25.616Z,2023-01-19T11:54:17Z,3968068919,286,,3968068925,233,381,3968063161,56,Center,,,,,,,,,,,,,,,,d5sexeurir6iq57sqk1d2xrs9,Hasan Gazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506577,381,44,1,1,45,ebcxfnmnxrxvv6lcjsahgd38j,0,42.2,21.8,2023-01-07T12:32:25.617Z,2023-01-13T07:12:17Z,3968068055,56,Back,3968068057,285,,3968068947,233,373,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505557,372,1,1,1,45,dbhdov3cc47kcr1hjg5qr5qg7,1,59.4,81.2,2023-01-07T12:32:25.704Z,2023-01-19T11:54:17Z,3968062929,212,6.2,3975025945,388,,3968062931,213,4.6,3968062925,140,59.0,3968062717,56,Center,3968062923,3,,3968062927,141,72.1,,,,d5sexeurir6iq57sqk1d2xrs9,Hasan Gazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505751,374,1,1,1,47,dbhdov3cc47kcr1hjg5qr5qg7,1,57.7,75.7,2023-01-07T12:32:27.346Z,2023-01-13T07:12:28Z,3968063545,212,7.5,3968063537,3,,3968063541,140,56.9,3968063547,213,4.6,3975025971,178,,3968063539,56,Center,3968063543,141,64.8,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505767,375,1,1,1,49,dbhdov3cc47kcr1hjg5qr5qg7,1,56.4,64.2,2023-01-07T12:32:29.016Z,2023-01-13T07:12:33Z,3968063653,141,78.8,3968063647,155,,3975025987,178,,3968063651,140,56.9,3968063657,213,1.5,3968063655,212,9.9,3968063649,56,Center,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505787,376,1,1,1,51,dbhdov3cc47kcr1hjg5qr5qg7,1,55.9,79.6,2023-01-07T12:32:31.498Z,2023-01-13T07:12:36Z,3968063755,141,84.8,3968063759,213,2.9,3968063753,140,43.8,3975025993,178,,3968063757,212,13.2,3968063751,56,Back,,,,,,,d5sexeurir6iq57sqk1d2xrs9,Hasan Gazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505843,377,1,1,1,53,dbhdov3cc47kcr1hjg5qr5qg7,1,46.8,91.2,2023-01-07T12:32:33.711Z,2023-01-13T07:12:45Z,3968064069,56,Back,3968064073,141,70.2,3968064071,140,41.3,3968064077,213,4.3,3975026011,178,,3968064075,212,15.4,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495505845,378,1,1,1,57,dbhdov3cc47kcr1hjg5qr5qg7,0,36.5,73.6,2023-01-07T12:32:37.354Z,2023-01-13T07:12:51Z,3968064095,1,,3968064089,141,11.4,3968064085,56,Right,3968064083,196,,3968064091,212,52.2,3968064093,213,5.3,3968064087,140,65.7,3975026037,178,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,3968064081,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485607,3,1,1,2,0,ebcxfnmnxrxvv6lcjsahgd38j,1,33,89.6,2023-01-07T12:32:40.163Z,2023-01-13T07:13:05Z,3967954257,140,60.6,3967954253,3,,3967954261,212,29.0,3975026079,388,,3967954259,141,92.0,3967954255,56,Left,3967954263,213,0.1,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485611,4,49,1,2,2,ebcxfnmnxrxvv6lcjsahgd38j,1,60.6,91.8,2023-01-07T12:32:41.849Z,2023-01-13T07:13:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485689,5,4,1,2,8,ebcxfnmnxrxvv6lcjsahgd38j,1,67.8,97,2023-01-07T12:32:48.333Z,2023-01-13T07:13:33Z,3967954681,152,,3967954679,56,Left,3967954701,233,3,3967954685,286,,3972513941,294,,3967954677,13,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485671,3,4,1,2,8,dbhdov3cc47kcr1hjg5qr5qg7,0,32.2,3,2023-01-07T12:32:48.334Z,2023-01-13T07:13:33Z,3967954587,13,,3972513947,294,,3967954591,152,,3975026137,178,,3967954589,56,Back,3967954707,233,5,3967954599,285,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485943,6,1,1,2,52,ebcxfnmnxrxvv6lcjsahgd38j,0,69.5,95,2023-01-07T12:33:32.519Z,2023-01-13T07:13:39Z,3967956105,56,Center,3967956097,2,,3967956107,140,92.3,3972514551,20,,3967956111,141,40.9,3967956103,152,,3972514549,223,,3967956115,213,5.3,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,3967956101,155,,3967956113,212,43.9,3975026147,178,3967956117,1,3967956099,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485947,4,12,1,2,54,dbhdov3cc47kcr1hjg5qr5qg7,1,5.8,52.2,2023-01-07T12:33:34.416Z,2023-01-13T07:13:44Z,3967956137,213,0.9,3967956131,140,18.1,3967956133,141,78.7,3975026151,388,,3967956135,212,22.2,3967956157,15,,3967956129,56,Back,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485967,5,49,1,2,57,dbhdov3cc47kcr1hjg5qr5qg7,1,28,94.7,2023-01-07T12:33:37.271Z,2023-01-13T07:13:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d5sexeurir6iq57sqk1d2xrs9,Hasan Gazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495485979,6,1,1,2,59,dbhdov3cc47kcr1hjg5qr5qg7,0,28.1,94.8,2023-01-07T12:33:39.669Z,2023-01-13T07:13:58Z,3967956337,140,52.6,3967956339,141,79.9,3967956343,213,5.9,3967956335,56,Left,3975026177,178,,3967956341,212,27.6,,,,,,,d5sexeurir6iq57sqk1d2xrs9,Hasan Gazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496353135,835,49,1,3,2,ebcxfnmnxrxvv6lcjsahgd38j,1,42.8,13.6,2023-01-07T12:33:41.907Z,2023-01-13T07:14:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495486025,7,1,1,3,3,ebcxfnmnxrxvv6lcjsahgd38j,0,30,23,2023-01-07T12:33:43.418Z,2023-01-13T07:14:11Z,3975026205,178,,3967956545,140,59.4,3967956549,212,33.8,3967956543,56,Right,3967956553,1,,3967956547,141,2.8,3967956551,213,5.9,3967956541,157,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495486023,7,61,1,3,4,dbhdov3cc47kcr1hjg5qr5qg7,1,26,91.5,2023-01-07T12:33:44.606Z,2023-01-13T07:14:29Z,3975026283,178,,3967956531,56,Back,,,,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495506183,379,49,1,3,8,dbhdov3cc47kcr1hjg5qr5qg7,1,29.5,92.9,2023-01-07T12:33:47.921Z,2023-01-13T07:14:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495486045,8,1,1,3,10,dbhdov3cc47kcr1hjg5qr5qg7,1,25.4,92.9,2023-01-07T12:33:49.980Z,2023-01-13T07:14:45Z,3967956659,213,4.7,3967956655,141,76.9,3975026317,178,,3967956651,56,Back,3967956657,212,10.9,3967956653,140,25.1,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
