id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495565461,168,49,1,21,35,7dkxxicrwn77jpdfkwpnlnnyn,1,7.2,27.7,2023-01-07T15:21:49.348Z,2023-01-13T06:23:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565517,169,1,1,21,37,7dkxxicrwn77jpdfkwpnlnnyn,0,5.4,27.9,2023-01-07T15:21:51.423Z,2023-01-13T06:23:30Z,3968387289,1,,3968387271,56,Back,3975019541,178,,3968387287,213,5.7,3968387275,140,36.7,3968387267,157,,3968387279,141,0.0,3968387283,212,38.5,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565525,170,5,1,21,40,7dkxxicrwn77jpdfkwpnlnnyn,0,31.5,-1.8,2023-01-07T15:21:54.376Z,2023-01-13T06:23:34Z,3968388549,233,200,3968387327,56,Back,3968387329,347,,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565727,200,5,1,21,40,d47tf49ishm9qnfd8zyc8wv0j,1,68.5,101.8,2023-01-07T15:21:54.376Z,2023-01-13T06:23:34Z,3968388521,347,,3968388519,56,Left,3968388541,233,170,,,,,,,,,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565813,202,1,1,21,57,d47tf49ishm9qnfd8zyc8wv0j,1,56.9,100,2023-01-07T15:22:10.556Z,2023-01-13T06:23:46Z,3968389015,212,17.4,3968389007,107,,3968389011,140,63.8,3968389017,213,5.1,3968389009,56,Center,3968389013,141,78.7,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565823,203,1,1,21,58,d47tf49ishm9qnfd8zyc8wv0j,0,65,85.9,2023-01-07T15:22:11.545Z,2023-01-13T06:23:49Z,3968389049,141,79.0,3975019645,178,,3968389045,56,Left,3968389053,213,6.1,3968389047,140,86.0,3968416355,155,,3968389051,212,22.5,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565811,173,1,1,21,58,7dkxxicrwn77jpdfkwpnlnnyn,1,19.6,7.6,2023-01-07T15:22:12.198Z,2023-01-13T06:24:01Z,3968388987,3,,3968388999,213,0.1,3968388995,141,11.0,3968388989,56,Back,3968388993,140,37.3,3975019687,178,,3968388997,212,18.7,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565817,174,61,1,22,0,7dkxxicrwn77jpdfkwpnlnnyn,0,36.6,11,2023-01-07T15:22:14.189Z,2023-01-13T06:24:06Z,3968389033,56,Back,3975019711,178,,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565855,204,4,1,22,1,d47tf49ishm9qnfd8zyc8wv0j,1,64,82.6,2023-01-07T15:22:15.155Z,2023-01-13T06:24:11Z,3968389281,56,Left,3968389359,233,175,3968389283,152,,3968389279,13,,3968484745,294,,3968389287,286,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495565859,175,4,1,22,1,7dkxxicrwn77jpdfkwpnlnnyn,0,36,17.4,2023-01-07T15:22:15.156Z,2023-01-13T06:24:10Z,3968389303,13,,3968389307,56,Back,3968389365,233,204,3968389309,152,,3968389305,294,,3968389311,285,,3975019745,178,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495566833,205,1,1,22,48,d47tf49ishm9qnfd8zyc8wv0j,1,66.8,77.3,2023-01-07T15:23:02.116Z,2023-01-13T06:24:16Z,3968394519,56,Center,3975019767,178,,3968394525,212,4.4,3968394513,5,,3968394521,140,63.4,3968394517,152,,3968394523,141,73.6,3968394527,213,3.8,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495566921,206,1,1,22,50,d47tf49ishm9qnfd8zyc8wv0j,1,63.4,73.6,2023-01-07T15:23:03.770Z,2023-01-13T06:24:18Z,3968394971,56,Center,3968394977,141,26.8,3968394981,213,5.2,3968394967,155,,3968394983,1,,3968394979,212,36.6,3968394975,140,80.7,3975019783,178,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495566927,207,44,1,22,52,d47tf49ishm9qnfd8zyc8wv0j,1,78.9,23.2,2023-01-07T15:23:06.394Z,2023-01-13T10:46:41Z,3968395059,233,176,3968394999,56,Center,3968395001,286,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495566883,176,44,1,22,52,7dkxxicrwn77jpdfkwpnlnnyn,0,21.1,76.8,2023-01-07T15:23:06.395Z,2023-01-13T06:24:22Z,3968395107,233,207,3968394757,285,,3968394755,56,Back,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495566971,208,1,1,22,52,d47tf49ishm9qnfd8zyc8wv0j,1,80.1,26.2,2023-01-07T15:23:06.422Z,2023-01-13T10:46:42Z,3968395255,140,96.5,3968395259,212,17.2,3968395257,141,27.4,3975027155,388,,3968395253,56,Center,3968395251,3,,3968395261,213,0.0,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567023,209,1,1,22,58,d47tf49ishm9qnfd8zyc8wv0j,1,93.6,18.2,2023-01-07T15:23:12.107Z,2023-01-13T07:19:55Z,3968395559,213,3.2,3968395549,140,75.5,3968395555,212,19.1,3968395553,141,16.2,3975027177,178,,3968395547,56,Right,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567041,210,1,1,23,1,d47tf49ishm9qnfd8zyc8wv0j,0,75.7,16.7,2023-01-07T15:23:14.914Z,2023-01-13T07:20:04Z,3975027217,178,,3968395633,155,,3968395637,140,86.1,3972535629,20,,3968395631,2,,3968395639,141,57.3,3968395643,213,1.2,3968395635,56,Center,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,3972535627,224,,3968395641,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567083,177,12,1,23,2,7dkxxicrwn77jpdfkwpnlnnyn,1,16.2,37.3,2023-01-07T15:23:16.404Z,2023-01-13T07:20:53Z,3968395893,141,41.0,3968395897,213,0.1,3968395889,56,Back,3968395891,140,38.1,3968395933,15,,3968395895,212,23.1,3975027379,178,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567139,211,1,1,23,5,d47tf49ishm9qnfd8zyc8wv0j,0,61.7,58.4,2023-01-07T15:23:18.585Z,2023-01-13T07:20:59Z,3968396177,141,100.0,3968396173,56,Left,3975027389,178,,3968396181,213,1.8,3968396175,140,55.4,3968396179,212,30.4,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567143,212,5,1,23,8,d47tf49ishm9qnfd8zyc8wv0j,0,50,101.8,2023-01-07T15:23:21.877Z,2023-01-13T07:21:03Z,3968459973,233,282,3968396195,347,,3968396193,56,Left,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495578977,282,5,1,23,8,7dkxxicrwn77jpdfkwpnlnnyn,1,50,-1.8,2023-01-07T15:23:21.877Z,2023-01-13T07:21:03Z,3968459959,233,212,3968459939,56,Right,3968459941,347,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567343,178,1,1,23,16,7dkxxicrwn77jpdfkwpnlnnyn,1,35.6,0,2023-01-07T15:23:30.166Z,2023-01-13T07:21:04Z,3968469423,141,12.0,3968469427,213,0.8,3968469421,140,43.2,3968469417,107,,3968469581,189,,3968469425,212,11.9,3968469419,56,Back,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567367,179,1,1,23,19,7dkxxicrwn77jpdfkwpnlnnyn,1,45.6,7.7,2023-01-07T15:23:32.610Z,2023-01-13T07:21:13Z,3968397377,140,40.2,3975027433,178,,3968397375,56,Back,3968397379,141,11.4,3968397383,213,2.7,3968397381,212,6.2,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567399,180,1,1,23,22,7dkxxicrwn77jpdfkwpnlnnyn,1,41.4,14.7,2023-01-07T15:23:35.526Z,2023-01-13T07:21:15Z,3968397509,56,Back,3968397517,213,1.4,3968397513,141,33.6,3968397511,140,43.0,3968397515,212,13.0,3975027449,178,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567529,181,1,1,23,23,7dkxxicrwn77jpdfkwpnlnnyn,1,43.8,37.4,2023-01-07T15:23:37.396Z,2023-01-13T07:21:19Z,3968398259,141,69.4,3968398255,56,Back,3968398263,213,1.6,3968398257,140,43.4,3975027457,178,,3968398261,212,21.8,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567593,182,1,1,23,30,7dkxxicrwn77jpdfkwpnlnnyn,1,54.9,72.1,2023-01-07T15:23:44.232Z,2023-01-13T07:21:25Z,3968398629,213,1.1,3975027477,178,,3968398625,141,93.6,3968398621,56,Left,3968398623,140,62.0,3968398627,212,16.4,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567717,183,1,1,23,33,7dkxxicrwn77jpdfkwpnlnnyn,1,62.7,93.2,2023-01-07T15:23:47.313Z,2023-01-13T07:21:49Z,3968399227,56,Left,3968399231,141,93.3,3968399237,213,0.0,3968399229,140,70.9,3975027567,178,,3968399235,212,8.6,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496356931,790,3,1,23,37,7dkxxicrwn77jpdfkwpnlnnyn,0,63,90.8,2023-01-07T15:23:51.187Z,2023-01-13T07:22:05Z,3975027603,178,,3972535927,464,,3972535925,286,,3972535923,56,Left,3972535929,467,dxy1gb64e1hokq26qqnigirpx,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567723,184,4,1,23,38,7dkxxicrwn77jpdfkwpnlnnyn,1,62,92.8,2023-01-07T15:23:52.012Z,2023-01-13T07:22:09Z,3968399263,265,,3968399257,13,,3968399261,152,,3968399259,56,Left,3968399265,286,,3968399381,233,213,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495567737,213,4,1,23,38,d47tf49ishm9qnfd8zyc8wv0j,0,38,7.2,2023-01-07T15:23:52.013Z,2023-01-13T07:22:09Z,3968399339,285,,3968399335,152,,3968399331,13,,3968399333,56,Back,3975027655,178,,3968399389,233,184,3968399337,265,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568347,185,1,1,24,11,7dkxxicrwn77jpdfkwpnlnnyn,0,66.7,88.3,2023-01-07T15:24:24.728Z,2023-01-13T07:22:13Z,3968402741,213,5.7,3975027681,178,,3968402731,152,,3968402733,56,Center,3968402729,155,,3968402725,2,,3972536057,223,,3968402739,212,29.2,4dgh6inzkttm82amjagcy62mt,N. Sliti,3968402735,140,89.3,3972536059,20,,,3968402727,5,3968402737,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568339,214,44,1,24,12,d47tf49ishm9qnfd8zyc8wv0j,1,9.4,38.5,2023-01-07T15:24:26.290Z,2023-01-13T10:46:42Z,3968402697,285,,3968402855,233,186,3968402695,56,Back,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568357,186,44,1,24,12,7dkxxicrwn77jpdfkwpnlnnyn,0,90.6,61.5,2023-01-07T15:24:26.291Z,2023-01-13T07:23:29Z,3968402911,233,214,3968402801,56,Center,3968402803,286,,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568343,215,12,1,24,12,d47tf49ishm9qnfd8zyc8wv0j,1,7.4,40.7,2023-01-07T15:24:26.368Z,2023-01-13T10:46:43Z,3968402719,212,8.2,3968402715,140,13.8,3968402713,56,Back,3975028039,388,,3968402721,213,0.6,3968402717,141,47.6,3968402723,15,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568391,216,12,1,24,14,d47tf49ishm9qnfd8zyc8wv0j,1,13.8,47.6,2023-01-07T15:24:27.477Z,2023-01-13T07:24:21Z,3968402967,212,20.1,3968402965,141,49.3,3968402963,140,32.9,3968402969,213,0.1,3968402961,56,Back,3975028047,178,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568393,217,49,1,24,16,d47tf49ishm9qnfd8zyc8wv0j,1,34,46.3,2023-01-07T15:24:29.638Z,2023-01-13T07:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568403,218,1,1,24,17,d47tf49ishm9qnfd8zyc8wv0j,0,32.3,40,2023-01-07T15:24:31.115Z,2023-01-13T07:24:45Z,3968403015,140,38.4,3968403019,141,39.5,3968403233,236,,3968403023,212,6.4,3968403025,213,6.2,3968403235,233,187,3968403239,286,,3975028109,178,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,3968403011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568425,187,74,1,24,17,7dkxxicrwn77jpdfkwpnlnnyn,1,64,65.2,2023-01-07T15:24:31.174Z,2023-01-13T07:24:49Z,3968403147,56,Center,3968403267,233,218,3968403149,285,,3975028115,178,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568457,219,1,1,24,19,d47tf49ishm9qnfd8zyc8wv0j,1,35,15.1,2023-01-07T15:24:33.184Z,2023-01-13T07:25:01Z,3968403325,56,Back,3968403329,140,43.6,3968403335,213,5.5,3968403319,3,,3968403331,141,1.1,3975028173,178,,3968403333,212,13.1,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568465,220,43,1,24,20,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-01-07T15:24:34.061Z,2023-01-07T15:34:20Z,3968403371,347,0,3968458777,144,5,3968403369,56,Back,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568521,221,1,1,24,22,d47tf49ishm9qnfd8zyc8wv0j,1,43,1.9,2023-01-07T15:24:35.605Z,2023-01-13T07:25:10Z,3968403571,141,21.5,3968403569,140,48.5,3968403575,213,1.2,3975028211,178,,3968403567,56,Back,3968403573,212,14.5,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568525,222,3,1,24,23,d47tf49ishm9qnfd8zyc8wv0j,0,45.2,23.4,2023-01-07T15:24:37.362Z,2023-01-13T07:25:20Z,3968403881,233,188,3975028231,178,,3968403593,286,,3972536249,464,,3968403591,56,Back,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568581,188,7,1,24,24,7dkxxicrwn77jpdfkwpnlnnyn,1,54.8,76.6,2023-01-07T15:24:37.586Z,2023-01-13T07:26:21Z,3968403841,285,,3975028435,178,,3975028437,21,,3972536247,384,,3968403839,56,Center,3968403863,233,222,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568585,189,49,1,24,25,7dkxxicrwn77jpdfkwpnlnnyn,1,47.9,58.2,2023-01-07T15:24:38.821Z,2023-01-13T07:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568641,190,1,1,24,27,7dkxxicrwn77jpdfkwpnlnnyn,0,45.4,65.4,2023-01-07T15:24:41.127Z,2023-01-13T07:26:29Z,3968404137,141,88.6,3968404133,56,Left,3968404135,140,57.9,3975028479,178,,3968404139,212,20.5,3968404141,213,0.9,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496838705,1208,67,1,24,29,d47tf49ishm9qnfd8zyc8wv0j,1,40.9,7.3,2023-01-07T15:24:42.783Z,2023-01-13T10:46:43Z,3975058829,233,1145,,,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496838701,1145,67,1,24,29,7dkxxicrwn77jpdfkwpnlnnyn,0,59.1,92.7,2023-01-07T15:24:42.784Z,2023-01-13T09:22:02Z,3975058841,233,1208,,,,,,,,,,,,,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568637,223,8,1,24,29,d47tf49ishm9qnfd8zyc8wv0j,1,42.4,10.6,2023-01-07T15:24:42.820Z,2023-01-13T10:46:43Z,3972536325,383,,3975028497,178,,3968404117,56,Back,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568721,192,4,1,24,30,7dkxxicrwn77jpdfkwpnlnnyn,1,58,86,2023-01-07T15:24:44.216Z,2023-01-13T07:26:38Z,3968404553,265,,3968404543,13,,3968404545,56,Left,3968404555,286,,3968404581,233,224,3968404551,152,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568725,224,4,1,24,30,d47tf49ishm9qnfd8zyc8wv0j,0,42,14,2023-01-07T15:24:44.217Z,2023-01-13T07:26:37Z,3968404565,285,,3968404559,56,Back,3975028507,178,,3968404557,13,,3968404563,265,,3968404561,152,,3968404599,233,192,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495568689,191,43,1,24,31,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-07T15:24:45.280Z,2023-01-07T15:24:49Z,3968404359,141,88.1,3968404355,56,Left,3968404607,144,1,3968404363,213,0.7,3968404357,140,58.8,3968404361,212,1.3,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569671,193,1,1,25,28,7dkxxicrwn77jpdfkwpnlnnyn,1,53.9,81.7,2023-01-07T15:25:41.855Z,2023-01-13T07:26:50Z,3968409895,141,78.8,3968409899,213,3.3,3968409887,5,,3975028561,178,,3968409897,212,14.7,3968409893,140,40.0,3968409891,56,Back,3968409889,152,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569723,194,1,1,25,34,7dkxxicrwn77jpdfkwpnlnnyn,1,37.6,73.2,2023-01-07T15:25:47.568Z,2023-01-13T07:26:57Z,3968410211,141,59.0,3975028577,178,,3968410209,140,14.1,3968410213,212,26.5,3968410215,213,3.5,3968410207,56,Back,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569765,195,1,1,25,38,7dkxxicrwn77jpdfkwpnlnnyn,0,16.9,66.6,2023-01-07T15:25:52.247Z,2023-01-13T07:27:00Z,3968410417,212,52.2,3968410421,1,,3968410409,155,,3968410413,140,66.3,3968410411,56,Center,3975028581,178,,3968410415,141,57.5,3968410419,213,6.2,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569789,225,61,1,25,41,d47tf49ishm9qnfd8zyc8wv0j,0,29.6,49.1,2023-01-07T15:25:55.203Z,2023-01-21T08:00:06Z,3968410569,56,Back,3986731601,178,,,,,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569871,196,1,1,25,45,7dkxxicrwn77jpdfkwpnlnnyn,1,68.1,38.3,2023-01-07T15:25:58.535Z,2023-01-13T07:27:30Z,3968411003,212,21.9,3968410999,140,84.1,3968411001,141,17.6,3968410997,56,Right,3968411005,213,5.6,3975028625,178,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569911,197,1,1,25,47,7dkxxicrwn77jpdfkwpnlnnyn,1,84.6,17.4,2023-01-07T15:26:00.599Z,2023-01-13T07:27:41Z,3968411225,140,87.7,3968411229,212,23.1,3972536567,20,,3968411579,210,15,3968411219,2,,3968411227,141,51.0,3968411231,213,1.4,3972536565,224,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,3968411223,56,Center,3968411221,155,,1,3975028645,178,3968411585,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569917,198,15,1,25,48,7dkxxicrwn77jpdfkwpnlnnyn,1,87.6,51.5,2023-01-07T15:26:02.166Z,2023-01-13T07:27:42Z,3968411613,146,99.0,3968411609,103,18.4,3968411251,22,,3968411599,29,,3968411611,328,,3968411595,15,,3968411607,102,51.0,3968411597,78,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,3968411257,56,Center,3975028661,388,,,3968411255,17,3968411619,233,227,3968411603,55,197,,3968411615,147,3968411601,154,,,,,,,,49.8,,,,,,,,,,
2495569957,227,10,1,25,49,d47tf49ishm9qnfd8zyc8wv0j,1,2.1,48.8,2023-01-07T15:26:02.881Z,2023-01-13T07:27:44Z,3968411461,176,,3968411463,178,,3968411487,233,198,3968411467,56,Back,3972536627,377,,3968411465,182,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569955,226,52,1,25,49,d47tf49ishm9qnfd8zyc8wv0j,1,2.1,48.8,2023-01-07T15:26:03.132Z,2023-01-13T07:28:03Z,3972536633,377,,3975028745,178,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495570011,228,1,1,25,55,d47tf49ishm9qnfd8zyc8wv0j,1,11.5,47,2023-01-07T15:26:08.875Z,2023-01-13T07:28:05Z,3968411731,123,,3968411777,189,,3968411733,56,Back,3968411737,141,88.0,3968411741,213,1.3,3975028769,178,,3968411739,212,29.1,3968411735,140,19.6,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495570053,229,1,1,25,59,d47tf49ishm9qnfd8zyc8wv0j,1,26.8,92.9,2023-01-07T15:26:12.825Z,2023-01-13T07:28:07Z,3968411993,213,6.0,3975028785,178,,3968411989,141,88.9,3968411987,140,34.5,3968411985,56,Back,3968411991,212,8.5,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495570057,230,1,1,26,0,d47tf49ishm9qnfd8zyc8wv0j,1,34.3,88.7,2023-01-07T15:26:13.681Z,2023-01-13T07:28:12Z,3975028809,178,,3968412023,56,Back,3968412037,213,4.3,3968412033,212,10.1,3968412091,156,,3968412025,140,30.6,3968412029,141,75.0,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
