id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value
2521805055,5,1,1,0,21,c9swyor08g9pedxpe3n321svu,1,30.3,44.3,2023-03-18T17:30:59.281Z,2023-03-31T12:45:36Z,4106679889,140,38.3,4106679887,56,Back,4149816867,178,,4106679891,141,33.9,4106679895,213,5.6,4106679893,212,11.0,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805097,6,1,1,0,25,c9swyor08g9pedxpe3n321svu,1,36.3,34.2,2023-03-18T17:31:03.003Z,2023-03-31T12:45:46Z,4106680091,56,Back,4106680095,141,53.1,4149816901,178,,4106680097,212,12.9,4106680093,140,35.7,4106680099,213,1.6,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805173,7,1,1,0,28,c9swyor08g9pedxpe3n321svu,1,34.7,56.9,2023-03-18T17:31:05.850Z,2023-03-31T12:45:56Z,4149816919,178,,4106680419,140,21.6,4106680423,212,16.6,4106680417,56,Back,4106680425,213,2.5,4106680421,141,70.6,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805201,8,1,1,0,31,c9swyor08g9pedxpe3n321svu,1,21.6,71.2,2023-03-18T17:31:09.055Z,2023-03-31T12:46:02Z,4106680585,212,14.7,4106680579,140,25.4,4106680575,56,Back,4106680583,141,92.0,4149816929,178,,4106680587,213,1.3,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805245,9,1,1,0,34,c9swyor08g9pedxpe3n321svu,1,25.4,91.5,2023-03-18T17:31:12.151Z,2023-03-31T12:46:13Z,4106680767,141,57.8,4106680769,212,23.8,4106680763,56,Back,4106680771,213,5.0,4106680765,140,31.5,4149816945,178,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805281,10,1,1,0,37,c9swyor08g9pedxpe3n321svu,1,32.1,56.3,2023-03-18T17:31:15.224Z,2023-03-31T12:46:18Z,4106680923,212,15.2,4149816957,178,,4106680917,56,Back,4106680919,140,29.8,4106680925,213,4.6,4106680921,141,34.2,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805307,11,1,1,0,41,c9swyor08g9pedxpe3n321svu,1,33,28.2,2023-03-18T17:31:18.572Z,2023-03-31T12:46:27Z,4149816969,178,,4106681039,56,Back,4106681047,213,5.1,4106681043,141,7.4,4106681041,140,38.6,4106681045,212,15.3,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805367,12,1,1,0,43,c9swyor08g9pedxpe3n321svu,1,39.4,4.7,2023-03-18T17:31:20.939Z,2023-03-31T12:46:37Z,4149816987,178,,4106681307,141,19.8,4106681309,212,12.7,4106681303,56,Back,4106681311,213,2.2,4106681305,140,32.3,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805403,13,1,1,0,45,c9swyor08g9pedxpe3n321svu,1,32,21.3,2023-03-18T17:31:22.932Z,2023-03-31T12:46:42Z,4106681419,141,53.7,4106681423,213,1.7,4106681417,140,29.2,4106681421,212,22.2,4106681415,56,Back,4149816995,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805459,14,1,1,0,49,c9swyor08g9pedxpe3n321svu,1,29.2,53.9,2023-03-18T17:31:26.538Z,2023-03-31T12:46:49Z,4106681711,56,Back,4106681715,141,91.8,4106681719,213,1.2,4106681713,140,38.6,4106681717,212,27.6,4149817011,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805507,15,1,1,0,52,c9swyor08g9pedxpe3n321svu,1,39.8,91.5,2023-03-18T17:31:29.810Z,2023-03-31T12:46:59Z,4106681993,213,3.9,4149817031,178,,4106681985,56,Back,4106681989,141,76.0,4106681987,140,28.7,4106681991,212,15.7,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805521,16,1,1,0,55,c9swyor08g9pedxpe3n321svu,1,29.5,73.5,2023-03-18T17:31:33.458Z,2023-03-31T12:47:07Z,4106682097,141,45.4,4106682099,212,19.2,4106682093,56,Back,4149817057,178,,4106682101,213,4.6,4106682095,140,27.8,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805593,17,1,1,0,57,c9swyor08g9pedxpe3n321svu,1,28.6,43.9,2023-03-18T17:31:35.322Z,2023-03-31T12:47:12Z,4106682441,140,31.1,4106682445,212,18.7,4106682447,213,4.9,4106682443,141,16.7,4106682439,56,Back,4149817081,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805609,18,1,1,1,2,c9swyor08g9pedxpe3n321svu,1,33.7,15.6,2023-03-18T17:31:40.198Z,2023-03-31T12:47:18Z,4106682561,141,35.2,4106682565,213,0.7,4106682553,56,Back,4106682559,140,47.8,4149817113,178,,4106682563,212,19.9,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805641,19,1,1,1,3,c9swyor08g9pedxpe3n321svu,1,47.8,35.4,2023-03-18T17:31:41.365Z,2023-04-01T00:49:07Z,4106682755,140,30.8,4149817141,178,,4106682761,213,3.2,4106682757,141,34.8,4106682753,56,Back,4106682759,212,17.9,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805663,20,1,1,1,5,c9swyor08g9pedxpe3n321svu,1,30.3,34.8,2023-03-18T17:31:42.563Z,2023-03-31T12:47:28Z,4106682911,213,5.0,4106682905,140,34.1,4106682907,141,13.7,4106682903,56,Back,4106682909,212,14.9,4149817149,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805719,21,1,1,1,8,c9swyor08g9pedxpe3n321svu,1,36.6,17.6,2023-03-18T17:31:46.069Z,2023-03-31T12:47:33Z,4106683225,140,94.7,4106683221,196,,4106683233,1,,4149817157,178,,4106683227,141,85.6,4106683219,155,,4106683223,56,Left,4106683229,212,76.5,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,4106683231,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805739,22,1,1,1,14,c9swyor08g9pedxpe3n321svu,1,94,86,2023-03-18T17:31:52.401Z,2023-03-31T12:47:37Z,4106683337,141,83.8,4106683333,56,Left,4106683339,212,6.3,4149817179,178,,4106683341,213,3.4,4106683335,140,88.2,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805753,23,1,1,1,16,c9swyor08g9pedxpe3n321svu,0,88.2,83.8,2023-03-18T17:31:53.576Z,2023-03-31T12:47:43Z,4106683417,56,Center,4106683423,212,28.0,4106683413,2,,4106683419,140,90.3,4149817189,178,,4114491491,72,,4106683415,155,,4106683421,141,42.8,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,4106683425,213,4.8,4114491489,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805787,5,12,1,1,17,7dkxxicrwn77jpdfkwpnlnnyn,1,7.1,58.7,2023-03-18T17:31:55.095Z,2023-03-31T12:47:59Z,4149817221,178,,4106683573,56,Back,4106683579,212,14.1,4106683577,141,58.2,4106683575,140,20.5,4106683581,213,6.3,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805793,6,49,1,1,18,7dkxxicrwn77jpdfkwpnlnnyn,1,20.5,58.2,2023-03-18T17:31:55.980Z,2023-03-31T12:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805839,7,1,1,1,19,7dkxxicrwn77jpdfkwpnlnnyn,1,20.5,58.2,2023-03-18T17:31:56.969Z,2023-03-31T12:48:11Z,4149817243,178,,4106683797,213,1.4,4106683793,141,96.5,4106683791,140,25.5,4106683795,212,26.6,4106683789,56,Back,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805853,8,1,1,1,22,7dkxxicrwn77jpdfkwpnlnnyn,1,23.1,94.4,2023-03-18T17:31:59.574Z,2023-03-31T12:48:17Z,4149817259,178,,4106683881,56,Back,4106683885,141,87.2,4106683887,212,4.9,4106683883,140,22.5,4106683889,213,4.6,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523273749,639,1,1,1,22,7dkxxicrwn77jpdfkwpnlnnyn,1,23.5,81.3,2023-03-18T17:32:00.270Z,2023-03-31T12:48:24Z,4149817279,178,,4114494487,212,15.5,4114494489,213,2.9,4114494483,140,9.2,4114494485,141,86.7,4114494481,56,Back,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805915,9,1,1,1,26,7dkxxicrwn77jpdfkwpnlnnyn,1,11.7,94.5,2023-03-18T17:32:03.578Z,2023-03-31T12:48:30Z,4106684197,140,24.5,4106684207,213,0.2,4106684199,141,98.4,4106684203,212,13.7,4149817315,178,,4106684195,56,Back,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805947,10,1,1,1,29,7dkxxicrwn77jpdfkwpnlnnyn,1,21.9,95.7,2023-03-18T17:32:06.696Z,2023-03-31T12:48:36Z,4106684291,141,84.1,4106684295,213,3.9,4106684289,140,14.0,4106684287,56,Back,4106684293,212,11.4,4149817323,178,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805967,11,1,1,1,30,7dkxxicrwn77jpdfkwpnlnnyn,1,14,84.1,2023-03-18T17:32:07.499Z,2023-03-31T12:48:43Z,4106684427,213,2.4,4106684419,56,Back,4106684423,141,95.3,4149817329,178,,4106684425,212,10.9,4106684421,140,6.6,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805977,12,1,1,1,30,7dkxxicrwn77jpdfkwpnlnnyn,0,6.6,94.7,2023-03-18T17:32:08.320Z,2023-03-31T12:48:50Z,4149817339,178,,4106684479,212,7.9,4106684473,56,Back,4106684477,141,88.1,4106684475,140,12.8,4106684481,213,5.7,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521805981,24,61,1,1,31,c9swyor08g9pedxpe3n321svu,1,78.1,27.6,2023-03-18T17:32:08.709Z,2023-03-31T12:48:56Z,4149817349,178,,4106684485,56,Center,,,,,,,,,,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806019,25,49,1,1,32,c9swyor08g9pedxpe3n321svu,1,88.9,11.1,2023-03-18T17:32:10.073Z,2023-03-31T12:49:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806035,26,1,1,1,34,c9swyor08g9pedxpe3n321svu,0,88.9,11.1,2023-03-18T17:32:11.620Z,2023-03-31T12:49:23Z,4106684721,140,89.3,4106684749,233,13,4106684725,212,0.9,4106684757,286,,4106684719,56,Right,4106684727,213,1.1,4106684723,141,12.2,4106684745,236,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,4149817441,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806025,13,74,1,1,34,7dkxxicrwn77jpdfkwpnlnnyn,1,8,95.9,2023-03-18T17:32:11.677Z,2023-03-31T12:49:28Z,4106684775,233,26,4106684675,56,Back,4106684677,285,,4149817461,178,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806061,14,49,1,1,36,7dkxxicrwn77jpdfkwpnlnnyn,1,24.6,98,2023-03-18T17:32:13.704Z,2023-03-31T12:49:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806081,15,61,1,1,38,7dkxxicrwn77jpdfkwpnlnnyn,0,26.7,97.2,2023-03-18T17:32:15.651Z,2023-03-31T12:49:45Z,4149817515,178,,4106684979,56,Back,,,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806105,27,49,1,1,38,c9swyor08g9pedxpe3n321svu,1,66,8.6,2023-03-18T17:32:16.324Z,2023-03-31T12:49:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806143,28,1,1,1,42,c9swyor08g9pedxpe3n321svu,1,61.2,7.7,2023-03-18T17:32:19.774Z,2023-03-31T12:50:01Z,4106685283,212,6.0,4106685277,56,Right,4106685279,140,63.7,4106685285,213,1.1,4149817543,178,,4106685281,141,15.6,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806197,29,1,1,1,43,c9swyor08g9pedxpe3n321svu,1,63.8,15.6,2023-03-18T17:32:21.292Z,2023-03-31T12:50:05Z,4106685579,213,2.1,4106685573,140,60.5,4106685577,212,6.7,4149817555,178,,4106685575,141,24.0,4106685571,56,Center,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806259,30,1,1,1,47,c9swyor08g9pedxpe3n321svu,1,60.1,28.3,2023-03-18T17:32:25.050Z,2023-03-31T12:50:11Z,4106685879,213,2.5,4106685873,140,42.9,4106685877,212,23.2,4149817577,178,,4106685875,141,49.6,4106685871,56,Back,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806329,31,1,1,1,52,c9swyor08g9pedxpe3n321svu,1,43.3,51,2023-03-18T17:32:30.374Z,2023-03-31T12:50:16Z,4106686147,56,Left,4106686153,212,30.7,4106686149,140,58.1,4149817593,178,,4106686155,213,1.0,4106686151,141,90.0,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806465,32,1,1,1,56,c9swyor08g9pedxpe3n321svu,1,57.8,87.4,2023-03-18T17:32:33.708Z,2023-04-01T05:13:49Z,4106686695,140,36.5,4149817605,178,,4106686701,213,3.6,4106686693,56,Back,4106686699,212,25.5,4106686697,141,69.3,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523274607,1052,1,1,1,59,c9swyor08g9pedxpe3n321svu,1,35.6,57.3,2023-03-18T17:32:37.369Z,2023-03-31T12:51:12Z,4149817767,178,,4114500055,213,5.1,4114500051,141,11.6,4114500049,140,47.9,4114500053,212,33.7,4114500057,1,,4114500047,56,Back,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521806467,33,43,1,2,2,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-18T17:32:39.662Z,2023-03-21T14:19:34Z,4114499063,144,79,4106686705,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523274679,1053,1,1,2,5,c9swyor08g9pedxpe3n321svu,1,52.6,9.8,2023-03-18T17:32:42.512Z,2023-03-31T12:51:18Z,4149817795,178,,4114500487,213,0.5,4114500483,141,17.9,4114500479,56,Right,4114500485,212,12.2,4114500481,140,63.0,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
