id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2520941783,3,52,1,0,16,ebcxfnmnxrxvv6lcjsahgd38j,1,11.6,54.6,2023-03-17T13:01:21.416Z,2023-03-30T05:43:05Z,4114485865,378,,4148990857,388,,,,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941821,4,1,1,0,18,ebcxfnmnxrxvv6lcjsahgd38j,1,11.6,55.1,2023-03-17T13:01:24.389Z,2023-03-30T05:43:07Z,4102138017,213,1.4,4102138009,56,Back,4102138013,141,85.4,4148990881,178,,4102138007,123,,4102138011,140,14.6,4102138015,212,20.8,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941843,5,1,1,0,22,ebcxfnmnxrxvv6lcjsahgd38j,1,14.6,85.4,2023-03-17T13:01:27.410Z,2023-03-30T05:43:10Z,4102138137,212,19.9,4102138133,140,32.4,4102138131,56,Back,4102138139,213,0.4,4102138135,141,95.6,4148990905,178,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941869,6,1,1,0,25,ebcxfnmnxrxvv6lcjsahgd38j,1,29.2,92.6,2023-03-17T13:01:31.049Z,2023-03-30T05:43:12Z,4148990921,178,,4102138237,56,Back,4102138245,213,3.3,4102138241,141,87.8,4102138243,212,16.0,4102138239,140,14.3,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941911,7,1,1,0,29,ebcxfnmnxrxvv6lcjsahgd38j,0,19.9,90.9,2023-03-17T13:01:35.165Z,2023-03-30T05:43:15Z,4102138499,213,6.0,4102138491,56,Center,4148990955,178,,4102138495,141,70.8,4102138497,212,49.4,4102138489,155,,4102138493,140,65.1,4102138501,1,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941907,9,44,1,0,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,35,33,2023-03-17T13:01:38.462Z,2023-03-30T07:19:02Z,4102138455,56,Back,4102138533,233,8,4102138457,285,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941915,8,44,1,0,33,ebcxfnmnxrxvv6lcjsahgd38j,0,65,67,2023-03-17T13:01:38.463Z,2023-03-30T05:43:26Z,4102138521,286,,4102138529,233,9,4102138519,56,Center,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520959961,448,1,1,0,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,26.5,32.2,2023-03-17T13:01:38.494Z,2023-03-30T07:19:03Z,4102240825,141,41.2,4102240829,213,0.4,4102240821,56,Back,4102240819,3,,4102240823,140,39.2,4102240827,212,14.7,4148991207,178,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941917,10,49,1,0,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,42.4,52.5,2023-03-17T13:01:40.698Z,2023-03-30T05:43:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941949,11,1,1,0,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.7,53.7,2023-03-17T13:01:40.740Z,2023-03-30T05:43:53Z,4102138689,140,31.1,4102138693,212,22.3,4102138687,56,Back,4102138691,141,84.8,4102138695,213,1.9,4148991319,178,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941921,9,43,1,0,37,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-03-17T13:01:42.503Z,2023-03-17T13:58:58Z,4102138545,140,56.3,4102138549,212,14.2,4102246857,144,1,4102138541,3,0,4102138543,56,Center,4102138551,213,4.0,4102138567,156,0,4102138547,141,54.9,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941985,12,1,1,0,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.9,79.4,2023-03-17T13:01:47.265Z,2023-03-30T05:43:57Z,4102138851,141,76.4,4102138855,213,6.1,4148991349,178,,4102138847,56,Back,4102138853,212,9.1,4102138849,140,45.3,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941987,13,1,1,0,42,cq4rdp1mkan8zhaw7bmzjdaqk,0,45.3,76.4,2023-03-17T13:01:48.018Z,2023-03-30T05:44:03Z,4102138871,212,9.6,4102138867,140,38.0,4148991399,178,,4102138865,56,Back,4102138873,213,2.5,4102138869,141,85.0,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525860287,1006,67,1,0,43,ebcxfnmnxrxvv6lcjsahgd38j,1,62.3,22.9,2023-03-17T13:01:49.168Z,2023-03-30T07:19:03Z,4149012053,233,853,,,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525860285,853,67,1,0,43,cq4rdp1mkan8zhaw7bmzjdaqk,0,37.7,77.1,2023-03-17T13:01:49.169Z,2023-03-30T06:28:01Z,4149012057,233,1006,,,,,,,,,,,,,,,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941983,10,8,1,0,43,ebcxfnmnxrxvv6lcjsahgd38j,1,62,26.4,2023-03-17T13:01:49.170Z,2023-03-30T07:19:03Z,4114499501,384,,4148991429,178,,4102138845,56,Center,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520941997,11,49,1,0,46,ebcxfnmnxrxvv6lcjsahgd38j,1,38.3,4.1,2023-03-17T13:01:51.954Z,2023-03-30T05:44:14Z,,,,,,,,,,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942003,12,1,1,0,46,ebcxfnmnxrxvv6lcjsahgd38j,0,38.3,4.1,2023-03-17T13:01:51.972Z,2023-03-30T05:44:19Z,4102138943,141,7.1,4102139015,286,,4102139011,233,14,4102138947,213,0.3,4102139009,236,,4102138939,56,Back,4148991527,178,,4102138945,212,6.2,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,4102138941,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942017,14,74,1,0,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,54.7,92.3,2023-03-17T13:01:52.167Z,2023-03-30T05:44:23Z,4102138991,56,Left,4102139031,233,12,4102138993,285,,4148991553,178,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942035,13,5,1,0,47,ebcxfnmnxrxvv6lcjsahgd38j,1,43.6,-0.9,2023-03-17T13:01:52.417Z,2023-03-30T05:44:27Z,4102139169,233,15,4102139099,347,,4102139097,56,Back,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942027,15,5,1,0,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,56.4,100.9,2023-03-17T13:01:52.417Z,2023-03-30T05:44:28Z,4102139173,233,13,4102139049,56,Left,4102139051,347,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942049,14,1,1,0,50,ebcxfnmnxrxvv6lcjsahgd38j,1,41.2,0,2023-03-17T13:01:56.202Z,2023-03-30T05:44:33Z,4102139197,56,Back,4102139203,212,13.9,4102139195,107,,4102139201,141,13.5,4102139205,213,2.3,4102139199,140,32.1,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942033,16,43,1,0,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-17T13:01:56.882Z,2023-03-17T13:01:58Z,4102139083,3,0,4102139125,144,1,4102139087,56,Left,4102139091,141,100.0,4102139095,213,0,4102139093,212,0,4102139089,140,53.9,4102139085,168,0,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942087,15,1,1,0,54,ebcxfnmnxrxvv6lcjsahgd38j,1,34.4,14,2023-03-17T13:01:59.973Z,2023-03-30T05:44:42Z,4102139401,141,59.1,4148991681,178,,4102139405,213,1.9,4102139397,56,Back,4102139407,1,,4102139399,140,23.6,4102139403,212,32.7,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942119,16,1,1,0,58,ebcxfnmnxrxvv6lcjsahgd38j,1,26.3,70.2,2023-03-17T13:02:04.384Z,2023-03-30T05:44:46Z,4102139551,213,0.8,4102139543,56,Back,4102139547,141,92.7,4148991707,178,,4102139549,212,21.8,4102139545,140,41.1,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942161,17,1,1,1,3,ebcxfnmnxrxvv6lcjsahgd38j,1,37.4,90.2,2023-03-17T13:02:08.615Z,2023-03-30T05:44:49Z,4102139727,213,4.5,4102139723,141,83.6,4102139719,56,Back,4102139721,140,36.5,4102139725,212,4.6,4148991743,178,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942193,18,1,1,1,5,ebcxfnmnxrxvv6lcjsahgd38j,1,35.4,79,2023-03-17T13:02:10.901Z,2023-03-30T05:45:28Z,4102139903,140,13.5,4102139907,212,28.2,4148992075,178,,4102139905,141,55.1,4102139901,56,Back,4102139909,213,3.8,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942215,19,1,1,1,14,ebcxfnmnxrxvv6lcjsahgd38j,0,13.6,47.3,2023-03-17T13:02:19.454Z,2023-03-30T05:45:32Z,4102140029,1,,4102140021,140,64.7,4102140019,56,Center,4102140025,212,54.1,4102140027,213,6.2,4102140017,155,,4148992121,178,,4102140023,141,37.3,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942233,17,1,1,1,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.8,62.4,2023-03-17T13:02:22.766Z,2023-03-30T05:45:37Z,4102140113,213,0.4,4148992201,178,,4102140105,56,Back,4102140109,141,65.8,4102140103,3,,4102140107,140,36.8,4102140111,212,5.7,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942235,18,49,1,1,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.9,64.3,2023-03-17T13:02:23.686Z,2023-03-30T05:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942253,19,1,1,1,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.9,64.3,2023-03-17T13:02:24.729Z,2023-03-30T05:45:44Z,4148992353,178,,4102140205,212,8.9,4102140199,56,Back,4102140201,140,28.5,4102140203,141,65.5,4102140207,213,3.0,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942257,20,1,1,1,20,cq4rdp1mkan8zhaw7bmzjdaqk,0,28.9,65.8,2023-03-17T13:02:25.795Z,2023-03-30T05:45:48Z,4148992415,178,,4102140225,212,41.6,4102140219,56,Center,4102140221,140,65.7,4102140229,1,,4102140223,141,43.0,4114503147,155,,4102140227,213,5.9,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942315,20,1,1,1,23,ebcxfnmnxrxvv6lcjsahgd38j,1,33.7,56,2023-03-17T13:02:28.568Z,2023-03-30T05:45:53Z,4102140531,213,0.4,4102140523,56,Center,4148992527,388,,4102140527,141,72.1,4102140529,212,25.3,4102140521,3,,4102140525,140,55.4,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942329,21,1,1,1,24,ebcxfnmnxrxvv6lcjsahgd38j,1,55.4,72.1,2023-03-17T13:02:30.348Z,2023-03-30T05:46:26Z,4102140599,56,Back,4102140603,141,92.1,4102140607,213,2.6,4148992823,178,,4102140597,3,,4102140601,140,34.5,4102140605,212,25.8,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942331,22,49,1,1,26,ebcxfnmnxrxvv6lcjsahgd38j,1,34.5,92.1,2023-03-17T13:02:31.909Z,2023-03-30T05:46:33Z,,,,,,,,,,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942335,23,1,1,1,28,ebcxfnmnxrxvv6lcjsahgd38j,1,34.5,92.1,2023-03-17T13:02:33.888Z,2023-03-30T05:46:38Z,4102140637,1,,4102140629,140,66.6,4102140633,212,34.0,4102140625,155,,4102140635,213,6.1,4102140631,141,85.4,4148992929,178,,4102140627,56,Left,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520961427,451,61,1,1,30,ebcxfnmnxrxvv6lcjsahgd38j,1,66.7,89.4,2023-03-17T13:02:35.851Z,2023-03-30T05:47:47Z,4148993383,388,,4102248685,56,Left,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520961449,452,1,1,1,31,ebcxfnmnxrxvv6lcjsahgd38j,0,65.6,87.5,2023-03-17T13:02:37.138Z,2023-03-30T05:48:00Z,4102248795,213,2.3,4102248791,141,92.3,4102248787,56,Left,4102248785,3,,4102248789,140,63.0,4102248793,212,4.3,4148993471,178,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942339,21,1,1,1,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.8,4.6,2023-03-17T13:02:37.652Z,2023-03-30T05:48:11Z,4102140651,141,13.4,4102140655,213,2.5,4102140647,56,Back,4148993583,388,,4102140645,3,,4102140649,140,27.5,4102140653,212,10.6,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942343,22,49,1,1,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,27.4,14,2023-03-17T13:02:39.622Z,2023-03-30T05:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942355,23,1,1,1,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,27.4,14,2023-03-17T13:02:39.680Z,2023-03-30T05:48:22Z,4102140705,56,Back,4102140709,141,34.3,4102140713,213,1.4,4102140711,212,14.1,4102140707,140,30.3,4148993681,178,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942363,24,1,1,1,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.3,34.3,2023-03-17T13:02:41.910Z,2023-03-30T05:48:26Z,4102140769,141,45.7,4102140773,213,2.4,4148993719,178,,4102140765,56,Back,4102140767,140,22.8,4102140771,212,11.1,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942365,25,1,1,1,38,cq4rdp1mkan8zhaw7bmzjdaqk,0,22.8,45.7,2023-03-17T13:02:43.842Z,2023-03-30T05:48:29Z,4102140779,140,23.9,4148993747,178,,4102140783,212,1.4,4102140887,233,24,4102140891,286,,4102140777,56,Back,4102140785,213,5.7,4102140781,141,44.6,idjs50cwxlt56rylhn3znt62,Ali Al Salem,4102140885,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520942385,24,74,1,1,38,ebcxfnmnxrxvv6lcjsahgd38j,1,74.5,54.9,2023-03-17T13:02:43.858Z,2023-03-30T05:48:34Z,4102140893,233,25,4102140865,56,Center,4148993777,178,,4102140867,285,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
