id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2508358735,8,61,1,0,12,cq4rdp1mkan8zhaw7bmzjdaqk,0,64.2,65.7,2023-02-16T15:00:29.371Z,2023-03-03T06:51:32Z,4067663479,178,,4035606763,56,Center,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358731,7,43,1,0,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-02-16T15:00:30.486Z,2023-02-20T14:05:43Z,4046261147,144,49,,,,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358739,6,1,1,0,13,f0zsn74nz0o01gr30weun240i,1,42.6,35.8,2023-02-16T15:00:30.938Z,2023-03-03T06:51:36Z,4035606785,56,Back,4067663511,178,,4035606791,212,5.7,4035606789,141,42.2,4035606793,213,0.9,4035606787,140,46.1,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358741,7,1,1,0,15,f0zsn74nz0o01gr30weun240i,0,45.4,42.2,2023-02-16T15:00:32.089Z,2023-03-03T06:51:42Z,4035606821,213,6.2,4035606815,140,53.3,4067663583,178,,4035606811,168,,4035606817,141,40.7,4035606813,56,Center,4035606819,212,8.4,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358729,5,43,1,0,15,f0zsn74nz0o01gr30weun240i,1,0,0,2023-02-16T15:00:32.100Z,2023-02-20T14:05:44Z,4046261199,144,49,,,,,,,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514430975,750,67,1,0,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.1,61.2,2023-02-16T15:00:33.301Z,2023-03-03T10:22:31Z,4067685563,233,989,,,,,,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514430967,989,67,1,0,16,f0zsn74nz0o01gr30weun240i,0,55.9,38.8,2023-02-16T15:00:33.302Z,2023-03-03T07:24:37Z,4067685567,233,750,,,,,,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358747,9,8,1,0,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,47.2,59.3,2023-02-16T15:00:33.311Z,2023-03-03T10:22:31Z,4046261737,384,,4067663649,178,,4035606837,56,Back,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508371625,368,49,1,0,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.8,63.6,2023-02-16T15:00:34.192Z,2023-03-03T06:51:52Z,,,,,,,,,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358783,10,1,1,0,17,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.9,65.3,2023-02-16T15:00:34.240Z,2023-03-03T06:51:58Z,4035607055,213,2.1,4035607049,140,42.0,4035607047,56,Back,4035607051,141,74.6,4067663739,178,,4035607053,212,7.5,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358797,11,1,1,0,22,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.3,87.2,2023-02-16T15:00:39.708Z,2023-03-03T06:52:07Z,4035607119,56,Back,4067663825,178,,4035607125,212,8.9,4035607123,141,83.9,4035607127,213,3.4,4035607121,140,37.1,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358801,12,1,1,0,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.3,89.4,2023-02-16T15:00:42.470Z,2023-03-03T06:52:30Z,4035607147,141,86.6,4035607143,56,Back,4035607149,212,10.7,4035607151,213,6.1,4035607145,140,47.3,4067664039,178,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358803,13,1,1,0,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,47.5,86.6,2023-02-16T15:00:43.088Z,2023-03-03T06:52:39Z,4035607165,56,Back,4035607173,213,1.5,4035607167,140,47.8,4035607171,212,3.8,4067664123,178,,4035607169,141,92.1,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358817,14,1,1,0,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,54.5,95,2023-02-16T15:00:45.078Z,2023-03-03T06:52:45Z,4035607219,56,Left,4035607225,212,7.2,4035607227,213,5.0,4035607223,141,84.8,4067664167,178,,4035607221,140,56.3,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358811,8,45,1,0,29,f0zsn74nz0o01gr30weun240i,0,40.6,15,2023-02-16T15:00:46.441Z,2023-03-03T06:52:50Z,4035607199,285,,4035607197,56,Back,4035607313,233,15,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358825,15,3,1,0,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.4,85,2023-02-16T15:00:46.441Z,2023-03-03T06:52:50Z,4035607273,286,,4035607271,56,Left,4067664229,178,,4046262957,464,,4035607291,233,8,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358833,16,1,1,0,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,62.2,94.7,2023-02-16T15:00:49.436Z,2023-03-03T06:53:07Z,4035607351,140,66.7,4067664375,178,,4035607357,213,0.3,4035607353,141,96.5,4035607355,212,4.9,4035607349,56,Left,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358841,17,1,1,0,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,66.5,94.1,2023-02-16T15:00:50.923Z,2023-03-03T06:53:11Z,4067664417,178,,4035607405,212,5.6,4035607403,141,86.3,4035607407,213,4.4,4035607399,56,Left,4035607401,140,64.8,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358849,18,1,1,0,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,64.3,86,2023-02-16T15:00:52.364Z,2023-03-03T06:53:16Z,4035607465,56,Center,4035607469,141,74.4,4035607471,212,13.5,4067664481,178,,4035607467,140,74.7,4035607473,213,5.7,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514431235,990,83,1,0,36,f0zsn74nz0o01gr30weun240i,1,26.6,30.2,2023-02-16T15:00:53.685Z,2023-03-03T07:26:41Z,4067687201,399,91073,,,,,,,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358859,19,1,1,0,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.6,74.4,2023-02-16T15:00:54.485Z,2023-03-03T06:53:21Z,4035607519,141,81.1,4035607517,140,78.0,4067664517,178,,4035607521,212,5.8,4035607515,56,Left,4035607523,213,0.9,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358863,20,3,1,0,40,cq4rdp1mkan8zhaw7bmzjdaqk,0,78.2,76.8,2023-02-16T15:00:57.122Z,2023-03-03T06:53:49Z,4035607535,56,Center,4067664737,178,,4035607537,286,,4035607631,233,9,4046264833,464,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358875,9,7,1,0,40,f0zsn74nz0o01gr30weun240i,0,21.8,23.2,2023-02-16T15:00:57.410Z,2023-03-03T06:53:53Z,4035607627,233,20,4067664779,178,,4035607609,56,Back,4046264947,385,,4035607611,285,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358887,21,1,1,0,44,cq4rdp1mkan8zhaw7bmzjdaqk,0,87.3,93.6,2023-02-16T15:01:01.564Z,2023-03-03T06:54:11Z,4035607679,2,,4046265391,72,,4035607685,140,91.4,4067664907,178,,4046265389,224,,4035607691,213,4.9,4035607681,155,,4035607683,56,Center,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,4035607687,141,53.9,4035607689,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358899,10,12,1,0,45,f0zsn74nz0o01gr30weun240i,1,9.7,56.9,2023-02-16T15:01:02.939Z,2023-03-03T06:54:16Z,4035607749,141,49.6,4035607747,140,25.5,4067664943,388,,4035607759,15,,4035607753,213,6.0,4035607745,56,Back,4035607751,212,17.3,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358927,22,1,1,0,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,69.5,63.4,2023-02-16T15:01:04.749Z,2023-03-03T06:54:45Z,4035607879,141,92.4,4035607877,140,66.8,4035607873,3,,4035607883,213,1.7,4035607875,56,Left,4067665223,388,,4035607881,212,19.9,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358929,23,61,1,0,49,cq4rdp1mkan8zhaw7bmzjdaqk,0,66.8,92.4,2023-02-16T15:01:06.685Z,2023-03-03T06:54:52Z,4067665277,178,,4035607891,56,Left,,,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358911,11,5,1,0,51,f0zsn74nz0o01gr30weun240i,1,36.6,-1.8,2023-02-16T15:01:08.681Z,2023-03-03T06:54:59Z,4035607909,233,24,4035607807,56,Back,4035607809,347,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358931,24,5,1,0,51,cq4rdp1mkan8zhaw7bmzjdaqk,0,63.4,101.8,2023-02-16T15:01:08.681Z,2023-03-03T06:54:58Z,4035607899,347,,4035607897,56,Left,4035607935,233,11,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508358937,12,43,1,0,56,f0zsn74nz0o01gr30weun240i,1,0,0,2023-02-16T15:01:13.181Z,2023-02-16T15:01:15Z,4035607971,144,5,4035607941,347,0,4035607939,56,Back,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359005,13,1,1,1,10,f0zsn74nz0o01gr30weun240i,0,44.9,0,2023-02-16T15:01:27.374Z,2023-03-03T06:55:03Z,4035608369,56,Right,4035608367,107,,4035608371,140,65.4,4035608377,213,0.3,4035608373,141,9.5,4035608379,1,,4035608375,212,22.8,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359007,14,44,1,1,11,f0zsn74nz0o01gr30weun240i,1,66.1,6.4,2023-02-16T15:01:28.858Z,2023-03-03T10:22:32Z,4035608389,286,,4035608387,56,Right,4035672261,233,369,,,,,,,,,,,,,,,,2j2uxep3rot3fwdq27b2im9qt,Fahad Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508371881,369,44,1,1,11,cq4rdp1mkan8zhaw7bmzjdaqk,0,33.9,93.6,2023-02-16T15:01:28.859Z,2023-03-03T06:55:07Z,4035672253,56,Back,4035672269,233,14,4035672255,285,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359377,28,1,1,1,11,f0zsn74nz0o01gr30weun240i,0,66.6,5.6,2023-02-16T15:01:28.959Z,2023-03-03T10:22:32Z,4035610259,56,Right,4035610263,141,14.3,4067665475,388,,4035610261,140,69.0,4035610257,3,,4046268835,168,,4035610267,213,1.2,4035610265,212,6.4,2j2uxep3rot3fwdq27b2im9qt,Fahad Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359027,26,49,1,1,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.7,87.7,2023-02-16T15:01:30.168Z,2023-03-03T07:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359035,27,1,1,1,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.8,87.2,2023-02-16T15:01:31.616Z,2023-03-03T06:55:26Z,4035608509,212,4.8,4035608507,141,92.1,4035608503,56,Back,4035608511,213,2.4,4067665583,178,,4035608505,140,29.5,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359039,28,61,1,1,15,cq4rdp1mkan8zhaw7bmzjdaqk,0,30.2,95.7,2023-02-16T15:01:32.148Z,2023-03-03T06:55:31Z,4035608527,56,Back,4067665641,178,,,,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359025,25,43,1,1,15,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-02-16T15:01:32.294Z,2023-02-16T15:55:38Z,4035608455,56,Back,4035672395,144,1,4035608459,141,87.1,4035608453,3,0,4035608461,212,6.1,4035608457,140,32.7,4035608463,213,4.2,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359019,15,5,1,1,15,f0zsn74nz0o01gr30weun240i,1,72.6,-1.4,2023-02-16T15:01:32.893Z,2023-03-03T06:55:37Z,4035608445,56,Right,4035608545,233,29,4035608447,347,,,,,,,,,,,,,,,,,2j2uxep3rot3fwdq27b2im9qt,Fahad Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359043,29,5,1,1,15,cq4rdp1mkan8zhaw7bmzjdaqk,0,27.4,101.4,2023-02-16T15:01:32.893Z,2023-03-03T06:55:36Z,4035608535,347,,4035608533,56,Back,4035608563,233,15,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359099,16,1,1,1,30,f0zsn74nz0o01gr30weun240i,1,71.2,0,2023-02-16T15:01:47.111Z,2023-03-03T06:55:40Z,4035608843,213,0.3,4035608839,141,6.1,4035608841,212,17.4,4035608833,107,,4035608837,140,87.0,4035608835,56,Right,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359105,17,1,1,1,31,f0zsn74nz0o01gr30weun240i,0,87.4,6.5,2023-02-16T15:01:48.316Z,2023-03-03T06:55:46Z,4035608869,213,3.4,4035608863,140,82.7,4035608867,212,5.1,4035608861,56,Right,4067665737,388,,4035608865,141,4.4,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359123,30,49,1,1,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,12.6,97.4,2023-02-16T15:01:48.816Z,2023-03-03T06:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359129,31,1,1,1,32,cq4rdp1mkan8zhaw7bmzjdaqk,0,12.6,97.4,2023-02-16T15:01:49.650Z,2023-03-03T06:55:54Z,4035608955,141,96.6,4035608957,212,2.8,4035608951,56,Back,4035608975,286,,4035608959,213,6.1,4035608953,140,15.2,4035608971,233,18,4035608969,236,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,4067665809,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359117,18,74,1,1,32,f0zsn74nz0o01gr30weun240i,1,80.3,4.3,2023-02-16T15:01:49.739Z,2023-03-03T06:55:58Z,4067665835,178,,4035608921,285,,4035608919,56,Right,4035608981,233,31,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508359127,19,5,1,1,33,f0zsn74nz0o01gr30weun240i,0,83.3,-1.2,2023-02-16T15:01:50.422Z,2023-03-03T06:56:01Z,4035608949,347,,4035608947,56,Right,4035609089,233,32,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
