id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2468375143,3,49,1,0,12,57jcqe38hakh2hfit2zsogsb,1,57.9,72.5,2022-10-07T15:30:37.518Z,2022-10-19T11:19:05Z,,,,,,,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375145,4,1,1,0,12,57jcqe38hakh2hfit2zsogsb,1,57.9,72.5,2022-10-07T15:30:37.591Z,2022-10-19T11:19:09Z,3855635365,178,,3824767371,212,18.2,3824767373,213,4.2,3824767367,140,49.2,3824767369,141,49.4,3824767365,56,Back,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375147,5,1,1,0,14,57jcqe38hakh2hfit2zsogsb,1,47.4,48.2,2022-10-07T15:30:39.624Z,2022-10-19T11:19:15Z,3824767379,140,43.8,3824767381,141,26.8,3824767383,212,15.0,3824767385,213,4.5,3824767377,56,Back,3855635463,178,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375153,6,1,1,0,17,57jcqe38hakh2hfit2zsogsb,0,56,22.7,2022-10-07T15:30:42.618Z,2022-10-19T11:19:18Z,3855635513,178,,3824767417,213,0.3,3824767415,212,35.3,3824767409,56,Center,3824767419,1,,3824830573,4,,3824767411,140,88.4,3824767413,141,36.7,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375155,9,52,1,0,27,d47tf49ishm9qnfd8zyc8wv0j,1,9.6,68.2,2022-10-07T15:30:52.456Z,2022-10-19T11:19:26Z,3855635705,178,,3836580535,376,,,,,,,,,,,,,,,,,,,,9xp5dssep1sdnexngspcmkst1,Abdullah Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375169,10,1,1,0,29,d47tf49ishm9qnfd8zyc8wv0j,1,9.6,68.2,2022-10-07T15:30:54.206Z,2022-10-19T11:19:28Z,3824767481,123,,3824767493,1,,3824767485,140,14.9,3824767487,141,15.6,3824767491,213,4.9,3824767483,56,Back,3855635793,178,,3824767489,212,36.2,9xp5dssep1sdnexngspcmkst1,Abdullah Al Shammari,3836580637,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375177,11,1,1,0,32,d47tf49ishm9qnfd8zyc8wv0j,1,14.9,15.6,2022-10-07T15:30:56.926Z,2022-10-19T11:19:32Z,3824767525,140,27.9,3824767531,213,0.2,3824767523,56,Back,3824767529,212,13.9,3855635885,178,,3824767527,141,19.1,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375179,12,1,1,0,33,d47tf49ishm9qnfd8zyc8wv0j,1,27.9,19.1,2022-10-07T15:30:58.006Z,2022-10-19T11:19:36Z,3824767551,140,26.3,3824767553,141,13.1,3824767557,213,4.3,3855635969,178,,3824767555,212,4.4,3824767549,56,Back,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375185,13,1,1,0,36,d47tf49ishm9qnfd8zyc8wv0j,0,26.3,13.1,2022-10-07T15:31:00.873Z,2022-10-19T11:19:45Z,3824767585,155,,3824767597,1,,3824767589,140,73.3,3824767595,213,0.3,3824767587,56,Center,3855636117,178,,3824767591,141,37.0,3824767593,212,52.0,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375187,7,49,1,0,42,57jcqe38hakh2hfit2zsogsb,1,22.7,71.1,2022-10-07T15:31:07.321Z,2022-10-19T11:20:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375191,8,1,1,0,44,57jcqe38hakh2hfit2zsogsb,1,15.6,67.7,2022-10-07T15:31:09.176Z,2022-10-19T11:20:04Z,3824767645,140,19.0,3824767649,212,12.5,3855636403,178,,3824767647,141,50.1,3824767643,56,Back,3824767651,213,5.0,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375203,9,1,1,0,47,57jcqe38hakh2hfit2zsogsb,1,20.9,44.8,2022-10-07T15:31:11.771Z,2022-10-19T11:20:19Z,3824767723,141,6.2,3824767721,140,30.2,3824767725,212,28.0,3855636659,178,,3824767719,56,Back,3824767727,213,5.1,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375213,10,1,1,0,50,57jcqe38hakh2hfit2zsogsb,1,30.1,7.3,2022-10-07T15:31:14.944Z,2022-10-19T11:20:28Z,3824767767,56,Back,3824767769,140,34.5,3824767775,213,1.0,3824767771,141,18.5,3855636763,178,,3824767773,212,8.9,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375217,11,1,1,0,54,57jcqe38hakh2hfit2zsogsb,1,35.5,28.4,2022-10-07T15:31:19.089Z,2022-10-19T11:20:37Z,3824767801,213,1.9,3824767793,56,Back,3824767797,141,50.9,3855637045,178,,3824767799,212,16.4,3824767795,140,29.8,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375225,12,1,1,0,56,57jcqe38hakh2hfit2zsogsb,1,29.8,50.9,2022-10-07T15:31:21.063Z,2022-10-19T11:20:43Z,3824767855,140,32.6,3824767859,212,18.4,3855637105,178,,3824767857,141,77.6,3824767853,56,Back,3824767861,213,1.4,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375239,13,1,1,0,58,57jcqe38hakh2hfit2zsogsb,1,32.6,77.6,2022-10-07T15:31:22.853Z,2022-10-19T11:20:49Z,3824767957,213,0.9,3824767955,212,16.0,3824767949,56,Back,3855637305,178,,3824767951,140,42.3,3824767953,141,95.7,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375241,14,1,1,1,2,57jcqe38hakh2hfit2zsogsb,0,65.3,85.2,2022-10-07T15:31:26.704Z,2022-10-19T11:20:53Z,3824767967,140,89.9,3824767965,56,Center,3824767969,141,67.8,3855637425,178,,3824767971,212,28.4,3824767973,213,5.9,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375249,14,52,1,1,4,d47tf49ishm9qnfd8zyc8wv0j,1,8.1,36.6,2022-10-07T15:31:28.972Z,2022-10-19T11:20:57Z,3855637503,178,,3836581285,376,,,,,,,,,,,,,,,,,,,,9xp5dssep1sdnexngspcmkst1,Abdullah Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375277,15,1,1,1,15,d47tf49ishm9qnfd8zyc8wv0j,1,14.1,35.8,2022-10-07T15:31:40.487Z,2022-10-19T11:21:00Z,3824768127,141,78.4,3824768129,212,30.2,3824768125,140,22.3,3824768131,213,1.3,3855637555,178,,3824768121,123,,3824768123,56,Back,,,,9xp5dssep1sdnexngspcmkst1,Abdullah Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375287,16,1,1,1,19,d47tf49ishm9qnfd8zyc8wv0j,1,23.7,87.8,2022-10-07T15:31:44.213Z,2022-10-19T11:21:04Z,3824768163,140,42.1,3824768161,56,Back,3824768165,141,89.7,3824768169,213,0.1,3824768159,155,,3824768167,212,19.4,3855637661,178,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375289,17,50,1,1,23,d47tf49ishm9qnfd8zyc8wv0j,1,37,94,2022-10-07T15:31:48.138Z,2022-10-19T11:21:40Z,3824768175,286,,3824768173,56,Back,3824768221,233,15,,,,,,,,,,,,,,,,2ycm47qi7qr17i31a8f6oq9gq,Saad Al Salouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375295,15,7,1,1,23,57jcqe38hakh2hfit2zsogsb,1,63,6,2022-10-07T15:31:48.186Z,2022-10-19T11:21:32Z,3836581835,383,,3855638361,178,,3824768219,285,,3824768215,233,17,3824768201,167,,3824768203,56,Right,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375297,16,5,1,1,24,57jcqe38hakh2hfit2zsogsb,0,62.6,-1.4,2022-10-07T15:31:48.726Z,2022-10-19T11:21:50Z,3824768209,347,,3824768207,56,Right,3824768279,233,18,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375309,18,5,1,1,24,d47tf49ishm9qnfd8zyc8wv0j,1,37.4,101.4,2022-10-07T15:31:48.726Z,2022-10-19T11:21:50Z,3824768257,347,,3824768275,233,16,3824768255,56,Back,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375325,19,1,1,1,32,d47tf49ishm9qnfd8zyc8wv0j,1,42,100,2022-10-07T15:31:56.859Z,2022-10-19T11:21:55Z,3824768337,107,,3824768343,141,75.7,3824768339,56,Back,3824768341,140,40.8,3824768345,212,17.9,3824768347,213,4.6,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375341,20,1,1,1,34,d47tf49ishm9qnfd8zyc8wv0j,1,40.8,75.7,2022-10-07T15:31:59.616Z,2022-10-19T11:22:03Z,3824768451,140,57.6,3855638931,178,,3824768453,141,71.2,3824768457,213,6.1,3824768449,56,Center,3824768455,212,17.9,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474193295,675,67,1,1,36,d47tf49ishm9qnfd8zyc8wv0j,1,60,59.9,2022-10-07T15:32:00.986Z,2022-10-20T09:52:47Z,3855673613,233,936,,,,,,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474193291,936,67,1,1,36,57jcqe38hakh2hfit2zsogsb,0,40,40.1,2022-10-07T15:32:00.987Z,2022-10-19T12:06:13Z,3855673617,233,675,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375347,21,1,1,1,37,d47tf49ishm9qnfd8zyc8wv0j,1,57.6,71.2,2022-10-07T15:32:02.152Z,2022-10-19T11:22:06Z,3855638995,178,,3824768483,56,Back,3824768491,213,2.9,3824768487,141,76.3,3824768485,140,44.4,3824768489,212,14.3,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375359,22,43,1,1,41,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-07T15:32:06.355Z,2022-10-07T15:32:47Z,3824768563,213,0.6,3824768561,212,18.2,3824768557,140,58.7,3824769351,144,1,3824768559,141,91.5,3824768555,56,Left,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375363,23,1,1,1,43,d47tf49ishm9qnfd8zyc8wv0j,1,58.7,91.5,2022-10-07T15:32:08.111Z,2022-10-19T11:22:22Z,3855639281,178,,3824768581,56,Back,3824768583,140,44.4,3824768587,212,16.5,3824768589,213,3.6,3824768585,141,81.5,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375373,24,1,1,1,45,d47tf49ishm9qnfd8zyc8wv0j,1,44.4,81.5,2022-10-07T15:32:10.090Z,2022-10-19T11:22:25Z,3824768641,140,46.1,3824768639,56,Back,3824768643,141,43.1,3824768647,213,4.8,3855639349,178,,3824768645,212,26.2,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375389,25,1,1,1,46,d47tf49ishm9qnfd8zyc8wv0j,1,46.1,43.1,2022-10-07T15:32:11.440Z,2022-10-19T11:22:30Z,3824768701,140,31.4,3824768703,141,40.3,3855639505,178,,3824768707,213,3.3,3824768699,56,Back,3824768705,212,15.6,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375401,26,1,1,1,52,d47tf49ishm9qnfd8zyc8wv0j,1,31.5,35.1,2022-10-07T15:32:16.945Z,2022-10-19T11:22:37Z,3824768793,140,11.6,3824768791,56,Back,3824768799,213,2.8,3824768795,141,46.0,3824768797,212,22.2,3855639667,178,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375411,27,1,1,1,56,d47tf49ishm9qnfd8zyc8wv0j,1,12.7,40,2022-10-07T15:32:21.027Z,2022-10-19T11:22:40Z,3824768847,141,7.1,3824768845,140,39.9,3824768849,212,36.3,3824768851,213,5.6,3855639741,178,,3824768841,155,,3824768843,56,Back,3824768853,1,,9xp5dssep1sdnexngspcmkst1,Abdullah Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375415,28,1,1,1,58,d47tf49ishm9qnfd8zyc8wv0j,1,39.9,7.1,2022-10-07T15:32:23.316Z,2022-10-19T11:22:55Z,3824768871,140,41.3,3824768873,141,21.9,3824768867,3,,3824768877,213,1.4,3824768875,212,10.2,3855639855,388,,3824768869,56,Back,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375419,29,1,1,1,59,d47tf49ishm9qnfd8zyc8wv0j,1,41.3,21.9,2022-10-07T15:32:24.522Z,2022-10-19T11:22:58Z,3824768887,140,37.8,3855640041,388,,3824768889,141,13.4,3824768885,56,Back,3824768893,213,4.1,3824768891,212,6.8,3824768883,3,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375433,30,1,1,2,1,d47tf49ishm9qnfd8zyc8wv0j,1,37.8,13.4,2022-10-07T15:32:26.290Z,2022-10-19T11:23:04Z,3824768977,3,,3824768985,212,13.0,3824768987,213,1.9,3855640141,388,,3824768979,56,Back,3824768983,141,31.5,3824768981,140,33.8,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375429,17,45,1,2,5,57jcqe38hakh2hfit2zsogsb,0,65.8,73.1,2022-10-07T15:32:30.323Z,2022-10-19T11:23:39Z,3824769017,233,31,3824768961,56,Center,3824768963,285,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375435,31,3,1,2,5,d47tf49ishm9qnfd8zyc8wv0j,1,34.2,26.9,2022-10-07T15:32:30.323Z,2022-10-19T11:23:39Z,3855641147,178,,3824768991,56,Back,3824768995,233,17,3824768993,286,,3836582685,464,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474194333,686,67,1,2,6,d47tf49ishm9qnfd8zyc8wv0j,1,34,24.8,2022-10-07T15:32:31.391Z,2022-10-20T09:52:48Z,3855676413,233,937,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474194331,937,67,1,2,6,57jcqe38hakh2hfit2zsogsb,0,66,75.2,2022-10-07T15:32:31.392Z,2022-10-19T12:09:37Z,3855676421,233,686,,,,,,,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375443,32,1,1,2,6,d47tf49ishm9qnfd8zyc8wv0j,0,33.8,29.4,2022-10-07T15:32:31.399Z,2022-10-20T09:52:48Z,3824769055,56,Right,3824769061,212,31.6,3855641383,389,,3824769059,141,11.1,3824769057,140,61.5,3824769063,213,5.9,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375449,18,49,1,2,11,57jcqe38hakh2hfit2zsogsb,1,37.6,98.9,2022-10-07T15:32:35.731Z,2022-10-19T11:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468375463,19,1,1,2,11,57jcqe38hakh2hfit2zsogsb,1,37.6,98.9,2022-10-07T15:32:35.742Z,2022-10-19T11:24:12Z,3824769161,141,88.2,3855642297,178,,3824769159,140,30.3,3824769157,56,Back,3824769163,212,10.6,3824769165,213,3.9,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
