id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2450815097,5,43,1,0,3,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2022-08-25T16:05:17.812Z,2022-08-25T16:05:30Z,3731319895,213,1.4,3731319887,56,Center,3731319891,141,47.0,3731319889,140,61.3,3731319893,212,6.4,3731319991,144,1,,,,,,,buhbt39pjc7lvd0arxzuja8k5,P. Tachtsidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815107,6,43,1,0,4,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2022-08-25T16:05:18.644Z,2022-08-25T16:05:39Z,3731320039,144,1,3731319943,141,30.6,3731319939,56,Center,3731319945,212,9.3,3731319941,140,60.8,3731319947,213,4.6,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815103,5,1,1,0,5,4djrvao40r1vgr4psfl5dzc80,1,41.7,68.5,2022-08-25T16:05:19.823Z,2022-08-27T08:51:01Z,3731319923,140,31.5,3733965827,178,,3731319929,213,3.0,3731319925,141,70.0,3731319927,212,10.8,3731319921,56,Back,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815109,6,1,1,0,8,4djrvao40r1vgr4psfl5dzc80,1,31.5,69.7,2022-08-25T16:05:22.408Z,2022-08-27T08:51:05Z,3731319953,140,31.4,3733965875,178,,3731319957,212,20.8,3731319951,56,Back,3731319955,141,39.1,3731319959,213,4.7,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815113,7,1,1,0,12,4djrvao40r1vgr4psfl5dzc80,1,31.4,39.5,2022-08-25T16:05:25.855Z,2022-08-27T08:51:13Z,3731319983,212,35.2,3731319979,140,36.1,3731319987,1,,3731319981,141,90.8,3731319977,56,Back,3731319985,213,1.4,3733965957,178,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815115,8,1,1,0,15,4djrvao40r1vgr4psfl5dzc80,1,36.6,93.5,2022-08-25T16:05:29.722Z,2022-08-27T08:51:23Z,3731320009,213,0.1,3731320005,141,98.9,3731320001,56,Left,3731320007,212,24.8,3733966221,178,,3731320003,140,60.0,3731319999,155,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815117,9,50,1,0,21,4djrvao40r1vgr4psfl5dzc80,1,67.5,96.9,2022-08-25T16:05:34.927Z,2022-08-27T08:52:00Z,3731320031,233,7,3731320013,56,Left,3731320015,286,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815121,7,7,1,0,21,ebcxfnmnxrxvv6lcjsahgd38j,0,32.5,3.1,2022-08-25T16:05:34.960Z,2022-08-27T08:51:55Z,3733966751,178,,3732394395,385,,3731320021,56,Back,3731320025,233,9,3731320023,285,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815119,10,61,1,0,21,4djrvao40r1vgr4psfl5dzc80,1,64,98.1,2022-08-25T16:05:35.098Z,2022-08-27T08:52:14Z,3731320019,56,Left,3733967047,178,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815131,8,5,1,0,21,ebcxfnmnxrxvv6lcjsahgd38j,1,32.5,-2,2022-08-25T16:05:35.602Z,2022-08-27T08:52:17Z,3731320051,347,,3731320049,56,Back,3731320053,233,11,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815125,11,5,1,0,21,4djrvao40r1vgr4psfl5dzc80,0,67.5,102,2022-08-25T16:05:35.602Z,2022-08-27T08:52:17Z,3731320037,347,,3731320057,233,8,3731320035,56,Left,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815133,9,1,1,0,30,ebcxfnmnxrxvv6lcjsahgd38j,1,31.1,0,2022-08-25T16:05:44.355Z,2022-08-27T08:52:41Z,3731320071,141,8.6,3731320075,213,1.8,3731320065,107,,3731320069,140,29.8,3731320067,56,Back,3731320073,212,7.3,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815135,10,1,1,0,31,ebcxfnmnxrxvv6lcjsahgd38j,0,29.9,8.6,2022-08-25T16:05:45.343Z,2022-08-27T08:52:45Z,3731320089,212,7.2,3731320085,140,36.7,3731320091,213,6.2,3731320087,141,7.7,3733967921,178,,3731320083,56,Back,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815137,12,49,1,0,31,4djrvao40r1vgr4psfl5dzc80,1,65,88.7,2022-08-25T16:05:45.787Z,2022-08-27T08:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815139,13,1,1,0,33,4djrvao40r1vgr4psfl5dzc80,1,65,88.7,2022-08-25T16:05:47.611Z,2022-08-27T08:52:52Z,3731320101,212,8.4,3731320099,141,76.9,3731320095,56,Center,3731320097,140,62.7,3731320103,213,4.4,3733968153,178,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815141,14,1,1,0,34,4djrvao40r1vgr4psfl5dzc80,1,62.6,76.7,2022-08-25T16:05:48.797Z,2022-08-27T08:52:55Z,3731320113,212,10.4,3731320109,140,67.9,3731320107,56,Left,3731320111,141,89.7,3731320115,213,1.0,3733968213,178,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815143,15,1,1,0,36,4djrvao40r1vgr4psfl5dzc80,0,68.2,90.2,2022-08-25T16:05:50.692Z,2022-08-27T08:53:01Z,3733968367,178,,3731320127,213,5.9,3731320121,140,71.1,3731320123,141,88.3,3731320125,212,3.3,3731320119,56,Left,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815147,11,49,1,0,37,ebcxfnmnxrxvv6lcjsahgd38j,1,29.9,11.6,2022-08-25T16:05:51.569Z,2022-08-27T08:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815151,12,1,1,0,38,ebcxfnmnxrxvv6lcjsahgd38j,1,29.8,11.4,2022-08-25T16:05:52.708Z,2022-08-27T08:53:22Z,3731320139,56,Back,3731320143,141,7.6,3733968891,178,,3731320145,212,5.8,3731320141,140,34.7,3731320147,213,5.8,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815153,13,61,1,0,41,ebcxfnmnxrxvv6lcjsahgd38j,0,37.4,6.2,2022-08-25T16:05:55.510Z,2022-08-27T08:53:46Z,3731320151,56,Back,3733969447,178,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815155,16,43,1,0,42,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-08-25T16:05:56.068Z,2022-08-26T13:39:31Z,3731320161,233,13,3732397019,144,7,3731320157,285,0,3731320155,56,Left,3732396675,383,0,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815157,17,49,1,0,42,4djrvao40r1vgr4psfl5dzc80,1,66.2,98,2022-08-25T16:05:56.730Z,2022-08-27T08:53:55Z,,,,,,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815159,18,50,1,0,46,4djrvao40r1vgr4psfl5dzc80,1,79.6,96.8,2022-08-25T16:06:00.554Z,2022-08-27T08:54:36Z,3731320185,233,14,3731320171,56,Left,3731320173,286,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815161,14,7,1,0,47,ebcxfnmnxrxvv6lcjsahgd38j,1,20.4,3.2,2022-08-25T16:06:01.213Z,2022-08-27T08:54:40Z,3731320175,56,Back,3731320179,233,18,3732397105,383,,3731320177,285,,3733970583,178,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451325331,1076,67,1,0,47,ebcxfnmnxrxvv6lcjsahgd38j,1,19.7,4.5,2022-08-25T16:06:01.453Z,2022-08-31T21:24:50Z,3734045175,233,980,,,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451325329,980,67,1,0,47,4djrvao40r1vgr4psfl5dzc80,0,80.3,95.5,2022-08-25T16:06:01.454Z,2022-08-27T09:35:26Z,3734045207,233,1076,,,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815163,15,61,1,0,47,ebcxfnmnxrxvv6lcjsahgd38j,1,15,5,2022-08-25T16:06:01.472Z,2022-08-31T21:24:50Z,3731320189,56,Back,3733970919,178,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815165,16,5,1,0,49,ebcxfnmnxrxvv6lcjsahgd38j,0,16.6,-1.8,2022-08-25T16:06:03.253Z,2022-08-27T08:55:04Z,3731320203,233,19,3731320193,347,,3731320191,56,Back,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815167,19,5,1,0,49,4djrvao40r1vgr4psfl5dzc80,1,83.4,101.8,2022-08-25T16:06:03.253Z,2022-08-27T08:55:04Z,3731320197,347,,3731320199,233,16,3731320195,56,Left,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815169,20,1,1,0,52,4djrvao40r1vgr4psfl5dzc80,1,79.4,100,2022-08-25T16:06:06.081Z,2022-08-27T08:55:08Z,3731320207,107,,3731320209,56,Left,3731320213,141,83.3,3731320215,212,17.0,3731320217,213,4.0,3731320211,140,68.3,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815171,21,1,1,0,55,4djrvao40r1vgr4psfl5dzc80,0,70.2,82.3,2022-08-25T16:06:09.714Z,2022-08-27T08:55:14Z,3732397225,223,,3733971315,178,,3731320221,2,,3731320233,213,5.3,3731320225,56,Center,3731320231,212,39.8,3731320235,1,,3731320223,155,,9d3t6xtk6bceipt63k6c5rnit,Nono,3732397227,20,3731320227,140,90.1,3731320229,141,32.5,,,,,,,,,,,,,,,,,,,,,,,
2450815177,17,12,1,0,57,ebcxfnmnxrxvv6lcjsahgd38j,1,10.4,68.7,2022-08-25T16:06:11.685Z,2022-08-27T08:55:39Z,3731320277,15,,3731320251,212,24.0,3733971795,388,,3731320259,167,,3731320247,140,2.9,3731320253,213,1.9,3731320249,141,100.0,3731320245,56,Back,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815179,18,5,1,1,1,ebcxfnmnxrxvv6lcjsahgd38j,0,4.2,101.7,2022-08-25T16:06:15.220Z,2022-08-27T08:55:43Z,3731320291,233,22,3731320255,56,Back,3731320257,347,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815183,22,5,1,1,1,4djrvao40r1vgr4psfl5dzc80,1,95.8,-1.7,2022-08-25T16:06:15.220Z,2022-08-27T08:55:43Z,3731320287,233,18,3731320283,56,Right,3731320285,347,,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815185,23,1,1,1,4,4djrvao40r1vgr4psfl5dzc80,1,94.5,0,2022-08-25T16:06:18.655Z,2022-08-27T08:55:56Z,3731320299,107,,3731320305,141,4.1,3731320309,213,0.8,3731320301,56,Right,3731320307,212,5.4,3731320303,140,98.2,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451325557,1080,83,1,1,8,ebcxfnmnxrxvv6lcjsahgd38j,1,4.5,92.1,2022-08-25T16:06:22.791Z,2022-08-27T09:36:05Z,3734046317,399,208884,,,,,,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815187,24,61,1,1,10,4djrvao40r1vgr4psfl5dzc80,0,93.1,3.8,2022-08-25T16:06:24.203Z,2022-08-27T08:56:20Z,3731320313,56,Right,3733972861,178,,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451325635,1083,67,1,1,11,ebcxfnmnxrxvv6lcjsahgd38j,1,16.9,90.3,2022-08-25T16:06:25.320Z,2022-08-31T21:24:50Z,3734046733,233,987,,,,,,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451325627,987,67,1,1,11,4djrvao40r1vgr4psfl5dzc80,0,83.1,9.7,2022-08-25T16:06:25.321Z,2022-08-27T09:36:19Z,3734046741,233,1083,,,,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815189,19,1,1,1,11,ebcxfnmnxrxvv6lcjsahgd38j,0,18.4,90.6,2022-08-25T16:06:25.334Z,2022-08-31T21:24:51Z,3731320327,1,,3731320321,141,90.6,3733972983,178,,3731320325,213,0.0,3731320317,56,Back,3731320319,140,32.7,3731320315,157,,3731320323,212,15.0,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451325675,989,43,1,1,15,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-08-25T16:06:28.950Z,2022-08-27T09:36:38Z,3734047391,144,82,3734046955,178,0,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815191,25,61,1,1,15,4djrvao40r1vgr4psfl5dzc80,0,67.4,17.1,2022-08-25T16:06:29.038Z,2022-08-27T08:56:45Z,3733973373,178,,3731320331,56,Right,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815193,20,49,1,1,16,ebcxfnmnxrxvv6lcjsahgd38j,1,33.7,82.4,2022-08-25T16:06:30.263Z,2022-08-27T08:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,,buhbt39pjc7lvd0arxzuja8k5,P. Tachtsidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815195,21,1,1,1,17,ebcxfnmnxrxvv6lcjsahgd38j,1,34,81.8,2022-08-25T16:06:31.171Z,2022-08-27T08:56:59Z,3731320335,140,45.7,3731320339,212,18.6,3731320337,141,61.2,3733973679,178,,3731320333,56,Back,3731320341,213,5.4,,,,,,,buhbt39pjc7lvd0arxzuja8k5,P. Tachtsidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815197,22,1,1,1,19,ebcxfnmnxrxvv6lcjsahgd38j,1,46.3,61.5,2022-08-25T16:06:33.290Z,2022-08-27T08:57:07Z,3731320349,140,64.1,3731320353,212,20.1,3731320347,56,Center,3733973859,178,,3731320355,213,0.4,3731320351,141,72.4,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815199,23,1,1,1,21,ebcxfnmnxrxvv6lcjsahgd38j,0,64.3,70.6,2022-08-25T16:06:35.642Z,2022-08-27T08:57:12Z,3733973941,178,,3731320361,140,65.0,3731320367,213,5.4,3731320365,212,1.1,3731320359,56,Center,3731320387,233,26,3731320363,141,69.4,3731320391,286,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,3731320385,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815201,26,74,1,1,21,4djrvao40r1vgr4psfl5dzc80,1,33.6,30.7,2022-08-25T16:06:35.769Z,2022-08-27T08:57:16Z,3731320381,233,23,3731320371,285,,3733974065,178,,3731320369,56,Back,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815205,24,3,1,1,25,ebcxfnmnxrxvv6lcjsahgd38j,1,68.2,59.2,2022-08-25T16:06:39.467Z,2022-08-27T08:57:28Z,3731320401,56,Center,3733974365,178,,3731320403,286,,3732399281,465,,3731320417,233,27,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450815203,27,45,1,1,25,4djrvao40r1vgr4psfl5dzc80,0,31.8,40.8,2022-08-25T16:06:39.467Z,2022-08-27T08:57:29Z,3731320421,233,24,3731320395,285,,3731320393,56,Back,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
