id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2455879013,9,1,1,0,21,c9swyor08g9pedxpe3n321svu,1,35.9,62.9,2022-09-04T15:35:43.210Z,2022-09-10T04:41:12Z,3758287071,141,25.9,3768260349,178,,3758287073,212,25.2,3758287069,140,37.0,3758287067,56,Back,3758287075,213,4.8,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879053,10,1,1,0,23,c9swyor08g9pedxpe3n321svu,1,37,25.9,2022-09-04T15:35:45.674Z,2022-09-10T04:41:15Z,3758287261,56,Back,3758287263,140,45.0,3758287267,212,17.3,3768260405,178,,3758287269,213,5.2,3758287265,141,3.7,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879107,11,1,1,0,26,c9swyor08g9pedxpe3n321svu,1,44.4,4.3,2022-09-04T15:35:49.064Z,2022-09-10T04:41:20Z,3758287589,141,23.9,3758287585,56,Back,3758287587,140,34.1,3758287593,213,2.3,3768260475,178,,3758287591,212,17.2,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879167,12,1,1,0,30,c9swyor08g9pedxpe3n321svu,1,34.8,29.8,2022-09-04T15:35:52.745Z,2022-09-10T04:41:22Z,3758287945,212,17.7,3768260515,178,,3758287947,213,1.6,3758287943,141,55.8,3758287939,56,Back,3758287941,140,35.1,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879233,13,1,1,0,36,c9swyor08g9pedxpe3n321svu,1,36.3,62.9,2022-09-04T15:35:58.218Z,2022-09-10T04:41:25Z,3758288363,213,5.1,3758288361,212,24.5,3758288359,141,30.1,3758288355,56,Back,3768260567,178,,3758288357,140,46.0,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879257,14,1,1,0,39,c9swyor08g9pedxpe3n321svu,1,46,29.9,2022-09-04T15:36:01.339Z,2022-09-10T04:41:29Z,3758288509,140,63.3,3758288515,213,5.6,3758288511,141,6.8,3758288507,56,Right,3768260619,178,,3758288513,212,24.0,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879263,15,3,1,0,42,c9swyor08g9pedxpe3n321svu,0,73,12.2,2022-09-04T15:36:04.767Z,2022-09-10T04:41:34Z,3758288685,233,3,3768260663,178,,3758288545,286,,3761966127,464,,3758288543,56,Right,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879283,3,7,1,0,42,aekjg4wbxaixtwu4aicmiju92,1,27,87.8,2022-09-04T15:36:04.926Z,2022-09-10T04:41:37Z,3761966171,384,,3758288627,56,Back,3768260721,178,,3758288675,233,15,3758288629,285,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879293,4,49,1,0,43,aekjg4wbxaixtwu4aicmiju92,1,25.2,88.1,2022-09-04T15:36:05.941Z,2022-09-10T04:41:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879299,5,1,1,0,44,aekjg4wbxaixtwu4aicmiju92,1,25.2,88.1,2022-09-04T15:36:06.085Z,2022-09-10T04:41:45Z,3768260793,178,,3758288709,212,6.9,3758288705,140,28.5,3758288707,141,96.9,3758288703,56,Back,3758288711,213,1.0,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879331,6,1,1,0,46,aekjg4wbxaixtwu4aicmiju92,1,28.5,96.9,2022-09-04T15:36:08.388Z,2022-09-10T04:41:53Z,3758288875,213,0.0,3768260885,178,,3758288867,56,Left,3758288871,141,98.1,3758288869,140,58.8,3758288873,212,31.8,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879335,7,3,1,0,48,aekjg4wbxaixtwu4aicmiju92,0,59.6,96.4,2022-09-04T15:36:10.640Z,2022-09-10T04:42:07Z,3758288897,286,,3758288929,233,16,3761966899,465,,3758288895,56,Left,3768261125,178,,,,,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879319,16,7,1,0,48,c9swyor08g9pedxpe3n321svu,1,40.4,3.6,2022-09-04T15:36:10.934Z,2022-09-10T04:42:12Z,3758288827,167,,3761967021,385,,3758288911,233,7,3758288831,285,,3768261165,178,,3758288829,56,Back,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879379,8,5,1,0,49,aekjg4wbxaixtwu4aicmiju92,1,61.2,101.4,2022-09-04T15:36:11.528Z,2022-09-10T04:42:14Z,3758289125,347,,3758289123,56,Left,3758289147,233,17,,,,,,,,,,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879325,17,5,1,0,49,c9swyor08g9pedxpe3n321svu,0,38.8,-1.4,2022-09-04T15:36:11.528Z,2022-09-10T04:42:14Z,3758288849,56,Back,3758289157,233,8,3758288851,347,,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879429,9,1,1,0,53,aekjg4wbxaixtwu4aicmiju92,1,59.6,100,2022-09-04T15:36:15.697Z,2022-09-10T04:42:22Z,3758289351,141,78.0,3758289357,1,,3758289353,212,43.4,3758289349,140,98.1,3758289345,107,,3758289355,213,5.9,3758289347,56,Center,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879441,10,1,1,0,57,aekjg4wbxaixtwu4aicmiju92,0,98.1,78,2022-09-04T15:36:20.071Z,2022-09-10T04:42:25Z,3758508659,195,,3758289447,140,91.1,3768261295,178,,3758289451,212,17.2,3758289445,56,Center,3758289449,141,55.2,3758289453,213,4.3,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879495,18,12,1,0,58,c9swyor08g9pedxpe3n321svu,1,8.1,39.4,2022-09-04T15:36:20.741Z,2022-09-10T04:42:29Z,3768261333,178,,3758289765,212,22.0,3758289767,213,4.8,3758289763,141,7.1,3758289755,56,Back,3758289759,140,9.6,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879499,19,49,1,1,1,c9swyor08g9pedxpe3n321svu,1,9.7,7.1,2022-09-04T15:36:23.946Z,2022-09-10T04:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879511,20,1,1,1,2,c9swyor08g9pedxpe3n321svu,1,9.7,7.1,2022-09-04T15:36:24.214Z,2022-09-10T04:42:37Z,3758289847,212,12.9,3758289843,140,15.5,3768261425,178,,3758289841,56,Back,3758289845,141,23.8,3758289849,213,1.1,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879535,21,1,1,1,4,c9swyor08g9pedxpe3n321svu,1,13.2,16.7,2022-09-04T15:36:26.725Z,2022-09-10T04:42:42Z,3758289969,140,33.1,3758289977,212,22.5,3758289973,141,4.4,3758289965,56,Back,3758289981,213,5.9,3768261519,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879553,22,1,1,1,8,c9swyor08g9pedxpe3n321svu,1,34.6,4.9,2022-09-04T15:36:30.281Z,2022-09-10T04:42:48Z,3758290101,212,12.3,3768261601,178,,3758290097,140,43.0,3758290093,56,Back,3758290103,213,0.8,3758290099,141,17.6,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879613,23,1,1,1,8,c9swyor08g9pedxpe3n321svu,1,43,17.6,2022-09-04T15:36:31.026Z,2022-09-10T04:42:51Z,3758290409,141,3.8,3758290405,56,Right,3758290413,213,6.0,3768261615,178,,3758290411,212,29.0,3758290407,140,69.1,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879667,24,1,1,1,15,c9swyor08g9pedxpe3n321svu,1,69.5,5.8,2022-09-04T15:36:37.140Z,2022-09-10T04:42:55Z,3758290687,56,Center,3758290693,212,23.3,3768261657,178,,3758290691,141,40.0,3758290689,140,71.0,3758290695,213,1.5,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879655,11,45,1,1,18,aekjg4wbxaixtwu4aicmiju92,0,24.2,65.8,2022-09-04T15:36:40.486Z,2022-09-10T04:43:39Z,3758290615,285,,3758290613,56,Back,3758290873,233,25,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879691,25,3,1,1,18,c9swyor08g9pedxpe3n321svu,1,75.8,34.2,2022-09-04T15:36:40.486Z,2022-09-10T04:43:39Z,3758290825,56,Center,3761968087,465,,3758290827,286,,3768262197,178,,3758290847,233,11,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880043,29,1,1,1,20,c9swyor08g9pedxpe3n321svu,1,80.2,28.3,2022-09-04T15:36:42.250Z,2022-09-10T04:43:44Z,3758292681,56,Right,3758292687,212,14.6,3758292683,140,90.8,3758292689,213,5.6,3758292685,141,14.5,3768262305,178,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879749,26,1,1,1,21,c9swyor08g9pedxpe3n321svu,1,90.6,18.2,2022-09-04T15:36:44.049Z,2022-09-10T04:43:52Z,3758291151,212,25.6,3768262345,178,,3758291149,141,54.9,3758291153,213,1.3,3761968319,224,,3761968321,20,,3758291145,56,Center,3758291141,2,,a3t7bral3j0l1czbmojwqnob9,M. Marega,1,3758293343,154,3758291147,140,96.0,3758293341,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879753,27,13,1,1,22,c9swyor08g9pedxpe3n321svu,1,96.2,52.6,2022-09-04T15:36:44.981Z,2022-09-10T04:43:53Z,3758293391,214,,3758293393,328,,3758293397,231,50.9,3758293371,154,,3758293673,16,,3758291171,56,Center,3758293377,55,26,3758293385,102,55.0,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,3758293395,230,3758291167,22,,3758293367,29,,99.3,3768262413,178,3758293365,85,3758293389,103,55.6,3758292989,20,,,,,,,,,,,,,,,,,
2455879707,12,5,1,1,23,aekjg4wbxaixtwu4aicmiju92,1,-1.6,43.3,2022-09-04T15:36:46.027Z,2022-09-10T04:43:57Z,3758291241,233,28,3758290917,346,,3758290915,56,Back,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455879757,28,5,1,1,23,c9swyor08g9pedxpe3n321svu,0,101.6,56.7,2022-09-04T15:36:46.027Z,2022-09-10T04:43:57Z,3758291191,346,,3758291189,56,Center,3758291249,233,12,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880289,13,1,1,1,59,aekjg4wbxaixtwu4aicmiju92,1,4.6,49.9,2022-09-04T15:37:22.033Z,2022-09-10T04:44:00Z,3758293905,237,,3758293899,212,13.7,3758293895,140,8.7,3758293891,124,,3758293893,56,Back,3758293897,141,30.7,3758293901,213,5.0,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880357,14,1,1,2,6,aekjg4wbxaixtwu4aicmiju92,1,19,21.2,2022-09-04T15:37:28.436Z,2022-09-10T04:44:03Z,3758294277,141,57.5,3758294273,56,Back,3758294271,155,,3768262557,178,,3758294275,140,41.5,3758294279,212,34.2,3758294283,1,,3758294281,213,0.8,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880369,15,1,1,2,8,aekjg4wbxaixtwu4aicmiju92,1,41.5,57.5,2022-09-04T15:37:30.757Z,2022-09-10T04:44:13Z,3768262579,178,,3758294339,213,3.1,3758294335,141,58.8,3758294331,56,Back,3758294337,212,12.2,3758294333,140,29.9,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880401,16,1,1,2,9,aekjg4wbxaixtwu4aicmiju92,1,29.9,58.8,2022-09-04T15:37:32.066Z,2022-09-10T04:44:16Z,3758294515,212,37.6,3758294519,1,,3758294509,56,Left,3768262701,178,,3758294517,213,0.6,3758294513,141,90.0,3758294511,140,59.5,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880409,17,61,1,2,13,aekjg4wbxaixtwu4aicmiju92,0,68.8,91.1,2022-09-04T15:37:35.307Z,2022-09-10T04:44:25Z,3758294541,56,Left,3768262815,178,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880405,30,49,1,2,14,c9swyor08g9pedxpe3n321svu,1,27.2,22.6,2022-09-04T15:37:36.910Z,2022-09-10T04:44:28Z,,,,,,,,,,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880423,31,4,1,2,15,c9swyor08g9pedxpe3n321svu,1,28.7,16,2022-09-04T15:37:37.203Z,2022-09-10T04:44:40Z,3758294627,56,Back,3758294631,265,,3758294629,152,,3758294625,13,,3758294715,233,18,3758294633,285,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880439,18,4,1,2,15,aekjg4wbxaixtwu4aicmiju92,0,71.3,84,2022-09-04T15:37:37.204Z,2022-09-10T04:44:39Z,3758294707,56,Left,3758294711,265,,3758294713,286,,3758294709,152,,3758294705,13,,3768262975,178,,3758294723,233,31,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880601,32,1,1,2,30,c9swyor08g9pedxpe3n321svu,1,26.3,8.3,2022-09-04T15:37:52.975Z,2022-09-10T04:44:42Z,3758295625,56,Back,3758295629,141,36.4,3768263033,178,,3758295631,212,19.1,3758295633,213,1.6,3758295623,152,,3758295627,140,26.3,3758295621,5,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880613,33,1,1,2,32,c9swyor08g9pedxpe3n321svu,1,26.3,36.4,2022-09-04T15:37:54.932Z,2022-09-10T04:44:48Z,3758295691,212,24.8,3758295693,213,1.6,3758295687,140,25.6,3768263095,178,,3758295685,56,Back,3758295689,141,72.9,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880653,34,1,1,2,35,c9swyor08g9pedxpe3n321svu,1,25.6,72.9,2022-09-04T15:37:57.287Z,2022-09-10T04:44:55Z,3758295915,141,95.9,3758295919,213,0.9,3758295917,212,19.4,3758295913,140,36.6,3768263111,178,,3758295911,56,Back,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880691,35,1,1,2,38,c9swyor08g9pedxpe3n321svu,1,39.4,95.3,2022-09-04T15:38:01.002Z,2022-09-10T04:44:58Z,3758296131,213,4.7,3758296129,212,6.9,3758296127,141,85.2,3758296123,56,Back,3758296125,140,39.4,3768263183,178,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880699,36,1,1,2,40,c9swyor08g9pedxpe3n321svu,1,39.4,85.2,2022-09-04T15:38:02.346Z,2022-09-10T04:45:00Z,3758296191,141,85.2,3758296187,56,Back,3768263209,178,,3758296193,212,17.9,3758296223,156,,3758296189,140,22.4,3758296195,213,3.1,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455880835,37,1,1,2,44,c9swyor08g9pedxpe3n321svu,1,22.4,83.6,2022-09-04T15:38:06.530Z,2022-09-10T04:45:34Z,3758296907,141,40.0,3758296903,56,Back,3758296911,213,4.8,3758296909,212,29.7,3758296905,140,23.6,3768263239,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
