id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2473012331,5,5,1,0,17,d47tf49ishm9qnfd8zyc8wv0j,1,-0.6,42.7,2022-10-16T14:45:33.752Z,2022-10-22T18:49:41Z,3849472903,346,,3849472901,56,Back,3849665355,233,7,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473012565,7,5,1,0,17,dbhdov3cc47kcr1hjg5qr5qg7,0,100.6,57.3,2022-10-16T14:45:33.752Z,2022-10-22T18:49:40Z,3849665409,233,5,3849474155,56,Center,3849474157,346,,,,,,,,,,,,,,,,,2ulcka9bd1cna5mixtb0fu2ac,Othman Awad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473012607,6,1,1,0,28,d47tf49ishm9qnfd8zyc8wv0j,1,5,37,2022-10-16T14:45:44.763Z,2022-10-22T18:49:55Z,3849474445,212,31.3,3849474447,213,0.6,3849474441,140,29.5,3849474463,189,,3849474443,141,63.2,3849474437,124,,3849474439,56,Back,3849474451,237,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064101,453,1,1,0,29,d47tf49ishm9qnfd8zyc8wv0j,1,19.9,67,2022-10-16T14:45:45.632Z,2022-10-22T18:49:51Z,3849751459,212,6.3,3849751455,140,23.8,3849751463,213,5.4,3849751457,141,59.9,3849751451,189,,3849751453,56,Back,3864113313,178,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473012693,7,1,1,0,34,d47tf49ishm9qnfd8zyc8wv0j,1,30.8,75.1,2022-10-16T14:45:51.143Z,2022-10-22T18:50:01Z,3849474879,56,Back,3849474883,141,93.9,3849474891,213,1.1,3864114115,178,,3849474881,140,37.3,3849474885,212,14.5,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473012773,8,1,1,0,37,d47tf49ishm9qnfd8zyc8wv0j,1,40.1,91.9,2022-10-16T14:45:53.406Z,2022-10-22T18:50:07Z,3849475283,140,31.5,3864114487,178,,3849475281,56,Back,3849475287,212,15.8,3849475285,141,72.8,3849475289,213,4.1,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473065509,454,1,1,0,39,d47tf49ishm9qnfd8zyc8wv0j,1,22.2,66.1,2022-10-16T14:45:55.603Z,2022-10-22T18:50:13Z,3849758909,56,Back,3864114821,178,,3849758913,141,44.6,3849758915,212,15.1,3849758917,213,5.0,3849758911,140,25.8,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473012835,10,43,1,0,42,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-16T14:45:58.705Z,2022-10-16T15:40:13Z,3849475641,213,5.6,3849475633,56,Back,3849759083,144,1,3849475639,212,15.5,3849475635,140,46.4,3849475637,141,17.4,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473012815,9,1,1,0,43,d47tf49ishm9qnfd8zyc8wv0j,0,31.9,46,2022-10-16T14:46:00.192Z,2022-10-22T18:50:19Z,3864115319,178,,3849475513,141,25.0,3849475509,140,44.2,3849475515,212,19.3,3849475505,56,Back,3849475517,213,5.4,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473843993,550,8,1,0,45,dbhdov3cc47kcr1hjg5qr5qg7,1,53.4,83.9,2022-10-16T14:46:02.006Z,2022-10-22T18:50:24Z,3853805801,56,Left,3864115715,178,,3853805887,383,,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473063523,294,49,1,0,45,dbhdov3cc47kcr1hjg5qr5qg7,1,57.5,95.9,2022-10-16T14:46:02.093Z,2022-10-22T18:50:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473063879,295,1,1,0,48,dbhdov3cc47kcr1hjg5qr5qg7,1,59.6,96.2,2022-10-16T14:46:05.086Z,2022-10-22T18:50:33Z,3849750359,56,Left,3849750363,141,89.4,3864116525,178,,3849750365,212,5.4,3849750367,213,4.2,3849750361,140,57.0,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064037,296,1,1,0,50,dbhdov3cc47kcr1hjg5qr5qg7,1,57.5,84.1,2022-10-16T14:46:07.194Z,2022-10-22T18:50:38Z,3849751133,140,52.6,3864116909,178,,3849751135,141,71.4,3849751139,213,4.2,3849751137,212,10.1,3849751131,56,Center,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064211,297,1,1,0,52,dbhdov3cc47kcr1hjg5qr5qg7,1,52.6,73.6,2022-10-16T14:46:08.999Z,2022-10-22T18:50:43Z,3849752091,141,97.8,3849752095,213,1.9,3864117255,178,,3849752089,140,46.6,3849752087,56,Back,3849752093,212,17.6,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064387,298,1,1,0,54,dbhdov3cc47kcr1hjg5qr5qg7,1,45.9,96.6,2022-10-16T14:46:11.060Z,2022-10-22T18:50:48Z,3849752901,141,82.0,3849752905,213,3.8,3849752899,140,34.8,3849752897,56,Back,3864117539,178,,3849752903,212,15.3,,,,,,,2ulcka9bd1cna5mixtb0fu2ac,Othman Awad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064609,299,1,1,0,57,dbhdov3cc47kcr1hjg5qr5qg7,1,32.8,73.2,2022-10-16T14:46:13.873Z,2022-10-22T18:50:54Z,3849754033,212,28.8,3849754029,140,8.4,3849754027,56,Back,3864117827,178,,3849754031,141,53.7,3849754035,213,3.6,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064797,300,1,1,1,0,dbhdov3cc47kcr1hjg5qr5qg7,0,11.2,45.2,2022-10-16T14:46:16.883Z,2022-10-22T18:50:58Z,3849755193,56,Center,3849755201,213,0.1,3849755203,1,,3849755197,141,57.2,3849755199,212,55.8,3849755195,140,63.8,3864118143,178,,3849755191,157,,92j12068e102fecql9i8bvehg,Meshaal Hariss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473072509,467,44,1,1,3,d47tf49ishm9qnfd8zyc8wv0j,1,45.6,22,2022-10-16T14:46:20.031Z,2022-11-04T07:38:03Z,3849796223,56,Back,3849796261,233,301,3849796225,285,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473064837,301,44,1,1,3,dbhdov3cc47kcr1hjg5qr5qg7,0,54.4,78,2022-10-16T14:46:20.032Z,2022-10-22T18:51:04Z,3849755389,286,,3849755387,56,Center,3849796273,233,467,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473072675,468,1,1,1,3,d47tf49ishm9qnfd8zyc8wv0j,1,42.7,24.5,2022-10-16T14:46:20.088Z,2022-11-04T07:38:03Z,3849797071,212,16.3,3864118695,388,,3849797067,140,57.1,3849797065,56,Right,3849797069,141,15.4,3849797063,3,,3849797073,213,5.9,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473065857,455,49,1,1,5,d47tf49ishm9qnfd8zyc8wv0j,1,46.4,11.5,2022-10-16T14:46:21.923Z,2022-10-22T18:51:14Z,,,,,,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810195,637,83,1,1,6,dbhdov3cc47kcr1hjg5qr5qg7,1,43.4,87,2022-10-16T14:46:23.138Z,2022-10-22T19:26:13Z,3864239621,399,185947,,,,,,,,,,,,,,,,,,,,,,2ulcka9bd1cna5mixtb0fu2ac,Othman Awad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066169,456,1,1,1,7,d47tf49ishm9qnfd8zyc8wv0j,1,48.3,10.8,2022-10-16T14:46:23.855Z,2022-10-22T18:51:19Z,3849762609,56,Back,3849762613,141,5.2,3864119339,178,,3849762615,212,12.0,3849762617,213,3.5,3849762611,140,37.5,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066409,457,1,1,1,9,d47tf49ishm9qnfd8zyc8wv0j,1,39,5.5,2022-10-16T14:46:25.903Z,2022-10-22T18:51:24Z,3864119465,178,,3849763811,212,18.9,3849763813,213,2.2,3849763805,56,Back,3849763809,141,27.9,3849763807,140,28.4,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066461,458,1,1,1,13,d47tf49ishm9qnfd8zyc8wv0j,1,28.5,28.8,2022-10-16T14:46:30.350Z,2022-10-22T18:51:35Z,3849764061,212,25.5,3849764055,56,Back,3849764059,141,66.1,3849764057,140,26.0,3849764063,213,1.7,3864119917,178,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473013495,11,43,1,1,16,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-16T14:46:33.315Z,2022-10-16T15:47:32Z,3849796955,144,49,,,,,,,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473013561,12,1,1,1,18,d47tf49ishm9qnfd8zyc8wv0j,1,33.6,70.6,2022-10-16T14:46:35.306Z,2022-10-22T18:51:41Z,3864120197,178,,3849479625,141,77.5,3849479629,212,12.4,3849479617,56,Back,3849479621,140,44.5,3849479633,213,0.4,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066571,459,43,1,1,20,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-16T14:46:36.371Z,2022-10-18T13:41:22Z,3849764755,212,15.1,3849764757,213,0.7,3853814053,144,1,3849764751,140,37.7,3849764753,141,79.9,3849764747,56,Back,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473013697,13,1,1,1,21,d47tf49ishm9qnfd8zyc8wv0j,1,44.1,71.3,2022-10-16T14:46:37.650Z,2022-10-22T18:51:45Z,3849480411,212,15.8,3849480407,140,46.1,3849480409,141,48.2,3849480405,56,Back,3849480413,213,4.8,3864120527,178,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066905,461,1,1,1,22,d47tf49ishm9qnfd8zyc8wv0j,1,45.7,52.4,2022-10-16T14:46:38.756Z,2022-10-22T18:52:37Z,3849766373,212,10.6,3864123065,178,,3849766371,141,43.7,3849766369,140,37.3,3849766375,213,3.7,3849766367,56,Back,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066661,460,43,1,1,23,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-16T14:46:39.371Z,2022-10-18T13:41:36Z,3849765219,56,Back,3849765221,140,45.7,3849765225,212,15.6,3849765227,213,5.4,3853814413,144,1,3849765223,141,52.4,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067077,462,1,1,1,23,d47tf49ishm9qnfd8zyc8wv0j,1,33.9,53.2,2022-10-16T14:46:40.263Z,2022-10-22T18:52:41Z,3864123331,178,,3849767273,213,4.9,3849767265,56,Back,3849767269,141,26.3,3849767267,140,36.4,3849767271,212,18.5,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473013829,14,1,1,1,28,d47tf49ishm9qnfd8zyc8wv0j,1,41.6,28.8,2022-10-16T14:46:44.601Z,2022-10-22T18:52:46Z,3849481083,140,37.1,3849481091,213,1.8,3864123629,178,,3849481087,212,23.7,3849481085,141,62.9,3849481081,56,Back,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067385,463,43,1,1,31,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-16T14:46:47.371Z,2022-10-18T13:42:07Z,3849768953,213,1.5,3849768947,140,38.2,3849768945,56,Back,3849768949,141,59.8,3853814989,144,1,3849768951,212,15.4,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473013881,15,1,1,1,35,d47tf49ishm9qnfd8zyc8wv0j,0,58.1,73.4,2022-10-16T14:46:51.823Z,2022-10-22T18:52:53Z,3864124031,178,,3849481353,140,75.7,3849481351,56,Center,3849481355,141,64.3,3849481359,213,6.0,3849481357,212,19.5,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811081,640,67,1,1,36,dbhdov3cc47kcr1hjg5qr5qg7,1,22.9,44.2,2022-10-16T14:46:52.741Z,2022-11-04T07:38:04Z,3864244269,233,1129,,,,,,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811073,1129,67,1,1,36,d47tf49ishm9qnfd8zyc8wv0j,0,77.1,55.8,2022-10-16T14:46:52.742Z,2022-10-22T19:27:31Z,3864244299,233,640,,,,,,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473013993,8,8,1,1,36,dbhdov3cc47kcr1hjg5qr5qg7,1,23.1,49.4,2022-10-16T14:46:52.748Z,2022-11-04T07:38:04Z,3849481945,56,Back,3849482035,15,,3864124311,388,,3853815369,385,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067549,464,1,1,1,37,d47tf49ishm9qnfd8zyc8wv0j,1,75.4,51.4,2022-10-16T14:46:53.388Z,2022-10-22T18:53:17Z,3849769907,140,65.6,3849769909,141,48.2,3849769905,56,Center,3849769913,213,3.3,3849769911,212,10.5,3864124823,178,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473014027,16,1,1,1,38,d47tf49ishm9qnfd8zyc8wv0j,1,67,34.2,2022-10-16T14:46:54.893Z,2022-10-22T18:53:22Z,3849482117,56,Center,3849482119,140,52.4,3849482121,141,47.6,3849482125,213,2.6,3864125777,178,,3849482123,212,17.8,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473014059,17,1,1,1,40,d47tf49ishm9qnfd8zyc8wv0j,1,53.4,45.8,2022-10-16T14:46:56.910Z,2022-10-22T18:53:26Z,3849482311,140,59.4,3849482315,212,27.0,3849482317,213,4.9,3864125971,178,,3849482313,141,7.2,3849482309,56,Right,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473014111,18,1,1,1,44,d47tf49ishm9qnfd8zyc8wv0j,1,60.5,8.7,2022-10-16T14:47:00.585Z,2022-10-22T18:53:33Z,3849482577,56,Center,3849482583,212,16.4,3849482579,140,56.3,3864126335,178,,3849482585,213,1.8,3849482581,141,32.0,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473014317,19,1,1,1,46,d47tf49ishm9qnfd8zyc8wv0j,1,57.1,33.2,2022-10-16T14:47:03.201Z,2022-10-22T18:53:39Z,3849483629,140,44.9,3849483627,56,Back,3849483631,141,58.9,3849483635,213,2.2,3864126633,178,,3849483633,212,21.7,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
