id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2493236455,9,1,1,0,17,2kzl64gp8x37bon8tyxojqrr1,1,23.8,71.1,2022-12-26T15:01:29.400Z,2022-12-30T22:02:46Z,3956099293,212,19.5,3956099295,213,4.7,3956099291,141,42.5,3961356961,178,,3956099289,140,24.3,3956099287,56,Back,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236519,10,1,1,0,20,2kzl64gp8x37bon8tyxojqrr1,1,24.3,42.5,2022-12-26T15:01:32.799Z,2022-12-30T22:02:50Z,3956099559,56,Back,3956099563,141,21.2,3956099565,212,16.6,3956099561,140,32.1,3956099567,213,5.2,3961357013,178,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236539,11,1,1,0,25,2kzl64gp8x37bon8tyxojqrr1,1,32.6,22.9,2022-12-26T15:01:37.271Z,2022-12-30T22:02:56Z,3956099675,56,Back,3956099681,212,12.7,3961357081,178,,3956099679,141,33.8,3956099677,140,22.8,3956099683,213,2.5,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236651,12,1,1,0,27,2kzl64gp8x37bon8tyxojqrr1,1,22.8,33.8,2022-12-26T15:01:39.509Z,2022-12-30T22:03:26Z,3956100189,141,69.9,3956100191,212,24.6,3961357577,178,,3956100185,140,23.4,3956100181,56,Back,3956100193,213,1.5,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236745,13,1,1,0,32,2kzl64gp8x37bon8tyxojqrr1,1,28.8,71.3,2022-12-26T15:01:44.383Z,2022-12-30T22:03:31Z,3961357627,178,,3956100575,155,,3956100581,141,96.6,3956100585,213,0.6,3956100579,140,53.2,3956100577,56,Left,3956100583,212,30.9,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236795,14,1,1,0,34,2kzl64gp8x37bon8tyxojqrr1,1,53.2,96.6,2022-12-26T15:01:46.441Z,2022-12-30T22:03:44Z,3956100757,213,3.2,3956100749,56,Back,3961357769,21,,3961357767,388,,3956100755,212,12.5,3956100753,141,94.7,3956100751,140,41.4,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236847,15,1,1,0,37,2kzl64gp8x37bon8tyxojqrr1,1,41.4,94.7,2022-12-26T15:01:49.261Z,2022-12-30T22:54:25Z,3956100989,140,26.4,3956100987,56,Back,3956100991,141,73.2,3961357851,178,,3956100995,213,3.9,3956100993,212,21.5,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236897,16,1,1,0,41,2kzl64gp8x37bon8tyxojqrr1,1,25.1,70.7,2022-12-26T15:01:53.231Z,2022-12-30T22:03:55Z,3956101251,140,25.3,3956101253,141,41.5,3956101255,212,19.9,3956101249,56,Back,3961357909,178,,3956101257,213,4.7,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236927,17,1,1,0,44,2kzl64gp8x37bon8tyxojqrr1,0,25.3,41.5,2022-12-26T15:01:56.646Z,2022-12-30T22:03:59Z,3956101387,213,0.5,3961357995,178,,3956101379,56,Back,3956101383,141,60.6,3956101385,212,25.5,3956101381,140,46.2,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236941,3,8,1,0,45,o1iwuxbv233ayidxpibbxy59,1,54.3,37.9,2022-12-26T15:01:57.926Z,2022-12-30T22:04:03Z,3956101459,56,Center,3959418493,384,,3961358051,178,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236981,4,49,1,0,47,o1iwuxbv233ayidxpibbxy59,1,62.3,37.9,2022-12-26T15:01:59.587Z,2022-12-30T22:04:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236995,5,1,1,0,47,o1iwuxbv233ayidxpibbxy59,1,62.3,37.9,2022-12-26T15:01:59.690Z,2022-12-30T22:04:15Z,3956101725,212,10.6,3956101723,141,45.2,3956101721,140,71.2,3956101719,56,Center,3961358157,178,,3956101727,213,0.5,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494230435,836,43,1,0,48,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-26T15:02:00.371Z,2022-12-31T08:46:01Z,3961387381,233,965,3961677659,144,67,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494230433,965,43,1,0,48,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-12-26T15:02:00.372Z,2022-12-31T08:46:02Z,3961387385,233,836,3961677667,144,67,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237083,6,1,1,0,48,o1iwuxbv233ayidxpibbxy59,1,71.2,45.2,2022-12-26T15:02:00.378Z,2022-12-31T00:13:02Z,3956102089,212,9.2,3956103663,210,13,3956102087,141,57.8,3961358287,178,,3956102085,140,68.1,3959418709,156,,3956102091,213,1.9,3956102083,56,Center,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237087,7,13,1,0,50,o1iwuxbv233ayidxpibbxy59,1,71.7,59.6,2022-12-26T15:02:02.775Z,2022-12-30T22:04:51Z,3956103755,102,51.6,3956102103,18,,3956102105,56,Center,3956102981,72,,3959419263,74,,3956103747,55,6,3956103763,230,97.6,3956103765,231,49.6,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,3961358615,178,3956102101,22,3956103741,29,3956103759,103,90.3,3956103761,215,,,,,,,,,,,,,,,,,,,,
2493237111,8,5,1,0,52,o1iwuxbv233ayidxpibbxy59,0,100.7,63.3,2022-12-26T15:02:04.565Z,2022-12-30T22:04:55Z,3956102195,56,Center,3956102313,233,18,3956102197,346,,,,,,,,,,,,,,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237075,18,5,1,0,52,2kzl64gp8x37bon8tyxojqrr1,1,-0.7,36.7,2022-12-26T15:02:04.565Z,2022-12-30T22:04:56Z,3956102349,233,8,3956102063,56,Back,3956102065,346,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238083,19,1,1,1,31,2kzl64gp8x37bon8tyxojqrr1,1,5,53.4,2022-12-26T15:02:43.791Z,2022-12-30T22:05:01Z,3956107007,213,1.4,3956107003,141,90.3,3956107013,237,,3956106997,124,,3956106999,56,Back,3956107005,212,25.7,3956107001,140,10.2,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238167,20,1,1,1,35,2kzl64gp8x37bon8tyxojqrr1,0,10.5,92.3,2022-12-26T15:02:47.885Z,2022-12-30T22:05:07Z,3956107425,213,0.0,3956107419,141,93.0,3956107421,212,32.6,3956107429,1,,3956107411,155,,3956107415,140,41.5,3961358781,178,,3956107413,56,Back,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238243,9,1,1,1,38,o1iwuxbv233ayidxpibbxy59,1,56.9,11.9,2022-12-26T15:02:50.351Z,2022-12-30T22:05:14Z,3956107787,213,0.3,3961358867,388,,3956107783,141,16.4,3956107779,56,Right,3956107777,3,,3956107785,212,11.2,3956107781,140,67.2,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238251,10,1,1,1,39,o1iwuxbv233ayidxpibbxy59,0,67.2,16.4,2022-12-26T15:02:51.585Z,2022-12-30T22:05:17Z,3956107809,3,,3956107817,141,28.0,3956107821,212,8.3,3956107825,213,1.3,3956107815,140,69.6,3961358887,388,,3956107811,56,Center,,,,9etkdqceb3wo5zh0oktt0r85w,Saad Al Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238289,21,1,1,1,41,2kzl64gp8x37bon8tyxojqrr1,1,32.4,78.2,2022-12-26T15:02:53.881Z,2022-12-30T22:05:24Z,3956107995,56,Back,3956108007,213,1.4,3961358955,178,,3956108005,212,11.6,3956107997,140,33.9,3956107999,141,95.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238491,22,1,1,1,43,2kzl64gp8x37bon8tyxojqrr1,1,34.1,95.6,2022-12-26T15:02:55.807Z,2022-12-30T22:05:30Z,3956108941,140,49.0,3961359069,178,,3956108945,212,15.8,3956108943,141,99.2,3956108939,56,Back,3956108947,213,0.2,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238481,11,4,1,1,45,o1iwuxbv233ayidxpibbxy59,1,51.8,2.7,2022-12-26T15:02:57.790Z,2022-12-30T22:05:36Z,3956108909,286,,3956108899,13,,3956109225,233,23,3956108903,56,Right,3956108905,152,,3956108901,294,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238501,23,4,1,1,45,2kzl64gp8x37bon8tyxojqrr1,0,48.2,97.3,2022-12-26T15:02:57.791Z,2022-12-30T22:05:35Z,3956108993,152,,3956108995,285,,3956108991,56,Back,3956109111,233,11,3961359133,178,,3956108989,294,,3956108987,13,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239729,12,1,1,2,44,o1iwuxbv233ayidxpibbxy59,1,47.4,6.1,2022-12-26T15:03:56.055Z,2022-12-30T22:05:52Z,3956115429,140,32.6,3956115427,56,Back,3961359173,178,,3956115431,141,20.3,3956115425,152,,3956115435,213,2.6,3956115433,212,18.3,3956115423,5,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239859,13,1,1,2,46,o1iwuxbv233ayidxpibbxy59,1,32.5,20.7,2022-12-26T15:03:58.704Z,2022-12-30T23:03:18Z,3956116155,213,1.7,3956116153,212,32.3,3956116151,141,67.5,3956116149,140,27.1,3956116157,1,,3956116147,56,Back,3961359343,178,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239903,14,1,1,2,52,o1iwuxbv233ayidxpibbxy59,1,26.7,70.3,2022-12-26T15:04:04.883Z,2022-12-30T22:06:00Z,3956116419,212,19.2,3956116417,141,44.8,3956116421,213,4.3,3961359409,178,,3956116415,140,18.9,3956116413,56,Back,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239931,15,1,1,2,55,o1iwuxbv233ayidxpibbxy59,1,19.1,44.3,2022-12-26T15:04:07.745Z,2022-12-30T22:06:04Z,3961359471,178,,3956116569,1,,3956116567,213,5.3,3956116561,140,36.6,3956116563,141,1.7,3956116559,56,Back,3956116557,155,,3956116565,212,34.3,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239967,16,61,1,3,0,o1iwuxbv233ayidxpibbxy59,0,37.5,4.6,2022-12-26T15:04:12.042Z,2022-12-30T22:06:27Z,3961359663,178,,3956116809,56,Back,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239989,17,5,1,3,1,o1iwuxbv233ayidxpibbxy59,0,43.1,-1.4,2022-12-26T15:04:13.292Z,2022-12-30T22:06:32Z,3956116927,56,Back,3956116929,347,,3956118557,233,24,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240295,24,5,1,3,1,2kzl64gp8x37bon8tyxojqrr1,1,56.9,101.4,2022-12-26T15:04:13.292Z,2022-12-30T22:06:31Z,3956118543,233,17,3956118505,347,,3956118503,56,Left,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240317,25,1,1,3,15,2kzl64gp8x37bon8tyxojqrr1,1,54.5,100,2022-12-26T15:04:27.133Z,2022-12-30T22:06:37Z,3956118611,107,,3956118627,212,12.4,3956118615,56,Back,3956118623,141,84.9,3956118633,213,4.2,3956118619,140,49.0,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240345,26,1,1,3,15,2kzl64gp8x37bon8tyxojqrr1,1,49,84.9,2022-12-26T15:04:27.551Z,2022-12-30T22:06:42Z,3961359795,178,,3956118787,213,0.8,3956118781,140,54.4,3956118779,56,Left,3956118783,141,93.0,3956118785,212,7.9,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240379,27,1,1,3,18,2kzl64gp8x37bon8tyxojqrr1,1,54.4,93,2022-12-26T15:04:30.319Z,2022-12-30T22:06:46Z,3956118951,212,9.3,3956118953,213,4.3,3956118945,56,Left,3961359851,178,,3956118947,140,50.9,3956118949,141,80.4,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240423,18,45,1,3,19,o1iwuxbv233ayidxpibbxy59,0,47.7,19,2022-12-26T15:04:31.912Z,2022-12-30T22:06:51Z,3956119231,56,Back,3956119251,285,,3956119393,233,28,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240391,28,3,1,3,19,2kzl64gp8x37bon8tyxojqrr1,1,52.3,81,2022-12-26T15:04:31.912Z,2022-12-30T22:06:51Z,3956119371,233,18,3956119035,56,Left,3956119037,286,,3959421103,464,,3961359901,178,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240401,29,1,1,3,21,2kzl64gp8x37bon8tyxojqrr1,0,51.3,85.5,2022-12-26T15:04:33.271Z,2022-12-30T22:07:26Z,3956119091,213,1.2,3956119083,140,51.6,3956119085,141,86.6,3956119081,56,Left,3961360255,178,,3956119087,212,0.8,3956119461,236,,3956119463,233,19,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,3956119471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240453,19,74,1,3,21,o1iwuxbv233ayidxpibbxy59,1,46.4,14.3,2022-12-26T15:04:33.410Z,2022-12-30T22:07:31Z,3956119517,233,29,3956119351,56,Back,3961360295,178,,3956119353,285,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240529,30,1,1,3,22,2kzl64gp8x37bon8tyxojqrr1,1,48,88.2,2022-12-26T15:04:34.717Z,2022-12-30T22:07:40Z,3956119815,212,16.1,3956119803,140,33.1,3961360347,178,,3956119811,141,93.9,3956119795,56,Back,3956119819,213,2.9,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240577,31,1,1,3,26,2kzl64gp8x37bon8tyxojqrr1,1,22.8,82.2,2022-12-26T15:04:37.985Z,2022-12-30T22:07:47Z,3956120049,141,59.4,3956120047,140,24.3,3956120051,212,15.6,3956120045,56,Back,3961360379,178,,3956120053,213,4.8,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240699,32,1,1,3,28,2kzl64gp8x37bon8tyxojqrr1,1,25.8,58.7,2022-12-26T15:04:40.158Z,2022-12-30T22:07:55Z,3956120611,213,5.6,3956120603,56,Back,3956120605,140,47.4,3961360423,178,,3956120609,212,29.7,3956120607,141,30.5,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240801,33,1,1,3,33,2kzl64gp8x37bon8tyxojqrr1,1,53.1,16.1,2022-12-26T15:04:45.211Z,2022-12-30T22:08:03Z,3956120989,213,5.4,3956120987,212,11.1,3956120985,141,3.5,3956120983,140,59.8,3961360485,178,,3956120981,56,Right,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240841,34,1,1,3,35,2kzl64gp8x37bon8tyxojqrr1,1,62.5,4.9,2022-12-26T15:04:47.382Z,2022-12-30T22:08:07Z,3961360501,178,,3956121159,213,2.2,3956121157,212,5.4,3956121151,56,Right,3956121153,140,59.7,3956121155,141,11.5,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240875,35,1,1,3,37,2kzl64gp8x37bon8tyxojqrr1,1,59.7,11.5,2022-12-26T15:04:49.390Z,2022-12-30T22:08:12Z,3956121341,212,6.2,3956121335,56,Right,3961360541,178,,3956121343,213,0.5,3956121339,141,15.8,3956121337,140,64.9,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
