id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value
2503159057,5,1,1,0,10,4djrvao40r1vgr4psfl5dzc80,0,21.4,4.3,2023-02-02T15:00:28.193Z,2023-03-04T06:25:14Z,4008259913,157,,4070021927,178,,4008259915,56,Right,4008259923,213,6.3,4008259919,141,3.2,4008259917,140,55.4,4008259925,1,,4008259921,212,35.7,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159055,7,49,1,0,15,2ry1fixv27p3xepazsxcuyoho,1,39.1,96.8,2023-02-02T15:00:33.225Z,2023-03-04T06:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159065,8,1,1,0,17,2ry1fixv27p3xepazsxcuyoho,1,44,95.9,2023-02-02T15:00:34.868Z,2023-03-04T06:25:31Z,4008259983,213,0.1,4008259975,56,Left,4008259981,212,14.3,4008259979,141,98.1,4008259977,140,57.5,4070022705,178,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159075,9,1,1,0,19,2ry1fixv27p3xepazsxcuyoho,1,57.5,98.1,2023-02-02T15:00:37.228Z,2023-03-04T06:25:34Z,4008260033,213,3.5,4008260025,56,Back,4070022879,178,,4008260031,212,13.7,4008260029,141,91.4,4008260027,140,45.2,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159085,10,1,1,0,22,2ry1fixv27p3xepazsxcuyoho,1,44.5,86.3,2023-02-02T15:00:40.104Z,2023-03-04T06:25:37Z,4008260091,1,,4008260081,56,Back,4008260085,141,31.9,4008260083,140,36.3,4008260087,212,38.0,4008260089,213,4.5,4070022983,178,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159099,11,1,1,0,26,2ry1fixv27p3xepazsxcuyoho,1,43.7,34.4,2023-02-02T15:00:44.035Z,2023-03-04T06:25:52Z,4008260163,212,54.6,4008260161,141,75.2,4008260155,155,,4008260167,1,,4008260157,56,Center,4008260159,140,88.5,4008260165,213,0.5,4008261517,210,15,bepcao7uiozczrxbhc7fjjis5,Iago Santos,1,4070023159,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159091,6,45,1,0,29,4djrvao40r1vgr4psfl5dzc80,0,11.8,33.6,2023-02-02T15:00:47.358Z,2023-03-04T06:25:48Z,4008260117,285,,4008260115,56,Back,4008260241,233,12,,,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159107,12,3,1,0,29,2ry1fixv27p3xepazsxcuyoho,1,88.2,66.4,2023-02-02T15:00:47.358Z,2023-03-04T06:25:48Z,4009067679,464,,4070023499,178,,4008260209,56,Center,4008260231,233,6,4008260211,286,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159111,13,15,1,0,30,2ry1fixv27p3xepazsxcuyoho,1,88.5,70.1,2023-02-02T15:00:47.925Z,2023-03-04T06:25:53Z,4008261535,146,98.5,4008261523,55,11,4008261521,29,,4008261529,103,8.2,4008263353,233,7,4008260219,22,,4008261537,147,52.3,4008261379,20,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,4008261519,80,4070023785,178,4008261527,102,48.1,4008260223,56,Center,4008261531,215,4008260221,64,,,,,,,,,,,,,,,,,,,,,,,
2503159105,7,10,1,0,30,4djrvao40r1vgr4psfl5dzc80,1,4.2,43.5,2023-02-02T15:00:48.584Z,2023-03-04T06:25:56Z,4008260207,56,Back,4009068499,376,,4008263345,179,,4008263365,233,13,4008260205,182,,4008260201,173,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159125,8,49,1,0,34,4djrvao40r1vgr4psfl5dzc80,1,6.1,80.5,2023-02-02T15:00:52.605Z,2023-03-04T06:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159173,9,1,1,0,37,4djrvao40r1vgr4psfl5dzc80,1,5.1,93,2023-02-02T15:00:54.774Z,2023-03-04T06:26:08Z,4008260495,213,6.1,4008260491,141,85.1,4008260485,155,,4008260493,212,26.0,4008260489,140,29.3,4070024781,178,,4008260487,56,Back,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159175,10,50,1,0,42,4djrvao40r1vgr4psfl5dzc80,1,33.2,94.2,2023-02-02T15:01:00.061Z,2023-03-04T06:26:14Z,4008294419,233,258,4008260501,56,Back,4008260503,285,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503165231,258,7,1,0,42,2ry1fixv27p3xepazsxcuyoho,0,66.8,5.8,2023-02-02T15:01:00.560Z,2023-03-04T06:26:18Z,4070025527,178,,4009069319,385,,4008294407,56,Right,4008294411,233,10,4008294415,286,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159185,11,1,1,0,45,4djrvao40r1vgr4psfl5dzc80,0,26.9,95,2023-02-02T15:01:03.667Z,2023-03-04T06:26:31Z,4008260541,140,31.8,4008260539,56,Back,4008319453,236,,4008260543,141,93.3,4008260547,213,6.1,4008319459,286,,4008319455,233,468,4008260545,212,5.3,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,4070026199,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503169583,468,74,1,0,46,2ry1fixv27p3xepazsxcuyoho,1,67,4.3,2023-02-02T15:01:03.746Z,2023-03-04T06:26:34Z,4008319443,285,,4070026323,178,,4008319461,233,11,4008319441,56,Right,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503169611,469,49,1,0,46,2ry1fixv27p3xepazsxcuyoho,1,67.1,7,2023-02-02T15:01:04.229Z,2023-03-04T06:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503169651,470,1,1,0,47,2ry1fixv27p3xepazsxcuyoho,0,66.1,6.7,2023-02-02T15:01:05.213Z,2023-03-04T06:26:44Z,4008319851,286,,4008319837,141,9.8,4008319839,212,4.0,4008319841,213,0.6,4008319833,56,Right,4008319847,233,12,4008319845,236,,4008319835,140,69.3,ytjrtqtximxhs52bfsezogk5,C. Guanca,,4070026895,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159207,12,74,1,0,47,4djrvao40r1vgr4psfl5dzc80,1,28.8,83.9,2023-02-02T15:01:05.358Z,2023-03-04T06:26:46Z,4008260641,285,,4008260639,56,Back,4008301427,233,470,4070026971,178,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159219,14,1,1,0,49,2ry1fixv27p3xepazsxcuyoho,1,67.7,12.4,2023-02-02T15:01:06.981Z,2023-03-04T06:26:50Z,4008260691,56,Back,4008260695,141,25.6,4008260693,140,48.0,4008260697,212,22.5,4008301423,233,12,4008260699,213,2.7,4070027233,178,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159225,15,1,1,0,51,2ry1fixv27p3xepazsxcuyoho,1,48,25.6,2023-02-02T15:01:09.408Z,2023-03-04T06:26:56Z,4008260729,213,2.0,4008260727,212,23.3,4070027441,178,,4008260723,140,37.8,4008260721,56,Back,4008260725,141,56.0,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159239,16,1,1,0,56,2ry1fixv27p3xepazsxcuyoho,1,42.1,48.2,2023-02-02T15:01:13.778Z,2023-03-04T06:26:59Z,4070027597,178,,4008260799,140,55.7,4008260805,213,5.2,4008260801,141,6.1,4008260797,56,Right,4008260803,212,32.0,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159241,17,61,1,0,57,2ry1fixv27p3xepazsxcuyoho,0,53.5,8.9,2023-02-02T15:01:15.622Z,2023-03-04T06:27:03Z,4008260809,56,Right,4070027793,178,,,,,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159257,13,49,1,0,59,4djrvao40r1vgr4psfl5dzc80,1,52.8,80.5,2023-02-02T15:01:16.994Z,2023-03-04T06:27:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159271,14,1,1,0,59,4djrvao40r1vgr4psfl5dzc80,1,52.8,80.5,2023-02-02T15:01:17.008Z,2023-03-04T06:27:09Z,4008260933,212,15.2,4008260931,141,88.9,4008260935,213,0.4,4008260929,140,66.2,4070028075,178,,4008260927,56,Left,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159277,15,1,1,1,3,4djrvao40r1vgr4psfl5dzc80,0,79.4,80.2,2023-02-02T15:01:20.864Z,2023-03-04T06:27:15Z,4008260965,213,4.5,4008260961,141,51.6,4008260959,140,75.8,4008260957,56,Center,4008260963,212,19.8,4070028355,178,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503311169,911,49,1,1,4,2ry1fixv27p3xepazsxcuyoho,1,29.3,52.4,2023-02-02T15:01:22.684Z,2023-03-04T06:27:25Z,,,,,,,,,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503311165,910,1,1,1,4,2ry1fixv27p3xepazsxcuyoho,1,28.7,52.2,2023-02-02T15:01:22.713Z,2023-03-04T06:27:32Z,4009073121,212,9.8,4009073117,140,27.3,4009073119,141,38.0,4009073123,213,4.6,4009073115,56,Back,4070028939,388,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159295,20,1,1,1,5,2ry1fixv27p3xepazsxcuyoho,1,27.3,31.7,2023-02-02T15:01:23.492Z,2023-03-04T06:27:35Z,4008261035,212,8.1,4008261037,213,0.8,4008261031,140,32.9,4008261033,141,39.8,4070028989,178,,4008261029,56,Back,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159285,18,43,1,1,6,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-02-02T15:01:23.719Z,2023-02-03T14:44:57Z,4009072215,144,8,4008260985,56,Back,,,,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159291,19,43,1,1,7,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-02-02T15:01:24.791Z,2023-02-03T14:45:53Z,4009073211,144,49,,,,,,,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159305,21,1,1,1,7,2ry1fixv27p3xepazsxcuyoho,1,32.8,40.1,2023-02-02T15:01:25.653Z,2023-03-04T06:27:37Z,4070029101,178,,4008261095,56,Back,4008261101,212,7.7,4008261099,141,36.2,4008261103,213,3.5,4008261097,140,25.9,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159311,22,1,1,1,9,2ry1fixv27p3xepazsxcuyoho,1,26.1,36.2,2023-02-02T15:01:27.014Z,2023-03-04T06:27:39Z,4008261143,212,16.3,4008261137,56,Back,4070029223,178,,4008261145,213,1.1,4008261139,140,32.7,4008261141,141,57.9,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159319,23,1,1,1,10,2ry1fixv27p3xepazsxcuyoho,1,35.4,58.5,2023-02-02T15:01:28.445Z,2023-03-04T06:27:42Z,4008261205,213,1.3,4008261201,141,71.4,4008261199,140,37.8,4008261197,56,Back,4070029339,178,,4008261203,212,9.1,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159335,24,1,1,1,13,2ry1fixv27p3xepazsxcuyoho,0,40,66.3,2023-02-02T15:01:31.499Z,2023-03-04T06:27:46Z,4070029467,178,,4008261261,212,13.5,4008261259,141,51.2,4008261257,140,48.3,4008261263,213,5.4,4008261255,56,Back,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159331,16,8,1,1,14,4djrvao40r1vgr4psfl5dzc80,1,55.2,48.2,2023-02-02T15:01:32.345Z,2023-03-04T06:27:49Z,4009073567,384,,4008261253,56,Center,4070029667,178,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159349,17,49,1,1,19,4djrvao40r1vgr4psfl5dzc80,1,18.5,52.2,2023-02-02T15:01:37.569Z,2023-03-04T06:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159381,18,1,1,1,29,4djrvao40r1vgr4psfl5dzc80,1,18.7,55.1,2023-02-02T15:01:46.897Z,2023-03-04T06:28:04Z,4008261495,140,20.8,4070030355,178,,4008261493,56,Back,4008261499,212,16.0,4008261497,141,78.4,4008261501,213,1.4,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159411,19,1,1,1,35,4djrvao40r1vgr4psfl5dzc80,1,30.9,75.3,2023-02-02T15:01:53.066Z,2023-03-04T06:28:06Z,4008261651,213,5.4,4008261643,56,Center,4008261653,1,,4008261641,155,,4008261645,140,60.9,4070030481,178,,4008261647,141,23.7,4008261649,212,47.2,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159413,20,1,1,1,38,4djrvao40r1vgr4psfl5dzc80,1,61,23.7,2023-02-02T15:01:55.984Z,2023-03-04T06:28:12Z,4008261659,168,,4008261663,140,64.6,4008261657,3,,4008261665,141,12.6,4008261661,56,Right,4070030689,388,,4008261669,213,5.2,4008261667,212,8.4,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159417,21,3,1,1,39,4djrvao40r1vgr4psfl5dzc80,0,63.9,11.4,2023-02-02T15:01:57.285Z,2023-03-04T06:28:16Z,4070030835,178,,4008261707,233,25,4008261677,56,Right,4008261679,286,,4009075191,465,,,,,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159415,25,7,1,1,39,2ry1fixv27p3xepazsxcuyoho,1,36.1,88.6,2023-02-02T15:01:57.361Z,2023-03-04T06:28:21Z,4008261673,56,Back,4070031079,178,,4008261683,233,21,4008261675,285,,4009075365,384,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159419,26,49,1,1,41,2ry1fixv27p3xepazsxcuyoho,1,38,87.5,2023-02-02T15:01:58.780Z,2023-03-04T06:28:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503159451,27,1,1,1,41,2ry1fixv27p3xepazsxcuyoho,1,38,87.5,2023-02-02T15:01:58.783Z,2023-03-04T06:28:45Z,4008261849,140,41.5,4008261847,56,Back,4008261855,213,1.1,4008261851,141,97.8,4008261853,212,7.9,4070032381,178,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503311759,912,3,1,1,46,2ry1fixv27p3xepazsxcuyoho,0,72.5,91.9,2023-02-02T15:02:04.599Z,2023-03-04T06:28:52Z,4009076415,56,Left,4009076419,465,,4070032747,178,,4009076421,467,465tn4volgmbkntekrvwuvmne,4009076417,286,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
