id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/10/value,qualifier/15/value,keyPass
2545946269,484,74,1,0,6,57jcqe38hakh2hfit2zsogsb,1,60.5,66,2023-05-08T16:00:46.769Z,2023-05-08T17:02:38Z,4262825377,56,Center,4262825379,285,,4262825619,233,345,,,,,,,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921175,3,52,1,0,7,7w4300dn2tnd0eqmbtk531tkx,1,5.4,62,2023-05-08T16:00:48.528Z,2023-05-10T14:21:49Z,4266746577,376,,,,,,,,,,,,,,,,,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921325,4,1,1,0,13,7w4300dn2tnd0eqmbtk531tkx,1,6.5,44.3,2023-05-08T16:00:54.749Z,2023-05-08T16:00:59Z,4262686467,212,18.7,4262686465,141,17.0,4262686463,140,4.7,4262686469,213,4.6,4262686461,56,Back,4262686459,123,,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921347,5,1,1,0,18,7w4300dn2tnd0eqmbtk531tkx,1,23.5,24.2,2023-05-08T16:00:59.166Z,2023-05-08T16:01:00Z,4262686553,56,Back,4262686561,213,0.8,4262686555,140,30.7,4262686557,141,35.6,4262686559,212,10.8,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921365,6,1,1,0,19,7w4300dn2tnd0eqmbtk531tkx,0,30.7,35.1,2023-05-08T16:01:00.590Z,2023-05-08T16:01:02Z,4262686615,140,25.8,4262686617,141,8.9,4262686613,56,Back,4262686619,212,18.5,4262686611,155,,4262686621,213,4.4,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921437,3,1,1,0,25,57jcqe38hakh2hfit2zsogsb,1,72.8,77.9,2023-05-08T16:01:06.294Z,2023-05-08T16:50:48Z,4262686977,56,Center,4262686979,140,64.8,4262686985,213,4.1,4262686975,3,,4262686983,212,15.5,4262686981,141,58.7,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921443,4,49,1,0,25,57jcqe38hakh2hfit2zsogsb,1,64.7,58.7,2023-05-08T16:01:06.500Z,2023-05-10T14:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546688711,1037,50,1,0,26,57jcqe38hakh2hfit2zsogsb,1,67.9,70.6,2023-05-08T16:01:06.853Z,2023-05-10T17:02:37Z,4266749951,56,Center,4266749953,286,,4266870125,233,750,,,,,,,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546688829,750,7,1,0,26,7w4300dn2tnd0eqmbtk531tkx,0,32.1,29.4,2023-05-08T16:01:06.854Z,2023-05-10T17:02:36Z,4266750607,56,Back,4266750609,285,,4266750697,385,,4266870109,233,1037,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921459,5,43,1,0,27,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-05-08T16:01:08.613Z,2023-05-10T14:26:13Z,4262687069,141,42.1,4262687073,213,4.1,4262687065,56,Center,4262687067,140,57.1,4262687071,212,13.8,4266749741,144,1,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921473,6,1,1,0,29,57jcqe38hakh2hfit2zsogsb,1,57.1,42.1,2023-05-08T16:01:09.797Z,2023-05-08T16:51:01Z,4262687165,140,51.4,4262687171,213,2.1,4262687167,141,57.0,4262687163,56,Center,4262687169,212,11.8,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921483,7,1,1,0,30,57jcqe38hakh2hfit2zsogsb,1,53.3,59.6,2023-05-08T16:01:11.108Z,2023-05-10T14:27:24Z,4262687211,140,43.9,4262687209,56,Back,4262687213,141,46.0,4262687217,213,3.9,4262687215,212,13.5,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921489,8,1,1,0,31,57jcqe38hakh2hfit2zsogsb,1,42.2,47.4,2023-05-08T16:01:12.325Z,2023-05-10T14:27:27Z,4262687247,56,Right,4262687249,140,54.8,4262687255,213,5.1,4262687251,141,5.6,4262687253,212,31.4,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921529,9,1,1,0,32,57jcqe38hakh2hfit2zsogsb,1,54.3,8.5,2023-05-08T16:01:13.412Z,2023-05-08T16:01:17Z,4262687449,213,2.7,4262687443,140,36.0,4262687447,212,21.3,4262687445,141,22.0,4262687441,56,Back,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921551,10,1,1,0,36,57jcqe38hakh2hfit2zsogsb,1,39.9,36.2,2023-05-08T16:01:16.997Z,2023-05-08T16:01:20Z,4262687543,56,Back,4262687545,140,41.0,4262687547,141,68.3,4262687549,212,21.9,4262687551,213,1.5,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921585,11,1,1,0,39,57jcqe38hakh2hfit2zsogsb,1,42.6,70.4,2023-05-08T16:01:20.437Z,2023-05-08T16:01:23Z,4262687721,213,1.2,4262687713,56,Back,4262687717,141,95.3,4262687719,212,18.0,4262687715,140,48.4,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921599,12,1,1,0,42,57jcqe38hakh2hfit2zsogsb,1,55.7,95,2023-05-08T16:01:23.652Z,2023-05-08T16:01:25Z,4262687805,141,86.3,4262687809,213,3.4,4262687803,140,37.9,4262687807,212,19.6,4262687801,56,Back,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921637,13,1,1,0,45,57jcqe38hakh2hfit2zsogsb,1,40.2,83.6,2023-05-08T16:01:25.780Z,2023-05-08T16:01:32Z,4262688063,212,28.6,4262688061,141,42.1,4262688065,213,4.5,4262688059,140,35.5,4262688057,56,Back,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921657,14,1,1,0,51,57jcqe38hakh2hfit2zsogsb,1,53.3,34.7,2023-05-08T16:01:32.053Z,2023-05-10T14:27:52Z,4262688153,141,39.8,4262688157,213,0.2,4262688155,212,15.5,4262688149,56,Center,4262688151,140,67.7,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921661,15,1,1,0,53,57jcqe38hakh2hfit2zsogsb,0,66.5,38.2,2023-05-08T16:01:33.876Z,2023-05-10T14:27:49Z,4262688193,213,6.2,4262688181,168,,4262688183,56,Center,4262688187,141,38.0,4262688191,212,1.3,4262688185,140,67.7,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546689045,751,61,1,0,53,7w4300dn2tnd0eqmbtk531tkx,1,30.7,64.5,2023-05-08T16:01:34.573Z,2023-05-10T14:28:03Z,4266751601,56,Back,,,,,,,,,,,,,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921671,7,49,1,0,54,7w4300dn2tnd0eqmbtk531tkx,1,29.4,64.2,2023-05-08T16:01:35.262Z,2023-05-08T16:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921683,8,3,1,0,55,7w4300dn2tnd0eqmbtk531tkx,0,31.4,63.1,2023-05-08T16:01:36.639Z,2023-05-10T14:28:11Z,4262688289,56,Back,4266751867,465,,4262688291,285,,4262688297,211,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921691,16,49,1,0,57,57jcqe38hakh2hfit2zsogsb,1,65.5,32.6,2023-05-08T16:01:38.052Z,2023-05-08T16:01:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921703,17,1,1,0,57,57jcqe38hakh2hfit2zsogsb,1,65.5,32.6,2023-05-08T16:01:38.180Z,2023-05-08T16:01:40Z,4262688397,141,12.2,4262688395,140,80.5,4262688393,56,Right,4262688401,213,5.6,4262688399,212,21.0,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921721,18,1,1,0,59,57jcqe38hakh2hfit2zsogsb,0,89.4,15.2,2023-05-08T16:01:40.628Z,2023-05-08T16:01:43Z,4262688507,56,Center,4262688511,141,38.6,4262688509,140,86.0,4262688513,212,16.3,4262688515,213,1.8,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921727,9,49,1,1,2,7w4300dn2tnd0eqmbtk531tkx,1,11.5,65.8,2023-05-08T16:01:43.646Z,2023-05-08T16:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921759,10,1,1,1,5,7w4300dn2tnd0eqmbtk531tkx,0,2.3,67.6,2023-05-08T16:01:45.838Z,2023-05-08T16:01:50Z,4262688743,141,68.2,4262688747,213,0.1,4262688915,233,19,4262688741,140,5.6,4262688739,56,Back,4262688745,212,3.5,4262688737,155,,4262688913,236,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,4262688919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921791,19,74,1,1,5,57jcqe38hakh2hfit2zsogsb,1,97.4,29.8,2023-05-08T16:01:45.839Z,2023-05-08T17:02:39Z,4262688873,285,,4262688935,233,10,4262688871,56,Center,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921771,11,5,1,1,6,7w4300dn2tnd0eqmbtk531tkx,1,-0.8,69.4,2023-05-08T16:01:47.229Z,2023-05-08T16:01:51Z,4262688781,346,,4262688971,233,20,4262688779,56,Back,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545921803,20,5,1,1,6,57jcqe38hakh2hfit2zsogsb,0,100.8,30.6,2023-05-08T16:01:47.229Z,2023-05-08T16:59:24Z,4262688947,346,,4262688945,56,Center,4262689007,233,11,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922063,12,1,1,1,37,7w4300dn2tnd0eqmbtk531tkx,0,4.9,57.3,2023-05-08T16:02:18.158Z,2023-05-08T16:02:22Z,4262690371,56,Center,4262690365,155,,4262690377,141,61.8,4262690379,212,60.6,4262690385,74,,4262690361,124,,4262690381,213,0.1,4262690375,140,62.5,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,4262690383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922123,21,1,1,1,41,57jcqe38hakh2hfit2zsogsb,1,37.8,38.2,2023-05-08T16:02:22.580Z,2023-05-08T16:02:29Z,4262690689,213,0.4,4262690683,140,70.5,4262690687,212,36.6,4262690681,56,Center,4262690679,3,,4262690685,141,56.9,4262690691,1,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922095,13,43,1,1,44,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-05-08T16:02:25.454Z,2023-05-08T16:02:33Z,4262690539,56,Back,4262690541,285,0,4262690903,144,44,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922105,14,43,1,1,45,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-05-08T16:02:25.838Z,2023-05-08T16:02:34Z,4262690593,212,18.2,4262690973,144,1,4262690591,141,63.3,4262690585,3,0,4262690595,213,1.4,4262690589,140,36.9,4262690587,56,Back,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922129,22,4,1,1,46,57jcqe38hakh2hfit2zsogsb,1,67.8,58,2023-05-08T16:02:26.884Z,2023-05-08T16:02:31Z,4262690725,286,,4262690723,152,,4262690717,13,,4262690719,264,,4262690721,56,Center,4262690869,233,15,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922143,15,4,1,1,46,7w4300dn2tnd0eqmbtk531tkx,0,32.2,42,2023-05-08T16:02:26.885Z,2023-05-08T16:02:31Z,4262690881,233,22,4262690829,264,,4262690831,56,Back,4262690825,13,,4262690835,285,,4262690833,152,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922571,23,1,1,2,33,57jcqe38hakh2hfit2zsogsb,1,65.7,57,2023-05-08T16:03:14.068Z,2023-05-08T16:03:18Z,4262693281,213,4.9,4262693275,140,68.2,4262693269,5,,4262693271,152,,4262693277,141,35.8,4262693273,56,Center,4262693279,212,14.7,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922577,24,1,1,2,37,57jcqe38hakh2hfit2zsogsb,1,68.2,35.8,2023-05-08T16:03:17.939Z,2023-05-08T16:03:18Z,4262693329,212,9.5,4262693331,213,3.7,4262693327,141,28.1,4262693325,140,60.6,4262693323,56,Center,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922597,25,1,1,2,38,57jcqe38hakh2hfit2zsogsb,1,60.6,28.1,2023-05-08T16:03:18.803Z,2023-05-08T16:03:21Z,4262693439,213,5.6,4262693433,140,71.9,4262693435,141,13.7,4262693437,212,15.4,4262693431,56,Right,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922611,26,1,1,2,40,57jcqe38hakh2hfit2zsogsb,1,71.9,13.7,2023-05-08T16:03:21.124Z,2023-05-08T16:03:22Z,4262693527,212,11.7,4262693523,140,60.9,4262693529,213,3.0,4262693521,56,Right,4262693525,141,16.4,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922619,27,1,1,2,41,57jcqe38hakh2hfit2zsogsb,0,60.8,16.4,2023-05-08T16:03:21.972Z,2023-05-08T16:03:23Z,4262693557,213,0.7,4262693555,212,14.3,4262693553,141,29.3,4262693551,140,71.5,4262693549,56,Center,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922615,16,8,1,2,41,7w4300dn2tnd0eqmbtk531tkx,1,35.2,67.1,2023-05-08T16:03:22.253Z,2023-05-10T14:29:20Z,4262693533,56,Back,4266753077,384,,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922637,18,61,1,2,42,7w4300dn2tnd0eqmbtk531tkx,1,38,67.1,2023-05-08T16:03:23.567Z,2023-05-08T16:51:12Z,4262693669,56,Back,,,,,,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922627,17,49,1,2,43,7w4300dn2tnd0eqmbtk531tkx,1,38,67.1,2023-05-08T16:03:24.294Z,2023-05-08T16:51:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922699,19,1,1,2,47,7w4300dn2tnd0eqmbtk531tkx,1,48.2,27.5,2023-05-08T16:03:28.366Z,2023-05-08T16:03:31Z,4262694019,141,40.5,4262694017,140,51.8,4262694023,213,1.2,4262694015,56,Center,4262694021,212,9.6,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922747,20,1,1,2,51,7w4300dn2tnd0eqmbtk531tkx,1,47.2,51,2023-05-08T16:03:31.870Z,2023-05-08T16:03:36Z,4262694253,212,18.5,4262694251,141,67.1,4262694255,213,2.5,4262694247,56,Back,4262694249,140,33.0,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545922769,21,1,1,2,55,7w4300dn2tnd0eqmbtk531tkx,1,33.1,67.1,2023-05-08T16:03:36.141Z,2023-05-08T16:03:38Z,4262694387,212,7.0,4262694383,140,37.8,4262694389,213,5.5,4262694381,56,Back,4262694385,141,59.7,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
