id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2552806331,140,1,1,0,8,bgkfdckqfqnfbmecbtz03n76d,0,35.7,24.7,2023-05-21T22:08:28.022Z,2023-05-21T22:22:52Z,4299338407,213,5.8,4299338403,141,8.2,4299338397,3,,4299338405,212,25.4,4299338401,140,57.4,4299338399,56,Right,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798727,7,1,1,0,9,bl53jk6zlfe5f583pil7xzwi5,0,54.7,79,2023-05-21T22:08:28.638Z,2023-05-21T22:08:29Z,4299297359,212,7.3,4299297355,140,60.7,4299297357,141,73.6,4299297353,56,Center,4299297361,213,5.8,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552806933,154,1,1,0,10,bgkfdckqfqnfbmecbtz03n76d,0,40.1,27.2,2023-05-21T22:08:29.440Z,2023-05-21T22:23:57Z,4299341331,212,13.0,4299341325,56,Center,4299341327,140,52.5,4299341329,141,27.7,4299341337,213,0.0,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798737,8,1,1,0,11,bl53jk6zlfe5f583pil7xzwi5,0,46.9,73.6,2023-05-21T22:08:30.653Z,2023-05-21T22:08:31Z,4299297415,212,19.6,4299297411,140,54.9,4299297407,155,,4299297413,141,47.5,4299297417,213,5.2,4299297409,56,Center,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798747,4,43,1,0,13,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-05-21T22:08:32.477Z,2023-05-21T22:24:13Z,4299297455,56,Back,4299342075,144,8,,,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798761,9,1,1,0,14,bl53jk6zlfe5f583pil7xzwi5,0,40.9,66.3,2023-05-21T22:08:33.758Z,2023-05-21T22:08:34Z,4299297515,213,0.9,4299297513,212,3.8,4299297509,140,43.1,4299297507,56,Back,4299297511,141,70.8,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798773,5,1,1,0,15,bgkfdckqfqnfbmecbtz03n76d,0,36.9,60.6,2023-05-21T22:08:34.798Z,2023-05-21T22:24:11Z,4299297591,213,5.6,4299297587,141,35.0,4299297583,56,Center,4299297585,140,58.3,4299297589,212,28.4,4299297581,3,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798805,6,49,1,0,18,bgkfdckqfqnfbmecbtz03n76d,1,55.8,19.1,2023-05-21T22:08:37.406Z,2023-05-21T22:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798825,7,1,1,0,18,bgkfdckqfqnfbmecbtz03n76d,1,54.2,26.5,2023-05-21T22:08:38.269Z,2023-05-21T22:32:03Z,4299297837,141,49.1,4299297833,56,Center,4299297835,140,53.6,4299297839,212,15.4,4299297843,213,1.6,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798843,8,1,1,0,22,bgkfdckqfqnfbmecbtz03n76d,1,53.4,49.3,2023-05-21T22:08:41.389Z,2023-05-21T22:32:04Z,4299297941,140,35.6,4299297939,56,Back,4299297945,212,21.9,4299297947,213,2.6,4299297943,141,66.0,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798855,9,1,1,0,24,bgkfdckqfqnfbmecbtz03n76d,1,33,56,2023-05-21T22:08:43.437Z,2023-05-21T22:08:45Z,4299298005,213,4.7,4299297999,140,32.0,4299298001,141,31.0,4299298003,212,17.0,4299297997,56,Back,,,,,,,,,,2mlyh9k0yhv8862rj6hu26j8p,E. Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798873,10,1,1,0,25,bgkfdckqfqnfbmecbtz03n76d,1,33.9,29,2023-05-21T22:08:44.926Z,2023-05-21T22:33:22Z,4299298081,212,19.0,4299298077,140,39.6,4299298075,56,Back,4299298079,141,2.5,4299298083,213,5.0,,,,,,,,,,6bhtfawnoxk9x57xigb8z03it,A. Krieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798881,11,1,1,0,28,bgkfdckqfqnfbmecbtz03n76d,0,39.4,3.2,2023-05-21T22:08:47.549Z,2023-05-21T22:08:48Z,4299298115,213,0.1,4299298113,212,17.0,4299298109,140,55.6,4299298107,56,Right,4299298111,141,4.6,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798879,10,8,1,0,28,bl53jk6zlfe5f583pil7xzwi5,1,44.5,93.3,2023-05-21T22:08:48.111Z,2023-05-21T22:08:48Z,4299298105,56,Back,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798895,11,49,1,0,30,bl53jk6zlfe5f583pil7xzwi5,1,45.9,92.6,2023-05-21T22:08:49.966Z,2023-05-21T22:08:50Z,,,,,,,,,,,,,,,,,,,,,,,,,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798959,12,1,1,0,33,bl53jk6zlfe5f583pil7xzwi5,1,38.8,78.1,2023-05-21T22:08:52.958Z,2023-05-21T22:08:57Z,4299298547,140,30.1,4299298553,213,4.4,4299298551,212,32.3,4299298549,141,32.5,4299298545,56,Back,4299298555,1,,,,,,,,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798987,13,1,1,0,38,bl53jk6zlfe5f583pil7xzwi5,1,31.3,40.3,2023-05-21T22:08:57.534Z,2023-05-21T22:09:00Z,4299298721,141,67.8,4299298725,213,1.8,4299298719,140,27.3,4299298717,56,Back,4299298723,212,19.2,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552798999,14,1,1,0,41,bl53jk6zlfe5f583pil7xzwi5,1,27.2,70.2,2023-05-21T22:09:00.638Z,2023-05-21T22:09:02Z,4299298789,213,1.2,4299298783,140,32.6,4299298787,212,15.1,4299298785,141,90.8,4299298781,56,Back,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799025,15,1,1,0,43,bl53jk6zlfe5f583pil7xzwi5,1,32.1,88.3,2023-05-21T22:09:02.734Z,2023-05-21T22:09:07Z,4299298911,56,Back,4299298917,212,14.3,4299298913,140,22.8,4299298915,141,73.0,4299298919,213,4.0,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799067,16,1,1,0,47,bl53jk6zlfe5f583pil7xzwi5,1,22.8,73,2023-05-21T22:09:06.959Z,2023-05-21T22:09:13Z,4299299129,212,15.1,4299299125,140,28.7,4299299131,213,1.1,4299299127,141,93.3,4299299123,56,Back,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799073,17,1,1,0,54,bl53jk6zlfe5f583pil7xzwi5,0,35.4,91.1,2023-05-21T22:09:13.503Z,2023-05-21T22:09:14Z,4299299163,140,46.2,4299299167,212,11.3,4299299165,141,91.1,4299299169,213,0,4299299161,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799087,12,8,1,0,56,bgkfdckqfqnfbmecbtz03n76d,1,59.6,11.9,2023-05-21T22:09:15.551Z,2023-05-21T22:09:15Z,4299299261,56,Right,,,,,,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799125,13,49,1,1,0,bgkfdckqfqnfbmecbtz03n76d,1,30.7,53.7,2023-05-21T22:09:20.222Z,2023-05-21T22:38:18Z,,,,,,,,,,,,,,,,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799145,14,1,1,1,1,bgkfdckqfqnfbmecbtz03n76d,1,30.1,52.7,2023-05-21T22:09:20.719Z,2023-05-21T22:36:52Z,4299299599,213,3.6,4299299597,212,31.7,4299299595,141,32.0,4299299593,140,3.1,4299299591,56,Back,,,,,,,,,,21fk9iw8dwy2lsm66u0vkx756,J. Nighswonger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799189,15,1,1,1,2,bgkfdckqfqnfbmecbtz03n76d,1,3.2,32,2023-05-21T22:09:22.271Z,2023-05-21T22:09:25Z,4299299775,141,18.7,4299299777,212,25.2,4299299773,140,25.6,4299299779,213,5.9,4299299771,56,Back,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799217,16,1,1,1,6,bgkfdckqfqnfbmecbtz03n76d,1,27,17.5,2023-05-21T22:09:25.551Z,2023-05-21T22:09:29Z,4299299931,140,35.6,4299299929,56,Back,4299299933,141,27.4,4299299937,213,0.6,4299299935,212,11.3,,,,,,,,,,6bhtfawnoxk9x57xigb8z03it,A. Krieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799233,17,1,1,1,9,bgkfdckqfqnfbmecbtz03n76d,1,35.4,29.5,2023-05-21T22:09:28.927Z,2023-05-21T22:38:43Z,4299300029,212,7.6,4299300031,213,2.0,4299300027,141,39.8,4299300023,56,Back,4299300025,140,32.5,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799243,18,1,1,1,10,bgkfdckqfqnfbmecbtz03n76d,1,32.3,39.8,2023-05-21T22:09:29.919Z,2023-05-21T22:38:44Z,4299300077,140,33.5,4299300081,212,8.5,4299300075,56,Back,4299300079,141,27.5,4299300083,213,4.9,,,,,,,,,,aqihfnhadzdmi7i5bjfnphqms,N. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799263,19,1,1,1,12,bgkfdckqfqnfbmecbtz03n76d,1,33.3,28.1,2023-05-21T22:09:31.663Z,2023-05-21T22:39:19Z,4299300209,140,33.9,4299300205,56,Back,4299300213,141,7.7,4299300217,213,4.8,4299300215,212,13.9,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799317,20,1,1,1,16,bgkfdckqfqnfbmecbtz03n76d,0,42.7,4.3,2023-05-21T22:09:35.615Z,2023-05-21T22:09:36Z,4299300479,213,0.0,4299300477,212,14.4,4299300473,140,56.4,4299300475,141,4.4,4299300471,56,Right,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799313,18,61,1,1,16,bl53jk6zlfe5f583pil7xzwi5,1,43.6,95.1,2023-05-21T22:09:35.927Z,2023-05-21T22:09:36Z,4299300443,56,Back,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799331,19,5,1,1,17,bl53jk6zlfe5f583pil7xzwi5,0,45.5,101.4,2023-05-21T22:09:36.638Z,2023-05-21T22:09:44Z,4299300977,233,21,4299300549,347,,4299300545,56,Back,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799407,21,5,1,1,17,bgkfdckqfqnfbmecbtz03n76d,1,54.5,-1.4,2023-05-21T22:09:36.638Z,2023-05-21T22:38:20Z,4299300937,56,Right,4299300959,233,19,4299300939,347,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799497,22,1,1,1,30,bgkfdckqfqnfbmecbtz03n76d,1,53.7,0,2023-05-21T22:09:49.584Z,2023-05-21T22:09:54Z,4299301449,1,,4299301445,212,27.9,4299301437,107,,4299301441,140,80.2,4299301447,213,0.1,4299301443,141,2.5,4299301439,56,Right,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799499,23,61,1,1,33,bgkfdckqfqnfbmecbtz03n76d,0,76.2,2.8,2023-05-21T22:09:53.003Z,2023-05-21T22:58:32Z,4299301455,56,Right,,,,,,,,,,,,,,,,,,,,,,2sc4jlfmioa61d1vgpcz0pht6,D. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552814419,323,43,1,1,33,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-05-21T22:09:53.004Z,2023-05-21T23:10:53Z,4299456839,144,7,4299383891,56,Back,4299383893,285,0,4299383913,233,23,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799507,20,1,1,1,35,bl53jk6zlfe5f583pil7xzwi5,0,24.4,90.3,2023-05-21T22:09:54.847Z,2023-05-21T23:00:38Z,4299301489,56,Back,4299301491,140,27.6,4299301497,213,0.5,4299301493,141,92.9,4299301495,212,3.8,,,,,,,,,,51m1qnbhz50no0mfc6oq9rhzp,Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799509,24,61,1,1,35,bgkfdckqfqnfbmecbtz03n76d,1,80.2,2.5,2023-05-21T22:09:55.101Z,2023-05-21T22:40:11Z,4299301501,56,Right,,,,,,,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799555,25,1,1,1,41,bgkfdckqfqnfbmecbtz03n76d,1,76.8,7,2023-05-21T22:10:00.976Z,2023-05-21T22:58:39Z,4299301797,141,2.5,4299301793,56,Right,4299301801,213,5.4,4299301795,140,79.2,4299301799,212,4.0,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799629,26,1,1,1,46,bgkfdckqfqnfbmecbtz03n76d,1,74.2,5,2023-05-21T22:10:05.408Z,2023-05-21T22:10:09Z,4299302195,56,Right,4299302211,213,0.4,4299302205,141,11.2,4299302199,140,84.1,4299302209,212,11.2,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799649,27,1,1,1,48,bgkfdckqfqnfbmecbtz03n76d,0,88.5,16,2023-05-21T22:10:08.008Z,2023-05-21T23:10:13Z,4299302329,141,52.1,4299302331,212,25.6,4299302327,140,81.5,4299302325,56,Center,4299302335,213,1.9,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799623,21,49,1,1,49,bl53jk6zlfe5f583pil7xzwi5,1,20.7,55.4,2023-05-21T22:10:08.960Z,2023-05-21T22:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799655,22,1,1,1,50,bl53jk6zlfe5f583pil7xzwi5,0,20.1,58.8,2023-05-21T22:10:09.472Z,2023-05-21T23:00:54Z,4299302361,140,37.1,4299302363,141,100.0,4299302367,213,1.0,4299302365,212,34.4,4299302369,1,,4299302359,56,Back,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799659,23,5,1,1,51,bl53jk6zlfe5f583pil7xzwi5,0,34.8,101.6,2023-05-21T22:10:11.262Z,2023-05-21T22:38:21Z,4299379787,233,28,4299302377,56,Back,4299302379,347,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799713,28,5,1,1,51,bgkfdckqfqnfbmecbtz03n76d,1,65.2,-1.6,2023-05-21T22:10:11.262Z,2023-05-21T22:38:21Z,4299379773,233,23,4299302665,56,Right,4299302667,347,,,,,,,,,,,,,,,,,7lyzx6twrkm4u4mqtr1jwqdw5,S. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799827,29,1,1,2,6,bgkfdckqfqnfbmecbtz03n76d,0,76.4,0,2023-05-21T22:10:26.209Z,2023-05-21T22:10:30Z,4299303223,212,16.3,4299303217,56,Center,4299303221,141,22.9,4299303219,140,78.8,4299303225,213,1.4,4299303215,107,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799833,24,49,1,2,9,bl53jk6zlfe5f583pil7xzwi5,1,20.8,77.5,2023-05-21T22:10:28.481Z,2023-05-21T22:10:28Z,,,,,,,,,,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799867,25,1,1,2,9,bl53jk6zlfe5f583pil7xzwi5,1,20.7,77.5,2023-05-21T22:10:28.993Z,2023-05-21T22:10:32Z,4299303393,157,,4299303397,140,39.5,4299303403,213,5.7,4299303401,212,23.0,4299303395,56,Back,4299303399,141,60.2,4299303405,1,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799871,26,44,1,2,13,bl53jk6zlfe5f583pil7xzwi5,1,32.8,54.7,2023-05-21T22:10:32.577Z,2023-05-21T23:01:09Z,4299303501,233,30,4299303413,56,Back,4299303415,285,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552799879,30,44,1,2,13,bgkfdckqfqnfbmecbtz03n76d,0,67.2,45.3,2023-05-21T22:10:32.578Z,2023-05-21T22:59:15Z,4299303463,286,,4299303557,233,26,4299303461,56,Center,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
