id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value
2534114437,1,34,16,0,0,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-15T22:26:06.035Z,2023-04-15T23:59:08Z,4192880753,130,8,4192880757,194,c811si1xw5he6ih0o1mj94tsl,4192880747,30,"7df2h1fsf74sz29p3yxibgis4, 3cyj9a2fjtx4xd0bqdh6g3azu, 1uf4321zvio3hrwfu4z4jxp7t, dyfsbff9jueyw5jhjou424bo4, 9yvkpwm78jaqr321imfc3rrbo, 4ptow542cf8xp3kct4sbydh5g, 191uogxjdg4uo178qv1544jys, 91pl4sfwk9t4ybwanj8dlwahg, 9hnfv1rr3nnsu8puxgd05teqd, 9dhcf93mr1nfzxjv769gvnzyt, c811si1xw5he6ih0o1mj94tsl, 9hs0hutntgdjklszqisxozend, 3tphlgyvws6ml5qiicqbsvrh1, 77agy8f4m7ybib2cssdfsltuy, 3806ue4qpxyit2ps1ubj3hrkl, 68njvqucip0ehuz4eecppvq0a, 1581xqhaxb753qd86v03j6ycq, 3ujv4avesd20fo6wrlzeknasq",4193061201,197,18735,4192880749,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4192880755,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4192880751,59,"24, 2, 3, 25, 6, 26, 23, 8, 9, 15, 10, 5, 13, 14, 19, 28, 31, 22",4192880759,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,
2534115549,1,34,16,0,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-15T22:28:56.093Z,2023-04-16T00:07:45Z,4192885889,30,"706rwdwv4re27svfmlo7na3th, 7qw3tekwnmsv6i4u3i0qcpjv9, 21fk9iw8dwy2lsm66u0vkx756, dp260wgfy9vfthkdd6tphi311, 54szh8526rjp2erap05ljqxud, bheniu7u85ivkjhipazymzxzp, 4t91su0ns46r00vjynp0on5qt, 1xgse8t4dm0decmpzebsphvfu, 2bzp14nac8o5a8g21isxevlk9, cm6fzm8v38ti0aubu0q4v717t, 50gw7uui815nbk6kwknwvlpsl, 9ifjrfggioh9cmphk85gykzx1, domf5amhxgz82ormceatnowd1, 6bhtfawnoxk9x57xigb8z03it, 2sc4jlfmioa61d1vgpcz0pht6, 6z68ej070bws9x17xsmo4c4b9, 2mlyh9k0yhv8862rj6hu26j8p, 56y5qt6c03t7f5t7eoebi0wyd, 1r8725akqzal1mni9wl8zmnai, 7lyzx6twrkm4u4mqtr1jwqdw5",4193061703,197,3410,4192885897,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4192885893,59,"4, 5, 32, 6, 22, 12, 19, 18, 25, 10, 99, 1, 7, 11, 17, 20, 21, 23, 2, 33",4192885895,130,4,4193137731,194,7qw3tekwnmsv6i4u3i0qcpjv9,4192885899,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4192885891,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,
2534129797,2,32,1,0,0,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-15T23:11:05.480Z,2023-04-16T00:07:43Z,4192961477,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534129811,2,32,1,0,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-15T23:11:05.480Z,2023-04-15T23:11:08Z,4192961573,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534130295,3,79,1,0,46,bgkfdckqfqnfbmecbtz03n76d,0,0,0,2023-04-15T23:11:51.857Z,2023-04-15T23:11:51Z,4192964229,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534131531,4,43,1,2,43,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-15T23:13:48.709Z,2023-04-15T23:13:51Z,4192971081,144,53,,,,,,,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,
2534148847,5,66,1,31,55,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-15T23:43:00.819Z,2023-04-15T23:43:00Z,4193066715,235,0,4193066717,288,0,4193066713,234,0,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,
2534156413,7,70,1,45,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-15T23:56:06.353Z,2023-04-15T23:56:06Z,4193109895,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534156235,6,17,1,47,0,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-15T23:58:06.201Z,2023-04-15T23:56:13Z,4193108809,392,,4193108807,31,,4193108811,13,243,,,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,
2534156709,3,30,1,48,0,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-15T23:59:05.541Z,2023-04-15T23:56:44Z,4193111847,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
