id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2547558397,4,49,1,0,14,dtucewmt49th1p4selfutmnmc,1,74,90.6,2023-05-12T23:37:57.310Z,2023-05-12T23:37:57Z,,,,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558411,5,2,1,0,16,dtucewmt49th1p4selfutmnmc,1,72.8,84.3,2023-05-12T23:37:59.023Z,2023-05-12T23:38:16Z,4271474783,7,3v2uqzotxtogavxgqpe7plene,4271474301,141,84.5,4271474297,56,Left,4271474299,140,82.7,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558479,10,55,1,0,16,dzxypx8djih58p668surbi4qm,1,13.1,14.2,2023-05-12T23:37:59.024Z,2023-05-13T01:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558415,6,43,1,0,17,dtucewmt49th1p4selfutmnmc,1,0,0,2023-05-12T23:37:59.934Z,2023-05-12T23:38:16Z,4271474327,140,77.7,4271474325,56,Center,4271474329,141,67.7,4271474331,212,12.6,4271474839,144,1,4271474333,213,4.3,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558419,8,43,1,0,18,dzxypx8djih58p668surbi4qm,1,0,0,2023-05-12T23:38:01.144Z,2023-05-13T00:41:28Z,4271555035,144,49,,,,,,,,,,,,,,,,,,,,,,7thgvx3dppvykp3fxc9zbb845,Julia Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558473,9,43,1,0,19,dzxypx8djih58p668surbi4qm,1,0,0,2023-05-12T23:38:02.712Z,2023-05-13T00:41:27Z,4271554975,144,1,4271474657,140,11.0,4271474661,212,17.3,4271474655,56,Back,4271474659,141,26.2,4271474663,213,3.5,,,,,,,7thgvx3dppvykp3fxc9zbb845,Julia Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558499,11,1,1,0,31,dzxypx8djih58p668surbi4qm,1,15,11.4,2023-05-12T23:38:13.977Z,2023-05-12T23:38:16Z,4271474799,241,,4271474807,212,20.5,4271474797,5,,4271474803,140,6.5,4271474805,141,38.5,4271474809,213,2.0,4271474801,56,Back,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558527,12,1,1,0,33,dzxypx8djih58p668surbi4qm,1,4.6,40.3,2023-05-12T23:38:16.185Z,2023-05-12T23:38:22Z,4271475017,140,20.7,4271475021,212,36.3,4271475023,213,1.1,4271475025,1,,4271475019,141,87.6,4271475015,56,Back,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558529,13,1,1,0,39,dzxypx8djih58p668surbi4qm,1,19.3,88.1,2023-05-12T23:38:22.713Z,2023-05-13T00:41:42Z,4271475029,56,Back,4271475037,213,0.2,4271475033,141,91.5,4271475035,212,9.8,4271475031,140,28.4,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558537,14,1,1,0,40,dzxypx8djih58p668surbi4qm,1,29.4,91.1,2023-05-12T23:38:23.689Z,2023-05-12T23:38:25Z,4271475073,141,69.8,4271475077,212,15.8,4271475071,140,23.3,4271475067,56,Back,4271475081,213,4.3,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558545,15,1,1,0,42,dzxypx8djih58p668surbi4qm,1,23.4,69.9,2023-05-12T23:38:25.193Z,2023-05-12T23:38:27Z,4271475131,213,0.2,4271475125,140,38.6,4271475127,141,75.1,4271475123,56,Back,4271475129,212,16.3,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558559,16,1,1,0,44,dzxypx8djih58p668surbi4qm,1,39.8,74,2023-05-12T23:38:27.257Z,2023-05-12T23:38:30Z,4271475219,56,Back,4271475223,141,71.4,4271475227,213,3.2,4271475225,212,16.9,4271475221,140,23.8,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558575,17,1,1,0,47,dzxypx8djih58p668surbi4qm,1,21.7,69.8,2023-05-12T23:38:29.929Z,2023-05-12T23:38:33Z,4271475307,140,27.8,4271475305,56,Back,4271475309,141,88.6,4271475311,212,14.3,4271475313,213,1.1,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558581,18,1,1,0,50,dzxypx8djih58p668surbi4qm,1,28,88.4,2023-05-12T23:38:33.304Z,2023-05-13T00:42:01Z,4271475357,212,18.3,4271475359,213,5.8,4271475351,56,Back,4271475353,140,43.8,4271475355,141,76.9,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558585,19,1,1,0,51,dzxypx8djih58p668surbi4qm,1,44.3,77.1,2023-05-12T23:38:34.601Z,2023-05-12T23:38:36Z,4271475393,213,2.8,4271475391,212,6.5,4271475409,156,,4271475389,141,80.5,4271475385,56,Back,4271475387,140,38.5,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558599,20,1,1,0,57,dzxypx8djih58p668surbi4qm,1,51.7,58.4,2023-05-12T23:38:39.993Z,2023-05-12T23:38:42Z,4271475495,140,46.6,4271475493,56,Back,4271475499,212,11.5,4271475497,141,43.5,4271475501,213,4.2,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558611,21,1,1,0,59,dzxypx8djih58p668surbi4qm,1,46.4,34.9,2023-05-12T23:38:42.106Z,2023-05-12T23:38:45Z,4271475575,212,16.9,4271475573,141,10.5,4271475577,213,4.5,4271475571,140,43.6,4271475569,56,Back,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558633,22,1,1,1,2,dzxypx8djih58p668surbi4qm,0,45.1,10.3,2023-05-12T23:38:45.065Z,2023-05-12T23:38:49Z,4271475685,155,,4271475689,140,93.6,4271475691,141,25.4,4271475693,212,51.9,4271475695,213,0.2,4271475687,56,Center,4271475697,1,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558631,7,49,1,1,6,dtucewmt49th1p4selfutmnmc,1,7.4,76.6,2023-05-12T23:38:49.245Z,2023-05-12T23:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558649,8,1,1,1,6,dtucewmt49th1p4selfutmnmc,1,7.4,76.6,2023-05-12T23:38:49.456Z,2023-05-12T23:38:52Z,4271475777,56,Back,4271475781,141,65.4,4271475783,212,8.9,4271475785,213,4.2,4271475779,140,3.0,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558659,9,1,1,1,9,dtucewmt49th1p4selfutmnmc,0,3,65.4,2023-05-12T23:38:52.478Z,2023-05-12T23:38:54Z,4271475833,1,,4271475831,213,0.6,4271475821,155,,4271475829,212,32.4,4271475825,140,29.1,4271475827,141,90.8,4271475823,56,Back,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558673,23,1,1,1,11,dzxypx8djih58p668surbi4qm,1,75.2,5,2023-05-12T23:38:54.106Z,2023-05-12T23:38:56Z,4271475917,3,,4271475927,213,2.2,4271475919,56,Right,4271475923,141,18.4,4271475925,212,11.0,4271475921,140,69.4,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558675,24,61,1,1,14,dzxypx8djih58p668surbi4qm,0,67.1,17.8,2023-05-12T23:38:56.762Z,2023-05-12T23:38:57Z,4271475935,56,Right,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558693,10,1,1,1,15,dtucewmt49th1p4selfutmnmc,0,31.3,89.6,2023-05-12T23:38:58.014Z,2023-05-12T23:39:01Z,4271476041,213,0.1,4271476037,141,96.1,4271476043,1,,4271476031,56,Left,4271476039,212,40.8,4271476035,140,69.9,4271476027,157,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558697,25,49,1,1,18,dzxypx8djih58p668surbi4qm,1,32.3,5,2023-05-12T23:39:01.113Z,2023-05-12T23:39:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558709,26,1,1,1,19,dzxypx8djih58p668surbi4qm,1,30.4,4.3,2023-05-12T23:39:02.266Z,2023-05-12T23:39:07Z,4271476147,56,Back,4271476151,141,50.6,4271476153,212,33.7,4271476155,213,1.9,4271476149,140,19.0,4271476157,1,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558713,27,1,1,1,24,dzxypx8djih58p668surbi4qm,1,19,50.8,2023-05-12T23:39:07.114Z,2023-05-12T23:39:09Z,4271476191,140,30.1,4271476195,212,24.6,4271476197,213,1.1,4271476193,141,82.7,4271476189,56,Back,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558739,28,1,1,1,31,dzxypx8djih58p668surbi4qm,1,33.8,84.3,2023-05-12T23:39:14.570Z,2023-05-13T00:42:47Z,4271476337,212,23.7,4271476335,141,94.1,4271476333,140,55.5,4271476331,56,Left,4271476339,213,0.3,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558753,29,1,1,1,33,dzxypx8djih58p668surbi4qm,1,56.3,94.4,2023-05-12T23:39:16.506Z,2023-05-12T23:39:21Z,4271476409,140,60.6,4271476415,213,5.2,4271476413,212,9.9,4271476411,141,81.4,4271476407,56,Left,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558783,30,1,1,1,38,dzxypx8djih58p668surbi4qm,1,58.5,73.5,2023-05-12T23:39:20.938Z,2023-05-12T23:39:26Z,4271476625,212,30.4,4271476627,213,5.1,4271476623,141,31.5,4271476621,140,68.3,4271476619,56,Center,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558787,31,1,1,1,43,dzxypx8djih58p668surbi4qm,1,69.1,32.5,2023-05-12T23:39:26.379Z,2023-05-12T23:39:28Z,4271476661,212,9.2,4271476655,56,Center,4271476657,140,73.2,4271476663,213,1.1,4271476659,141,44.5,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558789,32,61,1,1,45,dzxypx8djih58p668surbi4qm,1,73.2,44.5,2023-05-12T23:39:27.914Z,2023-05-12T23:39:28Z,4271476669,56,Center,,,,,,,,,,,,,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558793,11,49,1,1,45,dtucewmt49th1p4selfutmnmc,1,26.9,39.4,2023-05-12T23:39:28.413Z,2023-05-12T23:39:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558797,12,1,1,1,45,dtucewmt49th1p4selfutmnmc,1,26.9,39.4,2023-05-12T23:39:28.653Z,2023-05-12T23:39:29Z,4271476689,213,1.3,4271476681,56,Back,4271476687,212,6.9,4271476683,140,28.5,4271476685,141,49.2,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558801,13,1,1,1,46,dtucewmt49th1p4selfutmnmc,1,28.5,49.2,2023-05-12T23:39:29.166Z,2023-05-12T23:39:30Z,4271476715,141,43.3,4271476713,140,31.2,4271476717,212,4.9,4271476711,56,Back,4271476719,213,5.3,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558805,14,1,1,1,47,dtucewmt49th1p4selfutmnmc,1,30.6,42.7,2023-05-12T23:39:30.285Z,2023-05-12T23:39:32Z,4271476735,140,14.7,4271476733,56,Back,4271476739,212,16.8,4271476737,141,45.9,4271476741,213,3.0,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558815,15,1,1,1,49,dtucewmt49th1p4selfutmnmc,1,14.7,45.9,2023-05-12T23:39:32.413Z,2023-05-12T23:39:34Z,4271476795,56,Back,4271476797,140,5.0,4271476799,141,49.6,4271476801,212,10.5,4271476803,213,2.9,,,,,,,,,,esz6xzkinz76pk8edmsjwldzo,J. Lester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558825,16,1,1,1,51,dtucewmt49th1p4selfutmnmc,1,4.8,49.6,2023-05-12T23:39:34.542Z,2023-05-12T23:39:37Z,4271476871,1,,4271476869,213,5.7,4271476861,56,Back,4271476867,212,46.6,4271476859,155,,4271476863,140,41.4,4271476865,141,10.8,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558833,17,1,1,1,55,dtucewmt49th1p4selfutmnmc,0,41.4,10.8,2023-05-12T23:39:37.773Z,2023-05-12T23:39:38Z,4271476917,212,9.9,4271476913,140,44.3,4271476915,141,24.6,4271476919,213,1.3,4271476911,56,Back,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558835,33,49,1,1,56,dzxypx8djih58p668surbi4qm,1,56.6,73.8,2023-05-12T23:39:39.338Z,2023-05-12T23:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7thgvx3dppvykp3fxc9zbb845,Julia Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558849,34,1,1,1,57,dzxypx8djih58p668surbi4qm,1,58.6,74.1,2023-05-12T23:39:40.011Z,2023-05-12T23:39:43Z,4271477027,212,12.6,4271477023,140,67.4,4271477025,141,86.8,4271477029,213,0.8,4271477021,56,Left,,,,,,,,,,7thgvx3dppvykp3fxc9zbb845,Julia Bianchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558851,35,3,1,2,1,dzxypx8djih58p668surbi4qm,0,69.6,93.5,2023-05-12T23:39:43.771Z,2023-05-16T16:08:39Z,4271477067,233,18,4271477037,56,Left,4283669201,464,,4271477039,286,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558855,18,7,1,2,1,dtucewmt49th1p4selfutmnmc,1,30.4,6.5,2023-05-12T23:39:43.772Z,2023-05-16T16:08:41Z,4271477063,233,35,4271477055,56,Back,4271477053,167,,4271477057,285,,4283669351,385,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558857,19,5,1,2,2,dtucewmt49th1p4selfutmnmc,0,31.3,-1.2,2023-05-12T23:39:44.877Z,2023-05-12T23:39:51Z,4271477059,56,Back,4271477193,233,36,4271477061,347,,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558871,36,5,1,2,2,dzxypx8djih58p668surbi4qm,1,68.7,101.2,2023-05-12T23:39:44.877Z,2023-05-13T01:10:58Z,4271477177,233,19,4271477173,56,Left,4271477175,347,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558877,37,1,1,2,8,dzxypx8djih58p668surbi4qm,1,67,100,2023-05-12T23:39:50.971Z,2023-05-12T23:39:52Z,4271477215,107,,4271477219,140,69.0,4271477225,213,4.9,4271477223,212,13.5,4271477221,141,81.3,4271477217,56,Left,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558879,38,3,1,2,10,dzxypx8djih58p668surbi4qm,0,71.6,80,2023-05-12T23:39:52.859Z,2023-05-16T16:11:57Z,4271477235,286,,4283681097,464,,4271477233,56,Left,4271477345,233,20,,,,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547558899,20,7,1,2,10,dtucewmt49th1p4selfutmnmc,1,28.4,20,2023-05-12T23:39:52.860Z,2023-05-16T16:12:00Z,4283681211,385,,4271477339,233,38,4271477335,285,,4271477333,56,Back,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
