id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2538506487,9,1,1,0,25,6hbfgdczbi3yg4sdpqgtu6s,1,31.1,7.4,2023-04-24T00:08:48.329Z,2023-04-24T00:35:53Z,4216205225,213,5.8,4216205219,140,35.7,4216205221,141,3.4,4216205217,56,Back,4216205223,212,5.5,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506493,10,1,1,0,27,6hbfgdczbi3yg4sdpqgtu6s,1,35.7,3.4,2023-04-24T00:08:50.794Z,2023-04-24T00:35:53Z,4216205253,141,9.5,4216205255,212,10.6,4216205251,140,26.4,4216205249,56,Back,4216205257,213,2.7,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506561,11,1,1,0,28,6hbfgdczbi3yg4sdpqgtu6s,1,26.4,9.5,2023-04-24T00:08:51.705Z,2023-04-24T00:35:54Z,4216205637,213,6.3,4216205633,141,9.2,4216205629,56,Back,4216205631,140,41.4,4216205635,212,15.8,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506569,12,1,1,0,36,6hbfgdczbi3yg4sdpqgtu6s,0,67.8,44.2,2023-04-24T00:08:59.658Z,2023-04-24T00:36:20Z,4216205665,56,Center,4216205667,140,74.9,4216205673,213,0.1,4216205669,141,45.1,4216205671,212,7.5,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506583,3,61,1,0,37,esvbnzqbyvxp2k570ez7h1a1g,1,20.3,66.3,2023-04-24T00:09:00.305Z,2023-04-28T11:55:03Z,4216205735,56,Back,,,,,,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540085369,874,49,1,0,38,esvbnzqbyvxp2k570ez7h1a1g,1,35.1,76.9,2023-04-24T00:09:02.189Z,2023-04-28T11:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506621,4,1,1,0,40,esvbnzqbyvxp2k570ez7h1a1g,0,31.1,65.4,2023-04-24T00:09:04.170Z,2023-04-24T00:54:34Z,4216206033,56,Right,4216206041,213,5.5,4216206039,212,45.6,4216206037,141,20.0,4216206043,1,,4216206031,157,,4216206035,140,63.0,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506635,13,49,1,0,43,6hbfgdczbi3yg4sdpqgtu6s,1,41.9,77.3,2023-04-24T00:09:06.530Z,2023-04-24T00:37:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506649,14,1,1,0,44,6hbfgdczbi3yg4sdpqgtu6s,1,38.6,86.9,2023-04-24T00:09:07.673Z,2023-04-24T00:37:06Z,4216206169,213,0.3,4216206163,140,54.0,4216206165,141,94.8,4216206167,212,17.0,4216206161,56,Left,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506659,5,45,1,0,47,esvbnzqbyvxp2k570ez7h1a1g,0,41.9,11,2023-04-24T00:09:10.859Z,2023-04-24T00:09:12Z,4216206213,233,15,4216206189,56,Back,4216206191,285,,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506657,15,3,1,0,47,6hbfgdczbi3yg4sdpqgtu6s,1,58.1,89,2023-04-24T00:09:10.859Z,2023-04-28T11:55:24Z,4231593199,465,,4216206205,233,5,4216206185,56,Left,4216206187,286,,,,,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506685,16,1,1,0,48,6hbfgdczbi3yg4sdpqgtu6s,1,47.7,91.5,2023-04-24T00:09:11.545Z,2023-04-24T00:37:14Z,4216206341,56,Back,4216206347,212,18.5,4216206345,141,72.9,4216206343,140,34.9,4216206349,213,3.9,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506729,17,1,1,0,51,6hbfgdczbi3yg4sdpqgtu6s,1,32.8,63.4,2023-04-24T00:09:14.921Z,2023-04-24T00:37:48Z,4216206557,141,35.7,4216206553,56,Back,4216206559,212,18.9,4216206555,140,31.0,4216206561,213,4.6,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506813,18,1,1,0,54,6hbfgdczbi3yg4sdpqgtu6s,0,35.7,30.7,2023-04-24T00:09:18.073Z,2023-04-24T00:37:49Z,4216207017,141,98.1,4216207013,56,Left,4216207021,213,0.7,4216207007,155,,4216207019,212,73.2,4216207011,196,,4216207023,1,,4216207015,140,90.1,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506803,6,43,1,1,4,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-04-24T00:09:27.983Z,2023-04-24T00:09:37Z,4216206971,56,Back,4216207269,144,56,,,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506817,7,61,1,1,5,esvbnzqbyvxp2k570ez7h1a1g,0,10.1,3.1,2023-04-24T00:09:28.822Z,2023-04-28T11:55:51Z,4216207029,56,Back,,,,,,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506825,8,5,1,1,6,esvbnzqbyvxp2k570ez7h1a1g,0,9.6,-1.6,2023-04-24T00:09:29.720Z,2023-04-24T00:31:39Z,4216207065,347,,4216207353,233,19,4216207063,56,Back,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506871,19,5,1,1,6,6hbfgdczbi3yg4sdpqgtu6s,1,90.4,101.6,2023-04-24T00:09:29.720Z,2023-04-24T00:23:09Z,4216207335,233,8,4216207311,347,,4216207309,56,Left,,,,,,,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506967,20,1,1,1,24,6hbfgdczbi3yg4sdpqgtu6s,1,85.1,100,2023-04-24T00:09:47.240Z,2023-04-24T00:38:02Z,4216207843,212,17.5,4216207835,107,,4216207841,141,78.8,4216207839,140,92.4,4216207845,213,5.2,4216207837,56,Center,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506969,21,1,1,1,28,6hbfgdczbi3yg4sdpqgtu6s,1,89.3,76.9,2023-04-24T00:09:51.546Z,2023-04-24T00:38:02Z,4216212993,212,10.1,4216212987,56,Left,4216212995,213,1.8,4216212991,141,91.5,4216212989,140,87.5,,,,,,,,,,6l2wua4jg3a4v85su8nmc52p5,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506991,22,1,1,1,29,6hbfgdczbi3yg4sdpqgtu6s,0,97.6,88.3,2023-04-24T00:09:52.712Z,2023-04-28T14:16:55Z,4231814153,224,,4216207985,140,90.8,4216207991,213,4.2,4216207989,212,14.9,4216207983,56,Center,4216207979,2,,4231814155,72,,4216207987,141,69.0,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507009,9,12,1,1,31,esvbnzqbyvxp2k570ez7h1a1g,1,9.9,31.6,2023-04-24T00:09:54.969Z,2023-04-28T14:17:35Z,4216208073,141,36.6,4216208075,212,14.1,4216208069,56,Back,4216208077,213,0.2,4216208071,140,22.9,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507013,10,49,1,1,33,esvbnzqbyvxp2k570ez7h1a1g,1,22.9,36.9,2023-04-24T00:09:56.473Z,2023-04-24T00:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507037,11,50,1,1,35,esvbnzqbyvxp2k570ez7h1a1g,1,27,30,2023-04-24T00:09:59Z,2023-04-24T00:55:12Z,4216208403,233,23,4216208199,285,,4216208197,56,Back,,,,,,,,,,,,,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507065,23,7,1,1,35,6hbfgdczbi3yg4sdpqgtu6s,1,73,70,2023-04-24T00:09:59.001Z,2023-04-28T14:18:19Z,4216208349,286,,4216208381,233,11,4231816987,384,,4216208347,56,Center,,,,,,,,,,,,,6l2wua4jg3a4v85su8nmc52p5,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507067,24,49,1,1,37,6hbfgdczbi3yg4sdpqgtu6s,1,71.1,81.2,2023-04-24T00:10:00.359Z,2023-04-28T14:18:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507077,25,1,1,1,39,6hbfgdczbi3yg4sdpqgtu6s,0,71.1,81.2,2023-04-24T00:10:02.458Z,2023-04-24T00:39:44Z,4216208423,141,82.4,4216208419,56,Left,4216208425,212,20.3,4216208421,140,90.4,4216208427,213,0.0,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507101,26,43,1,1,40,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-24T00:10:03.991Z,2023-04-24T00:39:42Z,4216208553,56,Left,4216208555,286,0,4216285217,144,50,,,,,,,,,,,,,,,,6l2wua4jg3a4v85su8nmc52p5,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507091,12,8,1,1,41,esvbnzqbyvxp2k570ez7h1a1g,1,6.2,17.1,2023-04-24T00:10:04.264Z,2023-04-28T14:18:38Z,4216208497,56,Back,4231817591,385,,,,,,,,,,,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507099,13,5,1,1,42,esvbnzqbyvxp2k570ez7h1a1g,0,14.3,-0.6,2023-04-24T00:10:05.574Z,2023-04-24T00:10:10Z,4216208709,233,27,4216208549,56,Back,4216208551,347,,,,,,,,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507129,27,5,1,1,42,6hbfgdczbi3yg4sdpqgtu6s,1,85.7,100.6,2023-04-24T00:10:05.574Z,2023-04-24T00:31:39Z,4216208665,56,Left,4216208667,347,,4216208677,233,13,,,,,,,,,,,,,,,,6l2wua4jg3a4v85su8nmc52p5,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507149,28,1,1,1,46,6hbfgdczbi3yg4sdpqgtu6s,1,86.7,100,2023-04-24T00:10:09.944Z,2023-04-24T00:39:54Z,4216208781,140,88.6,4216208787,213,4.9,4216208777,107,,4216208785,212,12.3,4216208783,141,83.6,4216208779,56,Left,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507175,29,1,1,1,49,6hbfgdczbi3yg4sdpqgtu6s,1,90.4,85.3,2023-04-24T00:10:12.600Z,2023-04-24T00:40:13Z,4216208899,213,1.5,4216208893,140,90.8,4216208897,212,6.5,4216208895,141,94.8,4216208891,56,Left,,,,,,,,,,6l2wua4jg3a4v85su8nmc52p5,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507183,30,1,1,1,50,6hbfgdczbi3yg4sdpqgtu6s,0,88.2,93.1,2023-04-24T00:10:13.664Z,2023-04-28T14:18:49Z,4216287523,213,5.1,4216287517,141,84.9,4216287515,140,90.6,4216208911,56,Left,4216287519,212,6.1,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507189,14,61,1,1,51,esvbnzqbyvxp2k570ez7h1a1g,1,16.5,14.7,2023-04-24T00:10:15.077Z,2023-04-24T00:55:35Z,4216208937,56,Back,,,,,,,,,,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507197,15,49,1,1,53,esvbnzqbyvxp2k570ez7h1a1g,1,19.9,8.5,2023-04-24T00:10:16.437Z,2023-04-28T14:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507241,16,1,1,1,54,esvbnzqbyvxp2k570ez7h1a1g,1,19.9,8.5,2023-04-24T00:10:17.720Z,2023-04-24T00:10:46Z,4216209161,213,1.5,4216209155,140,20.7,4216209153,56,Back,4216209159,212,9.5,4216209157,141,22.4,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507261,17,1,1,1,57,esvbnzqbyvxp2k570ez7h1a1g,1,22.4,21.6,2023-04-24T00:10:20.232Z,2023-04-24T00:55:46Z,4216209259,213,0.1,4216209253,140,41.9,4216209255,141,24.9,4216209251,56,Back,4216209257,212,20.6,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507289,18,1,1,1,59,esvbnzqbyvxp2k570ez7h1a1g,1,41.7,24.9,2023-04-24T00:10:22.744Z,2023-04-24T00:10:26Z,4216209365,140,30.0,4216209369,212,17.3,4216209363,56,Back,4216209371,213,2.4,4216209367,141,42.8,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507317,19,1,1,2,2,esvbnzqbyvxp2k570ez7h1a1g,0,30,42.8,2023-04-24T00:10:26.043Z,2023-04-24T00:55:56Z,4216209465,213,5.9,4216209459,140,74.5,4216209467,1,,4216209461,141,18.8,4216209455,155,,4216209457,56,Right,4216209463,212,49.5,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507313,31,49,1,2,3,6hbfgdczbi3yg4sdpqgtu6s,1,21.9,85,2023-04-24T00:10:26.431Z,2023-04-28T14:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507349,32,1,1,2,4,6hbfgdczbi3yg4sdpqgtu6s,1,21.9,85,2023-04-24T00:10:27.735Z,2023-04-24T00:42:17Z,4216209623,141,95.6,4216209621,140,22.3,4216209627,213,1.5,4216209619,56,Back,4216209625,212,7.2,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507381,33,1,1,2,6,6hbfgdczbi3yg4sdpqgtu6s,1,22.3,95.6,2023-04-24T00:10:29.976Z,2023-04-24T00:42:23Z,4216209757,56,Back,4216209763,212,7.7,4216209761,141,91.1,4216209759,140,29.0,4216209765,213,5.9,,,,,,,,,,1enu619pvakj78wtsfuilbj3e,M. Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507385,34,50,1,2,10,6hbfgdczbi3yg4sdpqgtu6s,1,34.2,85.3,2023-04-24T00:10:33.367Z,2023-04-24T00:42:31Z,4216209899,233,20,4216209783,56,Back,4216209897,286,,,,,,,,,,,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507399,20,7,1,2,10,esvbnzqbyvxp2k570ez7h1a1g,0,65.8,14.7,2023-04-24T00:10:33.368Z,2023-04-28T14:19:37Z,4216209871,56,Right,4216209887,233,34,4216209873,285,,4231819355,385,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507415,35,1,1,2,13,6hbfgdczbi3yg4sdpqgtu6s,1,31.3,74.2,2023-04-24T00:10:36.407Z,2023-04-24T00:42:38Z,4216209931,140,22.9,4216209935,212,8.9,4216209937,213,3.2,4216209933,141,73.0,4216209929,56,Back,,,,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507469,36,1,1,2,15,6hbfgdczbi3yg4sdpqgtu6s,1,23.5,72,2023-04-24T00:10:38.823Z,2023-04-24T00:43:40Z,4216210235,140,31.4,4216210237,141,73.8,4216210239,212,8.4,4216210241,213,0.1,4216210233,56,Back,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507471,37,1,1,2,21,6hbfgdczbi3yg4sdpqgtu6s,0,32.9,55.4,2023-04-24T00:10:44.503Z,2023-04-24T00:43:43Z,4216210253,141,22.2,4216210255,212,22.6,4216210257,213,4.7,4216210249,56,Back,4216210251,140,33.3,,,,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
