id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2552112847,165,8,1,23,11,esvbnzqbyvxp2k570ez7h1a1g,1,14.8,97.1,2023-05-21T01:00:50.370Z,2023-05-21T01:00:51Z,4295647845,56,Back,,,,,,,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552112883,166,5,1,23,12,esvbnzqbyvxp2k570ez7h1a1g,0,19.6,101.7,2023-05-21T01:00:51.122Z,2023-05-21T01:01:02Z,4295649029,233,189,4295648001,347,,4295647999,56,Back,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113067,189,5,1,23,12,c3v2ohfuzoqmc8ljm65hi80sj,1,80.4,-1.7,2023-05-21T01:00:51.122Z,2023-05-21T01:07:40Z,4295648961,56,Right,4295648987,233,166,4295648963,347,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113099,190,1,1,23,23,c3v2ohfuzoqmc8ljm65hi80sj,0,83.3,0,2023-05-21T01:01:02.057Z,2023-05-21T01:01:04Z,4295649113,212,8.6,4295649115,213,1.4,4295649111,141,10.7,4295649107,56,Right,4295649109,140,85.0,4295649105,107,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113169,168,1,1,23,28,esvbnzqbyvxp2k570ez7h1a1g,0,15,86.2,2023-05-21T01:01:07.106Z,2023-05-21T01:01:07Z,4295649481,3,,4295649495,141,92.6,4295649491,140,19.5,4295649485,56,Back,4295649499,212,6.4,4295649501,213,0.7,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113189,191,1,1,23,28,c3v2ohfuzoqmc8ljm65hi80sj,1,79.9,4.3,2023-05-21T01:01:07.113Z,2023-05-21T01:01:08Z,4295649601,213,1.8,4295649593,56,Right,4295649595,140,77.3,4295649599,212,11.1,4295649597,141,20.1,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113191,192,50,1,23,29,c3v2ohfuzoqmc8ljm65hi80sj,1,77.8,22.7,2023-05-21T01:01:08.793Z,2023-05-21T01:01:14Z,4295649611,286,,4295650083,233,169,4295649609,56,Center,,,,,,,,,,,,,,,,edwr7f7jwnxm1plk91fx8hfro,M. Alozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113269,169,7,1,23,29,esvbnzqbyvxp2k570ez7h1a1g,1,22.2,77.3,2023-05-21T01:01:08.794Z,2023-05-21T01:01:13Z,4295650007,233,192,4295649989,56,Back,4295649991,285,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113277,193,1,1,23,33,c3v2ohfuzoqmc8ljm65hi80sj,0,73.7,18.9,2023-05-21T01:01:12.553Z,2023-05-21T01:01:14Z,4295650033,155,,4295650041,212,27.1,4295650035,56,Center,4295650031,2,,4295650043,213,1.0,4295650039,141,53.3,4295650037,140,86.7,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113305,170,12,1,23,34,esvbnzqbyvxp2k570ez7h1a1g,1,14.6,43.4,2023-05-21T01:01:13.443Z,2023-05-21T01:01:15Z,4295650237,212,24.4,4295650239,213,0.8,4295650235,141,69.0,4295650269,15,,4295650233,140,30.9,4295650231,56,Back,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113385,194,1,1,23,37,c3v2ohfuzoqmc8ljm65hi80sj,1,67.1,36.1,2023-05-21T01:01:16.345Z,2023-05-21T01:01:19Z,4295650655,213,0.8,4295650647,56,Center,4295650649,140,72.3,4295650653,212,7.8,4295650651,141,44.3,4295650645,3,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113399,195,1,1,23,40,c3v2ohfuzoqmc8ljm65hi80sj,0,71.5,44,2023-05-21T01:01:19.418Z,2023-05-21T01:01:20Z,4295650711,212,31.8,4295650707,140,77.1,4295650709,141,0.0,4295650705,56,Right,4295650715,213,4.9,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113541,171,5,1,23,41,esvbnzqbyvxp2k570ez7h1a1g,1,19.6,102,2023-05-21T01:01:20.155Z,2023-05-21T01:07:40Z,4295651475,347,,4295651473,56,Back,4295651525,233,196,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113403,196,5,1,23,41,c3v2ohfuzoqmc8ljm65hi80sj,0,80.4,-2,2023-05-21T01:01:20.155Z,2023-05-21T01:01:29Z,4295651563,233,171,4295650721,347,,4295650719,56,Right,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113805,172,1,1,24,1,esvbnzqbyvxp2k570ez7h1a1g,1,19.5,100,2023-05-21T01:01:40.868Z,2023-05-21T01:01:45Z,4295652883,107,,4295652891,141,94.4,4295652895,213,6.0,4295652887,56,Back,4295652893,212,18.7,4295652889,140,36.6,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113811,173,61,1,24,6,esvbnzqbyvxp2k570ez7h1a1g,0,36.1,96.6,2023-05-21T01:01:44.915Z,2023-05-21T01:01:45Z,4295652925,56,Back,,,,,,,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113831,174,5,1,24,6,esvbnzqbyvxp2k570ez7h1a1g,0,36,101.6,2023-05-21T01:01:45.499Z,2023-05-21T01:07:40Z,4295653017,347,,4295653175,233,197,4295653015,56,Back,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113849,197,5,1,24,6,c3v2ohfuzoqmc8ljm65hi80sj,1,64,-1.6,2023-05-21T01:01:45.499Z,2023-05-21T01:01:47Z,4295653137,233,174,4295653079,56,Right,4295653083,347,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113879,198,1,1,24,7,c3v2ohfuzoqmc8ljm65hi80sj,0,61.9,0,2023-05-21T01:01:46.683Z,2023-05-21T01:01:48Z,4295653275,141,17.6,4295653269,107,,4295653273,140,73.2,4295653279,213,0.8,4295653277,212,17.5,4295653271,56,Right,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113903,175,8,1,24,9,esvbnzqbyvxp2k570ez7h1a1g,1,29.1,81.4,2023-05-21T01:01:48.676Z,2023-05-21T01:01:48Z,4295653407,56,Back,,,,,,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113951,176,49,1,24,12,esvbnzqbyvxp2k570ez7h1a1g,1,31.6,76.1,2023-05-21T01:01:51.076Z,2023-05-21T01:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552113979,177,1,1,24,12,esvbnzqbyvxp2k570ez7h1a1g,1,31.6,76.1,2023-05-21T01:01:51.379Z,2023-05-21T01:01:52Z,4295653765,141,62.6,4295653763,140,26.6,4295653769,213,4.2,4295653767,212,10.6,4295653761,56,Back,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114045,178,1,1,24,13,esvbnzqbyvxp2k570ez7h1a1g,1,27.9,62.6,2023-05-21T01:01:52.564Z,2023-05-21T01:01:56Z,4295654143,212,11.2,4295654097,140,35.1,4295654145,213,0.8,4295654141,141,74.7,4295654095,56,Back,4295654093,155,,,,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114057,179,61,1,24,17,esvbnzqbyvxp2k570ez7h1a1g,0,35.1,74.7,2023-05-21T01:01:56.852Z,2023-05-21T01:01:57Z,4295654163,56,Back,,,,,,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114055,199,49,1,24,18,c3v2ohfuzoqmc8ljm65hi80sj,1,65.2,34.6,2023-05-21T01:01:56.955Z,2023-05-21T01:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114107,200,1,1,24,18,c3v2ohfuzoqmc8ljm65hi80sj,1,65.5,38.8,2023-05-21T01:01:57.499Z,2023-05-21T01:02:00Z,4295654479,140,54.5,4295654483,212,15.1,4295654477,56,Center,4295654485,213,2.4,4295654481,141,53.1,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114145,201,1,1,24,21,c3v2ohfuzoqmc8ljm65hi80sj,1,54.5,53.1,2023-05-21T01:01:59.947Z,2023-05-21T01:02:01Z,4295654653,140,55.3,4295654661,212,12.9,4295654657,141,72.1,4295654651,56,Center,4295654663,213,1.5,,,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114183,202,1,1,24,22,c3v2ohfuzoqmc8ljm65hi80sj,1,55.3,72.1,2023-05-21T01:02:01.323Z,2023-05-21T01:02:04Z,4295654921,213,3.4,4295654917,141,65.2,4295654919,212,20.0,4295654913,56,Back,4295654915,140,36.8,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114291,203,1,1,24,25,c3v2ohfuzoqmc8ljm65hi80sj,1,36.8,64.8,2023-05-21T01:02:04.059Z,2023-05-21T01:02:12Z,4295655547,212,22.7,4295655549,213,4.8,4295655541,56,Back,4295655543,140,38.2,4295655545,141,31.5,,,,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114365,204,1,1,24,33,c3v2ohfuzoqmc8ljm65hi80sj,0,38.9,26.7,2023-05-21T01:02:12.171Z,2023-05-21T01:02:16Z,4295655915,141,15.3,4295655913,140,94.9,4295655909,155,,4295655911,56,Right,4295655917,212,59.3,4295655921,1,,4295655919,213,6.2,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114369,180,49,1,24,37,esvbnzqbyvxp2k570ez7h1a1g,1,10.2,85.4,2023-05-21T01:02:16.772Z,2023-05-21T01:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114409,181,1,1,24,38,esvbnzqbyvxp2k570ez7h1a1g,1,10.2,85.4,2023-05-21T01:02:16.980Z,2023-05-21T01:02:18Z,4295656103,140,14.9,4295656105,141,97.2,4295656099,56,Back,4295656109,213,1.0,4295656107,212,9.4,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114387,205,43,1,24,38,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T01:02:17.788Z,2023-05-21T01:02:20Z,4295656023,56,Right,4295656273,144,50,4295656027,286,0,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114393,206,43,1,24,39,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T01:02:17.948Z,2023-05-21T01:02:22Z,4295656401,144,50,4295656039,286,0,4295656037,56,Right,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114397,207,43,1,24,39,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T01:02:18.107Z,2023-05-21T01:02:23Z,4295656531,144,50,4295656049,286,0,4295656047,56,Right,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114457,182,1,1,24,39,esvbnzqbyvxp2k570ez7h1a1g,1,14.9,95.4,2023-05-21T01:02:18.740Z,2023-05-21T01:02:21Z,4295656341,140,5.5,4295656347,213,4.3,4295656339,56,Back,4295656343,141,64.5,4295656345,212,23.2,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114507,183,1,1,24,42,esvbnzqbyvxp2k570ez7h1a1g,1,6.2,68.1,2023-05-21T01:02:21.269Z,2023-05-21T01:02:24Z,4295656595,212,23.6,4295656589,56,Back,4295656593,141,62.3,4295656597,213,6.1,4295656591,140,28.4,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114623,184,1,1,24,45,esvbnzqbyvxp2k570ez7h1a1g,1,24.6,61.8,2023-05-21T01:02:24.405Z,2023-05-21T01:02:31Z,4295657225,212,30.2,4295657217,140,30.5,4295657221,141,18.3,4295657215,56,Back,4295657229,213,4.9,4295657211,155,,,,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114673,185,1,1,24,52,esvbnzqbyvxp2k570ez7h1a1g,1,41.4,18,2023-05-21T01:02:31.076Z,2023-05-21T01:02:34Z,4295657467,141,6.4,4295657469,212,20.4,4295657471,213,5.9,4295657463,56,Right,4295657465,140,59.3,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114747,186,1,1,24,55,esvbnzqbyvxp2k570ez7h1a1g,1,57.5,5.2,2023-05-21T01:02:34.325Z,2023-05-21T01:02:39Z,4295657905,212,23.8,4295657903,141,9.8,4295657907,213,3.0,4295657899,56,Back,4295657901,140,35.0,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114823,187,1,1,25,0,esvbnzqbyvxp2k570ez7h1a1g,1,33.6,17,2023-05-21T01:02:39.269Z,2023-05-21T01:02:45Z,4295658299,212,20.7,4295658297,141,30.4,4295658293,56,Back,4295658295,140,15.9,4295658301,213,2.7,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114885,188,1,1,25,6,esvbnzqbyvxp2k570ez7h1a1g,0,15.3,31.6,2023-05-21T01:02:44.886Z,2023-05-21T02:51:31Z,4295658663,141,0.0,4295658657,56,Right,4295658665,212,46.9,4295658661,140,54.3,4295658667,213,5.8,4295658669,1,,4295658655,157,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552114893,189,5,1,25,10,esvbnzqbyvxp2k570ez7h1a1g,0,56.8,-2,2023-05-21T01:02:49.271Z,2023-05-21T01:02:59Z,4295658699,56,Right,4295659665,233,208,4295658701,347,,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115067,208,5,1,25,10,c3v2ohfuzoqmc8ljm65hi80sj,1,43.2,102,2023-05-21T01:02:49.271Z,2023-05-21T01:07:41Z,4295659617,347,,4295659615,56,Back,4295659623,233,189,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115103,209,1,1,25,11,c3v2ohfuzoqmc8ljm65hi80sj,1,42.3,100,2023-05-21T01:02:50.413Z,2023-05-21T02:51:40Z,4295659845,213,5.0,4295659837,56,Back,4295659843,212,18.5,4295659839,140,46.8,4295659841,141,75.3,4295659835,107,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115109,210,61,1,25,12,c3v2ohfuzoqmc8ljm65hi80sj,0,46.8,75.3,2023-05-21T01:02:51.509Z,2023-05-21T02:51:44Z,4295659889,56,Back,,,,,,,,,,,,,,,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115029,190,49,1,25,17,esvbnzqbyvxp2k570ez7h1a1g,1,46.2,29.2,2023-05-21T01:02:56.774Z,2023-05-21T01:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115089,191,1,1,25,18,esvbnzqbyvxp2k570ez7h1a1g,1,46.2,29.2,2023-05-21T01:02:57.045Z,2023-05-21T01:02:59Z,4295659755,213,6.2,4295659753,212,13.2,4295659749,140,58.7,4295659747,56,Center,4295659751,141,26.8,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115107,192,1,1,25,20,esvbnzqbyvxp2k570ez7h1a1g,0,64.1,33.1,2023-05-21T01:02:59.574Z,2023-05-21T01:03:00Z,4295659881,212,14.7,4295659873,56,Center,4295659879,141,30.4,4295659883,213,6.2,4295659877,140,78.0,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115129,211,8,1,25,23,c3v2ohfuzoqmc8ljm65hi80sj,1,24.1,66.7,2023-05-21T01:03:01.885Z,2023-05-21T01:03:02Z,4295659995,56,Back,,,,,,,,,,,,,,,,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115189,212,49,1,25,26,c3v2ohfuzoqmc8ljm65hi80sj,1,24.1,48.1,2023-05-21T01:03:05.197Z,2023-05-21T01:03:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115227,213,1,1,25,26,c3v2ohfuzoqmc8ljm65hi80sj,1,20.9,38.9,2023-05-21T01:03:05.854Z,2023-05-21T01:03:07Z,4295660523,140,25.9,4295660525,141,11.9,4295660521,56,Back,4295660529,213,5.0,4295660527,212,19.1,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115395,214,1,1,25,28,c3v2ohfuzoqmc8ljm65hi80sj,1,26.9,8.6,2023-05-21T01:03:07.741Z,2023-05-21T01:39:06Z,4295661363,56,Back,4295661371,141,3.4,4295661373,212,11.9,4295661369,140,37.7,4295661375,213,6.0,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115803,217,3,1,25,34,c3v2ohfuzoqmc8ljm65hi80sj,0,41.6,4.6,2023-05-21T01:03:13.054Z,2023-05-21T01:39:13Z,4295803099,211,,4295802971,286,,4295663513,56,Back,,,,,,,,,,,,,,,,edwr7f7jwnxm1plk91fx8hfro,M. Alozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115723,198,61,1,25,35,esvbnzqbyvxp2k570ez7h1a1g,0,55.5,93.9,2023-05-21T01:03:13.974Z,2023-05-21T01:03:43Z,4295663135,56,Left,,,,,,,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115381,193,8,1,25,39,esvbnzqbyvxp2k570ez7h1a1g,1,26.3,74.5,2023-05-21T01:03:18.422Z,2023-05-21T01:03:18Z,4295661299,56,Back,,,,,,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115405,215,1,1,25,39,c3v2ohfuzoqmc8ljm65hi80sj,0,65.6,10,2023-05-21T01:03:18.781Z,2023-05-21T01:03:20Z,4295661405,213,1.0,4295661403,212,17.7,4295661399,140,75.4,4295661397,56,Center,4295661401,141,31.2,,,,,,,,,,edwr7f7jwnxm1plk91fx8hfro,M. Alozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115413,194,49,1,25,40,esvbnzqbyvxp2k570ez7h1a1g,1,29.5,89.4,2023-05-21T01:03:19.702Z,2023-05-21T01:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115485,195,1,1,25,41,esvbnzqbyvxp2k570ez7h1a1g,1,29.5,89.4,2023-05-21T01:03:20.118Z,2023-05-21T01:03:24Z,4295661775,56,Back,4295661781,212,9.2,4295661779,141,76.3,4295661777,140,31.7,4295661783,213,5.0,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115557,196,1,1,25,45,esvbnzqbyvxp2k570ez7h1a1g,1,30.3,77.3,2023-05-21T01:03:24.023Z,2023-05-21T01:03:28Z,4295662191,141,95.4,4295662185,56,Back,4295662193,212,14.8,4295662187,140,38.1,4295662195,213,1.0,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115561,197,4,1,25,48,esvbnzqbyvxp2k570ez7h1a1g,1,40.2,96.1,2023-05-21T01:03:27.213Z,2023-05-21T01:03:32Z,4295662207,13,,4295662209,56,Back,4295662211,152,,4295662215,286,,4295662213,265,,4295662455,233,216,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552115545,216,4,1,25,48,c3v2ohfuzoqmc8ljm65hi80sj,0,59.8,3.9,2023-05-21T01:03:27.214Z,2023-05-21T01:03:32Z,4295662423,285,,4295662117,265,,4295662115,152,,4295662113,56,Right,4295662473,233,197,4295662111,13,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116057,199,1,1,26,23,esvbnzqbyvxp2k570ez7h1a1g,0,37,90.8,2023-05-21T01:04:02.072Z,2023-05-21T01:04:03Z,4295664847,152,,4295664849,56,Left,4295664857,213,6.1,4295664859,1,,4295664853,141,82.7,4295664855,212,38.4,4295664845,155,,4295664851,140,73.2,6p2318moul9op4hmigk1xbaw9,K. McNabb,4295664843,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116111,218,44,1,26,25,c3v2ohfuzoqmc8ljm65hi80sj,1,31.2,16.8,2023-05-21T01:04:04.095Z,2023-05-21T01:04:07Z,4295665109,56,Back,4295665111,285,,4295665249,233,200,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116131,200,44,1,26,25,esvbnzqbyvxp2k570ez7h1a1g,0,68.8,83.2,2023-05-21T01:04:04.096Z,2023-05-21T01:04:07Z,4295665257,233,218,4295665219,56,Left,4295665221,286,,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116119,219,1,1,26,26,c3v2ohfuzoqmc8ljm65hi80sj,0,32.2,18.3,2023-05-21T01:04:05.552Z,2023-05-21T01:04:06Z,4295665163,140,17.4,4295665159,3,,4295665165,141,14.4,4295665161,56,Back,4295665169,213,3.3,4295665167,212,15.8,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116219,201,1,1,26,31,esvbnzqbyvxp2k570ez7h1a1g,1,97.4,85.7,2023-05-21T01:04:10.712Z,2023-05-21T01:04:13Z,4295665707,213,2.1,4295665705,212,8.3,4295665703,141,96.3,4295665699,56,Left,4295665701,140,93.4,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116277,202,1,1,26,34,esvbnzqbyvxp2k570ez7h1a1g,1,93.7,96.5,2023-05-21T01:04:13.480Z,2023-05-21T01:04:17Z,4295666007,212,12.7,4295665993,56,Left,4295666009,213,3.4,4295665997,140,81.9,4295666003,141,92.6,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116315,203,2,1,26,38,esvbnzqbyvxp2k570ez7h1a1g,1,86.5,90.9,2023-05-21T01:04:17.144Z,2023-05-21T01:04:30Z,4295666229,141,88.7,4295667093,7,1i4e7ehhib7vt3tx5xmd9efv9,4295666225,140,97.8,4295666223,56,Left,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552116331,220,55,1,26,38,c3v2ohfuzoqmc8ljm65hi80sj,1,5.8,10,2023-05-21T01:04:17.145Z,2023-05-21T01:07:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
