id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2541360099,248,5,1,28,47,966pdxhsoxaib9qt5083h8uus,1,-1.4,35.4,2023-04-30T02:39:35.769Z,2023-04-30T02:51:01Z,4238379507,233,226,4238379479,346,,4238379477,56,Back,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360299,249,1,1,29,10,966pdxhsoxaib9qt5083h8uus,1,4,46.1,2023-04-30T02:39:59.176Z,2023-05-04T15:54:12Z,4238380563,237,,4238380553,140,12.7,4238380551,56,Back,4238380557,212,31.4,4238380555,141,90.3,4238380559,213,1.3,4249998997,189,,4238380549,124,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360317,250,1,1,29,11,966pdxhsoxaib9qt5083h8uus,1,12.5,91.3,2023-04-30T02:39:59.977Z,2023-04-30T02:40:02Z,4238380659,56,Back,4238380665,212,14.9,4238380661,140,26.3,4238380663,141,96.7,4238380667,213,0.2,,,,,,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360333,251,1,1,29,13,966pdxhsoxaib9qt5083h8uus,1,23.9,94,2023-04-30T02:40:01.704Z,2023-04-30T02:40:03Z,4238380757,212,11.0,4238380753,140,14.6,4238380751,56,Back,4238380755,141,86.5,4238380759,213,3.6,,,,,,,,,,1uf4321zvio3hrwfu4z4jxp7t,K. Strom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360371,252,1,1,29,15,966pdxhsoxaib9qt5083h8uus,1,14.4,86.5,2023-04-30T02:40:03.800Z,2023-04-30T02:40:09Z,4238381005,1,,4238381003,213,0.2,4238381001,212,32.3,4238380999,141,94.6,4238380995,56,Back,4238380997,140,44.7,4238380993,155,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360377,253,61,1,29,20,966pdxhsoxaib9qt5083h8uus,0,42.3,92.8,2023-04-30T02:40:09.240Z,2023-04-30T02:40:09Z,4238381039,56,Back,,,,,,,,,,,,,,,,,,,,,,191uogxjdg4uo178qv1544jys,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360385,227,1,1,29,21,esvbnzqbyvxp2k570ez7h1a1g,0,55.6,15.9,2023-04-30T02:40:09.721Z,2023-04-30T02:40:10Z,4238381075,212,4.4,4238381077,213,3.4,4238381073,141,14.3,4238381071,140,51.5,4238381069,56,Right,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360403,254,3,1,29,22,966pdxhsoxaib9qt5083h8uus,0,37.5,91.7,2023-04-30T02:40:11.416Z,2023-05-04T16:19:56Z,4238381145,56,Back,4250062089,233,228,4238381147,286,,4250000407,464,,,,,,,,,,,,,,191uogxjdg4uo178qv1544jys,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360425,228,7,1,29,22,esvbnzqbyvxp2k570ez7h1a1g,1,62.5,8.3,2023-04-30T02:40:11.417Z,2023-05-04T15:54:45Z,4250000557,384,,4238381309,233,254,4238381283,285,,4238381281,56,Right,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360431,229,49,1,29,23,esvbnzqbyvxp2k570ez7h1a1g,1,61.5,17.6,2023-04-30T02:40:12.185Z,2023-05-04T15:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543538959,822,1,1,29,24,esvbnzqbyvxp2k570ez7h1a1g,1,61,17.3,2023-04-30T02:40:13.142Z,2023-05-04T15:55:26Z,4250002267,56,Center,4250002271,141,32.3,4250002273,212,10.2,4250002275,213,1.5,4250002269,140,61.6,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360455,230,1,1,29,26,esvbnzqbyvxp2k570ez7h1a1g,1,59.8,29.7,2023-04-30T02:40:14.953Z,2023-04-30T02:40:17Z,4238381405,140,71.4,4238381403,56,Center,4238381415,213,6.2,4238381409,141,28.2,4238381411,212,12.2,,,,,,,,,,bzk89svsd2os7tv4wsbfaiivo,B. Briede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360461,231,61,1,29,26,esvbnzqbyvxp2k570ez7h1a1g,0,71.4,28.2,2023-04-30T02:40:15.081Z,2023-04-30T02:41:07Z,4238381449,56,Center,,,,,,,,,,,,,,,,,,,,,,1p7mhkqn7vxnady8q0vboi02d,M. Doniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360443,255,49,1,29,27,966pdxhsoxaib9qt5083h8uus,1,32.4,75.7,2023-04-30T02:40:15.815Z,2023-04-30T02:40:15Z,,,,,,,,,,,,,,,,,,,,,,,,,77agy8f4m7ybib2cssdfsltuy,V. Villacorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360471,256,1,1,29,28,966pdxhsoxaib9qt5083h8uus,1,31.8,75.4,2023-04-30T02:40:16.888Z,2023-04-30T02:40:18Z,4238381515,212,12.6,4238381509,56,Back,4238381517,213,2.5,4238381511,140,21.9,4238381513,141,85.9,,,,,,,,,,77agy8f4m7ybib2cssdfsltuy,V. Villacorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360493,257,1,1,29,29,966pdxhsoxaib9qt5083h8uus,1,21,87.7,2023-04-30T02:40:18.248Z,2023-04-30T02:40:20Z,4238381609,140,42.5,4238381615,213,5.9,4238381613,212,24.7,4238381611,141,72.9,4238381607,56,Back,,,,,,,,,,1uf4321zvio3hrwfu4z4jxp7t,K. Strom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360497,258,1,1,29,31,966pdxhsoxaib9qt5083h8uus,1,42.5,72.7,2023-04-30T02:40:20.232Z,2023-05-04T15:55:49Z,4238381637,140,36.2,4238381635,56,Back,4238381641,212,8.8,4238381639,141,81.2,4238381645,213,2.4,,,,,,,,,,191uogxjdg4uo178qv1544jys,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360525,259,1,1,29,32,966pdxhsoxaib9qt5083h8uus,1,36.4,80.5,2023-04-30T02:40:21.320Z,2023-04-30T02:40:25Z,4238381785,141,43.9,4238381781,56,Back,4238381783,140,32.9,4238381787,212,25.2,4238381789,213,4.6,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360565,260,1,1,29,36,966pdxhsoxaib9qt5083h8uus,1,32.9,43.9,2023-04-30T02:40:24.983Z,2023-04-30T02:40:30Z,4238382059,213,5.0,4238382055,212,24.8,4238382053,141,9.1,4238382049,140,40.1,4238382045,56,Back,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360577,261,1,1,29,42,966pdxhsoxaib9qt5083h8uus,1,40.9,13,2023-04-30T02:40:30.823Z,2023-04-30T02:40:31Z,4238382137,213,2.6,4238382131,140,25.6,4238382133,141,27.3,4238382129,56,Back,4238382135,212,18.8,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360607,262,1,1,29,42,966pdxhsoxaib9qt5083h8uus,1,26,27.3,2023-04-30T02:40:31.543Z,2023-04-30T02:40:35Z,4238382277,56,Back,4238382289,213,1.6,4238382287,212,26.5,4238382279,140,26.1,4238382283,141,66.3,,,,,,,,,,9hs0hutntgdjklszqisxozend,M. Montefusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360665,263,1,1,29,49,966pdxhsoxaib9qt5083h8uus,1,26.1,66.3,2023-04-30T02:40:37.799Z,2023-04-30T02:40:41Z,4238382627,56,Back,4238382635,213,4.0,4238382633,212,12.4,4238382631,141,51.9,4238382629,140,18.8,,,,,,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360693,264,1,1,29,52,966pdxhsoxaib9qt5083h8uus,0,22.6,49.1,2023-04-30T02:40:41.304Z,2023-04-30T02:40:45Z,4238382835,56,Left,4238382833,155,,4238382837,140,66.3,4238382839,141,84.3,4238382845,1,,4238382843,213,0.5,4238382841,212,51.8,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360727,232,49,1,29,58,esvbnzqbyvxp2k570ez7h1a1g,1,36.3,20,2023-04-30T02:40:47.546Z,2023-04-30T02:40:47Z,,,,,,,,,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360753,233,1,1,29,59,esvbnzqbyvxp2k570ez7h1a1g,1,36.3,20,2023-04-30T02:40:47.786Z,2023-04-30T02:40:50Z,4238383209,212,18.4,4238383211,213,0.1,4238383205,140,53.8,4238383203,56,Center,4238383207,141,22.4,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360785,234,1,1,30,1,esvbnzqbyvxp2k570ez7h1a1g,1,54.2,22.5,2023-04-30T02:40:50.394Z,2023-04-30T02:41:07Z,4238383385,140,63.6,4238383393,213,5.4,4238383391,212,15.8,4238383387,141,4.3,4238383383,56,Right,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360811,235,1,1,30,4,esvbnzqbyvxp2k570ez7h1a1g,1,63.6,4.3,2023-04-30T02:40:52.842Z,2023-05-04T16:03:18Z,4238391053,210,15,4238383559,141,25.5,4238383555,56,Center,4238383557,140,78.7,4238383563,213,0.7,4238383561,212,21.4,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360817,236,15,1,30,6,esvbnzqbyvxp2k570ez7h1a1g,1,89.7,28.6,2023-04-30T02:40:55.507Z,2023-05-04T16:03:18Z,4238390539,233,265,4238391085,215,,4238391081,102,47.9,4238391091,230,98.2,4238391087,146,91.5,4238383591,22,,4238391089,147,31.9,4238383595,56,Center,7pdog0usw4fwr3j3neexfz1ed,R. Hill,4250022739,80,,,4238391083,103,19,4238391093,231,4238383593,63,46.0,4238391077,55,,,4238391075,29,,4238390511,82,4238390507,20,,,235,,,,,,,,,
2541360807,265,10,1,30,6,966pdxhsoxaib9qt5083h8uus,1,12.4,67.5,2023-04-30T02:40:55.607Z,2023-04-30T02:43:00Z,4238383515,94,,4238390551,233,236,4238383517,56,Back,,,,,,,,,,,,,,,,9hs0hutntgdjklszqisxozend,M. Montefusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360839,237,6,1,30,7,esvbnzqbyvxp2k570ez7h1a1g,1,88.6,30.6,2023-04-30T02:40:56.008Z,2023-04-30T02:53:19Z,4238383699,75,,4238383697,56,Center,4238383705,233,266,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541360813,266,6,1,30,7,966pdxhsoxaib9qt5083h8uus,0,11.4,69.4,2023-04-30T02:40:56.008Z,2023-05-04T16:03:41Z,4238383571,73,,4238383569,56,Back,4238383739,233,237,,,,,,,,,,,,,,,,9hs0hutntgdjklszqisxozend,M. Montefusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361121,238,1,1,30,35,esvbnzqbyvxp2k570ez7h1a1g,1,99.5,0.5,2023-04-30T02:41:24.586Z,2023-05-04T16:03:43Z,4250024143,20,,4238385419,224,,4238385417,155,,4238385423,140,90.9,4238385415,6,,4238385431,1,,4238385429,213,1.8,4238385425,141,60.9,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,4238385413,2,,,4238385427,212,42.1,4238385421,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2541371449,384,44,1,30,37,esvbnzqbyvxp2k570ez7h1a1g,1,86.8,61.8,2023-04-30T02:41:25.657Z,2023-04-30T03:06:52Z,4238445167,286,,4238445189,233,273,4238445165,56,Center,,,,,,,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361591,273,44,1,30,37,966pdxhsoxaib9qt5083h8uus,0,13.2,38.2,2023-04-30T02:41:25.658Z,2023-04-30T03:06:53Z,4238387963,285,,4238387961,56,Back,4238445207,233,384,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371455,385,1,1,30,38,esvbnzqbyvxp2k570ez7h1a1g,0,88.1,61.4,2023-04-30T02:41:26.657Z,2023-04-30T03:06:53Z,4238445217,141,59.6,4238445211,3,,4238445213,56,Center,4238445215,140,88.5,4238445221,213,5.0,4238445219,212,1.3,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361061,267,61,1,30,40,966pdxhsoxaib9qt5083h8uus,1,9.8,36.2,2023-04-30T02:41:29.329Z,2023-04-30T02:41:29Z,4238385103,56,Back,,,,,,,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361125,239,13,1,30,41,esvbnzqbyvxp2k570ez7h1a1g,1,96.6,61.6,2023-04-30T02:41:30.651Z,2023-05-04T16:07:05Z,4238385689,25,,4238386603,103,70.8,4238385691,72,,4238386609,230,98.6,4238386611,231,55.2,4238446521,108,,4238386605,328,,4238385453,56,Center,1p7mhkqn7vxnady8q0vboi02d,M. Doniak,4238386607,458,,,4238386601,102,52.9,4250033491,74,4250033489,61,,,,,,,,,,,,,,,,,,,,,,,,
2541361131,240,5,1,30,42,esvbnzqbyvxp2k570ez7h1a1g,0,101,49.8,2023-04-30T02:41:31.631Z,2023-04-30T03:10:07Z,4238413989,233,268,4238385481,56,Center,4238385483,346,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361075,268,5,1,30,42,966pdxhsoxaib9qt5083h8uus,1,-1,50.2,2023-04-30T02:41:31.631Z,2023-04-30T03:07:34Z,4238385183,56,Back,4238385185,346,,4238413973,233,240,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361371,269,1,1,31,10,966pdxhsoxaib9qt5083h8uus,1,3.6,54.9,2023-04-30T02:41:58.855Z,2023-04-30T02:41:59Z,4238386729,56,Back,4238386725,124,,4238386727,155,,4238386737,213,0.6,4238386733,141,90.6,4238386731,140,34.9,4238386735,212,40.9,4238386743,74,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,4238386739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361377,270,44,1,31,11,966pdxhsoxaib9qt5083h8uus,1,36.4,90.2,2023-04-30T02:41:59.767Z,2023-04-30T02:42:01Z,4238386757,285,,4238386755,56,Back,4238386837,233,241,,,,,,,,,,,,,,,,1uf4321zvio3hrwfu4z4jxp7t,K. Strom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361385,241,44,1,31,11,esvbnzqbyvxp2k570ez7h1a1g,0,63.6,9.8,2023-04-30T02:41:59.768Z,2023-04-30T02:42:02Z,4238386787,56,Right,4238386851,233,270,4238386789,286,,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361379,271,1,1,31,11,966pdxhsoxaib9qt5083h8uus,1,35.5,91.3,2023-04-30T02:41:59.975Z,2023-04-30T02:42:00Z,4238386765,141,85.7,4238386767,212,13.2,4238386761,56,Back,4238386763,140,47.5,4238386759,3,,4238386769,213,6.0,,,,,,,1uf4321zvio3hrwfu4z4jxp7t,K. Strom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361383,272,61,1,31,12,966pdxhsoxaib9qt5083h8uus,0,47.5,85.7,2023-04-30T02:42:00.823Z,2023-04-30T02:42:01Z,4238386785,56,Back,,,,,,,,,,,,,,,,,,,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361407,242,49,1,31,13,esvbnzqbyvxp2k570ez7h1a1g,1,55.9,14.6,2023-04-30T02:42:02.522Z,2023-04-30T02:42:02Z,,,,,,,,,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361451,243,1,1,31,15,esvbnzqbyvxp2k570ez7h1a1g,1,45.7,12,2023-04-30T02:42:04.202Z,2023-04-30T02:42:06Z,4238387097,140,31.0,4238387095,56,Back,4238387099,141,8.6,4238387103,213,3.3,4238387101,212,15.6,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361513,244,1,1,31,17,esvbnzqbyvxp2k570ez7h1a1g,1,32.2,8.2,2023-04-30T02:42:06.459Z,2023-04-30T02:42:12Z,4238387447,213,2.4,4238387443,141,35.2,4238387441,140,14.1,4238387445,212,26.4,4238387439,56,Back,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361599,245,1,1,31,23,esvbnzqbyvxp2k570ez7h1a1g,1,15.3,46.9,2023-04-30T02:42:12.330Z,2023-05-04T16:08:18Z,4238388009,213,0.7,4238388011,1,,4238388005,141,87.1,4238388003,140,46.9,4238388001,56,Back,4238388007,212,43.0,4250036425,155,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361627,246,1,1,31,31,esvbnzqbyvxp2k570ez7h1a1g,1,44.8,85.1,2023-04-30T02:42:20.314Z,2023-04-30T02:42:21Z,4238388119,212,10.0,4238388121,213,2.3,4238388115,140,38.6,4238388117,141,96.2,4238388113,56,Back,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361621,274,43,1,31,32,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-30T02:42:21.543Z,2023-04-30T02:42:25Z,4238388093,56,Back,4238388359,144,61,,,,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361653,247,1,1,31,33,esvbnzqbyvxp2k570ez7h1a1g,1,38.2,94.7,2023-04-30T02:42:21.691Z,2023-04-30T02:42:23Z,4238388221,213,4.1,4238388215,140,27.7,4238388217,141,72.7,4238388213,56,Back,4238388219,212,18.6,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361675,248,1,1,31,34,esvbnzqbyvxp2k570ez7h1a1g,1,28.6,73.2,2023-04-30T02:42:22.939Z,2023-04-30T02:42:25Z,4238388329,141,46.3,4238388333,213,4.1,4238388331,212,22.3,4238388325,56,Back,4238388327,140,16.4,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361709,249,1,1,31,36,esvbnzqbyvxp2k570ez7h1a1g,1,17.1,45.8,2023-04-30T02:42:25.099Z,2023-04-30T04:13:51Z,4238388529,213,5.3,4238388525,141,22.1,4238388527,212,19.6,4238388523,140,27.7,4238388521,56,Back,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361759,250,1,1,31,38,esvbnzqbyvxp2k570ez7h1a1g,1,26.5,22.5,2023-04-30T02:42:27.563Z,2023-04-30T02:42:31Z,4238388795,212,16.7,4238388785,56,Back,4238388797,213,5.4,4238388793,141,2.9,4238388789,140,36.1,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361773,251,1,1,31,42,esvbnzqbyvxp2k570ez7h1a1g,0,34.6,10,2023-04-30T02:42:31.515Z,2023-04-30T02:42:33Z,4238388859,213,0.5,4238388857,212,13.7,4238388853,140,46.2,4238388851,56,Back,4238388855,141,19.2,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361793,275,8,1,31,44,966pdxhsoxaib9qt5083h8uus,1,56.4,83.7,2023-04-30T02:42:32.951Z,2023-05-04T16:08:32Z,4238388963,56,Left,4250037017,384,,,,,,,,,,,,,,,,,,,,77agy8f4m7ybib2cssdfsltuy,V. Villacorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361955,252,5,1,31,45,esvbnzqbyvxp2k570ez7h1a1g,1,39.8,-1.4,2023-04-30T02:42:34.267Z,2023-04-30T02:42:46Z,4238389713,56,Back,4238389715,347,,4238389721,233,276,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361805,276,5,1,31,45,966pdxhsoxaib9qt5083h8uus,0,60.2,101.4,2023-04-30T02:42:34.267Z,2023-04-30T02:51:02Z,4238389731,233,252,4238389013,56,Left,4238389017,347,,,,,,,,,,,,,,,,,77agy8f4m7ybib2cssdfsltuy,V. Villacorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361989,253,1,1,31,56,esvbnzqbyvxp2k570ez7h1a1g,0,39,0,2023-04-30T02:42:45.643Z,2023-04-30T02:42:50Z,4238389905,56,Right,4238389907,140,64.1,4238389903,107,,4238389915,1,,4238389909,141,5.2,4238389913,213,0.2,4238389911,212,26.8,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361993,277,44,1,31,59,966pdxhsoxaib9qt5083h8uus,1,37.4,94.8,2023-04-30T02:42:48.342Z,2023-04-30T02:42:49Z,4238389949,233,255,4238389933,285,,4238389929,56,Back,,,,,,,,,,,,,,,,1uf4321zvio3hrwfu4z4jxp7t,K. Strom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361997,255,44,1,31,59,esvbnzqbyvxp2k570ez7h1a1g,0,62.6,5.2,2023-04-30T02:42:48.343Z,2023-04-30T02:42:50Z,4238389943,56,Right,4238389945,286,,4238390045,233,277,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541361995,254,43,1,31,59,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-04-30T02:42:48.395Z,2023-04-30T02:42:53Z,4238390187,144,44,4238389935,56,Right,4238389937,286,0,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541362003,278,1,1,31,59,966pdxhsoxaib9qt5083h8uus,1,38.9,94.8,2023-04-30T02:42:48.487Z,2023-04-30T02:42:49Z,4238389969,212,10.5,4238389967,141,86.8,4238389971,213,5.7,4238389961,3,,4238389963,56,Back,4238389965,140,47.5,,,,,,,1uf4321zvio3hrwfu4z4jxp7t,K. Strom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541362017,279,49,1,32,0,966pdxhsoxaib9qt5083h8uus,1,47.1,91.2,2023-04-30T02:42:48.910Z,2023-05-04T16:08:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541362037,280,1,1,32,1,966pdxhsoxaib9qt5083h8uus,1,47,93.7,2023-04-30T02:42:50.215Z,2023-04-30T02:42:52Z,4238390145,56,Back,4238390153,213,4.0,4238390147,140,39.2,4238390151,212,12.9,4238390149,141,79.0,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541362051,281,1,1,32,4,966pdxhsoxaib9qt5083h8uus,1,39.2,79,2023-04-30T02:42:52.664Z,2023-04-30T02:42:54Z,4238390227,56,Back,4238390235,213,4.4,4238390229,140,31.5,4238390233,212,24.8,4238390231,141,44.5,,,,,,,,,,77agy8f4m7ybib2cssdfsltuy,V. Villacorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541362093,282,1,1,32,5,966pdxhsoxaib9qt5083h8uus,1,31.6,41.2,2023-04-30T02:42:54.199Z,2023-04-30T02:42:59Z,4238390455,140,36.7,4238390453,56,Back,4238390461,213,1.0,4238390457,141,54.4,4238390459,212,10.5,,,,,,,,,,9hs0hutntgdjklszqisxozend,M. Montefusco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
