id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2524525309,9,1,1,0,14,b4fbmos00gxtk8qnaqsm392p5,1,27,13.8,2023-03-25T18:10:59.636Z,2023-03-25T18:11:03Z,4123306361,140,22.7,4123306365,212,8.0,4123306359,56,Back,4123306363,141,4.0,4123306367,213,4.1,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525313,10,1,1,0,16,b4fbmos00gxtk8qnaqsm392p5,1,24.2,3.1,2023-03-25T18:11:01.532Z,2023-03-25T18:12:46Z,4123306407,213,6.2,4123306405,212,8.4,4123306403,141,2.3,4123306401,140,32.2,4123306397,56,Back,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525315,11,1,1,0,17,b4fbmos00gxtk8qnaqsm392p5,0,33.2,2.3,2023-03-25T18:11:02.204Z,2023-03-25T18:12:54Z,4123306423,213,1.7,4123306419,141,5.2,4123306421,212,2.0,4123306417,140,32.9,4123306415,56,Back,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525321,3,61,1,0,18,agxipc0vk4rtg09amjxv10nx0,1,65.6,94.2,2023-03-25T18:11:03.172Z,2023-03-25T18:12:41Z,4123306451,56,Left,,,,,,,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525329,12,1,1,0,20,b4fbmos00gxtk8qnaqsm392p5,1,28.4,15.5,2023-03-25T18:11:05.732Z,2023-03-25T18:12:58Z,4123306487,56,Back,4123306489,140,28.6,4123306495,213,1.5,4123306493,212,8.1,4123306491,141,27.4,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525347,13,1,1,0,21,b4fbmos00gxtk8qnaqsm392p5,1,28,28,2023-03-25T18:11:06.788Z,2023-03-25T18:11:09Z,4123306603,56,Back,4123306607,141,30.0,4123306605,140,19.7,4123306609,212,8.8,4123306611,213,3.0,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525389,14,1,1,0,24,b4fbmos00gxtk8qnaqsm392p5,1,26.6,22.4,2023-03-25T18:11:09.299Z,2023-03-25T18:11:15Z,4123306887,212,13.4,4123306883,140,21.9,4123306885,141,4.1,4123306881,56,Back,4123306889,213,4.3,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525403,15,1,1,0,30,b4fbmos00gxtk8qnaqsm392p5,1,25.2,14.4,2023-03-25T18:11:15.547Z,2023-03-25T18:11:17Z,4123306971,212,10.5,4123306973,213,3.0,4123306969,141,17.3,4123306965,56,Back,4123306967,140,15.4,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525433,16,1,1,0,32,b4fbmos00gxtk8qnaqsm392p5,1,14.4,18.9,2023-03-25T18:11:16.989Z,2023-03-25T18:11:21Z,4123307157,56,Back,4123307165,213,2.2,4123307161,141,46.4,4123307163,212,22.4,4123307159,140,2.6,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525455,17,1,1,0,35,b4fbmos00gxtk8qnaqsm392p5,1,2.8,51,2023-03-25T18:11:20.893Z,2023-03-25T18:11:24Z,4123307333,213,1.1,4123307327,140,12.6,4123307331,212,23.0,4123307325,56,Back,4123307329,141,81.2,,,,,,,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525487,18,1,1,0,40,b4fbmos00gxtk8qnaqsm392p5,1,15.9,84.7,2023-03-25T18:11:25.620Z,2023-03-25T18:11:29Z,4123307549,140,27.1,4123307553,212,14.6,4123307555,213,0.6,4123307551,141,97.4,4123307547,56,Back,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525495,19,1,1,0,43,b4fbmos00gxtk8qnaqsm392p5,1,29,97.1,2023-03-25T18:11:28.028Z,2023-03-25T19:04:21Z,4123307615,141,89.3,4123307611,56,Back,4123307617,212,8.3,4123307613,140,22.9,4123307619,213,3.8,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525513,20,1,1,0,45,b4fbmos00gxtk8qnaqsm392p5,1,29.1,86.3,2023-03-25T18:11:30.894Z,2023-03-25T19:04:20Z,4123307731,212,15.1,4123307725,56,Back,4123307733,213,0.5,4123307727,140,41.6,4123307729,141,97.4,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524546219,465,1,1,0,46,b4fbmos00gxtk8qnaqsm392p5,1,38.9,84.5,2023-03-25T18:11:30.958Z,2023-03-25T19:04:22Z,4123418587,212,10.9,4123418583,140,45.0,4123418579,168,,4123418585,141,97.4,4123418581,56,Back,4123418589,213,0.9,,,,,,,9by1d4orgqze7m8nldkrnwwrt,K. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525517,21,1,1,0,47,b4fbmos00gxtk8qnaqsm392p5,1,41.6,97.4,2023-03-25T18:11:32.948Z,2023-03-25T19:04:23Z,4123307755,212,7.0,4123307751,140,44.1,4123307757,213,5.1,4123307753,141,87.8,4123307749,56,Back,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525561,22,1,1,0,53,b4fbmos00gxtk8qnaqsm392p5,1,66.5,92.9,2023-03-25T18:11:38.027Z,2023-03-25T18:11:40Z,4123308007,56,Left,4123308021,213,0.3,4123308017,212,6.3,4123308015,141,95.6,4123308011,140,72.2,,,,,,,,,,817x7baq69b1tnrtminbjf3zd,M. Speck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525597,23,1,1,0,55,b4fbmos00gxtk8qnaqsm392p5,1,63.4,92.3,2023-03-25T18:11:40.379Z,2023-03-25T18:11:44Z,4123308215,212,20.1,4123308211,140,47.7,4123308217,213,3.8,4123308209,56,Back,4123308213,141,75.4,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525619,24,1,1,0,59,b4fbmos00gxtk8qnaqsm392p5,1,51.8,75.4,2023-03-25T18:11:44.484Z,2023-03-25T18:11:46Z,4123308319,213,5.2,4123308313,140,55.1,4123308317,212,7.5,4123308311,56,Center,4123308315,141,65.7,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525623,25,1,1,1,1,b4fbmos00gxtk8qnaqsm392p5,1,55.1,65.8,2023-03-25T18:11:46.868Z,2023-03-25T19:04:53Z,4123308355,212,16.2,4123308351,140,41.4,4123308357,213,3.6,4123308349,56,Back,4123308353,141,54.9,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525641,26,1,1,1,3,b4fbmos00gxtk8qnaqsm392p5,1,45.3,46.1,2023-03-25T18:11:48.684Z,2023-03-25T18:11:50Z,4123308477,56,Back,4123308485,213,4.9,4123308479,140,47.7,4123308481,141,26.7,4123308483,212,13.4,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525651,27,1,1,1,5,b4fbmos00gxtk8qnaqsm392p5,1,48.6,24.6,2023-03-25T18:11:50.133Z,2023-03-25T18:11:52Z,4123308583,213,5.8,4123308581,212,23.2,4123308579,141,8.3,4123308575,56,Right,4123308577,140,68.0,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525665,28,1,1,1,6,b4fbmos00gxtk8qnaqsm392p5,0,63.9,3.1,2023-03-25T18:11:51.948Z,2023-03-25T18:11:53Z,4123308653,213,1.4,4123308649,141,17.1,4123308651,212,9.6,4123308647,140,65.3,4123308645,56,Right,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525669,4,49,1,1,8,agxipc0vk4rtg09amjxv10nx0,1,34.1,80.6,2023-03-25T18:11:52.970Z,2023-03-25T18:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525683,5,1,1,1,8,agxipc0vk4rtg09amjxv10nx0,1,34.8,82.9,2023-03-25T18:11:53.514Z,2023-03-25T18:11:55Z,4123308751,141,92.4,4123308755,213,0.9,4123308753,212,8.4,4123308749,140,39.9,4123308747,56,Back,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525689,6,3,1,1,10,agxipc0vk4rtg09amjxv10nx0,0,43,88.1,2023-03-25T18:11:55.722Z,2023-03-25T18:11:58Z,4123308793,56,Back,4123308795,286,,4123308879,233,29,,,,,,,,,,,,,,,,1115fgmv9xa3nwx3bu19jr9pl,A. Spaanstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525699,29,7,1,1,10,b4fbmos00gxtk8qnaqsm392p5,0,57,11.9,2023-03-25T18:11:55.723Z,2023-03-25T18:11:57Z,4123308851,285,,4123308849,56,Right,4123308857,233,6,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525701,7,61,1,1,11,agxipc0vk4rtg09amjxv10nx0,1,45.9,89.6,2023-03-25T18:11:56.922Z,2023-03-25T18:11:57Z,4123308853,56,Back,,,,,,,,,,,,,,,,,,,,,,1115fgmv9xa3nwx3bu19jr9pl,A. Spaanstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525711,30,49,1,1,13,b4fbmos00gxtk8qnaqsm392p5,1,56,8.2,2023-03-25T18:11:58.116Z,2023-03-25T18:11:58Z,,,,,,,,,,,,,,,,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525727,31,1,1,1,13,b4fbmos00gxtk8qnaqsm392p5,1,55.6,8.2,2023-03-25T18:11:58.389Z,2023-03-25T18:11:59Z,4123309019,140,43.7,4123309027,212,12.6,4123309029,213,3.0,4123309015,56,Back,4123309023,141,11.0,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525733,32,1,1,1,14,b4fbmos00gxtk8qnaqsm392p5,1,43.8,9.7,2023-03-25T18:11:59.843Z,2023-03-25T18:12:00Z,4123309045,56,Back,4123309047,140,47.8,4123309051,212,4.7,4123309049,141,6.5,4123309053,213,5.8,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525741,33,1,1,1,15,b4fbmos00gxtk8qnaqsm392p5,1,47.7,6.7,2023-03-25T18:12:00.710Z,2023-03-25T18:12:01Z,4123309081,213,1.8,4123309079,212,7.0,4123309077,141,16.8,4123309073,56,Back,4123309075,140,46.3,,,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525765,34,1,1,1,16,b4fbmos00gxtk8qnaqsm392p5,1,46.3,16.8,2023-03-25T18:12:01.470Z,2023-03-25T18:12:04Z,4123309195,140,54.0,4123309193,56,Right,4123309197,141,4.1,4123309201,213,5.5,4123309199,212,11.8,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525791,35,1,1,1,19,b4fbmos00gxtk8qnaqsm392p5,1,68,15.6,2023-03-25T18:12:04.604Z,2023-03-25T18:12:36Z,4123309301,140,90.4,4123309303,141,33.0,4123309305,212,26.3,4123309307,213,0.5,4123309299,56,Center,4123309311,4,,,,,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525847,36,3,1,1,24,b4fbmos00gxtk8qnaqsm392p5,0,92,33.4,2023-03-25T18:12:09.915Z,2023-03-25T18:12:14Z,4123309475,286,,4123309631,233,8,4123309473,56,Center,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525865,8,7,1,1,24,agxipc0vk4rtg09amjxv10nx0,1,8,66.6,2023-03-25T18:12:09.916Z,2023-03-25T18:12:14Z,4123309557,285,,4123309591,233,36,4123309555,56,Back,,,,,,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525869,9,52,1,1,28,agxipc0vk4rtg09amjxv10nx0,1,12,68.4,2023-03-25T18:12:13.786Z,2023-03-25T18:12:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525893,10,1,1,1,29,agxipc0vk4rtg09amjxv10nx0,1,12.8,57.8,2023-03-25T18:12:14.554Z,2023-03-25T18:12:17Z,4123309691,213,5.8,4123309693,1,,4123309681,123,,4123309683,56,Back,4123309689,212,37.9,4123309713,287,,4123309685,140,44.7,4123309687,141,31.6,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525919,11,3,1,1,32,agxipc0vk4rtg09amjxv10nx0,1,44,28,2023-03-25T18:12:17.755Z,2023-03-25T18:12:20Z,4123309837,286,,4123309835,56,Back,4123309861,233,37,,,,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525923,37,45,1,1,32,b4fbmos00gxtk8qnaqsm392p5,0,56,72,2023-03-25T18:12:17.755Z,2023-03-25T18:12:20Z,4123309865,233,11,4123309851,56,Center,4123309853,285,,,,,,,,,,,,,,,,,9by1d4orgqze7m8nldkrnwwrt,K. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525953,12,1,1,1,34,agxipc0vk4rtg09amjxv10nx0,1,42.4,35.4,2023-03-25T18:12:19.754Z,2023-03-25T18:12:25Z,4123310023,140,30.0,4123310021,56,Back,4123310027,212,13.3,4123310025,141,39.5,4123310029,213,2.9,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525969,13,1,1,1,40,agxipc0vk4rtg09amjxv10nx0,1,43.9,35.5,2023-03-25T18:12:25.418Z,2023-03-25T18:12:27Z,4123310097,212,23.9,4123310095,141,6.1,4123310099,213,5.3,4123310093,140,56.4,4123310091,56,Right,,,,,,,,,,4n8mpw9mylh30sjhy441cbpjo,A. Loera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524525979,14,1,1,1,42,agxipc0vk4rtg09amjxv10nx0,1,56.4,6.1,2023-03-25T18:12:27.449Z,2023-03-25T18:12:30Z,4123310167,56,Back,4123310169,140,42.2,4123310173,212,15.2,4123310175,213,2.9,4123310171,141,10.6,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526015,15,1,1,1,45,agxipc0vk4rtg09amjxv10nx0,1,39.7,12,2023-03-25T18:12:30.170Z,2023-03-25T18:12:35Z,4123310337,56,Back,4123310343,212,17.2,4123310341,141,35.4,4123310339,140,33.6,4123310345,213,2.0,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526059,16,1,1,1,50,agxipc0vk4rtg09amjxv10nx0,1,33.4,38.5,2023-03-25T18:12:35.882Z,2023-03-25T18:12:40Z,4123310547,140,19.9,4123310545,56,Back,4123310553,213,2.4,4123310549,141,57.0,4123310551,212,19.0,,,,,,,,,,48l2ildbeme2l336nor2hw6lm,E. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526091,17,1,1,1,57,agxipc0vk4rtg09amjxv10nx0,1,21.4,52.7,2023-03-25T18:12:42.956Z,2023-03-25T18:12:52Z,4123310707,213,0.9,4123310699,56,Back,4123310703,141,64.2,4123310705,212,9.7,4123310701,140,26.8,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526099,18,1,1,1,59,agxipc0vk4rtg09amjxv10nx0,1,24.6,60.5,2023-03-25T18:12:44.602Z,2023-03-25T18:12:46Z,4123310755,56,Back,4123310757,140,33.2,4123310761,212,9.2,4123310759,141,63.3,4123310763,213,0.2,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526101,19,43,1,2,1,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-03-25T18:12:46.074Z,2023-03-25T18:12:51Z,4123310769,56,Back,4123310953,144,61,,,,,,,,,,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526121,20,4,1,2,2,agxipc0vk4rtg09amjxv10nx0,1,32.3,68.6,2023-03-25T18:12:47.626Z,2023-03-25T18:12:50Z,4123310915,233,38,4123310869,56,Back,4123310873,285,,4123310871,152,,4123310867,294,,4123310865,13,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
