id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526846221,207,1,1,26,50,dzxypx8djih58p668surbi4qm,1,35.1,27.7,2023-04-01T18:35:33.645Z,2023-04-01T18:35:36Z,4154200905,56,Center,4154200907,140,58.8,4154200911,212,31.1,4154200909,141,55.2,4154200913,213,0.6,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846225,208,61,1,26,52,dzxypx8djih58p668surbi4qm,0,58.8,55.2,2023-04-01T18:35:36.093Z,2023-04-01T18:35:36Z,4154200935,56,Center,,,,,,,,,,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846251,228,49,1,26,55,c3v2ohfuzoqmc8ljm65hi80sj,1,43.9,29.8,2023-04-01T18:35:38.308Z,2023-04-01T19:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846261,229,1,1,26,55,c3v2ohfuzoqmc8ljm65hi80sj,1,43.9,29.8,2023-04-01T18:35:38.437Z,2023-04-01T18:35:39Z,4154201157,141,25.7,4154201161,213,3.3,4154201153,56,Back,4154201159,212,14.1,4154201155,140,30.7,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846289,230,1,1,26,56,c3v2ohfuzoqmc8ljm65hi80sj,1,30.7,25.7,2023-04-01T18:35:39.412Z,2023-04-01T18:35:41Z,4154201335,212,12.7,4154201337,213,1.8,4154201329,56,Back,4154201331,140,27.4,4154201333,141,43.7,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846375,231,1,1,26,57,c3v2ohfuzoqmc8ljm65hi80sj,1,28.2,41.6,2023-04-01T18:35:41.125Z,2023-04-01T18:35:46Z,4154201861,140,33.3,4154201859,56,Back,4154201863,141,21.5,4154201865,212,14.7,4154201867,213,5.1,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846447,232,1,1,27,3,c3v2ohfuzoqmc8ljm65hi80sj,1,34.8,12.7,2023-04-01T18:35:46.868Z,2023-04-01T18:35:51Z,4154202271,141,28.3,4154202273,212,12.7,4154202269,140,28.1,4154202275,213,2.2,4154202267,56,Back,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846529,233,1,1,27,9,c3v2ohfuzoqmc8ljm65hi80sj,1,31.7,26.6,2023-04-01T18:35:52.341Z,2023-04-01T18:35:55Z,4154202717,213,4.8,4154202711,140,32.4,4154202709,56,Back,4154202715,212,15.9,4154202713,141,3.2,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846565,234,1,1,27,12,c3v2ohfuzoqmc8ljm65hi80sj,1,36.9,2.8,2023-04-01T18:35:55.765Z,2023-04-01T18:35:59Z,4154202951,56,Back,4154202953,140,27.8,4154202957,212,12.9,4154202961,213,2.4,4154202955,141,15.5,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846597,235,1,1,27,15,c3v2ohfuzoqmc8ljm65hi80sj,1,26.3,19.9,2023-04-01T18:35:59.157Z,2023-04-01T18:36:02Z,4154203165,56,Back,4154203169,141,46.6,4154203171,212,22.8,4154203173,213,2.2,4154203167,140,13.2,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846653,236,1,1,27,19,c3v2ohfuzoqmc8ljm65hi80sj,1,13.2,46.6,2023-04-01T18:36:02.613Z,2023-04-01T18:36:06Z,4154203547,141,74.0,4154203541,56,Back,4154203551,212,21.1,4154203543,140,22.6,4154203553,213,1.1,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846665,237,1,1,27,23,c3v2ohfuzoqmc8ljm65hi80sj,1,22.6,74,2023-04-01T18:36:06.804Z,2023-04-01T18:36:08Z,4154203633,212,18.6,4154203623,56,Back,4154203635,213,1.0,4154203625,140,32.9,4154203629,141,96.3,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846703,238,1,1,27,24,c3v2ohfuzoqmc8ljm65hi80sj,1,32.9,96.3,2023-04-01T18:36:07.924Z,2023-04-01T18:36:11Z,4154203891,56,Back,4154203893,140,18.0,4154203897,212,17.6,4154203895,141,84.5,4154203899,213,3.6,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846757,239,1,1,27,27,c3v2ohfuzoqmc8ljm65hi80sj,1,19.5,81.9,2023-04-01T18:36:11.156Z,2023-04-01T18:36:16Z,4154204199,140,28.9,4154204205,213,5.5,4154204197,56,Back,4154204203,212,13.8,4154204201,141,67.7,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846829,240,1,1,27,32,c3v2ohfuzoqmc8ljm65hi80sj,1,30.5,54.8,2023-04-01T18:36:16.085Z,2023-04-01T18:36:20Z,4154204625,56,Back,4154204633,141,22.6,4154204643,213,5.2,4154204629,140,42.1,4154204639,212,25.1,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846901,241,1,1,27,36,c3v2ohfuzoqmc8ljm65hi80sj,0,42.9,24.8,2023-04-01T18:36:20.197Z,2023-04-01T18:36:24Z,4154205017,213,6.1,4154205011,140,68.6,4154205009,56,Right,4154205007,155,,4154205013,141,16.7,4154205015,212,27.5,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846907,209,49,1,27,41,dzxypx8djih58p668surbi4qm,1,28.3,92.9,2023-04-01T18:36:24.334Z,2023-04-01T18:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526846955,210,1,1,27,41,dzxypx8djih58p668surbi4qm,1,28.3,92.9,2023-04-01T18:36:24.958Z,2023-04-01T18:36:27Z,4154205295,212,12.9,4154205293,141,75.7,4154205291,140,23.1,4154205289,56,Back,4154205297,213,4.3,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847061,211,1,1,27,43,dzxypx8djih58p668surbi4qm,1,24.5,75.7,2023-04-01T18:36:27.183Z,2023-04-01T18:36:35Z,4154205987,140,30.6,4154205989,141,60.2,4154205993,213,5.3,4154205985,56,Back,4154205991,212,12.3,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847155,212,1,1,27,52,dzxypx8djih58p668surbi4qm,1,37.4,56.6,2023-04-01T18:36:35.374Z,2023-04-01T18:36:41Z,4154206483,140,29.0,4154206485,141,25.8,4154206481,56,Back,4154206489,213,4.3,4154206487,212,22.7,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847221,213,1,1,27,57,dzxypx8djih58p668surbi4qm,1,30.4,20.9,2023-04-01T18:36:40.958Z,2023-04-01T18:36:43Z,4154206857,56,Back,4154206859,140,36.1,4154206863,212,22.4,4154206861,141,52.7,4154206867,213,1.3,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847249,214,1,1,28,0,dzxypx8djih58p668surbi4qm,0,36.1,52.7,2023-04-01T18:36:43.839Z,2023-04-01T18:36:44Z,4154206977,213,6.1,4154206971,140,54.2,4154206967,56,Center,4154206975,212,19.4,4154206973,141,47.0,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847257,242,49,1,28,1,c3v2ohfuzoqmc8ljm65hi80sj,1,45.1,55.7,2023-04-01T18:36:45.093Z,2023-04-01T18:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847329,243,1,1,28,3,c3v2ohfuzoqmc8ljm65hi80sj,1,58.8,59.7,2023-04-01T18:36:46.965Z,2023-04-01T18:36:49Z,4154207469,141,87.8,4154207473,212,24.4,4154207461,56,Left,4154207477,213,0.9,4154207465,140,73.3,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847399,244,1,1,28,5,c3v2ohfuzoqmc8ljm65hi80sj,1,75.3,75,2023-04-01T18:36:49.205Z,2023-04-01T18:36:53Z,4154207857,213,0.2,4154207849,56,Left,4154207851,140,90.1,4154207853,141,80.1,4154207855,212,15.9,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847409,245,1,1,28,10,c3v2ohfuzoqmc8ljm65hi80sj,0,90.1,80.1,2023-04-01T18:36:53.780Z,2023-04-07T16:55:41Z,4154207907,141,59.0,4154207903,56,Center,4170223571,224,,4154207901,155,,4154207899,2,,4154207909,212,14.4,4154207911,213,4.7,4170223539,72,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,4154207905,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847435,215,12,1,28,11,dzxypx8djih58p668surbi4qm,1,10.3,42.7,2023-04-01T18:36:54.575Z,2023-04-01T18:36:56Z,4154208033,140,22.3,4154208035,141,33.7,4154208031,56,Back,4154208039,213,5.8,4154208037,212,14.0,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847443,216,49,1,28,13,dzxypx8djih58p668surbi4qm,1,22.5,33.3,2023-04-01T18:36:56.527Z,2023-04-01T18:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847483,217,1,1,28,13,dzxypx8djih58p668surbi4qm,1,23.7,32.4,2023-04-01T18:36:57.071Z,2023-04-01T18:36:59Z,4154208319,56,Back,4154208331,212,12.9,4154208327,141,43.1,4154208335,213,0.6,4154208323,140,33.8,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847493,218,1,1,28,16,dzxypx8djih58p668surbi4qm,1,32.7,45.2,2023-04-01T18:36:59.855Z,2023-04-01T18:37:00Z,4154208395,212,11.8,4154208393,141,62.3,4154208391,140,30.8,4154208397,213,1.7,4154208389,56,Back,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847575,219,1,1,28,17,dzxypx8djih58p668surbi4qm,1,30.8,62.3,2023-04-01T18:37:00.671Z,2023-04-01T18:37:06Z,4154208885,56,Back,4154208893,213,0.6,4154208891,212,18.9,4154208889,141,78.8,4154208887,140,45.3,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847615,220,1,1,28,23,dzxypx8djih58p668surbi4qm,1,61.1,66.3,2023-04-01T18:37:06.687Z,2023-04-01T18:37:09Z,4154209097,140,72.5,4154209105,213,0.5,4154209099,141,75.4,4154209101,212,13.5,4154209095,56,Center,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847673,221,1,1,28,25,dzxypx8djih58p668surbi4qm,1,71.1,74.5,2023-04-01T18:37:09.135Z,2023-04-01T18:37:13Z,4154209427,56,Center,4154209435,213,3.4,4154209429,140,56.2,4154209431,141,69.0,4154209433,212,16.1,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847689,222,1,1,28,30,dzxypx8djih58p668surbi4qm,1,59.4,60.9,2023-04-01T18:37:13.664Z,2023-04-01T18:37:15Z,4154209543,212,11.7,4154209545,213,4.5,4154209539,140,57.5,4154209541,141,44.0,4154209537,56,Center,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847727,223,1,1,28,31,dzxypx8djih58p668surbi4qm,1,58.5,42.8,2023-04-01T18:37:15.232Z,2023-04-01T18:37:17Z,4154209807,213,1.5,4154209799,56,Center,4154209801,140,59.4,4154209805,212,10.7,4154209803,141,58.5,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847819,224,1,1,28,34,dzxypx8djih58p668surbi4qm,1,59.6,59.7,2023-04-01T18:37:17.328Z,2023-04-07T16:56:03Z,4154210347,212,18.2,4154217903,210,15,4154210341,56,Center,4154210343,140,71.7,4154210349,213,0.8,4154210345,141,78.8,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847825,225,15,1,28,40,dzxypx8djih58p668surbi4qm,1,87.6,60,2023-04-01T18:37:23.919Z,2023-04-07T16:56:03Z,4154217923,231,49.6,4154217913,102,50.8,4154217251,20,,4154210371,56,Center,4154217961,233,246,4154217259,82,,4170223883,215,,4154217909,55,224,dkk9sopglpjgnopxcxkn65gid,M. Swanson,4154217921,230,99.7,,4154217917,146,4154217905,78,,4154217253,17,4154217907,29,4154216815,22,,4154217915,103,,,,19,4154217919,147,,,,,,89.1,58.8,,,
2526847921,246,10,1,28,40,c3v2ohfuzoqmc8ljm65hi80sj,1,13.1,36.2,2023-04-01T18:37:24.019Z,2023-04-01T18:38:34Z,4154217551,233,225,4154217299,94,,4154210873,56,Back,,,,,,,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847939,247,1,1,28,46,c3v2ohfuzoqmc8ljm65hi80sj,0,21.9,90.5,2023-04-01T18:37:29.955Z,2023-04-01T18:37:31Z,4154211019,56,Back,4154211027,213,6.1,4154211025,212,27.3,4154211023,141,82.5,4154211021,140,47.4,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847945,226,49,1,28,48,dzxypx8djih58p668surbi4qm,1,51.3,17,2023-04-01T18:37:31.360Z,2023-04-01T18:37:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526847965,227,1,1,28,48,dzxypx8djih58p668surbi4qm,0,51.3,17,2023-04-01T18:37:31.872Z,2023-04-01T18:37:32Z,4154211161,213,0.2,4154211149,140,70.9,4154211157,212,21.1,4154211153,141,24.1,4154211145,56,Center,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848025,248,61,1,28,52,c3v2ohfuzoqmc8ljm65hi80sj,0,27.4,73.4,2023-04-01T18:37:35.781Z,2023-04-01T18:37:35Z,4154211513,56,Back,,,,,,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848057,249,49,1,28,54,c3v2ohfuzoqmc8ljm65hi80sj,1,23.7,68.9,2023-04-01T18:37:37.556Z,2023-04-01T18:37:37Z,,,,,,,,,,,,,,,,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848075,250,1,1,28,54,c3v2ohfuzoqmc8ljm65hi80sj,1,23.7,68.9,2023-04-01T18:37:37.604Z,2023-04-01T18:37:38Z,4154211727,212,13.2,4154211723,140,28.0,4154211721,56,Back,4154211729,213,1.2,4154211725,141,87.2,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848105,251,1,1,28,55,c3v2ohfuzoqmc8ljm65hi80sj,1,28,87.2,2023-04-01T18:37:38.324Z,2023-04-01T18:37:39Z,4154211909,140,33.5,4154211913,141,70.4,4154211919,212,12.8,4154211903,56,Back,4154211929,213,5.2,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848147,252,1,1,28,55,c3v2ohfuzoqmc8ljm65hi80sj,1,33.5,70.4,2023-04-01T18:37:39.284Z,2023-04-01T18:37:41Z,4154212129,213,2.7,4154212125,141,81.5,4154212127,212,18.7,4154212123,140,17.2,4154212121,56,Back,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848215,253,1,1,28,58,c3v2ohfuzoqmc8ljm65hi80sj,1,17.2,81.5,2023-04-01T18:37:41.555Z,2023-04-01T18:37:45Z,4154212487,56,Back,4154212497,212,20.4,4154212491,140,7.6,4154212501,213,4.2,4154212495,141,55.4,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848323,254,1,1,29,1,c3v2ohfuzoqmc8ljm65hi80sj,1,8.5,54.5,2023-04-01T18:37:44.979Z,2023-04-01T18:37:49Z,4154213035,212,19.8,4154213037,213,0.0,4154213029,56,Back,4154213033,141,55.5,4154213031,140,27.3,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848373,255,1,1,29,6,c3v2ohfuzoqmc8ljm65hi80sj,1,30,52.8,2023-04-01T18:37:49.635Z,2023-04-01T18:37:52Z,4154213281,141,69.5,4154213279,140,24.1,4154213285,213,2.1,4154213277,56,Back,4154213283,212,12.9,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848481,256,1,1,29,9,c3v2ohfuzoqmc8ljm65hi80sj,1,25.9,66.3,2023-04-01T18:37:52.772Z,2023-04-01T18:37:58Z,4154213835,212,22.8,4154213839,213,4.7,4154213831,140,25.1,4154213833,141,32.8,4154213829,56,Back,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848565,257,1,1,29,14,c3v2ohfuzoqmc8ljm65hi80sj,1,31.9,32.6,2023-04-01T18:37:58.148Z,2023-04-01T18:38:04Z,4154214353,56,Back,4154214361,213,1.7,4154214357,141,59.1,4154214355,140,28.8,4154214359,212,18.3,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848625,258,1,1,29,20,c3v2ohfuzoqmc8ljm65hi80sj,1,31.2,58.4,2023-04-01T18:38:04.195Z,2023-04-01T18:38:06Z,4154214635,213,5.5,4154214627,140,47.5,4154214625,56,Back,4154214631,212,24.1,4154214629,141,33.5,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848701,259,1,1,29,23,c3v2ohfuzoqmc8ljm65hi80sj,1,47.5,33.5,2023-04-01T18:38:06.676Z,2023-04-01T18:38:10Z,4154215039,56,Back,4154215041,140,41.2,4154215043,141,18.1,4154215045,212,12.4,4154215047,213,4.1,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848747,260,1,1,29,27,c3v2ohfuzoqmc8ljm65hi80sj,1,39,16.1,2023-04-01T18:38:10.564Z,2023-04-01T18:38:13Z,4154215333,212,29.7,4154215331,141,11.9,4154215329,140,67.2,4154215335,213,6.2,4154215327,56,Right,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848801,261,1,1,29,29,c3v2ohfuzoqmc8ljm65hi80sj,0,68.9,12.2,2023-04-01T18:38:13.043Z,2023-04-01T18:38:16Z,4154215643,140,79.8,4154215651,213,1.1,4154215641,56,Center,4154215647,141,41.9,4154215649,212,23.2,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848833,228,12,1,29,33,dzxypx8djih58p668surbi4qm,1,19.2,46.6,2023-04-01T18:38:16.545Z,2023-04-01T18:38:19Z,4154215839,213,1.1,4154215923,167,,4154215835,141,100.0,4154215837,212,43.0,4154215831,56,Back,4154215833,140,38.9,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526848837,229,5,1,29,35,dzxypx8djih58p668surbi4qm,0,36.3,101.6,2023-04-01T18:38:18.805Z,2023-04-01T18:38:33Z,4154215865,347,,4154215863,56,Back,4154217351,233,262,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849071,262,5,1,29,35,c3v2ohfuzoqmc8ljm65hi80sj,1,63.7,-1.6,2023-04-01T18:38:18.805Z,2023-04-01T19:26:08Z,4154217321,233,229,4154217159,347,,4154217157,56,Right,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849275,263,1,1,29,55,c3v2ohfuzoqmc8ljm65hi80sj,1,66,0,2023-04-01T18:38:38.467Z,2023-04-01T18:38:42Z,4154218269,107,,4154218275,141,9.8,4154218279,213,1.1,4154218273,140,69.7,4154218271,56,Right,4154218277,212,8.4,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849285,264,61,1,29,58,c3v2ohfuzoqmc8ljm65hi80sj,0,68.3,10,2023-04-01T18:38:42.163Z,2023-04-01T18:38:42Z,4154218337,56,Right,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849295,230,49,1,29,59,dzxypx8djih58p668surbi4qm,1,34.4,85.7,2023-04-01T18:38:42.849Z,2023-04-01T18:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849317,231,1,1,29,59,dzxypx8djih58p668surbi4qm,1,34.4,85.7,2023-04-01T18:38:43.025Z,2023-04-01T18:38:44Z,4154218479,140,42.0,4154218485,213,5.4,4154218477,56,Back,4154218483,212,12.3,4154218481,141,72.0,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849351,232,1,1,30,0,dzxypx8djih58p668surbi4qm,1,42,72,2023-04-01T18:38:44.081Z,2023-04-01T18:38:45Z,4154218649,140,44.4,4154218651,141,58.5,4154218653,212,9.5,4154218647,56,Back,4154218655,213,5.0,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849377,233,1,1,30,2,dzxypx8djih58p668surbi4qm,1,44.4,58.2,2023-04-01T18:38:45.665Z,2023-04-01T18:38:47Z,4154218861,141,33.9,4154218863,212,16.7,4154218859,140,42.0,4154218865,213,4.6,4154218857,56,Back,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849423,234,1,1,30,3,dzxypx8djih58p668surbi4qm,1,42,33.4,2023-04-01T18:38:47.041Z,2023-04-01T18:38:50Z,4154219123,213,2.0,4154219121,212,16.0,4154219115,56,Back,4154219119,141,55.1,4154219117,140,36.1,,,,,,,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849465,235,1,1,30,6,dzxypx8djih58p668surbi4qm,1,44.5,49.9,2023-04-01T18:38:50.129Z,2023-04-01T18:38:53Z,4154219299,141,55.7,4154219309,213,2.9,4154219291,56,Back,4154219305,212,17.1,4154219295,140,28.7,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526849519,236,1,1,30,9,dzxypx8djih58p668surbi4qm,1,28.7,55.7,2023-04-01T18:38:52.898Z,2023-04-01T18:38:57Z,4154219567,213,1.4,4154219555,56,Back,4154219561,141,81.8,4154219557,140,32.3,4154219563,212,18.1,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
