id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2537469597,77,1,1,8,8,dzxypx8djih58p668surbi4qm,1,88.4,92.4,2023-04-22T19:45:52.387Z,2023-04-22T19:45:55Z,4210667481,56,Left,4210667485,141,96.3,4210667489,213,2.9,4210667483,140,77.4,4210667487,212,11.9,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469615,78,1,1,8,11,dzxypx8djih58p668surbi4qm,1,83.3,97.1,2023-04-22T19:45:55.699Z,2023-04-22T19:45:57Z,4210667589,212,6.9,4210667591,213,5.9,4210667585,140,89.4,4210667581,56,Left,4210667587,141,93.5,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469651,79,1,1,8,13,dzxypx8djih58p668surbi4qm,1,88.3,93.3,2023-04-22T19:45:57.075Z,2023-04-22T19:45:59Z,4210667765,56,Left,4210667769,141,98.6,4210667773,213,0.9,4210667767,140,90.9,4210667771,212,4.5,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469683,80,1,1,8,15,dzxypx8djih58p668surbi4qm,1,90.4,98.6,2023-04-22T19:45:59.107Z,2023-04-22T19:46:01Z,4210667977,213,3.3,4210667973,212,8.4,4210667965,56,Left,4210667971,141,96.6,4210667967,140,82.5,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469707,81,3,1,8,17,dzxypx8djih58p668surbi4qm,0,79.7,95.6,2023-04-22T19:46:01.380Z,2023-04-22T19:46:03Z,4210668083,56,Left,4210668089,286,,4210668193,233,90,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469709,90,7,1,8,17,bl53jk6zlfe5f583pil7xzwi5,0,20.3,4.4,2023-04-22T19:46:01.381Z,2023-04-22T19:46:04Z,4210668105,285,,4210668103,56,Back,4210668159,233,81,,,,,,,,,,,,,,,,9oyg8mzw5p2cc47omal5sb5uy,V. Latsko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469717,82,61,1,8,19,dzxypx8djih58p668surbi4qm,1,84.4,96.9,2023-04-22T19:46:03.252Z,2023-04-22T19:46:03Z,4210668143,56,Left,,,,,,,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469733,83,5,1,8,19,dzxypx8djih58p668surbi4qm,0,80.6,101.2,2023-04-22T19:46:03.747Z,2023-04-22T20:18:19Z,4210669045,233,91,4210668239,56,Left,4210668241,347,,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469895,91,5,1,8,19,bl53jk6zlfe5f583pil7xzwi5,1,19.4,-1.2,2023-04-22T19:46:03.747Z,2023-04-22T19:46:15Z,4210669011,347,,4210669009,56,Back,4210669015,233,83,,,,,,,,,,,,,,,,9oyg8mzw5p2cc47omal5sb5uy,V. Latsko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537469947,92,1,1,8,31,bl53jk6zlfe5f583pil7xzwi5,1,21.5,0,2023-04-22T19:46:14.899Z,2023-04-22T19:46:18Z,4210669321,189,,4210669297,141,14.3,4210669293,140,26.7,4210669301,212,11.7,4210669303,213,1.1,4210669285,107,,4210669289,56,Back,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537511549,445,61,1,8,40,bl53jk6zlfe5f583pil7xzwi5,1,36.9,13.7,2023-04-22T19:46:23.850Z,2023-04-22T20:44:32Z,4210890503,189,,4210890389,56,Back,,,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470117,93,1,1,8,44,bl53jk6zlfe5f583pil7xzwi5,0,30.2,22.1,2023-04-22T19:46:28.292Z,2023-04-22T20:44:26Z,4210670193,1,,4210670283,189,,4210670179,56,Center,4210670177,155,,4210670183,140,88.2,4210670189,212,66.9,4210670191,213,0.4,4210670185,141,62.9,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470129,84,49,1,8,46,dzxypx8djih58p668surbi4qm,1,3.7,30.4,2023-04-22T19:46:30.293Z,2023-04-22T19:46:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470179,85,1,1,8,46,dzxypx8djih58p668surbi4qm,1,3.7,30.4,2023-04-22T19:46:30.645Z,2023-04-22T19:46:34Z,4210670543,213,0.7,4210670541,212,22.1,4210670539,141,52.2,4210670535,56,Back,4210670537,140,19.3,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470209,86,1,1,8,50,dzxypx8djih58p668surbi4qm,1,25.1,56.1,2023-04-22T19:46:34.549Z,2023-04-22T19:46:36Z,4210670667,212,27.2,4210670669,213,5.7,4210670663,140,46.3,4210670665,141,33.1,4210670659,155,,4210670661,56,Back,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470237,87,1,1,8,52,dzxypx8djih58p668surbi4qm,0,46.3,33.1,2023-04-22T19:46:36.213Z,2023-04-22T19:46:37Z,4210670775,3,,4210670779,140,63.7,4210670777,56,Center,4210670781,141,40.1,4210670783,212,18.9,4210670785,213,0.3,,,,,,,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470239,94,49,1,8,53,bl53jk6zlfe5f583pil7xzwi5,1,35.6,59.3,2023-04-22T19:46:37.572Z,2023-04-22T19:46:37Z,,,,,,,,,,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470299,95,1,1,8,54,bl53jk6zlfe5f583pil7xzwi5,1,35.6,59.3,2023-04-22T19:46:37.909Z,2023-04-22T19:46:42Z,4210671103,213,3.2,4210671097,140,13.4,4210671101,212,23.4,4210671099,141,57.2,4210671095,56,Back,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470323,96,1,1,8,58,bl53jk6zlfe5f583pil7xzwi5,1,12,57.3,2023-04-22T19:46:41.988Z,2023-04-22T19:46:44Z,4210671255,213,1.0,4210671253,212,9.7,4210671247,56,Back,4210671251,141,69.6,4210671249,140,16.6,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470375,97,1,1,9,0,bl53jk6zlfe5f583pil7xzwi5,1,18.3,71.1,2023-04-22T19:46:44.197Z,2023-04-22T19:46:47Z,4210671547,141,93.8,4210671543,56,Back,4210671549,212,15.9,4210671545,140,22.1,4210671551,213,1.3,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470451,98,1,1,9,3,bl53jk6zlfe5f583pil7xzwi5,1,22.6,92.9,2023-04-22T19:46:47.700Z,2023-04-22T19:46:53Z,4210671993,141,78.9,4210671995,212,10.7,4210671997,213,5.2,4210671989,56,Back,4210671991,140,27.2,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470461,99,1,1,9,9,bl53jk6zlfe5f583pil7xzwi5,0,35.4,79.7,2023-04-22T19:46:53.108Z,2023-04-22T19:46:55Z,4210672051,56,Left,4210672059,213,0.1,4210672053,140,60.6,4210672055,141,83.1,4210672057,212,26.6,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470483,88,49,1,9,11,dzxypx8djih58p668surbi4qm,1,36.6,21,2023-04-22T19:46:55.381Z,2023-04-22T19:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470513,89,1,1,9,11,dzxypx8djih58p668surbi4qm,1,36.6,21.2,2023-04-22T19:46:55.781Z,2023-04-22T19:46:57Z,4210672311,213,1.2,4210672307,141,44.2,4210672303,56,Back,4210672309,212,17.0,4210672305,140,43.0,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470531,90,1,1,9,13,dzxypx8djih58p668surbi4qm,1,43.1,44.3,2023-04-22T19:46:57.109Z,2023-04-22T19:46:59Z,4210672407,56,Center,4210672411,141,54.3,4210672413,212,10.6,4210672415,213,0.7,4210672409,140,50.8,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470545,91,1,1,9,15,dzxypx8djih58p668surbi4qm,1,47.9,54.3,2023-04-22T19:46:58.885Z,2023-04-22T19:47:00Z,4210672497,141,41.6,4210672501,213,5.2,4210672493,56,Center,4210672499,212,9.6,4210672495,140,51.8,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470561,92,1,1,9,16,dzxypx8djih58p668surbi4qm,1,51.8,41.6,2023-04-22T19:47:00.229Z,2023-04-22T19:47:01Z,4210672591,140,58.4,4210672589,56,Center,4210672595,212,7.0,4210672593,141,43.4,4210672597,213,0.2,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470593,93,1,1,9,17,dzxypx8djih58p668surbi4qm,1,58.6,41.8,2023-04-22T19:47:01.750Z,2023-04-22T19:47:05Z,4210672801,140,59.8,4210672799,56,Center,4210672805,212,13.7,4210672803,141,21.8,4210672807,213,4.8,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470639,94,1,1,9,21,dzxypx8djih58p668surbi4qm,0,66.6,23.3,2023-04-22T19:47:05.013Z,2023-04-22T19:47:08Z,4210673081,140,92.2,4210673087,213,0.8,4210673079,56,Center,4210673085,212,38.8,4210673089,1,,4210673083,141,64.5,4210673077,155,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470755,100,12,1,9,26,bl53jk6zlfe5f583pil7xzwi5,1,10.3,29,2023-04-22T19:47:09.861Z,2023-04-22T19:47:18Z,4210673637,212,27.6,4210673633,140,30.7,4210673639,213,5.6,4210673635,141,3.4,4210673631,56,Back,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470707,95,1,1,9,29,dzxypx8djih58p668surbi4qm,1,70.1,96.6,2023-04-22T19:47:13.382Z,2023-04-22T19:47:14Z,4210673373,141,85.1,4210673375,212,10.3,4210673377,213,4.0,4210673371,140,63.7,4210673369,56,Left,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470735,96,1,1,9,30,dzxypx8djih58p668surbi4qm,0,63.7,85.1,2023-04-22T19:47:14.646Z,2023-04-22T19:47:16Z,4210673501,141,74.7,4210673497,56,Center,4210673505,213,5.5,4210673503,212,10.2,4210673499,140,70.7,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470757,101,49,1,9,34,bl53jk6zlfe5f583pil7xzwi5,1,34.5,30.1,2023-04-22T19:47:18.342Z,2023-04-22T19:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470765,102,1,1,9,34,bl53jk6zlfe5f583pil7xzwi5,1,34.5,30.1,2023-04-22T19:47:18.533Z,2023-04-22T19:47:19Z,4210673681,56,Back,4210673683,140,34.5,4210673689,213,1.6,4210673685,141,43.1,4210673687,212,8.8,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470775,103,1,1,9,35,bl53jk6zlfe5f583pil7xzwi5,1,34.1,43.1,2023-04-22T19:47:19.765Z,2023-04-22T19:47:21Z,4210673753,213,3.7,4210673747,140,24.0,4210673749,141,34.0,4210673745,56,Back,4210673751,212,12.3,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470831,104,1,1,9,37,bl53jk6zlfe5f583pil7xzwi5,1,24.1,34,2023-04-22T19:47:21.429Z,2023-04-22T19:47:25Z,4210674007,212,13.6,4210674005,141,16.0,4210674009,213,5.2,4210674003,140,29.8,4210674001,56,Back,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470851,105,1,1,9,41,bl53jk6zlfe5f583pil7xzwi5,0,30.8,15.4,2023-04-22T19:47:25.221Z,2023-04-22T20:45:58Z,4210674139,56,Back,4210674141,140,43.2,4210674145,212,17.9,4210674143,141,33.4,4210674147,213,0.8,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470899,97,1,1,9,43,dzxypx8djih58p668surbi4qm,0,54.9,66,2023-04-22T19:47:27.815Z,2023-04-22T19:47:30Z,4210674387,141,91.1,4210674383,56,Left,4210674389,212,33.6,4210674391,213,0.5,4210674385,140,82.5,4210674393,1,,4210674381,157,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470921,106,1,1,9,46,bl53jk6zlfe5f583pil7xzwi5,1,23.5,13.9,2023-04-22T19:47:30.294Z,2023-04-22T19:47:33Z,4210674487,141,14.5,4210674489,212,14.4,4210674483,56,Back,4210674485,140,9.8,4210674491,213,3.1,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470941,107,1,1,9,49,bl53jk6zlfe5f583pil7xzwi5,0,9.8,14.6,2023-04-22T19:47:33.477Z,2023-04-22T19:47:35Z,4210674583,56,Back,4210674589,212,15.4,4210674591,213,5.5,4210674585,140,20.2,4210674587,141,0.0,4210674581,155,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471027,98,5,1,9,51,dzxypx8djih58p668surbi4qm,1,78,101.7,2023-04-22T19:47:35.265Z,2023-04-22T20:18:20Z,4210675035,347,,4210675033,56,Left,4210786795,233,108,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537470943,108,5,1,9,51,bl53jk6zlfe5f583pil7xzwi5,0,22,-1.7,2023-04-22T19:47:35.265Z,2023-04-22T20:18:20Z,4210674601,347,,4210674599,56,Back,4210786803,233,98,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471159,99,1,1,10,5,dzxypx8djih58p668surbi4qm,1,76.3,100,2023-04-22T19:47:49.159Z,2023-04-22T19:48:21Z,4210675795,107,,4210675803,212,6.3,4210675799,140,80.0,4210675805,213,5.4,4210675797,56,Left,4210677727,189,,4210675801,141,94.8,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471169,100,1,1,10,8,dzxypx8djih58p668surbi4qm,1,80,94.8,2023-04-22T19:47:52.679Z,2023-04-22T19:48:26Z,4210675847,212,7.8,4210675843,140,72.6,4210675849,213,3.2,4210675845,141,94.1,4210678029,189,,4210675841,56,Left,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471187,101,1,1,10,9,dzxypx8djih58p668surbi4qm,1,72.6,94.1,2023-04-22T19:47:53.431Z,2023-04-22T19:48:29Z,4210675911,56,Left,4210675917,212,8.2,4210675919,213,0.3,4210675913,140,80.1,4210675915,141,97.7,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471203,102,1,1,10,10,dzxypx8djih58p668surbi4qm,1,80.1,97.7,2023-04-22T19:47:54.295Z,2023-04-22T19:48:31Z,4210675993,213,5.1,4210675989,141,83.8,4210675991,212,10.4,4210675985,56,Left,4210675987,140,84.3,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471231,103,1,1,10,11,dzxypx8djih58p668surbi4qm,1,84.3,83.8,2023-04-22T19:47:55.287Z,2023-04-22T19:48:33Z,4210676149,140,75.2,4210676147,56,Left,4210676155,212,11.6,4210676153,141,93.6,4210676157,213,2.5,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471279,104,1,1,10,13,dzxypx8djih58p668surbi4qm,0,75.2,93.6,2023-04-22T19:47:57.239Z,2023-04-22T19:48:02Z,4210676393,196,,4210676399,141,27.1,4210676395,56,Center,4210676397,140,94.4,4210676405,1,,4210676403,213,5.1,4210676391,155,,4210676401,212,49.5,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471247,109,12,1,10,13,bl53jk6zlfe5f583pil7xzwi5,1,10.3,68.6,2023-04-22T19:47:57.767Z,2023-04-22T19:48:01Z,4210676261,15,,4210676257,213,2.1,4210676313,167,,4210676251,140,0.0,4210676253,141,98.9,4210676249,56,Back,4210676255,212,23.9,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471319,105,6,1,10,16,dzxypx8djih58p668surbi4qm,1,97.8,14.1,2023-04-22T19:48:00.632Z,2023-04-22T20:31:25Z,4210676601,56,Right,4210676603,75,,4210676607,233,110,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471257,110,6,1,10,16,bl53jk6zlfe5f583pil7xzwi5,0,2.2,85.9,2023-04-22T19:48:00.632Z,2023-04-22T21:50:14Z,4210676651,233,105,4210676287,73,,4210676285,56,Back,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471715,106,1,1,10,55,dzxypx8djih58p668surbi4qm,1,99.5,0.5,2023-04-22T19:48:39.577Z,2023-04-22T19:48:42Z,4210678861,56,Right,4210678859,6,,4210678865,141,6.5,4210678863,140,88.2,4210678869,213,2.8,4210678867,212,12.5,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471735,107,1,1,10,58,dzxypx8djih58p668surbi4qm,0,89.6,7.3,2023-04-22T19:48:42.616Z,2023-04-22T19:48:44Z,4210678983,213,1.5,4210678977,140,91.2,4210678975,56,Center,4210678973,155,,4210678979,141,42.7,4210678981,212,24.1,4210678971,2,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471761,111,12,1,11,0,bl53jk6zlfe5f583pil7xzwi5,1,10.8,64.4,2023-04-22T19:48:44.776Z,2023-04-22T19:48:47Z,4210679193,15,,4210679165,140,27.0,4210679169,212,17.0,4210679163,56,Back,4210679171,213,0.0,4210679167,141,65.1,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471811,112,44,1,11,2,bl53jk6zlfe5f583pil7xzwi5,1,16,57.2,2023-04-22T19:48:46.841Z,2023-04-22T19:48:51Z,4210679463,233,108,4210679421,56,Back,4210679423,285,,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471767,108,44,1,11,2,dzxypx8djih58p668surbi4qm,0,84,42.8,2023-04-22T19:48:46.842Z,2023-04-22T19:48:52Z,4210679189,56,Center,4210679191,286,,4210679497,233,112,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471827,113,12,1,11,3,bl53jk6zlfe5f583pil7xzwi5,1,17.5,59.6,2023-04-22T19:48:47.383Z,2023-04-22T20:38:04Z,4210680747,15,,4210679553,56,Back,4210679555,140,22.4,4210679561,212,7.3,4210679557,141,67.2,4210679565,213,0.8,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471785,109,13,1,11,4,dzxypx8djih58p668surbi4qm,1,81.3,31.8,2023-04-22T19:48:48.842Z,2023-04-22T20:37:59Z,4210680095,231,49.3,4210680081,102,58.2,4210679625,20,,4210680091,458,,4210680085,215,,4210679623,25,,4210680093,230,98.4,4210680079,77,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,4210679305,18,4210680083,103,63.9,4210679307,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2537471795,110,5,1,11,6,dzxypx8djih58p668surbi4qm,0,100.9,57.6,2023-04-22T19:48:50.649Z,2023-04-22T19:48:54Z,4210679373,56,Center,4210679375,346,,4210679695,233,114,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471849,114,5,1,11,6,bl53jk6zlfe5f583pil7xzwi5,1,-0.9,42.4,2023-04-22T19:48:50.649Z,2023-04-22T20:18:20Z,4210679663,56,Back,4210679665,346,,4210679671,233,110,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472263,115,1,1,11,40,bl53jk6zlfe5f583pil7xzwi5,1,4.1,54.3,2023-04-22T19:49:24.329Z,2023-04-22T19:49:26Z,4210681979,140,40.6,4210681973,124,,4210681975,155,,4210681987,1,,4210681977,56,Back,4210681991,74,,4210681985,213,0.3,4210681983,212,39.8,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,4210681981,141,,,,,,,70.2,,,,,,,,,,,,,,,,,,,,,,
2537472267,116,44,1,11,42,bl53jk6zlfe5f583pil7xzwi5,1,42.9,73,2023-04-22T19:49:26.185Z,2023-04-22T19:49:27Z,4210682025,233,111,4210682005,285,,4210682001,56,Back,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472259,111,44,1,11,42,dzxypx8djih58p668surbi4qm,0,57.1,27,2023-04-22T19:49:26.186Z,2023-04-22T19:49:27Z,4210682049,233,116,4210681953,56,Center,4210681955,286,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472289,117,1,1,11,43,bl53jk6zlfe5f583pil7xzwi5,1,40.4,70.5,2023-04-22T19:49:26.985Z,2023-04-22T19:49:28Z,4210682135,140,55.7,4210682141,213,6.3,4210682133,56,Center,4210682139,212,16.1,4210682137,141,69.8,4210682131,168,,4210682129,3,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472311,118,1,1,11,44,bl53jk6zlfe5f583pil7xzwi5,0,55.8,69.8,2023-04-22T19:49:28.489Z,2023-04-22T19:49:30Z,4210682269,212,14.0,4210682263,56,Center,4210682265,140,68.6,4210682271,213,0.3,4210682267,141,75.5,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472305,112,8,1,11,45,dzxypx8djih58p668surbi4qm,1,32.9,20.9,2023-04-22T19:49:29.338Z,2023-04-22T19:49:29Z,4210682237,56,Back,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472351,119,1,1,11,48,bl53jk6zlfe5f583pil7xzwi5,0,82.9,82.7,2023-04-22T19:49:32.153Z,2023-04-22T19:49:34Z,4210682517,212,19.4,4210682507,2,,4210682513,140,87.8,4210682519,213,5.0,4210682515,141,55.2,4210682511,56,Center,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472379,113,12,1,11,50,dzxypx8djih58p668surbi4qm,1,11.8,46.4,2023-04-22T19:49:34.395Z,2023-04-22T19:49:36Z,4210682647,141,35.2,4210682645,140,19.6,4210682643,56,Back,4210682649,212,11.2,4210682651,213,5.5,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537472385,114,49,1,11,52,dzxypx8djih58p668surbi4qm,1,19.7,34.8,2023-04-22T19:49:35.867Z,2023-04-22T19:49:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
